LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,participant,date,expName,psychopyVersion,frameRate,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,1,1,13,8,,,,,,,,,,,,395.1699802479998,395.1699802479998,395.1699802479998,395.1699802479998,395.1699802479998,395.1699802479998,395.1699802479998,395.1699802479998,395.1699802479998,395.1699802479998,l,3.3035496140364558,10,569,2,398.4903881759965,399.99204260198167,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,1,2,14,3,,,,,,,,,,,,400.4923878419795,400.4923878419795,400.4923878419795,400.4923878419795,400.4923878419795,400.4923878419795,400.4923878419795,400.4923878419795,400.4923878419795,400.4923878419795,l,0.8377528750279453,10,579,2,401.36023449897766,402.861825762986,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,1,3,15,2,,,,,,,,,,,,403.3624436809914,403.3624436809914,403.3624436809914,403.3624436809914,403.3624436809914,403.3624436809914,403.3624436809914,403.3624436809914,403.3624436809914,403.3624436809914,l,1.018363624025369,1,580,2,404.41343827798846,405.9150895679777,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,1,4,16,10,,,,,,,,,,,,406.4158047649835,406.4158047649835,406.4158047649835,406.4158047649835,406.4158047649835,406.4158047649835,406.4158047649835,406.4158047649835,406.4158047649835,406.4158047649835,a,0.529644406051375,1,581,2,406.9662843309925,408.4680150219938,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,1,5,17,11,,,,,,,,,,,,408.96854527899995,408.96854527899995,408.96854527899995,408.96854527899995,408.96854527899995,408.96854527899995,408.96854527899995,408.96854527899995,408.96854527899995,408.96854527899995,a,0.50735242801602,10,591,2,409.50260250698193,411.00420398497954,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,1,6,18,9,,,,,,,,,,,,411.5047745979973,411.5047745979973,411.5047745979973,411.5047745979973,411.5047745979973,411.5047745979973,411.5047745979973,411.5047745979973,411.5047745979973,411.5047745979973,a,0.5245673230383545,10,601,2,412.05529546999605,413.5569373619801,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,1,7,19,4,,,,,,,,,,,,414.05752910100273,414.05752910100273,414.05752910100273,414.05752910100273,414.05752910100273,414.05752910100273,414.05752910100273,414.05752910100273,414.05752910100273,414.05752910100273,l,0.48235042902524583,1,602,2,414.55801527699805,416.0596510359901,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,1,8,20,0,,,,,,,,,,,,416.5601597529894,416.5601597529894,416.5601597529894,416.5601597529894,416.5601597529894,416.5601597529894,416.5601597529894,416.5601597529894,416.5601597529894,416.5601597529894,a,0.5551335810450837,10,612,2,417.14404779599863,418.6459632529877,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,1,9,21,5,,,,,,,,,,,,419.1464218029869,419.1464218029869,419.1464218029869,419.1464218029869,419.1464218029869,419.1464218029869,419.1464218029869,419.1464218029869,419.1464218029869,419.1464218029869,l,0.7365035730181262,10,622,2,419.9138934369839,421.4158338299894,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,1,10,22,6,,,,,,,,,,,,421.91614869597834,421.91614869597834,421.91614869597834,421.91614869597834,421.91614869597834,421.91614869597834,421.91614869597834,421.91614869597834,421.91614869597834,421.91614869597834,a,0.633902643021429,1,623,2,422.56689546399866,424.0686031689984,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,1,11,23,7,,,,,,,,,,,,424.5692189359979,424.5692189359979,424.5692189359979,424.5692189359979,424.5692189359979,424.5692189359979,424.5692189359979,424.5692189359979,424.5692189359979,424.5692189359979,a,0.5444307280413341,1,624,2,425.13632880797377,426.63812114400207,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,2,0,24,4,,,,,,,,,,,,427.1385149299749,427.1385149299749,427.1385149299749,427.1385149299749,427.1385149299749,427.1385149299749,427.1385149299749,427.1385149299749,427.1385149299749,427.1385149299749,l,0.46164656203472987,1,625,2,427.6226238090021,429.1240570599912,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,2,1,25,1,,,,,,,,,,,,429.6247214670002,429.6247214670002,429.6247214670002,429.6247214670002,429.6247214670002,429.6247214670002,429.6247214670002,429.6247214670002,429.6247214670002,429.6247214670002,a,0.6075062840245664,10,635,2,430.258711233997,431.76033945099334,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,2,2,26,11,,,,,,,,,,,,432.260953651974,432.260953651974,432.260953651974,432.260953651974,432.260953651974,432.260953651974,432.260953651974,432.260953651974,432.260953651974,432.260953651974,a,0.5027534140390344,10,645,2,432.7947684599785,434.29646591297933,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,2,3,27,9,,,,,,,,,,,,434.7970346979855,434.7970346979855,434.7970346979855,434.7970346979855,434.7970346979855,434.7970346979855,434.7970346979855,434.7970346979855,434.7970346979855,434.7970346979855,a,0.543199068022659,10,655,2,435.3643082649796,436.86596633898444,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,2,4,28,5,,,,,,,,,,,,437.3665845269861,437.3665845269861,437.3665845269861,437.3665845269861,437.3665845269861,437.3665845269861,437.3665845269861,437.3665845269861,437.3665845269861,437.3665845269861,l,0.5947760440467391,1,656,2,437.98392471898114,439.48550693597645,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,2,5,29,2,,,,,,,,,,,,439.9860683819861,439.9860683819861,439.9860683819861,439.9860683819861,439.9860683819861,439.9860683819861,439.9860683819861,439.9860683819861,439.9860683819861,439.9860683819861,a,0.8008955750265159,1,657,2,440.8036388869805,442.3052477229794,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,2,6,30,7,,,,,,,,,,,,442.80588382299175,442.80588382299175,442.80588382299175,442.80588382299175,442.80588382299175,442.80588382299175,442.80588382299175,442.80588382299175,442.80588382299175,442.80588382299175,a,0.792686708009569,1,658,2,443.62333097399096,445.1250134999864,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,2,7,31,10,,,,,,,,,,,,445.62553031698917,445.62553031698917,445.62553031698917,445.62553031698917,445.62553031698917,445.62553031698917,445.62553031698917,445.62553031698917,445.62553031698917,445.62553031698917,l,0.31299337002565153,10,668,2,445.959429095994,447.46101698998245,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,2,8,32,3,,,,,,,,,,,,447.9613726269745,447.9613726269745,447.9613726269745,447.9613726269745,447.9613726269745,447.9613726269745,447.9613726269745,447.9613726269745,447.9613726269745,447.9613726269745,a,0.721650709019741,1,669,2,448.71228223797516,450.214048697002,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,2,9,33,6,,,,,,,,,,,,450.7145565999963,450.7145565999963,450.7145565999963,450.7145565999963,450.7145565999963,450.7145565999963,450.7145565999963,450.7145565999963,450.7145565999963,450.7145565999963,a,0.7928743220109027,1,670,2,451.5321921099967,453.0337795599771,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,2,10,34,8,,,,,,,,,,,,453.53431324497797,453.53431324497797,453.53431324497797,453.53431324497797,453.53431324497797,453.53431324497797,453.53431324497797,453.53431324497797,453.53431324497797,453.53431324497797,l,0.606487917015329,10,680,2,454.1682917899743,455.6701183139812,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,2,11,35,0,,,,,,,,,,,,456.17059795500245,456.17059795500245,456.17059795500245,456.17059795500245,456.17059795500245,456.17059795500245,456.17059795500245,456.17059795500245,456.17059795500245,456.17059795500245,a,0.6687342380464543,1,681,2,456.87133400599123,458.37304515897995,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,3,0,36,11,,,,,,,,,,,,458.8735796689871,458.8735796689871,458.8735796689871,458.8735796689871,458.8735796689871,458.8735796689871,458.8735796689871,458.8735796689871,458.8735796689871,458.8735796689871,a,0.9484457860235125,10,691,2,459.84144415997434,461.3429755989928,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,3,1,37,3,,,,,,,,,,,,461.8433467790019,461.8433467790019,461.8433467790019,461.8433467790019,461.8433467790019,461.8433467790019,461.8433467790019,461.8433467790019,461.8433467790019,461.8433467790019,a,1.3414330200175755,1,692,2,463.21166251198156,464.71333116898313,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,3,2,38,8,,,,,,,,,,,,465.2138421309937,465.2138421309937,465.2138421309937,465.2138421309937,465.2138421309937,465.2138421309937,465.2138421309937,465.2138421309937,465.2138421309937,465.2138421309937,l,1.0532740589987952,1,693,2,466.2983936499804,467.80015301398817,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,3,3,39,6,,,,,,,,,,,,468.3006176649942,468.3006176649942,468.3006176649942,468.3006176649942,468.3006176649942,468.3006176649942,468.3006176649942,468.3006176649942,468.3006176649942,468.3006176649942,l,0.9159829750424251,10,703,2,469.23498946998734,470.7366940319771,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,3,4,40,0,,,,,,,,,,,,471.2372823029873,471.2372823029873,471.2372823029873,471.2372823029873,471.2372823029873,471.2372823029873,471.2372823029873,471.2372823029873,471.2372823029873,471.2372823029873,a,0.46548216804512776,10,713,2,471.7209634640021,473.2224142549967,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,3,5,41,1,,,,,,,,,,,,473.7232368369878,473.7232368369878,473.7232368369878,473.7232368369878,473.7232368369878,473.7232368369878,473.7232368369878,473.7232368369878,473.7232368369878,473.7232368369878,a,0.4656341390218586,1,714,2,474.20714877097635,475.7087814869883,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,3,6,42,4,,,,,,,,,,,,476.2092515549739,476.2092515549739,476.2092515549739,476.2092515549739,476.2092515549739,476.2092515549739,476.2092515549739,476.2092515549739,476.2092515549739,476.2092515549739,l,0.6461294580076355,1,715,2,476.87672451499384,478.3784171269799,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,3,7,43,9,,,,,,,,,,,,478.87902708598995,478.87902708598995,478.87902708598995,478.87902708598995,478.87902708598995,478.87902708598995,478.87902708598995,478.87902708598995,478.87902708598995,478.87902708598995,a,0.5637858840345871,1,716,2,479.46308671397856,480.9645087120007,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,3,8,44,7,,,,,,,,,,,,481.46511696398375,481.46511696398375,481.46511696398375,481.46511696398375,481.46511696398375,481.46511696398375,481.46511696398375,481.46511696398375,481.46511696398375,481.46511696398375,l,1.2512194500304759,1,717,2,482.7331979860028,484.23486786099966,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,3,9,45,5,,,,,,,,,,,,484.73550799197983,484.73550799197983,484.73550799197983,484.73550799197983,484.73550799197983,484.73550799197983,484.73550799197983,484.73550799197983,484.73550799197983,484.73550799197983,l,0.8601666870235931,10,727,2,485.61983162598335,487.12157371698413,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,3,10,46,10,,,,,,,,,,,,487.6221546859888,487.6221546859888,487.6221546859888,487.6221546859888,487.6221546859888,487.6221546859888,487.6221546859888,487.6221546859888,487.6221546859888,487.6221546859888,l,1.2368400290433783,1,728,2,488.890010720992,490.39150886499556,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,3,11,47,2,,,,,,,,,,,,490.8922444199852,490.8922444199852,490.8922444199852,490.8922444199852,490.8922444199852,490.8922444199852,490.8922444199852,490.8922444199852,490.8922444199852,490.8922444199852,l,0.5532958640251309,10,738,2,491.4763777459739,492.978041542985,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,526.147886976978,,146,S,triangle,0.001818613993236795,521.1069678909844,522.6106001899752,522.6106001899752,522.6106001899752,1,0,d,2.012881578033557,0,524.6467133959814,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,530.736357739981,,132,Y,hexagon,0.0014694919809699059,527.1306799409795,528.6339291689801,528.6339291689801,528.6339291689801,1,0,d,0.5689177290187217,0,529.234647151985,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,535.241249846993,,125,B,circle,0.0014902680122759193,531.7183170859935,533.2222841669864,533.2222841669864,533.2222841669864,1,0,d,0.49208599503617734,0,533.7395973779785,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,539.7626850719971,,139,H,star,0.0016316850087605417,536.2232283709745,537.7271837969893,537.7271837969893,537.7271837969893,1,0,d,0.5086567720281892,0,538.2610102479812,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,544.0842716749758,,181,D,hexagon,0.0016313160012941808,540.7449349410017,542.2488816689875,542.2488816689875,542.2488816689875,0,0,d,0.30722788101411425,0,542.5826361109794,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,548.9228696359787,,167,U,triangle,0.0016893089923541993,545.0667782289966,546.5703439450008,546.5703439450008,546.5703439450008,1,1,f,0.8243155330128502,0,547.4213105009985,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,553.761501889996,,160,W,circle,0.0016100150241982192,549.9026039890014,551.4089199829905,551.4089199829905,551.4089199829905,0,0,d,0.824087685032282,0,552.259958021983,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,558.4505541419785,,174,F,star,0.0016625270072836429,554.7428439619835,556.2476389159856,556.2476389159856,556.2476389159856,1,1,f,0.675860999035649,0,556.9485281419766,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,563.1218859359797,,146,S,triangle,0.001510945992777124,559.4284178160015,560.9364298179862,560.9364298179862,560.9364298179862,1,0,d,0.6560216680227313,0,561.6238525209774,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,567.8936656249862,,132,Y,hexagon,0.001343439012998715,564.1010951889912,565.6079913519789,565.6079913519789,565.6079913519789,1,0,d,0.7533052890212275,0,566.392336956982,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
