training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,fix.started,fix.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,points_trial,points_cumul,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,13,0,13,0,,,,W,132,hexagon,0.017314206999799353,,,,,,,,,1,0,,,,,2108.3394904750003,,,,,,,,,2104.652230731999,2104.652230731999,2104.652230731999,2104.652230731999,2106.1371761690007,2106.1371761690007,2106.1371761690007,2106.1371761690007,2106.1540655490007,2106.1540655490007,2106.1540655490007,2106.1540655490007,switch,letter,lettSwt,f,0.6740831970000727,Hi,0,659,,,5,,,,,low,2106.854725655001,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,14,0,14,0,,,,B,125,hexagon,0.0011228729999857023,,,,,,,,,1,0,,,,,2112.9446243090006,,,,,,,,,2109.324181299,2109.324181299,2109.324181299,2109.324181299,2110.8256951959993,2110.8256951959993,2110.8256951959993,2110.8256951959993,2110.8256951959993,2110.8256951959993,2110.8256951959993,2110.8256951959993,repeat,letter,lettRpt,d,0.5930325150020508,Hi,0,659,,,5,,,,,low,2111.4442676399995,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,15,0,15,0,,,,U,167,star,0.0010854869997274363,,,,,,,,,1,0,,,,,2117.332869381,,,,,,,,,2113.9293176949996,2113.9293176949996,2113.9293176949996,2113.9293176949996,2115.430829879,2115.430829879,2115.430829879,2115.430829879,2115.430829879,2115.430829879,2115.430829879,2115.430829879,repeat,letter,lettRpt,f,0.3800162089992227,Lo,1,660,,,5,,,,,low,2115.8481822899994,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,16,0,16,0,,,,H,160,star,0.0012410359995556064,,,,,,,,,1,0,,,,,2121.8044842140007,,,,,,,,,2118.3172152360003,2118.3172152360003,2118.3172152360003,2118.3172152360003,2119.8191038719997,2119.8191038719997,2119.8191038719997,2119.8191038719997,2119.8191038719997,2119.8191038719997,2119.8191038719997,2119.8191038719997,switch,number,numSwt,k,0.4645054300017364,Lo,1,661,,,5,,,,,low,2120.3040824809996,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,17,0,17,0,,,,U,181,hexagon,0.0013066809988231398,,,,,,,,,1,0,,,,,2126.2593008509994,,,,,,,,,2122.7890180239992,2122.7890180239992,2122.7890180239992,2122.7890180239992,2124.290742211,2124.290742211,2124.290742211,2124.290742211,2124.290742211,2124.290742211,2124.290742211,2124.290742211,repeat,number,numRpt,k,0.4492534880009771,Hi,10,671,,,5,,,,,low,2124.7745859339993,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,18,0,18,0,,,,D,167,star,0.001127916999394074,,,,,,,,,0,0,,,,,2131.1145623640004,,,,,,,,,2127.2438438499994,2127.2438438499994,2127.2438438499994,2127.2438438499994,2128.745358399001,2128.745358399001,2128.745358399001,2128.745358399001,2128.745358399001,2128.745358399001,2128.745358399001,2128.745358399001,repeat,number,NA,j,0.8413090300000476,Hi,0,671,,,5,,,,,low,2129.6300512489997,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,19,0,19,0,,,,W,132,hexagon,0.0013949069998488994,,,,,,,,,1,1,,,,,2136.8211873969994,,,,,,,,,2132.099260191,2132.099260191,2132.099260191,2132.099260191,2133.6009602489994,2133.6009602489994,2133.6009602489994,2133.6009602489994,2133.6009602489994,2133.6009602489994,2133.6009602489994,2133.6009602489994,switch,letter,lettSwt,f,1.6909110870001314,Hi,0,671,,,5,,,,,low,2135.336167832,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,20,0,20,0,,,,F,139,hexagon,0.0012067969983036164,,,,,,,,,1,0,,,,,2141.4094067610004,,,,,,,,,2137.8054403290007,2137.8054403290007,2137.8054403290007,2137.8054403290007,2139.307010054001,2139.307010054001,2139.307010054001,2139.307010054001,2139.307010054001,2139.307010054001,2139.307010054001,2139.307010054001,switch,number,numSwt,j,0.5762031850008498,Hi,0,671,,,5,,,,,low,2139.9091160219996,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,21,0,21,0,,,,S,146,hexagon,0.001260570999875199,,,,,,,,,1,0,,,,,2146.0813668970004,,,,,,,,,2142.3941326900003,2142.3941326900003,2142.3941326900003,2142.3941326900003,2143.8954597369993,2143.8954597369993,2143.8954597369993,2143.8954597369993,2143.8954597369993,2143.8954597369993,2143.8954597369993,2143.8954597369993,repeat,number,numRpt,j,0.6517029380011081,Hi,0,671,,,5,,,,,low,2144.5797123419998,2146.0813668970004,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,22,0,22,0,,,,B,174,star,0.0005854249993717531,,,,,,,,,1,0,,,,,2150.636490977,,,,,,,,,2147.0657262120003,2147.0657262120003,2147.0657262120003,2147.0657262120003,2148.5675922150003,2148.5675922150003,2148.5675922150003,2148.5675922150003,2148.5675922150003,2148.5675922150003,2148.5675922150003,2148.5675922150003,repeat,number,numRpt,k,0.5394095459996606,Lo,10,681,,,5,,,,,low,2149.1515413489997,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,23,0,23,0,,,,Y,125,star,0.0012809110012312885,,,,,,,,,0,0,,,,,2155.3917009790002,,,,,,,,,2151.6209074399994,2151.6209074399994,2151.6209074399994,2151.6209074399994,2153.122349179999,2153.122349179999,2153.122349179999,2153.122349179999,2153.122349179999,2153.122349179999,2153.122349179999,2153.122349179999,repeat,number,NA,k,0.7198005600002944,Lo,0,681,,,5,,,,,low,2153.889857710001,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,24,0,24,0,,,,F,132,hexagon,0.001245533998371684,,,,,,,,,1,1,,,,,2159.946666054,,,,,,,,,2156.375960490999,2156.375960490999,2156.375960490999,2156.375960490999,2157.8776130650003,2157.8776130650003,2157.8776130650003,2157.8776130650003,2157.8776130650003,2157.8776130650003,2157.8776130650003,2157.8776130650003,repeat,number,numRpt,j,0.5252141639994079,Hi,0,681,,,5,,,,,low,2158.444978415,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,25,0,25,0,,,,H,125,star,0.0009494989990344038,,,,,,,,,1,0,,,,,2164.434870289,2164.9352806669995,,,,,,,,2160.914265112,2160.914265112,2160.914265112,2160.914265112,2162.416042551,2162.416042551,2162.416042551,2162.416042551,2162.416042551,2162.416042551,2162.416042551,2162.416042551,repeat,number,numRpt,j,0.48469757000020763,Lo,10,691,,,5,,,,,low,2162.933157644,2164.434870289,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,26,0,26,0,,,,U,160,star,0.0005769059989688685,,,,,,,,,1,0,,,,,2169.140143032,,,,,,,,,2165.4198197700007,2165.4198197700007,2165.4198197700007,2165.4198197700007,2166.9208854009994,2166.9208854009994,2166.9208854009994,2166.9208854009994,2166.9208854009994,2166.9208854009994,2166.9208854009994,2166.9208854009994,repeat,number,numRpt,k,0.6983855350008525,Lo,10,701,,,5,,,,,low,2167.6398768060008,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,27,0,27,0,,,,W,167,hexagon,0.0011940029999095714,,,,,,,,,1,0,,,,,2173.6451780200005,,,,,,,,,2170.1243288019996,2170.1243288019996,2170.1243288019996,2170.1243288019996,2171.6261881690007,2171.6261881690007,2171.6261881690007,2171.6261881690007,2171.6261881690007,2171.6261881690007,2171.6261881690007,2171.6261881690007,switch,letter,lettSwt,f,0.4960971700002119,Hi,10,711,,,5,,,,,low,2172.1447853789996,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,28,0,28,0,,,,D,146,star,0.0014881010010867612,,,,,,,,,1,0,,,,,2178.10008647,,,,,,,,,2174.629555361,2174.629555361,2174.629555361,2174.629555361,2176.131415164,2176.131415164,2176.131415164,2176.131415164,2176.131415164,2176.131415164,2176.131415164,2176.131415164,repeat,letter,lettRpt,d,0.43959184199957235,Lo,1,712,,,5,,,,,low,2176.6150252499992,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,29,0,29,0,,,,B,181,hexagon,0.0011471429988887394,,,,,,,,,1,0,,,,,2182.5881923359993,,,,,,,,,2179.084395455,2179.084395455,2179.084395455,2179.084395455,2180.5860627969996,2180.5860627969996,2180.5860627969996,2180.5860627969996,2180.5860627969996,2180.5860627969996,2180.5860627969996,2180.5860627969996,switch,number,numSwt,k,0.4729707220012642,Hi,10,722,,,5,,,,,low,2181.10348876,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,30,0,30,0,,,,Y,174,hexagon,0.0012140950002503814,,,,,,,,,1,0,,,,,2187.3934604669994,,,,,,,,,2183.5726203859995,2183.5726203859995,2183.5726203859995,2183.5726203859995,2185.074286534,2185.074286534,2185.074286534,2185.074286534,2185.074286534,2185.074286534,2185.074286534,2185.074286534,repeat,number,numRpt,k,0.79290373799995,Hi,0,722,,,5,,,,,low,2185.908461352001,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,31,0,31,0,,,,S,139,star,0.0014319520014396403,,,,,,,,,1,0,,,,,2192.082021917,,,,,,,,,2188.378046637001,2188.378046637001,2188.378046637001,2188.378046637001,2189.8795361070006,2189.8795361070006,2189.8795361070006,2189.8795361070006,2189.8795361070006,2189.8795361070006,2189.8795361070006,2189.8795361070006,repeat,number,numRpt,j,0.6587155290017108,Lo,10,732,,,5,,,,,low,2190.580303144001,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,0,0,0,,,,S,139,star,0.001822266000090167,,,,,,,,,1,0,,,,,2216.1085504860002,,,,,,,,,2212.2376919220005,2212.2376919220005,2212.2376919220005,2212.2376919220005,2213.739359735,2213.739359735,2213.739359735,2213.739359735,2213.739359735,2213.739359735,2213.739359735,2213.739359735,switch,letter,lettSwt,f,0.8240012250007567,Lo,1,733,,,6,,,space,1.5720516389992554,low,2214.6070513550003,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,0,1,0,,,,F,160,hexagon,0.0009514480007055681,,,,,,,,,1,0,,,,,2220.7639464099993,,,,,,,,,2217.0763018939997,2217.0763018939997,2217.0763018939997,2217.0763018939997,2218.578012559001,2218.578012559001,2218.578012559001,2218.578012559001,2218.578012559001,2218.578012559001,2218.578012559001,2218.578012559001,repeat,letter,lettRpt,d,0.6502156300011848,Hi,0,733,,,6,,,,,low,2219.2620847569997,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,2,0,2,0,,,,U,146,hexagon,0.0011893209994013887,,,,,,,,,1,0,,,,,2225.4688461669994,,,,,,,,,2221.7315413470005,2221.7315413470005,2221.7315413470005,2221.7315413470005,2223.233331519001,2223.233331519001,2223.233331519001,2223.233331519001,2223.233331519001,2223.233331519001,2223.233331519001,2223.233331519001,repeat,letter,lettRpt,f,0.7061630600001081,Hi,0,733,,,6,,,,,low,2223.984068031001,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,0,3,0,,,,B,125,star,0.0010300429985363735,,,,,,,,,1,0,,,,,2229.9071872250006,,,,,,,,,2226.4531680439995,2226.4531680439995,2226.4531680439995,2226.4531680439995,2227.9547532550005,2227.9547532550005,2227.9547532550005,2227.9547532550005,2227.9547532550005,2227.9547532550005,2227.9547532550005,2227.9547532550005,switch,number,numSwt,j,0.4013299950020155,Lo,1,734,,,6,,,,,low,2228.4054065319997,2229.9071872250006,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,4,0,4,0,,,,D,132,star,0.001011178001135704,,,,,,,,,0,0,,,,,2234.3952224259992,,,,,,,,,2230.8915787589995,2230.8915787589995,2230.8915787589995,2230.8915787589995,2232.393339845001,2232.393339845001,2232.393339845001,2232.393339845001,2232.393339845001,2232.393339845001,2232.393339845001,2232.393339845001,repeat,number,NA,k,0.467424705000667,Lo,0,734,,,6,,,,,low,2232.8937336710005,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,5,0,5,0,,,,H,181,star,0.0005359749993658625,,,,,,,,,1,1,,,,,2238.967066364001,,,,,,,,,2235.363334054,2235.363334054,2235.363334054,2235.363334054,2236.864592387001,2236.864592387001,2236.864592387001,2236.864592387001,2236.864592387001,2236.864592387001,2236.864592387001,2236.864592387001,repeat,number,numRpt,k,0.57817810600136,Lo,1,735,,,6,,,,,low,2237.482035856001,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,6,0,6,0,,,,Y,167,hexagon,0.0013093640009174123,,,,,,,,,1,0,,,,,2243.7058006410007,2244.2062069950007,,,,,,,,2239.951359461,2239.951359461,2239.951359461,2239.951359461,2241.4531919540004,2241.4531919540004,2241.4531919540004,2241.4531919540004,2241.4531919540004,2241.4531919540004,2241.4531919540004,2241.4531919540004,repeat,number,numRpt,k,0.7184188470000663,Hi,0,735,,,6,,,,,low,2242.2039481009997,2243.7058006410007,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,7,0,7,0,,,,W,174,hexagon,0.0006175450016598916,,,,,,,,,1,0,,,,,2248.1773110939994,2248.677732315,,,,,,,,2244.690159055999,2244.690159055999,2244.690159055999,2244.690159055999,2246.1916151200003,2246.1916151200003,2246.1916151200003,2246.1916151200003,2246.1916151200003,2246.1916151200003,2246.1916151200003,2246.1916151200003,repeat,number,numRpt,k,0.45164838100208726,Hi,1,736,,,6,,,,,low,2246.6755633390003,2248.1773110939994,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,8,0,8,0,,,,S,139,star,0.0005201079984544776,,,,,,,,,1,0,,,,,2252.598937707,,,,,,,,,2249.1626450999993,2249.1626450999993,2249.1626450999993,2249.1626450999993,2250.6635103989993,2250.6635103989993,2250.6635103989993,2250.6635103989993,2250.6635103989993,2250.6635103989993,2250.6635103989993,2250.6635103989993,repeat,number,numRpt,j,0.4111490130017046,Lo,1,737,,,6,,,,,low,2251.113771542001,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,9,0,9,0,,,,F,160,star,0.0011068410003645113,,,,,,,,,1,0,,,,,2257.1537759460007,,,,,,,,,2253.5832362950005,2253.5832362950005,2253.5832362950005,2253.5832362950005,2255.085020151,2255.085020151,2255.085020151,2255.085020151,2255.085020151,2255.085020151,2255.085020151,2255.085020151,repeat,number,numRpt,k,0.5419994360017881,Lo,1,738,,,6,,,,,low,2255.65375392,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,10,0,10,0,,,,U,146,hexagon,0.0013544490011554444,,,,,,,,,1,0,,,,,2262.2094175910006,,,,,,,,,2258.1382048390005,2258.1382048390005,2258.1382048390005,2258.1382048390005,2259.639995859001,2259.639995859001,2259.639995859001,2259.639995859001,2259.639995859001,2259.639995859001,2259.639995859001,2259.639995859001,switch,letter,lettSwt,f,1.0427093670004979,Hi,0,738,,,6,,,,,low,2260.724312741,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,11,0,11,0,,,,B,125,hexagon,0.0014004610002302798,,,,,,,,,1,0,,,,,2266.581056035,,,,,,,,,2263.1938975840003,2263.1938975840003,2263.1938975840003,2263.1938975840003,2264.6955394670003,2264.6955394670003,2264.6955394670003,2264.6955394670003,2264.6955394670003,2264.6955394670003,2264.6955394670003,2264.6955394670003,repeat,letter,lettRpt,d,0.35565453700110083,Hi,10,748,,,6,,,,,low,2265.09587128,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,12,0,12,0,,,,D,132,hexagon,0.001488089001213666,,,,,,,,,1,0,,,,,2270.7521038659997,,,,,,,,,2267.5654745409993,2267.5654745409993,2267.5654745409993,2267.5654745409993,2269.0668799350005,2269.0668799350005,2269.0668799350005,2269.0668799350005,2269.0668799350005,2269.0668799350005,2269.0668799350005,2269.0668799350005,repeat,letter,lettRpt,d,0.13543143800052349,Hi,1,749,,,6,,,,,low,2269.2503536839995,2270.7521038659997,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,13,0,13,0,,,,H,181,star,0.0009587549993739231,,,,,,,,,1,0,,,,,2275.357128947,,,,,,,,,2271.7365039769993,2271.7365039769993,2271.7365039769993,2271.7365039769993,2273.238319513999,2273.238319513999,2273.238319513999,2273.238319513999,2273.238319513999,2273.238319513999,2273.238319513999,2273.238319513999,switch,number,numSwt,k,0.5894124470014503,Lo,1,750,,,6,,,,,low,2273.8569294610006,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,14,0,14,0,,,,Y,167,hexagon,0.0011446059997979319,,,,,,,,,1,0,,,,,2279.8455868269994,,,,,,,,,2276.34162542,2276.34162542,2276.34162542,2276.34162542,2277.843347184,2277.843347184,2277.843347184,2277.843347184,2277.843347184,2277.843347184,2277.843347184,2277.843347184,repeat,number,numRpt,k,0.47961378899890406,Hi,1,751,,,6,,,,,low,2278.360583685,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,15,0,15,0,,,,W,174,star,0.0011872559989569709,,,,,,,,,1,0,,,,,2284.484091329001,,,,,,,,,2280.8301453860004,2280.8301453860004,2280.8301453860004,2280.8301453860004,2282.331669149,2282.331669149,2282.331669149,2282.331669149,2282.331669149,2282.331669149,2282.331669149,2282.331669149,switch,letter,lettSwt,f,0.6074276489998738,Lo,1,752,,,6,,,,,low,2282.9824191709995,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,16,0,16,0,,,,F,160,star,0.0009235050001734635,,,,,,,,,1,0,,,,,2289.205791761,,,,,,,,,2285.45255921,2285.45255921,2285.45255921,2285.45255921,2286.953280517,2286.953280517,2286.953280517,2286.953280517,2286.953280517,2286.953280517,2286.953280517,2286.953280517,repeat,letter,lettRpt,d,0.7215350210008182,Lo,1,753,,,6,,,,,low,2287.7056409899997,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,17,0,17,0,,,,B,132,hexagon,0.0015136879992496688,,,,,,,,,1,0,,,,,2293.777551622001,,,,,,,,,2290.1901336190003,2290.1901336190003,2290.1901336190003,2290.1901336190003,2291.692003280001,2291.692003280001,2291.692003280001,2291.692003280001,2291.692003280001,2291.692003280001,2291.692003280001,2291.692003280001,switch,number,numSwt,j,0.5580608899999788,Hi,0,753,,,6,,,,,low,2292.292713539,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,18,0,18,0,,,,H,174,hexagon,0.0013171350001357496,,,,,,,,,0,0,,,,,2298.0656645,,,,,,,,,2294.761951369999,2294.761951369999,2294.761951369999,2294.761951369999,2296.2635376790004,2296.2635376790004,2296.2635376790004,2296.2635376790004,2296.2635376790004,2296.2635376790004,2296.2635376790004,2296.2635376790004,repeat,number,NA,j,0.26752207600111433,Hi,0,753,,,6,,,,,low,2296.564333931001,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,19,0,19,0,,,,U,181,star,0.0005466200000228127,,,,,,,,,1,1,,,,,2302.687289361,,,,,,,,,2299.033390019,2299.033390019,2299.033390019,2299.033390019,2300.535236371001,2300.535236371001,2300.535236371001,2300.535236371001,2300.535236371001,2300.535236371001,2300.535236371001,2300.535236371001,repeat,number,numRpt,k,0.6278516019992821,Lo,1,754,,,6,,,,,low,2301.202498910001,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,20,0,20,0,,,,D,146,star,0.0012085950002074242,,,,,,,,,1,0,,,,,2307.375956371001,,,,,,,,,2303.671839335,2303.671839335,2303.671839335,2303.671839335,2305.1735067240006,2305.1735067240006,2305.1735067240006,2305.1735067240006,2305.1735067240006,2305.1735067240006,2305.1735067240006,2305.1735067240006,switch,letter,lettSwt,d,0.6530491270004859,Lo,1,755,,,6,,,,,low,2305.874185778999,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
