training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,fix.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,prac_fback_text.stopped,fix.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,top_target_prac2.stopped,tgt_fix_prac2.stopped,bott_target_prac2.stopped,target_resp_prac2.stopped,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,points_trial,points_cumul,vts_fback.started,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,181,Y,circle,0.001765143999364227,,,,,1,1,,,,,815.0824832039998,,,,,,,,,,,,,,,,,810.3541521409998,810.3541521409998,810.3541521409998,810.3541521409998,811.8622600150002,811.8622600150002,811.8622600150002,811.8622600150002,811.8622600150002,811.8622600150002,811.8622600150002,811.8622600150002,repeat,number,numRpt,f,1.690258812999673,Hi,0,47,,0,,,,,low,813.5808061440002,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,174,W,star,0.001755109999976412,,,,,1,0,,,,,819.6042837080004,,,,,,,,,,,,,,,,,816.0602534119998,816.0602534119998,816.0602534119998,816.0602534119998,817.5684249610003,817.5684249610003,817.5684249610003,817.5684249610003,817.5684249610003,817.5684249610003,817.5684249610003,817.5684249610003,repeat,number,numRpt,f,0.5116835079998054,Lo,1,48,,0,,,,,low,818.1026925980004,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,167,H,circle,0.0016808749996926053,,,,,1,0,,,,,824.4426910749999,,,,,,,,,,,,,,,,,820.5820682149997,820.5820682149997,820.5820682149997,820.5820682149997,822.0903758000004,822.0903758000004,822.0903758000004,822.0903758000004,822.0903758000004,822.0903758000004,822.0903758000004,822.0903758000004,switch,letter,lettSwt,j,0.8229086850005842,Hi,0,48,,0,,,,,low,822.9412500560002,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,181,B,triangle,0.0017965930001082597,,,,,1,0,,,,,828.9644840339997,,,,,,,,,,,,,,,,,825.421685235,825.421685235,825.421685235,825.421685235,826.9289405250001,826.9289405250001,826.9289405250001,826.9289405250001,826.9289405250001,826.9289405250001,826.9289405250001,826.9289405250001,switch,number,numSwt,f,0.5026017190002676,Lo,10,58,,0,,,,,low,827.4627214950006,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,139,F,hexagon,0.0015685629996369244,,,,,1,0,,,,,833.5199234319998,,,,,,,,,,,,,,,,,829.942673435,829.942673435,829.942673435,829.942673435,831.450675215,831.450675215,831.450675215,831.450675215,831.450675215,831.450675215,831.450675215,831.450675215,repeat,number,numRpt,d,0.5407005799997933,Hi,1,59,,0,,,,,low,832.0178666760003,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,132,W,star,0.0014644189996033674,,,,,1,0,,,,,838.1246336940003,,,,,,,,,,,,,,,,,834.4986670440003,834.4986670440003,834.4986670440003,834.4986670440003,836.0058736350002,836.0058736350002,836.0058736350002,836.0058736350002,836.0058736350002,836.0058736350002,836.0058736350002,836.0058736350002,switch,letter,lettSwt,k,0.5932460840003841,Lo,10,69,,0,,,,,low,836.6230599070004,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,146,Y,triangle,0.0015682980001656688,,,,,1,0,,,,,842.6628673860005,,,,,,,,,,,,,,,,,839.1024489970005,839.1024489970005,839.1024489970005,839.1024489970005,840.611001104,840.611001104,840.611001104,840.611001104,840.611001104,840.611001104,840.611001104,840.611001104,repeat,letter,lettRpt,k,0.5339664599996468,Lo,1,70,,0,,,,,low,841.1612950690005,842.6628673860005,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,174,D,circle,0.0008618829997431021,,,,,1,0,,,,,847.4850064809998,,,,,,,,,,,,,,,,,843.6482417850002,843.6482417850002,843.6482417850002,843.6482417850002,845.1489833189999,845.1489833189999,845.1489833189999,845.1489833189999,845.1489833189999,845.1489833189999,845.1489833189999,845.1489833189999,switch,number,numSwt,f,0.810702024999955,Hi,0,70,,0,,,,,low,845.9832665230006,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,160,U,star,0.002049376000286429,,,,,1,0,,,,,852.1901853079999,,,,,,,,,,,,,,,,,848.4630524029999,848.4630524029999,848.4630524029999,848.4630524029999,849.9710587010004,849.9710587010004,849.9710587010004,849.9710587010004,849.9710587010004,849.9710587010004,849.9710587010004,849.9710587010004,repeat,number,numRpt,f,0.6920244929997352,Lo,10,80,,0,,,,,low,850.6884255180003,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,125,S,hexagon,0.0012832649999836576,,,,,1,0,,,,,856.9119661000004,,,,,,,,,,,,,,,,,853.1681357329999,853.1681357329999,853.1681357329999,853.1681357329999,854.6761242760003,854.6761242760003,854.6761242760003,854.6761242760003,854.6761242760003,854.6761242760003,854.6761242760003,854.6761242760003,repeat,number,numRpt,d,0.7073366580007132,Hi,1,81,,0,,,,,low,855.4101476430005,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,132,D,triangle,0.0016169939999599592,,,,,1,0,,,,,861.9508572980003,,,,,,,,,,,,,,,,,857.8899524870003,857.8899524870003,857.8899524870003,857.8899524870003,859.3981870739999,859.3981870739999,859.3981870739999,859.3981870739999,859.3981870739999,859.3981870739999,859.3981870739999,859.3981870739999,repeat,number,numRpt,d,1.0187282509996294,Lo,1,82,,0,,,,,low,860.4494372429999,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,146,Y,star,0.0017301050002060947,,,,,1,0,,,,,867.4733916969999,,,,,,,,,,,,,,,,,862.9290309529997,862.9290309529997,862.9290309529997,862.9290309529997,864.4367856420004,864.4367856420004,864.4367856420004,864.4367856420004,864.4367856420004,864.4367856420004,864.4367856420004,864.4367856420004,repeat,number,numRpt,d,1.514878938000038,Lo,1,83,,0,,,,,low,865.9717322180004,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,125,W,circle,0.0016867550002643839,,,,,1,0,,,,,872.1286743680002,,,,,,,,,,,,,,,,,868.4516904540005,868.4516904540005,868.4516904540005,868.4516904540005,869.9596981129998,869.9596981129998,869.9596981129998,869.9596981129998,869.9596981129998,869.9596981129998,869.9596981129998,869.9596981129998,repeat,number,numRpt,d,0.6482489640002314,Hi,1,84,,0,,,,,low,870.6271006160005,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,174,H,hexagon,0.0010233550001430558,,,,,1,0,,,,,877.0173686099997,,,,,,,,,,,,,,,,,873.1069202620001,873.1069202620001,873.1069202620001,873.1069202620001,874.614888352,874.614888352,874.614888352,874.614888352,874.614888352,874.614888352,874.614888352,874.614888352,repeat,number,numRpt,f,0.8725029910001467,Hi,10,94,,0,,,,,low,875.5157673929998,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,181,B,star,0.0013494700006049243,,,,,1,0,,,,,881.6893089169998,,,,,,,,,,,,,,,,,877.9953068340001,877.9953068340001,877.9953068340001,877.9953068340001,879.5034660190004,879.5034660190004,879.5034660190004,879.5034660190004,879.5034660190004,879.5034660190004,879.5034660190004,879.5034660190004,repeat,number,numRpt,f,0.6563961150004616,Lo,1,95,,0,,,,,low,880.1876485130006,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,139,S,triangle,0.0015157299994825735,,,,,1,0,,,,,886.6447727610002,,,,,,,,,,,,,,,,,882.668217468,882.668217468,882.668217468,882.668217468,884.1756846879998,884.1756846879998,884.1756846879998,884.1756846879998,884.1756846879998,884.1756846879998,884.1756846879998,884.1756846879998,switch,letter,lettSwt,k,0.9434907069999099,Lo,1,96,,0,,,,,low,885.1432257450006,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,167,U,hexagon,0.0014060060002520913,,,,,1,0,,,,,891.3335313770003,,,,,,,,,,,,,,,,,887.6221942909997,887.6221942909997,887.6221942909997,887.6221942909997,889.1309712370003,889.1309712370003,889.1309712370003,889.1309712370003,889.1309712370003,889.1309712370003,889.1309712370003,889.1309712370003,switch,number,numSwt,f,0.6767384490003678,Hi,1,97,,0,,,,,low,889.8316339430003,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,160,F,circle,0.0013679499998033862,,,,,1,0,,,,,895.9552428940005,,,,,,,,,,,,,,,,,892.3109478209999,892.3109478209999,892.3109478209999,892.3109478209999,893.8192901560005,893.8192901560005,893.8192901560005,893.8192901560005,893.8192901560005,893.8192901560005,893.8192901560005,893.8192901560005,repeat,number,numRpt,f,0.6047436769995329,Hi,10,107,,0,,,,,low,894.4534981750003,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,167,D,star,0.0016379679991587182,,,,,1,0,,,,,919.5645419210005,,,,,,,,,,,,,,,,,915.0854088400001,915.0854088400001,915.0854088400001,915.0854088400001,916.5944437489998,916.5944437489998,916.5944437489998,916.5944437489998,916.5944437489998,916.5944437489998,916.5944437489998,916.5944437489998,switch,letter,lettSwt,j,1.4369745519998105,Lo,1,108,,1,,,space,11.05604094499995,low,918.0628496310001,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,132,W,triangle,0.0014127979993645567,,,,,1,0,,,,,924.4032052170005,,,,,,,,,,,,,,,,,920.5420473680006,920.5420473680006,920.5420473680006,920.5420473680006,922.0507200350003,922.0507200350003,922.0507200350003,922.0507200350003,922.0507200350003,922.0507200350003,922.0507200350003,922.0507200350003,repeat,letter,lettRpt,k,0.8212752130002627,Lo,1,109,,1,,,,,low,922.9014710430001,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,160,U,hexagon,0.0018133359999410459,,,,,1,0,,,,,929.2584769410005,,,,,,,,,,,,,,,,,925.3797339379998,925.3797339379998,925.3797339379998,925.3797339379998,926.8893561690002,926.8893561690002,926.8893561690002,926.8893561690002,926.8893561690002,926.8893561690002,926.8893561690002,926.8893561690002,repeat,letter,lettRpt,k,0.8468957459999729,Hi,0,109,,1,,,,,low,927.756848262,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,174,H,circle,0.0016553369996472611,,,,,1,0,,,,,934.0970550950005,,,,,,,,,,,,,,,,,930.2372652250006,930.2372652250006,930.2372652250006,930.2372652250006,931.7445053430001,931.7445053430001,931.7445053430001,931.7445053430001,931.7445053430001,931.7445053430001,931.7445053430001,931.7445053430001,repeat,letter,lettRpt,j,0.8306311389997063,Hi,0,109,,1,,,,,low,932.5955541800004,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,181,B,triangle,0.0012766850004481967,,,,,1,0,,,,,938.7022011110002,,,,,,,,,,,,,,,,,935.0746742230003,935.0746742230003,935.0746742230003,935.0746742230003,936.583311931,936.583311931,936.583311931,936.583311931,936.583311931,936.583311931,936.583311931,936.583311931,switch,number,numSwt,f,0.5847448220001752,Lo,10,119,,1,,,,,low,937.2004447549998,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,146,S,star,0.0016222630001720972,,,,,1,0,,,,,943.3407952240004,,,,,,,,,,,,,,,,,939.680057431,939.680057431,939.680057431,939.680057431,941.1882348030003,941.1882348030003,941.1882348030003,941.1882348030003,941.1882348030003,941.1882348030003,941.1882348030003,941.1882348030003,repeat,number,numRpt,d,0.6271850069997527,Lo,1,120,,1,,,,,low,941.838991871,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,139,Y,hexagon,0.001536777000183065,,,,,1,0,,,,,947.9794906309999,,,,,,,,,,,,,,,,,944.3186284630001,944.3186284630001,944.3186284630001,944.3186284630001,945.8267657590004,945.8267657590004,945.8267657590004,945.8267657590004,945.8267657590004,945.8267657590004,945.8267657590004,945.8267657590004,repeat,number,numRpt,d,0.6213675849994615,Hi,10,130,,1,,,,,low,946.4776029940003,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,125,F,circle,0.0012816049993489287,,,,,1,0,,,,,952.6842133649998,,,,,,,,,,,,,,,,,948.9567118940004,948.9567118940004,948.9567118940004,948.9567118940004,950.4651423229998,950.4651423229998,950.4651423229998,950.4651423229998,950.4651423229998,950.4651423229998,950.4651423229998,950.4651423229998,repeat,number,numRpt,d,0.6861030760001086,Hi,0,130,,1,,,,,low,951.182755713,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,167,D,hexagon,0.001657798999985971,,,,,1,0,,,,,957.4398221239999,,,,,,,,,,,,,,,,,953.6607958060004,953.6607958060004,953.6607958060004,953.6607958060004,955.1704047359999,955.1704047359999,955.1704047359999,955.1704047359999,955.1704047359999,955.1704047359999,955.1704047359999,955.1704047359999,repeat,number,numRpt,f,0.7409787700007655,Hi,0,130,,1,,,,,low,955.9378098220004,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,132,W,circle,0.0015948799991747364,,,,,0,0,,,,,962.0949111939999,,,,,,,,,,,,,,,,,958.4167757860005,958.4167757860005,958.4167757860005,958.4167757860005,959.9256718369998,959.9256718369998,959.9256718369998,959.9256718369998,959.9256718369998,959.9256718369998,959.9256718369998,959.9256718369998,repeat,number,NA,f,0.6425542570004836,Hi,0,130,,1,,,,,low,960.5930770610003,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,160,U,star,0.0016256869994322187,,,,,1,1,,,,,966.8164167229997,,,,,,,,,,,,,,,,,963.073200279,963.073200279,963.073200279,963.073200279,964.5807057900001,964.5807057900001,964.5807057900001,964.5807057900001,964.5807057900001,964.5807057900001,964.5807057900001,964.5807057900001,repeat,number,numRpt,f,0.7062006300002395,Lo,1,131,,1,,,,,low,965.3149037510002,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,174,H,triangle,0.0014848880000499776,,,,,1,0,,,,,972.1223987250005,,,,,,,,,,,,,,,,,967.7928675630001,967.7928675630001,967.7928675630001,967.7928675630001,969.3026752759997,969.3026752759997,969.3026752759997,969.3026752759997,969.3026752759997,969.3026752759997,969.3026752759997,969.3026752759997,repeat,number,numRpt,f,1.2895385250003528,Lo,1,132,,1,,,,,low,970.6206223850004,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,181,B,star,0.0015197559996522614,,,,,1,0,,,,,977.3614032169999,,,,,,,,,,,,,,,,,973.0990991480003,973.0990991480003,973.0990991480003,973.0990991480003,974.608423576,974.608423576,974.608423576,974.608423576,974.608423576,974.608423576,974.608423576,974.608423576,repeat,number,numRpt,f,1.223514067999531,Lo,1,133,,1,,,,,low,975.8597414550004,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,146,S,hexagon,0.0015478810000786325,,,,,1,0,,,,,981.9835001150004,,,,,,,,,,,,,,,,,978.3387870810002,978.3387870810002,978.3387870810002,978.3387870810002,979.8476400290001,979.8476400290001,979.8476400290001,979.8476400290001,979.8476400290001,979.8476400290001,979.8476400290001,979.8476400290001,repeat,number,numRpt,d,0.617569044999982,Hi,10,143,,1,,,,,low,980.4818571360001,981.9835001150004,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,139,Y,triangle,0.0008005600002434221,,,,,1,0,,,,,986.5548765620006,,,,,,,,,,,,,,,,,982.9688084280006,982.9688084280006,982.9688084280006,982.9688084280006,984.469371792,984.469371792,984.469371792,984.469371792,984.469371792,984.469371792,984.469371792,984.469371792,repeat,number,numRpt,d,0.5533899370002473,Lo,1,144,,1,,,,,low,985.0534509890003,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,125,F,circle,0.001515236000159348,,,,,1,0,,,,,991.8942244730006,,,,,,,,,,,,,,,,,987.5328926049997,987.5328926049997,987.5328926049997,987.5328926049997,989.0410466789999,989.0410466789999,989.0410466789999,989.0410466789999,989.0410466789999,989.0410466789999,989.0410466789999,989.0410466789999,switch,letter,lettSwt,j,1.327232195999386,Hi,0,144,,1,,,,,low,990.3926115940003,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,16,0,,,,160,B,hexagon,0.0013759160001427517,,,,,1,0,,,,,996.5326149359998,,,,,,,,,,,,,,,,,992.8717778420005,992.8717778420005,992.8717778420005,992.8717778420005,994.3803394249999,994.3803394249999,994.3803394249999,994.3803394249999,994.3803394249999,994.3803394249999,994.3803394249999,994.3803394249999,repeat,letter,lettRpt,j,0.6277272139996057,Hi,0,144,,1,,,,,low,995.0310678810001,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,17,0,,,,174,U,circle,0.001496457999564882,,,,,1,0,,,,,1001.4381141149997,,,,,,,,,,,,,,,,,997.5112026690003,997.5112026690003,997.5112026690003,997.5112026690003,999.0187623620004,999.0187623620004,999.0187623620004,999.0187623620004,999.0187623620004,999.0187623620004,999.0187623620004,999.0187623620004,repeat,letter,lettRpt,k,0.8934832149998329,Hi,0,144,,1,,,,,low,999.9362853570001,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,18,0,18,0,,,,146,W,star,0.00148005099981674,,,,,1,0,,,,,1006.7104240630006,,,,,,,,,,,,,,,,,1002.4166585109997,1002.4166585109997,1002.4166585109997,1002.4166585109997,1003.9240954960005,1003.9240954960005,1003.9240954960005,1003.9240954960005,1003.9240954960005,1003.9240954960005,1003.9240954960005,1003.9240954960005,switch,number,numSwt,d,1.2590401730003578,Lo,10,154,,1,,,,,low,1005.2088801340005,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,19,0,19,0,,,,181,S,triangle,0.0015168380004979554,,,,,1,0,,,,,1011.3823608940002,,,,,,,,,,,,,,,,,1007.6892965320003,1007.6892965320003,1007.6892965320003,1007.6892965320003,1009.1965317410004,1009.1965317410004,1009.1965317410004,1009.1965317410004,1009.1965317410004,1009.1965317410004,1009.1965317410004,1009.1965317410004,repeat,number,numRpt,f,0.651526742999522,Lo,1,155,,1,,,,,low,1009.8808260920005,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,20,0,20,0,,,,132,Y,triangle,0.001635635000639013,,,,,1,0,,,,,1016.4544212070005,,,,,,,,,,,,,,,,,1012.3603219300003,1012.3603219300003,1012.3603219300003,1012.3603219300003,1013.8683543260004,1013.8683543260004,1013.8683543260004,1013.8683543260004,1013.8683543260004,1013.8683543260004,1013.8683543260004,1013.8683543260004,repeat,number,numRpt,d,1.0525220310000805,Lo,1,156,,1,,,,,low,1014.9529446369997,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,21,0,21,0,,,,167,F,circle,0.0016388920003009844,,,,,1,0,,,,,1021.2267941589998,,,,,,,,,,,,,,,,,1017.432055368,1017.432055368,1017.432055368,1017.432055368,1018.9406772640004,1018.9406772640004,1018.9406772640004,1018.9406772640004,1018.9406772640004,1018.9406772640004,1018.9406772640004,1018.9406772640004,repeat,number,numRpt,f,0.763298814999871,Hi,0,156,,1,,,,,low,1019.7249226140002,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
