LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,top_target_prac2.stopped,bott_target_prac2.stopped,target_resp_prac2.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.83610825799406,space,21.483341020997614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,3,7,43,7,,,,,,,,,,,,,,,,,,,,762.9996272628196,762.9996272628196,762.9996272628196,762.9996272628196,762.9996272628196,762.9996272628196,762.9996272628196,762.9996272628196,762.9996272628196,762.9996272628196,l,1.5280524080153555,1,851,2,764.5539187008981,,766.052085632924,,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,3,8,44,4,,,,,,,,,,,,,,,,,,,,766.5526110029314,766.5526110029314,766.5526110029314,766.5526110029314,766.5526110029314,766.5526110029314,766.5526110029314,766.5526110029314,766.5526110029314,766.5526110029314,l,0.9451242310460657,10,861,2,767.5222122909036,,769.0366817989852,,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,3,9,45,2,,,,,,,,,,,,,,,,,,,,769.5203307420015,769.5203307420015,769.5203307420015,769.5203307420015,769.5203307420015,769.5203307420015,769.5203307420015,769.5203307420015,769.5203307420015,769.5203307420015,a,0.9930510169360787,1,862,2,770.5408578489441,,772.0398123739287,,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,3,10,46,10,,,,,,,,,,,,,,,,,,,,772.5399257978424,772.5399257978424,772.5399257978424,772.5399257978424,772.5399257978424,772.5399257978424,772.5399257978424,772.5399257978424,772.5399257978424,772.5399257978424,a,0.4592475590761751,1,863,2,773.0267721358687,,774.5405585470144,,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,3,11,47,3,,,,,,,,,,,,,,,,,,,,775.0406675690319,775.0406675690319,775.0406675690319,775.0406675690319,775.0406675690319,775.0406675690319,775.0406675690319,775.0406675690319,775.0406675690319,775.0406675690319,l,0.6029917360283434,1,864,2,775.6760651948862,777.1768693379126,777.1768693379126,777.6837871668395,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.9461132399738,,139,H,star,0.0008160138968378305,800.0554014840163,801.5448402520269,801.5448402520269,801.5448402520269,1,0,d,1.853711370145902,0,803.4329360988922,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.0329325669445,,167,B,circle,0.01647444604896009,805.942868900951,807.4154370659962,807.4154370659962,807.4154370659962,1,0,f,1.0794004020281136,0,808.5178263389971,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.069885307923,,132,W,triangle,0.016735543962568045,811.0298120228108,812.502345857909,812.502345857909,812.502345857909,1,0,d,1.0338027458637953,0,813.5545720169321,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.8568111888599,820.356924185995,160,U,hexagon,0.016504592029377818,816.066510126926,817.5394144498277,817.5394144498277,817.5394144498277,1,0,f,0.7889061011373997,0,818.3575720489025,819.8568111888599,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.5269943978637,,174,D,star,0.0005969139747321606,820.8536973858718,822.3426835190039,822.3426835190039,822.3426835190039,1,0,f,0.6428827019408345,0,823.0117024488281,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.0639329289552,829.5640206409153,181,S,hexagon,0.01683896197937429,825.523646735819,826.996458421927,826.996458421927,826.996458421927,1,0,f,0.5350024658255279,0,827.563150989823,829.0639329289552,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.3342459718697,,146,F,triangle,0.014751184964552522,830.0762361639645,831.5496976028662,831.5496976028662,831.5496976028662,1,0,d,1.2467045090161264,0,832.818678917829,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.1044117258862,,125,Y,circle,0.000543359899893403,835.3136091949418,836.8036626828834,836.8036626828834,836.8036626828834,1,0,d,0.7630034498870373,0,837.5887563410215,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.0914603909478,,139,H,hexagon,0.017075355863198638,840.1007446479052,841.573808406014,841.573808406014,841.573808406014,1,0,d,0.9776138779707253,0,842.5760478829034,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.6117758429609,,167,B,circle,0.01663042907603085,845.0873256979976,846.560798445018,846.560798445018,846.560798445018,1,0,f,1.5139111578464508,0,848.0964759488124,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,869.2596685388125,,181,S,star,0.001127932220697403,,,,,1,0,,,1,867.7441674598958,,863.6519819179084,865.1398095600307,865.1398095600307,865.1398095600307,k,2.5792333900462836,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,874.1131461379118,,132,Y,triangle,0.016971938079223037,,,,,1,0,,,1,872.5976907899603,,870.2561465969775,871.728815349983,871.728815349983,871.728815349983,k,0.8392693160567433,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,879.4168874849565,,167,B,hexagon,0.016700504114851356,,,,,1,0,,,1,877.9014313640073,,875.1097148950212,876.5826456409413,876.5826456409413,876.5826456409413,j,1.2953910909127444,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,885.1043599189725,,125,H,circle,0.01689269603230059,,,,,0,0,,,1,883.5899228339549,,880.4133599819615,881.88641403988,881.88641403988,881.88641403988,k,1.6737175399903208,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,892.0937735820189,,139,U,star,0.016874887980520725,,,,,0,1,,,1,890.5912102400325,,886.101080986904,887.5734880720265,887.5734880720265,887.5734880720265,None,,890.5745940399356,890.5745940399356,890.5745940399356,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,897.597529068822,,146,W,triangle,0.006344150984659791,,,,,1,1,,,1,896.0819303409662,,893.0900095698889,894.578061681008,894.578061681008,894.578061681008,k,1.4691823991015553,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,902.7009906650055,,174,D,circle,0.014847764046862721,,,,,1,0,,,1,901.185677847825,,898.5934652090073,900.081890034955,900.081890034955,900.081890034955,j,1.0850355119910091,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,907.8049243348651,,160,F,hexagon,0.00041094282642006874,,,,,1,0,,,1,906.2894189259969,,903.6801053970121,905.1687889189925,905.1687889189925,905.1687889189925,j,1.0940180569887161,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,914.3427498678211,914.8422356969677,181,S,circle,0.016528200823813677,,,,,1,0,,,1,912.8419174358714,914.3427498678211,908.8006960169878,910.2724278238602,910.2724278238602,910.2724278238602,k,2.537996595026925,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,919.229250438977,919.7327429819852,132,Y,hexagon,0.013788230950012803,,,,,1,0,,,1,917.7301854419056,919.229250438977,915.3547816989012,916.8284334349446,916.8284334349446,916.8284334349446,k,0.8767301579937339,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
