LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,top_target_prac2.stopped,bott_target_prac2.stopped,target_resp_prac2.stopped,target_resp_prac2.keys,target_resp_prac2.rt,participant,date,expName,psychopyVersion,frameRate,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,0,1,1,11,,,,,,,,,,,,,,,,,,,,357.06609632913023,357.06609632913023,357.06609632913023,357.06609632913023,357.06609632913023,357.06609632913023,357.06609632913023,357.06609632913023,357.06609632913023,357.06609632913023,a,0.5219561860430986,1,548,2,357.61768473219126,359.1167894601822,359.1167894601822,359.6169581671711,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,0,2,2,4,,,,,,,,,,,,,,,,,,,,359.6169581671711,359.6169581671711,359.6169581671711,359.6169581671711,359.6169581671711,359.6169581671711,359.6169581671711,359.6169581671711,359.6169581671711,359.6169581671711,l,0.40137968491762877,10,558,2,360.0504098890815,,361.5527775180526,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,0,3,3,1,,,,,,,,,,,,,,,,,,,,362.0530897991266,362.0530897991266,362.0530897991266,362.0530897991266,362.0530897991266,362.0530897991266,362.0530897991266,362.0530897991266,362.0530897991266,362.0530897991266,l,0.462489997735247,10,568,2,362.5365114531014,364.0371020550374,364.0371020550374,364.53732413612306,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,0,4,4,0,,,,,,,,,,,,,,,,,,,,364.53732413612306,364.53732413612306,364.53732413612306,364.53732413612306,364.53732413612306,364.53732413612306,364.53732413612306,364.53732413612306,364.53732413612306,364.53732413612306,l,0.47570673772133887,1,569,2,365.03892250405625,,366.53980633220635,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,0,5,5,7,,,,,,,,,,,,,,,,,,,,367.0400322980713,367.0400322980713,367.0400322980713,367.0400322980713,367.0400322980713,367.0400322980713,367.0400322980713,367.0400322980713,367.0400322980713,367.0400322980713,a,0.5386858598794788,1,570,2,367.60689181112684,369.1072921641171,369.1072921641171,369.607523038052,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,0,6,6,5,,,,,,,,,,,,,,,,,,,,369.607523038052,369.607523038052,369.607523038052,369.607523038052,369.607523038052,369.607523038052,369.607523038052,369.607523038052,369.607523038052,369.607523038052,l,0.4582305478397757,10,580,2,370.0926991731394,,371.59335339511745,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,0,7,7,8,,,,,,,,,,,,,,,,,,,,372.09385023103096,372.09385023103096,372.09385023103096,372.09385023103096,372.09385023103096,372.09385023103096,372.09385023103096,372.09385023103096,372.09385023103096,372.09385023103096,l,0.6146166787948459,1,581,2,372.7291328141,,374.2444498850964,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,0,8,8,3,,,,,,,,,,,,,,,,,,,,374.74443397508,374.74443397508,374.74443397508,374.74443397508,374.74443397508,374.74443397508,374.74443397508,374.74443397508,374.74443397508,374.74443397508,a,0.4172879939433187,1,582,2,375.1948583822232,,376.6969772831071,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,0,9,9,10,,,,,,,,,,,,,,,,,,,,377.19720543920994,377.19720543920994,377.19720543920994,377.19720543920994,377.19720543920994,377.19720543920994,377.19720543920994,377.19720543920994,377.19720543920994,377.19720543920994,l,0.4390855520032346,10,592,2,377.6657521640882,,379.1813499990385,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,0,10,10,6,,,,,,,,,,,,,,,,,,,,379.68145071621984,379.68145071621984,379.68145071621984,379.68145071621984,379.68145071621984,379.68145071621984,379.68145071621984,379.68145071621984,379.68145071621984,379.68145071621984,l,0.3846986850257963,10,602,2,380.09833633410744,,381.6007691011764,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,0,11,11,9,,,,,,,,,,,,,,,,,,,,382.1008288830053,382.1008288830053,382.1008288830053,382.1008288830053,382.1008288830053,382.1008288830053,382.1008288830053,382.1008288830053,382.1008288830053,382.1008288830053,l,0.4525673957541585,10,612,2,382.58431124221534,384.0848297032062,384.0848297032062,384.58511755405925,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,1,0,12,6,,,,,,,,,,,,,,,,,,,,384.58511755405925,384.58511755405925,384.58511755405925,384.58511755405925,384.58511755405925,384.58511755405925,384.58511755405925,384.58511755405925,384.58511755405925,384.58511755405925,l,0.4539579367265105,1,613,2,385.0699427360669,,386.5709009980783,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,1,1,13,10,,,,,,,,,,,,,,,,,,,,387.0712626411114,387.0712626411114,387.0712626411114,387.0712626411114,387.0712626411114,387.0712626411114,387.0712626411114,387.0712626411114,387.0712626411114,387.0712626411114,a,0.48819468170404434,1,614,2,387.5880111420993,389.08859334909357,389.08859334909357,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,1,2,14,11,,,,,,,,,,,,,,,,,,,,389.5887304840144,389.5887304840144,389.5887304840144,389.5887304840144,389.5887304840144,389.5887304840144,389.5887304840144,389.5887304840144,389.5887304840144,389.5887304840144,a,0.09763749968260527,1,615,2,389.70546875405125,,391.20770165114664,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,1,3,15,2,,,,,,,,,,,,,,,,,,,,391.70811633812264,391.70811633812264,391.70811633812264,391.70811633812264,391.70811633812264,391.70811633812264,391.70811633812264,391.70811633812264,391.70811633812264,391.70811633812264,l,0.11556384176947176,1,616,2,391.84161965711974,393.34196014120243,393.34196014120243,393.84194586309604,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,1,4,16,8,,,,,,,,,,,,,,,,,,,,393.84194586309604,393.84194586309604,393.84194586309604,393.84194586309604,393.84194586309604,393.84194586309604,393.84194586309604,393.84194586309604,393.84194586309604,393.84194586309604,l,0.31091203982941806,1,617,2,394.1757140890695,,395.6780584109947,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,1,5,17,7,,,,,,,,,,,,,,,,,,,,396.1778866730165,396.1778866730165,396.1778866730165,396.1778866730165,396.1778866730165,396.1778866730165,396.1778866730165,396.1778866730165,396.1778866730165,396.1778866730165,l,0.4271931149996817,1,618,2,396.628367097117,,398.1289643100463,398.62896150699817,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,1,6,18,1,,,,,,,,,,,,,,,,,,,,398.62896150699817,398.62896150699817,398.62896150699817,398.62896150699817,398.62896150699817,398.62896150699817,398.62896150699817,398.62896150699817,398.62896150699817,398.62896150699817,l,0.3719863628502935,1,619,2,399.02915810910054,400.5297841602005,400.5297841602005,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,1,7,19,9,,,,,,,,,,,,,,,,,,,,401.03154662111774,401.03154662111774,401.03154662111774,401.03154662111774,401.03154662111774,401.03154662111774,401.03154662111774,401.03154662111774,401.03154662111774,401.03154662111774,l,0.43329456564970315,10,629,2,401.48392457305454,,402.9993367311545,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,1,8,20,3,,,,,,,,,,,,,,,,,,,,403.49920065212063,403.49920065212063,403.49920065212063,403.49920065212063,403.49920065212063,403.49920065212063,403.49920065212063,403.49920065212063,403.49920065212063,403.49920065212063,l,0.42961079394444823,1,630,2,403.95093184616417,405.44996828213334,405.44996828213334,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,1,9,21,0,,,,,,,,,,,,,,,,,,,,405.9520404981449,405.9520404981449,405.9520404981449,405.9520404981449,405.9520404981449,405.9520404981449,405.9520404981449,405.9520404981449,405.9520404981449,405.9520404981449,a,0.35102227283641696,10,640,2,406.33546630619094,407.8361071960535,407.8361071960535,408.3361509011593,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,1,10,22,4,,,,,,,,,,,,,,,,,,,,408.3361509011593,408.3361509011593,408.3361509011593,408.3361509011593,408.3361509011593,408.3361509011593,408.3361509011593,408.3361509011593,408.3361509011593,408.3361509011593,a,0.4425020788330585,10,650,2,408.8029139880091,410.30371367302723,410.30371367302723,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,1,11,23,5,,,,,,,,,,,,,,,,,,,,410.8055558181368,410.8055558181368,410.8055558181368,410.8055558181368,410.8055558181368,410.8055558181368,410.8055558181368,410.8055558181368,410.8055558181368,410.8055558181368,a,0.6049672749359161,1,651,2,411.4410164440051,,412.9566318190191,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,2,0,24,0,,,,,,,,,,,,,,,,,,,,413.45661856001243,413.45661856001243,413.45661856001243,413.45661856001243,413.45661856001243,413.45661856001243,413.45661856001243,413.45661856001243,413.45661856001243,413.45661856001243,l,0.44030918274074793,1,652,2,413.9233318660408,415.4238415372092,415.4238415372092,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,2,1,25,1,,,,,,,,,,,,,,,,,,,,415.9258396900259,415.9258396900259,415.9258396900259,415.9258396900259,415.9258396900259,415.9258396900259,415.9258396900259,415.9258396900259,415.9258396900259,415.9258396900259,a,0.5025807588826865,1,653,2,416.4595887491014,417.96014216309413,417.96014216309413,418.4602040590253,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,2,2,26,3,,,,,,,,,,,,,,,,,,,,418.4602040590253,418.4602040590253,418.4602040590253,418.4602040590253,418.4602040590253,418.4602040590253,418.4602040590253,418.4602040590253,418.4602040590253,418.4602040590253,l,0.4772597998380661,1,654,2,418.9603422291111,420.4607970181387,420.4607970181387,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,2,3,27,4,,,,,,,,,,,,,,,,,,,,420.96305167512037,420.96305167512037,420.96305167512037,420.96305167512037,420.96305167512037,420.96305167512037,420.96305167512037,420.96305167512037,420.96305167512037,420.96305167512037,a,0.708143716910854,10,664,2,421.6984393601306,,423.21370276319794,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,2,4,28,11,,,,,,,,,,,,,,,,,,,,423.713788934052,423.713788934052,423.713788934052,423.713788934052,423.713788934052,423.713788934052,423.713788934052,423.713788934052,423.713788934052,423.713788934052,a,0.48846944491378963,1,665,2,424.2323494751472,,425.7331549420487,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,2,5,29,10,,,,,,,,,,,,,,,,,,,,426.23315685009584,426.23315685009584,426.23315685009584,426.23315685009584,426.23315685009584,426.23315685009584,426.23315685009584,426.23315685009584,426.23315685009584,426.23315685009584,a,0.3882816128898412,1,666,2,426.6501842341386,428.15066917520016,428.15066917520016,428.6506359751802,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,2,6,30,5,,,,,,,,,,,,,,,,,,,,428.6506359751802,428.6506359751802,428.6506359751802,428.6506359751802,428.6506359751802,428.6506359751802,428.6506359751802,428.6506359751802,428.6506359751802,428.6506359751802,l,0.39037428773008287,10,676,2,429.07029844401404,,430.5847180772107,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,2,7,31,6,,,,,,,,,,,,,,,,,,,,431.070146500133,431.070146500133,431.070146500133,431.070146500133,431.070146500133,431.070146500133,431.070146500133,431.070146500133,431.070146500133,431.070146500133,l,0.73749216995202,1,677,2,431.83904412714764,,433.3543939201627,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,2,8,32,9,,,,,,,,,,,,,,,,,,,,433.83801576006226,433.83801576006226,433.83801576006226,433.83801576006226,433.83801576006226,433.83801576006226,433.83801576006226,433.83801576006226,433.83801576006226,433.83801576006226,a,0.3436556358356029,1,678,2,434.2047089880798,,435.7072713722009,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,2,9,33,2,,,,,,,,,,,,,,,,,,,,436.20722352620214,436.20722352620214,436.20722352620214,436.20722352620214,436.20722352620214,436.20722352620214,436.20722352620214,436.20722352620214,436.20722352620214,436.20722352620214,l,0.24711304786615074,1,679,2,436.4740215030033,437.9744844951201,437.9744844951201,438.4747843630612,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,2,10,34,7,,,,,,,,,,,,,,,,,,,,438.4747843630612,438.4747843630612,438.4747843630612,438.4747843630612,438.4747843630612,438.4747843630612,438.4747843630612,438.4747843630612,438.4747843630612,438.4747843630612,l,0.47697715391404927,1,680,2,438.9748822960537,440.4753669220954,440.4753669220954,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,2,11,35,8,,,,,,,,,,,,,,,,,,,,440.9774542520754,440.9774542520754,440.9774542520754,440.9774542520754,440.9774542520754,440.9774542520754,440.9774542520754,440.9774542520754,440.9774542520754,440.9774542520754,l,0.2704194956459105,1,681,2,441.2775486430619,442.77825881703757,442.77825881703757,443.2782098900061,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,3,0,36,4,,,,,,,,,,,,,,,,,,,,443.2782098900061,443.2782098900061,443.2782098900061,443.2782098900061,443.2782098900061,443.2782098900061,443.2782098900061,443.2782098900061,443.2782098900061,443.2782098900061,a,0.33222497371025383,1,682,2,443.62868368811905,445.1290053210687,445.1290053210687,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,3,1,37,3,,,,,,,,,,,,,,,,,,,,445.63424765202217,445.63424765202217,445.63424765202217,445.63424765202217,445.63424765202217,445.63424765202217,445.63424765202217,445.63424765202217,445.63424765202217,445.63424765202217,l,0.3942404908593744,10,692,2,446.0498167220503,,447.56507518305443,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,3,2,38,7,,,,,,,,,,,,,,,,,,,,448.0486496340018,448.0486496340018,448.0486496340018,448.0486496340018,448.0486496340018,448.0486496340018,448.0486496340018,448.0486496340018,448.0486496340018,448.0486496340018,l,0.4668218868318945,1,693,2,448.5348502770066,,450.0493297742214,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,3,3,39,9,,,,,,,,,,,,,,,,,,,,450.5495496201329,450.5495496201329,450.5495496201329,450.5495496201329,450.5495496201329,450.5495496201329,450.5495496201329,450.5495496201329,450.5495496201329,450.5495496201329,l,0.44044085685163736,1,694,2,451.0179498111829,452.5186029712204,452.5186029712204,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,3,4,40,5,,,,,,,,,,,,,,,,,,,,453.01898537413217,453.01898537413217,453.01898537413217,453.01898537413217,453.01898537413217,453.01898537413217,453.01898537413217,453.01898537413217,453.01898537413217,453.01898537413217,a,0.389898425899446,10,704,2,453.4379475910682,,454.9528096530121,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,3,5,41,6,,,,,,,,,,,,,,,,,,,,455.45295925601386,455.45295925601386,455.45295925601386,455.45295925601386,455.45295925601386,455.45295925601386,455.45295925601386,455.45295925601386,455.45295925601386,455.45295925601386,a,0.4430002679582685,1,705,2,455.9239026061259,,457.43907164619304,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,3,6,42,0,,,,,,,,,,,,,,,,,,,,457.93899533804506,457.93899533804506,457.93899533804506,457.93899533804506,457.93899533804506,457.93899533804506,457.93899533804506,457.93899533804506,457.93899533804506,457.93899533804506,l,0.40911725675687194,10,715,2,458.3747401051223,,459.8901326470077,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,3,7,43,11,,,,,,,,,,,,,,,,,,,,460.3734102922026,460.3734102922026,460.3734102922026,460.3734102922026,460.3734102922026,460.3734102922026,460.3734102922026,460.3734102922026,460.3734102922026,460.3734102922026,l,0.37082158168777823,1,716,2,460.77536041405983,462.27578666317277,462.27578666317277,462.7758551482111,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,3,8,44,8,,,,,,,,,,,,,,,,,,,,462.7758551482111,462.7758551482111,462.7758551482111,462.7758551482111,462.7758551482111,462.7758551482111,462.7758551482111,462.7758551482111,462.7758551482111,462.7758551482111,a,0.35449401987716556,10,726,2,463.16192535916343,,464.6768422720488,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,3,9,45,10,,,,,,,,,,,,,,,,,,,,465.1770292590372,465.1770292590372,465.1770292590372,465.1770292590372,465.1770292590372,465.1770292590372,465.1770292590372,465.1770292590372,465.1770292590372,465.1770292590372,a,0.41661312780342996,10,736,2,465.6107462591026,,467.1129284182098,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,3,10,46,2,,,,,,,,,,,,,,,,,,,,467.6129585590679,467.6129585590679,467.6129585590679,467.6129585590679,467.6129585590679,467.6129585590679,467.6129585590679,467.6129585590679,467.6129585590679,467.6129585590679,a,0.4002963479142636,1,737,2,468.03222241811454,,469.54715239605866,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,3,11,47,1,,,,,,,,,,,,,,,,,,,,470.04707325901836,470.04707325901836,470.04707325901836,470.04707325901836,470.04707325901836,470.04707325901836,470.04707325901836,470.04707325901836,470.04707325901836,470.04707325901836,l,0.3281018550042063,1,738,2,470.39732704800554,,471.8995909690857,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.033562754048,,S,132,star,0.01732087484560907,514.6594976221677,516.1319567169994,516.1319567169994,516.1319567169994,1,0,f,2.362690527923405,0,518.519720910117,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.1205473442096,525.6205148280133,W,139,triangle,0.0004091800656169653,521.0136405150406,522.5028208540753,522.5028208540753,522.5028208540753,1,0,f,1.099492992972955,0,523.6202694580425,525.1205473442096,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.8907282031141,530.3909733421169,Y,160,circle,9.442213922739029e-05,526.1171172941104,527.60653774417,527.60653774417,527.60653774417,1,0,f,0.7659810557961464,0,528.3904314041138,529.8907282031141,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.5943093150854,535.0942854371388,B,181,hexagon,0.0006303130649030209,530.8874932511244,532.3768212581053,532.3768212581053,532.3768212581053,1,0,d,0.686448689782992,0,533.0940462090075,534.5943093150854,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.3978448410053,,U,125,circle,0.0003693320322781801,535.5910597559996,537.0803211291786,537.0803211291786,537.0803211291786,1,0,f,0.7989513138309121,0,537.8974724160507,539.3978448410053,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
