participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac2.keys,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,target_resp_prac2.rt,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpect,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5,Q5_text,xRes,yRes
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,0,803,,,,,,,,,,,,,,,,,160,U,star,1,1,,,,,,,,,,,,,,,,switch,number,numSwt,f,1.4414,Hi,,,,,,2,,,,,,,,high,8,0,8,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,1,804,,,,,,,,,,,,,,,,,139,B,hexagon,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,j,0.7176,Lo,,,,,,2,,,,,,,,high,9,0,9,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,1,805,,,,,,,,,,,,,,,,,174,Y,hexagon,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,k,1.2156,Lo,,,,,,2,,,,,,,,high,10,0,10,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,10,815,,,,,,,,,,,,,,,,,167,D,star,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,j,0.7221,Hi,,,,,,2,,,,,,,,high,11,0,11,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,0,815,,,,,,,,,,,,,,,,,125,H,hexagon,0,0,,,,,,,,,,,,,,,,repeat,letter,NA,k,1.0513,Hi,,,,,,2,,,,,,,,high,12,0,12,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,0,815,,,,,,,,,,,,,,,,,132,S,star,1,1,,,,,,,,,,,,,,,,switch,number,numSwt,d,1.2537,Hi,,,,,,2,,,,,,,,high,13,0,13,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,1,816,,,,,,,,,,,,,,,,,181,F,hexagon,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,j,1.3483,Lo,,,,,,2,,,,,,,,high,14,0,14,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,1,817,,,,,,,,,,,,,,,,,146,W,star,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,k,0.7407,Hi,,,,,,2,,,,,,,,high,15,0,15,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,1,818,,,,,,,,,,,,,,,,,146,B,hexagon,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,j,1.5315,Lo,,,,,,2,,,,,,,,high,16,0,16,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,10,828,,,,,,,,,,,,,,,,,174,F,star,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,j,0.7817,Hi,,,,,,2,,,,,,,,high,17,0,17,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,0,828,,,,,,,,,,,,,,,,,132,U,hexagon,0,0,,,,,,,,,,,,,,,,repeat,letter,NA,j,1.3297,Hi,,,,,,2,,,,,,,,high,18,0,18,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,10,838,,,,,,,,,,,,,,,,,139,W,star,1,1,,,,,,,,,,,,,,,,repeat,letter,lettRpt,k,0.9074,Hi,,,,,,2,,,,,,,,high,19,0,19,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,10,848,,,,,,,,,,,,,,,,,167,S,hexagon,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,f,1.2317,Lo,,,,,,2,,,,,,,,high,20,0,20,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,0,848,,,,,,,,,,,,,,,,,125,H,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,1.1734,Hi,,,,,,2,,,,,,,,high,21,0,21,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,0,848,,,,,,,,,,,,,,,,,160,Y,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.932,Hi,,,,,,2,,,,,,,,high,22,0,22,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,1,849,,,,,,,,,,,,,,,,,181,D,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.9633,Lo,,,,,,2,,,,,,,,high,23,0,23,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,1,850,,,,,,,,,,,,,,,,,132,U,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,1.5342,Lo,,,,,,2,,,,,,,,high,24,0,24,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,0,850,,,,,,,,,,,,,,,,,125,H,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,1.0327,Hi,,,,,,2,,,,,,,,high,25,0,25,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,1,851,,,,,,,,,,,,,,,,,139,S,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.8044,Lo,,,,,,2,,,,,,,,high,26,0,26,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,0,851,,,,,,,,,,,,,,,,,174,Y,star,0,0,,,,,,,,,,,,,,,,repeat,number,NA,d,1.4557,Lo,,,,,,2,,,,,,,,high,27,0,27,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,1,852,,,,,,,,,,,,,,,,,181,F,hexagon,1,1,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.697,Lo,,,,,,2,,,,,,,,high,28,0,28,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,0,852,,,,,,,,,,,,,,,,,160,D,star,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,j,0.891,Hi,,,,,,2,,,,,,,,high,29,0,29,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,1,853,,,,,,,,,,,,,,,,,146,B,hexagon,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,j,0.5662,Lo,,,,,,2,,,,,,,,high,30,0,30,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,10,863,,,,,,,,,,,,,,,,,167,W,star,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,k,0.6755,Hi,,,,,,2,,,,,,,,high,31,0,31,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,1,864,,,,,,,,,,,,,,,,,181,Y,hexagon,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,f,1.4467,Lo,,,,,,3,,,,,,space,0.4656,high,0,0,0,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,10,874,,,,,,,,,,,,,,,,,167,B,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.8103,Hi,,,,,,3,,,,,,,,high,1,0,1,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,1,875,,,,,,,,,,,,,,,,,174,F,hexagon,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,j,0.9915,Lo,,,,,,3,,,,,,,,high,2,0,2,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,10,885,,,,,,,,,,,,,,,,,132,S,star,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,d,1.2065,Hi,,,,,,3,,,,,,,,high,3,0,3,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,1,886,,,,,,,,,,,,,,,,,146,D,hexagon,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,j,1.0717,Lo,,,,,,3,,,,,,,,high,4,0,4,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,10,896,,,,,,,,,,,,,,,,,125,U,star,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,d,0.7638,Hi,,,,,,3,,,,,,,,high,5,0,5,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,10,906,,,,,,,,,,,,,,,,,160,W,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.7468,Hi,,,,,,3,,,,,,,,high,6,0,6,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,1,907,,,,,,,,,,,,,,,,,139,H,hexagon,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,j,1.1033,Lo,,,,,,3,,,,,,,,high,7,0,7,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,0,907,,,,,,,,,,,,,,,,,181,Y,star,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,k,1.0087,Hi,,,,,,3,,,,,,,,high,8,0,8,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,1,908,,,,,,,,,,,,,,,,,167,B,hexagon,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,f,1.1723,Lo,,,,,,3,,,,,,,,high,9,0,9,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,10,918,,,,,,,,,,,,,,,,,174,F,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.7718,Hi,,,,,,3,,,,,,,,high,10,0,10,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,0,918,,,,,,,,,,,,,,,,,132,S,hexagon,0,0,,,,,,,,,,,,,,,,repeat,number,NA,f,1.4326,Hi,,,,,,3,,,,,,,,high,11,0,11,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,1,919,,,,,,,,,,,,,,,,,146,D,hexagon,1,1,,,,,,,,,,,,,,,,repeat,number,numRpt,d,1.2863,Lo,,,,,,3,,,,,,,,high,12,0,12,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,0,919,,,,,,,,,,,,,,,,,125,U,star,0,0,,,,,,,,,,,,,,,,switch,letter,NA,j,1.0899,Lo,,,,,,3,,,,,,,,high,13,0,13,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,10,929,,,,,,,,,,,,,,,,,160,W,hexagon,1,1,,,,,,,,,,,,,,,,repeat,letter,lettRpt,k,0.7639,Lo,,,,,,3,,,,,,,,high,14,0,14,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,0,929,,,,,,,,,,,,,,,,,139,H,star,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,d,1.9627,Hi,,,,,,3,,,,,,,,high,15,0,15,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,10,939,,,,,,,,,,,,,,,,,139,U,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.6705,Hi,,,,,,3,,,,,,,,high,16,0,16,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,1,940,,,,,,,,,,,,,,,,,146,F,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,1.1856,Lo,,,,,,3,,,,,,,,high,17,0,17,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,10,950,,,,,,,,,,,,,,,,,132,Y,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.5786,Hi,,,,,,3,,,,,,,,high,18,0,18,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,1,951,,,,,,,,,,,,,,,,,167,B,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.9814,Lo,,,,,,3,,,,,,,,high,19,0,19,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,1,952,,,,,,,,,,,,,,,,,181,H,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,1.0725,Lo,,,,,,3,,,,,,,,high,20,0,20,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,10,962,,,,,,,,,,,,,,,,,125,W,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.6151,Hi,,,,,,3,,,,,,,,high,21,0,21,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,1,963,,,,,,,,,,,,,,,,,174,D,hexagon,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,j,1.7529,Lo,,,,,,3,,,,,,,,high,22,0,22,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,10,973,,,,,,,,,,,,,,,,,160,S,star,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,f,0.753,Hi,,,,,,3,,,,,,,,high,23,0,23,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,10,983,,,,,,,,,,,,,,,,,174,Y,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.8081,Hi,,,,,,3,,,,,,,,high,24,0,24,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,1,984,,,,,,,,,,,,,,,,,132,W,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.6147,Lo,,,,,,3,,,,,,,,high,25,0,25,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,10,994,,,,,,,,,,,,,,,,,160,U,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.7392,Hi,,,,,,3,,,,,,,,high,26,0,26,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,1,995,,,,,,,,,,,,,,,,,167,D,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,1.0166,Lo,,,,,,3,,,,,,,,high,27,0,27,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,0,995,,,,,,,,,,,,,,,,,146,F,star,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,j,0.8982,Hi,,,,,,3,,,,,,,,high,28,0,28,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,1,996,,,,,,,,,,,,,,,,,181,B,hexagon,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,f,1.4695,Lo,,,,,,3,,,,,,,,high,29,0,29,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,1,997,,,,,,,,,,,,,,,,,139,S,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,1.2063,Lo,,,,,,3,,,,,,,,high,30,0,30,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,0,997,,,,,,,,,,,,,,,,,125,H,star,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,j,0.7981,Hi,,,,,,3,,,,,,,,high,31,0,31,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,0,997,,,,,,,,,,,,,,,,,167,Y,circle,0,0,,,,,,,,,,,,,,,,switch,number,NA,d,1.3487,Hi,,,,,,4,,,,,,space,3.5104,low,0,0,0,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,1,998,,,,,,,,,,,,,,,,,160,S,triangle,1,1,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.6353,Lo,,,,,,4,,,,,,,,low,1,0,1,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,1,999,,,,,,,,,,,,,,,,,146,B,circle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,j,0.9387,Hi,,,,,,4,,,,,,,,low,2,0,2,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,1,1000,,,,,,,,,,,,,,,,,181,D,triangle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,j,0.8239,Lo,,,,,,4,,,,,,,,low,3,0,3,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,1,1001,,,,,,,,,,,,,,,,,125,U,triangle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,d,1.067,Lo,,,,,,4,,,,,,,,low,4,0,4,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,0,1001,,,,,,,,,,,,,,,,,132,F,circle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,j,1.4308,Hi,,,,,,4,,,,,,,,low,5,0,5,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,1,1002,,,,,,,,,,,,,,,,,174,H,circle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,f,0.8762,Hi,,,,,,4,,,,,,,,low,6,0,6,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,1,1003,,,,,,,,,,,,,,,,,139,W,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.6474,Lo,,,,,,4,,,,,,,,low,7,0,7,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,1,1004,,,,,,,,,,,,,,,,,167,Y,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.7969,Lo,,,,,,4,,,,,,,,low,8,0,8,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,0,1004,,,,,,,,,,,,,,,,,160,S,circle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.8167,Hi,,,,,,4,,,,,,,,low,9,0,9,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,1,1005,,,,,,,,,,,,,,,,,146,B,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.7884,Lo,,,,,,4,,,,,,,,low,10,0,10,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,0,1005,,,,,,,,,,,,,,,,,181,D,circle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,1.335,Hi,,,,,,4,,,,,,,,low,11,0,11,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,0,1005,,,,,,,,,,,,,,,,,125,U,circle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.8224,Hi,,,,,,4,,,,,,,,low,12,0,12,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,1,1006,,,,,,,,,,,,,,,,,132,F,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.9487,Lo,,,,,,4,,,,,,,,low,13,0,13,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,0,1006,,,,,,,,,,,,,,,,,174,H,circle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,1.3008,Hi,,,,,,4,,,,,,,,low,14,0,14,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,10,1016,,,,,,,,,,,,,,,,,139,W,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.6125,Lo,,,,,,4,,,,,,,,low,15,0,15,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,0,1016,,,,,,,,,,,,,,,,,125,D,circle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,j,1.3181,Hi,,,,,,4,,,,,,,,low,16,0,16,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,1,1017,,,,,,,,,,,,,,,,,139,W,triangle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,d,1.2147,Lo,,,,,,4,,,,,,,,low,17,0,17,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,1,1018,,,,,,,,,,,,,,,,,174,H,circle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.7328,Hi,,,,,,4,,,,,,,,low,18,0,18,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,1,1019,,,,,,,,,,,,,,,,,160,F,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.553,Lo,,,,,,4,,,,,,,,low,19,0,19,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,0,1019,,,,,,,,,,,,,,,,,146,Y,triangle,0,0,,,,,,,,,,,,,,,,switch,letter,NA,j,0.5856,Lo,,,,,,4,,,,,,,,low,20,0,20,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,0,1019,,,,,,,,,,,,,,,,,167,S,circle,0,1,,,,,,,,,,,,,,,,switch,number,NA,d,1.3142,Lo,,,,,,4,,,,,,,,low,21,0,21,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,1,1020,,,,,,,,,,,,,,,,,181,B,triangle,1,1,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.5892,Lo,,,,,,4,,,,,,,,low,22,0,22,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,0,1020,,,,,,,,,,,,,,,,,132,U,circle,0,0,,,,,,,,,,,,,,,,switch,letter,NA,j,0.8824,Lo,,,,,,4,,,,,,,,low,23,0,23,0,1,,,,,,,,,
297484,2022-09-25_15h40.03.818,vts_reward_expectancy,2022.2.4,Win32,59.96282305,Chrome,1280,720,,,,,10,1030,,,,,,,,,,,,,,,,,139,D,triangle,1,1,,,,,,,,,,,,,,,,repeat,letter,lettRpt,j,1.1886,Lo,,,,,,4,,,,,,,,low,24,0,24,0,1,,,,,,,,,
