participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac1.rt,target_resp_prac2.keys,target_resp_prac2.rt,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,alt,task,condition,target_resp.keys,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,target_resp.rt,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpect,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2_text,Q5_text,xRes,yRes
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,0,889,,,,,,,,,,,,,,,,,Y,181,circle,0,0,,,,,,,,,,,,,,,,switch,letter,NA,d,Lo,,,,,,0.6961,1,,,,,,,,high,29,0,29,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,10,899,,,,,,,,,,,,,,,,,S,139,star,1,1,,,,,,,,,,,,,,,,switch,number,numSwt,j,Lo,,,,,,0.9236,1,,,,,,,,high,30,0,30,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,0,899,,,,,,,,,,,,,,,,,F,174,circle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,k,Hi,,,,,,0.917,1,,,,,,,,high,31,0,31,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,0,899,,,,,,,,,,,,,,,,,B,167,hexagon,0,0,,,,,,,,,,,,,,,,repeat,number,NA,j,Hi,,,,,,0.6364,2,,,,,,space,5.4501,low,0,0,0,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,0,899,,,,,,,,,,,,,,,,,S,132,triangle,1,1,,,,,,,,,,,,,,,,repeat,number,numRpt,j,Hi,,,,,,0.679,2,,,,,,,,low,1,0,1,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,10,909,,,,,,,,,,,,,,,,,Y,174,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,k,Lo,,,,,,0.546,2,,,,,,,,low,2,0,2,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,1,910,,,,,,,,,,,,,,,,,D,139,triangle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,d,Hi,,,,,,0.6023,2,,,,,,,,low,3,0,3,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,10,920,,,,,,,,,,,,,,,,,F,146,hexagon,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,j,Lo,,,,,,0.684,2,,,,,,,,low,4,0,4,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,0,920,,,,,,,,,,,,,,,,,H,181,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,k,Hi,,,,,,0.8607,2,,,,,,,,low,5,0,5,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,0,920,,,,,,,,,,,,,,,,,W,125,hexagon,0,0,,,,,,,,,,,,,,,,repeat,number,NA,k,Hi,,,,,,0.3177,2,,,,,,,,low,6,0,6,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,10,930,,,,,,,,,,,,,,,,,U,160,triangle,1,1,,,,,,,,,,,,,,,,repeat,number,numRpt,k,Hi,,,,,,0.3239,2,,,,,,,,low,7,0,7,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,10,940,,,,,,,,,,,,,,,,,B,167,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,k,Lo,,,,,,0.2993,2,,,,,,,,low,8,0,8,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,0,940,,,,,,,,,,,,,,,,,S,132,triangle,0,0,,,,,,,,,,,,,,,,repeat,number,NA,k,Lo,,,,,,0.2915,2,,,,,,,,low,9,0,9,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,10,950,,,,,,,,,,,,,,,,,Y,174,hexagon,1,1,,,,,,,,,,,,,,,,repeat,number,numRpt,k,Lo,,,,,,0.2664,2,,,,,,,,low,10,0,10,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,0,950,,,,,,,,,,,,,,,,,D,139,triangle,0,0,,,,,,,,,,,,,,,,repeat,number,NA,k,Lo,,,,,,0.2564,2,,,,,,,,low,11,0,11,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,0,950,,,,,,,,,,,,,,,,,F,146,hexagon,0,1,,,,,,,,,,,,,,,,repeat,number,NA,k,Lo,,,,,,0.2667,2,,,,,,,,low,12,0,12,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,0,950,,,,,,,,,,,,,,,,,H,181,triangle,0,1,,,,,,,,,,,,,,,,repeat,number,NA,j,Lo,,,,,,0.3173,2,,,,,,,,low,13,0,13,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,0,950,,,,,,,,,,,,,,,,,W,125,hexagon,0,1,,,,,,,,,,,,,,,,repeat,number,NA,k,Lo,,,,,,0.322,2,,,,,,,,low,14,0,14,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,0,950,,,,,,,,,,,,,,,,,U,160,triangle,0,1,,,,,,,,,,,,,,,,repeat,number,NA,j,Lo,,,,,,0.2338,2,,,,,,,,low,15,0,15,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,10,960,,,,,,,,,,,,,,,,,Y,167,triangle,1,1,,,,,,,,,,,,,,,,repeat,number,numRpt,k,Hi,,,,,,0.2997,2,,,,,,,,low,16,0,16,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,0,960,,,,,,,,,,,,,,,,,U,146,hexagon,0,0,,,,,,,,,,,,,,,,repeat,number,NA,k,Hi,,,,,,0.6006,2,,,,,,,,low,17,0,17,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,1,961,,,,,,,,,,,,,,,,,S,132,triangle,1,1,,,,,,,,,,,,,,,,repeat,number,numRpt,j,Hi,,,,,,0.2493,2,,,,,,,,low,18,0,18,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,1,962,,,,,,,,,,,,,,,,,D,181,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,k,Lo,,,,,,0.2307,2,,,,,,,,low,19,0,19,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,1,963,,,,,,,,,,,,,,,,,F,160,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,k,Lo,,,,,,0.4062,2,,,,,,,,low,20,0,20,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,0,963,,,,,,,,,,,,,,,,,W,139,triangle,0,0,,,,,,,,,,,,,,,,repeat,number,NA,k,Lo,,,,,,0.3725,2,,,,,,,,low,21,0,21,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,10,973,,,,,,,,,,,,,,,,,B,174,triangle,1,1,,,,,,,,,,,,,,,,repeat,number,numRpt,k,Hi,,,,,,0.2371,2,,,,,,,,low,22,0,22,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,0,973,,,,,,,,,,,,,,,,,H,125,hexagon,0,0,,,,,,,,,,,,,,,,repeat,number,NA,k,Hi,,,,,,0.3215,2,,,,,,,,low,23,0,23,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,10,983,,,,,,,,,,,,,,,,,D,174,triangle,1,1,,,,,,,,,,,,,,,,repeat,number,numRpt,k,Hi,,,,,,0.2846,2,,,,,,,,low,24,0,24,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,10,993,,,,,,,,,,,,,,,,,W,132,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,j,Lo,,,,,,0.297,2,,,,,,,,low,25,0,25,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,1,994,,,,,,,,,,,,,,,,,S,181,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,k,Hi,,,,,,0.2545,2,,,,,,,,low,26,0,26,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,0,994,,,,,,,,,,,,,,,,,F,146,hexagon,0,0,,,,,,,,,,,,,,,,repeat,number,NA,k,Hi,,,,,,0.2911,2,,,,,,,,low,27,0,27,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,10,1004,,,,,,,,,,,,,,,,,Y,167,hexagon,1,1,,,,,,,,,,,,,,,,repeat,number,numRpt,k,Lo,,,,,,0.2607,2,,,,,,,,low,28,0,28,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,0,1004,,,,,,,,,,,,,,,,,H,160,triangle,0,0,,,,,,,,,,,,,,,,repeat,number,NA,j,Lo,,,,,,0.2914,2,,,,,,,,low,29,0,29,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,10,1014,,,,,,,,,,,,,,,,,B,125,hexagon,1,1,,,,,,,,,,,,,,,,repeat,number,numRpt,j,Lo,,,,,,0.3761,2,,,,,,,,low,30,0,30,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,0,1014,,,,,,,,,,,,,,,,,U,139,triangle,0,0,,,,,,,,,,,,,,,,repeat,number,NA,k,Lo,,,,,,0.2489,2,,,,,,,,low,31,0,31,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,1,1015,,,,,,,,,,,,,,,,,W,181,hexagon,1,1,,,,,,,,,,,,,,,,repeat,number,numRpt,k,Lo,,,,,,0.291,3,,,,,,space,1.4916,low,0,0,0,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,10,1025,,,,,,,,,,,,,,,,,F,174,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,k,Hi,,,,,,0.2059,3,,,,,,,,low,1,0,1,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,0,1025,,,,,,,,,,,,,,,,,Y,139,hexagon,0,0,,,,,,,,,,,,,,,,repeat,number,NA,k,Hi,,,,,,0.2306,3,,,,,,,,low,2,0,2,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,10,1035,,,,,,,,,,,,,,,,,U,167,triangle,1,1,,,,,,,,,,,,,,,,repeat,number,numRpt,k,Hi,,,,,,0.1967,3,,,,,,,,low,3,0,3,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,0,1035,,,,,,,,,,,,,,,,,H,125,triangle,0,0,,,,,,,,,,,,,,,,repeat,number,NA,k,Hi,,,,,,0.2028,3,,,,,,,,low,4,0,4,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,0,1035,,,,,,,,,,,,,,,,,B,132,hexagon,0,1,,,,,,,,,,,,,,,,repeat,number,NA,k,Hi,,,,,,0.2305,3,,,,,,,,low,5,0,5,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,10,1045,,,,,,,,,,,,,,,,,D,160,hexagon,1,1,,,,,,,,,,,,,,,,repeat,number,numRpt,k,Lo,,,,,,0.261,3,,,,,,,,low,6,0,6,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,0,1045,,,,,,,,,,,,,,,,,S,146,triangle,0,0,,,,,,,,,,,,,,,,repeat,number,NA,k,Lo,,,,,,0.255,3,,,,,,,,low,7,0,7,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,0,1045,,,,,,,,,,,,,,,,,W,181,triangle,1,1,,,,,,,,,,,,,,,,repeat,number,numRpt,k,Hi,,,,,,0.4318,3,,,,,,,,low,8,0,8,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,1,1046,,,,,,,,,,,,,,,,,F,174,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,k,Lo,,,,,,0.1967,3,,,,,,,,low,9,0,9,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,0,1046,,,,,,,,,,,,,,,,,Y,139,hexagon,0,0,,,,,,,,,,,,,,,,repeat,number,NA,k,Lo,,,,,,0.1762,3,,,,,,,,low,10,0,10,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,1,1047,,,,,,,,,,,,,,,,,U,167,triangle,1,1,,,,,,,,,,,,,,,,repeat,number,numRpt,k,Hi,,,,,,0.0913,3,,,,,,,,low,11,0,11,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,0,1047,,,,,,,,,,,,,,,,,H,125,triangle,0,0,,,,,,,,,,,,,,,,repeat,number,NA,k,Hi,,,,,,0.2004,3,,,,,,,,low,12,0,12,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,0,1047,,,,,,,,,,,,,,,,,B,132,hexagon,0,1,,,,,,,,,,,,,,,,repeat,number,NA,k,Hi,,,,,,0.2387,3,,,,,,,,low,13,0,13,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,0,1047,,,,,,,,,,,,,,,,,D,160,hexagon,0,1,,,,,,,,,,,,,,,,repeat,number,NA,j,Hi,,,,,,0.3971,3,,,,,,,,low,14,0,14,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,0,1047,,,,,,,,,,,,,,,,,S,146,triangle,0,1,,,,,,,,,,,,,,,,repeat,number,NA,k,Hi,,,,,,0.2306,3,,,,,,,,low,15,0,15,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,0,1047,,,,,,,,,,,,,,,,,Y,167,triangle,1,1,,,,,,,,,,,,,,,,repeat,number,numRpt,k,Hi,,,,,,0.3216,3,,,,,,,,low,16,0,16,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,1,1048,,,,,,,,,,,,,,,,,B,181,hexagon,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,d,Lo,,,,,,0.2367,3,,,,,,,,low,17,0,17,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,1,1049,,,,,,,,,,,,,,,,,D,174,triangle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,Hi,,,,,,0.2061,3,,,,,,,,low,18,0,18,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,1,1050,,,,,,,,,,,,,,,,,W,160,hexagon,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,k,Lo,,,,,,0.2246,3,,,,,,,,low,19,0,19,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,0,1050,,,,,,,,,,,,,,,,,S,125,hexagon,0,0,,,,,,,,,,,,,,,,repeat,number,NA,k,Lo,,,,,,0.2308,3,,,,,,,,low,20,0,20,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,0,1050,,,,,,,,,,,,,,,,,U,132,triangle,0,1,,,,,,,,,,,,,,,,repeat,number,NA,k,Lo,,,,,,0.2251,3,,,,,,,,low,21,0,21,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,10,1060,,,,,,,,,,,,,,,,,H,146,hexagon,1,1,,,,,,,,,,,,,,,,repeat,number,numRpt,j,Lo,,,,,,0.2856,3,,,,,,,,low,22,0,22,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,1,1061,,,,,,,,,,,,,,,,,F,139,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,j,Hi,,,,,,0.2617,3,,,,,,,,low,23,0,23,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,0,1061,,,,,,,,,,,,,,,,,Y,125,triangle,0,0,,,,,,,,,,,,,,,,repeat,number,NA,k,Hi,,,,,,0.197,3,,,,,,,,low,24,0,24,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,0,1061,,,,,,,,,,,,,,,,,S,174,hexagon,0,1,,,,,,,,,,,,,,,,repeat,number,NA,j,Hi,,,,,,0.2609,3,,,,,,,,low,25,0,25,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,1,1062,,,,,,,,,,,,,,,,,H,167,triangle,1,1,,,,,,,,,,,,,,,,switch,letter,lettSwt,d,Hi,,,,,,0.3276,3,,,,,,,,low,26,0,26,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,10,1072,,,,,,,,,,,,,,,,,W,160,hexagon,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,k,Lo,,,,,,0.2211,3,,,,,,,,low,27,0,27,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,0,1072,,,,,,,,,,,,,,,,,U,146,triangle,0,0,,,,,,,,,,,,,,,,repeat,number,NA,k,Lo,,,,,,0.2879,3,,,,,,,,low,28,0,28,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,1,1073,,,,,,,,,,,,,,,,,D,132,hexagon,1,1,,,,,,,,,,,,,,,,repeat,number,numRpt,j,Lo,,,,,,0.252,3,,,,,,,,low,29,0,29,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,0,1073,,,,,,,,,,,,,,,,,F,139,hexagon,0,0,,,,,,,,,,,,,,,,repeat,number,NA,k,Lo,,,,,,0.2124,3,,,,,,,,low,30,0,30,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,10,1083,,,,,,,,,,,,,,,,,B,181,triangle,1,1,,,,,,,,,,,,,,,,repeat,number,numRpt,k,Hi,,,,,,0.1702,3,,,,,,,,low,31,0,31,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,0,1083,,,,,,,,,,,,,,,,,B,167,star,0,0,,,,,,,,,,,,,,,,repeat,number,NA,j,Hi,,,,,,0.2306,4,,,,,,space,0.4671,high,0,0,0,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,0,1083,,,,,,,,,,,,,,,,,D,125,circle,0,1,,,,,,,,,,,,,,,,repeat,number,NA,k,Hi,,,,,,0.2267,4,,,,,,,,high,1,0,1,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,10,1093,,,,,,,,,,,,,,,,,U,139,star,1,1,,,,,,,,,,,,,,,,repeat,number,numRpt,j,Lo,,,,,,0.4329,4,,,,,,,,high,2,0,2,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,0,1093,,,,,,,,,,,,,,,,,H,160,circle,0,0,,,,,,,,,,,,,,,,repeat,number,NA,j,Lo,,,,,,0.2608,4,,,,,,,,high,3,0,3,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,0,1093,,,,,,,,,,,,,,,,,W,174,star,0,1,,,,,,,,,,,,,,,,repeat,number,NA,j,Lo,,,,,,0.2547,4,,,,,,,,high,4,0,4,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,0,1093,,,,,,,,,,,,,,,,,Y,146,circle,0,1,,,,,,,,,,,,,,,,switch,letter,NA,d,Lo,,,,,,0.3762,4,,,,,,,,high,5,0,5,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,0,1093,,,,,,,,,,,,,,,,,S,181,circle,0,1,,,,,,,,,,,,,,,,repeat,letter,NA,d,Lo,,,,,,0.2271,4,,,,,,,,high,6,0,6,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,0,1093,,,,,,,,,,,,,,,,,F,132,star,0,1,,,,,,,,,,,,,,,,switch,number,NA,k,Lo,,,,,,0.2554,4,,,,,,,,high,7,0,7,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,0,1093,,,,,,,,,,,,,,,,,B,167,star,0,1,,,,,,,,,,,,,,,,repeat,number,NA,j,Lo,,,,,,0.3458,4,,,,,,,,high,8,0,8,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,0,1093,,,,,,,,,,,,,,,,,D,125,circle,0,1,,,,,,,,,,,,,,,,repeat,number,NA,k,Lo,,,,,,0.3655,4,,,,,,,,high,9,0,9,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,0,1093,,,,,,,,,,,,,,,,,U,139,circle,0,1,,,,,,,,,,,,,,,,repeat,number,NA,k,Lo,,,,,,0.2318,4,,,,,,,,high,10,0,10,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,1,1094,,,,,,,,,,,,,,,,,H,160,star,1,1,,,,,,,,,,,,,,,,repeat,number,numRpt,k,Lo,,,,,,0.2208,4,,,,,,,,high,11,0,11,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,0,1094,,,,,,,,,,,,,,,,,W,174,circle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,k,Hi,,,,,,0.2365,4,,,,,,,,high,12,0,12,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,0,1094,,,,,,,,,,,,,,,,,Y,146,star,0,0,,,,,,,,,,,,,,,,repeat,number,NA,k,Hi,,,,,,0.2032,4,,,,,,,,high,13,0,13,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,10,1104,,,,,,,,,,,,,,,,,S,181,circle,1,1,,,,,,,,,,,,,,,,repeat,number,numRpt,k,Hi,,,,,,0.2,4,,,,,,,,high,14,0,14,0,1,,,,,
293053,2022-10-05_19h48.49.254,vts_reward_expectancy,2022.2.4,Win32,168.2368775,Chrome,1536,864,,,,,0,1104,,,,,,,,,,,,,,,,,F,132,star,0,0,,,,,,,,,,,,,,,,repeat,number,NA,k,Hi,,,,,,0.2303,4,,,,,,,,high,15,0,15,0,1,,,,,
