participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac1.rt,target_resp_prac2.keys,target_resp_prac2.rt,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpect,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5_text,xRes,yRes
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,713,,,,,,,,,,,,,,,,,D,167,triangle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,d,1.2421,Hi,,,,,,0,,,,,,,,high,11,0,11,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,713,,,,,,,,,,,,,,,,,U,146,triangle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,f,0.9188,Hi,,,,,,0,,,,,,,,high,12,0,12,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,10,723,,,,,,,,,,,,,,,,,Y,181,hexagon,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,f,0.8876,Lo,,,,,,0,,,,,,,,high,13,0,13,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,1,724,,,,,,,,,,,,,,,,,W,160,hexagon,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,k,0.6388,Lo,,,,,,0,,,,,,,,high,14,0,14,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,10,734,,,,,,,,,,,,,,,,,B,174,triangle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,d,0.5109,Hi,,,,,,0,,,,,,,,high,15,0,15,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,10,744,,,,,,,,,,,,,,,,,U,160,triangle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,f,0.6222,Hi,,,,,,0,,,,,,,,high,16,0,16,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,10,754,,,,,,,,,,,,,,,,,F,146,hexagon,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,0.6276,Lo,,,,,,0,,,,,,,,high,17,0,17,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,1,755,,,,,,,,,,,,,,,,,W,181,hexagon,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,f,0.7092,Lo,,,,,,0,,,,,,,,high,18,0,18,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,755,,,,,,,,,,,,,,,,,H,125,triangle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,1.0867,Hi,,,,,,0,,,,,,,,high,19,0,19,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,1,756,,,,,,,,,,,,,,,,,Y,167,hexagon,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,k,1.0394,Lo,,,,,,0,,,,,,,,high,20,0,20,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,10,766,,,,,,,,,,,,,,,,,D,132,triangle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,d,0.5878,Hi,,,,,,0,,,,,,,,high,21,0,21,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,1,767,,,,,,,,,,,,,,,,,S,139,hexagon,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,j,1.2474,Lo,,,,,,0,,,,,,,,high,22,0,22,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,10,777,,,,,,,,,,,,,,,,,B,174,triangle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,d,0.6087,Hi,,,,,,0,,,,,,,,high,23,0,23,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,1,778,,,,,,,,,,,,,,,,,D,146,hexagon,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,j,0.7278,Lo,,,,,,0,,,,,,,,high,24,0,24,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,10,788,,,,,,,,,,,,,,,,,W,132,triangle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,f,0.5539,Hi,,,,,,0,,,,,,,,high,25,0,25,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,10,798,,,,,,,,,,,,,,,,,Y,181,triangle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,f,0.7738,Hi,,,,,,0,,,,,,,,high,26,0,26,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,10,808,,,,,,,,,,,,,,,,,S,174,hexagon,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,f,0.7415,Lo,,,,,,0,,,,,,,,high,27,0,27,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,10,818,,,,,,,,,,,,,,,,,B,125,hexagon,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,0.7369,Lo,,,,,,0,,,,,,,,high,28,0,28,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,1,819,,,,,,,,,,,,,,,,,U,139,triangle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,j,0.8134,Hi,,,,,,0,,,,,,,,high,29,0,29,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,1,820,,,,,,,,,,,,,,,,,H,167,hexagon,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,d,1.3679,Lo,,,,,,0,,,,,,,,high,30,0,30,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,1,821,,,,,,,,,,,,,,,,,F,160,triangle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,k,0.9221,Hi,,,,,,0,,,,,,,,high,31,0,31,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,821,,,,,,,,,,,,,,,,,Y,167,circle,0,0,,,,,,,,,,,,,,,,switch,letter,NA,d,0.7115,Hi,,,,,,1,,,,,,space,1.7541,low,0,0,0,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,10,831,,,,,,,,,,,,,,,,,U,174,star,1,1,,,,,,,,,,,,,,,,switch,number,numSwt,k,1.5062,Lo,,,,,,1,,,,,,,,low,1,0,1,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,831,,,,,,,,,,,,,,,,,S,139,circle,0,0,,,,,,,,,,,,,,,,repeat,number,NA,k,0.6587,Lo,,,,,,1,,,,,,,,low,2,0,2,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,1,832,,,,,,,,,,,,,,,,,H,132,star,1,1,,,,,,,,,,,,,,,,repeat,number,numRpt,j,1.4997,Lo,,,,,,1,,,,,,,,low,3,0,3,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,1,833,,,,,,,,,,,,,,,,,W,146,star,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,f,0.9772,Lo,,,,,,1,,,,,,,,low,4,0,4,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,833,,,,,,,,,,,,,,,,,D,160,circle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,0.7104,Hi,,,,,,1,,,,,,,,low,5,0,5,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,10,843,,,,,,,,,,,,,,,,,B,181,star,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,k,0.3348,Lo,,,,,,1,,,,,,,,low,6,0,6,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,1,844,,,,,,,,,,,,,,,,,F,125,circle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,d,0.3368,Hi,,,,,,1,,,,,,,,low,7,0,7,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,10,854,,,,,,,,,,,,,,,,,Y,167,circle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,f,0.3725,Hi,,,,,,1,,,,,,,,low,8,0,8,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,854,,,,,,,,,,,,,,,,,U,174,star,0,0,,,,,,,,,,,,,,,,repeat,letter,NA,d,0.5769,Hi,,,,,,1,,,,,,,,low,9,0,9,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,10,864,,,,,,,,,,,,,,,,,S,139,circle,1,1,,,,,,,,,,,,,,,,repeat,letter,lettRpt,f,0.4902,Hi,,,,,,1,,,,,,,,low,10,0,10,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,10,874,,,,,,,,,,,,,,,,,H,132,star,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,j,0.4952,Lo,,,,,,1,,,,,,,,low,11,0,11,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,1,875,,,,,,,,,,,,,,,,,W,146,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,j,0.5622,Lo,,,,,,1,,,,,,,,low,12,0,12,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,1,876,,,,,,,,,,,,,,,,,D,160,circle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,k,0.7566,Hi,,,,,,1,,,,,,,,low,13,0,13,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,1,877,,,,,,,,,,,,,,,,,B,181,star,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,d,1.2226,Lo,,,,,,1,,,,,,,,low,14,0,14,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,877,,,,,,,,,,,,,,,,,F,125,circle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,0.9865,Hi,,,,,,1,,,,,,,,low,15,0,15,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,1,878,,,,,,,,,,,,,,,,,B,174,star,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,0.6546,Lo,,,,,,1,,,,,,,,low,16,0,16,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,878,,,,,,,,,,,,,,,,,F,181,circle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,k,1.1127,Hi,,,,,,1,,,,,,,,low,17,0,17,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,878,,,,,,,,,,,,,,,,,Y,167,star,0,0,,,,,,,,,,,,,,,,repeat,number,NA,j,0.3777,Hi,,,,,,1,,,,,,,,low,18,0,18,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,1,879,,,,,,,,,,,,,,,,,W,146,circle,1,1,,,,,,,,,,,,,,,,repeat,number,numRpt,j,0.5403,Hi,,,,,,1,,,,,,,,low,19,0,19,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,10,889,,,,,,,,,,,,,,,,,H,125,star,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,d,0.6543,Lo,,,,,,1,,,,,,,,low,20,0,20,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,889,,,,,,,,,,,,,,,,,U,139,circle,0,0,,,,,,,,,,,,,,,,switch,number,NA,k,0.7438,Lo,,,,,,1,,,,,,,,low,21,0,21,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,1,890,,,,,,,,,,,,,,,,,D,132,star,1,1,,,,,,,,,,,,,,,,switch,letter,lettSwt,d,0.6516,Lo,,,,,,1,,,,,,,,low,22,0,22,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,890,,,,,,,,,,,,,,,,,S,160,circle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,k,1.152,Hi,,,,,,1,,,,,,,,low,23,0,23,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,890,,,,,,,,,,,,,,,,,W,132,circle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,f,0.6884,Hi,,,,,,1,,,,,,,,low,24,0,24,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,1,891,,,,,,,,,,,,,,,,,F,125,star,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,0.8383,Lo,,,,,,1,,,,,,,,low,25,0,25,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,891,,,,,,,,,,,,,,,,,Y,167,circle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,f,0.8404,Hi,,,,,,1,,,,,,,,low,26,0,26,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,891,,,,,,,,,,,,,,,,,B,174,star,0,0,,,,,,,,,,,,,,,,switch,number,NA,j,0.3654,Hi,,,,,,1,,,,,,,,low,27,0,27,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,891,,,,,,,,,,,,,,,,,S,139,star,0,1,,,,,,,,,,,,,,,,switch,letter,NA,d,1.767,Hi,,,,,,1,,,,,,,,low,28,0,28,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,891,,,,,,,,,,,,,,,,,D,160,circle,1,1,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,0.8226,Hi,,,,,,1,,,,,,,,low,29,0,29,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,891,,,,,,,,,,,,,,,,,U,146,star,0,0,,,,,,,,,,,,,,,,switch,number,NA,k,0.3109,Hi,,,,,,1,,,,,,,,low,30,0,30,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,10,901,,,,,,,,,,,,,,,,,H,181,circle,1,1,,,,,,,,,,,,,,,,repeat,number,numRpt,k,0.6307,Hi,,,,,,1,,,,,,,,low,31,0,31,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,901,,,,,,,,,,,,,,,,,Y,139,star,0,0,,,,,,,,,,,,,,,,repeat,number,NA,k,0.7559,Hi,,,,,,2,,,,,,space,9.1086,low,0,0,0,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,901,,,,,,,,,,,,,,,,,B,132,circle,1,1,,,,,,,,,,,,,,,,switch,letter,lettSwt,d,0.6556,Hi,,,,,,2,,,,,,,,low,1,0,1,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,1,902,,,,,,,,,,,,,,,,,H,160,star,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,k,1.6387,Lo,,,,,,2,,,,,,,,low,2,0,2,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,1,903,,,,,,,,,,,,,,,,,F,167,circle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,d,0.5718,Hi,,,,,,2,,,,,,,,low,3,0,3,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,903,,,,,,,,,,,,,,,,,U,181,circle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,k,0.9602,Hi,,,,,,2,,,,,,,,low,4,0,4,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,1,904,,,,,,,,,,,,,,,,,D,146,star,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,d,1.1449,Lo,,,,,,2,,,,,,,,low,5,0,5,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,904,,,,,,,,,,,,,,,,,S,125,circle,0,0,,,,,,,,,,,,,,,,repeat,letter,NA,d,1.4748,Lo,,,,,,2,,,,,,,,low,6,0,6,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,1,905,,,,,,,,,,,,,,,,,W,174,star,1,1,,,,,,,,,,,,,,,,switch,number,numSwt,k,2.2058,Lo,,,,,,2,,,,,,,,low,7,0,7,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,1,906,,,,,,,,,,,,,,,,,Y,139,star,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,f,1.103,Lo,,,,,,2,,,,,,,,low,8,0,8,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,906,,,,,,,,,,,,,,,,,B,132,circle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,0.6793,Hi,,,,,,2,,,,,,,,low,9,0,9,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,906,,,,,,,,,,,,,,,,,H,160,circle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,0.8881,Hi,,,,,,2,,,,,,,,low,10,0,10,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,1,907,,,,,,,,,,,,,,,,,F,167,star,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,1.458,Lo,,,,,,2,,,,,,,,low,11,0,11,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,1,908,,,,,,,,,,,,,,,,,U,181,star,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,k,0.7544,Lo,,,,,,2,,,,,,,,low,12,0,12,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,10,918,,,,,,,,,,,,,,,,,D,146,circle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,d,0.5881,Hi,,,,,,2,,,,,,,,low,13,0,13,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,10,928,,,,,,,,,,,,,,,,,S,125,star,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,j,1.7268,Lo,,,,,,2,,,,,,,,low,14,0,14,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,928,,,,,,,,,,,,,,,,,W,174,circle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,k,1.5698,Hi,,,,,,2,,,,,,,,low,15,0,15,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,10,938,,,,,,,,,,,,,,,,,B,125,circle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,d,0.6209,Hi,,,,,,2,,,,,,,,low,16,0,16,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,1,939,,,,,,,,,,,,,,,,,S,174,star,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,k,1.1038,Lo,,,,,,2,,,,,,,,low,17,0,17,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,1,940,,,,,,,,,,,,,,,,,W,181,star,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,f,2.178,Lo,,,,,,2,,,,,,,,low,18,0,18,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,940,,,,,,,,,,,,,,,,,H,146,circle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,1.1866,Hi,,,,,,2,,,,,,,,low,19,0,19,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,10,950,,,,,,,,,,,,,,,,,U,167,star,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,k,0.842,Lo,,,,,,2,,,,,,,,low,20,0,20,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,950,,,,,,,,,,,,,,,,,D,139,circle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,d,0.9213,Hi,,,,,,2,,,,,,,,low,21,0,21,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,1,951,,,,,,,,,,,,,,,,,F,132,star,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,0.7762,Lo,,,,,,2,,,,,,,,low,22,0,22,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,951,,,,,,,,,,,,,,,,,Y,160,circle,0,0,,,,,,,,,,,,,,,,repeat,letter,NA,d,0.7564,Lo,,,,,,2,,,,,,,,low,23,0,23,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,951,,,,,,,,,,,,,,,,,B,181,circle,1,1,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,1.2197,Hi,,,,,,2,,,,,,,,low,24,0,24,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,951,,,,,,,,,,,,,,,,,W,146,star,0,0,,,,,,,,,,,,,,,,switch,number,NA,k,0.7305,Hi,,,,,,2,,,,,,,,low,25,0,25,0,1,,,,,,,,
294901,2022-09-27_24h12.56.297,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,951,,,,,,,,,,,,,,,,,S,174,star,0,1,,,,,,,,,,,,,,,,switch,letter,NA,d,0.8027,Hi,,,,,,2,,,,,,,,low,26,0,26,0,1,,,,,,,,
