participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac1.rt,target_resp_prac2.keys,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,target_resp_prac2.rt,alt,task,condition,target_resp.keys,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,target_resp.rt,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpectancy,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5_text,Q5,xRes,yRes
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,F,146,hexagon,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,noRew,,,,,,0.7536,0,63,0,63,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,1,649,,,,,,,,,,,,,,,,,H,139,star,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,Lo,,,,,,0.8466,0,,,,,,space,21.9334,low,0,0,0,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,649,,,,,,,,,,,,,,,,,D,174,hexagon,-1,0,,,,,,,,,,,,,,,,switch,no_choice,NA,,Lo,,,,,,,0,,,,,,,,low,1,0,1,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,10,659,,,,,,,,,,,,,,,,,U,125,circle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,j,Hi,,,,,,0.6478,0,,,,,,,,low,2,0,2,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,10,669,,,,,,,,,,,,,,,,,W,132,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,j,Hi,,,,,,0.5474,0,,,,,,,,low,3,0,3,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,10,679,,,,,,,,,,,,,,,,,S,167,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,k,Lo,,,,,,0.805,0,,,,,,,,low,4,0,4,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,679,,,,,,,,,,,,,,,,,Y,146,hexagon,0,0,,,,,,,,,,,,,,,,repeat,number,NA,k,Lo,,,,,,0.4979,0,,,,,,,,low,5,0,5,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,1,680,,,,,,,,,,,,,,,,,F,181,circle,1,1,,,,,,,,,,,,,,,,repeat,number,numRpt,k,Hi,,,,,,0.7314,0,,,,,,,,low,6,0,6,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,1,681,,,,,,,,,,,,,,,,,B,160,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,k,Hi,,,,,,0.698,0,,,,,,,,low,7,0,7,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,1,682,,,,,,,,,,,,,,,,,H,139,star,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,d,Lo,,,,,,0.6641,0,,,,,,,,low,8,0,8,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,1,683,,,,,,,,,,,,,,,,,D,174,hexagon,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,k,Lo,,,,,,0.5516,0,,,,,,,,low,9,0,9,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,1,684,,,,,,,,,,,,,,,,,U,125,circle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,j,Hi,,,,,,0.5143,0,,,,,,,,low,10,0,10,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,684,,,,,,,,,,,,,,,,,W,132,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,j,Hi,,,,,,1.1496,0,,,,,,,,low,11,0,11,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,10,694,,,,,,,,,,,,,,,,,S,167,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,k,Hi,,,,,,0.6342,0,,,,,,,,low,12,0,12,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,1,695,,,,,,,,,,,,,,,,,Y,146,circle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,f,Hi,,,,,,0.7023,0,,,,,,,,low,13,0,13,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,10,705,,,,,,,,,,,,,,,,,F,181,hexagon,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,k,Lo,,,,,,0.6223,0,,,,,,,,low,14,0,14,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,10,715,,,,,,,,,,,,,,,,,B,160,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,k,Lo,,,,,,0.5839,0,,,,,,,,low,15,0,15,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,10,725,,,,,,,,,,,,,,,,,Y,160,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,k,Lo,,,,,,0.4837,0,,,,,,,,low,16,0,16,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,725,,,,,,,,,,,,,,,,,B,132,triangle,0,0,,,,,,,,,,,,,,,,repeat,number,NA,k,Lo,,,,,,0.4673,0,,,,,,,,low,17,0,17,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,1,726,,,,,,,,,,,,,,,,,H,125,star,1,1,,,,,,,,,,,,,,,,repeat,number,numRpt,j,Lo,,,,,,1.1969,0,,,,,,,,low,18,0,18,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,726,,,,,,,,,,,,,,,,,F,139,circle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,d,Hi,,,,,,0.8302,0,,,,,,,,low,19,0,19,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,10,736,,,,,,,,,,,,,,,,,W,181,triangle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,f,Hi,,,,,,0.6019,0,,,,,,,,low,20,0,20,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,1,737,,,,,,,,,,,,,,,,,U,174,star,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,f,Lo,,,,,,0.632,0,,,,,,,,low,21,0,21,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,10,747,,,,,,,,,,,,,,,,,S,167,circle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,f,Hi,,,,,,0.6341,0,,,,,,,,low,22,0,22,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,1,748,,,,,,,,,,,,,,,,,D,146,hexagon,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,Lo,,,,,,0.7981,0,,,,,,,,low,23,0,23,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,748,,,,,,,,,,,,,,,,,B,125,triangle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,Hi,,,,,,0.8311,0,,,,,,,,low,24,0,24,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,748,,,,,,,,,,,,,,,,,S,167,hexagon,0,0,,,,,,,,,,,,,,,,repeat,letter,NA,d,Hi,,,,,,0.5321,0,,,,,,,,low,25,0,25,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,748,,,,,,,,,,,,,,,,,D,132,circle,0,1,,,,,,,,,,,,,,,,repeat,letter,NA,f,Hi,,,,,,0.497,0,,,,,,,,low,26,0,26,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,1,749,,,,,,,,,,,,,,,,,U,146,star,1,1,,,,,,,,,,,,,,,,repeat,letter,lettRpt,f,Lo,,,,,,0.5967,0,,,,,,,,low,27,0,27,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,749,,,,,,,,,,,,,,,,,F,160,circle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,Hi,,,,,,0.8132,0,,,,,,,,low,28,0,28,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,1,750,,,,,,,,,,,,,,,,,H,139,hexagon,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,Lo,,,,,,0.5526,0,,,,,,,,low,29,0,29,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,10,760,,,,,,,,,,,,,,,,,W,174,triangle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,f,Hi,,,,,,0.4799,0,,,,,,,,low,30,0,30,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,10,770,,,,,,,,,,,,,,,,,Y,181,star,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,f,Lo,,,,,,0.6152,0,,,,,,,,low,31,0,31,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,770,,,,,,,,,,,,,,,,,S,146,circle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,j,Hi,,,,,,1.3639,1,,,,,,space,1.7525,low,0,0,0,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,1,771,,,,,,,,,,,,,,,,,B,167,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,k,Lo,,,,,,0.5712,1,,,,,,,,low,1,0,1,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,10,781,,,,,,,,,,,,,,,,,F,125,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,j,Lo,,,,,,0.5055,1,,,,,,,,low,2,0,2,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,781,,,,,,,,,,,,,,,,,D,139,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,j,Hi,,,,,,0.9498,1,,,,,,,,low,3,0,3,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,10,791,,,,,,,,,,,,,,,,,W,160,circle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,k,Hi,,,,,,0.4506,1,,,,,,,,low,4,0,4,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,10,801,,,,,,,,,,,,,,,,,U,132,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,j,Lo,,,,,,0.7531,1,,,,,,,,low,5,0,5,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,1,802,,,,,,,,,,,,,,,,,Y,174,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,k,Lo,,,,,,0.4158,1,,,,,,,,low,6,0,6,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,1,803,,,,,,,,,,,,,,,,,H,181,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,k,Hi,,,,,,0.4522,1,,,,,,,,low,7,0,7,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,1,804,,,,,,,,,,,,,,,,,S,146,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,j,Lo,,,,,,0.8479,1,,,,,,,,low,8,0,8,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,10,814,,,,,,,,,,,,,,,,,B,167,circle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,k,Hi,,,,,,0.5318,1,,,,,,,,low,9,0,9,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,1,815,,,,,,,,,,,,,,,,,F,125,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,j,Lo,,,,,,0.665,1,,,,,,,,low,10,0,10,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,815,,,,,,,,,,,,,,,,,D,139,triangle,0,0,,,,,,,,,,,,,,,,repeat,number,NA,k,Lo,,,,,,0.4314,1,,,,,,,,low,11,0,11,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,815,,,,,,,,,,,,,,,,,W,160,triangle,1,1,,,,,,,,,,,,,,,,repeat,number,numRpt,k,Hi,,,,,,0.6385,1,,,,,,,,low,12,0,12,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,815,,,,,,,,,,,,,,,,,U,132,star,0,0,,,,,,,,,,,,,,,,repeat,number,NA,k,Hi,,,,,,0.398,1,,,,,,,,low,13,0,13,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,815,,,,,,,,,,,,,,,,,Y,174,hexagon,0,1,,,,,,,,,,,,,,,,repeat,number,NA,j,Hi,,,,,,0.4029,1,,,,,,,,low,14,0,14,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,10,825,,,,,,,,,,,,,,,,,H,181,circle,1,1,,,,,,,,,,,,,,,,repeat,number,numRpt,k,Hi,,,,,,0.5141,1,,,,,,,,low,15,0,15,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,10,835,,,,,,,,,,,,,,,,,W,174,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,k,Hi,,,,,,0.4484,1,,,,,,,,low,16,0,16,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,10,845,,,,,,,,,,,,,,,,,B,160,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,k,Lo,,,,,,0.4495,1,,,,,,,,low,17,0,17,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,10,855,,,,,,,,,,,,,,,,,D,139,circle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,j,Hi,,,,,,0.4552,1,,,,,,,,low,18,0,18,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,10,865,,,,,,,,,,,,,,,,,F,132,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,j,Lo,,,,,,0.8479,1,,,,,,,,low,19,0,19,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,1,866,,,,,,,,,,,,,,,,,U,125,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,j,Lo,,,,,,0.5362,1,,,,,,,,low,20,0,20,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,866,,,,,,,,,,,,,,,,,S,146,triangle,0,0,,,,,,,,,,,,,,,,repeat,number,NA,k,Lo,,,,,,0.6807,1,,,,,,,,low,21,0,21,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,10,876,,,,,,,,,,,,,,,,,H,167,star,1,1,,,,,,,,,,,,,,,,repeat,number,numRpt,k,Lo,,,,,,0.6129,1,,,,,,,,low,22,0,22,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,10,886,,,,,,,,,,,,,,,,,Y,181,circle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,k,Hi,,,,,,0.5639,1,,,,,,,,low,23,0,23,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,886,,,,,,,,,,,,,,,,,W,146,circle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,j,Hi,,,,,,0.8483,1,,,,,,,,low,24,0,24,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,1,887,,,,,,,,,,,,,,,,,Y,125,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,j,Lo,,,,,,0.6642,1,,,,,,,,low,25,0,25,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,10,897,,,,,,,,,,,,,,,,,H,167,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,k,Lo,,,,,,0.3811,1,,,,,,,,low,26,0,26,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,10,907,,,,,,,,,,,,,,,,,B,139,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,j,Hi,,,,,,0.5141,1,,,,,,,,low,27,0,27,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,907,,,,,,,,,,,,,,,,,D,132,circle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,j,Hi,,,,,,0.749,1,,,,,,,,low,28,0,28,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,10,917,,,,,,,,,,,,,,,,,S,181,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,k,Lo,,,,,,0.5299,1,,,,,,,,low,29,0,29,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,917,,,,,,,,,,,,,,,,,U,174,star,0,0,,,,,,,,,,,,,,,,repeat,number,NA,j,Lo,,,,,,0.4151,1,,,,,,,,low,30,0,30,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,1,918,,,,,,,,,,,,,,,,,F,160,triangle,1,1,,,,,,,,,,,,,,,,repeat,number,numRpt,k,Hi,,,,,,0.3849,1,,,,,,,,low,31,0,31,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,10,928,,,,,,,,,,,,,,,,,B,174,triangle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,d,Hi,,,,,,0.5469,2,,,,,,space,16.9192,low,0,0,0,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,1,929,,,,,,,,,,,,,,,,,D,125,hexagon,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,Lo,,,,,,0.5,2,,,,,,,,low,1,0,1,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,10,939,,,,,,,,,,,,,,,,,F,146,star,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,Lo,,,,,,0.5672,2,,,,,,,,low,2,0,2,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,1,940,,,,,,,,,,,,,,,,,H,181,circle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,Hi,,,,,,0.6042,2,,,,,,,,low,3,0,3,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,1,941,,,,,,,,,,,,,,,,,W,160,triangle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,f,Hi,,,,,,0.3685,2,,,,,,,,low,4,0,4,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,941,,,,,,,,,,,,,,,,,S,167,hexagon,0,0,,,,,,,,,,,,,,,,repeat,letter,NA,d,Hi,,,,,,0.3983,2,,,,,,,,low,5,0,5,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,1,942,,,,,,,,,,,,,,,,,U,132,star,1,1,,,,,,,,,,,,,,,,repeat,letter,lettRpt,f,Lo,,,,,,0.5308,2,,,,,,,,low,6,0,6,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,1,943,,,,,,,,,,,,,,,,,Y,139,circle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,f,Hi,,,,,,0.5157,2,,,,,,,,low,7,0,7,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,10,953,,,,,,,,,,,,,,,,,B,174,star,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,Lo,,,,,,0.4963,2,,,,,,,,low,8,0,8,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,10,963,,,,,,,,,,,,,,,,,D,125,circle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,Hi,,,,,,0.417,2,,,,,,,,low,9,0,9,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,10,973,,,,,,,,,,,,,,,,,F,146,hexagon,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,Lo,,,,,,0.638,2,,,,,,,,low,10,0,10,0,1,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,10,983,,,,,,,,,,,,,,,,,H,181,triangle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,Hi,,,,,,0.6317,2,,,,,,,,low,11,0,11,0,1,,,,,,,,,
