participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac2.keys,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,target_resp_prac2.rt,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpectancy,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5,Q5_text,xRes,yRes
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,132,W,circle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,1.331,noRew,,,,,,0,17,0,17,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,139,Y,circle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,k,1.9704,noRew,,,,,,0,18,0,18,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,125,F,triangle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,j,0.8004,noRew,,,,,,0,19,0,19,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,146,B,circle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,j,0.6525,noRew,,,,,,0,20,0,20,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,160,Y,star,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,k,0.8391,noRew,,,,,,0,21,0,21,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,174,W,hexagon,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,f,1.3397,noRew,,,,,,0,22,0,22,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,125,H,circle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,1.4638,noRew,,,,,,0,23,0,23,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,167,H,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,2.0477,noRew,,,,,,0,24,0,24,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,139,W,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.9276,noRew,,,,,,0,25,0,25,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,174,B,circle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,j,0.5704,noRew,,,,,,0,26,0,26,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,146,F,hexagon,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,j,0.8861,noRew,,,,,,0,27,0,27,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,132,D,circle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,j,0.6867,noRew,,,,,,0,28,0,28,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,160,Y,star,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,f,0.9195,noRew,,,,,,0,29,0,29,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,139,H,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,1.5525,noRew,,,,,,0,30,0,30,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,167,B,star,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,j,0.631,noRew,,,,,,0,31,0,31,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,160,H,triangle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,f,1.0465,noRew,,,,,,0,32,0,32,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,139,D,hexagon,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,j,1.0555,noRew,,,,,,0,33,0,33,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,167,B,star,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,j,0.7124,noRew,,,,,,0,34,0,34,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,181,Y,circle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,f,0.6567,noRew,,,,,,0,35,0,35,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,167,S,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,1.1165,noRew,,,,,,0,36,0,36,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,132,H,circle,-1,0,,,,,,,,,,,,,,,,switch,no_choice,NA,,,noRew,,,,,,0,37,0,37,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,174,Y,triangle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,f,1.4635,noRew,,,,,,0,38,0,38,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,125,U,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,1.4137,noRew,,,,,,0,39,0,39,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,139,Y,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.972,noRew,,,,,,0,40,0,40,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,174,D,hexagon,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,j,1.1347,noRew,,,,,,0,41,0,41,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,146,U,triangle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,d,1.6851,noRew,,,,,,0,42,0,42,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,181,F,circle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.8295,noRew,,,,,,0,43,0,43,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,181,B,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,1.0504,noRew,,,,,,0,44,0,44,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,174,W,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.6968,noRew,,,,,,0,45,0,45,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,160,F,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.9308,noRew,,,,,,0,46,0,46,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,139,S,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.9816,noRew,,,,,,0,47,0,47,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,174,Y,hexagon,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,k,1.1145,noRew,,,,,,0,48,0,48,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,139,H,triangle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,d,1.164,noRew,,,,,,0,49,0,49,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,160,U,triangle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,k,1.3991,noRew,,,,,,0,50,0,50,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,125,W,circle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,d,1.2146,noRew,,,,,,0,51,0,51,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,146,H,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,1.4973,noRew,,,,,,0,52,0,52,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,167,U,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,1.8312,noRew,,,,,,0,53,0,53,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,132,S,star,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,k,1.1969,noRew,,,,,,0,54,0,54,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,139,D,circle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,j,0.7812,noRew,,,,,,0,55,0,55,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,132,D,circle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,j,0.5821,noRew,,,,,,0,56,0,56,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,125,H,triangle,0,0,,,,,,,,,,,,,,,,repeat,letter,NA,k,0.9147,noRew,,,,,,0,57,0,57,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,174,S,circle,1,1,,,,,,,,,,,,,,,,repeat,letter,lettRpt,k,1.0138,noRew,,,,,,0,58,0,58,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,181,B,triangle,0,0,,,,,,,,,,,,,,,,switch,number,NA,d,1.0815,noRew,,,,,,0,59,0,59,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,181,S,triangle,1,1,,,,,,,,,,,,,,,,repeat,number,numRpt,f,1.6665,noRew,,,,,,0,60,0,60,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,125,Y,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,1.2486,noRew,,,,,,0,61,0,61,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,146,U,hexagon,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,k,0.9649,noRew,,,,,,0,62,0,62,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,132,F,circle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,d,0.7991,noRew,,,,,,0,63,0,63,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,174,F,triangle,0,0,,,,,,,,,,,,,,,,repeat,number,NA,d,1.0654,noRew,,,,,,0,,,,,,space,12.411,low,0,0,0,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,10,622,,,,,,,,,,,,,,,,,132,B,circle,1,1,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.7635,Hi,,,,,,0,,,,,,,,low,1,0,1,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,10,632,,,,,,,,,,,,,,,,,181,S,star,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,k,1.5572,Lo,,,,,,0,,,,,,,,low,2,0,2,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,10,642,,,,,,,,,,,,,,,,,125,U,hexagon,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,d,0.8472,Lo,,,,,,0,,,,,,,,low,3,0,3,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,642,,,,,,,,,,,,,,,,,146,W,triangle,0,0,,,,,,,,,,,,,,,,repeat,number,NA,f,1.0526,Lo,,,,,,0,,,,,,,,low,4,0,4,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,1,643,,,,,,,,,,,,,,,,,139,H,circle,1,1,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.6499,Hi,,,,,,0,,,,,,,,low,5,0,5,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,1,644,,,,,,,,,,,,,,,,,160,D,star,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,j,0.7154,Lo,,,,,,0,,,,,,,,low,6,0,6,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,10,654,,,,,,,,,,,,,,,,,167,Y,hexagon,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,k,0.8821,Lo,,,,,,0,,,,,,,,low,7,0,7,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,10,664,,,,,,,,,,,,,,,,,174,F,star,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,j,0.8124,Lo,,,,,,0,,,,,,,,low,8,0,8,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,1,665,,,,,,,,,,,,,,,,,132,B,hexagon,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,j,0.7488,Lo,,,,,,0,,,,,,,,low,9,0,9,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,665,,,,,,,,,,,,,,,,,181,S,triangle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,f,1.6949,Hi,,,,,,0,,,,,,,,low,10,0,10,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,1,666,,,,,,,,,,,,,,,,,125,U,circle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.5538,Hi,,,,,,0,,,,,,,,low,11,0,11,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,10,676,,,,,,,,,,,,,,,,,146,W,hexagon,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,k,1.2736,Lo,,,,,,0,,,,,,,,low,12,0,12,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,1,677,,,,,,,,,,,,,,,,,139,H,triangle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,d,0.7587,Hi,,,,,,0,,,,,,,,low,13,0,13,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,10,687,,,,,,,,,,,,,,,,,160,D,star,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,j,0.8801,Lo,,,,,,0,,,,,,,,low,14,0,14,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,687,,,,,,,,,,,,,,,,,167,Y,circle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,f,1.253,Hi,,,,,,0,,,,,,,,low,15,0,15,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,1,688,,,,,,,,,,,,,,,,,139,F,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.563,Lo,,,,,,0,,,,,,,,low,16,0,16,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,688,,,,,,,,,,,,,,,,,146,S,circle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,k,1.0791,Hi,,,,,,0,,,,,,,,low,17,0,17,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,10,698,,,,,,,,,,,,,,,,,174,H,triangle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,f,0.569,Hi,,,,,,0,,,,,,,,low,18,0,18,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,1,699,,,,,,,,,,,,,,,,,132,D,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.485,Lo,,,,,,0,,,,,,,,low,19,0,19,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,10,709,,,,,,,,,,,,,,,,,160,Y,circle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,k,0.7453,Hi,,,,,,0,,,,,,,,low,20,0,20,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,1,710,,,,,,,,,,,,,,,,,167,U,triangle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,f,0.6023,Hi,,,,,,0,,,,,,,,low,21,0,21,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,1,711,,,,,,,,,,,,,,,,,181,B,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.7112,Lo,,,,,,0,,,,,,,,low,22,0,22,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,10,721,,,,,,,,,,,,,,,,,125,W,hexagon,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,k,0.9862,Lo,,,,,,0,,,,,,,,low,23,0,23,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,10,731,,,,,,,,,,,,,,,,,160,B,star,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,j,0.5069,Lo,,,,,,0,,,,,,,,low,24,0,24,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,731,,,,,,,,,,,,,,,,,181,D,circle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,j,0.7987,Hi,,,,,,0,,,,,,,,low,25,0,25,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,10,741,,,,,,,,,,,,,,,,,146,H,hexagon,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,j,0.7789,Lo,,,,,,0,,,,,,,,low,26,0,26,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,10,751,,,,,,,,,,,,,,,,,125,Y,triangle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,d,0.5854,Hi,,,,,,0,,,,,,,,low,27,0,27,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,10,761,,,,,,,,,,,,,,,,,174,F,circle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.6838,Hi,,,,,,0,,,,,,,,low,28,0,28,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,1,762,,,,,,,,,,,,,,,,,132,S,hexagon,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,k,0.688,Lo,,,,,,0,,,,,,,,low,29,0,29,0,1,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,10,772,,,,,,,,,,,,,,,,,167,U,star,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,f,0.5358,Lo,,,,,,0,,,,,,,,low,30,0,30,0,1,,,,,,,,,
