participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac2.keys,target_resp_prac2.rt,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpectancy,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2_text,Q5_text,xRes,yRes
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,0,542,,,,,,,,,,,,,,,,,167,H,star,0,0,,,,,,,,,,,,,,,,switch,number,NA,d,1.4505,Hi,,,,,,0,,,,,,,,low,5,0,5,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,0,542,,,,,,,,,,,,,,,,,174,F,triangle,1,1,,,,,,,,,,,,,,,,switch,letter,lettSwt,j,1.0161,Hi,,,,,,0,,,,,,,,low,6,0,6,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,1,543,,,,,,,,,,,,,,,,,146,U,circle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,d,0.7861,Lo,,,,,,0,,,,,,,,low,7,0,7,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,10,553,,,,,,,,,,,,,,,,,132,B,hexagon,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,j,0.653,Hi,,,,,,0,,,,,,,,low,8,0,8,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,0,553,,,,,,,,,,,,,,,,,125,Y,triangle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,d,0.7872,Hi,,,,,,0,,,,,,,,low,9,0,9,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,10,563,,,,,,,,,,,,,,,,,181,S,circle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.527,Lo,,,,,,0,,,,,,,,low,10,0,10,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,10,573,,,,,,,,,,,,,,,,,160,D,star,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,j,0.5669,Lo,,,,,,0,,,,,,,,low,11,0,11,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,1,574,,,,,,,,,,,,,,,,,139,W,circle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,d,0.6382,Lo,,,,,,0,,,,,,,,low,12,0,12,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,1,575,,,,,,,,,,,,,,,,,167,H,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.6423,Lo,,,,,,0,,,,,,,,low,13,0,13,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,1,576,,,,,,,,,,,,,,,,,174,F,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.632,Hi,,,,,,0,,,,,,,,low,14,0,14,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,10,586,,,,,,,,,,,,,,,,,146,U,triangle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,k,0.6506,Hi,,,,,,0,,,,,,,,low,15,0,15,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,0,586,,,,,,,,,,,,,,,,,139,B,triangle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,d,0.7843,Hi,,,,,,0,,,,,,,,low,16,0,16,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,10,596,,,,,,,,,,,,,,,,,160,U,circle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.4997,Lo,,,,,,0,,,,,,,,low,17,0,17,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,1,597,,,,,,,,,,,,,,,,,174,F,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.5401,Hi,,,,,,0,,,,,,,,low,18,0,18,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,10,607,,,,,,,,,,,,,,,,,132,H,star,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,j,0.9158,Lo,,,,,,0,,,,,,,,low,19,0,19,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,0,607,,,,,,,,,,,,,,,,,181,W,triangle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,f,0.7293,Hi,,,,,,0,,,,,,,,low,20,0,20,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,1,608,,,,,,,,,,,,,,,,,125,Y,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.599,Lo,,,,,,0,,,,,,,,low,21,0,21,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,1,609,,,,,,,,,,,,,,,,,146,D,circle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,j,0.6011,Lo,,,,,,0,,,,,,,,low,22,0,22,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,0,609,,,,,,,,,,,,,,,,,167,S,hexagon,0,0,,,,,,,,,,,,,,,,repeat,letter,NA,j,0.8871,Lo,,,,,,0,,,,,,,,low,23,0,23,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,0,609,,,,,,,,,,,,,,,,,132,U,circle,0,1,,,,,,,,,,,,,,,,repeat,letter,NA,j,0.6894,Lo,,,,,,0,,,,,,,,low,24,0,24,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,0,609,,,,,,,,,,,,,,,,,125,H,triangle,1,1,,,,,,,,,,,,,,,,repeat,letter,lettRpt,j,1.1351,Hi,,,,,,0,,,,,,,,low,25,0,25,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,10,619,,,,,,,,,,,,,,,,,174,B,star,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,f,0.5111,Lo,,,,,,0,,,,,,,,low,26,0,26,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,10,629,,,,,,,,,,,,,,,,,181,F,hexagon,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,j,0.7258,Hi,,,,,,0,,,,,,,,low,27,0,27,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,0,629,,,,,,,,,,,,,,,,,139,Y,triangle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,k,0.7762,Hi,,,,,,0,,,,,,,,low,28,0,28,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,1,630,,,,,,,,,,,,,,,,,146,D,star,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,d,0.5714,Lo,,,,,,0,,,,,,,,low,29,0,29,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,1,631,,,,,,,,,,,,,,,,,167,S,hexagon,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,k,0.5936,Hi,,,,,,0,,,,,,,,low,30,0,30,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,0,631,,,,,,,,,,,,,,,,,160,W,circle,0,0,,,,,,,,,,,,,,,,repeat,letter,NA,j,0.6069,Hi,,,,,,0,,,,,,,,low,31,0,31,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,1,632,,,,,,,,,,,,,,,,,160,S,star,1,1,,,,,,,,,,,,,,,,repeat,letter,lettRpt,k,0.5595,Lo,,,,,,1,,,,,,space,2.4632,low,0,0,0,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,1,633,,,,,,,,,,,,,,,,,132,Y,circle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,d,0.4272,Lo,,,,,,1,,,,,,,,low,1,0,1,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,1,634,,,,,,,,,,,,,,,,,167,B,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.5505,Hi,,,,,,1,,,,,,,,low,2,0,2,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,10,644,,,,,,,,,,,,,,,,,174,D,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.4066,Hi,,,,,,1,,,,,,,,low,3,0,3,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,0,644,,,,,,,,,,,,,,,,,146,H,star,0,0,,,,,,,,,,,,,,,,switch,letter,NA,k,0.3956,Hi,,,,,,1,,,,,,,,low,4,0,4,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,0,644,,,,,,,,,,,,,,,,,139,W,circle,0,1,,,,,,,,,,,,,,,,switch,number,NA,f,0.5684,Hi,,,,,,1,,,,,,,,low,5,0,5,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,0,644,,,,,,,,,,,,,,,,,125,U,triangle,1,1,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.5936,Hi,,,,,,1,,,,,,,,low,6,0,6,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,0,644,,,,,,,,,,,,,,,,,181,F,hexagon,0,0,,,,,,,,,,,,,,,,repeat,number,NA,d,0.5278,Hi,,,,,,1,,,,,,,,low,7,0,7,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,0,644,,,,,,,,,,,,,,,,,160,S,hexagon,1,1,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.7024,Hi,,,,,,1,,,,,,,,low,8,0,8,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,1,645,,,,,,,,,,,,,,,,,132,Y,circle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.699,Lo,,,,,,1,,,,,,,,low,9,0,9,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,1,646,,,,,,,,,,,,,,,,,167,B,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.4828,Hi,,,,,,1,,,,,,,,low,10,0,10,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,1,647,,,,,,,,,,,,,,,,,174,D,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.5547,Lo,,,,,,1,,,,,,,,low,11,0,11,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,1,648,,,,,,,,,,,,,,,,,146,H,circle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.445,Lo,,,,,,1,,,,,,,,low,12,0,12,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,0,648,,,,,,,,,,,,,,,,,139,W,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.5677,Hi,,,,,,1,,,,,,,,low,13,0,13,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,10,658,,,,,,,,,,,,,,,,,125,U,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.5072,Hi,,,,,,1,,,,,,,,low,14,0,14,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,0,658,,,,,,,,,,,,,,,,,181,F,star,0,0,,,,,,,,,,,,,,,,switch,letter,NA,k,0.6048,Hi,,,,,,1,,,,,,,,low,15,0,15,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,0,658,,,,,,,,,,,,,,,,,174,U,triangle,0,1,,,,,,,,,,,,,,,,switch,number,NA,d,0.4676,Hi,,,,,,1,,,,,,,,low,16,0,16,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,10,668,,,,,,,,,,,,,,,,,146,Y,circle,1,1,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.7555,Lo,,,,,,1,,,,,,,,low,17,0,17,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,0,668,,,,,,,,,,,,,,,,,181,B,hexagon,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,j,0.9365,Hi,,,,,,1,,,,,,,,low,18,0,18,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,1,669,,,,,,,,,,,,,,,,,139,F,star,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,j,0.499,Lo,,,,,,1,,,,,,,,low,19,0,19,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,1,670,,,,,,,,,,,,,,,,,167,W,circle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,k,0.6417,Lo,,,,,,1,,,,,,,,low,20,0,20,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,10,680,,,,,,,,,,,,,,,,,125,H,hexagon,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,j,0.8017,Hi,,,,,,1,,,,,,,,low,21,0,21,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,1,681,,,,,,,,,,,,,,,,,160,D,star,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,j,0.467,Lo,,,,,,1,,,,,,,,low,22,0,22,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,0,681,,,,,,,,,,,,,,,,,132,S,triangle,0,0,,,,,,,,,,,,,,,,switch,number,NA,f,0.6155,Lo,,,,,,1,,,,,,,,low,23,0,23,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,1,682,,,,,,,,,,,,,,,,,174,Y,circle,1,1,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.6156,Lo,,,,,,1,,,,,,,,low,24,0,24,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,1,683,,,,,,,,,,,,,,,,,146,U,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.4491,Hi,,,,,,1,,,,,,,,low,25,0,25,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,0,683,,,,,,,,,,,,,,,,,160,S,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.5658,Hi,,,,,,1,,,,,,,,low,26,0,26,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,1,684,,,,,,,,,,,,,,,,,125,H,star,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,j,0.552,Lo,,,,,,1,,,,,,,,low,27,0,27,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,10,694,,,,,,,,,,,,,,,,,139,W,circle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,d,0.5355,Lo,,,,,,1,,,,,,,,low,28,0,28,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,0,694,,,,,,,,,,,,,,,,,181,F,hexagon,0,0,,,,,,,,,,,,,,,,switch,letter,NA,k,0.5782,Lo,,,,,,1,,,,,,,,low,29,0,29,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,1,695,,,,,,,,,,,,,,,,,167,D,star,1,1,,,,,,,,,,,,,,,,switch,number,numSwt,f,0.5389,Lo,,,,,,1,,,,,,,,low,30,0,30,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,1,696,,,,,,,,,,,,,,,,,132,B,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.5144,Hi,,,,,,1,,,,,,,,low,31,0,31,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,0,696,,,,,,,,,,,,,,,,,174,B,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.5818,Hi,,,,,,2,,,,,,space,23.6963,low,0,0,0,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,0,696,,,,,,,,,,,,,,,,,146,S,circle,0,0,,,,,,,,,,,,,,,,switch,letter,NA,j,0.5729,Hi,,,,,,2,,,,,,,,low,1,0,1,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,10,706,,,,,,,,,,,,,,,,,139,H,star,1,1,,,,,,,,,,,,,,,,switch,number,numSwt,d,0.5039,Lo,,,,,,2,,,,,,,,low,2,0,2,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,1,707,,,,,,,,,,,,,,,,,125,F,triangle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,j,0.5625,Hi,,,,,,2,,,,,,,,low,3,0,3,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,10,717,,,,,,,,,,,,,,,,,181,W,hexagon,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,k,0.4932,Hi,,,,,,2,,,,,,,,low,4,0,4,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,0,717,,,,,,,,,,,,,,,,,132,D,circle,0,0,,,,,,,,,,,,,,,,switch,number,NA,f,0.699,Hi,,,,,,2,,,,,,,,low,5,0,5,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,1,718,,,,,,,,,,,,,,,,,160,Y,star,1,1,,,,,,,,,,,,,,,,switch,letter,lettSwt,k,0.5835,Lo,,,,,,2,,,,,,,,low,6,0,6,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,0,718,,,,,,,,,,,,,,,,,167,U,triangle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,f,0.5878,Hi,,,,,,2,,,,,,,,low,7,0,7,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,1,719,,,,,,,,,,,,,,,,,174,B,triangle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,j,0.6369,Hi,,,,,,2,,,,,,,,low,8,0,8,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,1,720,,,,,,,,,,,,,,,,,146,S,star,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,d,0.466,Lo,,,,,,2,,,,,,,,low,9,0,9,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,1,721,,,,,,,,,,,,,,,,,139,H,circle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.4756,Lo,,,,,,2,,,,,,,,low,10,0,10,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,0,721,,,,,,,,,,,,,,,,,125,F,hexagon,0,0,,,,,,,,,,,,,,,,switch,letter,NA,k,0.4097,Lo,,,,,,2,,,,,,,,low,11,0,11,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,10,731,,,,,,,,,,,,,,,,,181,W,star,1,1,,,,,,,,,,,,,,,,repeat,letter,lettRpt,k,0.5664,Lo,,,,,,2,,,,,,,,low,12,0,12,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,1,732,,,,,,,,,,,,,,,,,132,D,circle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,d,0.3343,Lo,,,,,,2,,,,,,,,low,13,0,13,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,0,732,,,,,,,,,,,,,,,,,160,Y,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.5227,Hi,,,,,,2,,,,,,,,low,14,0,14,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,10,742,,,,,,,,,,,,,,,,,167,U,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.3715,Hi,,,,,,2,,,,,,,,low,15,0,15,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,1,743,,,,,,,,,,,,,,,,,181,F,circle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,j,0.4084,Lo,,,,,,2,,,,,,,,low,16,0,16,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,10,753,,,,,,,,,,,,,,,,,146,Y,triangle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,k,0.4377,Hi,,,,,,2,,,,,,,,low,17,0,17,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,10,763,,,,,,,,,,,,,,,,,132,S,star,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,d,0.4432,Lo,,,,,,2,,,,,,,,low,18,0,18,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,0,763,,,,,,,,,,,,,,,,,139,W,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.5909,Hi,,,,,,2,,,,,,,,low,19,0,19,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,0,763,,,,,,,,,,,,,,,,,160,B,circle,0,0,,,,,,,,,,,,,,,,switch,letter,NA,k,0.4433,Hi,,,,,,2,,,,,,,,low,20,0,20,0,1,,,,,
295660,2022-11-15_14h28.55.910,vts_reward_expectancy_bt,2022.2.4,Win32,60.0240096,Chrome,1920,1080,,,,,1,764,,,,,,,,,,,,,,,,,174,U,star,1,1,,,,,,,,,,,,,,,,repeat,letter,lettRpt,k,0.5621,Lo,,,,,,2,,,,,,,,low,21,0,21,0,1,,,,,
