LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,participant,date,expName,psychopyVersion,frameRate,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,2,5,29,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.13071517227218,184.13071517227218,184.13071517227218,184.13071517227218,184.13071517227218,184.13071517227218,184.13071517227218,184.13071517227218,184.13071517227218,184.13071517227218,a,1.8422089698724449,10,174,0,186.00123342312872,187.50054166605696,187.50054166605696,188.00100139621645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,2,6,30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.00100139621645,188.00100139621645,188.00100139621645,188.00100139621645,188.00100139621645,188.00100139621645,188.00100139621645,188.00100139621645,188.00100139621645,188.00100139621645,a,1.4825147935189307,10,184,0,189.50121915293857,191.0036924239248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,2,7,31,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.50396158685908,191.50396158685908,191.50396158685908,191.50396158685908,191.50396158685908,191.50396158685908,191.50396158685908,191.50396158685908,191.50396158685908,191.50396158685908,l,1.2981960088945925,1,185,0,192.82242274284363,194.32153330603614,194.32153330603614,194.821480485145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,2,8,32,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.821480485145,194.821480485145,194.821480485145,194.821480485145,194.821480485145,194.821480485145,194.821480485145,194.821480485145,194.821480485145,194.821480485145,a,0.6016001938842237,10,195,0,195.45525926491246,196.95752997789532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,2,9,33,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.45780283492059,197.45780283492059,197.45780283492059,197.45780283492059,197.45780283492059,197.45780283492059,197.45780283492059,197.45780283492059,197.45780283492059,197.45780283492059,a,0.47365827206522226,10,205,0,197.95813715085387,199.45868309028447,199.45868309028447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,2,10,34,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.9586822022684,199.9586822022684,199.9586822022684,199.9586822022684,199.9586822022684,199.9586822022684,199.9586822022684,199.9586822022684,199.9586822022684,199.9586822022684,a,1.4831990841776133,1,206,0,201.4621426910162,202.96180365188047,202.96180365188047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,2,11,35,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.46165549987927,203.46165549987927,203.46165549987927,203.46165549987927,203.46165549987927,203.46165549987927,203.46165549987927,203.46165549987927,203.46165549987927,203.46165549987927,l,0.8725016447715461,1,207,0,204.3621864351444,205.86452460987493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,3,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.36480240616947,206.36480240616947,206.36480240616947,206.36480240616947,206.36480240616947,206.36480240616947,206.36480240616947,206.36480240616947,206.36480240616947,206.36480240616947,l,1.096105206757784,10,217,0,207.48286426393315,208.98227904830128,208.98227904830128,209.48239825526252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,3,1,37,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.48239825526252,209.48239825526252,209.48239825526252,209.48239825526252,209.48239825526252,209.48239825526252,209.48239825526252,209.48239825526252,209.48239825526252,209.48239825526252,a,0.982326767873019,10,227,0,210.48263170430437,211.9851327710785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,3,2,38,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.4855436119251,212.4855436119251,212.4855436119251,212.4855436119251,212.4855436119251,212.4855436119251,212.4855436119251,212.4855436119251,212.4855436119251,212.4855436119251,a,0.9604114326648414,1,228,0,213.4701285851188,214.96961394930258,214.96961394930258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,3,3,39,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.4698460418731,215.4698460418731,215.4698460418731,215.4698460418731,215.4698460418731,215.4698460418731,215.4698460418731,215.4698460418731,215.4698460418731,215.4698460418731,l,1.3858301867730916,1,229,0,216.87228998029605,218.3728024768643,218.3728024768643,218.8729358902201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,3,4,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.8729358902201,218.8729358902201,218.8729358902201,218.8729358902201,218.8729358902201,218.8729358902201,218.8729358902201,218.8729358902201,218.8729358902201,218.8729358902201,l,2.1672941287979484,1,230,0,221.05885568493977,222.55938638700172,222.55938638700172,223.05942084500566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,3,5,41,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.05942084500566,223.05942084500566,223.05942084500566,223.05942084500566,223.05942084500566,223.05942084500566,223.05942084500566,223.05942084500566,223.05942084500566,223.05942084500566,l,1.3339381250552833,10,240,0,224.41153702000156,225.91253373911604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,3,6,42,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.41255682799965,226.41255682799965,226.41255682799965,226.41255682799965,226.41255682799965,226.41255682799965,226.41255682799965,226.41255682799965,226.41255682799965,226.41255682799965,a,2.5704201059415936,1,241,0,229.01509759528562,230.53062413819134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,3,7,43,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.01618435885757,231.01618435885757,231.01618435885757,231.01618435885757,231.01618435885757,231.01618435885757,231.01618435885757,231.01618435885757,231.01618435885757,231.01618435885757,a,1.2184145357459784,1,242,0,232.26664482802153,233.76733740093186,233.76733740093186,234.26709161419421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,3,8,44,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.26709161419421,234.26709161419421,234.26709161419421,234.26709161419421,234.26709161419421,234.26709161419421,234.26709161419421,234.26709161419421,234.26709161419421,234.26709161419421,l,0.5888991327956319,10,252,0,234.8853131039068,236.3865255652927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,3,9,45,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.88670180225745,236.88670180225745,236.88670180225745,236.88670180225745,236.88670180225745,236.88670180225745,236.88670180225745,236.88670180225745,236.88670180225745,236.88670180225745,l,0.6595371197909117,1,253,0,237.57197014102712,239.07072000205517,239.07072000205517,239.5710151810199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,3,10,46,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.5710151810199,239.5710151810199,239.5710151810199,239.5710151810199,239.5710151810199,239.5710151810199,239.5710151810199,239.5710151810199,239.5710151810199,239.5710151810199,a,0.7640741369687021,10,263,0,240.35559875098988,241.85691799595952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,3,11,47,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.35728882998228,242.35728882998228,242.35728882998228,242.35728882998228,242.35728882998228,242.35728882998228,242.35728882998228,242.35728882998228,242.35728882998228,242.35728882998228,l,1.2966161756776273,1,264,0,243.67567732185125,245.17506997287273,245.17506997287273,245.68228432396427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.6249393792823,251.6249393792823,251.6249393792823,251.6249393792823,251.6249393792823,251.6249393792823,251.6249393792823,251.6249393792823,251.6249393792823,251.6249393792823,a,2.2904003458097577,10,274,1,253.93375746207312,255.4489133269526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,1,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.93430309928954,255.93430309928954,255.93430309928954,255.93430309928954,255.93430309928954,255.93430309928954,255.93430309928954,255.93430309928954,255.93430309928954,255.93430309928954,l,1.0414089830592275,10,284,1,257.00138430297375,258.50168228009716,258.50168228009716,259.00204670708627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,2,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.00204670708627,259.00204670708627,259.00204670708627,259.00204670708627,259.00204670708627,259.00204670708627,259.00204670708627,259.00204670708627,259.00204670708627,259.00204670708627,l,0.7516710939817131,10,294,1,259.7855995320715,261.28805083828047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,3,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.78830559225753,261.78830559225753,261.78830559225753,261.78830559225753,261.78830559225753,261.78830559225753,261.78830559225753,261.78830559225753,261.78830559225753,261.78830559225753,a,0.9361858135089278,10,304,1,262.7553714578971,264.25591310998425,264.25591310998425,264.755993551109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,4,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.755993551109,264.755993551109,264.755993551109,264.755993551109,264.755993551109,264.755993551109,264.755993551109,264.755993551109,264.755993551109,264.755993551109,a,1.3999429987743497,10,314,1,266.17529357317835,267.67520918603987,267.67520918603987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,5,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.17555470904335,268.17555470904335,268.17555470904335,268.17555470904335,268.17555470904335,268.17555470904335,268.17555470904335,268.17555470904335,268.17555470904335,268.17555470904335,l,1.681711791548878,10,324,1,269.87629438284785,271.37870842497796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,6,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.8790274662897,271.8790274662897,271.8790274662897,271.8790274662897,271.8790274662897,271.8790274662897,271.8790274662897,271.8790274662897,271.8790274662897,271.8790274662897,a,1.8480990761891007,1,325,1,273.74783679889515,275.26352513814345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.7573169572279,275.7573169572279,275.7573169572279,275.7573169572279,275.7573169572279,275.7573169572279,275.7573169572279,275.7573169572279,275.7573169572279,275.7573169572279,l,2.020398093853146,10,335,1,277.801231700927,279.31662469916046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,8,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.8170224749483,279.8170224749483,279.8170224749483,279.8170224749483,279.8170224749483,279.8170224749483,279.8170224749483,279.8170224749483,279.8170224749483,279.8170224749483,l,1.571256599854678,10,345,1,281.41940407594666,282.91986876307055,282.91986876307055,283.4199106581509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,9,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.4199106581509,283.4199106581509,283.4199106581509,283.4199106581509,283.4199106581509,283.4199106581509,283.4199106581509,283.4199106581509,283.4199106581509,283.4199106581509,a,2.3458335949108005,1,346,1,285.7933222549036,287.30672939121723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,10,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.8067843769677,287.8067843769677,287.8067843769677,287.8067843769677,287.8067843769677,287.8067843769677,287.8067843769677,287.8067843769677,287.8067843769677,287.8067843769677,a,4.449710019864142,1,347,1,292.27697519911453,293.7772541078739,293.7772541078739,294.2775397179648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,11,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.2775397179648,294.2775397179648,294.2775397179648,294.2775397179648,294.2775397179648,294.2775397179648,294.2775397179648,294.2775397179648,294.2775397179648,294.2775397179648,a,2.0517823775298893,10,357,1,296.3491860581562,297.8642268059775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,1,0,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.36426964821294,298.36426964821294,298.36426964821294,298.36426964821294,298.36426964821294,298.36426964821294,298.36426964821294,298.36426964821294,298.36426964821294,298.36426964821294,l,0.5975015126168728,1,358,1,298.98234781390056,300.4818927538581,300.4818927538581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,1,1,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.98353441013023,300.98353441013023,300.98353441013023,300.98353441013023,300.98353441013023,300.98353441013023,300.98353441013023,300.98353441013023,300.98353441013023,300.98353441013023,a,0.5323351537808776,10,368,1,301.53539819596335,303.03460608189926,303.03460608189926,303.5343907061033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,1,2,14,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.5343907061033,303.5343907061033,303.5343907061033,303.5343907061033,303.5343907061033,303.5343907061033,303.5343907061033,303.5343907061033,303.5343907061033,303.5343907061033,a,0.917756465729326,10,378,1,304.4849757719785,305.98724538693205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,1,3,15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.48745697317645,306.48745697317645,306.48745697317645,306.48745697317645,306.48745697317645,306.48745697317645,306.48745697317645,306.48745697317645,306.48745697317645,306.48745697317645,a,3.7140297638252378,10,388,1,310.2220870149322,311.72453635325655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,1,4,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.22478555794805,312.22478555794805,312.22478555794805,312.22478555794805,312.22478555794805,312.22478555794805,312.22478555794805,312.22478555794805,312.22478555794805,312.22478555794805,l,0.8344635446555912,1,389,1,313.09162438707426,314.5923929940909,314.5923929940909,315.092343011871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,1,5,17,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.092343011871,315.092343011871,315.092343011871,315.092343011871,315.092343011871,315.092343011871,315.092343011871,315.092343011871,315.092343011871,315.092343011871,a,0.7688647955656052,1,390,1,315.87790547823533,317.3784150122665,317.3784150122665,317.87846546201035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,1,6,18,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.87846546201035,317.87846546201035,317.87846546201035,317.87846546201035,317.87846546201035,317.87846546201035,317.87846546201035,317.87846546201035,317.87846546201035,317.87846546201035,l,1.0531895123422146,10,400,1,318.9638086068444,320.46310274116695,320.46310274116695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,1,7,19,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.9650453343056,320.9650453343056,320.9650453343056,320.9650453343056,320.9650453343056,320.9650453343056,320.9650453343056,320.9650453343056,320.9650453343056,320.9650453343056,a,1.016551407519728,1,401,1,322.0002742302604,323.5160198318772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,1,8,20,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.0159273361787,324.0159273361787,324.0159273361787,324.0159273361787,324.0159273361787,324.0159273361787,324.0159273361787,324.0159273361787,324.0159273361787,324.0159273361787,l,0.43985740467906,10,411,1,324.4844180899672,325.9852514802478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
