LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,prac_fback_text.stopped,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,fix.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,2,1,25,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.4465561960824,499.4465561960824,499.4465561960824,499.4465561960824,499.4465561960824,499.4465561960824,499.4465561960824,499.4465561960824,499.4465561960824,499.4465561960824,a,0.634739268803969,10,143,0,500.11404636409134,,501.6155377009418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,2,2,26,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.11605233093724,502.11605233093724,502.11605233093724,502.11605233093724,502.11605233093724,502.11605233093724,502.11605233093724,502.11605233093724,502.11605233093724,502.11605233093724,l,1.0248292670585215,1,144,0,503.1673347859178,,504.6690337010659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,2,3,27,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.16945837205276,505.16945837205276,505.16945837205276,505.16945837205276,505.16945837205276,505.16945837205276,505.16945837205276,505.16945837205276,505.16945837205276,505.16945837205276,a,0.9754167119972408,1,145,0,506.1707669850439,,507.6724691169802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,2,4,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.1729876419995,508.1729876419995,508.1729876419995,508.1729876419995,508.1729876419995,508.1729876419995,508.1729876419995,508.1729876419995,508.1729876419995,508.1729876419995,l,0.8622220729012042,10,155,0,509.0570547969546,,510.5586559250951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,2,5,29,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.05921383108944,511.05921383108944,511.05921383108944,511.05921383108944,511.05921383108944,511.05921383108944,511.05921383108944,511.05921383108944,511.05921383108944,511.05921383108944,a,0.6321927581448108,10,165,0,511.70994373597205,513.2117221460212,513.2117221460212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,2,6,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.712231538957,513.712231538957,513.712231538957,513.712231538957,513.712231538957,513.712231538957,513.712231538957,513.712231538957,513.712231538957,513.712231538957,l,1.0611787780653685,10,175,0,514.7966851668898,,516.2983999140561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,2,7,31,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.7991423089989,516.7991423089989,516.7991423089989,516.7991423089989,516.7991423089989,516.7991423089989,516.7991423089989,516.7991423089989,516.7991423089989,516.7991423089989,l,0.6625954040791839,1,176,0,517.4831096509006,,518.9848827589303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,2,8,32,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.4853149270639,519.4853149270639,519.4853149270639,519.4853149270639,519.4853149270639,519.4853149270639,519.4853149270639,519.4853149270639,519.4853149270639,519.4853149270639,a,0.5762509901542217,1,177,0,520.0859347109217,,521.5876201200299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,2,9,33,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.0882221439388,522.0882221439388,522.0882221439388,522.0882221439388,522.0882221439388,522.0882221439388,522.0882221439388,522.0882221439388,522.0882221439388,522.0882221439388,a,0.5271317430306226,1,178,0,522.6389843600336,,524.1404817409348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,2,10,34,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.6410317958798,524.6410317958798,524.6410317958798,524.6410317958798,524.6410317958798,524.6410317958798,524.6410317958798,524.6410317958798,524.6410317958798,524.6410317958798,a,0.6417091821786016,1,179,0,525.3083505709656,,526.8099246250931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,2,11,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.3104327800684,527.3104327800684,527.3104327800684,527.3104327800684,527.3104327800684,527.3104327800684,527.3104327800684,527.3104327800684,527.3104327800684,527.3104327800684,a,0.5257466880138963,1,180,0,527.8611293940339,,529.3628234299831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,3,0,36,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.8633860060945,529.8633860060945,529.8633860060945,529.8633860060945,529.8633860060945,529.8633860060945,529.8633860060945,529.8633860060945,529.8633860060945,529.8633860060945,a,0.3799505920615047,1,181,0,530.2639647310134,,531.7654134209733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,3,1,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.2663196399808,532.2663196399808,532.2663196399808,532.2663196399808,532.2663196399808,532.2663196399808,532.2663196399808,532.2663196399808,532.2663196399808,532.2663196399808,a,1.0031280100811273,1,182,0,533.3007005508989,,534.8022135340143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,3,2,38,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.3028324940242,535.3028324940242,535.3028324940242,535.3028324940242,535.3028324940242,535.3028324940242,535.3028324940242,535.3028324940242,535.3028324940242,535.3028324940242,a,0.8356442600488663,10,192,0,536.170536671998,,537.6720253070816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,3,3,39,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.1725176810287,538.1725176810287,538.1725176810287,538.1725176810287,538.1725176810287,538.1725176810287,538.1725176810287,538.1725176810287,538.1725176810287,538.1725176810287,a,1.0262428550049663,10,202,0,539.2236520890146,,540.7253848770633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,3,4,40,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.2258124740329,541.2258124740329,541.2258124740329,541.2258124740329,541.2258124740329,541.2258124740329,541.2258124740329,541.2258124740329,541.2258124740329,541.2258124740329,a,0.7518715499900281,10,212,0,542.0101532810368,,543.5116514659021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,3,5,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.0123935339507,544.0123935339507,544.0123935339507,544.0123935339507,544.0123935339507,544.0123935339507,544.0123935339507,544.0123935339507,544.0123935339507,544.0123935339507,a,0.7785826111212373,10,222,0,544.8131444950122,,546.314995263936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,3,6,42,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.8154303340707,546.8154303340707,546.8154303340707,546.8154303340707,546.8154303340707,546.8154303340707,546.8154303340707,546.8154303340707,546.8154303340707,546.8154303340707,a,0.6860117190517485,10,232,0,547.5330079589039,,549.0345854361076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,3,7,43,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.5351359790657,549.5351359790657,549.5351359790657,549.5351359790657,549.5351359790657,549.5351359790657,549.5351359790657,549.5351359790657,549.5351359790657,549.5351359790657,a,0.6788468970917165,10,242,0,550.2359463549219,,551.7375189489685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,3,8,44,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.2378893119749,552.2378893119749,552.2378893119749,552.2378893119749,552.2378893119749,552.2378893119749,552.2378893119749,552.2378893119749,552.2378893119749,552.2378893119749,l,0.9913947288878262,10,252,0,553.2560062839184,,554.7576379959937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,3,9,45,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.2583768269978,555.2583768269978,555.2583768269978,555.2583768269978,555.2583768269978,555.2583768269978,555.2583768269978,555.2583768269978,555.2583768269978,555.2583768269978,l,1.5831351890228689,1,253,0,556.859983169008,,558.36170640192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,3,10,46,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.862278586952,558.862278586952,558.862278586952,558.862278586952,558.862278586952,558.862278586952,558.862278586952,558.862278586952,558.862278586952,558.862278586952,a,1.2856560568325222,1,254,0,560.1801121169701,,561.6820450990926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,3,11,47,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.1825617500581,562.1825617500581,562.1825617500581,562.1825617500581,562.1825617500581,562.1825617500581,562.1825617500581,562.1825617500581,562.1825617500581,562.1825617500581,a,0.9018717429134995,10,264,0,563.116896614898,,564.618418140104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.6250942749903,570.6250942749903,570.6250942749903,570.6250942749903,570.6250942749903,570.6250942749903,570.6250942749903,570.6250942749903,570.6250942749903,570.6250942749903,a,1.381078871898353,1,265,1,572.0267568170093,,573.5282169599086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.02875142009,574.02875142009,574.02875142009,574.02875142009,574.02875142009,574.02875142009,574.02875142009,574.02875142009,574.02875142009,574.02875142009,a,0.6884073121473193,1,266,1,574.7462883018889,,576.2480167800095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.7484824860003,576.7484824860003,576.7484824860003,576.7484824860003,576.7484824860003,576.7484824860003,576.7484824860003,576.7484824860003,576.7484824860003,576.7484824860003,a,1.4119552001357079,10,276,1,578.1832619688939,,579.6850346541032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.1856410810724,580.1856410810724,580.1856410810724,580.1856410810724,580.1856410810724,580.1856410810724,580.1856410810724,580.1856410810724,580.1856410810724,580.1856410810724,l,1.1259375161025673,10,286,1,581.3370681900997,,582.8386651000474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.3391063860618,583.3391063860618,583.3391063860618,583.3391063860618,583.3391063860618,583.3391063860618,583.3391063860618,583.3391063860618,583.3391063860618,583.3391063860618,l,0.8188183091115206,1,287,1,584.1899990860838,,585.6917928820476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,5,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.1925585600547,586.1925585600547,586.1925585600547,586.1925585600547,586.1925585600547,586.1925585600547,586.1925585600547,586.1925585600547,586.1925585600547,586.1925585600547,a,1.0474582619499415,10,297,1,587.2600175419357,,588.7617163849063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,6,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.2623124020174,589.2623124020174,589.2623124020174,589.2623124020174,589.2623124020174,589.2623124020174,589.2623124020174,589.2623124020174,589.2623124020174,589.2623124020174,a,1.0712641440331936,1,298,1,590.3634722009301,,591.8650930449367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,7,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.3657057259697,592.3657057259697,592.3657057259697,592.3657057259697,592.3657057259697,592.3657057259697,592.3657057259697,592.3657057259697,592.3657057259697,592.3657057259697,a,0.5902797288727015,1,299,1,592.9829395720735,,594.4846237439197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,8,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.9851699948777,594.9851699948777,594.9851699948777,594.9851699948777,594.9851699948777,594.9851699948777,594.9851699948777,594.9851699948777,594.9851699948777,594.9851699948777,a,0.7164062631782144,1,300,1,595.7195470589213,,597.2211287710816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.721667695092,597.721667695092,597.721667695092,597.721667695092,597.721667695092,597.721667695092,597.721667695092,597.721667695092,597.721667695092,597.721667695092,a,0.6793316921684891,1,301,1,598.4225609800778,,599.9240915060509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,10,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.4247223169077,600.4247223169077,600.4247223169077,600.4247223169077,600.4247223169077,600.4247223169077,600.4247223169077,600.4247223169077,600.4247223169077,600.4247223169077,l,0.9016633790452033,10,311,1,601.3589329789393,,602.86074378388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,11,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.3610689900815,603.3610689900815,603.3610689900815,603.3610689900815,603.3610689900815,603.3610689900815,603.3610689900815,603.3610689900815,603.3610689900815,603.3610689900815,a,1.0135508798994124,10,321,1,604.3956432619598,,605.8974164919928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,1,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.3980160569772,606.3980160569772,606.3980160569772,606.3980160569772,606.3980160569772,606.3980160569772,606.3980160569772,606.3980160569772,606.3980160569772,606.3980160569772,a,0.9924286960158497,1,322,1,607.4155338848941,,608.9174675059039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,1,1,13,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.418054084992,609.418054084992,609.418054084992,609.418054084992,609.418054084992,609.418054084992,609.418054084992,609.418054084992,609.418054084992,609.418054084992,l,0.8297408430371433,10,332,1,610.2686940249987,,611.7704011648893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,1,2,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.2707931620535,612.2707931620535,612.2707931620535,612.2707931620535,612.2707931620535,612.2707931620535,612.2707931620535,612.2707931620535,612.2707931620535,612.2707931620535,a,1.2738563790917397,10,342,1,613.5723199939821,,615.0739536159672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,1,3,15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.5744835638907,615.5744835638907,615.5744835638907,615.5744835638907,615.5744835638907,615.5744835638907,615.5744835638907,615.5744835638907,615.5744835638907,615.5744835638907,l,1.3685953801032156,10,352,1,616.9595174000133,618.4611640321091,618.4611640321091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,1,4,16,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.9619170110673,618.9619170110673,618.9619170110673,618.9619170110673,618.9619170110673,618.9619170110673,618.9619170110673,618.9619170110673,618.9619170110673,618.9619170110673,l,1.55857023014687,1,353,1,620.5467924689874,,622.0486248100642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
