LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,14,0,14,0,,,,,,,,,,,,,,,,0,1435,,,2739.266725933994,,,181,D,hexagon,0.0016920599737204611,,,,,0,0,,,,,,,,,,,2735.590207786998,2735.590207786998,2735.590207786998,2735.590207786998,2737.0974499830045,2737.0974499830045,2737.0974499830045,2737.0974499830045,2737.0974499830045,2737.0974499830045,2737.0974499830045,2737.0974499830045,repeat,number,NA,d,0.6485105750034563,Lo,,,4,,,,,high,2737.7663712310023,2739.266725933994,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,15,0,15,0,,,,,,,,,,,,,,,,1,1436,,,2743.788376031007,,,125,U,circle,0.000935477000894025,,,,,1,1,,,,,,,,,,,2740.2444069950143,2740.2444069950143,2740.2444069950143,2740.2444069950143,2741.7526518680097,2741.7526518680097,2741.7526518680097,2741.7526518680097,2741.7526518680097,2741.7526518680097,2741.7526518680097,2741.7526518680097,repeat,number,numRpt,d,0.5056117849890143,Lo,,,4,,,,,high,2742.2870746760163,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,16,0,16,0,,,,,,,,,,,,,,,,10,1446,,,2748.376581249002,,,167,W,star,0.001512024988187477,,,,,1,0,,,,,,,,,,,2744.7658308900136,2744.7658308900136,2744.7658308900136,2744.7658308900136,2746.2744429039885,2746.2744429039885,2746.2744429039885,2746.2744429039885,2746.2744429039885,2746.2744429039885,2746.2744429039885,2746.2744429039885,switch,letter,lettSwt,k,0.5723940739990212,Hi,,,4,,,,,high,2746.876023932011,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,17,0,17,0,,,,,,,,,,,,,,,,1,1447,,,2752.9319241860067,,,160,H,circle,0.0010762930032797158,,,,,1,0,,,,,,,,,,,2749.3552141500113,2749.3552141500113,2749.3552141500113,2749.3552141500113,2750.8627413020004,2750.8627413020004,2750.8627413020004,2750.8627413020004,2750.8627413020004,2750.8627413020004,2750.8627413020004,2750.8627413020004,switch,number,numSwt,f,0.5404644149821252,Lo,,,4,,,,,high,2751.4303733459965,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,18,0,18,0,,,,,,,,,,,,,,,,1,1448,,,2757.4035115290026,,,132,D,triangle,0.0016561269876547158,,,,,1,0,,,,,,,,,,,2753.909564734,2753.909564734,2753.909564734,2753.909564734,2755.418048590014,2755.418048590014,2755.418048590014,2755.418048590014,2755.418048590014,2755.418048590014,2755.418048590014,2755.418048590014,repeat,number,numRpt,d,0.462786115007475,Lo,,,4,,,,,high,2755.901594343013,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,19,0,19,0,,,,,,,,,,,,,,,,0,1448,,,2761.908149882016,,,139,F,hexagon,0.0015336440119426697,,,,,1,0,,,,,,,,,,,2758.3813841989904,2758.3813841989904,2758.3813841989904,2758.3813841989904,2759.8892850220145,2759.8892850220145,2759.8892850220145,2759.8892850220145,2759.8892850220145,2759.8892850220145,2759.8892850220145,2759.8892850220145,repeat,number,numRpt,d,0.4917758030060213,Hi,,,4,,,,,high,2760.4078165160026,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,20,0,20,0,,,,,,,,,,,,,,,,1,1449,,,2766.32987241901,,,146,B,triangle,0.001243851991603151,,,,,1,0,,,,,,,,,,,2762.8860803570133,2762.8860803570133,2762.8860803570133,2762.8860803570133,2764.394197968999,2764.394197968999,2764.394197968999,2764.394197968999,2764.394197968999,2764.394197968999,2764.394197968999,2764.394197968999,switch,letter,lettSwt,j,0.4084586249955464,Lo,,,4,,,,,high,2764.8287092999963,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,21,0,21,0,,,,,,,,,,,,,,,,10,1459,,,2770.7345093030017,,,125,S,star,0.0014240960008464754,,,,,1,0,,,,,,,,,,,2767.3072767989943,2767.3072767989943,2767.3072767989943,2767.3072767989943,2768.8156292269996,2768.8156292269996,2768.8156292269996,2768.8156292269996,2768.8156292269996,2768.8156292269996,2768.8156292269996,2768.8156292269996,switch,number,numSwt,d,0.3977550859854091,Hi,,,4,,,,,high,2769.233635642013,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,22,0,22,0,,,,,,,,,,,,,,,,10,1469,,,2775.2060650259955,,,181,Y,hexagon,0.0011583770101424307,,,,,1,0,,,,,,,,,,,2771.7123329600145,2771.7123329600145,2771.7123329600145,2771.7123329600145,2773.2206099680043,2773.2206099680043,2773.2206099680043,2773.2206099680043,2773.2206099680043,2773.2206099680043,2773.2206099680043,2773.2206099680043,switch,letter,lettSwt,k,0.45820937899407,Hi,,,4,,,,,high,2773.7045283869957,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,23,0,23,0,,,,,,,,,,,,,,,,1,1470,,,2779.7781833150075,,,174,U,circle,0.0015529640077147633,,,,,1,0,,,,,,,,,,,2776.1835936059942,2776.1835936059942,2776.1835936059942,2776.1835936059942,2777.692431392992,2777.692431392992,2777.692431392992,2777.692431392992,2777.692431392992,2777.692431392992,2777.692431392992,2777.692431392992,switch,number,numSwt,f,0.5546259770053439,Lo,,,4,,,,,high,2778.2766584100027,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,24,0,24,0,,,,,,,,,,,,,,,,1,1471,,,2784.3330189280096,,,139,Y,hexagon,0.0017562719876877964,,,,,1,0,,,,,,,,,,,2780.7556008819956,2780.7556008819956,2780.7556008819956,2780.7556008819956,2782.264399550011,2782.264399550011,2782.264399550011,2782.264399550011,2782.264399550011,2782.264399550011,2782.264399550011,2782.264399550011,switch,letter,lettSwt,k,0.5388868379814085,Hi,,,4,,,,,high,2782.8315591310093,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,25,0,25,0,,,,,,,,,,,,,,,,10,1481,,,2788.887862194999,,,146,U,triangle,0.0015830009942874312,,,,,1,0,,,,,,,,,,,2785.3104215490166,2785.3104215490166,2785.3104215490166,2785.3104215490166,2786.819271943008,2786.819271943008,2786.819271943008,2786.819271943008,2786.819271943008,2786.819271943008,2786.819271943008,2786.819271943008,switch,number,numSwt,d,0.5397790999850258,Lo,,,4,,,,,high,2787.387002145988,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,26,0,26,0,,,,,,,,,,,,,,,,1,1482,,,2793.5764447149995,,,125,S,circle,0.0015703389944974333,,,,,1,0,,,,,,,,,,,2789.866563335003,2789.866563335003,2789.866563335003,2789.866563335003,2791.3740906839957,2791.3740906839957,2791.3740906839957,2791.3740906839957,2791.3740906839957,2791.3740906839957,2791.3740906839957,2791.3740906839957,switch,letter,lettSwt,k,0.6683175479993224,Lo,,,4,,,,,high,2792.0748175980116,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,27,0,27,0,,,,,,,,,,,,,,,,0,1482,,,2798.1649672799977,,,160,B,star,0.0015268379938788712,,,,,1,0,,,,,,,,,,,2794.555025344016,2794.555025344016,2794.555025344016,2794.555025344016,2796.0627346519905,2796.0627346519905,2796.0627346519905,2796.0627346519905,2796.0627346519905,2796.0627346519905,2796.0627346519905,2796.0627346519905,repeat,letter,lettRpt,j,0.5777061659900937,Hi,,,4,,,,,high,2796.6647560439887,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,28,0,28,0,,,,,,,,,,,,,,,,0,1482,,,2802.8367177330074,,,167,D,hexagon,0.0011765770032070577,,,,,1,0,,,,,,,,,,,2799.142435079004,2799.142435079004,2799.142435079004,2799.142435079004,2800.6510339369997,2800.6510339369997,2800.6510339369997,2800.6510339369997,2800.6510339369997,2800.6510339369997,2800.6510339369997,2800.6510339369997,switch,number,numSwt,f,0.6592289450054523,Hi,,,4,,,,,high,2801.3349521119962,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,29,0,29,0,,,,,,,,,,,,,,,,0,1482,,,2807.4584933099977,,,174,W,star,0.0015133479901123792,,,,,0,0,,,,,,,,,,,2803.815157327015,2803.815157327015,2803.815157327015,2803.815157327015,2805.3229428119957,2805.3229428119957,2805.3229428119957,2805.3229428119957,2805.3229428119957,2805.3229428119957,2805.3229428119957,2805.3229428119957,switch,letter,NA,j,0.6012532869935967,Hi,,,4,,,,,high,2805.9567587200145,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,30,0,30,0,,,,,,,,,,,,,,,,10,1492,,,2812.013504069997,,,132,F,triangle,0.0013894909934606403,,,,,1,1,,,,,,,,,,,2808.4363515430014,2808.4363515430014,2808.4363515430014,2808.4363515430014,2809.9446614060143,2809.9446614060143,2809.9446614060143,2809.9446614060143,2809.9446614060143,2809.9446614060143,2809.9446614060143,2809.9446614060143,switch,number,numSwt,d,0.534857230988564,Lo,,,4,,,,,high,2810.5117885110085,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,31,0,31,0,,,,,,,,,,,,,,,,10,1502,,,2817.119354143011,,,181,H,circle,0.0014075009967200458,,,,,1,0,,,,,,,,,,,2812.992183104012,2812.992183104012,2812.992183104012,2812.992183104012,2814.4999388649885,2814.4999388649885,2814.4999388649885,2814.4999388649885,2814.4999388649885,2814.4999388649885,2814.4999388649885,2814.4999388649885,switch,letter,lettSwt,j,1.0982784919906408,Lo,,,4,,,,,high,2815.6175519310054,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,0,1502,,,2838.0423430129886,,,125,W,star,0.0021303909888956696,,,,,1,0,,,,,,,,,,,2834.3163450990105,2834.3163450990105,2834.3163450990105,2834.3163450990105,2835.823065286997,2835.823065286997,2835.823065286997,2835.823065286997,2835.823065286997,2835.823065286997,2835.823065286997,2835.823065286997,repeat,letter,lettRpt,k,0.6899049560015555,Hi,,,5,,,space,1.32541258900892,high,2836.5419798020157,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,1,1503,,,2842.580434937001,,,146,D,circle,0.0012724849802907556,,,,,1,0,,,,,,,,,,,2839.0200346469937,2839.0200346469937,2839.0200346469937,2839.0200346469937,2840.528364825994,2840.528364825994,2840.528364825994,2840.528364825994,2840.528364825994,2840.528364825994,2840.528364825994,2840.528364825994,repeat,letter,lettRpt,j,0.5282865100016352,Lo,,,5,,,,,high,2841.0793455480016,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,0,1503,,,2847.0853017980116,,,139,Y,hexagon,0.001625051983864978,,,,,1,0,,,,,,,,,,,2843.559320711007,2843.559320711007,2843.559320711007,2843.559320711007,2845.0664999950095,2845.0664999950095,2845.0664999950095,2845.0664999950095,2845.0664999950095,2845.0664999950095,2845.0664999950095,2845.0664999950095,switch,number,numSwt,d,0.49193598597776145,Hi,,,5,,,,,high,2845.585160791001,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,1,1504,,,2851.557054923993,,,132,F,triangle,0.0016443209897261113,,,,,1,0,,,,,,,,,,,2848.0639799089986,2848.0639799089986,2848.0639799089986,2848.0639799089986,2849.5719695409935,2849.5719695409935,2849.5719695409935,2849.5719695409935,2849.5719695409935,2849.5719695409935,2849.5719695409935,2849.5719695409935,repeat,number,numRpt,d,0.4628157280094456,Lo,,,5,,,,,high,2850.0564338749973,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,1,1505,,,2855.9453609460033,,,160,B,triangle,0.0011334409937262535,,,,,1,0,,,,,,,,,,,2852.5348714590073,2852.5348714590073,2852.5348714590073,2852.5348714590073,2854.043405722012,2854.043405722012,2854.043405722012,2854.043405722012,2854.043405722012,2854.043405722012,2854.043405722012,2854.043405722012,switch,letter,lettSwt,j,0.37914286798331887,Lo,,,5,,,,,high,2854.443752465013,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,0,1505,,,2860.600444420008,,,174,U,hexagon,0.001656776003073901,,,,,1,0,,,,,,,,,,,2856.922769625002,2856.922769625002,2856.922769625002,2856.922769625002,2858.431329813,2858.431329813,2858.431329813,2858.431329813,2858.431329813,2858.431329813,2858.431329813,2858.431329813,switch,number,numSwt,f,0.6515497440122999,Hi,,,5,,,,,high,2859.1001659629983,2860.600444420008,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,6,0,6,0,,,,,,,,,,,,,,,,10,1515,,,2865.1720999850077,,,181,S,star,0.0004091600130777806,,,,,1,0,,,,,,,,,,,2861.578896296007,2861.578896296007,2861.578896296007,2861.578896296007,2863.0863555209944,2863.0863555209944,2863.0863555209944,2863.0863555209944,2863.0863555209944,2863.0863555209944,2863.0863555209944,2863.0863555209944,switch,letter,lettSwt,k,0.551590949005913,Hi,,,5,,,,,high,2863.6703883890004,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,7,0,7,0,,,,,,,,,,,,,,,,1,1516,,,2869.5934647830145,,,167,H,circle,0.0016177539946511388,,,,,1,0,,,,,,,,,,,2866.1495308759913,2866.1495308759913,2866.1495308759913,2866.1495308759913,2867.6580956960097,2867.6580956960097,2867.6580956960097,2867.6580956960097,2867.6580956960097,2867.6580956960097,2867.6580956960097,2867.6580956960097,repeat,letter,lettRpt,j,0.401727005984867,Lo,,,5,,,,,high,2868.091940934013,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,8,0,8,0,,,,,,,,,,,,,,,,0,1516,,,2874.1820031749958,,,125,W,star,0.001504992978880182,,,,,1,0,,,,,,,,,,,2870.571449640993,2870.571449640993,2870.571449640993,2870.571449640993,2872.07961524601,2872.07961524601,2872.07961524601,2872.07961524601,2872.07961524601,2872.07961524601,2872.07961524601,2872.07961524601,switch,number,numSwt,d,0.5800631909805816,Hi,,,5,,,,,high,2872.682000360015,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,9,0,9,0,,,,,,,,,,,,,,,,0,1516,,,2878.737360536994,,,146,D,hexagon,0.0015873129887040704,,,,,1,0,,,,,,,,,,,2875.159004379995,2875.159004379995,2875.159004379995,2875.159004379995,2876.668100867013,2876.668100867013,2876.668100867013,2876.668100867013,2876.668100867013,2876.668100867013,2876.668100867013,2876.668100867013,repeat,number,numRpt,d,0.5368279560061637,Hi,,,5,,,,,high,2877.2355154610123,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,10,0,10,0,,,,,,,,,,,,,,,,1,1517,,,2883.2091214419925,,,139,Y,triangle,0.0012004470045212656,,,,,1,0,,,,,,,,,,,2879.715054794011,2879.715054794011,2879.715054794011,2879.715054794011,2881.223142081988,2881.223142081988,2881.223142081988,2881.223142081988,2881.223142081988,2881.223142081988,2881.223142081988,2881.223142081988,switch,letter,lettSwt,k,0.459168347006198,Lo,,,5,,,,,high,2881.707601372007,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,11,0,11,0,,,,,,,,,,,,,,,,1,1518,,,2887.763551732991,,,132,F,circle,0.0018969000084325671,,,,,1,0,,,,,,,,,,,2884.1873540740053,2884.1873540740053,2884.1873540740053,2884.1873540740053,2885.6949635100027,2885.6949635100027,2885.6949635100027,2885.6949635100027,2885.6949635100027,2885.6949635100027,2885.6949635100027,2885.6949635100027,switch,number,numSwt,d,0.5441224160022102,Lo,,,5,,,,,high,2886.262303505995,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,12,0,12,0,,,,,,,,,,,,,,,,0,1518,,,2892.502336942998,,,160,B,hexagon,0.0011235759884584695,,,,,1,0,,,,,,,,,,,2888.7424310880015,2888.7424310880015,2888.7424310880015,2888.7424310880015,2890.2499647380027,2890.2499647380027,2890.2499647380027,2890.2499647380027,2890.2499647380027,2890.2499647380027,2890.2499647380027,2890.2499647380027,switch,letter,lettSwt,j,0.7246900910104159,Hi,,,5,,,,,high,2891.0019988740096,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,13,0,13,0,,,,,,,,,,,,,,,,10,1528,,,2898.1084435970115,,,174,U,circle,0.0017295239958912134,,,,,1,0,,,,,,,,,,,2893.4810016860138,2893.4810016860138,2893.4810016860138,2893.4810016860138,2894.9883639990003,2894.9883639990003,2894.9883639990003,2894.9883639990003,2894.9883639990003,2894.9883639990003,2894.9883639990003,2894.9883639990003,repeat,letter,lettRpt,k,1.590914430009434,Lo,,,5,,,,,high,2896.6075452220102,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,14,0,14,0,,,,,,,,,,,,,,,,0,1528,,,2902.846888945991,,,181,S,star,0.0016411099932156503,,,,,1,0,,,,,,,,,,,2899.0867605000094,2899.0867605000094,2899.0867605000094,2899.0867605000094,2900.594535934011,2900.594535934011,2900.594535934011,2900.594535934011,2900.594535934011,2900.594535934011,2900.594535934011,2900.594535934011,switch,number,numSwt,f,0.7327493240009062,Hi,,,5,,,,,high,2901.3470965859888,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,15,0,15,0,,,,,,,,,,,,,,,,1,1529,,,2907.4022966320044,,,167,H,triangle,0.00110549500095658,,,,,1,0,,,,,,,,,,,2903.825296593015,2903.825296593015,2903.825296593015,2903.825296593015,2905.332947479008,2905.332947479008,2905.332947479008,2905.332947479008,2905.332947479008,2905.332947479008,2905.332947479008,2905.332947479008,repeat,number,numRpt,f,0.551131662010448,Lo,,,5,,,,,high,2905.9017562310037,2907.4022966320044,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,16,0,16,0,,,,,,,,,,,,,,,,0,1529,,,2911.940491207002,,,132,S,triangle,0.0011021620011888444,,,,,0,0,,,,,,,,,,,2908.3801593710086,2908.3801593710086,2908.3801593710086,2908.3801593710086,2909.8882041769975,2909.8882041769975,2909.8882041769975,2909.8882041769975,2909.8882041769975,2909.8882041769975,2909.8882041769975,2909.8882041769975,repeat,number,NA,f,0.5182201870193239,Lo,,,5,,,,,high,2910.43907894101,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,17,0,17,0,,,,,,,,,,,,,,,,0,1529,,,2916.4618908099947,,,160,W,star,0.0013622269907500595,,,,,1,1,,,,,,,,,,,2912.9179961350164,2912.9179961350164,2912.9179961350164,2912.9179961350164,2914.426265849994,2914.426265849994,2914.426265849994,2914.426265849994,2914.426265849994,2914.426265849994,2914.426265849994,2914.426265849994,repeat,number,numRpt,f,0.5120907170057762,Hi,,,5,,,,,high,2914.961604298005,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
