LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,fix.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,9,0,9,0,,,,,,,,,,,,,,,,10,1471,,,2571.412058710004,,146,U,circle,0.0019062829960603267,,,,,1,1,,,,,,,,,,,,,2567.96765333401,2567.96765333401,2567.96765333401,2567.96765333401,2569.4767015670077,2569.4767015670077,2569.4767015670077,2569.4767015670077,2569.4767015670077,2569.4767015670077,2569.4767015670077,2569.4767015670077,repeat,number,numRpt,d,0.40892220799287315,Hi,,,5,,,,,high,2569.910547774998,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,10,0,10,0,,,,,,,,,,,,,,,,1,1472,,,2575.950331191998,,125,Y,triangle,0.001644952004426159,,,,,1,0,,,,,,,,,,,,,2572.3886445840035,2572.3886445840035,2572.3886445840035,2572.3886445840035,2573.8983542200003,2573.8983542200003,2573.8983542200003,2573.8983542200003,2573.8983542200003,2573.8983542200003,2573.8983542200003,2573.8983542200003,switch,letter,lettSwt,k,0.5311472519970266,Lo,,,5,,,,,high,2574.4496384240047,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,11,0,11,0,,,,,,,,,,,,,,,,0,1472,,,2580.3886212170037,,132,S,hexagon,0.001256133007700555,,,,,0,0,,,,,,,,,,,,,2576.927947598,2576.927947598,2576.927947598,2576.927947598,2578.4364779340103,2578.4364779340103,2578.4364779340103,2578.4364779340103,2578.4364779340103,2578.4364779340103,2578.4364779340103,2578.4364779340103,repeat,letter,NA,j,0.4249894449894782,Lo,,,5,,,,,high,2578.888003737011,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,12,0,12,0,,,,,,,,,,,,,,,,10,1482,,,2584.8433876280033,,174,B,circle,0.0015349019959103316,,,,,1,1,,,,,,,,,,,,,2581.36573012601,2581.36573012601,2581.36573012601,2581.36573012601,2582.8746779020003,2582.8746779020003,2582.8746779020003,2582.8746779020003,2582.8746779020003,2582.8746779020003,2582.8746779020003,2582.8746779020003,repeat,letter,lettRpt,j,0.43456452299142256,Hi,,,5,,,,,high,2583.3417661870044,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,13,0,13,0,,,,,,,,,,,,,,,,1,1483,,,2589.4818484429998,,167,H,triangle,0.0015317830111598596,,,,,1,0,,,,,,,,,,,,,2585.8212622810097,2585.8212622810097,2585.8212622810097,2585.8212622810097,2587.329603367005,2587.329603367005,2587.329603367005,2587.329603367005,2587.329603367005,2587.329603367005,2587.329603367005,2587.329603367005,repeat,letter,lettRpt,j,0.6196646189928288,Lo,,,5,,,,,high,2587.9807591920107,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,14,0,14,0,,,,,,,,,,,,,,,,10,1493,,,2593.937062447003,,160,F,star,0.0016332099912688136,,,,,1,0,,,,,,,,,,,,,2590.459827642,2590.459827642,2590.459827642,2590.459827642,2591.9686176390096,2591.9686176390096,2591.9686176390096,2591.9686176390096,2591.9686176390096,2591.9686176390096,2591.9686176390096,2591.9686176390096,repeat,letter,lettRpt,j,0.44535093297599815,Hi,,,5,,,,,high,2592.435896392999,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,15,0,15,0,,,,,,,,,,,,,,,,1,1494,,,2598.4086533070076,,181,D,hexagon,0.001647135999519378,,,,,1,0,,,,,,,,,,,,,2594.915169771004,2594.915169771004,2594.915169771004,2594.915169771004,2596.4230207680084,2596.4230207680084,2596.4230207680084,2596.4230207680084,2596.4230207680084,2596.4230207680084,2596.4230207680084,2596.4230207680084,repeat,letter,lettRpt,j,0.46294409499387257,Lo,,,5,,,,,high,2596.9073786189983,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,16,0,16,0,,,,,,,,,,,,,,,,10,1504,,,2602.8967765670095,,125,F,triangle,0.0016805430059321225,,,,,1,0,,,,,,,,,,,,,2599.3855717859988,2599.3855717859988,2599.3855717859988,2599.3855717859988,2600.8944752180105,2600.8944752180105,2600.8944752180105,2600.8944752180105,2600.8944752180105,2600.8944752180105,2600.8944752180105,2600.8944752180105,repeat,letter,lettRpt,j,0.4790970479953103,Lo,,,5,,,,,high,2601.395820000005,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,17,0,17,0,,,,,,,,,,,,,,,,0,1504,,,2607.4184133170056,,167,S,star,0.0017723789933370426,,,,,0,0,,,,,,,,,,,,,2603.874076648004,2603.874076648004,2603.874076648004,2603.874076648004,2605.3829046570027,2605.3829046570027,2605.3829046570027,2605.3829046570027,2605.3829046570027,2605.3829046570027,2605.3829046570027,2605.3829046570027,repeat,letter,NA,j,0.5022341879957821,Lo,,,5,,,,,high,2605.9179137360043,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,18,0,18,0,,,,,,,,,,,,,,,,1,1505,,,2612.1070469609986,,139,D,hexagon,0.001500566999311559,,,,,1,1,,,,,,,,,,,,,2608.3954303570063,2608.3954303570063,2608.3954303570063,2608.3954303570063,2609.904519870004,2609.904519870004,2609.904519870004,2609.904519870004,2609.904519870004,2609.904519870004,2609.904519870004,2609.904519870004,repeat,letter,lettRpt,j,0.6771572769939667,Lo,,,5,,,,,high,2610.605628418998,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,19,0,19,0,,,,,,,,,,,,,,,,10,1515,,,2616.578569092002,,160,U,circle,0.0019691930065164343,,,,,1,0,,,,,,,,,,,,,2613.084921918009,2613.084921918009,2613.084921918009,2613.084921918009,2614.5930114250077,2614.5930114250077,2614.5930114250077,2614.5930114250077,2614.5930114250077,2614.5930114250077,2614.5930114250077,2614.5930114250077,repeat,letter,lettRpt,k,0.4516580279887421,Hi,,,5,,,,,high,2615.0769877429993,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,20,0,20,0,,,,,,,,,,,,,,,,1,1516,,,2621.1502492370055,,174,H,hexagon,0.0018114009872078896,,,,,1,0,,,,,,,,,,,,,2617.556412614009,2617.556412614009,2617.556412614009,2617.556412614009,2619.0646715710027,2619.0646715710027,2619.0646715710027,2619.0646715710027,2619.0646715710027,2619.0646715710027,2619.0646715710027,2619.0646715710027,repeat,letter,lettRpt,j,0.5654015469917795,Lo,,,5,,,,,high,2619.649698014997,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,21,0,21,0,,,,,,,,,,,,,,,,1,1517,,,2625.6220704470034,,181,Y,triangle,0.0012052849924657494,,,,,1,0,,,,,,,,,,,,,2622.128522494997,2622.128522494997,2622.128522494997,2622.128522494997,2623.6364766890038,2623.6364766890038,2623.6364766890038,2623.6364766890038,2623.6364766890038,2623.6364766890038,2623.6364766890038,2623.6364766890038,repeat,letter,lettRpt,k,0.45685263999621384,Lo,,,5,,,,,high,2624.1201159519987,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,22,0,22,0,,,,,,,,,,,,,,,,10,1527,,,2630.0767928440036,,132,W,star,0.00180949000059627,,,,,1,0,,,,,,,,,,,,,2626.598631151006,2626.598631151006,2626.598631151006,2626.598631151006,2628.108068865011,2628.108068865011,2628.108068865011,2628.108068865011,2628.108068865011,2628.108068865011,2628.108068865011,2628.108068865011,repeat,letter,lettRpt,k,0.450528036992182,Hi,,,5,,,,,high,2628.5760159680067,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,23,0,23,0,,,,,,,,,,,,,,,,0,1527,,,2634.6986438500026,,146,B,circle,0.00121827500697691,,,,,1,0,,,,,,,,,,,,,2631.0556120289984,2631.0556120289984,2631.0556120289984,2631.0556120289984,2632.5631607780088,2632.5631607780088,2632.5631607780088,2632.5631607780088,2632.5631607780088,2632.5631607780088,2632.5631607780088,2632.5631607780088,switch,number,numSwt,d,0.6019439019873971,Hi,,,5,,,,,high,2633.1969686780067,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,24,0,24,0,,,,,,,,,,,,,,,,1,1528,,,2639.103468412999,,174,F,circle,0.001500947997556068,,,,,1,0,,,,,,,,,,,,,2635.6767666840024,2635.6767666840024,2635.6767666840024,2635.6767666840024,2637.1849423660024,2637.1849423660024,2637.1849423660024,2637.1849423660024,2637.1849423660024,2637.1849423660024,2637.1849423660024,2637.1849423660024,repeat,number,numRpt,f,0.3883642689906992,Hi,,,5,,,,,high,2637.602565064997,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,25,0,25,0,,,,,,,,,,,,,,,,1,1529,,,2643.5248247370037,,139,D,star,0.001249484994332306,,,,,1,0,,,,,,,,,,,,,2640.081580213009,2640.081580213009,2640.081580213009,2640.081580213009,2641.5894478700066,2641.5894478700066,2641.5894478700066,2641.5894478700066,2641.5894478700066,2641.5894478700066,2641.5894478700066,2641.5894478700066,repeat,number,numRpt,d,0.4013444819865981,Hi,,,5,,,,,high,2642.0233065280045,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,26,0,26,0,,,,,,,,,,,,,,,,0,1529,,,2647.979920842001,,146,W,triangle,0.0016123109962791204,,,,,0,0,,,,,,,,,,,,,2644.5023527489975,2644.5023527489975,2644.5023527489975,2644.5023527489975,2646.0110308160074,2646.0110308160074,2646.0110308160074,2646.0110308160074,2646.0110308160074,2646.0110308160074,2646.0110308160074,2646.0110308160074,repeat,number,NA,f,0.4419871679856442,Hi,,,5,,,,,high,2646.4794658169994,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,27,0,27,0,,,,,,,,,,,,,,,,1,1530,,,2652.4347527400096,,181,B,hexagon,0.0016042960050981492,,,,,1,1,,,,,,,,,,,,,2648.958102221004,2648.958102221004,2648.958102221004,2648.958102221004,2650.4660858130082,2650.4660858130082,2650.4660858130082,2650.4660858130082,2650.4660858130082,2650.4660858130082,2650.4660858130082,2650.4660858130082,repeat,number,numRpt,f,0.4437137549830368,Lo,,,5,,,,,high,2650.933901868004,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,28,0,28,0,,,,,,,,,,,,,,,,10,1540,,,2656.8562360439973,,125,U,circle,0.0018101339956047013,,,,,1,0,,,,,,,,,,,,,2653.412893522007,2653.412893522007,2653.412893522007,2653.412893522007,2654.920948095998,2654.920948095998,2654.920948095998,2654.920948095998,2654.920948095998,2654.920948095998,2654.920948095998,2654.920948095998,repeat,number,numRpt,d,0.41220053199504036,Hi,,,5,,,,,high,2655.3558723949973,2656.8562360439973,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,29,0,29,0,,,,,,,,,,,,,,,,1,1541,,,2661.261138433998,,132,Y,hexagon,0.0009956149879144505,,,,,1,0,,,,,,,,,,,,,2657.834189966001,2657.834189966001,2657.834189966001,2657.834189966001,2659.342462960005,2659.342462960005,2659.342462960005,2659.342462960005,2659.342462960005,2659.342462960005,2659.342462960005,2659.342462960005,repeat,number,numRpt,d,0.40025814398541115,Lo,,,5,,,,,high,2659.76097772301,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,30,0,30,0,,,,,,,,,,,,,,,,1,1542,,,2665.7161293789977,,167,S,triangle,0.001020191004499793,,,,,1,0,,,,,,,,,,,,,2662.238959670998,2662.238959670998,2662.238959670998,2662.238959670998,2663.7472771710018,2663.7472771710018,2663.7472771710018,2663.7472771710018,2663.7472771710018,2663.7472771710018,2663.7472771710018,2663.7472771710018,repeat,number,numRpt,f,0.44161197399080265,Lo,,,5,,,,,high,2664.2146144800063,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,31,0,31,0,,,,,,,,,,,,,,,,0,1542,,,2670.254383870997,,160,H,star,0.0014661919994978234,,,,,1,0,,,,,,,,,,,,,2666.692910924001,2666.692910924001,2666.692910924001,2666.692910924001,2668.2022789320035,2668.2022789320035,2668.2022789320035,2668.2022789320035,2668.2022789320035,2668.2022789320035,2668.2022789320035,2668.2022789320035,repeat,number,numRpt,f,0.5312919779826188,Hi,,,5,,,,,high,2668.754258618006,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,0,1542,,,2684.7874910440005,,160,U,star,0.0011513640056364238,,,,,1,0,,,,,,,,,,,,,2681.042626151,2681.042626151,2681.042626151,2681.042626151,2682.5515623009996,2682.5515623009996,2682.5515623009996,2682.5515623009996,2682.5515623009996,2682.5515623009996,2682.5515623009996,2682.5515623009996,repeat,number,numRpt,f,0.7017951369925868,Hi,,,6,,,space,1.9729701229953207,high,2683.2856584070105,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,1,1543,,,2689.308874082999,,167,B,triangle,0.0015957489958964288,,,,,1,0,,,,,,,,,,,,,2685.764711473006,2685.764711473006,2685.764711473006,2685.764711473006,2687.273448389009,2687.273448389009,2687.273448389009,2687.273448389009,2687.273448389009,2687.273448389009,2687.273448389009,2687.273448389009,repeat,number,numRpt,f,0.5085367089923238,Lo,,,6,,,,,high,2687.808019315009,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,1,1544,,,2693.713757606005,,132,S,hexagon,0.001558942996780388,,,,,1,0,,,,,,,,,,,,,2690.286832673999,2690.286832673999,2690.286832673999,2690.286832673999,2691.795068392006,2691.795068392006,2691.795068392006,2691.795068392006,2691.795068392006,2691.795068392006,2691.795068392006,2691.795068392006,repeat,number,numRpt,d,0.38703702998463996,Lo,,,6,,,,,high,2692.2119741060014,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,0,3,0,,,,,,,,,,,,,,,,0,1544,,,2698.3519943080028,,181,H,circle,0.001845792998210527,,,,,1,0,,,,,,,,,,,,,2694.6918200000073,2694.6918200000073,2694.6918200000073,2694.6918200000073,2696.200058691,2696.200058691,2696.200058691,2696.200058691,2696.200058691,2696.200058691,2696.200058691,2696.200058691,repeat,number,numRpt,f,0.6221789149858523,Hi,,,6,,,,,high,2696.8518584460107,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,4,0,4,0,,,,,,,,,,,,,,,,0,1544,,,2703.023956599005,,125,F,circle,0.001957751010195352,,,,,1,0,,,,,,,,,,,,,2699.3305426160077,2699.3305426160077,2699.3305426160077,2699.3305426160077,2700.8381569720077,2700.8381569720077,2700.8381569720077,2700.8381569720077,2700.8381569720077,2700.8381569720077,2700.8381569720077,2700.8381569720077,repeat,number,numRpt,d,0.6559603379864711,Hi,,,6,,,,,high,2701.5223942080047,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,5,0,5,0,,,,,,,,,,,,,,,,1,1545,,,2707.4954979260074,,139,Y,triangle,0.0015088650106918067,,,,,1,0,,,,,,,,,,,,,2704.0016776770062,2704.0016776770062,2704.0016776770062,2704.0016776770062,2705.51019362401,2705.51019362401,2705.51019362401,2705.51019362401,2705.51019362401,2705.51019362401,2705.51019362401,2705.51019362401,repeat,number,numRpt,d,0.4556177059857873,Lo,,,6,,,,,high,2705.9945084260107,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,6,0,6,0,,,,,,,,,,,,,,,,0,1545,,,2711.9671407819988,,174,W,star,0.0017356470052618533,,,,,1,0,,,,,,,,,,,,,2708.474373421006,2708.474373421006,2708.474373421006,2708.474373421006,2709.981679003002,2709.981679003002,2709.981679003002,2709.981679003002,2709.981679003002,2709.981679003002,2709.981679003002,2709.981679003002,repeat,number,numRpt,f,0.46446329999889713,Hi,,,6,,,,,high,2710.467076580011,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,7,0,7,0,,,,,,,,,,,,,,,,0,1545,,,2716.3889227860054,,146,D,hexagon,0.0012545960053103045,,,,,0,0,,,,,,,,,,,,,2712.943749822007,2712.943749822007,2712.943749822007,2712.943749822007,2714.453199402007,2714.453199402007,2714.453199402007,2714.453199402007,2714.453199402007,2714.453199402007,2714.453199402007,2714.453199402007,repeat,number,NA,f,0.4078995829768246,Hi,,,6,,,,,high,2714.8881989720103,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,8,0,8,0,,,,,,,,,,,,,,,,0,1545,,,2720.843740687007,,160,U,star,0.0017942679987754673,,,,,1,1,,,,,,,,,,,,,2717.366802823002,2717.366802823002,2717.366802823002,2717.366802823002,2718.874987330011,2718.874987330011,2718.874987330011,2718.874987330011,2718.874987330011,2718.874987330011,2718.874987330011,2718.874987330011,repeat,number,numRpt,f,0.4427924699848518,Hi,,,6,,,,,high,2719.3448097380024,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,9,0,9,0,,,,,,,,,,,,,,,,0,1545,,,2725.331948435007,,167,B,circle,0.0014748420071555302,,,,,1,0,,,,,,,,,,,,,2721.8215880740026,2721.8215880740026,2721.8215880740026,2721.8215880740026,2723.329831567011,2723.329831567011,2723.329831567011,2723.329831567011,2723.329831567011,2723.329831567011,2723.329831567011,2723.329831567011,repeat,number,numRpt,f,0.47611722399597056,Hi,,,6,,,,,high,2723.8303294700017,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,10,0,10,0,,,,,,,,,,,,,,,,1,1546,,,2729.736728051008,,132,S,hexagon,0.0017083330021705478,,,,,1,0,,,,,,,,,,,,,2726.309790669009,2726.309790669009,2726.309790669009,2726.309790669009,2727.818360423,2727.818360423,2727.818360423,2727.818360423,2727.818360423,2727.818360423,2727.818360423,2727.818360423,repeat,number,numRpt,d,0.39572510599100497,Lo,,,6,,,,,high,2728.2358747690014,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,11,0,11,0,,,,,,,,,,,,,,,,1,1547,,,2734.2253054879984,,181,H,triangle,0.0019304129964439198,,,,,1,0,,,,,,,,,,,,,2730.715497547004,2730.715497547004,2730.715497547004,2730.715497547004,2732.2228142520034,2732.2228142520034,2732.2228142520034,2732.2228142520034,2732.2228142520034,2732.2228142520034,2732.2228142520034,2732.2228142520034,repeat,number,numRpt,f,0.4713852209824836,Lo,,,6,,,,,high,2732.723710703998,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,12,0,12,0,,,,,,,,,,,,,,,,10,1557,,,2738.6299820150016,,125,F,star,0.001572471999679692,,,,,1,0,,,,,,,,,,,,,2735.2026738679997,2735.2026738679997,2735.2026738679997,2735.2026738679997,2736.7112183550053,2736.7112183550053,2736.7112183550053,2736.7112183550053,2736.7112183550053,2736.7112183550053,2736.7112183550053,2736.7112183550053,repeat,number,numRpt,d,0.39078347898612265,Hi,,,6,,,,,high,2737.1289162650064,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
