LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,target_resp_prac1.rt,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,918,,,1643.9573716321029,,,167,D,triangle,0.00047505227848887444,,,,,,,,1,0,,4,,,,,,,,,,1639.9829585622065,1639.9829585622065,1639.9829585622065,1639.9829585622065,1641.4730774532072,1641.4730774532072,1641.4730774532072,1641.4730774532072,1641.4897515452467,1641.4897515452467,1641.4897515452467,1641.4897515452467,switch,number,numSwt,f,0.9426496494561434,vtsPrac,1642.442806544248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,918,,,1649.8446189430542,,,125,W,star,0.016683506779372692,,,,,,,,1,0,,4,,,,,,,,,,1644.9530437863432,1644.9530437863432,1644.9530437863432,1644.9530437863432,1646.4267374803312,1646.4267374803312,1646.4267374803312,1646.4267374803312,1646.460075693205,1646.460075693205,1646.460075693205,1646.460075693205,switch,letter,lettSwt,k,1.8725642119534314,vtsPrac,1648.329904364422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,918,,,1655.5787458890118,,1656.0837469110265,160,D,star,0.016919380985200405,,,,,,,,1,0,,4,,,,,,,,,,1650.8406210620888,1650.8406210620888,1650.8406210620888,1650.8406210620888,1652.31390508404,1652.31390508404,1652.31390508404,1652.31390508404,1652.3473052703775,1652.3473052703775,1652.3473052703775,1652.3473052703775,switch,number,numSwt,f,1.7344003771431744,vtsPrac,1654.0820658709854,1655.5787458890118,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,918,,,1660.302105478011,,,132,U,hexagon,-0.00034403475001454353,,,,,,,,1,0,,4,,,,,,,,,,1656.5792096843943,1656.5792096843943,1656.5792096843943,1656.5792096843943,1658.0677053052932,1658.0677053052932,1658.0677053052932,1658.0677053052932,1658.0847405991517,1658.0847405991517,1658.0847405991517,1658.0847405991517,switch,letter,lettSwt,k,0.6954314676113427,vtsPrac,1658.78758521704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,918,,,1666.2578570293263,,,125,S,triangle,0.001692791935056448,,,,,,,,1,0,,4,,,,,,,,,,1661.2822621911764,1661.2822621911764,1661.2822621911764,1661.2822621911764,1662.7715955050662,1662.7715955050662,1662.7715955050662,1662.7715955050662,1662.7879296122119,1662.7879296122119,1662.7879296122119,1662.7879296122119,repeat,letter,lettRpt,k,1.9542563748545945,vtsPrac,1664.7581702740863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,918,,,1670.8279533060268,,1671.3281471352093,174,Y,circle,0.001969381235539913,,,,,,,,1,0,,4,,,,,,,,,,1667.253692778293,1667.253692778293,1667.253692778293,1667.253692778293,1668.7418603319675,1668.7418603319675,1668.7418603319675,1668.7418603319675,1668.758593345061,1668.758593345061,1668.758593345061,1668.758593345061,repeat,letter,lettRpt,k,0.5509532052092254,vtsPrac,1669.3265405683778,1670.8279533060268,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,918,,,1676.748527306132,,,146,F,star,-0.0003402712754905224,,,,,,,,1,0,,4,,,,,,,,,,1671.8230862380005,1671.8230862380005,1671.8230862380005,1671.8230862380005,1673.3122677123174,1673.3122677123174,1673.3122677123174,1673.3122677123174,1673.3286845651455,1673.3286845651455,1673.3286845651455,1673.3286845651455,repeat,letter,lettRpt,j,1.9097685376182199,vtsPrac,1675.2486735233106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,918,,,1681.702354834415,,,160,W,hexagon,0.002139721065759659,,,,,,,,1,0,,4,,,,,,,,,,1677.7439226130955,1677.7439226130955,1677.7439226130955,1677.7439226130955,1679.2327524982393,1679.2327524982393,1679.2327524982393,1679.2327524982393,1679.2495537074283,1679.2495537074283,1679.2495537074283,1679.2495537074283,switch,number,numSwt,f,0.9506610911339521,vtsPrac,1680.2031994131394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,918,,,1686.5891205673106,,1687.0895393830724,174,H,hexagon,0.001408230047672987,,,,,,,,1,0,,4,,,,,,,,,,1682.6976955053397,1682.6976955053397,1682.6976955053397,1682.6976955053397,1684.1862534582615,1684.1862534582615,1684.1862534582615,1684.1862534582615,1684.2030150033534,1684.2030150033534,1684.2030150033534,1684.2030150033534,repeat,number,numRpt,f,0.8685008506290615,vtsPrac,1685.0880895392038,1686.5891205673106,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,918,,,1691.6261471151374,,,181,Y,circle,-0.000859605148434639,,,,,,,,1,0,,4,,,,,,,,,,1687.5961833600886,1687.5961833600886,1687.5961833600886,1687.5961833600886,1689.0732612190768,1689.0732612190768,1689.0732612190768,1689.0732612190768,1689.1067329300568,1689.1067329300568,1689.1067329300568,1689.1067329300568,switch,letter,lettSwt,k,1.034054098650813,vtsPrac,1690.1268901932053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,918,,,1696.5462997653522,,,160,F,triangle,0.0016064080409705639,,,,,,,,1,0,,4,,,,,,,,,,1692.6213256469928,1692.6213256469928,1692.6213256469928,1692.6213256469928,1694.1101068779826,1694.1101068779826,1694.1101068779826,1694.1101068779826,1694.126784782391,1694.126784782391,1694.126784782391,1694.126784782391,switch,number,numSwt,f,0.9134604237042367,vtsPrac,1695.046772920061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,918,,,1701.5835319780745,,,132,B,circle,0.002079879865050316,,,,,,,,1,0,,4,,,,,,,,,,1697.541633760091,1697.541633760091,1697.541633760091,1697.541633760091,1699.0305459313095,1699.0305459313095,1699.0305459313095,1699.0305459313095,1699.0471427203156,1699.0471427203156,1699.0471427203156,1699.0471427203156,repeat,number,numRpt,d,1.0337841818109155,vtsPrac,1700.0839528241195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,918,,,1706.7036220971495,,,146,Y,circle,0.0016344962641596794,,,,,,,,1,0,,4,,,,,,,,,,1702.5786656052805,1702.5786656052805,1702.5786656052805,1702.5786656052805,1704.0673548080958,1704.0673548080958,1704.0673548080958,1704.0673548080958,1704.084198131226,1704.084198131226,1704.084198131226,1704.084198131226,switch,letter,lettSwt,k,1.1149432598613203,vtsPrac,1705.2154384599999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,918,,,1711.0903624310158,,,174,U,hexagon,0.0019655870273709297,,,,,,,,1,0,,4,,,,,,,,,,1707.6992928413674,1707.6992928413674,1707.6992928413674,1707.6992928413674,1709.1879862113856,1709.1879862113856,1709.1879862113856,1709.1879862113856,1709.204724828247,1709.204724828247,1709.204724828247,1709.204724828247,repeat,letter,lettRpt,k,0.3718681060709059,vtsPrac,1709.590732632205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,918,,,1715.7606770610437,,,181,D,star,0.0019517801702022552,,,,,,,,1,0,,4,,,,,,,,,,1712.0856100032106,1712.0856100032106,1712.0856100032106,1712.0856100032106,1713.5745904613286,1713.5745904613286,1713.5745904613286,1713.5745904613286,1713.5912629431114,1713.5912629431114,1713.5912629431114,1713.5912629431114,repeat,letter,lettRpt,j,0.6642924267798662,vtsPrac,1714.2606182270683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,918,,,1720.730943580158,,,160,U,triangle,0.002334402874112129,,,,,,,,1,0,,4,,,,,,,,,,1716.755666243378,1716.755666243378,1716.755666243378,1716.755666243378,1718.2446992993355,1718.2446992993355,1718.2446992993355,1718.2446992993355,1718.2613773271441,1718.2613773271441,1718.2613773271441,1718.2613773271441,repeat,letter,lettRpt,k,0.955650809686631,vtsPrac,1719.2312770313583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,918,,,1726.9016335862689,,,146,H,hexagon,0.0018338700756430626,,,,,,,,1,0,,4,,,,,,,,,,1721.7261556349695,1721.7261556349695,1721.7261556349695,1721.7261556349695,1723.2152589811012,1723.2152589811012,1723.2152589811012,1723.2152589811012,1723.231883617118,1723.231883617118,1723.231883617118,1723.231883617118,switch,number,numSwt,d,2.161839183885604,vtsPrac,1725.4022927042097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,918,,,1731.7884673760273,,,174,Y,triangle,0.0018943012692034245,,,,,,,,1,0,,4,,,,,,,,,,1727.8971814042889,1727.8971814042889,1727.8971814042889,1727.8971814042889,1729.3859980450943,1729.3859980450943,1729.3859980450943,1729.3859980450943,1729.4025462772697,1729.4025462772697,1729.4025462772697,1729.4025462772697,repeat,number,numRpt,f,0.8747226330451667,vtsPrac,1730.2891050660983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,918,,,1738.176093920134,,,132,Y,circle,0.0017243986949324608,,,,,,,,1,0,,4,,,,,,,,,,1732.7827326031402,1732.7827326031402,1732.7827326031402,1732.7827326031402,1734.2728702863678,1734.2728702863678,1734.2728702863678,1734.2728702863678,1734.2895470419899,1734.2895470419899,1734.2895470419899,1734.2895470419899,repeat,number,numRpt,d,2.365814986638725,vtsPrac,1736.6619432233274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,918,,,1743.2461226223968,,1743.7465699752793,167,H,triangle,0.016462640836834908,,,,,,,,1,0,,4,,,,,,,,,,1739.171640414279,1739.171640414279,1739.171640414279,1739.171640414279,1740.6402514381334,1740.6402514381334,1740.6402514381334,1740.6402514381334,1740.6804354269989,1740.6804354269989,1740.6804354269989,1740.6804354269989,repeat,number,numRpt,f,1.072839711792767,vtsPrac,1741.746526869014,1743.2461226223968,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,918,,,1749.6505896560848,,,160,W,hexagon,0.01389342825859785,,,,,,,,1,0,,4,,,,,,,,,,1744.2587974122725,1744.2587974122725,1744.2587974122725,1744.2587974122725,1745.7323361723684,1745.7323361723684,1745.7323361723684,1745.7323361723684,1745.7656250670552,1745.7656250670552,1745.7656250670552,1745.7656250670552,repeat,number,numRpt,f,2.371604331769049,vtsPrac,1748.136073527392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,918,,,1754.2372963223606,,,146,U,star,0.017016225028783083,,,,,,,,1,0,,4,,,,,,,,,,1750.6465127994306,1750.6465127994306,1750.6465127994306,1750.6465127994306,1752.1196128823794,1752.1196128823794,1752.1196128823794,1752.1196128823794,1752.153031385038,1752.153031385038,1752.153031385038,1752.153031385038,switch,letter,lettSwt,k,0.5747423372231424,vtsPrac,1752.7340942462906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,918,,,1759.491104152985,,1759.9912546253763,174,H,hexagon,0.016726769041270018,,,,,,,,1,0,,4,,,,,,,,,,1755.2329894993454,1755.2329894993454,1755.2329894993454,1755.2329894993454,1756.706630484201,1756.706630484201,1756.706630484201,1756.706630484201,1756.7400037352927,1756.7400037352927,1756.7400037352927,1756.7400037352927,repeat,letter,lettRpt,j,1.2518826904706657,vtsPrac,1757.9917558380403,1759.491104152985,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,918,,,1764.2612220253795,,,146,B,triangle,0.013541867025196552,,,,,,,,1,0,,4,,,,,,,,,,1760.5036963131279,1760.5036963131279,1760.5036963131279,1760.5036963131279,1761.9772460851818,1761.9772460851818,1761.9772460851818,1761.9772460851818,1762.0103593813255,1762.0103593813255,1762.0103593813255,1762.0103593813255,repeat,letter,lettRpt,j,0.741307761054486,vtsPrac,1762.7468602312729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,918,,,1770.0486180153675,,,160,S,circle,0.016957455314695835,,,,,,,,1,0,,4,,,,,,,,,,1765.2574623632245,1765.2574623632245,1765.2574623632245,1765.2574623632245,1766.7306440221146,1766.7306440221146,1766.7306440221146,1766.7306440221146,1766.7640859261155,1766.7640859261155,1766.7640859261155,1766.7640859261155,repeat,letter,lettRpt,k,1.7698464668355882,vtsPrac,1768.5343138873577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,918,,,1776.4045709939674,,,125,F,star,0.01663398463279009,,,,,,,,1,0,,4,,,,,,,,,,1771.044238012284,1771.044238012284,1771.044238012284,1771.044238012284,1772.517858212348,1772.517858212348,1772.517858212348,1772.517858212348,1772.5513348663226,1772.5513348663226,1772.5513348663226,1772.5513348663226,switch,number,numSwt,d,2.3625577380880713,vtsPrac,1774.9049552669749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,918,,,2045.0149676632136,,,139,U,hexagon,0.0008745267987251282,,,,,,,,1,0,,,,,,,,,,,,2040.5743114463985,2040.5743114463985,2040.5743114463985,2040.5743114463985,2042.0640468872152,2042.0640468872152,2042.0640468872152,2042.0640468872152,2042.0803827280179,2042.0803827280179,2042.0803827280179,2042.0803827280179,repeat,number,numRpt,d,1.4117504078894854,noRew,,,0,2043.50118261436,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,918,,,2049.6018308433704,,,132,B,star,0.016970159020274878,,,,,,,,1,0,,,,,,,,,,,,2046.0111229130998,2046.0111229130998,2046.0111229130998,2046.0111229130998,2047.4845968242735,2047.4845968242735,2047.4845968242735,2047.4845968242735,2047.517716200091,2047.517716200091,2047.517716200091,2047.517716200091,repeat,number,numRpt,d,0.5702392570674419,noRew,,,0,2048.087635190226,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,0,918,,,2056.59111163998,,,125,S,triangle,0.016946617048233747,,,,,,,,-1,0,,,,,,,,,,,,2050.5972238234244,2050.5972238234244,2050.5972238234244,2050.5972238234244,2052.0713472021744,2052.0713472021744,2052.0713472021744,2052.0713472021744,2052.104627526365,2052.104627526365,2052.104627526365,2052.104627526365,switch,no_choice,NA,None,,noRew,,,0,2055.0755258230492,2055.0755258230492,2055.0755258230492,2055.0755258230492,2055.0755258230492,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,0,918,,,2061.278079070151,,,174,D,hexagon,0.006616805214434862,,,,,,,,1,0,,,,,,,,,,,,2057.586664501112,2057.586664501112,2057.586664501112,2057.586664501112,2059.0755971241742,2059.0755971241742,2059.0755971241742,2059.0755971241742,2059.0923725883476,2059.0923725883476,2059.0923725883476,2059.0923725883476,switch,number,numSwt,f,0.6691106068901718,noRew,,,0,2059.7789535582997,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,0,918,,,2066.1650151279755,,,139,U,circle,0.001989323180168867,,,,,,,,1,0,,,,,,,,,,,,2062.27340390021,2062.27340390021,2062.27340390021,2062.27340390021,2063.7623642100953,2063.7623642100953,2063.7623642100953,2063.7623642100953,2063.7790781632066,2063.7790781632066,2063.7790781632066,2063.7790781632066,repeat,number,numRpt,d,0.8760473257862031,noRew,,,0,2064.666103388183,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,0,918,,,2070.8000421170145,,,132,B,star,0.002076434902846813,,,,,,,,1,0,,,,,,,,,,,,2067.16030640807,2067.16030640807,2067.16030640807,2067.16030640807,2068.6491862800904,2068.6491862800904,2068.6491862800904,2068.6491862800904,2068.6662163622677,2068.6662163622677,2068.6662163622677,2068.6662163622677,repeat,number,numRpt,d,0.6131617650389671,noRew,,,0,2069.286170339212,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,0,918,,,2076.105487228371,,,125,S,circle,0.0018691541627049446,,,,,,,,1,0,,,,,,,,,,,,2071.7805705261417,2071.7805705261417,2071.7805705261417,2071.7805705261417,2073.269358518999,2073.269358518999,2073.269358518999,2073.269358518999,2073.286189406179,2073.286189406179,2073.286189406179,2073.286189406179,repeat,number,numRpt,d,1.3148952787742019,noRew,,,0,2074.6067454773,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,0,918,,,2080.9267292199656,,,174,D,hexagon,0.001685009803622961,,,,,,,,0,0,,,,,,,,,,,,2077.1008353070356,2077.1008353070356,2077.1008353070356,2077.1008353070356,2078.5898754093796,2078.5898754093796,2078.5898754093796,2078.5898754093796,2078.6065937913954,2078.6065937913954,2078.6065937913954,2078.6065937913954,repeat,number,NA,d,0.809231054969132,noRew,,,0,2079.426667216234,,,,,,,,,,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
