LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,target_resp_prac1.rt,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,top_target_prac2.stopped,bott_target_prac2.stopped,target_resp_prac2.stopped,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,target_resp.rt,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,16,0,16,0,,,,,,,,,,,,,,,,0,1102,,,,3424.149426567019,,139,S,hexagon,0.015850227093324065,,,,,,,,0,1,,,,,,,,,,,,,,,3420.3752414770424,3420.3752414770424,3420.3752414770424,3420.3752414770424,3421.8482494039927,3421.8482494039927,3421.8482494039927,3421.8482494039927,3421.882057280978,3421.882057280978,3421.882057280978,3421.882057280978,,,,,repeat,letter,NA,j,Lo,,0.7567490519722924,,3,,,,,high,3422.6354076029966,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,17,0,17,0,,,,,,,,,,,,,,,,1,1103,,,,3429.4031187620712,,125,H,circle,0.016208069981075823,,,,,,,,1,1,,,,,,,,,,,,,,,3425.146090907976,3425.146090907976,3425.146090907976,3425.146090907976,3426.61876116402,3426.61876116402,3426.61876116402,3426.61876116402,3426.65312732209,3426.65312732209,3426.65312732209,3426.65312732209,,,,,switch,number,numSwt,d,Lo,,1.2394502599490806,,3,,,,,high,3427.8905692220433,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,18,0,18,0,,,,,,,,,,,,,,,,1,1104,,,,3434.189933933085,,167,U,star,0.00037416897248476744,,,,,,,,1,0,,,,,,,,,,,,,,,3430.3823631990235,3430.3823631990235,3430.3823631990235,3430.3823631990235,3431.872372601065,3431.872372601065,3431.872372601065,3431.872372601065,3431.889201555052,3431.889201555052,3431.889201555052,3431.889201555052,,,,,repeat,number,numRpt,f,Lo,,0.7786637149984017,,3,,,,,high,3432.6764583450276,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,19,0,19,0,,,,,,,,,,,,,,,,0,1104,,,,3438.9440112829907,,132,W,triangle,0.01572710694745183,,,,,,,,0,0,,,,,,,,,,,,,,,3435.1866326570744,3435.1866326570744,3435.1866326570744,3435.1866326570744,3436.6594673580257,3436.6594673580257,3436.6594673580257,3436.6594673580257,3436.6929512410425,3436.6929512410425,3436.6929512410425,3436.6929512410425,,,,,repeat,number,NA,f,Lo,,0.7388027870329097,,3,,,,,high,3437.4322787370766,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,20,0,20,0,,,,,,,,,,,,,,,,1,1105,,,,3443.6302866250044,,160,F,star,0.017304339911788702,,,,,,,,1,1,,,,,,,,,,,,,,,3439.940326463082,3439.940326463082,3439.940326463082,3439.940326463082,3441.411549762008,3441.411549762008,3441.411549762008,3441.411549762008,3441.4448920220602,3441.4448920220602,3441.4448920220602,3441.4448920220602,,,,,repeat,number,numRpt,f,Lo,,0.678741930052638,,3,,,,,high,3442.1183704660507,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,21,0,21,0,,,,,,,,,,,,,,,,0,1105,,,,3448.717726157978,,146,B,hexagon,0.0005554530071094632,,,,,,,,1,0,,,,,,,,,,,,,,,3444.609812007053,3444.609812007053,3444.609812007053,3444.609812007053,3446.0982818390476,3446.0982818390476,3446.0982818390476,3446.0982818390476,3446.1155036879936,3446.1155036879936,3446.1155036879936,3446.1155036879936,,,,,repeat,number,numRpt,d,Hi,,1.0776245190063491,,3,,,,,high,3447.206412848085,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,22,0,22,0,,,,,,,,,,,,,,,,1,1106,,,,3453.371048037079,,181,D,circle,0.01619697897695005,,,,,,,,1,0,,,,,,,,,,,,,,,3449.713514550007,3449.713514550007,3449.713514550007,3449.713514550007,3451.185504983994,3451.185504983994,3451.185504983994,3451.185504983994,3451.2186063750414,3451.2186063750414,3451.2186063750414,3451.2186063750414,,,,,switch,letter,lettSwt,j,Lo,,0.6470463089644909,,3,,,,,high,3451.859146691975,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,23,0,23,0,,,,,,,,,,,,,,,,10,1116,,,,3457.975008030073,,174,Y,triangle,0.01737202994991094,,,,,,,,1,0,,,,,,,,,,,,,,,3454.367236413993,3454.367236413993,3454.367236413993,3454.367236413993,3455.8389751560753,3455.8389751560753,3455.8389751560753,3455.8389751560753,3455.871993332985,3455.871993332985,3455.871993332985,3455.871993332985,,,,,repeat,letter,lettRpt,k,Hi,,0.5844277309952304,,3,,,,,high,3456.458683105069,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,24,0,24,0,,,,,,,,,,,,,,,,1,1117,,,,3462.3111106900033,,132,D,star,0.014532790053635836,,,,,,,,1,0,,,,,,,,,,,,,,,3458.9699242850766,3458.9699242850766,3458.9699242850766,3458.9699242850766,3460.442448619986,3460.442448619986,3460.442448619986,3460.442448619986,3460.4761725710705,3460.4761725710705,3460.4761725710705,3460.4761725710705,,,,,repeat,letter,lettRpt,j,Lo,,0.3460210219491273,,3,,,,,high,3460.814072699053,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,25,0,25,0,,,,,,,,,,,,,,,,10,1127,,,,3466.7484923950396,,181,F,hexagon,0.0017699480522423983,,,,,,,,1,0,,,,,,,,,,,,,,,3463.307352152071,3463.307352152071,3463.307352152071,3463.307352152071,3464.7956180929905,3464.7956180929905,3464.7956180929905,3464.7956180929905,3464.811923269066,3464.811923269066,3464.811923269066,3464.811923269066,,,,,switch,number,numSwt,f,Hi,,0.42593937600031495,,3,,,,,high,3465.250992367044,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,26,0,26,0,,,,,,,,,,,,,,,,10,1137,,,,3471.333139076014,,139,Y,circle,0.0013472229475155473,,,,,,,,1,0,,,,,,,,,,,,,,,3467.7436502400087,3467.7436502400087,3467.7436502400087,3467.7436502400087,3469.2323108350392,3469.2323108350392,3469.2323108350392,3469.2323108350392,3469.2494187230477,3469.2494187230477,3469.2494187230477,3469.2494187230477,,,,,switch,letter,lettSwt,k,Lo,,0.5567053210688755,,3,,,,,high,3469.820035568089,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,27,0,27,0,,,,,,,,,,,,,,,,10,1147,,,,3475.9029450920643,,125,W,triangle,0.01732629199977964,,,,,,,,1,0,,,,,,,,,,,,,,,3472.3302582619945,3472.3302582619945,3472.3302582619945,3472.3302582619945,3473.8023245710647,3473.8023245710647,3473.8023245710647,3473.8023245710647,3473.836561459,3473.836561459,3473.836561459,3473.836561459,,,,,switch,number,numSwt,d,Hi,,0.5545649270061404,,3,,,,,high,3474.389862803975,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,28,0,28,0,,,,,,,,,,,,,,,,0,1147,,,,3480.373172975029,,167,S,circle,0.017432864988222718,,,,,,,,0,0,,,,,,,,,,,,,,,3476.900312406011,3476.900312406011,3476.900312406011,3476.900312406011,3478.3723970020656,3478.3723970020656,3478.3723970020656,3478.3723970020656,3478.4055422730744,3478.4055422730744,3478.4055422730744,3478.4055422730744,,,,,switch,letter,NA,j,Hi,,0.4610997580457479,,3,,,,,high,3478.8622948140837,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,29,0,29,0,,,,,,,,,,,,,,,,1,1148,,,,3484.959771726979,,160,U,triangle,0.016022544004954398,,,,,,,,1,1,,,,,,,,,,,,,,,3481.3695039390586,3481.3695039390586,3481.3695039390586,3481.3695039390586,3482.8426599149825,3482.8426599149825,3482.8426599149825,3482.8426599149825,3482.876108683995,3482.876108683995,3482.876108683995,3482.876108683995,,,,,switch,number,numSwt,f,Hi,,0.5810249130008742,,3,,,,,high,3483.448499678052,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,30,0,30,0,,,,,,,,,,,,,,,,0,1148,,,,3489.447359004058,,174,H,hexagon,0.017467308905906975,,,,,,,,1,0,,,,,,,,,,,,,,,3485.9568173140287,3485.9568173140287,3485.9568173140287,3485.9568173140287,3487.4293659970863,3487.4293659970863,3487.4293659970863,3487.4293659970863,3487.462496745051,3487.462496745051,3487.462496745051,3487.462496745051,,,,,repeat,number,numRpt,f,Hi,,0.47274808294605464,,3,,,,,high,3487.9355083269766,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,31,0,31,0,,,,,,,,,,,,,,,,0,1148,,,,3493.8838575930567,,146,B,star,0.0005744349909946322,,,,,,,,0,0,,,,,,,,,,,,,,,3490.426132829045,3490.426132829045,3490.426132829045,3490.426132829045,3491.9161202530377,3491.9161202530377,3491.9161202530377,3491.9161202530377,3491.9327604740392,3491.9327604740392,3491.9327604740392,3491.9327604740392,,,,,repeat,number,NA,f,Hi,,0.4296944380039349,,3,,,,,high,3492.3725784160197,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,0,1148,,,,3502.5903182170587,,132,B,hexagon,0.01791281101759523,,,,,,,,0,1,,,,,,,,,,,,,,,3499.1666329050204,3499.1666329050204,3499.1666329050204,3499.1666329050204,3500.63816939306,3500.63816939306,3500.63816939306,3500.63816939306,3500.6710217940854,3500.6710217940854,3500.6710217940854,3500.6710217940854,,,,,repeat,number,NA,f,Hi,,0.4272613819921389,,4,,,space,0.6280754139879718,high,3501.0920388910454,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,0,1,0,,,,,,,,,,,,,,,,10,1158,,,,3506.9274264479754,,160,Y,triangle,0.0017129199113696814,,,,,,,,1,1,,,,,,,,,,,,,,,3503.586538615986,3503.586538615986,3503.586538615986,3503.586538615986,3505.074616158032,3505.074616158032,3505.074616158032,3505.074616158032,3505.091137660085,3505.091137660085,3505.091137660085,3505.091137660085,,,,,repeat,number,numRpt,f,Hi,,0.32149448501877487,,4,,,,,high,3505.4305979990168,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,2,0,2,0,,,,,,,,,,,,,,,,10,1168,,,,3511.4451499970164,,139,D,circle,0.0012071538949385285,,,,,,,,1,0,,,,,,,,,,,,,,,3507.922461449052,3507.922461449052,3507.922461449052,3507.922461449052,3509.4114485060563,3509.4114485060563,3509.4114485060563,3509.4114485060563,3509.4283465050394,3509.4283465050394,3509.4283465050394,3509.4283465050394,,,,,switch,letter,lettSwt,j,Lo,,0.4964138070354238,,4,,,,,high,3509.93216809805,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,3,0,3,0,,,,,,,,,,,,,,,,1,1169,,,,3515.798504519975,,125,S,star,0.002593857003375888,,,,,,,,1,0,,,,,,,,,,,,,,,3512.4267701060744,3512.4267701060744,3512.4267701060744,3512.4267701060744,3513.9150037550135,3513.9150037550135,3513.9150037550135,3513.9150037550135,3513.931196808,3513.931196808,3513.931196808,3513.931196808,,,,,switch,number,numSwt,d,Lo,,0.3469421719200909,,4,,,,,high,3514.2876178680453,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,4,0,4,0,,,,,,,,,,,,,,,,0,1169,,,,3520.5195621380117,,174,F,triangle,0.01727583701722324,,,,,,,,1,0,,,,,,,,,,,,,,,3516.795676094014,3516.795676094014,3516.795676094014,3516.795676094014,3518.268122041016,3518.268122041016,3518.268122041016,3518.268122041016,3518.301405036007,3518.301405036007,3518.301405036007,3518.301405036007,,,,,switch,letter,lettSwt,j,Hi,,0.7074623710941523,,4,,,,,high,3519.0089513190323,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,5,0,5,0,,,,,,,,,,,,,,,,0,1169,,,,3527.491595214,3527.9917595420266,181,W,circle,0.016067988937720656,,,,,,,,-1,0,,,,,,,,,,,,,,,3521.51481890399,3521.51481890399,3521.51481890399,3521.51481890399,3522.9888587280875,3522.9888587280875,3522.9888587280875,3522.9888587280875,3523.021851573023,3523.021851573023,3523.021851573023,3523.021851573023,3525.9899150209967,3525.9899150209967,3525.9899150209967,3525.9899150209967,switch,no_choice,NA,None,Hi,,,,4,,,,,high,3525.9899150209967,3527.491595214,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,6,0,6,0,,,,,,,,,,,,,,,,0,1169,,,,3532.328593153041,,146,U,hexagon,0.00508165592327714,,,,,,,,1,0,,,,,,,,,,,,,,,3528.504532497027,3528.504532497027,3528.504532497027,3528.504532497027,3529.9927109270357,3529.9927109270357,3529.9927109270357,3529.9927109270357,3530.0088330419967,3530.0088330419967,3530.0088330419967,3530.0088330419967,,,,,switch,number,numSwt,d,Hi,,0.8071740049635991,,4,,,,,high,3530.8384321850026,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,7,0,7,0,,,,,,,,,,,,,,,,0,1169,,,,3536.8656110630836,,167,H,star,0.0016729109920561314,,,,,,,,0,0,,,,,,,,,,,,,,,3533.3246040709782,3533.3246040709782,3533.3246040709782,3533.3246040709782,3534.8133321109926,3534.8133321109926,3534.8133321109926,3534.8133321109926,3534.829599520075,3534.829599520075,3534.829599520075,3534.829599520075,,,,,repeat,number,NA,d,Hi,,0.5317179990233853,,4,,,,,high,3535.3695059770253,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,8,0,8,0,,,,,,,,,,,,,,,,10,1179,,,,3541.484282855992,,132,B,hexagon,0.0012228579726070166,,,,,,,,1,1,,,,,,,,,,,,,,,3537.861329148058,3537.861329148058,3537.861329148058,3537.861329148058,3539.3500058680074,3539.3500058680074,3539.3500058680074,3539.3500058680074,3539.366330470075,3539.366330470075,3539.366330470075,3539.366330470075,,,,,repeat,number,numRpt,d,Hi,,0.5843459160532802,,4,,,,,high,3539.968594504986,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,9,0,9,0,,,,,,,,,,,,,,,,0,1179,,,,3546.070789542049,,160,Y,star,0.015563549008220434,,,,,,,,0,0,,,,,,,,,,,,,,,3542.4818149009952,3542.4818149009952,3542.4818149009952,3542.4818149009952,3543.9704820479965,3543.9704820479965,3543.9704820479965,3543.9704820479965,3543.9868918310385,3543.9868918310385,3543.9868918310385,3543.9868918310385,,,,,repeat,number,NA,d,Hi,,0.5539850989589468,,4,,,,,high,3544.5592676220695,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,10,0,10,0,,,,,,,,,,,,,,,,1,1180,,,,3550.708025312051,3551.2081382850884,139,D,circle,0.00039475096855312586,,,,,,,,1,1,,,,,,,,,,,,,,,3547.0500412679976,3547.0500412679976,3547.0500412679976,3547.0500412679976,3548.540219275048,3548.540219275048,3548.540219275048,3548.540219275048,3548.557079237071,3548.557079237071,3548.557079237071,3548.557079237071,,,,,repeat,number,numRpt,d,Lo,,0.6428694720380008,,4,,,,,high,3549.211790218018,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,11,0,11,0,,,,,,,,,,,,,,,,0,1180,,,,3555.760718930047,,125,S,triangle,0.000351768103428185,,,,,,,,1,0,,,,,,,,,,,,,,,3551.7032520150533,3551.7032520150533,3551.7032520150533,3551.7032520150533,3553.193718665978,3553.193718665978,3553.193718665978,3553.193718665978,3553.2105817369884,3553.2105817369884,3553.2105817369884,3553.2105817369884,,,,,repeat,number,numRpt,d,Hi,,1.028687616926618,,4,,,,,high,3554.2512245440157,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,12,0,12,0,,,,,,,,,,,,,,,,0,1180,,,,3560.714613686083,,174,F,hexagon,0.017069399007596076,,,,,,,,0,0,,,,,,,,,,,,,,,3556.758218663046,3556.758218663046,3556.758218663046,3556.758218663046,3558.230612923042,3558.230612923042,3558.230612923042,3558.230612923042,3558.2638931720285,3558.2638931720285,3558.2638931720285,3558.2638931720285,,,,,repeat,number,NA,d,Hi,,0.9434321370208636,,4,,,,,high,3559.203613776015,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,13,0,13,0,,,,,,,,,,,,,,,,1,1181,,,,3565.1849362209905,,181,W,circle,0.017633694922551513,,,,,,,,1,1,,,,,,,,,,,,,,,3561.7120839080308,3561.7120839080308,3561.7120839080308,3561.7120839080308,3563.1843877300853,3563.1843877300853,3563.1843877300853,3563.1843877300853,3563.217558609089,3563.217558609089,3563.217558609089,3563.217558609089,,,,,repeat,number,numRpt,f,Lo,,0.4548689390067011,,4,,,,,high,3563.6736194359837,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,14,0,14,0,,,,,,,,,,,,,,,,10,1191,,,,3570.038469580002,,146,U,star,0.015817870036698878,,,,,,,,1,0,,,,,,,,,,,,,,,3566.181522666011,3566.181522666011,3566.181522666011,3566.181522666011,3567.6542596829822,3567.6542596829822,3567.6542596829822,3567.6542596829822,3567.687718627043,3567.687718627043,3567.687718627043,3567.687718627043,,,,,repeat,number,numRpt,d,Lo,,0.8454330100212246,,4,,,,,high,3568.5266451269854,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,15,0,15,0,,,,,,,,,,,,,,,,0,1191,,,,3574.675017066067,,167,H,triangle,0.0005677019944414496,,,,,,,,0,0,,,,,,,,,,,,,,,3571.017555917031,3571.017555917031,3571.017555917031,3571.017555917031,3572.508317913045,3572.508317913045,3572.508317913045,3572.508317913045,3572.524213074008,3572.524213074008,3572.524213074008,3572.524213074008,,,,,repeat,number,NA,d,Lo,,0.6267548890318722,,4,,,,,high,3573.164421955007,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,16,0,16,0,,,,,,,,,,,,,,,,10,1201,,,,3579.4130045680795,,139,U,hexagon,0.016990941017866135,,,,,,,,1,1,,,,,,,,,,,,,,,3575.6723600450205,3575.6723600450205,3575.6723600450205,3575.6723600450205,3577.1449379969854,3577.1449379969854,3577.1449379969854,3577.1449379969854,3577.177632292034,3577.177632292034,3577.177632292034,3577.177632292034,,,,,repeat,number,numRpt,d,Hi,,0.7484267610125244,,4,,,,,high,3577.917142331018,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,17,0,17,0,,,,,,,,,,,,,,,,0,1201,,,,3583.8991393790348,,132,H,star,0.000487359007820487,,,,,,,,0,0,,,,,,,,,,,,,,,3580.4079480359796,3580.4079480359796,3580.4079480359796,3580.4079480359796,3581.89838209108,3581.89838209108,3581.89838209108,3581.89838209108,3581.91460354405,3581.91460354405,3581.91460354405,3581.91460354405,,,,,repeat,number,NA,f,Hi,,0.4623489589430392,,4,,,,,high,3582.3874553090427,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
