LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,vts_fback.stopped,fix.stopped,target_resp.rt,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,2,5,29,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016.3420717699919,1016.3420717699919,1016.3420717699919,1016.3420717699919,1016.3420717699919,1016.3420717699919,1016.3420717699919,1016.3420717699919,1016.3420717699919,1016.3420717699919,a,1.1452279350050958,10,192,0,1017.5099796489958,1019.0115208109928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,2,6,30,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1019.5121270049858,1019.5121270049858,1019.5121270049858,1019.5121270049858,1019.5121270049858,1019.5121270049858,1019.5121270049858,1019.5121270049858,1019.5121270049858,1019.5121270049858,a,2.137209739012178,10,202,0,1021.681183763998,1023.182938339989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,2,7,31,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023.683543881998,1023.683543881998,1023.683543881998,1023.683543881998,1023.683543881998,1023.683543881998,1023.683543881998,1023.683543881998,1023.683543881998,1023.683543881998,l,2.331367010003305,1,203,0,1026.0360628989874,1027.537678055989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,2,8,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.0383572479914,1028.0383572479914,1028.0383572479914,1028.0383572479914,1028.0383572479914,1028.0383572479914,1028.0383572479914,1028.0383572479914,1028.0383572479914,1028.0383572479914,l,2.397401510999771,10,213,0,1030.4578363539913,1031.9594451390003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,2,9,33,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032.4599514699948,1032.4599514699948,1032.4599514699948,1032.4599514699948,1032.4599514699948,1032.4599514699948,1032.4599514699948,1032.4599514699948,1032.4599514699948,1032.4599514699948,a,1.6668518780061277,10,223,0,1034.1449841039866,1035.64674327799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,2,10,34,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1036.1473999499867,1036.1473999499867,1036.1473999499867,1036.1473999499867,1036.1473999499867,1036.1473999499867,1036.1473999499867,1036.1473999499867,1036.1473999499867,1036.1473999499867,a,0.9504304619913455,1,224,0,1037.1148457909876,1038.6165687259927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,2,11,35,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1039.1171991789888,1039.1171991789888,1039.1171991789888,1039.1171991789888,1039.1171991789888,1039.1171991789888,1039.1171991789888,1039.1171991789888,1039.1171991789888,1039.1171991789888,a,1.3089118079951731,10,234,0,1040.4518552569934,1041.9536457679933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,3,0,36,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042.454168101991,1042.454168101991,1042.454168101991,1042.454168101991,1042.454168101991,1042.454168101991,1042.454168101991,1042.454168101991,1042.454168101991,1042.454168101991,l,1.5512696039950242,10,244,0,1044.0225546439906,1045.5241760009958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,3,1,37,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1046.0248652839946,1046.0248652839946,1046.0248652839946,1046.0248652839946,1046.0248652839946,1046.0248652839946,1046.0248652839946,1046.0248652839946,1046.0248652839946,1046.0248652839946,l,2.3213773090101313,10,254,0,1048.377390853988,1049.8792221669864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,3,2,38,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.3796671049931,1050.3796671049931,1050.3796671049931,1050.3796671049931,1050.3796671049931,1050.3796671049931,1050.3796671049931,1050.3796671049931,1050.3796671049931,1050.3796671049931,a,3.504051205003634,1,255,0,1053.9001945749915,1055.401776756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,3,3,39,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055.9023912699922,1055.9023912699922,1055.9023912699922,1055.9023912699922,1055.9023912699922,1055.9023912699922,1055.9023912699922,1055.9023912699922,1055.9023912699922,1055.9023912699922,a,1.7366616840008646,1,256,0,1057.6708711769897,1059.172678480987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,3,4,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059.673144581,1059.673144581,1059.673144581,1059.673144581,1059.673144581,1059.673144581,1059.673144581,1059.673144581,1059.673144581,1059.673144581,l,1.8582175549963722,10,266,0,1061.5586298469862,1063.0601596529887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,3,5,41,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1063.5608003389934,1063.5608003389934,1063.5608003389934,1063.5608003389934,1063.5608003389934,1063.5608003389934,1063.5608003389934,1063.5608003389934,1063.5608003389934,1063.5608003389934,l,1.5039954840030987,1,267,0,1065.095790070991,1066.597597991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,3,6,42,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1067.0983746109996,1067.0983746109996,1067.0983746109996,1067.0983746109996,1067.0983746109996,1067.0983746109996,1067.0983746109996,1067.0983746109996,1067.0983746109996,1067.0983746109996,l,0.9355224199971417,10,277,0,1068.0657305949862,1069.5673922819988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,3,7,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1070.0682085269946,1070.0682085269946,1070.0682085269946,1070.0682085269946,1070.0682085269946,1070.0682085269946,1070.0682085269946,1070.0682085269946,1070.0682085269946,1070.0682085269946,l,1.1400010729994392,10,287,0,1071.2359140959888,1072.7376425959956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,3,8,44,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1073.238079731993,1073.238079731993,1073.238079731993,1073.238079731993,1073.238079731993,1073.238079731993,1073.238079731993,1073.238079731993,1073.238079731993,1073.238079731993,a,2.6375453829969047,1,288,0,1075.9077330269938,1077.409316537989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,3,9,45,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077.9100292929943,1077.9100292929943,1077.9100292929943,1077.9100292929943,1077.9100292929943,1077.9100292929943,1077.9100292929943,1077.9100292929943,1077.9100292929943,1077.9100292929943,a,0.7687612090085167,1,289,0,1078.7108707179868,1080.2127089329879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,3,10,46,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080.7129576709995,1080.7129576709995,1080.7129576709995,1080.7129576709995,1080.7129576709995,1080.7129576709995,1080.7129576709995,1080.7129576709995,1080.7129576709995,1080.7129576709995,l,1.3406656089937314,1,290,0,1082.0813864169904,1083.5829736499873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,3,11,47,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1084.0835881189996,1084.0835881189996,1084.0835881189996,1084.0835881189996,1084.0835881189996,1084.0835881189996,1084.0835881189996,1084.0835881189996,1084.0835881189996,1084.0835881189996,a,2.637335964012891,1,291,0,1086.7530077729898,1088.2547965139966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103.9272521809908,1103.9272521809908,1103.9272521809908,1103.9272521809908,1103.9272521809908,1103.9272521809908,1103.9272521809908,1103.9272521809908,1103.9272521809908,1103.9272521809908,l,1.4805804780044127,10,301,1,1105.4402709599963,1106.9421172949951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1107.442780389989,1107.442780389989,1107.442780389989,1107.442780389989,1107.442780389989,1107.442780389989,1107.442780389989,1107.442780389989,1107.442780389989,1107.442780389989,l,0.868299207999371,10,311,1,1108.3437714129977,1109.8451576919906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1110.346227832997,1110.346227832997,1110.346227832997,1110.346227832997,1110.346227832997,1110.346227832997,1110.346227832997,1110.346227832997,1110.346227832997,1110.346227832997,l,0.7772639640024863,1,312,1,1111.1465796939883,1112.6482336579938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1113.1488275149895,1113.1488275149895,1113.1488275149895,1113.1488275149895,1113.1488275149895,1113.1488275149895,1113.1488275149895,1113.1488275149895,1113.1488275149895,1113.1488275149895,l,0.944633856008295,1,313,1,1114.116751043999,1115.6182452899957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1116.1187881579972,1116.1187881579972,1116.1187881579972,1116.1187881579972,1116.1187881579972,1116.1187881579972,1116.1187881579972,1116.1187881579972,1116.1187881579972,1116.1187881579972,l,1.4194436639954802,10,323,1,1117.5703405479871,1119.0719458779931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,5,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1119.572715819988,1119.572715819988,1119.572715819988,1119.572715819988,1119.572715819988,1119.572715819988,1119.572715819988,1119.572715819988,1119.572715819988,1119.572715819988,a,0.48432698400574736,10,333,1,1120.0899489659932,1121.5915094999946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,6,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122.0921290459955,1122.0921290459955,1122.0921290459955,1122.0921290459955,1122.0921290459955,1122.0921290459955,1122.0921290459955,1122.0921290459955,1122.0921290459955,1122.0921290459955,a,0.6413462859927677,10,343,1,1122.759347728992,1124.261162632989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1124.761635539995,1124.761635539995,1124.761635539995,1124.761635539995,1124.761635539995,1124.761635539995,1124.761635539995,1124.761635539995,1124.761635539995,1124.761635539995,a,0.6037987509917002,1,344,1,1125.3957300899929,1126.8975074249902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,8,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1127.3978413939913,1127.3978413939913,1127.3978413939913,1127.3978413939913,1127.3978413939913,1127.3978413939913,1127.3978413939913,1127.3978413939913,1127.3978413939913,1127.3978413939913,a,1.0071999500069069,10,354,1,1128.4322915459925,1129.9339486539975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,9,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130.434617588995,1130.434617588995,1130.434617588995,1130.434617588995,1130.434617588995,1130.434617588995,1130.434617588995,1130.434617588995,1130.434617588995,1130.434617588995,l,1.1866445190098602,1,355,1,1131.6524785439979,1133.1541128359968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,10,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133.65474880299,1133.65474880299,1133.65474880299,1133.65474880299,1133.65474880299,1133.65474880299,1133.65474880299,1133.65474880299,1133.65474880299,1133.65474880299,l,0.7790388610010268,10,365,1,1134.4556186809932,1135.957277581998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1136.4577374329965,1136.4577374329965,1136.4577374329965,1136.4577374329965,1136.4577374329965,1136.4577374329965,1136.4577374329965,1136.4577374329965,1136.4577374329965,1136.4577374329965,l,0.721256368997274,10,375,1,1137.2085772680002,1138.7104047169996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,1,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139.2110983389866,1139.2110983389866,1139.2110983389866,1139.2110983389866,1139.2110983389866,1139.2110983389866,1139.2110983389866,1139.2110983389866,1139.2110983389866,1139.2110983389866,a,1.4350245029927464,10,385,1,1140.6627710209868,1142.1641605179902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,1,1,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1142.6648745129933,1142.6648745129933,1142.6648745129933,1142.6648745129933,1142.6648745129933,1142.6648745129933,1142.6648745129933,1142.6648745129933,1142.6648745129933,1142.6648745129933,a,1.1069616900058463,1,386,1,1143.7991600929963,1145.3010981599946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,1,2,14,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1145.8014777079952,1145.8014777079952,1145.8014777079952,1145.8014777079952,1145.8014777079952,1145.8014777079952,1145.8014777079952,1145.8014777079952,1145.8014777079952,1145.8014777079952,a,2.0436245309974765,10,396,1,1147.8705244089942,1149.3722166239895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,1,3,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1149.8726266299927,1149.8726266299927,1149.8726266299927,1149.8726266299927,1149.8726266299927,1149.8726266299927,1149.8726266299927,1149.8726266299927,1149.8726266299927,1149.8726266299927,a,1.5954184489964973,1,397,1,1151.490970393992,1152.9927360459988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,1,4,16,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1153.4934946589929,1153.4934946589929,1153.4934946589929,1153.4934946589929,1153.4934946589929,1153.4934946589929,1153.4934946589929,1153.4934946589929,1153.4934946589929,1153.4934946589929,a,1.9781745399959618,1,398,1,1155.4954997309978,1156.9971886079875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,1,5,17,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1157.4976593959873,1157.4976593959873,1157.4976593959873,1157.4976593959873,1157.4976593959873,1157.4976593959873,1157.4976593959873,1157.4976593959873,1157.4976593959873,1157.4976593959873,l,1.3947123819962144,10,408,1,1158.9160358299996,1160.4175952749938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,1,6,18,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1160.9182430449873,1160.9182430449873,1160.9182430449873,1160.9182430449873,1160.9182430449873,1160.9182430449873,1160.9182430449873,1160.9182430449873,1160.9182430449873,1160.9182430449873,l,2.226311655002064,10,418,1,1163.1707730609924,1164.672482501992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,1,7,19,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165.1731343009887,1165.1731343009887,1165.1731343009887,1165.1731343009887,1165.1731343009887,1165.1731343009887,1165.1731343009887,1165.1731343009887,1165.1731343009887,1165.1731343009887,a,1.6403814799996326,10,428,1,1166.8418212609977,1168.3431068709906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17022,2022-11-03_11h17.55.310,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.929231485705024,
