LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,prac_fback_text.stopped,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,vts_fback.stopped,target_resp.rt,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,7,0,7,0,,,,,,,,,,,,,,,,10,1483,,,2017.170367137005,,,160,U,star,0.001505449996329844,,,,,1,0,,,,,,,,,,,,2013.6092572440102,2013.6092572440102,2013.6092572440102,2013.6092572440102,2015.118005265016,2015.118005265016,2015.118005265016,2015.118005265016,2015.118005265016,2015.118005265016,2015.118005265016,2015.118005265016,,,,,repeat,number,numRpt,f,Lo,,,0.5222000619978644,5,,,,,high,2015.6687596540141,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,8,0,8,0,,,,,,,,,,,,,,,,1,1484,,,2021.6419930029952,,,139,D,circle,0.0014806599938310683,,,,,1,0,,,,,,,,,,,,2018.149196813989,2018.149196813989,2018.149196813989,2018.149196813989,2019.656371760997,2019.656371760997,2019.656371760997,2019.656371760997,2019.656371760997,2019.656371760997,2019.656371760997,2019.656371760997,,,,,repeat,number,numRpt,d,Lo,,,0.46051955901202746,5,,,,,high,2020.1409151020052,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,9,0,9,0,,,,,,,,,,,,,,,,0,1484,,,2026.2305419610057,,,125,F,hexagon,0.0015480210131499916,,,,,1,0,,,,,,,,,,,,2022.61928287099,2022.61928287099,2022.61928287099,2022.61928287099,2024.1285248349886,2024.1285248349886,2024.1285248349886,2024.1285248349886,2024.1285248349886,2024.1285248349886,2024.1285248349886,2024.1285248349886,,,,,switch,letter,lettSwt,j,Hi,,,0.5686145650106482,5,,,,,high,2024.7287918110087,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,10,0,10,0,,,,,,,,,,,,,,,,1,1485,,,2030.8020300549979,,,132,S,star,0.0013596589851658791,,,,,1,0,,,,,,,,,,,,2027.2079099790135,2027.2079099790135,2027.2079099790135,2027.2079099790135,2028.7166912500106,2028.7166912500106,2028.7166912500106,2028.7166912500106,2028.7166912500106,2028.7166912500106,2028.7166912500106,2028.7166912500106,,,,,switch,number,numSwt,d,Lo,,,0.5578567930206191,5,,,,,high,2029.3011357139912,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,11,0,11,0,,,,,,,,,,,,,,,,10,1495,,,2035.3571204539912,,,181,B,triangle,0.0014609319914598018,,,,,1,0,,,,,,,,,,,,2031.7800219730125,2031.7800219730125,2031.7800219730125,2031.7800219730125,2033.2882189899974,2033.2882189899974,2033.2882189899974,2033.2882189899974,2033.2882189899974,2033.2882189899974,2033.2882189899974,2033.2882189899974,,,,,switch,letter,lettSwt,j,Hi,,,0.5420522589993197,5,,,,,high,2033.8564182450064,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,12,0,12,0,,,,,,,,,,,,,,,,10,1505,,,2039.9290617700026,,,167,W,triangle,0.0017309880058746785,,,,,1,0,,,,,,,,,,,,2036.3359955110063,2036.3359955110063,2036.3359955110063,2036.3359955110063,2037.8431098840083,2037.8431098840083,2037.8431098840083,2037.8431098840083,2037.8431098840083,2037.8431098840083,2037.8431098840083,2037.8431098840083,,,,,repeat,letter,lettRpt,k,Hi,,,0.5558858829899691,5,,,,,high,2038.4271114529984,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,13,0,13,0,,,,,,,,,,,,,,,,0,1505,,,2044.5005057940143,,,174,H,star,0.001738693012157455,,,,,0,0,,,,,,,,,,,,2040.9064678930154,2040.9064678930154,2040.9064678930154,2040.9064678930154,2042.4149194229976,2042.4149194229976,2042.4149194229976,2042.4149194229976,2042.4149194229976,2042.4149194229976,2042.4149194229976,2042.4149194229976,,,,,repeat,letter,NA,k,Hi,,,0.5622092460107524,5,,,,,high,2043.000402108999,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,14,0,14,0,,,,,,,,,,,,,,,,1,1506,,,2049.0888133629924,,,146,Y,circle,0.001343544980045408,,,,,1,1,,,,,,,,,,,,2045.478041668015,2045.478041668015,2045.478041668015,2045.478041668015,2046.9866494720045,2046.9866494720045,2046.9866494720045,2046.9866494720045,2046.9866494720045,2046.9866494720045,2046.9866494720045,2046.9866494720045,,,,,repeat,letter,lettRpt,k,Lo,,,0.5800180480000563,5,,,,,high,2047.5880928619881,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,15,0,15,0,,,,,,,,,,,,,,,,10,1516,,,2053.4769883789995,,,160,U,hexagon,0.001224205974722281,,,,,1,0,,,,,,,,,,,,2050.065972307988,2050.065972307988,2050.065972307988,2050.065972307988,2051.574956572993,2051.574956572993,2051.574956572993,2051.574956572993,2051.574956572993,2051.574956572993,2051.574956572993,2051.574956572993,,,,,switch,number,numSwt,f,Hi,,,0.381138163007563,5,,,,,high,2051.976408702001,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,16,0,16,0,,,,,,,,,,,,,,,,1,1517,,,2057.932029612013,,,181,H,star,0.0012230519787408412,,,,,1,0,,,,,,,,,,,,2054.4542350200063,2054.4542350200063,2054.4542350200063,2054.4542350200063,2055.9631224629993,2055.9631224629993,2055.9631224629993,2055.9631224629993,2055.9631224629993,2055.9631224629993,2055.9631224629993,2055.9631224629993,,,,,repeat,number,numRpt,f,Lo,,,0.44795008801156655,5,,,,,high,2056.4314527639945,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,17,0,17,0,,,,,,,,,,,,,,,,1,1518,,,2062.3701306300063,,,174,W,hexagon,0.0011570850037969649,,,,,1,0,,,,,,,,,,,,2058.908844737016,2058.908844737016,2058.908844737016,2058.908844737016,2060.4180886989925,2060.4180886989925,2060.4180886989925,2060.4180886989925,2060.4180886989925,2060.4180886989925,2060.4180886989925,2060.4180886989925,,,,,repeat,number,numRpt,f,Hi,,,0.42467973098973744,5,,,,,high,2060.8685481059947,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,18,0,18,0,,,,,,,,,,,,,,,,1,1519,,,2066.8417799480085,,,146,Y,circle,0.0016595270135439932,,,,,1,0,,,,,,,,,,,,2063.3481837839936,2063.3481837839936,2063.3481837839936,2063.3481837839936,2064.856277595012,2064.856277595012,2064.856277595012,2064.856277595012,2064.856277595012,2064.856277595012,2064.856277595012,2064.856277595012,,,,,repeat,number,numRpt,d,Lo,,,0.464773267012788,5,,,,,high,2065.3402622219874,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,19,0,19,0,,,,,,,,,,,,,,,,0,1519,,,2071.513558311999,,,132,F,triangle,0.001110167009755969,,,,,0,0,,,,,,,,,,,,2067.820419753989,2067.820419753989,2067.820419753989,2067.820419753989,2069.3279561719974,2069.3279561719974,2069.3279561719974,2069.3279561719974,2069.3279561719974,2069.3279561719974,2069.3279561719974,2069.3279561719974,,,,,switch,letter,NA,k,Lo,,,0.6610751329862978,5,,,,,high,2070.013360295008,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,20,0,20,0,,,,,,,,,,,,,,,,1,1520,,,2076.085322127008,,,125,U,star,0.0014815930044278502,,,,,1,1,,,,,,,,,,,,2072.4916255430144,2072.4916255430144,2072.4916255430144,2072.4916255430144,2073.9996737460024,2073.9996737460024,2073.9996737460024,2073.9996737460024,2073.9996737460024,2073.9996737460024,2073.9996737460024,2073.9996737460024,,,,,repeat,letter,lettRpt,k,Lo,,,0.5568648250191472,5,,,,,high,2074.584353320999,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,21,0,21,0,,,,,,,,,,,,,,,,1,1521,,,2080.623917451012,,,167,D,circle,0.0018224389932584018,,,,,1,0,,,,,,,,,,,,2077.0623473369924,2077.0623473369924,2077.0623473369924,2077.0623473369924,2078.5717954360007,2078.5717954360007,2078.5717954360007,2078.5717954360007,2078.5717954360007,2078.5717954360007,2078.5717954360007,2078.5717954360007,,,,,switch,number,numSwt,f,Lo,,,0.5309314700134564,5,,,,,high,2079.1223499790067,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,22,0,22,0,,,,,,,,,,,,,,,,0,1521,,,2085.195300402993,,,139,S,triangle,0.0014054389903321862,,,,,1,0,,,,,,,,,,,,2081.603393592988,2081.603393592988,2081.603393592988,2081.603393592988,2083.110238869005,2083.110238869005,2083.110238869005,2083.110238869005,2083.110238869005,2083.110238869005,2083.110238869005,2083.110238869005,,,,,switch,letter,lettSwt,k,Hi,,,0.5601210640161298,5,,,,,high,2083.6954966649937,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,23,0,23,0,,,,,,,,,,,,,,,,10,1531,,,2089.700358762988,,,160,B,hexagon,0.0014252810215111822,,,,,1,0,,,,,,,,,,,,2086.1720179200056,2086.1720179200056,2086.1720179200056,2086.1720179200056,2087.681364922988,2087.681364922988,2087.681364922988,2087.681364922988,2087.681364922988,2087.681364922988,2087.681364922988,2087.681364922988,,,,,repeat,letter,lettRpt,j,Hi,,,0.489097097015474,5,,,,,high,2088.199327942013,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,24,0,24,0,,,,,,,,,,,,,,,,1,1532,,,2094.2039671730017,,,174,D,circle,0.0018877559923566878,,,,,1,0,,,,,,,,,,,,2090.6793320669967,2090.6793320669967,2090.6793320669967,2090.6793320669967,2092.186566054006,2092.186566054006,2092.186566054006,2092.186566054006,2092.186566054006,2092.186566054006,2092.186566054006,2092.186566054006,,,,,repeat,letter,lettRpt,j,Lo,,,0.49411815698840655,5,,,,,high,2092.704816606012,2094.2039671730017,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,25,0,25,0,,,,,,,,,,,,,,,,1,1533,,,2098.693656723015,,,160,B,star,0.0015006870089564472,,,,,1,0,,,,,,,,,,,,2095.1830940250074,2095.1830940250074,2095.1830940250074,2095.1830940250074,2096.6914725899987,2096.6914725899987,2096.6914725899987,2096.6914725899987,2096.6914725899987,2096.6914725899987,2096.6914725899987,2096.6914725899987,,,,,repeat,letter,lettRpt,j,Lo,,,0.468238174013095,5,,,,,high,2097.1918299070094,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,26,0,26,0,,,,,,,,,,,,,,,,0,1533,,,2103.4488498650026,,,167,Y,hexagon,0.0012413830263540149,,,,,1,0,,,,,,,,,,,,2099.670289600006,2099.670289600006,2099.670289600006,2099.670289600006,2101.1797868440044,2101.1797868440044,2101.1797868440044,2101.1797868440044,2101.1797868440044,2101.1797868440044,2101.1797868440044,2101.1797868440044,,,,,repeat,letter,lettRpt,k,Hi,,,0.7388357669988181,5,,,,,high,2101.9485626090027,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,27,0,27,0,,,,,,,,,,,,,,,,10,1543,,,2107.920419422997,,,132,F,triangle,0.0015670789871364832,,,,,1,0,,,,,,,,,,,,2104.42649896699,2104.42649896699,2104.42649896699,2104.42649896699,2105.934963103995,2105.934963103995,2105.934963103995,2105.934963103995,2105.934963103995,2105.934963103995,2105.934963103995,2105.934963103995,,,,,switch,number,numSwt,d,Hi,,,0.4609583879937418,5,,,,,high,2106.420156289998,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,28,0,28,0,,,,,,,,,,,,,,,,0,1543,,,2112.6092394709995,,,139,U,triangle,0.001444050983991474,,,,,1,0,,,,,,,,,,,,2108.8987021330104,2108.8987021330104,2108.8987021330104,2108.8987021330104,2110.4067238790158,2110.4067238790158,2110.4067238790158,2110.4067238790158,2110.4067238790158,2110.4067238790158,2110.4067238790158,2110.4067238790158,,,,,repeat,number,numRpt,d,Hi,,,0.6809684480249416,5,,,,,high,2111.108827368007,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,29,0,29,0,,,,,,,,,,,,,,,,0,1543,,,2117.097326424002,,,125,S,circle,0.0014338300097733736,,,,,0,0,,,,,,,,,,,,2113.5865610300098,2113.5865610300098,2113.5865610300098,2113.5865610300098,2115.09513339799,2115.09513339799,2115.09513339799,2115.09513339799,2115.09513339799,2115.09513339799,2115.09513339799,2115.09513339799,,,,,repeat,number,NA,f,Hi,,,0.4811564020055812,5,,,,,high,2115.597460009012,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,30,0,30,0,,,,,,,,,,,,,,,,0,1543,,,2121.652460934012,,,181,W,hexagon,0.001216499978909269,,,,,1,1,,,,,,,,,,,,2118.075268240995,2118.075268240995,2118.075268240995,2118.075268240995,2119.5833434080123,2119.5833434080123,2119.5833434080123,2119.5833434080123,2119.5833434080123,2119.5833434080123,2119.5833434080123,2119.5833434080123,,,,,repeat,number,numRpt,f,Hi,,,0.5497292210056912,5,,,,,high,2120.1527398820035,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,31,0,31,0,,,,,,,,,,,,,,,,10,1553,,,2126.107443396002,,,146,H,star,0.0011847639980260283,,,,,1,0,,,,,,,,,,,,2122.630907941988,2122.630907941988,2122.630907941988,2122.630907941988,2124.1384079169948,2124.1384079169948,2124.1384079169948,2124.1384079169948,2124.1384079169948,2124.1384079169948,2124.1384079169948,2124.1384079169948,,,,,repeat,number,numRpt,d,Lo,,,0.4510391990188509,5,,,,,high,2124.6072630530107,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,0,1553,,,2135.5007452020072,,,146,F,hexagon,0.0017997270042542368,,,,,1,0,,,,,,,,,,,,2131.6078544880147,2131.6078544880147,2131.6078544880147,2131.6078544880147,2133.1149900399905,2133.1149900399905,2133.1149900399905,2133.1149900399905,2133.1149900399905,2133.1149900399905,2133.1149900399905,2133.1149900399905,,,,,repeat,number,numRpt,d,Hi,,,0.8680687229789328,6,,,space,0.7889071110112127,high,2134.0013960420038,2135.5007452020072,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,1,1554,,,2139.939078942989,,,181,S,star,0.0006448180065490305,,,,,1,0,,,,,,,,,,,,2136.4783646870055,2136.4783646870055,2136.4783646870055,2136.4783646870055,2137.9869024989894,2137.9869024989894,2137.9869024989894,2137.9869024989894,2137.9869024989894,2137.9869024989894,2137.9869024989894,2137.9869024989894,,,,,switch,letter,lettSwt,k,Lo,,,0.41818256000988185,6,,,,,high,2138.437318361015,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,0,1554,,,2144.410729024996,,,132,H,triangle,0.001645612996071577,,,,,0,0,,,,,,,,,,,,2140.9162274099945,2140.9162274099945,2140.9162274099945,2140.9162274099945,2142.4251233079995,2142.4251233079995,2142.4251233079995,2142.4251233079995,2142.4251233079995,2142.4251233079995,2142.4251233079995,2142.4251233079995,,,,,repeat,letter,NA,k,Lo,,,0.46790142901591025,6,,,,,high,2142.911220148002,2144.410729024996,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,0,3,0,,,,,,,,,,,,,,,,1,1555,,,2149.049154117005,,,125,W,circle,0.0006332100019790232,,,,,1,1,,,,,,,,,,,,2145.3895136739884,2145.3895136739884,2145.3895136739884,2145.3895136739884,2146.8967369890015,2146.8967369890015,2146.8967369890015,2146.8967369890015,2146.8967369890015,2146.8967369890015,2146.8967369890015,2146.8967369890015,,,,,repeat,letter,lettRpt,k,Lo,,,0.6182650240079965,6,,,,,high,2147.5475282380066,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,4,0,4,0,,,,,,,,,,,,,,,,0,1555,,,2153.6041647150123,,,139,U,star,0.00164587699691765,,,,,0,0,,,,,,,,,,,,2150.0273371179937,2150.0273371179937,2150.0273371179937,2150.0273371179937,2151.535339991009,2151.535339991009,2151.535339991009,2151.535339991009,2151.535339991009,2151.535339991009,2151.535339991009,2151.535339991009,,,,,switch,number,NA,f,Lo,,,0.5483821060042828,6,,,,,high,2152.1046881260118,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,5,0,5,0,,,,,,,,,,,,,,,,0,1555,,,2158.2093658130034,,,160,Y,hexagon,0.0009625880047678947,,,,,0,1,,,,,,,,,,,,2154.582304753014,2154.582304753014,2154.582304753014,2154.582304753014,2156.090342239011,2156.090342239011,2156.090342239011,2156.090342239011,2156.090342239011,2156.090342239011,2156.090342239011,2156.090342239011,,,,,repeat,number,NA,d,Lo,,,0.5850996740045957,6,,,,,high,2156.7080629279953,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,6,0,6,0,,,,,,,,,,,,,,,,10,1565,,,2162.7976366259973,,,167,B,circle,0.0016883670177776366,,,,,1,1,,,,,,,,,,,,2159.187430252001,2159.187430252001,2159.187430252001,2159.187430252001,2160.6951860940026,2160.6951860940026,2160.6951860940026,2160.6951860940026,2160.6951860940026,2160.6951860940026,2160.6951860940026,2160.6951860940026,,,,,repeat,number,numRpt,f,Lo,,,0.5794089600094594,6,,,,,high,2161.296884970012,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,7,0,7,0,,,,,,,,,,,,,,,,0,1565,,,2167.3861334770045,,,174,D,triangle,0.001491029019234702,,,,,1,0,,,,,,,,,,,,2163.7761704339937,2163.7761704339937,2163.7761704339937,2163.7761704339937,2165.2837132659915,2165.2837132659915,2165.2837132659915,2165.2837132659915,2165.2837132659915,2165.2837132659915,2165.2837132659915,2165.2837132659915,,,,,repeat,number,numRpt,f,Hi,,,0.5813871689897496,6,,,,,high,2165.886190637015,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,8,0,8,0,,,,,,,,,,,,,,,,0,1565,,,2172.024546207016,,,146,F,triangle,0.0016585470002610236,,,,,1,0,,,,,,,,,,,,2168.364459528995,2168.364459528995,2168.364459528995,2168.364459528995,2169.8721582129947,2169.8721582129947,2169.8721582129947,2169.8721582129947,2169.8721582129947,2169.8721582129947,2169.8721582129947,2169.8721582129947,,,,,switch,letter,lettSwt,j,Hi,,,0.6185567160136998,6,,,,,high,2170.522744209011,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,9,0,9,0,,,,,,,,,,,,,,,,1,1566,,,2176.546254593006,,,181,S,star,0.0013864080247003585,,,,,1,0,,,,,,,,,,,,2173.003244710999,2173.003244710999,2173.003244710999,2173.003244710999,2174.5107284029946,2174.5107284029946,2174.5107284029946,2174.5107284029946,2174.5107284029946,2174.5107284029946,2174.5107284029946,2174.5107284029946,,,,,repeat,letter,lettRpt,k,Lo,,,0.5121109269966837,6,,,,,high,2175.045516810991,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
