LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,target_resp.rt,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,10,1171,,,2598.8076502761105,,,132,W,triangle,0.0011417450150474906,,,,,1,1,,,,,,,,,,,2595.754182431032,2595.754182431032,2595.754182431032,2595.754182431032,2597.255761666107,2597.255761666107,2597.255761666107,2597.255761666107,2597.255761666107,2597.255761666107,2597.255761666107,2597.255761666107,,,,,repeat,letter,lettRpt,k,Lo,,0.028386775986291468,,5,,,,,low,2597.372742219013,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,1,1172,,,2603.062356080045,,,174,F,hexagon,0.034542971989139915,,,,,1,0,,,,,,,,,,,2599.825460418011,2599.825460418011,2599.825460418011,2599.825460418011,2601.3439750050893,2601.3439750050893,2601.3439750050893,2601.3439750050893,2601.3603517700685,2601.3603517700685,2601.3603517700685,2601.3603517700685,,,,,repeat,letter,lettRpt,j,Lo,,0.18331050500273705,,5,,,,,low,2601.61079785903,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,0,1172,,,2607.333474020008,,,139,S,star,0.0007972830208018422,,,,,0,0,,,,,,,,,,,2604.0298756890697,2604.0298756890697,2604.0298756890697,2604.0298756890697,2605.581812314107,2605.581812314107,2605.581812314107,2605.581812314107,2605.581812314107,2605.581812314107,2605.581812314107,2605.581812314107,,,,,repeat,letter,NA,j,Lo,,0.15103242394980043,,5,,,,,low,2605.8319565400016,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,0,1172,,,2611.421318359091,,,146,H,star,0.0010297509143128991,,,,,0,1,,,,,,,,,,,2608.3514841990545,2608.3514841990545,2608.3514841990545,2608.3514841990545,2609.8197454001056,2609.8197454001056,2609.8197454001056,2609.8197454001056,2609.8529765160056,2609.8529765160056,2609.8529765160056,2609.8529765160056,,,,,repeat,letter,NA,k,Lo,,0.0668730268953368,,5,,,,,low,2609.969948296086,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,0,1172,,,2615.575894740061,,,181,U,circle,0.0006352940108627081,,,,,1,1,,,,,,,,,,,2612.3893074180232,2612.3893074180232,2612.3893074180232,2612.3893074180232,2613.8908324560616,2613.8908324560616,2613.8908324560616,2613.8908324560616,2613.8908324560616,2613.8908324560616,2613.8908324560616,2613.8908324560616,,,,,repeat,letter,lettRpt,k,Hi,,0.10124695592094213,,5,,,,,low,2614.0743990930496,2615.575894740061,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,6,0,6,0,,,,,,,,,,,,,,,,0,1172,,,2619.730763001018,,,167,D,hexagon,0.0005892099579796195,,,,,0,0,,,,,,,,,,,2616.62745348108,2616.62745348108,2616.62745348108,2616.62745348108,2618.062062301091,2618.062062301091,2618.062062301091,2618.062062301091,2618.1287346790778,2618.1287346790778,2618.1287346790778,2618.1287346790778,,,,,repeat,letter,NA,k,Hi,,0.13704166503157467,,5,,,,,low,2618.2959216180025,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,7,0,7,0,,,,,,,,,,,,,,,,1,1173,,,2624.852979119052,,,160,Y,triangle,0.0012732470640912652,,,,,1,1,,,,,,,,,,,2620.714980698074,2620.714980698074,2620.714980698074,2620.714980698074,2622.2500538300956,2622.2500538300956,2622.2500538300956,2622.2500538300956,2622.2500538300956,2622.2500538300956,2622.2500538300956,2622.2500538300956,,,,,repeat,letter,lettRpt,k,Lo,,1.0797148870769888,,5,,,,,low,2623.4181669540703,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,8,0,8,0,,,,,,,,,,,,,,,,0,1173,,,2629.0074342330918,,,125,B,triangle,0.0011818500934168696,,,,,0,0,,,,,,,,,,,2625.837405905011,2625.837405905011,2625.837405905011,2625.837405905011,2627.338962691021,2627.338962691021,2627.338962691021,2627.338962691021,2627.338962691021,2627.338962691021,2627.338962691021,2627.338962691021,,,,,repeat,letter,NA,k,Lo,,0.14245408796705306,,5,,,,,low,2627.5728474979987,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,9,0,9,0,,,,,,,,,,,,,,,,0,1173,,,2634.0964304601075,,,132,W,star,0.0011239120503887534,,,,,1,1,,,,,,,,,,,2629.991986715002,2629.991986715002,2629.991986715002,2629.991986715002,2631.4934636740945,2631.4934636740945,2631.4934636740945,2631.4934636740945,2631.4934636740945,2631.4934636740945,2631.4934636740945,2631.4934636740945,,,,,repeat,letter,lettRpt,k,Hi,,1.0737159689888358,,5,,,,,low,2632.6613863960374,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,10,0,10,0,,,,,,,,,,,,,,,,10,1183,,,2638.968483501114,,,174,F,hexagon,0.00151139497756958,,,,,1,0,,,,,,,,,,,2635.08081495401,2635.08081495401,2635.08081495401,2635.08081495401,2636.582467663102,2636.582467663102,2636.582467663102,2636.582467663102,2636.582467663102,2636.582467663102,2636.582467663102,2636.582467663102,,,,,repeat,letter,lettRpt,j,Lo,,0.8565277999732643,,5,,,,,low,2637.5335104700644,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,11,0,11,0,,,,,,,,,,,,,,,,0,1183,,,2643.790359336068,,2644.290958599071,139,S,circle,0.0010282609146088362,,,,,1,0,,,,,,,,,,,2639.953024601098,2639.953024601098,2639.953024601098,2639.953024601098,2641.4546115910634,2641.4546115910634,2641.4546115910634,2641.4546115910634,2641.4546115910634,2641.4546115910634,2641.4546115910634,2641.4546115910634,,,,,switch,number,numSwt,d,Hi,,0.6971264720195904,,5,,,,,low,2642.288823740091,2643.790359336068,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,12,0,12,0,,,,,,,,,,,,,,,,0,1183,,,2648.312304491061,,,146,H,star,0.0007021059282124043,,,,,1,0,,,,,,,,,,,2644.774839839083,2644.774839839083,2644.774839839083,2644.774839839083,2646.2765921601094,2646.2765921601094,2646.2765921601094,2646.2765921601094,2646.2765921601094,2646.2765921601094,2646.2765921601094,2646.2765921601094,,,,,repeat,number,numRpt,d,Hi,,0.5110286429990083,,5,,,,,low,2646.877133111004,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,13,0,13,0,,,,,,,,,,,,,,,,10,1193,,,2652.9838869851083,,,181,U,triangle,0.0014688969822600484,,,,,1,0,,,,,,,,,,,2649.2965697050095,2649.2965697050095,2649.2965697050095,2649.2965697050095,2650.7980858380906,2650.7980858380906,2650.7980858380906,2650.7980858380906,2650.7980858380906,2650.7980858380906,2650.7980858380906,2650.7980858380906,,,,,switch,letter,lettSwt,k,Lo,,0.6584611450089142,,5,,,,,low,2651.54934527108,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,14,0,14,0,,,,,,,,,,,,,,,,0,1193,,,2658.0061811601045,,2658.5066506250296,167,D,hexagon,0.0010938029736280441,,,,,0,0,,,,,,,,,,,2653.968501773081,2653.968501773081,2653.968501773081,2653.968501773081,2655.4700106011005,2655.4700106011005,2655.4700106011005,2655.4700106011005,2655.4700106011005,2655.4700106011005,2655.4700106011005,2655.4700106011005,,,,,switch,number,NA,d,Lo,,0.9364399799378589,,5,,,,,low,2656.504556840053,2658.0061811601045,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,15,0,15,0,,,,,,,,,,,,,,,,0,1193,,,2662.7446261401055,,,160,Y,circle,0.0004886300303041935,,,,,0,1,,,,,,,,,,,2658.990536908037,2658.990536908037,2658.990536908037,2658.990536908037,2660.4922559780534,2660.4922559780534,2660.4922559780534,2660.4922559780534,2660.4922559780534,2660.4922559780534,2660.4922559780534,2660.4922559780534,,,,,repeat,number,NA,d,Lo,,0.7303927399916574,,5,,,,,low,2661.2947613680735,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,16,0,16,0,,,,,,,,,,,,,,,,1,1194,,,2667.566728154081,,2668.067227091058,132,H,hexagon,0.0013947059633210301,,,,,1,1,,,,,,,,,,,2663.72926403,2663.72926403,2663.72926403,2663.72926403,2665.2307981291087,2665.2307981291087,2665.2307981291087,2665.2307981291087,2665.2307981291087,2665.2307981291087,2665.2307981291087,2665.2307981291087,,,,,repeat,number,numRpt,d,Lo,,0.7515219090273604,,5,,,,,low,2666.065101328073,2667.566728154081,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,17,0,17,0,,,,,,,,,,,,,,,,0,1194,,,2672.288742466015,,,174,Y,circle,0.00018989096861332655,,,,,1,0,,,,,,,,,,,2668.5510954411,2668.5510954411,2668.5510954411,2668.5510954411,2670.0528645690065,2670.0528645690065,2670.0528645690065,2670.0528645690065,2670.0528645690065,2670.0528645690065,2670.0528645690065,2670.0528645690065,,,,,repeat,number,numRpt,f,Hi,,0.7010087459348142,,5,,,,,low,2670.836845524027,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,18,0,18,0,,,,,,,,,,,,,,,,1,1195,,,2676.960411420092,,2677.4608032180695,146,U,triangle,0.0005285600200295448,,,,,1,0,,,,,,,,,,,2673.2564396600937,2673.2564396600937,2673.2564396600937,2673.2564396600937,2674.757877291064,2674.757877291064,2674.757877291064,2674.757877291064,2674.757877291064,2674.757877291064,2674.757877291064,2674.757877291064,,,,,repeat,number,numRpt,d,Lo,,0.6185287460684776,,5,,,,,low,2675.4585985110607,2676.960411420092,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,19,0,19,0,,,,,,,,,,,,,,,,0,1195,,,2681.4319418200757,,,181,W,star,0.0005453329067677259,,,,,1,0,,,,,,,,,,,2677.9449249880854,2677.9449249880854,2677.9449249880854,2677.9449249880854,2679.446357560111,2679.446357560111,2679.446357560111,2679.446357560111,2679.446357560111,2679.446357560111,2679.446357560111,2679.446357560111,,,,,repeat,number,numRpt,f,Hi,,0.4633622389519587,,5,,,,,low,2680.047059276025,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,20,0,20,0,,,,,,,,,,,,,,,,0,1195,,,2687.772315778071,,2688.272935635061,160,S,hexagon,0.0011805429821833968,,,,,0,0,,,,,,,,,,,2682.4163649710827,2682.4163649710827,2682.4163649710827,2682.4163649710827,2683.918053309084,2683.918053309084,2683.918053309084,2683.918053309084,2683.918053309084,2683.918053309084,2683.918053309084,2683.918053309084,,,,,switch,letter,NA,j,Hi,,2.2702715849736705,,5,,,,,low,2686.2706231230404,2687.772315778071,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,21,0,21,0,,,,,,,,,,,,,,,,0,1195,,,2694.513011513045,,,125,D,circle,0.0004331690724939108,,,,,1,1,,,,,,,,,,,2688.7565745840548,2688.7565745840548,2688.7565745840548,2688.7565745840548,2690.258518490009,2690.258518490009,2690.258518490009,2690.258518490009,2690.258518490009,2690.258518490009,2690.258518490009,2690.258518490009,,,,,repeat,letter,lettRpt,j,Hi,,2.7257187790237367,,5,,,,,low,2693.0782489040866,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,22,0,22,0,,,,,,,,,,,,,,,,1,1196,,,2698.7843582610367,,,167,B,triangle,0.0012342570116743445,,,,,1,0,,,,,,,,,,,2695.497616571025,2695.497616571025,2695.497616571025,2695.497616571025,2696.99911198311,2696.99911198311,2696.99911198311,2696.99911198311,2696.99911198311,2696.99911198311,2696.99911198311,2696.99911198311,,,,,repeat,letter,lettRpt,j,Lo,,0.25948993500787765,,5,,,,,low,2697.3496755200904,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,23,0,23,0,,,,,,,,,,,,,,,,0,1196,,,2703.806631979067,,,139,F,star,0.0013813499826937914,,,,,0,0,,,,,,,,,,,2699.768779425067,2699.768779425067,2699.768779425067,2699.768779425067,2701.2704682730837,2701.2704682730837,2701.2704682730837,2701.2704682730837,2701.2704682730837,2701.2704682730837,2701.2704682730837,2701.2704682730837,,,,,repeat,letter,NA,k,Lo,,1.0068954629823565,,5,,,,,low,2702.3718484400306,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,24,0,24,0,,,,,,,,,,,,,,,,0,1196,,,2708.2448572410503,,,146,Y,circle,0.0013541929656639695,,,,,1,1,,,,,,,,,,,2704.7909570150077,2704.7909570150077,2704.7909570150077,2704.7909570150077,2706.2928645290667,2706.2928645290667,2706.2928645290667,2706.2928645290667,2706.2928645290667,2706.2928645290667,2706.2928645290667,2706.2928645290667,,,,,switch,number,numSwt,d,Hi,,0.35084532806649804,,5,,,,,low,2706.743156413082,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,25,0,25,0,,,,,,,,,,,,,,,,0,1196,,,2712.5662716280203,,,167,S,star,0.0013814650010317564,,,,,0,0,,,,,,,,,,,2709.2292645880952,2709.2292645880952,2709.2292645880952,2709.2292645880952,2710.730886361096,2710.730886361096,2710.730886361096,2710.730886361096,2710.730886361096,2710.730886361096,2710.730886361096,2710.730886361096,,,,,switch,letter,NA,j,Hi,,0.30064527702052146,,5,,,,,low,2711.1147882860387,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,26,0,26,0,,,,,,,,,,,,,,,,0,1196,,,2717.872148985043,,,174,W,triangle,0.001015394926071167,,,,,0,1,,,,,,,,,,,2713.5340358040994,2713.5340358040994,2713.5340358040994,2713.5340358040994,2715.035784900072,2715.035784900072,2715.035784900072,2715.035784900072,2715.035784900072,2715.035784900072,2715.035784900072,2715.035784900072,,,,,repeat,letter,NA,j,Hi,,1.2930505499243736,,5,,,,,low,2716.4207332630176,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,27,0,27,0,,,,,,,,,,,,,,,,10,1206,,,2722.093477909104,,,139,U,hexagon,0.001145913964137435,,,,,1,1,,,,,,,,,,,2718.8398886231007,2718.8398886231007,2718.8398886231007,2718.8398886231007,2720.3417232480133,2720.3417232480133,2720.3417232480133,2720.3417232480133,2720.3417232480133,2720.3417232480133,2720.3417232480133,2720.3417232480133,,,,,repeat,letter,lettRpt,k,Lo,,0.18383041094057262,,5,,,,,low,2720.6085069390247,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,28,0,28,0,,,,,,,,,,,,,,,,1,1207,,,2727.7997827000218,,,125,H,triangle,0.0168256830656901,,,,,1,0,,,,,,,,,,,2723.044445340056,2723.044445340056,2723.044445340056,2723.044445340056,2724.5294983331114,2724.5294983331114,2724.5294983331114,2724.5294983331114,2724.546132608084,2724.546132608084,2724.546132608084,2724.546132608084,,,,,repeat,letter,lettRpt,j,Lo,,1.7222966589033604,,5,,,,,low,2726.348264010041,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,29,0,29,0,,,,,,,,,,,,,,,,0,1207,,,2731.9545398030896,,2732.4549502090085,132,F,star,0.0011064299615100026,,,,,0,0,,,,,,,,,,,2728.767610541079,2728.767610541079,2728.767610541079,2728.767610541079,2730.2693461090093,2730.2693461090093,2730.2693461090093,2730.2693461090093,2730.2693461090093,2730.2693461090093,2730.2693461090093,2730.2693461090093,,,,,repeat,letter,NA,k,Lo,,0.1010098640108481,,5,,,,,low,2730.4526966930134,2731.9545398030896,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,30,0,30,0,,,,,,,,,,,,,,,,0,1207,,,2736.326083399006,,,181,D,circle,0.0003375600790604949,,,,,1,1,,,,,,,,,,,2732.9889563760953,2732.9889563760953,2732.9889563760953,2732.9889563760953,2734.440452478011,2734.440452478011,2734.440452478011,2734.440452478011,2734.4905458780704,2734.4905458780704,2734.4905458780704,2734.4905458780704,,,,,repeat,letter,lettRpt,j,Hi,,0.3621542559703812,,5,,,,,low,2734.8911098490935,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,31,0,31,0,,,,,,,,,,,,,,,,0,1207,,,2742.3999084710376,,,160,B,hexagon,0.03518511902075261,,,,,0,0,,,,,,,,,,,2737.343526023091,2737.343526023091,2737.343526023091,2737.343526023091,2738.812182484078,2738.812182484078,2738.812182484078,2738.812182484078,2738.8453125300584,2738.8453125300584,2738.8453125300584,2738.8453125300584,,,,,repeat,letter,NA,k,Hi,,2.00957722007297,,5,,,,,low,2740.914315326023,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,0,1207,,,2750.825215861085,,,174,S,star,0.0014448699075728655,,,,,1,1,,,,,,,,,,,2747.5717629860155,2747.5717629860155,2747.5717629860155,2747.5717629860155,2749.073494373006,2749.073494373006,2749.073494373006,2749.073494373006,2749.073494373006,2749.073494373006,2749.073494373006,2749.073494373006,,,,,repeat,letter,lettRpt,k,Hi,,0.2196175999706611,,6,,,space,0.8351115480763838,low,2749.390460813069,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,0,1207,,,2756.982109211036,,,146,Y,circle,0.001231516944244504,,,,,1,0,,,,,,,,,,,2751.8094492000528,2751.8094492000528,2751.8094492000528,2751.8094492000528,2753.361444674083,2753.361444674083,2753.361444674083,2753.361444674083,2753.361444674083,2753.361444674083,2753.361444674083,2753.361444674083,,,,,repeat,letter,lettRpt,k,Hi,,2.0979395259637386,,6,,,,,low,2755.547168845078,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,1,1208,,,2761.603655934101,,,167,W,triangle,0.001188925001770258,,,,,1,0,,,,,,,,,,,2757.966403180035,2757.966403180035,2757.966403180035,2757.966403180035,2759.4847981160274,2759.4847981160274,2759.4847981160274,2759.4847981160274,2759.4847981160274,2759.4847981160274,2759.4847981160274,2759.4847981160274,,,,,switch,number,numSwt,f,Lo,,0.5192027849843726,,6,,,,,low,2760.102227689,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,0,3,0,,,,,,,,,,,,,,,,1,1209,,,2766.042133645038,,,132,D,hexagon,0.03442058095242828,,,,,1,0,,,,,,,,,,,2762.621974680107,2762.621974680107,2762.621974680107,2762.621974680107,2764.1567191580543,2764.1567191580543,2764.1567191580543,2764.1567191580543,2764.1567191580543,2764.1567191580543,2764.1567191580543,2764.1567191580543,,,,,switch,letter,lettSwt,j,Lo,,0.33736239501740783,,6,,,,,low,2764.5908116280334,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
