LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,3,2,38,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.48162394715473,195.48162394715473,195.48162394715473,195.48162394715473,195.48162394715473,195.48162394715473,195.48162394715473,195.48162394715473,195.48162394715473,195.48162394715473,l,0.741869599558413,10,246,0,196.24860161403194,197.74938260624185,197.74938260624185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,3,3,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.25129636609927,198.25129636609927,198.25129636609927,198.25129636609927,198.25129636609927,198.25129636609927,198.25129636609927,198.25129636609927,198.25129636609927,198.25129636609927,a,1.3927964656613767,10,256,0,199.66846944205463,201.168941705022,201.168941705022,201.66906331526116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,3,4,40,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.66906331526116,201.66906331526116,201.66906331526116,201.66906331526116,201.66906331526116,201.66906331526116,201.66906331526116,201.66906331526116,201.66906331526116,201.66906331526116,l,1.3848693608306348,1,257,0,203.07271796511486,204.5719306259416,204.5719306259416,205.07204475905746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,3,5,41,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.07204475905746,205.07204475905746,205.07204475905746,205.07204475905746,205.07204475905746,205.07204475905746,205.07204475905746,205.07204475905746,205.07204475905746,205.07204475905746,l,0.5796456900425255,1,258,0,205.67239769222215,207.17307492392138,207.17307492392138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,3,6,42,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.6729969312437,207.6729969312437,207.6729969312437,207.6729969312437,207.6729969312437,207.6729969312437,207.6729969312437,207.6729969312437,207.6729969312437,207.6729969312437,a,0.8368768757209182,1,259,0,208.54206399898976,210.04271106189117,210.04271106189117,210.54261213820428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,3,7,43,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.54261213820428,210.54261213820428,210.54261213820428,210.54261213820428,210.54261213820428,210.54261213820428,210.54261213820428,210.54261213820428,210.54261213820428,210.54261213820428,l,1.2186373299919069,10,269,0,211.79320602910593,213.29569638799876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,3,8,44,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.79569740127772,213.79569740127772,213.79569740127772,213.79569740127772,213.79569740127772,213.79569740127772,213.79569740127772,213.79569740127772,213.79569740127772,213.79569740127772,a,1.4864120334386826,1,270,0,215.31463670311496,216.83019377104938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,3,9,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.33037789305672,217.33037789305672,217.33037789305672,217.33037789305672,217.33037789305672,217.33037789305672,217.33037789305672,217.33037789305672,217.33037789305672,217.33037789305672,a,0.48390277475118637,1,271,0,217.83784757414833,219.34961410984397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,3,10,46,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.8495718012564,219.8495718012564,219.8495718012564,219.8495718012564,219.8495718012564,219.8495718012564,219.8495718012564,219.8495718012564,219.8495718012564,219.8495718012564,a,1.1264687166549265,10,281,0,221.00137280113995,222.50075059011579,222.50075059011579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,3,11,47,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.0026469179429,223.0026469179429,223.0026469179429,223.0026469179429,223.0026469179429,223.0026469179429,223.0026469179429,223.0026469179429,223.0026469179429,223.0026469179429,l,0.7850477057509124,10,291,0,223.81950537627563,225.32011319324374,225.32011319324374,225.82705296808854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.30211658589542,231.30211658589542,231.30211658589542,231.30211658589542,231.30211658589542,231.30211658589542,231.30211658589542,231.30211658589542,231.30211658589542,231.30211658589542,a,1.6106295129284263,1,292,1,232.9434356689453,234.44373095501214,234.44373095501214,234.9438871969469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.9438871969469,234.9438871969469,234.9438871969469,234.9438871969469,234.9438871969469,234.9438871969469,234.9438871969469,234.9438871969469,234.9438871969469,234.9438871969469,l,0.4543822309933603,10,302,1,235.42944746883586,236.94471610803157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.44465416995808,237.44465416995808,237.44465416995808,237.44465416995808,237.44465416995808,237.44465416995808,237.44465416995808,237.44465416995808,237.44465416995808,237.44465416995808,a,1.9028009586036205,1,303,1,239.36581588024274,240.8810934140347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,3,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.38150948518887,241.38150948518887,241.38150948518887,241.38150948518887,241.38150948518887,241.38150948518887,241.38150948518887,241.38150948518887,241.38150948518887,241.38150948518887,l,1.0491824224591255,10,313,1,242.44999589724466,243.95083919493482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,4,4,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.45122449705377,244.45122449705377,244.45122449705377,244.45122449705377,244.45122449705377,244.45122449705377,244.45122449705377,244.45122449705377,244.45122449705377,244.45122449705377,l,1.5001650736667216,1,314,1,245.96999303484336,247.48569067707285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.9707658002153,247.9707658002153,247.9707658002153,247.9707658002153,247.9707658002153,247.9707658002153,247.9707658002153,247.9707658002153,247.9707658002153,247.9707658002153,a,1.0751452748663723,10,324,1,249.0725347781554,250.57161258719862,250.57161258719862,251.07208195887506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,6,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.07208195887506,251.07208195887506,251.07208195887506,251.07208195887506,251.07208195887506,251.07208195887506,251.07208195887506,251.07208195887506,251.07208195887506,251.07208195887506,l,0.8422229257412255,10,334,1,251.93895840784535,253.4412262942642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.94128113193437,253.94128113193437,253.94128113193437,253.94128113193437,253.94128113193437,253.94128113193437,253.94128113193437,253.94128113193437,253.94128113193437,253.94128113193437,a,0.8755478006787598,10,344,1,254.8419603612274,256.342136005871,256.342136005871,256.8426917269826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,8,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.8426917269826,256.8426917269826,256.8426917269826,256.8426917269826,256.8426917269826,256.8426917269826,256.8426917269826,256.8426917269826,256.8426917269826,256.8426917269826,a,0.4948968687094748,10,354,1,257.359482832253,258.86182304192334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,9,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.3619762849994,259.3619762849994,259.3619762849994,259.3619762849994,259.3619762849994,259.3619762849994,259.3619762849994,259.3619762849994,259.3619762849994,259.3619762849994,l,0.6425444148480892,10,364,1,260.0293056680821,261.52943245414644,261.52943245414644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,10,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.02938532922417,262.02938532922417,262.02938532922417,262.02938532922417,262.02938532922417,262.02938532922417,262.02938532922417,262.02938532922417,262.02938532922417,262.02938532922417,a,0.46051422599703074,10,374,1,262.51322036096826,264.0155509118922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,11,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.5157224582508,264.5157224582508,264.5157224582508,264.5157224582508,264.5157224582508,264.5157224582508,264.5157224582508,264.5157224582508,264.5157224582508,264.5157224582508,a,0.5730931046418846,1,375,1,265.1175507050939,266.6328790592961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,1,0,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.1332248202525,267.1332248202525,267.1332248202525,267.1332248202525,267.1332248202525,267.1332248202525,267.1332248202525,267.1332248202525,267.1332248202525,267.1332248202525,a,1.3653494268655777,10,385,1,268.52049559215084,270.0195621321909,270.0195621321909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,1,1,13,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.5197311779484,270.5197311779484,270.5197311779484,270.5197311779484,270.5197311779484,270.5197311779484,270.5197311779484,270.5197311779484,270.5197311779484,270.5197311779484,l,0.9147033086046576,10,395,1,271.453371074982,272.95571804605424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,1,2,14,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.45591781428084,273.45591781428084,273.45591781428084,273.45591781428084,273.45591781428084,273.45591781428084,273.45591781428084,273.45591781428084,273.45591781428084,273.45591781428084,l,1.1055831918492913,10,405,1,274.5897372588515,276.09016098920256,276.09016098920256,276.59031928889453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,1,3,15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.59031928889453,276.59031928889453,276.59031928889453,276.59031928889453,276.59031928889453,276.59031928889453,276.59031928889453,276.59031928889453,276.59031928889453,276.59031928889453,l,1.6954220808111131,10,415,1,278.3093597749248,279.8102801628411,279.8102801628411,280.31004315428436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,1,4,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.31004315428436,280.31004315428436,280.31004315428436,280.31004315428436,280.31004315428436,280.31004315428436,280.31004315428436,280.31004315428436,280.31004315428436,280.31004315428436,a,1.0364823709242046,10,425,1,281.377173515968,282.88272955687717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,1,5,17,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.37975908908993,283.37975908908993,283.37975908908993,283.37975908908993,283.37975908908993,283.37975908908993,283.37975908908993,283.37975908908993,283.37975908908993,283.37975908908993,l,1.487648173701018,10,435,1,284.8969021961093,286.39752950007096,286.39752950007096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,1,6,18,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.89770149905235,286.89770149905235,286.89770149905235,286.89770149905235,286.89770149905235,286.89770149905235,286.89770149905235,286.89770149905235,286.89770149905235,286.89770149905235,l,1.1316598486155272,1,436,1,288.05158727196977,289.56700864993036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,1,7,19,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.067501808051,290.067501808051,290.067501808051,290.067501808051,290.067501808051,290.067501808051,290.067501808051,290.067501808051,290.067501808051,290.067501808051,a,0.9537512329407036,1,437,1,291.0509795662947,292.55173605214804,292.55173605214804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,1,8,20,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.053724009078,293.053724009078,293.053724009078,293.053724009078,293.053724009078,293.053724009078,293.053724009078,293.053724009078,293.053724009078,293.053724009078,a,1.556917302776128,10,447,1,294.6396442060359,296.1546748508699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,1,9,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.655020696111,296.655020696111,296.655020696111,296.655020696111,296.655020696111,296.655020696111,296.655020696111,296.655020696111,296.655020696111,296.655020696111,a,0.891520079690963,10,457,1,297.5719567988999,299.07438823208213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,1,10,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.5745629989542,299.5745629989542,299.5745629989542,299.5745629989542,299.5745629989542,299.5745629989542,299.5745629989542,299.5745629989542,299.5745629989542,299.5745629989542,a,0.6720614228397608,1,458,1,300.2762088649906,301.7753814002499,301.7753814002499,302.27520908787847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,1,11,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.27520908787847,302.27520908787847,302.27520908787847,302.27520908787847,302.27520908787847,302.27520908787847,302.27520908787847,302.27520908787847,302.27520908787847,302.27520908787847,l,0.7846536636352539,1,459,1,303.07769360300153,304.5781971332617,304.5781971332617,305.07823899714276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,2,0,24,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.07823899714276,305.07823899714276,305.07823899714276,305.07823899714276,305.07823899714276,305.07823899714276,305.07823899714276,305.07823899714276,305.07823899714276,305.07823899714276,a,0.9635296789929271,10,469,1,306.06374177895486,307.57944316323847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,2,1,25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.06432037008926,308.06432037008926,308.06432037008926,308.06432037008926,308.06432037008926,308.06432037008926,308.06432037008926,308.06432037008926,308.06432037008926,308.06432037008926,a,0.8685354385524988,10,479,1,308.96480141207576,310.465334714856,310.465334714856,310.96555787092075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,2,2,26,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.96555787092075,310.96555787092075,310.96555787092075,310.96555787092075,310.96555787092075,310.96555787092075,310.96555787092075,310.96555787092075,310.96555787092075,310.96555787092075,l,1.094103860668838,10,489,1,312.08250038605183,313.5849021449685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,2,3,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.08531146124005,314.08531146124005,314.08531146124005,314.08531146124005,314.08531146124005,314.08531146124005,314.08531146124005,314.08531146124005,314.08531146124005,314.08531146124005,a,1.1029989714734256,10,499,1,315.21912209829316,316.7194486409426,316.7194486409426,317.2199135608971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,2,4,28,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.2199135608971,317.2199135608971,317.2199135608971,317.2199135608971,317.2199135608971,317.2199135608971,317.2199135608971,317.2199135608971,317.2199135608971,317.2199135608971,l,1.6127257128246129,10,509,1,318.85557135008276,320.35617962293327,320.35617962293327,320.8561240131967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,2022-11-30_10h22.22.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87891501713894,
