LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,prac_fback_text.stopped,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,target_resp.rt,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,13,0,13,0,,,,,,,,,,,,,,,,10,1376,,,1899.7863591720234,,,167,D,circle,0.0005784500390291214,,,,,1,0,,,,,,,,,,,,1896.315701509011,1896.315701509011,1896.315701509011,1896.315701509011,1897.8172763200128,1897.8172763200128,1897.8172763200128,1897.8172763200128,1897.8172763200128,1897.8172763200128,1897.8172763200128,1897.8172763200128,,,,,repeat,letter,lettRpt,j,Hi,,0.44135808595456183,,4,,,,,high,1898.3013441450312,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,14,0,14,0,,,,,,,,,,,,,,,,1,1377,,,1904.808249011985,,,132,Y,triangle,0.0011788360425271094,,,,,1,0,,,,,,,,,,,,1900.7705319150118,1900.7705319150118,1900.7705319150118,1900.7705319150118,1902.2722391620046,1902.2722391620046,1902.2722391620046,1902.2722391620046,1902.2722391620046,1902.2722391620046,1902.2722391620046,1902.2722391620046,,,,,switch,number,numSwt,d,Lo,,0.9864044740097597,,4,,,,,high,1903.3066086170147,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,15,0,15,0,,,,,,,,,,,,,,,,1,1378,,,1909.6806321290205,,,146,B,hexagon,0.0009611080167815089,,,,,1,0,,,,,,,,,,,,1905.7930859299959,1905.7930859299959,1905.7930859299959,1905.7930859299959,1907.2943762799841,1907.2943762799841,1907.2943762799841,1907.2943762799841,1907.2943762799841,1907.2943762799841,1907.2943762799841,1907.2943762799841,,,,,repeat,number,numRpt,d,Lo,,0.8367193280137144,,4,,,,,high,1908.1786340840044,1909.6806321290205,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,16,0,16,0,,,,,,,,,,,,,,,,0,1378,,,1914.352309259004,,,125,H,star,0.0009489220101386309,,,,,1,0,,,,,,,,,,,,1910.66497369,1910.66497369,1910.66497369,1910.66497369,1912.166427188029,1912.166427188029,1912.166427188029,1912.166427188029,1912.166427188029,1912.166427188029,1912.166427188029,1912.166427188029,,,,,switch,letter,lettSwt,j,Hi,,0.6365972369676456,,4,,,,,high,1912.8505279750098,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,17,0,17,0,,,,,,,,,,,,,,,,0,1378,,,1918.9405623250059,,,139,U,circle,0.0012396490201354027,,,,,1,0,,,,,,,,,,,,1915.3367513170233,1915.3367513170233,1915.3367513170233,1915.3367513170233,1916.8383345699986,1916.8383345699986,1916.8383345699986,1916.8383345699986,1916.8383345699986,1916.8383345699986,1916.8383345699986,1916.8383345699986,,,,,repeat,letter,lettRpt,k,Hi,,0.58154728601221,,4,,,,,high,1917.455855868,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,18,0,18,0,,,,,,,,,,,,,,,,1,1379,,,1923.729220357025,,,146,S,hexagon,0.0011569589842110872,,,,,1,0,,,,,,,,,,,,1919.9249790729955,1919.9249790729955,1919.9249790729955,1919.9249790729955,1921.4266292570392,1921.4266292570392,1921.4266292570392,1921.4266292570392,1921.4266292570392,1921.4266292570392,1921.4266292570392,1921.4266292570392,,,,,switch,number,numSwt,d,Lo,,0.7767135559697635,,4,,,,,high,1922.2444358679932,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,19,0,19,0,,,,,,,,,,,,,,,,1,1380,,,1928.4010959570296,,,167,D,triangle,0.0012825599987991154,,,,,1,0,,,,,,,,,,,,1924.713776235003,1924.713776235003,1924.713776235003,1924.713776235003,1926.2152364220237,1926.2152364220237,1926.2152364220237,1926.2152364220237,1926.2152364220237,1926.2152364220237,1926.2152364220237,1926.2152364220237,,,,,repeat,number,numRpt,f,Lo,,0.6353470499743707,,4,,,,,high,1926.89936205704,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,20,0,20,0,,,,,,,,,,,,,,,,1,1381,,,1933.4734648790327,,,132,Y,hexagon,0.0014313400024548173,,,,,1,0,,,,,,,,,,,,1929.3854437640402,1929.3854437640402,1929.3854437640402,1929.3854437640402,1930.887336226995,1930.887336226995,1930.887336226995,1930.887336226995,1930.887336226995,1930.887336226995,1930.887336226995,1930.887336226995,,,,,repeat,number,numRpt,d,Lo,,1.0353232269990258,,4,,,,,high,1931.9717398050125,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,21,0,21,0,,,,,,,,,,,,,,,,0,1381,,,1938.0116109669907,,,181,W,circle,0.001283717982005328,,,,,1,0,,,,,,,,,,,,1934.457752693037,1934.457752693037,1934.457752693037,1934.457752693037,1935.959316047025,1935.959316047025,1935.959316047025,1935.959316047025,1935.959316047025,1935.959316047025,1935.959316047025,1935.959316047025,,,,,switch,letter,lettSwt,k,Hi,,0.5014494389761239,,4,,,,,high,1936.5099458679906,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,22,0,22,0,,,,,,,,,,,,,,,,0,1381,,,1942.6000000070198,,,174,F,star,0.0012779920361936092,,,,,1,0,,,,,,,,,,,,1938.9961951820296,1938.9961951820296,1938.9961951820296,1938.9961951820296,1940.4979328170302,1940.4979328170302,1940.4979328170302,1940.4979328170302,1940.4979328170302,1940.4979328170302,1940.4979328170302,1940.4979328170302,,,,,repeat,letter,lettRpt,j,Hi,,0.5778898479766212,,4,,,,,high,1941.115043341997,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,23,0,23,0,,,,,,,,,,,,,,,,1,1382,,,1947.5056314870017,,,160,B,triangle,0.0015464579919353127,,,,,1,0,,,,,,,,,,,,1943.5844687640201,1943.5844687640201,1943.5844687640201,1943.5844687640201,1945.0861246539862,1945.0861246539862,1945.0861246539862,1945.0861246539862,1945.0861246539862,1945.0861246539862,1945.0861246539862,1945.0861246539862,,,,,switch,number,numSwt,f,Lo,,0.8926539060194045,,4,,,,,high,1946.020563054015,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,24,0,24,0,,,,,,,,,,,,,,,,1,1383,,,1952.2108335620142,,,167,F,triangle,0.0013896650052629411,,,,,1,0,,,,,,,,,,,,1948.4900120720267,1948.4900120720267,1948.4900120720267,1948.4900120720267,1949.9916353690205,1949.9916353690205,1949.9916353690205,1949.9916353690205,1949.9916353690205,1949.9916353690205,1949.9916353690205,1949.9916353690205,,,,,repeat,number,numRpt,f,Lo,,0.6687701999908313,,4,,,,,high,1950.7090355069959,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,25,0,25,0,,,,,,,,,,,,,,,,1,1384,,,1956.9324878129992,,,125,W,hexagon,0.0012033130042254925,,,,,1,0,,,,,,,,,,,,1953.1950665490003,1953.1950665490003,1953.1950665490003,1953.1950665490003,1954.6968942100066,1954.6968942100066,1954.6968942100066,1954.6968942100066,1954.6968942100066,1954.6968942100066,1954.6968942100066,1954.6968942100066,,,,,repeat,number,numRpt,d,Lo,,0.6994549829978496,,4,,,,,high,1955.4307592220139,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,26,0,26,0,,,,,,,,,,,,,,,,10,1394,,,1961.4210191119928,,,181,D,circle,0.0010592910111881793,,,,,1,0,,,,,,,,,,,,1957.9003266799846,1957.9003266799846,1957.9003266799846,1957.9003266799846,1959.4019590489916,1959.4019590489916,1959.4019590489916,1959.4019590489916,1959.4019590489916,1959.4019590489916,1959.4019590489916,1959.4019590489916,,,,,switch,letter,lettSwt,j,Hi,,0.49866315396502614,,4,,,,,high,1959.9359082580195,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,27,0,27,0,,,,,,,,,,,,,,,,10,1404,,,1965.7423271739972,,,139,S,star,0.0012263759854249656,,,,,1,0,,,,,,,,,,,,1962.4053737290087,1962.4053737290087,1962.4053737290087,1962.4053737290087,1963.9068865290028,1963.9068865290028,1963.9068865290028,1963.9068865290028,1963.9068865290028,1963.9068865290028,1963.9068865290028,1963.9068865290028,,,,,repeat,letter,lettRpt,k,Hi,,0.31198415299877524,,4,,,,,high,1964.2573059020215,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,28,0,28,0,,,,,,,,,,,,,,,,1,1405,,,1970.5808091750368,,,160,B,hexagon,0.001378901011776179,,,,,1,0,,,,,,,,,,,,1966.7266721830238,1966.7266721830238,1966.7266721830238,1966.7266721830238,1968.2283616299974,1968.2283616299974,1968.2283616299974,1968.2283616299974,1968.2283616299974,1968.2283616299974,1968.2283616299974,1968.2283616299974,,,,,switch,number,numSwt,f,Lo,,0.8316794749698602,,4,,,,,high,1969.096171634039,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,29,0,29,0,,,,,,,,,,,,,,,,1,1406,,,1975.252694128023,,,132,U,triangle,0.0012042350135743618,,,,,1,0,,,,,,,,,,,,1971.5653136390029,1971.5653136390029,1971.5653136390029,1971.5653136390029,1973.0670812570024,1973.0670812570024,1973.0670812570024,1973.0670812570024,1973.0670812570024,1973.0670812570024,1973.0670812570024,1973.0670812570024,,,,,repeat,number,numRpt,d,Lo,,0.6579597659874707,,4,,,,,high,1973.7679939020309,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,30,0,30,0,,,,,,,,,,,,,,,,0,1406,,,1979.7744814620237,,,146,Y,star,0.0013077380135655403,,,,,1,0,,,,,,,,,,,,1976.2370196990087,1976.2370196990087,1976.2370196990087,1976.2370196990087,1977.7388872689917,1977.7388872689917,1977.7388872689917,1977.7388872689917,1977.7388872689917,1977.7388872689917,1977.7388872689917,1977.7388872689917,,,,,switch,letter,lettSwt,k,Hi,,0.5052337279776111,,4,,,,,high,1978.2896506399848,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,31,0,31,0,,,,,,,,,,,,,,,,0,1406,,,1984.3460927330307,,,174,H,circle,0.000932150986045599,,,,,1,0,,,,,,,,,,,,1980.758884401992,1980.758884401992,1980.758884401992,1980.758884401992,1982.2607149769901,1982.2607149769901,1982.2607149769901,1982.2607149769901,1982.2607149769901,1982.2607149769901,1982.2607149769901,1982.2607149769901,,,,,repeat,letter,lettRpt,j,Hi,,0.5347953869495541,,4,,,,,high,1982.8444319930277,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,10,1416,,,2010.0578744939994,,,174,Y,circle,0.0016984409885481,,,,,1,0,,,,,,,,,,,,2006.5874850320397,2006.5874850320397,2006.5874850320397,2006.5874850320397,2008.0889396269922,2008.0889396269922,2008.0889396269922,2008.0889396269922,2008.0889396269922,2008.0889396269922,2008.0889396269922,2008.0889396269922,,,,,repeat,letter,lettRpt,k,Hi,,0.41829670494189486,,5,,,space,2.4702862299745902,high,2008.556247443019,2010.0578744939994,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,0,1416,,,2014.5793659870396,,,125,W,star,0.0010554189793765545,,,,,1,0,,,,,,,,,,,,2011.0593506350415,2011.0593506350415,2011.0593506350415,2011.0593506350415,2012.5435476150014,2012.5435476150014,2012.5435476150014,2012.5435476150014,2012.5602069339948,2012.5602069339948,2012.5602069339948,2012.5602069339948,,,,,repeat,letter,lettRpt,k,Hi,,0.4846012920024805,,5,,,,,high,2013.0776656050002,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,1,1417,,,2019.868731104012,,,160,U,triangle,0.001696020015515387,,,,,1,0,,,,,,,,,,,,2015.563945719041,2015.563945719041,2015.563945719041,2015.563945719041,2017.0655920649879,2017.0655920649879,2017.0655920649879,2017.0655920649879,2017.0655920649879,2017.0655920649879,2017.0655920649879,2017.0655920649879,,,,,switch,number,numSwt,f,Lo,,1.2831467209616676,,5,,,,,high,2018.3840558420052,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,1,1418,,,2024.7074250330334,,,139,F,hexagon,0.0012974120327271521,,,,,1,0,,,,,,,,,,,,2020.8530463629868,2020.8530463629868,2020.8530463629868,2020.8530463629868,2022.3548620489892,2022.3548620489892,2022.3548620489892,2022.3548620489892,2022.3548620489892,2022.3548620489892,2022.3548620489892,2022.3548620489892,,,,,repeat,number,numRpt,d,Lo,,0.824053101008758,,5,,,,,high,2023.2224179350305,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,1,1419,,,2029.4792062949855,,,181,B,triangle,0.0012035800027661026,,,,,1,0,,,,,,,,,,,,2025.6916740090237,2025.6916740090237,2025.6916740090237,2025.6916740090237,2027.193466902012,2027.193466902012,2027.193466902012,2027.193466902012,2027.193466902012,2027.193466902012,2027.193466902012,2027.193466902012,,,,,repeat,number,numRpt,f,Lo,,0.7610542069887742,,5,,,,,high,2027.9942055940046,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,1,1420,,,2034.0843116529868,,,146,S,hexagon,0.0013999919756315649,,,,,1,0,,,,,,,,,,,,2030.4637096429942,2030.4637096429942,2030.4637096429942,2030.4637096429942,2031.965266056999,2031.965266056999,2031.965266056999,2031.965266056999,2031.965266056999,2031.965266056999,2031.965266056999,2031.965266056999,,,,,repeat,number,numRpt,d,Lo,,0.5906138849677518,,5,,,,,high,2032.599571379018,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,6,0,6,0,,,,,,,,,,,,,,,,0,1420,,,2039.7071055499837,,,132,H,circle,0.0010636619990691543,,,,,1,0,,,,,,,,,,,,2035.0688719819882,2035.0688719819882,2035.0688719819882,2035.0688719819882,2036.5705172989983,2036.5705172989983,2036.5705172989983,2036.5705172989983,2036.5705172989983,2036.5705172989983,2036.5705172989983,2036.5705172989983,,,,,switch,letter,lettSwt,j,Hi,,1.586117998987902,,5,,,,,high,2038.2057430249988,2039.7071055499837,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,7,0,7,0,,,,,,,,,,,,,,,,0,1420,,,2044.1787352419924,,,167,D,star,0.0010565040283836424,,,,,1,0,,,,,,,,,,,,2040.691773020022,2040.691773020022,2040.691773020022,2040.691773020022,2042.193248984986,2042.193248984986,2042.193248984986,2042.193248984986,2042.193248984986,2042.193248984986,2042.193248984986,2042.193248984986,,,,,repeat,letter,lettRpt,j,Hi,,0.45741127396468073,,5,,,,,high,2042.6938799989875,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,8,0,8,0,,,,,,,,,,,,,,,,10,1430,,,2048.6171306780307,,,174,Y,circle,0.001211798982694745,,,,,1,0,,,,,,,,,,,,2045.1632434200146,2045.1632434200146,2045.1632434200146,2045.1632434200146,2046.6649175380007,2046.6649175380007,2046.6649175380007,2046.6649175380007,2046.6649175380007,2046.6649175380007,2046.6649175380007,2046.6649175380007,,,,,repeat,letter,lettRpt,k,Hi,,0.40174043498700485,,5,,,,,high,2047.1154058889952,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,9,0,9,0,,,,,,,,,,,,,,,,0,1430,,,2053.155455914035,,,125,W,star,0.0014127659960649908,,,,,1,0,,,,,,,,,,,,2049.601413078024,2049.601413078024,2049.601413078024,2049.601413078024,2051.103084473987,2051.103084473987,2051.103084473987,2051.103084473987,2051.103084473987,2051.103084473987,2051.103084473987,2051.103084473987,,,,,repeat,letter,lettRpt,k,Hi,,0.5174766089767218,,5,,,,,high,2051.654015987995,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,10,0,10,0,,,,,,,,,,,,,,,,1,1431,,,2057.877148633008,,,160,U,hexagon,0.0005757579929195344,,,,,1,0,,,,,,,,,,,,2054.122992728022,2054.122992728022,2054.122992728022,2054.122992728022,2055.624846449995,2055.624846449995,2055.624846449995,2055.624846449995,2055.624846449995,2055.624846449995,2055.624846449995,2055.624846449995,,,,,switch,number,numSwt,f,Lo,,0.7075697469408624,,5,,,,,high,2056.3756245090044,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,11,0,11,0,,,,,,,,,,,,,,,,1,1432,,,2062.498976480041,,,139,F,triangle,0.0013615460484288633,,,,,1,0,,,,,,,,,,,,2058.84520191903,2058.84520191903,2058.84520191903,2058.84520191903,2060.346733745013,2060.346733745013,2060.346733745013,2060.346733745013,2060.346733745013,2060.346733745013,2060.346733745013,2060.346733745013,,,,,repeat,number,numRpt,d,Lo,,0.6249707649694756,,5,,,,,high,2061.01413009502,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,12,0,12,0,,,,,,,,,,,,,,,,10,1442,,,2067.0208663400263,,,181,B,star,0.0013289459748193622,,,,,1,0,,,,,,,,,,,,2063.483908210008,2063.483908210008,2063.483908210008,2063.483908210008,2064.985223419033,2064.985223419033,2064.985223419033,2064.985223419033,2064.985223419033,2064.985223419033,2064.985223419033,2064.985223419033,,,,,switch,letter,lettSwt,j,Hi,,0.4844161000219174,,5,,,,,high,2065.5191615929944,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,13,0,13,0,,,,,,,,,,,,,,,,10,1452,,,2071.592359723989,,,146,S,hexagon,0.001223115948960185,,,,,1,0,,,,,,,,,,,,2068.0051787390257,2068.0051787390257,2068.0051787390257,2068.0051787390257,2069.5067451799987,2069.5067451799987,2069.5067451799987,2069.5067451799987,2069.5067451799987,2069.5067451799987,2069.5067451799987,2069.5067451799987,,,,,switch,number,numSwt,d,Lo,,0.5600587459630333,,5,,,,,high,2070.107515749987,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,14,0,14,0,,,,,,,,,,,,,,,,1,1453,,,2076.4643760980107,,,132,H,triangle,0.0012366510345600545,,,,,1,0,,,,,,,,,,,,2072.5769874670077,2072.5769874670077,2072.5769874670077,2072.5769874670077,2074.078557805042,2074.078557805042,2074.078557805042,2074.078557805042,2074.078557805042,2074.078557805042,2074.078557805042,2074.078557805042,,,,,repeat,number,numRpt,d,Lo,,0.8368104089749977,,5,,,,,high,2074.962992803019,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,15,0,15,0,,,,,,,,,,,,,,,,0,1453,,,2081.052682570007,,,167,D,circle,0.0010993339819833636,,,,,0,0,,,,,,,,,,,,2077.448842916987,2077.448842916987,2077.448842916987,2077.448842916987,2078.9504600820364,2078.9504600820364,2078.9504600820364,2078.9504600820364,2078.9504600820364,2078.9504600820364,2078.9504600820364,2078.9504600820364,,,,,switch,letter,NA,k,Lo,,0.5815464989864267,,5,,,,,high,2079.5680096730357,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
