LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,2,5,29,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.3425918540161,538.3425918540161,538.3425918540161,538.3425918540161,538.3425918540161,538.3425918540161,538.3425918540161,538.3425918540161,538.3425918540161,538.3425918540161,a,0.8158946189796552,10,183,0,539.1765789049969,540.6782946800231,540.6782946800231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,2,6,30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.1787681500136,541.1787681500136,541.1787681500136,541.1787681500136,541.1787681500136,541.1787681500136,541.1787681500136,541.1787681500136,541.1787681500136,541.1787681500136,a,0.8255248979839962,1,184,0,542.0297590749979,,543.5315352700127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,2,7,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.0319691660115,544.0319691660115,544.0319691660115,544.0319691660115,544.0319691660115,544.0319691660115,544.0319691660115,544.0319691660115,544.0319691660115,544.0319691660115,a,0.9527908589807339,1,185,0,545.0163792130188,,546.5179537280055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,2,8,32,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.0185762589972,547.0185762589972,547.0185762589972,547.0185762589972,547.0185762589972,547.0185762589972,547.0185762589972,547.0185762589972,547.0185762589972,547.0185762589972,a,0.8353649749769829,10,195,0,547.8860825989977,,549.3878323590034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,2,9,33,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.888339630008,549.888339630008,549.888339630008,549.888339630008,549.888339630008,549.888339630008,549.888339630008,549.888339630008,549.888339630008,549.888339630008,a,0.9022034389781766,10,205,0,550.8226313240011,,552.3246913710027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,2,10,34,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.824945194996,552.824945194996,552.824945194996,552.824945194996,552.824945194996,552.824945194996,552.824945194996,552.824945194996,552.824945194996,552.824945194996,a,0.868675206991611,10,215,0,553.7259073310124,,555.2277018490131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,2,11,35,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.728178778023,555.728178778023,555.728178778023,555.728178778023,555.728178778023,555.728178778023,555.728178778023,555.728178778023,555.728178778023,555.728178778023,l,0.8455209909880068,1,216,0,556.5959493140108,,558.0975930890127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,3,0,36,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.5981805729971,558.5981805729971,558.5981805729971,558.5981805729971,558.5981805729971,558.5981805729971,558.5981805729971,558.5981805729971,558.5981805729971,558.5981805729971,a,0.8781737039971631,10,226,0,559.4995171240007,,561.0009291490132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,3,1,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.5011536210077,561.5011536210077,561.5011536210077,561.5011536210077,561.5011536210077,561.5011536210077,561.5011536210077,561.5011536210077,561.5011536210077,561.5011536210077,l,1.1487837669847067,10,236,0,562.669113543001,,564.1707410890085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,3,2,38,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.6713100710185,564.6713100710185,564.6713100710185,564.6713100710185,564.6713100710185,564.6713100710185,564.6713100710185,564.6713100710185,564.6713100710185,564.6713100710185,a,1.0605942159891129,1,237,0,565.7559522640076,,567.2573955260159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,3,3,39,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.7583317040117,567.7583317040117,567.7583317040117,567.7583317040117,567.7583317040117,567.7583317040117,567.7583317040117,567.7583317040117,567.7583317040117,567.7583317040117,a,0.8198952549719252,10,247,0,568.6091189430153,,570.1108118980192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,3,4,40,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.6112778550014,570.6112778550014,570.6112778550014,570.6112778550014,570.6112778550014,570.6112778550014,570.6112778550014,570.6112778550014,570.6112778550014,570.6112778550014,a,0.7013948129897472,1,248,0,571.3453828280035,,572.8470353680023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,3,5,41,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.3476383640082,573.3476383640082,573.3476383640082,573.3476383640082,573.3476383640082,573.3476383640082,573.3476383640082,573.3476383640082,573.3476383640082,573.3476383640082,l,0.5967150159704033,10,258,0,573.9649717650027,,575.4667935510224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,3,6,42,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.9671769360139,575.9671769360139,575.9671769360139,575.9671769360139,575.9671769360139,575.9671769360139,575.9671769360139,575.9671769360139,575.9671769360139,575.9671769360139,l,0.7017367569787893,10,268,0,576.7014144239947,,578.2028843130101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,3,7,43,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.7036683339975,578.7036683339975,578.7036683339975,578.7036683339975,578.7036683339975,578.7036683339975,578.7036683339975,578.7036683339975,578.7036683339975,578.7036683339975,a,0.6085590079892427,1,269,0,579.3374804159976,,580.839157067996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,3,8,44,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.3395760930143,581.3395760930143,581.3395760930143,581.3395760930143,581.3395760930143,581.3395760930143,581.3395760930143,581.3395760930143,581.3395760930143,581.3395760930143,a,0.5931483439635485,1,270,0,581.9571923610056,,583.4588791730057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,3,9,45,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.9594298040029,583.9594298040029,583.9594298040029,583.9594298040029,583.9594298040029,583.9594298040029,583.9594298040029,583.9594298040029,583.9594298040029,583.9594298040029,a,0.7972272399638314,1,271,0,584.7769051360083,,586.2785372200015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,3,10,46,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.7790475040092,586.7790475040092,586.7790475040092,586.7790475040092,586.7790475040092,586.7790475040092,586.7790475040092,586.7790475040092,586.7790475040092,586.7790475040092,a,0.6212352069851477,1,272,0,587.4298305260018,,588.9315589879989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,3,11,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.4319385700219,589.4319385700219,589.4319385700219,589.4319385700219,589.4319385700219,589.4319385700219,589.4319385700219,589.4319385700219,589.4319385700219,589.4319385700219,l,0.9617955909925513,1,273,0,590.4163917400001,,591.9180761199968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.3395904960053,596.3395904960053,596.3395904960053,596.3395904960053,596.3395904960053,596.3395904960053,596.3395904960053,596.3395904960053,596.3395904960053,596.3395904960053,a,0.7153087579936255,1,274,1,597.0737237150024,,598.575344279001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.0759845510183,599.0759845510183,599.0759845510183,599.0759845510183,599.0759845510183,599.0759845510183,599.0759845510183,599.0759845510183,599.0759845510183,599.0759845510183,l,1.2423946759663522,10,284,1,600.344084862998,,601.8459090590186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,2,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.3463037860056,602.3463037860056,602.3463037860056,602.3463037860056,602.3463037860056,602.3463037860056,602.3463037860056,602.3463037860056,602.3463037860056,602.3463037860056,l,0.929671933001373,10,294,1,603.2973245549947,,604.7991005960212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,3,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.2996481060109,605.2996481060109,605.2996481060109,605.2996481060109,605.2996481060109,605.2996481060109,605.2996481060109,605.2996481060109,605.2996481060109,605.2996481060109,a,0.6871196569991298,1,295,1,606.0171503330057,,607.5186175340204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,4,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.0194626690063,608.0194626690063,608.0194626690063,608.0194626690063,608.0194626690063,608.0194626690063,608.0194626690063,608.0194626690063,608.0194626690063,608.0194626690063,l,0.8361749809700996,1,296,1,608.8870244910067,,610.3886358430027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.8892907060217,610.8892907060217,610.8892907060217,610.8892907060217,610.8892907060217,610.8892907060217,610.8892907060217,610.8892907060217,610.8892907060217,610.8892907060217,a,1.409598289988935,1,297,1,612.3240791160206,,613.825326168997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.3263221310044,614.3263221310044,614.3263221310044,614.3263221310044,614.3263221310044,614.3263221310044,614.3263221310044,614.3263221310044,614.3263221310044,614.3263221310044,l,1.302455242985161,10,307,1,615.6610389060224,,617.1628223129956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.6631290150108,617.6631290150108,617.6631290150108,617.6631290150108,617.6631290150108,617.6631290150108,617.6631290150108,617.6631290150108,617.6631290150108,617.6631290150108,a,1.308863060985459,10,317,1,618.9979260360124,,620.4996444749995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,8,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.0003173430159,621.0003173430159,621.0003173430159,621.0003173430159,621.0003173430159,621.0003173430159,621.0003173430159,621.0003173430159,621.0003173430159,621.0003173430159,l,1.2444758829660714,1,318,1,622.2682165160077,,623.7698762090004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,9,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.2706437980232,624.2706437980232,624.2706437980232,624.2706437980232,624.2706437980232,624.2706437980232,624.2706437980232,624.2706437980232,624.2706437980232,624.2706437980232,l,1.0683671759907156,10,328,1,625.3717384340125,,626.873202576011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,10,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.3737902660214,627.3737902660214,627.3737902660214,627.3737902660214,627.3737902660214,627.3737902660214,627.3737902660214,627.3737902660214,627.3737902660214,627.3737902660214,a,0.6539551459718496,10,338,1,628.0579222130182,,629.5594575940049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,11,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.0602165710006,630.0602165710006,630.0602165710006,630.0602165710006,630.0602165710006,630.0602165710006,630.0602165710006,630.0602165710006,630.0602165710006,630.0602165710006,l,1.004825763986446,1,339,1,631.0947871240205,,632.5963316550187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,1,0,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.0968475200061,633.0968475200061,633.0968475200061,633.0968475200061,633.0968475200061,633.0968475200061,633.0968475200061,633.0968475200061,633.0968475200061,633.0968475200061,a,0.9044031769735739,1,340,1,634.0313474310096,,635.5328719009995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,1,1,13,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.03335848602,636.03335848602,636.03335848602,636.03335848602,636.03335848602,636.03335848602,636.03335848602,636.03335848602,636.03335848602,636.03335848602,l,0.8935573609778658,1,341,1,636.9509935960232,,638.4528112230182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,1,2,14,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.9532146610145,638.9532146610145,638.9532146610145,638.9532146610145,638.9532146610145,638.9532146610145,638.9532146610145,638.9532146610145,638.9532146610145,638.9532146610145,a,1.6764971399970818,10,351,1,640.6551693899964,,642.156960733002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,1,3,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.6575854080147,642.6575854080147,642.6575854080147,642.6575854080147,642.6575854080147,642.6575854080147,642.6575854080147,642.6575854080147,642.6575854080147,642.6575854080147,l,1.0088028219761327,10,361,1,643.6919176730153,,645.1935721799964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,1,4,16,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.6940030690166,645.6940030690166,645.6940030690166,645.6940030690166,645.6940030690166,645.6940030690166,645.6940030690166,645.6940030690166,645.6940030690166,645.6940030690166,a,0.8419221789808944,10,371,1,646.5616710830072,,648.0633621540037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,1,5,17,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.563849558006,648.563849558006,648.563849558006,648.563849558006,648.563849558006,648.563849558006,648.563849558006,648.563849558006,648.563849558006,648.563849558006,l,1.088280974974623,10,381,1,649.6817532760033,,651.183543977997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,1,6,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.6840411089943,651.6840411089943,651.6840411089943,651.6840411089943,651.6840411089943,651.6840411089943,651.6840411089943,651.6840411089943,651.6840411089943,651.6840411089943,a,0.8030134989821818,10,391,1,652.5182770060201,,654.0200604000129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,1,7,19,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.5204826540139,654.5204826540139,654.5204826540139,654.5204826540139,654.5204826540139,654.5204826540139,654.5204826540139,654.5204826540139,654.5204826540139,654.5204826540139,l,1.0508901339781005,1,392,1,655.588505149004,657.0899633390072,657.0899633390072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,1,8,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.5907949100074,657.5907949100074,657.5907949100074,657.5907949100074,657.5907949100074,657.5907949100074,657.5907949100074,657.5907949100074,657.5907949100074,657.5907949100074,l,1.0394417939824052,1,393,1,658.6583801740198,,660.1600206879957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
