LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,fix.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,blockNum,norew_fback.started,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,11,0,11,0,,,,,,,,,,,,,,,,1,1312,,,2060.109183877008,139,S,triangle,0.0017263549962081015,,,,,,,,,1,0,,,,,,,,,,,,,2056.5692025109893,2056.5692025109893,2056.5692025109893,2056.5692025109893,2058.0736740769935,2058.0736740769935,2058.0736740769935,2058.0736740769935,2058.0736740769935,2058.0736740769935,2058.0736740769935,2058.0736740769935,switch,number,numSwt,d,0.5161847440176643,Hi,,4,,,,low,2058.608323152992,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,12,0,12,0,,,,,,,,,,,,,,,,0,1312,,,2064.6644694319984,132,U,triangle,0.0016834809794090688,,,,,,,,,1,0,,,,,,,,,,,,,2061.0887396789913,2061.0887396789913,2061.0887396789913,2061.0887396789913,2062.5955149130023,2062.5955149130023,2062.5955149130023,2062.5955149130023,2062.5955149130023,2062.5955149130023,2062.5955149130023,2062.5955149130023,repeat,number,numRpt,d,0.5395443210145459,Hi,,4,,,,low,2063.1646505570097,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,13,0,13,0,,,,,,,,,,,,,,,,10,1322,,,2069.1860948829853,125,B,circle,0.0018292820022907108,,,,,,,,,1,0,,,,,,,,,,,,,2065.643632552994,2065.643632552994,2065.643632552994,2065.643632552994,2067.150512238004,2067.150512238004,2067.150512238004,2067.150512238004,2067.150512238004,2067.150512238004,2067.150512238004,2067.150512238004,repeat,number,numRpt,d,0.5060655230190605,Hi,,4,,,,low,2067.6987756580056,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,14,0,14,0,,,,,,,,,,,,,,,,1,1323,,,2073.774397194007,174,F,star,0.0015915379917714745,,,,,,,,,1,0,,,,,,,,,,,,,2070.1676648219873,2070.1676648219873,2070.1676648219873,2070.1676648219873,2071.6721219989995,2071.6721219989995,2071.6721219989995,2071.6721219989995,2071.6721219989995,2071.6721219989995,2071.6721219989995,2071.6721219989995,repeat,number,numRpt,f,0.5747058550186921,Lo,,4,,,,low,2072.2741478829994,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,15,0,15,0,,,,,,,,,,,,,,,,0,1323,,,2078.4295325219864,181,W,hexagon,0.001389735989505425,,,,,,,,,0,0,,,,,,,,,,,,,2074.7535757010046,2074.7535757010046,2074.7535757010046,2074.7535757010046,2076.26057364,2076.26057364,2076.26057364,2076.26057364,2076.26057364,2076.26057364,2076.26057364,2076.26057364,switch,letter,NA,j,0.6444389540120028,Lo,,4,,,,low,2076.9305507669924,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,16,0,16,0,,,,,,,,,,,,,,,,0,1323,,,2083.0847595059895,132,S,star,0.0014540849952027202,,,,,,,,,0,1,,,,,,,,,,,,,2079.4087879209837,2079.4087879209837,2079.4087879209837,2079.4087879209837,2080.9154899689893,2080.9154899689893,2080.9154899689893,2080.9154899689893,2080.9154899689893,2080.9154899689893,2080.9154899689893,2080.9154899689893,switch,number,NA,f,0.6463831090077292,Lo,,4,,,,low,2081.583833007986,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,17,0,17,0,,,,,,,,,,,,,,,,0,1323,,,2087.6730736760073,160,H,circle,0.0015365629806183279,,,,,,,,,1,1,,,,,,,,,,,,,2084.063809365005,2084.063809365005,2084.063809365005,2084.063809365005,2085.5707315340114,2085.5707315340114,2085.5707315340114,2085.5707315340114,2085.5707315340114,2085.5707315340114,2085.5707315340114,2085.5707315340114,repeat,number,numRpt,f,0.5698434810037725,Hi,,4,,,,low,2086.1734064620105,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,18,0,18,0,,,,,,,,,,,,,,,,10,1333,,,2092.128058119997,181,Y,hexagon,0.0014770060079172254,,,,,,,,,1,0,,,,,,,,,,,,,2088.6524867689877,2088.6524867689877,2088.6524867689877,2088.6524867689877,2090.1591920130013,2090.1591920130013,2090.1591920130013,2090.1591920130013,2090.1591920130013,2090.1591920130013,2090.1591920130013,2090.1591920130013,repeat,number,numRpt,f,0.4373027630208526,Lo,,4,,,,low,2090.6275886860094,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,19,0,19,0,,,,,,,,,,,,,,,,0,1333,,,2096.6163362099905,146,U,triangle,0.001622062991373241,,,,,,,,,0,0,,,,,,,,,,,,,2093.1071371709986,2093.1071371709986,2093.1071371709986,2093.1071371709986,2094.614263791009,2094.614263791009,2094.614263791009,2094.614263791009,2094.614263791009,2094.614263791009,2094.614263791009,2094.614263791009,repeat,number,NA,f,0.4721266020205803,Lo,,4,,,,low,2095.117434646003,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,20,0,20,0,,,,,,,,,,,,,,,,0,1333,,,2101.2046352020116,139,F,circle,0.0014663079928141087,,,,,,,,,1,1,,,,,,,,,,,,,2097.595739567012,2097.595739567012,2097.595739567012,2097.595739567012,2099.102330427995,2099.102330427995,2099.102330427995,2099.102330427995,2099.102330427995,2099.102330427995,2099.102330427995,2099.102330427995,repeat,number,numRpt,d,0.5731175249966327,Hi,,4,,,,low,2099.705800033,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,21,0,21,0,,,,,,,,,,,,,,,,10,1343,,,2105.6762409920048,125,B,triangle,0.0015930540102999657,,,,,,,,,1,0,,,,,,,,,,,,,2102.18414789901,2102.18414789901,2102.18414789901,2102.18414789901,2103.690711122006,2103.690711122006,2103.690711122006,2103.690711122006,2103.690711122006,2103.690711122006,2103.690711122006,2103.690711122006,switch,letter,lettSwt,j,0.4628272679983638,Hi,,4,,,,low,2104.1759268369933,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,22,0,22,0,,,,,,,,,,,,,,,,1,1344,,,2110.181237932993,174,W,star,0.0015006329922471195,,,,,,,,,1,0,,,,,,,,,,,,,2106.6576653439843,2106.6576653439843,2106.6576653439843,2106.6576653439843,2108.1623270729906,2108.1623270729906,2108.1623270729906,2108.1623270729906,2108.1623270729906,2108.1623270729906,2108.1623270729906,2108.1623270729906,repeat,letter,lettRpt,k,0.4902834160020575,Lo,,4,,,,low,2108.680761185009,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,23,0,23,0,,,,,,,,,,,,,,,,10,1354,,,2114.669534548011,167,D,hexagon,0.0015192409919109195,,,,,,,,,1,0,,,,,,,,,,,,,2111.1626068379846,2111.1626068379846,2111.1626068379846,2111.1626068379846,2112.6672364019905,2112.6672364019905,2112.6672364019905,2112.6672364019905,2112.6672364019905,2112.6672364019905,2112.6672364019905,2112.6672364019905,repeat,letter,lettRpt,j,0.47381943100481294,Lo,,4,,,,low,2113.1691901579907,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,24,0,24,0,,,,,,,,,,,,,,,,1,1355,,,2119.2578870709985,174,S,hexagon,0.0017030080198310316,,,,,,,,,1,0,,,,,,,,,,,,,2115.6480996480095,2115.6480996480095,2115.6480996480095,2115.6480996480095,2117.1555613829987,2117.1555613829987,2117.1555613829987,2117.1555613829987,2117.1555613829987,2117.1555613829987,2117.1555613829987,2117.1555613829987,repeat,letter,lettRpt,k,0.5758956130302977,Lo,,4,,,,low,2117.757484141999,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,25,0,25,0,,,,,,,,,,,,,,,,1,1356,,,2123.762806629995,181,U,star,0.001560119999339804,,,,,,,,,1,0,,,,,,,,,,,,,2120.239370192983,2120.239370192983,2120.239370192983,2120.239370192983,2121.743908917997,2121.743908917997,2121.743908917997,2121.743908917997,2121.743908917997,2121.743908917997,2121.743908917997,2121.743908917997,repeat,letter,lettRpt,k,0.48905280002509244,Lo,,4,,,,low,2122.261842398002,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,26,0,26,0,,,,,,,,,,,,,,,,0,1356,,,2128.2845507689926,146,Y,triangle,0.0015063890023157,,,,,,,,,1,0,,,,,,,,,,,,,2124.742111402011,2124.742111402011,2124.742111402011,2124.742111402011,2126.248948190012,2126.248948190012,2126.248948190012,2126.248948190012,2126.248948190012,2126.248948190012,2126.248948190012,2126.248948190012,repeat,letter,lettRpt,k,0.5066107010061387,Hi,,4,,,,low,2126.7849394259974,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,27,0,27,0,,,,,,,,,,,,,,,,0,1356,,,2132.822921162995,160,D,circle,0.0015523540205322206,,,,,,,,,1,0,,,,,,,,,,,,,2129.2643061039853,2129.2643061039853,2129.2643061039853,2129.2643061039853,2130.770748092007,2130.770748092007,2130.770748092007,2130.770748092007,2130.770748092007,2130.770748092007,2130.770748092007,2130.770748092007,switch,number,numSwt,f,0.5295209370087832,Hi,,4,,,,low,2131.3217057049915,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,28,0,28,0,,,,,,,,,,,,,,,,0,1356,,,2137.361087922007,167,H,triangle,0.0015747899888083339,,,,,,,,,1,0,,,,,,,,,,,,,2133.8014196880104,2133.8014196880104,2133.8014196880104,2133.8014196880104,2135.3088674430037,2135.3088674430037,2135.3088674430037,2135.3088674430037,2135.3088674430037,2135.3088674430037,2135.3088674430037,2135.3088674430037,repeat,number,numRpt,f,0.5249140670057386,Hi,,4,,,,low,2135.860051955009,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,29,0,29,0,,,,,,,,,,,,,,,,10,1366,,,2141.899662331998,139,B,star,0.0015467859921045601,,,,,,,,,1,0,,,,,,,,,,,,,2138.34038015001,2138.34038015001,2138.34038015001,2138.34038015001,2139.847164673003,2139.847164673003,2139.847164673003,2139.847164673003,2139.847164673003,2139.847164673003,2139.847164673003,2139.847164673003,repeat,number,numRpt,d,0.5332469090062659,Lo,,4,,,,low,2140.3992717970104,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,30,0,30,0,,,,,,,,,,,,,,,,10,1376,,,2146.4879648679926,125,F,hexagon,0.0017098789976444095,,,,,,,,,1,0,,,,,,,,,,,,,2142.879062875989,2142.879062875989,2142.879062875989,2142.879062875989,2144.385587998986,2144.385587998986,2144.385587998986,2144.385587998986,2144.385587998986,2144.385587998986,2144.385587998986,2144.385587998986,repeat,number,numRpt,d,0.5731215530249756,Lo,,4,,,,low,2144.9870549849875,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,31,0,31,0,,,,,,,,,,,,,,,,10,1386,,,2150.976205154002,132,W,circle,0.0014928789751138538,,,,,,,,,1,0,,,,,,,,,,,,,2147.4678790440084,2147.4678790440084,2147.4678790440084,2147.4678790440084,2148.973933961999,2148.973933961999,2148.973933961999,2148.973933961999,2148.973933961999,2148.973933961999,2148.973933961999,2148.973933961999,repeat,number,numRpt,d,0.47351598303066567,Hi,,4,,,,low,2149.4752166940016,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,0,1386,,,2179.4742505479953,139,F,circle,0.0019162639800924808,,,,,,,,,0,0,,,,,,,,,,,,,2175.584008206002,2175.584008206002,2175.584008206002,2175.584008206002,2177.0882381020056,2177.0882381020056,2177.0882381020056,2177.0882381020056,2177.0882381020056,2177.0882381020056,2177.0882381020056,2177.0882381020056,repeat,number,NA,f,0.8676551900280174,Hi,,5,,space,1.1838609109981917,low,2177.974424668995,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,0,1386,,,2183.962490350008,146,S,star,0.0011228089861106128,,,,,,,,,0,1,,,,,,,,,,,,,2180.4555092609953,2180.4555092609953,2180.4555092609953,2180.4555092609953,2181.9602550829877,2181.9602550829877,2181.9602550829877,2181.9602550829877,2181.9602550829877,2181.9602550829877,2181.9602550829877,2181.9602550829877,repeat,number,NA,f,0.47331367601873353,Hi,,5,,,,low,2182.461495884985,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,1,1387,,,2188.5008426200075,174,B,hexagon,0.0017063409904949367,,,,,,,,,1,1,,,,,,,,,,,,,2184.940874650987,2184.940874650987,2184.940874650987,2184.940874650987,2186.4486221660045,2186.4486221660045,2186.4486221660045,2186.4486221660045,2186.4486221660045,2186.4486221660045,2186.4486221660045,2186.4486221660045,repeat,number,numRpt,f,0.5302544169826433,Lo,,5,,,,low,2187.001970934012,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,0,1387,,,2193.0727090039873,160,H,triangle,0.0011616169940680265,,,,,,,,,1,0,,,,,,,,,,,,,2189.478957212006,2189.478957212006,2189.478957212006,2189.478957212006,2190.9868112019903,2190.9868112019903,2190.9868112019903,2190.9868112019903,2190.9868112019903,2190.9868112019903,2190.9868112019903,2190.9868112019903,repeat,number,numRpt,f,0.5591500969894696,Hi,,5,,,,low,2191.573826899985,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,1,1388,,,2197.5443169169885,132,Y,star,0.001649676007218659,,,,,,,,,1,0,,,,,,,,,,,,,2194.050933108985,2194.050933108985,2194.050933108985,2194.050933108985,2195.558647725993,2195.558647725993,2195.558647725993,2195.558647725993,2195.558647725993,2195.558647725993,2195.558647725993,2195.558647725993,switch,letter,lettSwt,k,0.45295712401275523,Lo,,5,,,,low,2196.044203111989,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,0,1388,,,2202.0491678960097,167,U,triangle,0.0015956360148265958,,,,,,,,,1,0,,,,,,,,,,,,,2198.525500644988,2198.525500644988,2198.525500644988,2198.525500644988,2200.0304553440074,2200.0304553440074,2200.0304553440074,2200.0304553440074,2200.0304553440074,2200.0304553440074,2200.0304553440074,2200.0304553440074,repeat,letter,lettRpt,k,0.4925277470028959,Hi,,5,,,,low,2200.5493964529887,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,6,0,6,0,,,,,,,,,,,,,,,,1,1389,,,2206.5042581300077,125,W,hexagon,0.0015298209909815341,,,,,,,,,1,0,,,,,,,,,,,,,2203.028592552,2203.028592552,2203.028592552,2203.028592552,2204.5352641959907,2204.5352641959907,2204.5352641959907,2204.5352641959907,2204.5352641959907,2204.5352641959907,2204.5352641959907,2204.5352641959907,repeat,letter,lettRpt,k,0.44335056401905604,Lo,,5,,,,low,2205.0040283749986,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,7,0,7,0,,,,,,,,,,,,,,,,10,1399,,,2210.9422630860063,181,D,circle,0.0016422269982285798,,,,,,,,,1,0,,,,,,,,,,,,,2207.483226520999,2207.483226520999,2207.483226520999,2207.483226520999,2208.9901677980088,2208.9901677980088,2208.9901677980088,2208.9901677980088,2208.9901677980088,2208.9901677980088,2208.9901677980088,2208.9901677980088,repeat,letter,lettRpt,j,0.42215572702116333,Hi,,5,,,,low,2209.4419955509948,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,8,0,8,0,,,,,,,,,,,,,,,,0,1399,,,2215.4308067889942,139,F,hexagon,0.001691123005002737,,,,,,,,,0,0,,,,,,,,,,,,,2211.9212652060087,2211.9212652060087,2211.9212652060087,2211.9212652060087,2213.42860657,2213.42860657,2213.42860657,2213.42860657,2213.42860657,2213.42860657,2213.42860657,2213.42860657,repeat,letter,NA,k,0.47225686701131053,Hi,,5,,,,low,2213.9316673069843,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,9,0,9,0,,,,,,,,,,,,,,,,0,1399,,,2220.035629860009,146,S,circle,0.0016096699982881546,,,,,,,,,1,1,,,,,,,,,,,,,2216.410325875011,2216.410325875011,2216.410325875011,2216.410325875011,2217.916774288984,2217.916774288984,2217.916774288984,2217.916774288984,2217.916774288984,2217.916774288984,2217.916774288984,2217.916774288984,repeat,letter,lettRpt,k,0.5854399450181518,Hi,,5,,,,low,2218.5339725280064,2220.035629860009,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,10,0,10,0,,,,,,,,,,,,,,,,0,1399,,,2224.6075544999912,174,B,triangle,0.0006311600154731423,,,,,,,,,1,0,,,,,,,,,,,,,2221.014104758011,2221.014104758011,2221.014104758011,2221.014104758011,2222.5218868369993,2222.5218868369993,2222.5218868369993,2222.5218868369993,2222.5218868369993,2222.5218868369993,2222.5218868369993,2222.5218868369993,switch,number,numSwt,f,0.5578709690016694,Hi,,5,,,,low,2223.1067650170007,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,11,0,11,0,,,,,,,,,,,,,,,,1,1400,,,2229.212571285985,160,H,star,0.001628911995794624,,,,,,,,,1,0,,,,,,,,,,,,,2225.587341773993,2225.587341773993,2225.587341773993,2225.587341773993,2227.0935553649906,2227.0935553649906,2227.0935553649906,2227.0935553649906,2227.0935553649906,2227.0935553649906,2227.0935553649906,2227.0935553649906,repeat,number,numRpt,f,0.5891369310265873,Lo,,5,,,,low,2227.71348279799,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,12,0,12,0,,,,,,,,,,,,,,,,0,1400,,,2233.6341493279906,132,Y,hexagon,0.001683897979091853,,,,,,,,,0,0,,,,,,,,,,,,,2230.191970865999,2230.191970865999,2230.191970865999,2230.191970865999,2231.6986109309946,2231.6986109309946,2231.6986109309946,2231.6986109309946,2231.6986109309946,2231.6986109309946,2231.6986109309946,2231.6986109309946,repeat,number,NA,f,0.4046232760010753,Lo,,5,,,,low,2232.1343296839914,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,13,0,13,0,,,,,,,,,,,,,,,,0,1400,,,2238.305916110985,167,U,circle,0.0015215780003927648,,,,,,,,,1,1,,,,,,,,,,,,,2234.6123767629906,2234.6123767629906,2234.6123767629906,2234.6123767629906,2236.120190129004,2236.120190129004,2236.120190129004,2236.120190129004,2236.120190129004,2236.120190129004,2236.120190129004,2236.120190129004,repeat,number,numRpt,f,0.6517572740267497,Hi,,5,,,,low,2236.8042230170104,2238.305916110985,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,14,0,14,0,,,,,,,,,,,,,,,,0,1400,,,2242.860860710003,125,W,triangle,0.0006304889975581318,,,,,,,,,0,0,,,,,,,,,,,,,2239.2871178640053,2239.2871178640053,2239.2871178640053,2239.2871178640053,2240.791918044997,2240.791918044997,2240.791918044997,2240.791918044997,2240.791918044997,2240.791918044997,2240.791918044997,2240.791918044997,repeat,number,NA,f,0.5471853089984506,Hi,,5,,,,low,2241.361244603002,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
