LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,vts_fback.stopped,fix.stopped,target_resp.rt,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,1,1148,,,2543.1887447230038,,167,D,hexagon,0.0015586670051561669,,,,,1,0,,,,,,,,,,,2539.446245741994,2539.446245741994,2539.446245741994,2539.446245741994,2540.952842894003,2540.952842894003,2540.952842894003,2540.952842894003,2540.952842894003,2540.952842894003,2540.952842894003,2540.952842894003,,,,,repeat,letter,lettRpt,j,Lo,,,,0.7077549720124807,0,,,,,high,2541.687266765999,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,10,1158,,,2547.8105608090045,,125,U,triangle,0.0014984129957156256,,,,,1,0,,,,,,,,,,,2544.1679916939975,2544.1679916939975,2544.1679916939975,2544.1679916939975,2545.6748646599954,2545.6748646599954,2545.6748646599954,2545.6748646599954,2545.6748646599954,2545.6748646599954,2545.6748646599954,2545.6748646599954,,,,,switch,number,numSwt,d,Hi,,,,0.6175276220019441,0,,,,,high,2546.309290166995,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,1,1159,,,2552.515862798995,,132,F,star,0.0012121530016884208,,,,,1,0,,,,,,,,,,,2548.7892225210016,2548.7892225210016,2548.7892225210016,2548.7892225210016,2550.2966062269916,2550.2966062269916,2550.2966062269916,2550.2966062269916,2550.2966062269916,2550.2966062269916,2550.2966062269916,2550.2966062269916,,,,,switch,letter,lettSwt,j,Lo,,,,0.69103169500886,0,,,,,high,2551.014565205005,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,1,1160,,,2557.3210597409998,,139,W,hexagon,0.0016000379982870072,,,,,1,0,,,,,,,,,,,2553.4956681559925,2553.4956681559925,2553.4956681559925,2553.4956681559925,2555.0017833319944,2555.0017833319944,2555.0017833319944,2555.0017833319944,2555.0017833319944,2555.0017833319944,2555.0017833319944,2555.0017833319944,,,,,switch,number,numSwt,d,Lo,,,,0.7943340040073963,0,,,,,high,2555.819426035996,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,,,,10,1170,,,2561.9594652529995,,174,Y,triangle,0.0014915759966243058,,,,,1,0,,,,,,,,,,,2558.3024706420038,2558.3024706420038,2558.3024706420038,2558.3024706420038,2559.807108977002,2559.807108977002,2559.807108977002,2559.807108977002,2559.807108977002,2559.807108977002,2559.807108977002,2559.807108977002,,,,,switch,letter,lettSwt,k,Hi,,,,0.620108376009739,0,,,,,high,2560.458269963994,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,0,1170,,,2566.714830110992,,160,B,circle,0.0011919879907509312,,,,,1,0,,,,,,,,,,,2562.938534808003,2562.938534808003,2562.938534808003,2562.938534808003,2564.445583824003,2564.445583824003,2564.445583824003,2564.445583824003,2564.445583824003,2564.445583824003,2564.445583824003,2564.445583824003,,,,,repeat,letter,lettRpt,j,Hi,,,,0.7510107679991052,0,,,,,high,2565.2142695349976,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,1,1171,,,2599.8345548430007,,181,F,hexagon,0.0015045569889480248,,,,,1,0,,,,,,,,,,,2596.125215057,2596.125215057,2596.125215057,2596.125215057,2597.6322074199925,2597.6322074199925,2597.6322074199925,2597.6322074199925,2597.6322074199925,2597.6322074199925,2597.6322074199925,2597.6322074199925,,,,,switch,number,numSwt,f,Lo,,,,0.675912517006509,1,,,space,6.073520802994608,high,2598.333267005997,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,10,1181,,,2604.506361082,,160,H,triangle,0.0016258850082522258,,,,,1,0,,,,,,,,,,,2600.813753952003,2600.813753952003,2600.813753952003,2600.813753952003,2602.3207837610025,2602.3207837610025,2602.3207837610025,2602.3207837610025,2602.3207837610025,2602.3207837610025,2602.3207837610025,2602.3207837610025,,,,,repeat,number,numRpt,f,Hi,,,,0.6586763929954031,1,,,,,high,2603.005428247001,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,0,1181,,,2609.2782489210003,,132,Y,circle,0.0015478620043722913,,,,,1,0,,,,,,,,,,,2605.4856639589925,2605.4856639589925,2605.4856639589925,2605.4856639589925,2606.9925275049973,2606.9925275049973,2606.9925275049973,2606.9925275049973,2606.9925275049973,2606.9925275049973,2606.9925275049973,2606.9925275049973,,,,,switch,letter,lettSwt,k,Hi,,,,0.7560686380020343,1,,,,,high,2607.778048774002,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,1,1182,,,2613.9167921370026,,146,D,star,0.001550368993775919,,,,,1,0,,,,,,,,,,,2610.2584315140048,2610.2584315140048,2610.2584315140048,2610.2584315140048,2611.764315828994,2611.764315828994,2611.764315828994,2611.764315828994,2611.764315828994,2611.764315828994,2611.764315828994,2611.764315828994,,,,,repeat,letter,lettRpt,j,Lo,,,,0.6239005050156265,1,,,,,high,2612.4154764350023,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,0,1182,,,2618.6720112999974,,174,W,circle,0.001581061995238997,,,,,1,0,,,,,,,,,,,2614.8957080539913,2614.8957080539913,2614.8957080539913,2614.8957080539913,2616.402767132,2616.402767132,2616.402767132,2616.402767132,2616.402767132,2616.402767132,2616.402767132,2616.402767132,,,,,repeat,letter,lettRpt,k,Hi,,,,0.7364520279952558,1,,,,,high,2617.171757338998,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,1,1183,,,2623.360525981996,,125,U,hexagon,0.0014651530073024333,,,,,1,0,,,,,,,,,,,2619.651020779005,2619.651020779005,2619.651020779005,2619.651020779005,2621.158156586993,2621.158156586993,2621.158156586993,2621.158156586993,2621.158156586993,2621.158156586993,2621.158156586993,2621.158156586993,,,,,repeat,letter,lettRpt,k,Lo,,,,0.6696800470090238,1,,,,,high,2621.858743152996,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,0,1183,,,2628.199246223994,,139,S,triangle,0.0017319140024483204,,,,,1,0,,,,,,,,,,,2624.339206237004,2624.339206237004,2624.339206237004,2624.339206237004,2625.8465451930024,2625.8465451930024,2625.8465451930024,2625.8465451930024,2625.8465451930024,2625.8465451930024,2625.8465451930024,2625.8465451930024,,,,,switch,number,numSwt,d,Hi,,,,0.8289482140098698,1,,,,,high,2626.6986762170054,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,1,1184,,,2632.8042099749946,,167,B,star,0.0015504030016018078,,,,,1,0,,,,,,,,,,,2629.1791671890023,2629.1791671890023,2629.1791671890023,2629.1791671890023,2630.6852912419927,2630.6852912419927,2630.6852912419927,2630.6852912419927,2630.6852912419927,2630.6852912419927,2630.6852912419927,2630.6852912419927,,,,,repeat,number,numRpt,f,Lo,,,,0.5995207350060809,1,,,,,high,2631.3030508199954,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,1,1185,,,2637.3426128100036,,181,F,star,0.001509040012024343,,,,,1,0,,,,,,,,,,,2633.7836024229982,2633.7836024229982,2633.7836024229982,2633.7836024229982,2635.290533694999,2635.290533694999,2635.290533694999,2635.290533694999,2635.290533694999,2635.290533694999,2635.290533694999,2635.290533694999,,,,,switch,letter,lettSwt,j,Lo,,,,0.5295863050123444,1,,,,,high,2635.8410255790004,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,0,1185,,,2642.1479399119926,,160,H,circle,0.0017041319952113554,,,,,1,0,,,,,,,,,,,2638.322443338002,2638.322443338002,2638.322443338002,2638.322443338002,2639.8288574239923,2639.8288574239923,2639.8288574239923,2639.8288574239923,2639.8288574239923,2639.8288574239923,2639.8288574239923,2639.8288574239923,,,,,repeat,letter,lettRpt,j,Hi,,,,0.7916298649943201,1,,,,,high,2640.647324386002,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,10,1195,,,2646.769821147005,,132,Y,triangle,0.001739052007906139,,,,,1,0,,,,,,,,,,,2643.126231825001,2643.126231825001,2643.126231825001,2643.126231825001,2644.6340095949927,2644.6340095949927,2644.6340095949927,2644.6340095949927,2644.6340095949927,2644.6340095949927,2644.6340095949927,2644.6340095949927,,,,,switch,number,numSwt,d,Hi,,,,0.6018722020089626,1,,,,,high,2645.267887436996,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,1,1196,,,2651.2580933039935,,146,D,hexagon,0.0015389489999506623,,,,,1,0,,,,,,,,,,,2647.751060114002,2647.751060114002,2647.751060114002,2647.751060114002,2649.255747273004,2649.255747273004,2649.255747273004,2649.255747273004,2649.255747273004,2649.255747273004,2649.255747273004,2649.255747273004,,,,,switch,letter,lettSwt,j,Lo,,,,0.476118711012532,1,,,,,high,2649.756643517998,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,10,1206,,,2655.713044238997,,174,W,circle,0.0016108910058392212,,,,,1,0,,,,,,,,,,,2652.2363215330042,2652.2363215330042,2652.2363215330042,2652.2363215330042,2653.744009378999,2653.744009378999,2653.744009378999,2653.744009378999,2653.744009378999,2653.744009378999,2653.744009378999,2653.744009378999,,,,,repeat,letter,lettRpt,k,Hi,,,,0.43512123900291044,1,,,,,high,2654.2111585900057,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,10,1216,,,2660.2679929779915,,125,U,triangle,0.0015173669962678105,,,,,1,0,,,,,,,,,,,2656.692057253,2656.692057253,2656.692057253,2656.692057253,2658.1989057329993,2658.1989057329993,2658.1989057329993,2658.1989057329993,2658.1989057329993,2658.1989057329993,2658.1989057329993,2658.1989057329993,,,,,switch,number,numSwt,d,Hi,,,,0.5408049320103601,1,,,,,high,2658.7663635559948,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,1,1217,,,2664.7729130610023,,139,S,star,0.0016039809997892007,,,,,1,0,,,,,,,,,,,2661.249281888995,2661.249281888995,2661.249281888995,2661.249281888995,2662.7539214909993,2662.7539214909993,2662.7539214909993,2662.7539214909993,2662.7539214909993,2662.7539214909993,2662.7539214909993,2662.7539214909993,,,,,repeat,number,numRpt,d,Lo,,,,0.49900443899969105,1,,,,,high,2663.272106917,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,1,1218,,,2669.344594353992,,167,B,hexagon,0.0012657780025620013,,,,,1,0,,,,,,,,,,,2665.7515973629997,2665.7515973629997,2665.7515973629997,2665.7515973629997,2667.2589617519916,2667.2589617519916,2667.2589617519916,2667.2589617519916,2667.2589617519916,2667.2589617519916,2667.2589617519916,2667.2589617519916,,,,,switch,letter,lettSwt,j,Lo,,,,0.5530676450143801,1,,,,,high,2667.8429789479924,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,0,1218,,,2673.9996272469944,,125,D,triangle,0.0014213600079528987,,,,,1,0,,,,,,,,,,,2670.3244756010026,2670.3244756010026,2670.3244756010026,2670.3244756010026,2671.8302102359958,2671.8302102359958,2671.8302102359958,2671.8302102359958,2671.8302102359958,2671.8302102359958,2671.8302102359958,2671.8302102359958,,,,,repeat,letter,lettRpt,j,Hi,,,,0.6455914300022414,1,,,,,high,2672.4994996810055,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,1,1219,,,2679.0387107640054,,146,H,star,0.0014766439999220893,,,,,1,0,,,,,,,,,,,2674.9788523130046,2674.9788523130046,2674.9788523130046,2674.9788523130046,2676.4857966649943,2676.4857966649943,2676.4857966649943,2676.4857966649943,2676.4857966649943,2676.4857966649943,2676.4857966649943,2676.4857966649943,,,,,switch,number,numSwt,d,Lo,,,,1.0298356480052462,1,,,,,high,2677.537473244003,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,18,0,18,0,,,,,,,,,,,,,,,,1,1220,,,2683.8104593149983,,181,Y,hexagon,0.001885567995486781,,,,,1,0,,,,,,,,,,,2680.016901414994,2680.016901414994,2680.016901414994,2680.016901414994,2681.524655809997,2681.524655809997,2681.524655809997,2681.524655809997,2681.524655809997,2681.524655809997,2681.524655809997,2681.524655809997,,,,,repeat,number,numRpt,f,Lo,,,,0.7667757140152389,1,,,,,high,2682.3086393880003,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,19,0,19,0,,,,,,,,,,,,,,,,0,1220,,,2689.0829703069976,,139,F,circle,0.0017467650031903759,,,,,1,0,,,,,,,,,,,2684.7916667379977,2684.7916667379977,2684.7916667379977,2684.7916667379977,2686.296548505001,2686.296548505001,2686.296548505001,2686.296548505001,2686.296548505001,2686.296548505001,2686.296548505001,2686.296548505001,,,,,repeat,number,numRpt,d,Hi,,,,1.2598782999994,1,,,,,high,2687.5827702390015,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,20,0,20,0,,,,,,,,,,,,,,,,1,1221,,,2693.8549298149956,,160,U,star,0.0015982009936124086,,,,,1,0,,,,,,,,,,,2690.0621090129935,2690.0621090129935,2690.0621090129935,2690.0621090129935,2691.5692381939953,2691.5692381939953,2691.5692381939953,2691.5692381939953,2691.5692381939953,2691.5692381939953,2691.5692381939953,2691.5692381939953,,,,,repeat,number,numRpt,f,Lo,,,,0.7546385530004045,1,,,,,high,2692.3536300920023,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,21,0,21,0,,,,,,,,,,,,,,,,0,1221,,,2698.5767605200017,,174,W,hexagon,0.0016603169933659956,,,,,0,0,,,,,,,,,,,2694.8362825659933,2694.8362825659933,2694.8362825659933,2694.8362825659933,2696.340914480992,2696.340914480992,2696.340914480992,2696.340914480992,2696.340914480992,2696.340914480992,2696.340914480992,2696.340914480992,,,,,repeat,number,NA,d,Lo,,,,0.7104759160138201,1,,,,,high,2697.075637445996,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,22,0,22,0,,,,,,,,,,,,,,,,10,1231,,,2703.3152234200024,,167,S,circle,0.0015407490136567503,,,,,1,1,,,,,,,,,,,2699.556212407995,2699.556212407995,2699.556212407995,2699.556212407995,2701.062838438993,2701.062838438993,2701.062838438993,2701.062838438993,2701.062838438993,2701.062838438993,2701.062838438993,2701.062838438993,,,,,repeat,number,numRpt,f,Hi,,,,0.7336245190090267,1,,,,,high,2701.8142778730034,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,23,0,23,0,,,,,,,,,,,,,,,,10,1241,,,2707.9204737290056,,132,B,triangle,0.0014089809992583469,,,,,1,0,,,,,,,,,,,2704.2944731209936,2704.2944731209936,2704.2944731209936,2704.2944731209936,2705.800974410995,2705.800974410995,2705.800974410995,2705.800974410995,2705.800974410995,2705.800974410995,2705.800974410995,2705.800974410995,,,,,switch,letter,lettSwt,j,Hi,,,,0.5944163630047115,1,,,,,high,2706.418797290993,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,24,0,24,0,,,,,,,,,,,,,,,,10,1251,,,2712.775826252,,139,S,star,0.001690445002168417,,,,,1,0,,,,,,,,,,,2708.901750994999,2708.901750994999,2708.901750994999,2708.901750994999,2710.4066132310036,2710.4066132310036,2710.4066132310036,2710.4066132310036,2710.4066132310036,2710.4066132310036,2710.4066132310036,2710.4066132310036,,,,,repeat,letter,lettRpt,k,Lo,,,,0.8366640979947988,1,,,,,high,2711.274389819002,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,25,0,25,0,,,,,,,,,,,,,,,,0,1251,,,2717.7313604449955,,146,B,circle,0.0017236050043720752,,,,,1,0,,,,,,,,,,,2713.755182767003,2713.755182767003,2713.755182767003,2713.755182767003,2715.2618504659986,2715.2618504659986,2715.2618504659986,2715.2618504659986,2715.2618504659986,2715.2618504659986,2715.2618504659986,2715.2618504659986,,,,,switch,number,numSwt,d,Hi,,,,0.9422279970021918,1,,,,,high,2716.230586865997,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,26,0,26,0,,,,,,,,,,,,,,,,10,1261,,,2722.2362375739976,,174,D,hexagon,0.0017006300040520728,,,,,1,0,,,,,,,,,,,2718.7126722689936,2718.7126722689936,2718.7126722689936,2718.7126722689936,2720.2173789309963,2720.2173789309963,2720.2173789309963,2720.2173789309963,2720.2173789309963,2720.2173789309963,2720.2173789309963,2720.2173789309963,,,,,switch,letter,lettSwt,j,Lo,,,,0.49913078200188465,1,,,,,high,2720.735262198992,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,27,0,27,0,,,,,,,,,,,,,,,,0,1261,,,2726.9748726629987,,125,U,triangle,0.0013748890050919726,,,,,1,0,,,,,,,,,,,2723.2148827940036,2723.2148827940036,2723.2148827940036,2723.2148827940036,2724.722271578001,2724.722271578001,2724.722271578001,2724.722271578001,2724.722271578001,2724.722271578001,2724.722271578001,2724.722271578001,,,,,repeat,letter,lettRpt,k,Hi,,,,0.7219017130119028,1,,,,,high,2725.474434648997,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,28,0,28,0,,,,,,,,,,,,,,,,0,1261,,,2731.6967042120014,,167,H,circle,0.001694826001767069,,,,,1,0,,,,,,,,,,,2727.956062049001,2727.956062049001,2727.956062049001,2727.956062049001,2729.4609228120025,2729.4609228120025,2729.4609228120025,2729.4609228120025,2729.4609228120025,2729.4609228120025,2729.4609228120025,2729.4609228120025,,,,,repeat,letter,lettRpt,j,Hi,,,,0.7021748209954239,1,,,,,high,2730.194951916994,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,29,0,29,0,,,,,,,,,,,,,,,,1,1262,,,2736.2017808689925,,181,W,star,0.0013981459924252704,,,,,1,0,,,,,,,,,,,2732.6756309190023,2732.6756309190023,2732.6756309190023,2732.6756309190023,2734.182899286003,2734.182899286003,2734.182899286003,2734.182899286003,2734.182899286003,2734.182899286003,2734.182899286003,2734.182899286003,,,,,repeat,letter,lettRpt,k,Lo,,,,0.4927635210187873,1,,,,,high,2734.7004080609986,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
