LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,26,0,26,0,,,,,,,,,,,,,,,,1,1334,,,,3006.5051522979047,,S,181,triangle,0.0012374320067465305,,,,,1,0,,,,,,,,,,,,3002.934563791845,3002.934563791845,3002.934563791845,3002.934563791845,3004.4361279609147,3004.4361279609147,3004.4361279609147,3004.4361279609147,3004.4361279609147,3004.4361279609147,3004.4361279609147,3004.4361279609147,switch,letter,lettSwt,f,0.5246143050026149,Lo,,,4,,,,,,,,,high,3005.003572451882,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,27,0,27,0,,,,,,,,,,,,,,,,1,1335,,,,3011.0434032378253,,D,167,hexagon,0.0011992419604212046,,,,,1,0,,,,,,,,,,,,3007.47285203496,3007.47285203496,3007.47285203496,3007.47285203496,3008.9746813350357,3008.9746813350357,3008.9746813350357,3008.9746813350357,3008.9746813350357,3008.9746813350357,3008.9746813350357,3008.9746813350357,repeat,letter,lettRpt,d,0.5428895822260529,Lo,,,4,,,,,,,,,high,3009.5585396429524,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,28,0,28,0,,,,,,,,,,,,,,,,0,1335,,,,3015.9488495679107,,W,146,star,0.001056599896401167,,,,,1,0,,,,,,,,,,,,3012.028174228035,3012.028174228035,3012.028174228035,3012.028174228035,3013.529572561849,3013.529572561849,3013.529572561849,3013.529572561849,3013.529572561849,3013.529572561849,3013.529572561849,3013.529572561849,repeat,letter,lettRpt,f,0.8711692541837692,Hi,,,4,,,,,,,,,high,3014.4472101980355,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,29,0,29,0,,,,,,,,,,,,,,,,10,1345,,,,3020.520633369917,,Y,132,hexagon,0.0010537609923630953,,,,,1,0,,,,,,,,,,,,3016.916678169975,3016.916678169975,3016.916678169975,3016.916678169975,3018.418362837052,3018.418362837052,3018.418362837052,3018.418362837052,3018.418362837052,3018.418362837052,3018.418362837052,3018.418362837052,repeat,letter,lettRpt,f,0.5738935542758554,Lo,,,4,,,,,,,,,high,3019.035694301827,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,30,0,30,0,,,,,,,,,,,,,,,,10,1355,,,,3025.0754995569587,,H,174,triangle,0.0013705268502235413,,,,,1,0,,,,,,,,,,,,3021.5050442118663,3021.5050442118663,3021.5050442118663,3021.5050442118663,3023.0067755598575,3023.0067755598575,3023.0067755598575,3023.0067755598575,3023.0067755598575,3023.0067755598575,3023.0067755598575,3023.0067755598575,switch,number,numSwt,k,0.5178940540645272,Lo,,,4,,,,,,,,,high,3023.574073937023,3025.0754995569587,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,31,0,31,0,,,,,,,,,,,,,,,,10,1365,,,,3029.530476454878,,B,125,circle,0.0012945241760462523,,,,,1,0,,,,,,,,,,,,3026.0600553818513,3026.0600553818513,3026.0600553818513,3026.0600553818513,3027.561587296892,3027.561587296892,3027.561587296892,3027.561587296892,3027.561587296892,3027.561587296892,3027.561587296892,3027.561587296892,repeat,number,numRpt,j,0.4183602991979569,Hi,,,4,,,,,,,,,high,3028.028986945981,3029.530476454878,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,0,1365,,,,3038.4068764159456,,H,125,circle,0.0016371749807149172,,,,,1,0,,,,,,,,,,,,3034.752981277881,3034.752981277881,3034.752981277881,3034.752981277881,3036.2546978949104,3036.2546978949104,3036.2546978949104,3036.2546978949104,3036.2546978949104,3036.2546978949104,3036.2546978949104,3036.2546978949104,switch,letter,lettSwt,d,0.6245208031032234,Hi,,,5,,,,,,,space,0.8447213091421872,high,3036.921976741869,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,10,1375,,,,3042.928541292902,,U,160,hexagon,0.0011600530706346035,,,,,1,0,,,,,,,,,,,,3039.391269654967,3039.391269654967,3039.391269654967,3039.391269654967,3040.8933376679197,3040.8933376679197,3040.8933376679197,3040.8933376679197,3040.8933376679197,3040.8933376679197,3040.8933376679197,3040.8933376679197,repeat,letter,lettRpt,f,0.4989342470653355,Lo,,,5,,,,,,,,,high,3041.4270783949178,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,1,1376,,,,3047.3168971978594,,B,132,triangle,0.0017161271534860134,,,,,1,0,,,,,,,,,,,,3043.8963677678257,3043.8963677678257,3043.8963677678257,3043.8963677678257,3045.398154042894,3045.398154042894,3045.398154042894,3045.398154042894,3045.398154042894,3045.398154042894,3045.398154042894,3045.398154042894,repeat,letter,lettRpt,d,0.3819128281902522,Lo,,,5,,,,,,,,,high,3045.815200504847,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,10,1386,,,,3051.788440876873,,W,167,star,0.0012485338374972343,,,,,1,0,,,,,,,,,,,,3048.2846095399,3048.2846095399,3048.2846095399,3048.2846095399,3049.786468320992,3049.786468320992,3049.786468320992,3049.786468320992,3049.786468320992,3049.786468320992,3049.786468320992,3049.786468320992,repeat,letter,lettRpt,f,0.47048384812660515,Hi,,,5,,,,,,,,,high,3050.303633850999,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,0,1386,,,,3056.5103920879774,,Y,146,circle,0.001123466994613409,,,,,1,0,,,,,,,,,,,,3052.7728999848478,3052.7728999848478,3052.7728999848478,3052.7728999848478,3054.274577592965,3054.274577592965,3054.274577592965,3054.274577592965,3054.274577592965,3054.274577592965,3054.274577592965,3054.274577592965,switch,number,numSwt,j,0.6850360482931137,Hi,,,5,,,,,,,,,high,3055.008609652985,3056.5103920879774,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,0,1386,,,,3061.132231481839,,S,174,star,0.0011458750814199448,,,,,1,0,,,,,,,,,,,,3057.494931504829,3057.494931504829,3057.494931504829,3057.494931504829,3058.996353280032,3058.996353280032,3058.996353280032,3058.996353280032,3058.996353280032,3058.996353280032,3058.996353280032,3058.996353280032,switch,letter,lettSwt,f,0.5868275491520762,Hi,,,5,,,,,,,,,high,3059.6305845649913,3061.132231481839,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,6,0,6,0,,,,,,,,,,,,,,,,1,1387,,,,3065.6872523999773,,D,139,triangle,0.0010638129897415638,,,,,1,0,,,,,,,,,,,,3062.1166721798945,3062.1166721798945,3062.1166721798945,3062.1166721798945,3063.618099821033,3063.618099821033,3063.618099821033,3063.618099821033,3063.618099821033,3063.618099821033,3063.618099821033,3063.618099821033,repeat,letter,lettRpt,d,0.5449671510141343,Lo,,,5,,,,,,,,,high,3064.2024063710123,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,7,0,7,0,,,,,,,,,,,,,,,,0,1387,,,,3070.2588614518754,,F,181,hexagon,0.0013402439653873444,,,,,0,0,,,,,,,,,,,,3066.671408734983,3066.671408734983,3066.671408734983,3066.671408734983,3068.173356157029,3068.173356157029,3068.173356157029,3068.173356157029,3068.173356157029,3068.173356157029,3068.173356157029,3068.173356157029,switch,number,NA,j,0.5349437692202628,Lo,,,5,,,,,,,,,high,3068.757191207027,3070.2588614518754,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,8,0,8,0,,,,,,,,,,,,,,,,1,1388,,,,3074.7973893480375,,H,125,hexagon,0.0012598650064319372,,,,,1,1,,,,,,,,,,,,3071.243180362042,3071.243180362042,3071.243180362042,3071.243180362042,3072.744877235964,3072.744877235964,3072.744877235964,3072.744877235964,3072.744877235964,3072.744877235964,3072.744877235964,3072.744877235964,repeat,number,numRpt,j,0.5083809080533683,Lo,,,5,,,,,,,,,high,3073.295709050959,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,9,0,9,0,,,,,,,,,,,,,,,,10,1398,,,,3079.168844572967,,U,160,triangle,0.0010260760318487883,,,,,1,0,,,,,,,,,,,,3075.7649841969833,3075.7649841969833,3075.7649841969833,3075.7649841969833,3077.266430314863,3077.266430314863,3077.266430314863,3077.266430314863,3077.266430314863,3077.266430314863,3077.266430314863,3077.266430314863,repeat,number,numRpt,k,0.3634734710212797,Lo,,,5,,,,,,,,,high,3077.667127402965,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,10,0,10,0,,,,,,,,,,,,,,,,10,1408,,,,3083.590259772027,,B,132,circle,0.0012633439619094133,,,,,1,0,,,,,,,,,,,,3080.1364135178737,3080.1364135178737,3080.1364135178737,3080.1364135178737,3081.638110719854,3081.638110719854,3081.638110719854,3081.638110719854,3081.638110719854,3081.638110719854,3081.638110719854,3081.638110719854,switch,letter,lettSwt,d,0.41337511502206326,Hi,,,5,,,,,,,,,high,3082.088557890849,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,11,0,11,0,,,,,,,,,,,,,,,,10,1418,,,,3088.0783168799244,,W,167,star,0.0010534431785345078,,,,,1,0,,,,,,,,,,,,3084.558014038019,3084.558014038019,3084.558014038019,3084.558014038019,3086.0596526099835,3086.0596526099835,3086.0596526099835,3086.0596526099835,3086.0596526099835,3086.0596526099835,3086.0596526099835,3086.0596526099835,switch,number,numSwt,k,0.49195090122520924,Hi,,,5,,,,,,,,,high,3086.5935018348973,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,12,0,12,0,,,,,,,,,,,,,,,,1,1419,,,,3092.633680072846,,Y,146,triangle,0.0013398479204624891,,,,,1,0,,,,,,,,,,,,3089.062732022954,3089.062732022954,3089.062732022954,3089.062732022954,3090.5645875618793,3090.5645875618793,3090.5645875618793,3090.5645875618793,3090.5645875618793,3090.5645875618793,3090.5645875618793,3090.5645875618793,switch,letter,lettSwt,f,0.5343371310736984,Lo,,,5,,,,,,,,,high,3091.13201062195,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,13,0,13,0,,,,,,,,,,,,,,,,10,1429,,,,3097.1053099399433,,S,174,star,0.0006676390767097473,,,,,1,0,,,,,,,,,,,,3093.601574080996,3093.601574080996,3093.601574080996,3093.601574080996,3095.1029229818378,3095.1029229818378,3095.1029229818378,3095.1029229818378,3095.1029229818378,3095.1029229818378,3095.1029229818378,3095.1029229818378,repeat,letter,lettRpt,f,0.47371592302806675,Hi,,,5,,,,,,,,,high,3095.6203580680303,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,14,0,14,0,,,,,,,,,,,,,,,,1,1430,,,,3101.626993573038,,D,139,hexagon,0.0012139070313423872,,,,,1,0,,,,,,,,,,,,3098.089633724885,3098.089633724885,3098.089633724885,3098.089633724885,3099.5911233569495,3099.5911233569495,3099.5911233569495,3099.5911233569495,3099.5911233569495,3099.5911233569495,3099.5911233569495,3099.5911233569495,switch,number,numSwt,j,0.4948461090680212,Lo,,,5,,,,,,,,,high,3100.125257771928,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,15,0,15,0,,,,,,,,,,,,,,,,10,1440,,,,3106.181872999994,,F,181,circle,0.0010340739972889423,,,,,1,0,,,,,,,,,,,,3102.594706085976,3102.594706085976,3102.594706085976,3102.594706085976,3104.096265727887,3104.096265727887,3104.096265727887,3104.096265727887,3104.096265727887,3104.096265727887,3104.096265727887,3104.096265727887,repeat,number,numRpt,k,0.535217922180891,Hi,,,5,,,,,,,,,high,3104.680047615897,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,16,0,16,0,,,,,,,,,,,,,,,,10,1450,,,,3110.686938269995,,U,125,circle,0.0012101198080927134,,,,,1,0,,,,,,,,,,,,3107.1662933169864,3107.1662933169864,3107.1662933169864,3107.1662933169864,3108.6680448749103,3108.6680448749103,3108.6680448749103,3108.6680448749103,3108.6680448749103,3108.6680448749103,3108.6680448749103,3108.6680448749103,switch,letter,lettSwt,f,0.4985907960217446,Hi,,,5,,,,,,,,,high,3109.201762509998,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,17,0,17,0,,,,,,,,,,,,,,,,1,1451,,,,3115.308583316859,,H,174,triangle,0.0010396759025752544,,,,,1,0,,,,,,,,,,,,3111.6711444568355,3111.6711444568355,3111.6711444568355,3111.6711444568355,3113.173079269938,3113.173079269938,3113.173079269938,3113.173079269938,3113.173079269938,3113.173079269938,3113.173079269938,3113.173079269938,switch,number,numSwt,k,0.5845766603015363,Lo,,,5,,,,,,,,,high,3113.8068225800525,3115.308583316859,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,18,0,18,0,,,,,,,,,,,,,,,,0,1451,,,,3119.8972294498235,,W,167,hexagon,0.0007123800460249186,,,,,0,0,,,,,,,,,,,,3116.292939214967,3116.292939214967,3116.292939214967,3116.292939214967,3117.7944078210276,3117.7944078210276,3117.7944078210276,3117.7944078210276,3117.7944078210276,3117.7944078210276,3117.7944078210276,3117.7944078210276,repeat,number,NA,j,0.575028391322121,Lo,,,5,,,,,,,,,high,3118.4119493230246,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,19,0,19,0,,,,,,,,,,,,,,,,0,1451,,,,3124.6855279130396,,B,132,star,0.0011478960514068604,,,,,1,1,,,,,,,,,,,,3120.881398212863,3120.881398212863,3120.881398212863,3120.881398212863,3122.3828949599992,3122.3828949599992,3122.3828949599992,3122.3828949599992,3122.3828949599992,3122.3828949599992,3122.3828949599992,3122.3828949599992,repeat,number,numRpt,j,0.7584457080811262,Hi,,,5,,,,,,,,,high,3123.1840849700384,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,20,0,20,0,,,,,,,,,,,,,,,,1,1452,,,,3129.541094606975,,D,146,hexagon,0.001039843074977398,,,,,1,0,,,,,,,,,,,,3125.6533569828607,3125.6533569828607,3125.6533569828607,3125.6533569828607,3127.154860110022,3127.154860110022,3127.154860110022,3127.154860110022,3127.154860110022,3127.154860110022,3127.154860110022,3127.154860110022,switch,letter,lettSwt,d,0.8448945020791143,Lo,,,5,,,,,,,,,high,3128.0393593029585,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,21,0,21,0,,,,,,,,,,,,,,,,0,1452,,,,3134.1292192798574,,F,160,star,0.0009446300100535154,,,,,1,0,,,,,,,,,,,,3130.508467285894,3130.508467285894,3130.508467285894,3130.508467285894,3132.0104200718924,3132.0104200718924,3132.0104200718924,3132.0104200718924,3132.0104200718924,3132.0104200718924,3132.0104200718924,3132.0104200718924,repeat,letter,lettRpt,d,0.5685491780750453,Hi,,,5,,,,,,,,,high,3132.627757262904,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,22,0,22,0,,,,,,,,,,,,,,,,0,1452,,,,3138.9345428498928,,Y,181,circle,0.001288766972720623,,,,,1,0,,,,,,,,,,,,3135.1136262328364,3135.1136262328364,3135.1136262328364,3135.1136262328364,3136.615352321882,3136.615352321882,3136.615352321882,3136.615352321882,3136.615352321882,3136.615352321882,3136.615352321882,3136.615352321882,repeat,letter,lettRpt,f,0.7919704250525683,Hi,,,5,,,,,,,,,high,3137.4499125599395,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,23,0,23,0,,,,,,,,,,,,,,,,1,1453,,,,3143.4228132460266,,S,139,triangle,0.001217840937897563,,,,,1,0,,,,,,,,,,,,3139.918991951039,3139.918991951039,3139.918991951039,3139.918991951039,3141.420736047905,3141.420736047905,3141.420736047905,3141.420736047905,3141.420736047905,3141.420736047905,3141.420736047905,3141.420736047905,repeat,letter,lettRpt,f,0.45167341013439,Lo,,,5,,,,,,,,,high,3141.9212048598565,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,24,0,24,0,,,,,,,,,,,,,,,,0,1453,,,,3148.0946585850324,,Y,167,star,0.0009811939671635628,,,,,1,0,,,,,,,,,,,,3144.4074184298515,3144.4074184298515,3144.4074184298515,3144.4074184298515,3145.909073947929,3145.909073947929,3145.909073947929,3145.909073947929,3145.909073947929,3145.909073947929,3145.909073947929,3145.909073947929,switch,number,numSwt,k,0.634625003207475,Hi,,,5,,,,,,,,,high,3146.5930929849856,3148.0946585850324,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,25,0,25,0,,,,,,,,,,,,,,,,10,1463,,,,3152.6330407829955,,S,146,circle,0.0012445379979908466,,,,,1,0,,,,,,,,,,,,3149.079030710971,3149.079030710971,3149.079030710971,3149.079030710971,3150.5810092058964,3150.5810092058964,3150.5810092058964,3150.5810092058964,3150.5810092058964,3150.5810092058964,3150.5810092058964,3150.5810092058964,repeat,number,numRpt,j,0.5068596210330725,Hi,,,5,,,,,,,,,high,3151.1315638599917,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,26,0,26,0,,,,,,,,,,,,,,,,10,1473,,,,3157.1546116999816,,W,132,triangle,0.0008907881565392017,,,,,1,0,,,,,,,,,,,,3153.600803666981,3153.600803666981,3153.600803666981,3153.600803666981,3155.1025676620193,3155.1025676620193,3155.1025676620193,3155.1025676620193,3155.1025676620193,3155.1025676620193,3155.1025676620193,3155.1025676620193,switch,letter,lettSwt,f,0.5295185251161456,Lo,,,5,,,,,,,,,high,3155.669806113001,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,27,0,27,0,,,,,,,,,,,,,,,,0,1473,,,,3161.826623233035,,B,160,hexagon,0.0012115701101720333,,,,,0,0,,,,,,,,,,,,3158.139087247895,3158.139087247895,3158.139087247895,3158.139087247895,3159.6408520468976,3159.6408520468976,3159.6408520468976,3159.6408520468976,3159.6408520468976,3159.6408520468976,3159.6408520468976,3159.6408520468976,switch,number,NA,j,0.6605090771336108,Lo,,,5,,,,,,,,,high,3160.3414873648435,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,28,0,28,0,,,,,,,,,,,,,,,,0,1473,,,,3166.4482651008293,,F,125,circle,0.0013047209940850735,,,,,1,1,,,,,,,,,,,,3162.8109681478236,3162.8109681478236,3162.8109681478236,3162.8109681478236,3164.312483022921,3164.312483022921,3164.312483022921,3164.312483022921,3164.312483022921,3164.312483022921,3164.312483022921,3164.312483022921,switch,letter,lettSwt,d,0.5919851351063699,Hi,,,5,,,,,,,,,high,3164.9466628818773,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
