LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,vts_fback.stopped,fix.stopped,target_resp.rt,blockNum,norew_fback.started,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,2,5,29,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.6408816990006,193.6408816990006,193.6408816990006,193.6408816990006,193.6408816990006,193.6408816990006,193.6408816990006,193.6408816990006,193.6408816990006,193.6408816990006,a,2.1404716940160142,1,129,0,195.80992154599517,197.31180772600055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,2,6,30,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.81237226699886,197.81237226699886,197.81237226699886,197.81237226699886,197.81237226699886,197.81237226699886,197.81237226699886,197.81237226699886,197.81237226699886,197.81237226699886,a,1.6888642630074173,1,130,0,199.53084848199796,201.0325526989909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,2,7,31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.5332043269882,201.5332043269882,201.5332043269882,201.5332043269882,201.5332043269882,201.5332043269882,201.5332043269882,201.5332043269882,201.5332043269882,201.5332043269882,a,0.6805471500119893,10,140,0,202.2339971009933,203.7354801009933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,2,8,32,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.2361670419923,204.2361670419923,204.2361670419923,204.2361670419923,204.2361670419923,204.2361670419923,204.2361670419923,204.2361670419923,204.2361670419923,204.2361670419923,l,0.4819076470157597,1,141,0,204.73674799798755,206.23838876199443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,2,9,33,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.73874653800158,206.73874653800158,206.73874653800158,206.73874653800158,206.73874653800158,206.73874653800158,206.73874653800158,206.73874653800158,206.73874653800158,206.73874653800158,l,0.530488188014715,10,151,0,207.28943546798837,208.791134959989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,2,10,34,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.29164270199544,209.29164270199544,209.29164270199544,209.29164270199544,209.29164270199544,209.29164270199544,209.29164270199544,209.29164270199544,209.29164270199544,209.29164270199544,l,0.4660503330087522,10,161,0,209.7756350139971,211.27697985099803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,2,11,35,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.7777854379965,211.7777854379965,211.7777854379965,211.7777854379965,211.7777854379965,211.7777854379965,211.7777854379965,211.7777854379965,211.7777854379965,211.7777854379965,a,0.4440887280070456,10,171,0,212.2448999039916,213.74654323799768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,3,0,36,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.24705094000092,214.24705094000092,214.24705094000092,214.24705094000092,214.24705094000092,214.24705094000092,214.24705094000092,214.24705094000092,214.24705094000092,214.24705094000092,l,1.1667561840149574,1,172,0,215.43170251999982,216.9333762079914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,3,1,37,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.4339898499893,217.4339898499893,217.4339898499893,217.4339898499893,217.4339898499893,217.4339898499893,217.4339898499893,217.4339898499893,217.4339898499893,217.4339898499893,l,1.619757271007984,10,182,0,219.08583246999478,220.5874027569953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,3,2,38,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.08808220899664,221.08808220899664,221.08808220899664,221.08808220899664,221.08808220899664,221.08808220899664,221.08808220899664,221.08808220899664,221.08808220899664,221.08808220899664,l,0.5175692530174274,10,192,0,221.62187875399832,223.123541768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,3,3,39,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.62409240398847,223.62409240398847,223.62409240398847,223.62409240398847,223.62409240398847,223.62409240398847,223.62409240398847,223.62409240398847,223.62409240398847,223.62409240398847,a,2.0858400810247986,1,193,0,225.72619339398807,227.22806148399832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,3,4,40,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.72867351199966,227.72867351199966,227.72867351199966,227.72867351199966,227.72867351199966,227.72867351199966,227.72867351199966,227.72867351199966,227.72867351199966,227.72867351199966,a,2.8768516660056775,1,194,0,230.63199221099785,232.13338747099624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,3,5,41,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.6339833230013,232.6339833230013,232.6339833230013,232.6339833230013,232.6339833230013,232.6339833230013,232.6339833230013,232.6339833230013,232.6339833230013,232.6339833230013,l,0.9395396870240802,10,204,0,233.6016792349983,235.1033981799992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,3,6,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.6038640379993,235.6038640379993,235.6038640379993,235.6038640379993,235.6038640379993,235.6038640379993,235.6038640379993,235.6038640379993,235.6038640379993,235.6038640379993,a,1.9130247200082522,10,214,0,237.53940759399848,239.0409322399937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,3,7,43,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.54152096399048,239.54152096399048,239.54152096399048,239.54152096399048,239.54152096399048,239.54152096399048,239.54152096399048,239.54152096399048,239.54152096399048,239.54152096399048,a,2.9767529330129037,1,215,0,242.54488154299906,244.04670980299124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,3,8,44,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.54712910499074,244.54712910499074,244.54712910499074,244.54712910499074,244.54712910499074,244.54712910499074,244.54712910499074,244.54712910499074,244.54712910499074,244.54712910499074,l,1.210757578999619,1,216,0,245.78214902599575,247.28363644098863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,3,9,45,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.7841408690001,247.7841408690001,247.7841408690001,247.7841408690001,247.7841408690001,247.7841408690001,247.7841408690001,247.7841408690001,247.7841408690001,247.7841408690001,a,2.2695319420163287,1,217,0,250.08721773799334,251.58821479199105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,3,10,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.08881898599793,252.08881898599793,252.08881898599793,252.08881898599793,252.08881898599793,252.08881898599793,252.08881898599793,252.08881898599793,252.08881898599793,252.08881898599793,l,1.333179673019913,1,218,0,253.4403563149972,254.94192960199143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,3,11,47,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.44245137899998,255.44245137899998,255.44245137899998,255.44245137899998,255.44245137899998,255.44245137899998,255.44245137899998,255.44245137899998,255.44245137899998,255.44245137899998,a,2.4517138200171757,1,219,0,257.9119300159946,259.41359238899895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.8585678909876,265.8585678909876,265.8585678909876,265.8585678909876,265.8585678909876,265.8585678909876,265.8585678909876,265.8585678909876,265.8585678909876,265.8585678909876,l,1.419979216021602,10,229,1,267.30558581699734,268.80727485798707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,1,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.3078283879877,269.3078283879877,269.3078283879877,269.3078283879877,269.3078283879877,269.3078283879877,269.3078283879877,269.3078283879877,269.3078283879877,269.3078283879877,a,3.5615677180176135,10,239,1,272.89506858299137,274.3968757549883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.8973538019927,274.8973538019927,274.8973538019927,274.8973538019927,274.8973538019927,274.8973538019927,274.8973538019927,274.8973538019927,274.8973538019927,274.8973538019927,a,2.6280294390162453,10,249,1,277.5502058939892,279.05191635400115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,3,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.55235495298984,279.55235495298984,279.55235495298984,279.55235495298984,279.55235495298984,279.55235495298984,279.55235495298984,279.55235495298984,279.55235495298984,279.55235495298984,l,2.6453600020176964,10,259,1,282.22218241098744,283.7238339829928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,4,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.2242355539929,284.2242355539929,284.2242355539929,284.2242355539929,284.2242355539929,284.2242355539929,284.2242355539929,284.2242355539929,284.2242355539929,284.2242355539929,a,2.7889670280128485,10,269,1,287.04412209898874,288.5457432819967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.0463352079969,289.0463352079969,289.0463352079969,289.0463352079969,289.0463352079969,289.0463352079969,289.0463352079969,289.0463352079969,289.0463352079969,289.0463352079969,l,1.4149302710138727,10,279,1,290.48137346799194,291.9828684039967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.4835487409873,292.4835487409873,292.4835487409873,292.4835487409873,292.4835487409873,292.4835487409873,292.4835487409873,292.4835487409873,292.4835487409873,292.4835487409873,a,2.113274901013938,1,280,1,294.6190750629903,296.1206967649923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.6214549439901,296.6214549439901,296.6214549439901,296.6214549439901,296.6214549439901,296.6214549439901,296.6214549439901,296.6214549439901,296.6214549439901,296.6214549439901,a,1.9195967870036839,1,281,1,298.57355045298755,300.07509652199224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,8,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.5756014489889,300.5756014489889,300.5756014489889,300.5756014489889,300.5756014489889,300.5756014489889,300.5756014489889,300.5756014489889,300.5756014489889,300.5756014489889,a,0.8689391410007374,10,291,1,301.476652265992,302.9783778169949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,9,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.479061334001,303.479061334001,303.479061334001,303.479061334001,303.479061334001,303.479061334001,303.479061334001,303.479061334001,303.479061334001,303.479061334001,l,2.6215556370152626,10,301,1,306.1319270919921,307.6334537619987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.1339461699972,308.1339461699972,308.1339461699972,308.1339461699972,308.1339461699972,308.1339461699972,308.1339461699972,308.1339461699972,308.1339461699972,308.1339461699972,a,2.4469493230135413,10,311,1,310.6034807799879,312.10509289999027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,11,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.6057841430011,312.6057841430011,312.6057841430011,312.6057841430011,312.6057841430011,312.6057841430011,312.6057841430011,312.6057841430011,312.6057841430011,312.6057841430011,a,2.9915502660151105,1,312,1,315.6256006529875,317.1272791359952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,1,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.6278352419904,317.6278352419904,317.6278352419904,317.6278352419904,317.6278352419904,317.6278352419904,317.6278352419904,317.6278352419904,317.6278352419904,317.6278352419904,a,1.0663834230217617,10,322,1,318.71242026399705,320.21388528798707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,1,1,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.7147808979935,320.7147808979935,320.7147808979935,320.7147808979935,320.7147808979935,320.7147808979935,320.7147808979935,320.7147808979935,320.7147808979935,320.7147808979935,l,1.0102635280200047,1,323,1,321.7491398150014,323.25056710898934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,1,2,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.75113205998787,323.75113205998787,323.75113205998787,323.75113205998787,323.75113205998787,323.75113205998787,323.75113205998787,323.75113205998787,323.75113205998787,323.75113205998787,l,0.8855390670069028,10,333,1,324.66883335099556,326.1704321169964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,1,3,15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.6711167469912,326.6711167469912,326.6711167469912,326.6711167469912,326.6711167469912,326.6711167469912,326.6711167469912,326.6711167469912,326.6711167469912,326.6711167469912,a,1.8698950380203314,1,334,1,328.57316128499224,330.0748764089949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,1,4,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.5754744799924,330.5754744799924,330.5754744799924,330.5754744799924,330.5754744799924,330.5754744799924,330.5754744799924,330.5754744799924,330.5754744799924,330.5754744799924,l,0.837816223007394,10,344,1,331.4429376729968,332.94474865699885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,1,5,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.445452696993,333.445452696993,333.445452696993,333.445452696993,333.445452696993,333.445452696993,333.445452696993,333.445452696993,333.445452696993,333.445452696993,a,0.7282107760256622,10,354,1,334.19604009899194,335.6977932289883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,1,6,18,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.19822818099055,336.19822818099055,336.19822818099055,336.19822818099055,336.19822818099055,336.19822818099055,336.19822818099055,336.19822818099055,336.19822818099055,336.19822818099055,a,1.6785668290103786,10,364,1,337.9000699249882,339.40194046699617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,1,7,19,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.9023774689995,339.9023774689995,339.9023774689995,339.9023774689995,339.9023774689995,339.9023774689995,339.9023774689995,339.9023774689995,339.9023774689995,339.9023774689995,l,1.6077481150132371,10,374,1,341.5374809579953,343.0391352959996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,1,8,20,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.5397244469932,343.5397244469932,343.5397244469932,343.5397244469932,343.5397244469932,343.5397244469932,343.5397244469932,343.5397244469932,343.5397244469932,343.5397244469932,l,1.4413782890042057,1,375,1,345.0079052499932,346.5095354929945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
