LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,prac_fback_text.stopped,top_target_prac2.stopped,tgt_fix_prac2.stopped,bott_target_prac2.stopped,target_resp_prac2.stopped,fix.stopped,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,vts_fback.stopped,target_resp.rt,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,2,5,29,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.5645521699917,585.5645521699917,585.5645521699917,585.5645521699917,585.5645521699917,585.5645521699917,585.5645521699917,585.5645521699917,585.5645521699917,585.5645521699917,l,0.8919535530149005,1,138,0,586.4821236220014,587.9837344909902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,2,6,30,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.4842662169831,588.4842662169831,588.4842662169831,588.4842662169831,588.4842662169831,588.4842662169831,588.4842662169831,588.4842662169831,588.4842662169831,588.4842662169831,a,1.865067999024177,10,148,0,590.3700081259885,591.8714918030018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,2,7,31,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.3720250809856,592.3720250809856,592.3720250809856,592.3720250809856,592.3720250809856,592.3720250809856,592.3720250809856,592.3720250809856,592.3720250809856,592.3720250809856,l,3.522930515027838,1,149,0,595.9258357489889,597.4274702969997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,2,8,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.9280587819812,597.9280587819812,597.9280587819812,597.9280587819812,597.9280587819812,597.9280587819812,597.9280587819812,597.9280587819812,597.9280587819812,597.9280587819812,l,0.7571735180099495,1,150,0,598.7121955939801,600.213776139979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,2,9,33,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.7142812849779,600.7142812849779,600.7142812849779,600.7142812849779,600.7142812849779,600.7142812849779,600.7142812849779,600.7142812849779,600.7142812849779,600.7142812849779,a,0.34523720800643787,10,160,0,601.0817399449879,602.583318177989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,2,10,34,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.0837999669893,603.0837999669893,603.0837999669893,603.0837999669893,603.0837999669893,603.0837999669893,603.0837999669893,603.0837999669893,603.0837999669893,603.0837999669893,l,0.7537188760179561,1,161,0,603.8682334600016,605.3695833929814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,2,11,35,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.870158774982,605.870158774982,605.870158774982,605.870158774982,605.870158774982,605.870158774982,605.870158774982,605.870158774982,605.870158774982,605.870158774982,a,0.4549805679998826,10,171,0,606.3539705679868,607.8556205559871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,3,0,36,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.3561701599974,608.3561701599974,608.3561701599974,608.3561701599974,608.3561701599974,608.3561701599974,608.3561701599974,608.3561701599974,608.3561701599974,608.3561701599974,l,1.770416819024831,10,181,0,610.158128436975,611.6597807969956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,3,1,37,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.1601825459802,612.1601825459802,612.1601825459802,612.1601825459802,612.1601825459802,612.1601825459802,612.1601825459802,612.1601825459802,612.1601825459802,612.1601825459802,l,1.747872747015208,10,191,0,613.9290005700022,615.4306962269766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,3,2,38,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.9315236089751,615.9315236089751,615.9315236089751,615.9315236089751,615.9315236089751,615.9315236089751,615.9315236089751,615.9315236089751,615.9315236089751,615.9315236089751,a,1.9922142740397248,1,192,0,617.950339514995,619.4517754369881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,3,3,39,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.9524221879838,619.9524221879838,619.9524221879838,619.9524221879838,619.9524221879838,619.9524221879838,619.9524221879838,619.9524221879838,619.9524221879838,619.9524221879838,a,1.4029533490247559,1,193,0,621.3873191109742,622.8889233889931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,3,4,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.3894822899892,623.3894822899892,623.3894822899892,623.3894822899892,623.3894822899892,623.3894822899892,623.3894822899892,623.3894822899892,623.3894822899892,623.3894822899892,l,1.2749819610326085,1,194,0,624.6910606710007,626.1929356299806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,3,5,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.693119293981,626.693119293981,626.693119293981,626.693119293981,626.693119293981,626.693119293981,626.693119293981,626.693119293981,626.693119293981,626.693119293981,l,0.8166632620268501,1,195,0,627.5273941119958,629.0290495029767,629.0290495029767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,3,6,42,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.5298750109796,629.5298750109796,629.5298750109796,629.5298750109796,629.5298750109796,629.5298750109796,629.5298750109796,629.5298750109796,629.5298750109796,629.5298750109796,l,2.26896496603149,10,205,0,631.8088342569827,633.3169689249771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,3,7,43,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.8175946819829,633.8175946819829,633.8175946819829,633.8175946819829,633.8175946819829,633.8175946819829,633.8175946819829,633.8175946819829,633.8175946819829,633.8175946819829,l,2.3664770320174284,10,215,0,636.2035967859847,637.705281913979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,3,8,44,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.2062163329974,638.2062163329974,638.2062163329974,638.2062163329974,638.2062163329974,638.2062163329974,638.2062163329974,638.2062163329974,638.2062163329974,638.2062163329974,a,1.5878119600238279,10,225,0,639.824488860002,641.3259056509996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,3,9,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.8267308619979,641.8267308619979,641.8267308619979,641.8267308619979,641.8267308619979,641.8267308619979,641.8267308619979,641.8267308619979,641.8267308619979,641.8267308619979,a,1.85051852001925,10,235,0,643.6950935359928,645.1967907469952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,3,10,46,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.6973101329932,645.6973101329932,645.6973101329932,645.6973101329932,645.6973101329932,645.6973101329932,645.6973101329932,645.6973101329932,645.6973101329932,645.6973101329932,a,4.289430197997717,10,245,0,650.0188380499894,651.5205195129965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,3,11,47,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.0208869209746,652.0208869209746,652.0208869209746,652.0208869209746,652.0208869209746,652.0208869209746,652.0208869209746,652.0208869209746,652.0208869209746,652.0208869209746,l,2.004973241011612,1,246,0,654.0566322839877,655.5582027279888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.2696616689791,661.2696616689791,661.2696616689791,661.2696616689791,661.2696616689791,661.2696616689791,661.2696616689791,661.2696616689791,661.2696616689791,661.2696616689791,a,2.4767757650115527,10,256,1,663.7673144269793,665.2692267499806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.769957335986,665.769957335986,665.769957335986,665.769957335986,665.769957335986,665.769957335986,665.769957335986,665.769957335986,665.769957335986,665.769957335986,l,1.5869685010111425,10,266,1,667.3878922239819,668.8896780879877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.3902091959899,669.3902091959899,669.3902091959899,669.3902091959899,669.3902091959899,669.3902091959899,669.3902091959899,669.3902091959899,669.3902091959899,669.3902091959899,a,2.648157561023254,10,276,1,672.059867960983,673.5615123029856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,3,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.0620910209836,674.0620910209836,674.0620910209836,674.0620910209836,674.0620910209836,674.0620910209836,674.0620910209836,674.0620910209836,674.0620910209836,674.0620910209836,a,1.6661557930347044,10,286,1,675.7473408519872,677.249138551997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,4,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.7496381929959,677.7496381929959,677.7496381929959,677.7496381929959,677.7496381929959,677.7496381929959,677.7496381929959,677.7496381929959,677.7496381929959,677.7496381929959,l,1.7926267480361275,1,287,1,679.568136249989,681.069725497975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,5,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.5704113909742,681.5704113909742,681.5704113909742,681.5704113909742,681.5704113909742,681.5704113909742,681.5704113909742,681.5704113909742,681.5704113909742,681.5704113909742,a,2.696486961998744,1,288,1,684.289943359996,685.7916777799837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.2921798829921,686.2921798829921,686.2921798829921,686.2921798829921,686.2921798829921,686.2921798829921,686.2921798829921,686.2921798829921,686.2921798829921,686.2921798829921,a,1.9468269450298976,10,298,1,688.261068953987,689.7627291949757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.2633470729925,690.2633470729925,690.2633470729925,690.2633470729925,690.2633470729925,690.2633470729925,690.2633470729925,690.2633470729925,690.2633470729925,690.2633470729925,a,2.700344684999436,10,308,1,692.9828324839764,694.4844712310005,694.4844712310005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,8,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.9849558089918,694.9849558089918,694.9849558089918,694.9849558089918,694.9849558089918,694.9849558089918,694.9849558089918,694.9849558089918,694.9849558089918,694.9849558089918,a,4.110513328021625,1,309,1,699.1229867639777,700.6246408379811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,9,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.1251648519828,701.1251648519828,701.1251648519828,701.1251648519828,701.1251648519828,701.1251648519828,701.1251648519828,701.1251648519828,701.1251648519828,701.1251648519828,l,2.696234472998185,10,319,1,703.8449086089968,705.3465309669846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.8471399949922,705.8471399949922,705.8471399949922,705.8471399949922,705.8471399949922,705.8471399949922,705.8471399949922,705.8471399949922,705.8471399949922,705.8471399949922,l,2.091714224021416,1,320,1,707.966354670003,709.4677423439862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,11,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.968216387002,709.968216387002,709.968216387002,709.968216387002,709.968216387002,709.968216387002,709.968216387002,709.968216387002,709.968216387002,709.968216387002,a,1.43632030201843,10,330,1,711.4364536609792,712.9380807349808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,1,0,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.4386135120003,713.4386135120003,713.4386135120003,713.4386135120003,713.4386135120003,713.4386135120003,713.4386135120003,713.4386135120003,713.4386135120003,713.4386135120003,l,1.5986016950046178,1,331,1,715.0572400539822,716.5588271549786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,1,1,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.059450863977,717.059450863977,717.059450863977,717.059450863977,717.059450863977,717.059450863977,717.059450863977,717.059450863977,717.059450863977,717.059450863977,a,2.5904474500275683,10,341,1,719.6790131189919,721.1807942089799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,1,2,14,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.68130005899,721.68130005899,721.68130005899,721.68130005899,721.68130005899,721.68130005899,721.68130005899,721.68130005899,721.68130005899,721.68130005899,a,4.461704020010075,10,351,1,726.1695232449856,727.6712094139948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,1,3,15,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.171935122984,728.171935122984,728.171935122984,728.171935122984,728.171935122984,728.171935122984,728.171935122984,728.171935122984,728.171935122984,728.171935122984,a,1.8960890550224576,10,361,1,730.0905229380005,731.592400649999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,1,4,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.0929533809831,732.0929533809831,732.0929533809831,732.0929533809831,732.0929533809831,732.0929533809831,732.0929533809831,732.0929533809831,732.0929533809831,732.0929533809831,l,6.4130279650271405,10,371,1,738.5333088979824,740.0350861979823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,1,5,17,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.5357821669895,740.5357821669895,740.5357821669895,740.5357821669895,740.5357821669895,740.5357821669895,740.5357821669895,740.5357821669895,740.5357821669895,740.5357821669895,l,5.034897256002296,10,381,1,745.5911260769935,747.0927423319954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,1,6,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.5932860159955,747.5932860159955,747.5932860159955,747.5932860159955,747.5932860159955,747.5932860159955,747.5932860159955,747.5932860159955,747.5932860159955,747.5932860159955,a,2.1625083140388597,1,382,1,749.7789521119848,751.2804583789839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,1,7,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.7810337839765,751.7810337839765,751.7810337839765,751.7810337839765,751.7810337839765,751.7810337839765,751.7810337839765,751.7810337839765,751.7810337839765,751.7810337839765,l,2.9133336140366737,1,383,1,754.7175259539799,756.2195808189863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77970,2022-11-22_08h04.02.974,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94806914303617,
