LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,2,9,33,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1696.4076105477288,1696.4076105477288,1696.4076105477288,1696.4076105477288,1696.4076105477288,1696.4076105477288,1696.4076105477288,1696.4076105477288,1696.4076105477288,1696.4076105477288,a,0.7411914831027389,1,232,0,1697.1762550137937,1698.6914686118253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,2,10,34,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1699.1916940398514,1699.1916940398514,1699.1916940398514,1699.1916940398514,1699.1916940398514,1699.1916940398514,1699.1916940398514,1699.1916940398514,1699.1916940398514,1699.1916940398514,a,0.4991828058846295,10,242,0,1699.7104724710807,1701.2143789390102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,2,11,35,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1701.711113837082,1701.711113837082,1701.711113837082,1701.711113837082,1701.711113837082,1701.711113837082,1701.711113837082,1701.711113837082,1701.711113837082,1701.711113837082,a,0.43235795525833964,10,252,0,1702.1614013207145,1703.6621022378094,1703.6621022378094,1704.1620604977943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,3,0,36,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1704.1620604977943,1704.1620604977943,1704.1620604977943,1704.1620604977943,1704.1620604977943,1704.1620604977943,1704.1620604977943,1704.1620604977943,1704.1620604977943,1704.1620604977943,l,0.5015442804433405,10,262,0,1704.6955409781076,1706.1930781761184,1706.1930781761184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,3,1,37,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1706.6982606109232,1706.6982606109232,1706.6982606109232,1706.6982606109232,1706.6982606109232,1706.6982606109232,1706.6982606109232,1706.6982606109232,1706.6982606109232,1706.6982606109232,l,0.54222776228562,10,272,0,1707.2653538058512,1708.7656685239635,1708.7656685239635,1709.265671350062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,3,2,38,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1709.265671350062,1709.265671350062,1709.265671350062,1709.265671350062,1709.265671350062,1709.265671350062,1709.265671350062,1709.265671350062,1709.265671350062,1709.265671350062,l,0.8889638823457062,1,273,0,1710.1848347610794,1711.6853215307929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,3,3,39,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1712.1852309200913,1712.1852309200913,1712.1852309200913,1712.1852309200913,1712.1852309200913,1712.1852309200913,1712.1852309200913,1712.1852309200913,1712.1852309200913,1712.1852309200913,a,0.5567114162258804,10,283,0,1712.7710508489981,1714.2862091078423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,3,4,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1714.786255467683,1714.786255467683,1714.786255467683,1714.786255467683,1714.786255467683,1714.786255467683,1714.786255467683,1714.786255467683,1714.786255467683,1714.786255467683,a,0.7230329113081098,10,293,0,1715.536394613795,1717.0388495470397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,3,5,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717.5393986520357,1717.5393986520357,1717.5393986520357,1717.5393986520357,1717.5393986520357,1717.5393986520357,1717.5393986520357,1717.5393986520357,1717.5393986520357,1717.5393986520357,a,0.7943881251849234,10,303,0,1718.3559581828304,1719.8566909097135,1719.8566909097135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,3,6,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1720.3597529157996,1720.3597529157996,1720.3597529157996,1720.3597529157996,1720.3597529157996,1720.3597529157996,1720.3597529157996,1720.3597529157996,1720.3597529157996,1720.3597529157996,a,0.516557190567255,10,313,0,1720.9069301597774,1722.4093044507317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,3,7,43,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722.9095268850215,1722.9095268850215,1722.9095268850215,1722.9095268850215,1722.9095268850215,1722.9095268850215,1722.9095268850215,1722.9095268850215,1722.9095268850215,1722.9095268850215,a,0.4748762734234333,10,323,0,1723.4101023608819,1724.910518991761,1724.910518991761,1725.4102201759815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,3,8,44,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1725.4102201759815,1725.4102201759815,1725.4102201759815,1725.4102201759815,1725.4102201759815,1725.4102201759815,1725.4102201759815,1725.4102201759815,1725.4102201759815,1725.4102201759815,l,0.37070876313373446,10,333,0,1725.8103660447523,1727.3129443279468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,3,9,45,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1727.8130030147731,1727.8130030147731,1727.8130030147731,1727.8130030147731,1727.8130030147731,1727.8130030147731,1727.8130030147731,1727.8130030147731,1727.8130030147731,1727.8130030147731,a,0.47690333519130945,1,334,0,1728.3149498756975,1729.830486355815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,3,10,46,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1730.313753200695,1730.313753200695,1730.313753200695,1730.313753200695,1730.313753200695,1730.313753200695,1730.313753200695,1730.313753200695,1730.313753200695,1730.313753200695,l,0.46254265401512384,10,344,0,1730.799582265783,1732.2999773588963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,3,11,47,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1732.7999429451302,1732.7999429451302,1732.7999429451302,1732.7999429451302,1732.7999429451302,1732.7999429451302,1732.7999429451302,1732.7999429451302,1732.7999429451302,1732.7999429451302,a,0.901658930350095,1,345,0,1733.7344907470979,1735.2342055221088,1735.2342055221088,1735.741715223994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1741.1154067390598,1741.1154067390598,1741.1154067390598,1741.1154067390598,1741.1154067390598,1741.1154067390598,1741.1154067390598,1741.1154067390598,1741.1154067390598,1741.1154067390598,a,1.1147990352474153,10,355,1,1742.2593923411332,1743.7745418027043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1744.2746804049239,1744.2746804049239,1744.2746804049239,1744.2746804049239,1744.2746804049239,1744.2746804049239,1744.2746804049239,1744.2746804049239,1744.2746804049239,1744.2746804049239,a,0.5431745033711195,10,365,1,1744.841613596771,1746.3438155739568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1746.8438877789304,1746.8438877789304,1746.8438877789304,1746.8438877789304,1746.8438877789304,1746.8438877789304,1746.8438877789304,1746.8438877789304,1746.8438877789304,1746.8438877789304,a,0.5502837323583663,10,375,1,1747.411328948103,1748.911390102934,1748.911390102934,1749.4114543260075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,3,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1749.4114543260075,1749.4114543260075,1749.4114543260075,1749.4114543260075,1749.4114543260075,1749.4114543260075,1749.4114543260075,1749.4114543260075,1749.4114543260075,1749.4114543260075,a,1.3234795392490923,1,376,1,1750.7642030110583,1752.2645313739777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,4,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1752.7645593639463,1752.7645593639463,1752.7645593639463,1752.7645593639463,1752.7645593639463,1752.7645593639463,1752.7645593639463,1752.7645593639463,1752.7645593639463,1752.7645593639463,l,1.0079836514778435,10,386,1,1753.8010537656955,1755.3156832698733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,5,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1755.8155486579053,1755.8155486579053,1755.8155486579053,1755.8155486579053,1755.8155486579053,1755.8155486579053,1755.8155486579053,1755.8155486579053,1755.8155486579053,1755.8155486579053,l,0.5894159562885761,10,396,1,1756.434517455753,1757.9352437187918,1757.9352437187918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758.435535673052,1758.435535673052,1758.435535673052,1758.435535673052,1758.435535673052,1758.435535673052,1758.435535673052,1758.435535673052,1758.435535673052,1758.435535673052,l,0.5009209294803441,1,397,1,1758.9694469380192,1760.469092558138,1760.469092558138,1760.969380049035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,7,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1760.969380049035,1760.969380049035,1760.969380049035,1760.969380049035,1760.969380049035,1760.969380049035,1760.969380049035,1760.969380049035,1760.969380049035,1760.969380049035,l,0.5108667151071131,10,407,1,1761.5070343390107,1763.021932312753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1763.5056573138572,1763.5056573138572,1763.5056573138572,1763.5056573138572,1763.5056573138572,1763.5056573138572,1763.5056573138572,1763.5056573138572,1763.5056573138572,1763.5056573138572,a,0.5947261741384864,10,417,1,1764.1225274261087,1765.623075822834,1765.623075822834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,9,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1766.1230821157806,1766.1230821157806,1766.1230821157806,1766.1230821157806,1766.1230821157806,1766.1230821157806,1766.1230821157806,1766.1230821157806,1766.1230821157806,1766.1230821157806,a,0.722406554967165,1,418,1,1766.8773477301002,1768.392448595725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,10,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1768.8928404897451,1768.8928404897451,1768.8928404897451,1768.8928404897451,1768.8928404897451,1768.8928404897451,1768.8928404897451,1768.8928404897451,1768.8928404897451,1768.8928404897451,l,0.8668052540160716,10,428,1,1769.7786037148908,1771.2791448547505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,11,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1771.7789040911011,1771.7789040911011,1771.7789040911011,1771.7789040911011,1771.7789040911011,1771.7789040911011,1771.7789040911011,1771.7789040911011,1771.7789040911011,1771.7789040911011,a,0.8383255936205387,10,438,1,1772.6459345920011,1774.146274534054,1774.146274534054,1774.6465843659826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,1,0,12,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1774.6465843659826,1774.6465843659826,1774.6465843659826,1774.6465843659826,1774.6465843659826,1774.6465843659826,1774.6465843659826,1774.6465843659826,1774.6465843659826,1774.6465843659826,l,0.5926442444324493,10,448,1,1775.2635994637385,1776.7657672930509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,1,1,13,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777.2658959496766,1777.2658959496766,1777.2658959496766,1777.2658959496766,1777.2658959496766,1777.2658959496766,1777.2658959496766,1777.2658959496766,1777.2658959496766,1777.2658959496766,l,0.5038400515913963,1,449,1,1777.8018756718375,1779.3165417127311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,1,2,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1779.8168428177014,1779.8168428177014,1779.8168428177014,1779.8168428177014,1779.8168428177014,1779.8168428177014,1779.8168428177014,1779.8168428177014,1779.8168428177014,1779.8168428177014,a,0.5643427590839565,10,459,1,1780.4023876991123,1781.9028331548907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,1,3,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1782.4028697400354,1782.4028697400354,1782.4028697400354,1782.4028697400354,1782.4028697400354,1782.4028697400354,1782.4028697400354,1782.4028697400354,1782.4028697400354,1782.4028697400354,a,0.5873650894500315,10,469,1,1783.0202208147384,1784.5203886898234,1784.5203886898234,1785.0206199111417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,1,4,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1785.0206199111417,1785.0206199111417,1785.0206199111417,1785.0206199111417,1785.0206199111417,1785.0206199111417,1785.0206199111417,1785.0206199111417,1785.0206199111417,1785.0206199111417,l,0.8619049824774265,10,479,1,1785.9046897720546,1787.406772383023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,1,5,17,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1787.9069287637249,1787.9069287637249,1787.9069287637249,1787.9069287637249,1787.9069287637249,1787.9069287637249,1787.9069287637249,1787.9069287637249,1787.9069287637249,1787.9069287637249,a,0.7991205425933003,10,489,1,1788.7242779200897,1790.2243651100434,1790.2243651100434,1790.724466967862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,1,6,18,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1790.724466967862,1790.724466967862,1790.724466967862,1790.724466967862,1790.724466967862,1790.724466967862,1790.724466967862,1790.724466967862,1790.724466967862,1790.724466967862,a,1.1765563343651593,10,499,1,1791.9269174570218,1793.427261237055,1793.427261237055,1793.9273872408085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,1,7,19,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1793.9273872408085,1793.9273872408085,1793.9273872408085,1793.9273872408085,1793.9273872408085,1793.9273872408085,1793.9273872408085,1793.9273872408085,1793.9273872408085,1793.9273872408085,a,0.7416061321273446,1,500,1,1794.6969094336964,1796.211798415985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,1,8,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1796.6970047918148,1796.6970047918148,1796.6970047918148,1796.6970047918148,1796.6970047918148,1796.6970047918148,1796.6970047918148,1796.6970047918148,1796.6970047918148,1796.6970047918148,l,0.8859732341952622,1,501,1,1797.6140594957396,1799.1146168950945,1799.1146168950945,1799.6147745270282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,1,9,21,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1799.6147745270282,1799.6147745270282,1799.6147745270282,1799.6147745270282,1799.6147745270282,1799.6147745270282,1799.6147745270282,1799.6147745270282,1799.6147745270282,1799.6147745270282,l,1.488959948066622,10,511,1,1801.1342193037271,1802.6343529489823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,1,10,22,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1803.1346331280656,1803.1346331280656,1803.1346331280656,1803.1346331280656,1803.1346331280656,1803.1346331280656,1803.1346331280656,1803.1346331280656,1803.1346331280656,1803.1346331280656,a,1.715640761423856,10,521,1,1804.868501687888,1806.3705164389685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
