LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,top_target_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,prac_fback_text.stopped,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,blockNum,norew_fback.started,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,2,5,29,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.27270796103403,442.27270796103403,442.27270796103403,442.27270796103403,442.27270796103403,442.27270796103403,442.27270796103403,442.27270796103403,442.27270796103403,442.27270796103403,a,1.113049453124404,10,156,0,443.40829177806154,444.90916072623804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,2,6,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.4093078910373,445.4093078910373,445.4093078910373,445.4093078910373,445.4093078910373,445.4093078910373,445.4093078910373,445.4093078910373,445.4093078910373,445.4093078910373,l,1.3851377801038325,1,157,0,446.82691534888,448.32709228713065,448.32709228713065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,2,7,31,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.8290436659008,448.8290436659008,448.8290436659008,448.8290436659008,448.8290436659008,448.8290436659008,448.8290436659008,448.8290436659008,448.8290436659008,448.8290436659008,a,1.7684562616050243,1,158,0,450.6294682342559,452.1299461913295,452.1299461913295,452.6300168549642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,2,8,32,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.6300168549642,452.6300168549642,452.6300168549642,452.6300168549642,452.6300168549642,452.6300168549642,452.6300168549642,452.6300168549642,452.6300168549642,452.6300168549642,a,1.8498718170449138,10,168,0,454.500954402145,456.0168427079916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,2,9,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.5003300011158,456.5003300011158,456.5003300011158,456.5003300011158,456.5003300011158,456.5003300011158,456.5003300011158,456.5003300011158,456.5003300011158,456.5003300011158,l,1.3657749043777585,1,169,0,457.8857472301461,459.3864675760269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,2,10,34,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.8866518731229,459.8866518731229,459.8866518731229,459.8866518731229,459.8866518731229,459.8866518731229,459.8866518731229,459.8866518731229,459.8866518731229,459.8866518731229,a,1.3988216160796583,10,179,0,461.305730111897,462.8210976840928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,2,11,35,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.32083462830633,463.32083462830633,463.32083462830633,463.32083462830633,463.32083462830633,463.32083462830633,463.32083462830633,463.32083462830633,463.32083462830633,463.32083462830633,l,1.745368623174727,1,180,0,465.0922189070843,466.6074567208998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,3,0,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.10771153401583,467.10771153401583,467.10771153401583,467.10771153401583,467.10771153401583,467.10771153401583,467.10771153401583,467.10771153401583,467.10771153401583,467.10771153401583,l,1.7614296129904687,10,190,0,468.89570252224803,470.41078539192677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,3,1,37,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.91076039196923,470.91076039196923,470.91076039196923,470.91076039196923,470.91076039196923,470.91076039196923,470.91076039196923,470.91076039196923,470.91076039196923,470.91076039196923,a,1.7827763138338923,10,200,0,472.71140774106607,474.21401189733297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,3,2,38,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.7140257433057,474.7140257433057,474.7140257433057,474.7140257433057,474.7140257433057,474.7140257433057,474.7140257433057,474.7140257433057,474.7140257433057,474.7140257433057,a,1.5349146779626608,10,210,0,476.2812365600839,477.78170870710164,477.78170870710164,478.28203665697947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,3,3,39,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.28203665697947,478.28203665697947,478.28203665697947,478.28203665697947,478.28203665697947,478.28203665697947,478.28203665697947,478.28203665697947,478.28203665697947,478.28203665697947,l,1.578848322853446,10,220,0,479.8846820262261,481.3849474992603,481.3849474992603,481.8851280929521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,3,4,40,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.8851280929521,481.8851280929521,481.8851280929521,481.8851280929521,481.8851280929521,481.8851280929521,481.8851280929521,481.8851280929521,481.8851280929521,481.8851280929521,a,1.8909834958612919,1,221,0,483.8066151412204,485.32165041100234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,3,5,41,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.82183343498036,485.82183343498036,485.82183343498036,485.82183343498036,485.82183343498036,485.82183343498036,485.82183343498036,485.82183343498036,485.82183343498036,485.82183343498036,l,3.0287053869105875,10,231,0,488.87696720892563,490.39191840495914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,3,6,42,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.8919578753412,490.8919578753412,490.8919578753412,490.8919578753412,490.8919578753412,490.8919578753412,490.8919578753412,490.8919578753412,490.8919578753412,490.8919578753412,a,1.1760629839263856,10,241,0,492.09262036392465,493.5947264148854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,3,7,43,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.095149863977,494.095149863977,494.095149863977,494.095149863977,494.095149863977,494.095149863977,494.095149863977,494.095149863977,494.095149863977,494.095149863977,a,1.2464716332033277,1,242,0,495.36428248602897,496.8793322290294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,3,8,44,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.37965868925676,497.37965868925676,497.37965868925676,497.37965868925676,497.37965868925676,497.37965868925676,497.37965868925676,497.37965868925676,497.37965868925676,497.37965868925676,l,1.394320610910654,1,243,0,498.7986467271112,500.29904968105257,500.29904968105257,500.7993245990947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,3,9,45,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.7993245990947,500.7993245990947,500.7993245990947,500.7993245990947,500.7993245990947,500.7993245990947,500.7993245990947,500.7993245990947,500.7993245990947,500.7993245990947,a,0.9434380740858614,1,244,0,501.7661817409098,503.26691188989207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,3,10,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.76910176314414,503.76910176314414,503.76910176314414,503.76910176314414,503.76910176314414,503.76910176314414,503.76910176314414,503.76910176314414,503.76910176314414,503.76910176314414,l,1.2474026959389448,10,254,0,505.03836912009865,506.55316272517666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,3,11,47,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.0534204612486,507.0534204612486,507.0534204612486,507.0534204612486,507.0534204612486,507.0534204612486,507.0534204612486,507.0534204612486,507.0534204612486,507.0534204612486,a,1.5183982220478356,1,255,0,508.59243047004566,510.10636862693354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.6204708740115,515.6204708740115,515.6204708740115,515.6204708740115,515.6204708740115,515.6204708740115,515.6204708740115,515.6204708740115,515.6204708740115,515.6204708740115,l,2.7618821039795876,1,256,1,518.4111330271699,519.9134547319263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.4138234411366,520.4138234411366,520.4138234411366,520.4138234411366,520.4138234411366,520.4138234411366,520.4138234411366,520.4138234411366,520.4138234411366,520.4138234411366,a,1.2536840350367129,1,257,1,521.698034754023,523.1979882093146,523.1979882093146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.7000968470238,523.7000968470238,523.7000968470238,523.7000968470238,523.7000968470238,523.7000968470238,523.7000968470238,523.7000968470238,523.7000968470238,523.7000968470238,a,2.512537709902972,1,258,1,526.2342797350138,527.7349812672473,527.7349812672473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.234846283216,528.234846283216,528.234846283216,528.234846283216,528.234846283216,528.234846283216,528.234846283216,528.234846283216,528.234846283216,528.234846283216,l,1.1962062758393586,10,268,1,529.4561586519703,530.9712440320291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.4711660612375,531.4711660612375,531.4711660612375,531.4711660612375,531.4711660612375,531.4711660612375,531.4711660612375,531.4711660612375,531.4711660612375,531.4711660612375,a,1.300537038128823,10,278,1,532.7885771971196,534.2908545411192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.7909357580356,534.7909357580356,534.7909357580356,534.7909357580356,534.7909357580356,534.7909357580356,534.7909357580356,534.7909357580356,534.7909357580356,534.7909357580356,a,0.9066857933066785,10,288,1,535.7248224439099,537.2254830910824,537.2254830910824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.7252834141254,537.7252834141254,537.7252834141254,537.7252834141254,537.7252834141254,537.7252834141254,537.7252834141254,537.7252834141254,537.7252834141254,537.7252834141254,l,1.8089839220046997,1,289,1,539.5633430313319,541.0787991350517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,7,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.5616728332825,541.5616728332825,541.5616728332825,541.5616728332825,541.5616728332825,541.5616728332825,541.5616728332825,541.5616728332825,541.5616728332825,541.5616728332825,a,0.9418340041302145,1,290,1,542.5291245682165,544.031486865133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,8,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.5317127793096,544.5317127793096,544.5317127793096,544.5317127793096,544.5317127793096,544.5317127793096,544.5317127793096,544.5317127793096,544.5317127793096,544.5317127793096,l,0.31309735029935837,1,291,1,544.8654442341067,546.3654738119803,546.3654738119803,546.8656743760221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,9,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.8656743760221,546.8656743760221,546.8656743760221,546.8656743760221,546.8656743760221,546.8656743760221,546.8656743760221,546.8656743760221,546.8656743760221,546.8656743760221,l,1.2863955958746374,1,292,1,548.1831961832941,549.6854278831743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,10,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.1854212139733,550.1854212139733,550.1854212139733,550.1854212139733,550.1854212139733,550.1854212139733,550.1854212139733,550.1854212139733,550.1854212139733,550.1854212139733,a,0.40803489787504077,10,302,1,550.6213505701162,552.1361814993434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,11,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.636208685115,552.636208685115,552.636208685115,552.636208685115,552.636208685115,552.636208685115,552.636208685115,552.636208685115,552.636208685115,552.636208685115,a,1.1641132473014295,1,303,1,553.8244633302093,555.3391933362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,1,0,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.8393430099823,555.8393430099823,555.8393430099823,555.8393430099823,555.8393430099823,555.8393430099823,555.8393430099823,555.8393430099823,555.8393430099823,555.8393430099823,l,0.8173257526941597,10,313,1,556.6873484193347,558.1904637389816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,1,1,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.6755673750304,558.6755673750304,558.6755673750304,558.6755673750304,558.6755673750304,558.6755673750304,558.6755673750304,558.6755673750304,558.6755673750304,558.6755673750304,l,1.4131787661463022,10,323,1,560.1094647552818,561.6100483923219,561.6100483923219,562.1100859539583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,1,2,14,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.1100859539583,562.1100859539583,562.1100859539583,562.1100859539583,562.1100859539583,562.1100859539583,562.1100859539583,562.1100859539583,562.1100859539583,562.1100859539583,a,1.410210289992392,10,333,1,563.5438185282983,565.0463913478889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,1,3,15,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.5466532409191,565.5466532409191,565.5466532409191,565.5466532409191,565.5466532409191,565.5466532409191,565.5466532409191,565.5466532409191,565.5466532409191,565.5466532409191,a,1.1923203649930656,10,343,1,566.763953988906,568.2641392452642,568.2641392452642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,1,4,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.7661928590387,568.7661928590387,568.7661928590387,568.7661928590387,568.7661928590387,568.7661928590387,568.7661928590387,568.7661928590387,568.7661928590387,568.7661928590387,l,3.7654905882664025,10,353,1,572.5511870472692,574.053273584228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,1,5,17,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.5535967079923,574.5535967079923,574.5535967079923,574.5535967079923,574.5535967079923,574.5535967079923,574.5535967079923,574.5535967079923,574.5535967079923,574.5535967079923,a,3.3217698791995645,10,363,1,577.9048227760941,579.4069519932382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,1,6,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.9073020042852,579.9073020042852,579.9073020042852,579.9073020042852,579.9073020042852,579.9073020042852,579.9073020042852,579.9073020042852,579.9073020042852,579.9073020042852,a,2.0749302860349417,1,364,1,582.0102560380474,583.5252826493233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,1,7,19,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.0103841400705,584.0103841400705,584.0103841400705,584.0103841400705,584.0103841400705,584.0103841400705,584.0103841400705,584.0103841400705,584.0103841400705,584.0103841400705,a,1.4037058693356812,1,365,1,585.4447239208966,586.9448457462713,586.9448457462713,587.445068738889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
