LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,trainBlock,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,fix.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,prac_fback_text.stopped,fix.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,top_target_prac2.stopped,tgt_fix_prac2.stopped,bott_target_prac2.stopped,target_resp_prac2.stopped,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,points_trial,points_cumul,vts_fback.started,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,0,2,5,29,7,132.3685266,132.3685266,132.3685266,132.3685266,132.3685266,132.3685266,132.3685266,132.3685266,132.3685266,132.3685266,a,0.331104415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,138,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,0,2,6,30,1,134.7211912,134.7211912,134.7211912,134.7211912,134.7211912,134.7211912,134.7211912,134.7211912,134.7211912,134.7211912,a,0.3384426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,139,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,0,2,7,31,4,137.0905164,137.0905164,137.0905164,137.0905164,137.0905164,137.0905164,137.0905164,137.0905164,137.0905164,137.0905164,l,0.280531879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,140,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,0,2,8,32,11,139.3928883,139.3928883,139.3928883,139.3928883,139.3928883,139.3928883,139.3928883,139.3928883,139.3928883,139.3928883,a,0.306440026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,141,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,0,2,9,33,0,141.729003,141.729003,141.729003,141.729003,141.729003,141.729003,141.729003,141.729003,141.729003,141.729003,a,0.314284905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,151,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,0,2,10,34,3,144.0649018,144.0649018,144.0649018,144.0649018,144.0649018,144.0649018,144.0649018,144.0649018,144.0649018,144.0649018,a,0.330111602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,161,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,0,2,11,35,5,146.4174311,146.4174311,146.4174311,146.4174311,146.4174311,146.4174311,146.4174311,146.4174311,146.4174311,146.4174311,a,0.506234946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,162,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,0,3,0,36,8,148.9536423,148.9536423,148.9536423,148.9536423,148.9536423,148.9536423,148.9536423,148.9536423,148.9536423,148.9536423,a,0.281227809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,163,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,0,3,1,37,11,151.2561421,151.2561421,151.2561421,151.2561421,151.2561421,151.2561421,151.2561421,151.2561421,151.2561421,151.2561421,a,0.290284147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,173,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,0,3,2,38,10,153.575364,153.575364,153.575364,153.575364,153.575364,153.575364,153.575364,153.575364,153.575364,153.575364,a,0.331738151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,183,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,0,3,3,39,9,155.927889,155.927889,155.927889,155.927889,155.927889,155.927889,155.927889,155.927889,155.927889,155.927889,l,0.290859582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,193,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,0,3,4,40,4,158.2470413,158.2470413,158.2470413,158.2470413,158.2470413,158.2470413,158.2470413,158.2470413,158.2470413,158.2470413,l,0.30117306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,194,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,0,3,5,41,6,160.5830608,160.5830608,160.5830608,160.5830608,160.5830608,160.5830608,160.5830608,160.5830608,160.5830608,160.5830608,a,0.40434667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,204,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,0,3,6,42,5,163.0192316,163.0192316,163.0192316,163.0192316,163.0192316,163.0192316,163.0192316,163.0192316,163.0192316,163.0192316,a,0.312149526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,205,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,0,3,7,43,2,165.3550511,165.3550511,165.3550511,165.3550511,165.3550511,165.3550511,165.3550511,165.3550511,165.3550511,165.3550511,a,0.407739501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,206,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,0,3,8,44,0,167.7910882,167.7910882,167.7910882,167.7910882,167.7910882,167.7910882,167.7910882,167.7910882,167.7910882,167.7910882,l,0.123237982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,207,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,0,3,9,45,3,169.9434169,169.9434169,169.9434169,169.9434169,169.9434169,169.9434169,169.9434169,169.9434169,169.9434169,169.9434169,l,0.084291484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,217,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,0,3,10,46,7,172.0625658,172.0625658,172.0625658,172.0625658,172.0625658,172.0625658,172.0625658,172.0625658,172.0625658,172.0625658,a,0.307884781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,218,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,0,3,11,47,1,174.3983093,174.3983093,174.3983093,174.3983093,174.3983093,174.3983093,174.3983093,174.3983093,174.3983093,174.3983093,l,0.133959046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,219,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
0,0,1,0,0,1,0,0,hexagon,circle,1,1,0,1,0,0,0,0,7,181.795626,181.795626,181.795626,181.795626,181.795626,181.795626,181.795626,181.795626,181.795626,181.795626,l,0.902837597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,220,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
1,0,0,0,0,0,1,0,triangle,hexagon,1,1,0,1,0,0,1,1,1,184.7265459,184.7265459,184.7265459,184.7265459,184.7265459,184.7265459,184.7265459,184.7265459,184.7265459,184.7265459,a,0.389412643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,230,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
1,0,0,0,0,1,0,0,triangle,circle,1,1,0,1,0,0,2,2,0,187.1458533,187.1458533,187.1458533,187.1458533,187.1458533,187.1458533,187.1458533,187.1458533,187.1458533,187.1458533,a,0.297530057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,240,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
0,0,1,0,0,0,0,1,hexagon,star,1,1,0,1,0,0,3,3,8,189.4650846,189.4650846,189.4650846,189.4650846,189.4650846,189.4650846,189.4650846,189.4650846,189.4650846,189.4650846,a,0.282802979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,250,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
0,1,0,0,0,0,1,0,circle,hexagon,1,1,0,1,0,0,4,4,4,191.76741,191.76741,191.76741,191.76741,191.76741,191.76741,191.76741,191.76741,191.76741,191.76741,a,0.307063841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,251,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
0,0,0,1,1,0,0,0,star,triangle,1,1,0,1,0,0,5,5,9,194.1034078,194.1034078,194.1034078,194.1034078,194.1034078,194.1034078,194.1034078,194.1034078,194.1034078,194.1034078,l,0.332292333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,261,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
1,0,0,0,0,0,0,1,triangle,star,1,1,0,1,0,0,6,6,2,196.4560068,196.4560068,196.4560068,196.4560068,196.4560068,196.4560068,196.4560068,196.4560068,196.4560068,196.4560068,l,0.29146674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,262,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
0,0,0,1,0,1,0,0,star ,circle,1,1,0,1,0,0,7,7,10,198.7751354,198.7751354,198.7751354,198.7751354,198.7751354,198.7751354,198.7751354,198.7751354,198.7751354,198.7751354,l,0.419986502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,263,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
0,1,0,0,0,0,0,1,circle,star,1,1,0,1,0,0,8,8,5,201.2283095,201.2283095,201.2283095,201.2283095,201.2283095,201.2283095,201.2283095,201.2283095,201.2283095,201.2283095,a,0.295235737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,264,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
0,1,0,0,1,0,0,0,circle,triangle,1,1,0,1,0,0,9,9,3,203.5471384,203.5471384,203.5471384,203.5471384,203.5471384,203.5471384,203.5471384,203.5471384,203.5471384,203.5471384,l,0.304323505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,274,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
0,0,0,1,0,0,1,0,star,hexagon,1,1,0,1,0,0,10,10,11,205.8830861,205.8830861,205.8830861,205.8830861,205.8830861,205.8830861,205.8830861,205.8830861,205.8830861,205.8830861,l,0.343659895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,284,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
0,0,1,0,1,0,0,0,hexagon,triangle,1,1,0,1,0,0,11,11,6,208.2523105,208.2523105,208.2523105,208.2523105,208.2523105,208.2523105,208.2523105,208.2523105,208.2523105,208.2523105,l,0.478885782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,294,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
0,0,1,0,0,1,0,0,hexagon,circle,1,1,0,1,0,1,0,12,7,210.7550708,210.7550708,210.7550708,210.7550708,210.7550708,210.7550708,210.7550708,210.7550708,210.7550708,210.7550708,l,0.344376671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,304,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
0,0,1,0,1,0,0,0,hexagon,triangle,1,1,0,1,0,1,1,13,6,213.1243376,213.1243376,213.1243376,213.1243376,213.1243376,213.1243376,213.1243376,213.1243376,213.1243376,213.1243376,a,0.326059458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,305,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
0,1,0,0,1,0,0,0,circle,triangle,1,1,0,1,0,1,2,14,3,215.476867,215.476867,215.476867,215.476867,215.476867,215.476867,215.476867,215.476867,215.476867,215.476867,l,0.351566362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,315,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
0,0,0,1,0,0,1,0,star,hexagon,1,1,0,1,0,1,3,15,11,217.862936,217.862936,217.862936,217.862936,217.862936,217.862936,217.862936,217.862936,217.862936,217.862936,l,0.443944584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,316,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
0,1,0,0,0,0,0,1,circle,star,1,1,0,1,0,1,4,16,5,220.3323131,220.3323131,220.3323131,220.3323131,220.3323131,220.3323131,220.3323131,220.3323131,220.3323131,220.3323131,l,0.406690523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,326,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
0,0,1,0,0,0,0,1,hexagon,star,1,1,0,1,0,1,5,17,8,222.7682321,222.7682321,222.7682321,222.7682321,222.7682321,222.7682321,222.7682321,222.7682321,222.7682321,222.7682321,l,0.41046832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,336,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
0,0,0,1,0,1,0,0,star ,circle,1,1,0,1,0,1,6,18,10,225.2045703,225.2045703,225.2045703,225.2045703,225.2045703,225.2045703,225.2045703,225.2045703,225.2045703,225.2045703,l,0.783859374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,337,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
1,0,0,0,0,0,1,0,triangle,hexagon,1,1,0,1,0,1,7,19,1,228.0075069,228.0075069,228.0075069,228.0075069,228.0075069,228.0075069,228.0075069,228.0075069,228.0075069,228.0075069,a,0.387472415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,338,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
1,0,0,0,0,0,0,1,triangle,star,1,1,0,1,0,1,8,20,2,230.426709,230.426709,230.426709,230.426709,230.426709,230.426709,230.426709,230.426709,230.426709,230.426709,l,0.449078029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,348,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
0,1,0,0,0,0,1,0,circle,hexagon,1,1,0,1,0,1,9,21,4,232.8962472,232.8962472,232.8962472,232.8962472,232.8962472,232.8962472,232.8962472,232.8962472,232.8962472,232.8962472,l,0.402779031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,349,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
0,0,0,1,1,0,0,0,star,triangle,1,1,0,1,0,1,10,22,9,235.332172,235.332172,235.332172,235.332172,235.332172,235.332172,235.332172,235.332172,235.332172,235.332172,a,0.311367069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,350,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
1,0,0,0,0,1,0,0,triangle,circle,1,1,0,1,0,1,11,23,0,237.6681408,237.6681408,237.6681408,237.6681408,237.6681408,237.6681408,237.6681408,237.6681408,237.6681408,237.6681408,l,0.302065741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,360,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
0,1,0,0,0,0,1,0,circle,hexagon,1,1,0,1,0,2,0,24,4,240.0040098,240.0040098,240.0040098,240.0040098,240.0040098,240.0040098,240.0040098,240.0040098,240.0040098,240.0040098,l,0.35136217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,361,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
1,0,0,0,0,0,1,0,triangle,hexagon,1,1,0,1,0,2,1,25,1,242.3900171,242.3900171,242.3900171,242.3900171,242.3900171,242.3900171,242.3900171,242.3900171,242.3900171,242.3900171,a,0.150413205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,371,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97592842
