LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,target_resp.rt,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,1,911,,,,1557.6473627649248,,181,D,star,0.01676128397230059,,,,,1,0,,,,,,,,,,,,1554.1065068459138,1554.1065068459138,1554.1065068459138,1554.1065068459138,1555.5780806469265,1555.5780806469265,1555.5780806469265,1555.5780806469265,1555.6113235409139,1555.6113235409139,1555.6113235409139,1555.6113235409139,,,,,repeat,letter,lettRpt,j,Lo,,0.5427323710173368,,0,,,,,high,1556.1482911729254,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,10,921,,,,1562.100656995899,,125,Y,circle,0.001904053962789476,,,,,1,0,,,,,,,,,,,,1558.6429749429226,1558.6429749429226,1558.6429749429226,1558.6429749429226,1560.1315884339856,1560.1315884339856,1560.1315884339856,1560.1315884339856,1560.1480973539874,1560.1480973539874,1560.1480973539874,1560.1480973539874,,,,,switch,number,numSwt,d,Hi,,0.44458613614551723,,0,,,,,high,1560.6017436980037,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,1,922,,,,1566.80384244991,,167,S,star,0.0018633500440046191,,,,,1,0,,,,,,,,,,,,1563.0964128369233,1563.0964128369233,1563.0964128369233,1563.0964128369233,1564.584727459005,1564.584727459005,1564.584727459005,1564.584727459005,1564.601484513958,1564.601484513958,1564.601484513958,1564.601484513958,,,,,repeat,number,numRpt,f,Lo,,0.6941074660280719,,0,,,,,high,1565.3052146600094,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,0,922,,,,1571.4244719719281,,174,W,triangle,0.0018549889791756868,,,,,1,0,,,,,,,,,,,,1567.799388868967,1567.799388868967,1567.799388868967,1567.799388868967,1569.2883355449885,1569.2883355449885,1569.2883355449885,1569.2883355449885,1569.3051792629994,1569.3051792629994,1569.3051792629994,1569.3051792629994,,,,,switch,letter,lettSwt,k,Hi,,0.6029854550724849,,0,,,,,high,1569.9261219789041,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,1,923,,,,1576.0927607299527,,132,F,hexagon,0.0020345610100775957,,,,,1,0,,,,,,,,,,,,1572.4198779499857,1572.4198779499857,1572.4198779499857,1572.4198779499857,1573.908646174008,1573.908646174008,1573.908646174008,1573.908646174008,1573.925390032935,1573.925390032935,1573.925390032935,1573.925390032935,,,,,repeat,letter,lettRpt,j,Lo,,0.6412044640164822,,0,,,,,high,1574.5788257879904,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,1,924,,,,1580.5628474229015,,146,B,star,0.0022192179458215833,,,,,1,0,,,,,,,,,,,,1577.0734158479609,1577.0734158479609,1577.0734158479609,1577.0734158479609,1578.56219736801,1578.56219736801,1578.56219736801,1578.56219736801,1578.5787902079755,1578.5787902079755,1578.5787902079755,1578.5787902079755,,,,,switch,number,numSwt,d,Lo,,0.46459756104741246,,0,,,,,high,1579.0492007599678,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,0,924,,,,1585.066203722963,,139,H,circle,0.01665540097746998,,,,,0,0,,,,,,,,,,,,1581.5586976719787,1581.5586976719787,1581.5586976719787,1581.5586976719787,1583.0321660009213,1583.0321660009213,1583.0321660009213,1583.0321660009213,1583.0654889049474,1583.0654889049474,1583.0654889049474,1583.0654889049474,,,,,switch,letter,NA,k,Lo,,0.49543774512130767,,0,,,,,high,1583.5536387939937,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,1,925,,,,1589.886538157938,,160,U,hexagon,0.016779527999460697,,,,,1,1,,,,,,,,,,,,1586.0625024149194,1586.0625024149194,1586.0625024149194,1586.0625024149194,1587.5358003919246,1587.5358003919246,1587.5358003919246,1587.5358003919246,1587.5689933309332,1587.5689933309332,1587.5689933309332,1587.5689933309332,,,,,switch,number,numSwt,f,Lo,,0.8061573831364512,,0,,,,,high,1588.373073235969,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,10,935,,,,1594.4232578909723,,181,D,triangle,0.016840967000462115,,,,,1,0,,,,,,,,,,,,1590.8830794040114,1590.8830794040114,1590.8830794040114,1590.8830794040114,1592.3559304400114,1592.3559304400114,1592.3559304400114,1592.3559304400114,1592.3893324729288,1592.3893324729288,1592.3893324729288,1592.3893324729288,,,,,switch,letter,lettSwt,j,Hi,,0.532271163072437,,0,,,,,high,1592.909639654914,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,10,945,,,,1599.0767035229364,1599.5769560069311,125,Y,hexagon,0.016922135022468865,,,,,1,0,,,,,,,,,,,,1595.4197345229331,1595.4197345229331,1595.4197345229331,1595.4197345229331,1596.8927101140143,1596.8927101140143,1596.8927101140143,1596.8927101140143,1596.9260250169318,1596.9260250169318,1596.9260250169318,1596.9260250169318,,,,,repeat,letter,lettRpt,k,Lo,,0.6518926380667835,,0,,,,,high,1597.5769619150087,1599.0767035229364,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,10,955,,,,1603.647095858003,,167,S,circle,0.012808126048184931,,,,,1,0,,,,,,,,,,,,1600.0892892630072,1600.0892892630072,1600.0892892630072,1600.0892892630072,1601.5794709669426,1601.5794709669426,1601.5794709669426,1601.5794709669426,1601.596360572963,1601.596360572963,1601.596360572963,1601.596360572963,,,,,switch,number,numSwt,f,Hi,,0.5220739430515096,,0,,,,,high,1602.1330989080016,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,1,956,,,,1608.2172230869764,,174,W,star,0.016820247983559966,,,,,1,0,,,,,,,,,,,,1604.6431171379518,1604.6431171379518,1604.6431171379518,1604.6431171379518,1606.114625497954,1606.114625497954,1606.114625497954,1606.114625497954,1606.147959363996,1606.147959363996,1606.147959363996,1606.147959363996,,,,,repeat,number,numRpt,f,Lo,,0.5655760751105845,,0,,,,,high,1606.703546318924,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,10,966,,,,1612.7704690009123,,132,F,triangle,0.017153352964669466,,,,,1,0,,,,,,,,,,,,1609.213045427925,1609.213045427925,1609.213045427925,1609.213045427925,1610.6848239179235,1610.6848239179235,1610.6848239179235,1610.6848239179235,1610.718104553991,1610.718104553991,1610.718104553991,1610.718104553991,,,,,switch,letter,lettSwt,j,Hi,,0.5524525410728529,,0,,,,,high,1611.271817566012,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,0,966,,,,1617.607471055002,,174,U,triangle,0.0018629060359671712,,,,,1,0,,,,,,,,,,,,1613.7662582909688,1613.7662582909688,1613.7662582909688,1613.7662582909688,1615.2547731499653,1615.2547731499653,1615.2547731499653,1615.2547731499653,1615.2714542559115,1615.2714542559115,1615.2714542559115,1615.2714542559115,,,,,repeat,letter,lettRpt,k,Hi,,0.8196201589889824,,0,,,,,high,1616.1092449389398,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,1,967,,,,1622.2110650140094,,132,S,star,0.002123950980603695,,,,,1,0,,,,,,,,,,,,1618.6033734809607,1618.6033734809607,1618.6033734809607,1618.6033734809607,1620.091779120965,1620.091779120965,1620.091779120965,1620.091779120965,1620.108419178985,1620.108419178985,1620.108419178985,1620.108419178985,,,,,switch,number,numSwt,d,Lo,,0.5951003420632333,,0,,,,,high,1620.7120397679973,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,1,968,,,,1627.3312237130012,,125,F,hexagon,0.0020658039720728993,,,,,1,0,,,,,,,,,,,,1623.2065236869967,1623.2065236869967,1623.2065236869967,1623.2065236869967,1624.695090243942,1624.695090243942,1624.695090243942,1624.695090243942,1624.7117675179616,1624.7117675179616,1624.7117675179616,1624.7117675179616,,,,,switch,letter,lettSwt,j,Lo,,1.1108791501028463,,0,,,,,high,1625.8323004000122,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,10,978,,,,1631.9681718839565,,160,W,circle,0.0016491069691255689,,,,,1,0,,,,,,,,,,,,1628.3271291049896,1628.3271291049896,1628.3271291049896,1628.3271291049896,1629.8154581579147,1629.8154581579147,1629.8154581579147,1629.8154581579147,1629.832051794976,1629.832051794976,1629.832051794976,1629.832051794976,,,,,repeat,letter,lettRpt,k,Hi,,0.6261780190980062,,0,,,,,high,1630.4692763749044,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,0,978,,,,1636.5883547259727,1637.0884798129555,167,Y,star,0.0018886980833485723,,,,,0,0,,,,,,,,,,,,1632.9639775549294,1632.9639775549294,1632.9639775549294,1632.9639775549294,1634.452439299901,1634.452439299901,1634.452439299901,1634.452439299901,1634.4691053619608,1634.4691053619608,1634.4691053619608,1634.4691053619608,,,,,switch,number,NA,d,Hi,,0.6016742361243814,,0,,,,,high,1635.0892432169057,1636.5883547259727,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,0,978,,,,1641.4253300880082,,146,B,triangle,0.01452983496710658,,,,,1,1,,,,,,,,,,,,1637.6005605919054,1637.6005605919054,1637.6005605919054,1637.6005605919054,1639.0891261899378,1639.0891261899378,1639.0891261899378,1639.0891261899378,1639.105768156005,1639.105768156005,1639.105768156005,1639.105768156005,,,,,switch,letter,lettSwt,j,Hi,,0.8031394830904901,,0,,,,,high,1639.9269636069657,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,10,988,,,,1645.7768884699326,,139,H,circle,0.001972079975530505,,,,,1,0,,,,,,,,,,,,1642.4207487629028,1642.4207487629028,1642.4207487629028,1642.4207487629028,1643.9094849890098,1643.9094849890098,1643.9094849890098,1643.9094849890098,1643.9259692579508,1643.9259692579508,1643.9259692579508,1643.9259692579508,,,,,switch,number,numSwt,d,Hi,,0.324449701118283,,0,,,,,high,1644.2630495699123,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,0,988,,,,1650.5471645599464,,181,D,hexagon,0.01681523595470935,,,,,0,0,,,,,,,,,,,,1646.7731502169045,1646.7731502169045,1646.7731502169045,1646.7731502169045,1648.2462803570088,1648.2462803570088,1648.2462803570088,1648.2462803570088,1648.279716613004,1648.279716613004,1648.279716613004,1648.279716613004,,,,,switch,letter,NA,k,Hi,,0.7579198541352525,,0,,,,,high,1649.0337246699492,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,1,989,,,,1655.7508175389376,,146,F,star,0.01688461995217949,,,,,1,1,,,,,,,,,,,,1651.543473514961,1651.543473514961,1651.543473514961,1651.543473514961,1653.016279903939,1653.016279903939,1653.016279903939,1653.016279903939,1653.0497524699895,1653.0497524699895,1653.0497524699895,1653.0497524699895,,,,,switch,number,numSwt,d,Lo,,1.185347149032168,,0,,,,,high,1654.2361017869553,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,0,989,,,,1660.55437557993,,167,D,circle,0.013090517953969538,,,,,0,0,,,,,,,,,,,,1656.7466232529841,1656.7466232529841,1656.7466232529841,1656.7466232529841,1658.2369196759537,1658.2369196759537,1658.2369196759537,1658.2369196759537,1658.2534989019623,1658.2534989019623,1658.2534989019623,1658.2534989019623,,,,,switch,letter,NA,k,Lo,,0.7810486269881949,,0,,,,,high,1659.0408861750038,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,1,990,,,,1665.1413353550015,,132,B,hexagon,0.01695679302792996,,,,,1,1,,,,,,,,,,,,1661.5507187959738,1661.5507187959738,1661.5507187959738,1661.5507187959738,1663.023880122928,1663.023880122928,1663.023880122928,1663.023880122928,1663.0571634729858,1663.0571634729858,1663.0571634729858,1663.0571634729858,,,,,switch,number,numSwt,d,Lo,,0.5835678370203823,,0,,,,,high,1663.6275383909233,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,0,990,,,,1670.0281003719429,,139,W,triangle,0.016434949939139187,,,,,1,0,,,,,,,,,,,,1666.1369983289624,1666.1369983289624,1666.1369983289624,1666.1369983289624,1667.610480514937,1667.610480514937,1667.610480514937,1667.610480514937,1667.6438923639944,1667.6438923639944,1667.6438923639944,1667.6438923639944,,,,,switch,letter,lettSwt,k,Hi,,0.8800310610095039,,0,,,,,high,1668.5153441259172,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,0,990,,,,1674.6816925369203,1675.1818182109855,160,U,circle,0.016728331916965544,,,,,1,0,,,,,,,,,,,,1671.0242180979112,1671.0242180979112,1671.0242180979112,1671.0242180979112,1672.497510391986,1672.497510391986,1672.497510391986,1672.497510391986,1672.5308763339417,1672.5308763339417,1672.5308763339417,1672.5308763339417,,,,,switch,number,numSwt,f,Hi,,0.6505623710108921,,0,,,,,high,1673.1817166130058,1674.6816925369203,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,10,1000,,,,1679.2517675779527,,125,Y,triangle,0.013112634071148932,,,,,1,0,,,,,,,,,,,,1675.6943640829995,1675.6943640829995,1675.6943640829995,1675.6943640829995,1677.1843434629263,1677.1843434629263,1677.1843434629263,1677.1843434629263,1677.201112317969,1677.201112317969,1677.201112317969,1677.201112317969,,,,,repeat,number,numRpt,d,Hi,,0.5308361439965665,,0,,,,,high,1677.738170237979,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,,,,0,1000,,,,1684.1553504709154,,181,S,star,0.016475990996696055,,,,,0,0,,,,,,,,,,,,1680.2477490099845,1680.2477490099845,1680.2477490099845,1680.2477490099845,1681.7211729349801,1681.7211729349801,1681.7211729349801,1681.7211729349801,1681.7544695059769,1681.7544695059769,1681.7544695059769,1681.7544695059769,,,,,switch,letter,NA,j,Hi,,0.8991335520986468,,0,,,,,high,1682.6419700699626,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,0,1000,,,,1689.0422869259492,,174,H,hexagon,0.01686414098367095,,,,,0,1,,,,,,,,,,,,1685.1514660969842,1685.1514660969842,1685.1514660969842,1685.1514660969842,1686.624653938925,1686.624653938925,1686.624653938925,1686.624653938925,1686.657879155944,1686.657879155944,1686.657879155944,1686.657879155944,,,,,switch,number,NA,d,Hi,,0.8786695370217785,,0,,,,,high,1687.5286788879894,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,0,1000,,,,1701.8021792490035,,125,F,circle,0.002058918005786836,,,,,1,1,,,,,,,,,,,,1697.7941700459924,1697.7941700459924,1697.7941700459924,1697.7941700459924,1699.2829688359052,1699.2829688359052,1699.2829688359052,1699.2829688359052,1699.2996947029606,1699.2996947029606,1699.2996947029606,1699.2996947029606,,,,,switch,letter,lettSwt,j,Hi,,0.9903277050470933,,1,,,space,2.1163942260900512,high,1700.304838449927,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,1,1001,,,,1706.4393051809166,,160,S,star,0.0018514939583837986,,,,,1,0,,,,,,,,,,,,1702.7982768719085,1702.7982768719085,1702.7982768719085,1702.7982768719085,1704.2866038939683,1704.2866038939683,1704.2866038939683,1704.2866038939683,1704.3030966978986,1704.3030966978986,1704.3030966978986,1704.3030966978986,,,,,switch,number,numSwt,f,Lo,,0.6323305979603902,,1,,,,,high,1704.9401837219484,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,10,1011,,,,1711.0576539390022,,181,H,triangle,0.002067144960165024,,,,,1,0,,,,,,,,,,,,1707.4348198819207,1707.4348198819207,1707.4348198819207,1707.4348198819207,1708.9237518130103,1708.9237518130103,1708.9237518130103,1708.9237518130103,1708.940281427931,1708.940281427931,1708.940281427931,1708.940281427931,,,,,switch,letter,lettSwt,j,Hi,,0.5857071101199836,,1,,,,,high,1709.544252585969,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,10,1021,,,,1715.9944844630081,,139,Y,hexagon,0.0017585110617801547,,,,,1,0,,,,,,,,,,,,1712.037707037991,1712.037707037991,1712.037707037991,1712.037707037991,1713.5271073229378,1713.5271073229378,1713.5271073229378,1713.5271073229378,1713.5437590290094,1713.5437590290094,1713.5437590290094,1713.5437590290094,,,,,switch,number,numSwt,d,Lo,,0.9324964730767533,,1,,,,,high,1714.4807574199513,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,10,1031,,,,1720.4313336249907,,132,B,triangle,0.001964697032235563,,,,,1,0,,,,,,,,,,,,1716.975271438947,1716.975271438947,1716.975271438947,1716.975271438947,1718.4638877779944,1718.4638877779944,1718.4638877779944,1718.4638877779944,1718.480582115939,1718.480582115939,1718.480582115939,1718.480582115939,,,,,switch,letter,lettSwt,j,Hi,,0.42883735802024603,,1,,,,,high,1718.9173480769387,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,1,1032,,,,1725.0514417159138,,167,W,star,0.01661101309582591,,,,,1,0,,,,,,,,,,,,1721.4271333880024,1721.4271333880024,1721.4271333880024,1721.4271333880024,1722.9006237949943,1722.9006237949943,1722.9006237949943,1722.9006237949943,1722.933892084984,1722.933892084984,1722.933892084984,1722.933892084984,,,,,switch,number,numSwt,f,Lo,,0.6042377761332318,,1,,,,,high,1723.5379632789409,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
