LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,23,0,23,0,,,,,,,,,,,,,,,,1,1556,,,,2084.970569087018,,H,174,hexagon,0.016250974033027887,,,,,1,1,,,,,,,,,,,,2081.912936752022,2081.912936752022,2081.912936752022,2081.912936752022,2083.384545523033,2083.384545523033,2083.384545523033,2083.384545523033,2083.4180519290385,2083.4180519290385,2083.4180519290385,2083.4180519290385,repeat,letter,lettRpt,d,0.05597861495334655,Lo,,,5,,,,,,,,,high,2083.474655896018,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,24,0,24,0,,,,,,,,,,,,,,,,1,1557,,,,2089.123691921006,,U,125,hexagon,0.0014648109790869057,,,,,1,0,,,,,,,,,,,,2085.9658647900214,2085.9658647900214,2085.9658647900214,2085.9658647900214,2087.459706939,2087.459706939,2087.459706939,2087.459706939,2087.4733866760507,2087.4733866760507,2087.4733866760507,2087.4733866760507,repeat,letter,lettRpt,f,0.13968173501780257,Lo,,,5,,,,,,,,,high,2087.626845122024,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,25,0,25,0,,,,,,,,,,,,,,,,0,1557,,,,2093.292095485027,,F,132,circle,0.0018429619958624244,,,,,0,0,,,,,,,,,,,,2090.1195080420002,2090.1195080420002,2090.1195080420002,2090.1195080420002,2091.608185838035,2091.608185838035,2091.608185838035,2091.608185838035,2091.62465751305,2091.62465751305,2091.62465751305,2091.62465751305,repeat,letter,NA,f,0.13581011700443923,Lo,,,5,,,,,,,,,high,2091.7821262320504,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,26,0,26,0,,,,,,,,,,,,,,,,0,1557,,,,2097.378976784006,,B,160,star,0.001942551985848695,,,,,0,1,,,,,,,,,,,,2094.2727592440206,2094.2727592440206,2094.2727592440206,2094.2727592440206,2095.761745577038,2095.761745577038,2095.761745577038,2095.761745577038,2095.77805953403,2095.77805953403,2095.77805953403,2095.77805953403,repeat,letter,NA,f,0.0778100659372285,Lo,,,5,,,,,,,,,high,2095.8655793600483,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,27,0,27,0,,,,,,,,,,,,,,,,1,1558,,,,2101.465138943051,,W,146,triangle,0.016732231015339494,,,,,1,1,,,,,,,,,,,,2098.3743484360166,2098.3743484360166,2098.3743484360166,2098.3743484360166,2099.847836067027,2099.847836067027,2099.847836067027,2099.847836067027,2099.8816257120343,2099.8816257120343,2099.8816257120343,2099.8816257120343,switch,number,numSwt,j,0.08005546196363866,Lo,,,5,,,,,,,,,high,2099.9552195490105,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,28,0,28,0,,,,,,,,,,,,,,,,0,1558,,,,2105.5685894970084,,S,139,star,0.016175149008631706,,,,,0,0,,,,,,,,,,,,2102.4608442020253,2102.4608442020253,2102.4608442020253,2102.4608442020253,2103.9396898080013,2103.9396898080013,2103.9396898080013,2103.9396898080013,2103.9685839380254,2103.9685839380254,2103.9685839380254,2103.9685839380254,repeat,number,NA,k,0.0922569579561241,Lo,,,5,,,,,,,,,high,2104.0584219500306,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,29,0,29,0,,,,,,,,,,,,,,,,1,1559,,,,2110.1218724200153,,H,167,hexagon,0.00042838900117203593,,,,,1,1,,,,,,,,,,,,2106.547505373019,2106.547505373019,2106.547505373019,2106.547505373019,2108.03607074701,2108.03607074701,2108.03607074701,2108.03607074701,2108.053118638054,2108.053118638054,2108.053118638054,2108.053118638054,repeat,number,numRpt,k,0.5554390829638578,Lo,,,5,,,,,,,,,high,2108.6277664090157,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,30,0,30,0,,,,,,,,,,,,,,,,0,1559,,,,2114.5088503290317,,Y,181,triangle,0.0009236999903805554,,,,,0,0,,,,,,,,,,,,2111.1182215720182,2111.1182215720182,2111.1182215720182,2111.1182215720182,2112.606612873031,2112.606612873031,2112.606612873031,2112.606612873031,2112.6228159400052,2112.6228159400052,2112.6228159400052,2112.6228159400052,switch,letter,NA,d,0.36979032994713634,Lo,,,5,,,,,,,,,high,2113.0130091879983,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,31,0,31,0,,,,,,,,,,,,,,,,10,1569,,,,2118.6452698420035,,D,174,circle,0.0022236870136111975,,,,,1,1,,,,,,,,,,,,2115.5042926640017,2115.5042926640017,2115.5042926640017,2115.5042926640017,2116.992842402018,2116.992842402018,2116.992842402018,2116.992842402018,2117.0099626720184,2117.0099626720184,2117.0099626720184,2117.0099626720184,repeat,letter,lettRpt,d,0.12668410397600383,Hi,,,5,,,,,,,,,high,2117.1498308740556,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,0,1569,,,,2128.652780336037,,D,132,circle,0.0021487679914571345,,,,,1,0,,,,,,,,,,,,2125.243947067007,2125.243947067007,2125.243947067007,2125.243947067007,2126.7332837550202,2126.7332837550202,2126.7332837550202,2126.7332837550202,2126.750270901015,2126.750270901015,2126.750270901015,2126.750270901015,repeat,letter,lettRpt,d,0.387161594000645,Hi,,,6,,,,,,,space,0.6184240729780868,high,2127.1584281940013,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,0,1569,,,,2132.7042117160163,,H,160,triangle,0.0013870270340703428,,,,,0,0,,,,,,,,,,,,2129.6480975490413,2129.6480975490413,2129.6480975490413,2129.6480975490413,2131.136982972035,2131.136982972035,2131.136982972035,2131.136982972035,2131.153954267036,2131.153954267036,2131.153954267036,2131.153954267036,repeat,letter,NA,f,0.02349719899939373,Hi,,,6,,,,,,,,,high,2131.194627446006,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,0,1569,,,,2136.84077227104,,B,174,star,0.016871119034476578,,,,,0,1,,,,,,,,,,,,2133.7007255670032,2133.7007255670032,2133.7007255670032,2133.7007255670032,2135.17425308004,2135.17425308004,2135.17425308004,2135.17425308004,2135.2066942500533,2135.2066942500533,2135.2066942500533,2135.2066942500533,repeat,letter,NA,f,0.13026194897247478,Hi,,,6,,,,,,,,,high,2135.3281521010213,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,0,3,0,,,,,,,,,,,,,,,,10,1579,,,,2141.1614106570487,,S,139,hexagon,0.00038922904059290886,,,,,1,1,,,,,,,,,,,,2137.820652913011,2137.820652913011,2137.820652913011,2137.820652913011,2139.310136268032,2139.310136268032,2139.310136268032,2139.310136268032,2139.327063165023,2139.327063165023,2139.327063165023,2139.327063165023,repeat,letter,lettRpt,f,0.3058838819852099,Lo,,,6,,,,,,,,,high,2139.6506502100383,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,4,0,4,0,,,,,,,,,,,,,,,,1,1580,,,,2145.347508454055,,Y,146,hexagon,0.01655092800501734,,,,,1,0,,,,,,,,,,,,2142.1564931840403,2142.1564931840403,2142.1564931840403,2142.1564931840403,2143.6329278080375,2143.6329278080375,2143.6329278080375,2143.6329278080375,2143.663688906003,2143.663688906003,2143.663688906003,2143.663688906003,switch,number,numSwt,j,0.17473521799547598,Lo,,,6,,,,,,,,,high,2143.837263421039,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,5,0,5,0,,,,,,,,,,,,,,,,1,1581,,,,2149.717518013029,,W,181,circle,0.0004977710195817053,,,,,1,0,,,,,,,,,,,,2146.3270578290103,2146.3270578290103,2146.3270578290103,2146.3270578290103,2147.815043557028,2147.815043557028,2147.815043557028,2147.815043557028,2147.8316486210097,2147.8316486210097,2147.8316486210097,2147.8316486210097,repeat,number,numRpt,k,0.37657862599007785,Hi,,,6,,,,,,,,,high,2148.220399223035,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,6,0,6,0,,,,,,,,,,,,,,,,0,1581,,,,2154.4712767200544,,U,125,star,0.0015942900208756328,,,,,1,0,,,,,,,,,,,,2150.7131581490394,2150.7131581490394,2150.7131581490394,2150.7131581490394,2152.2017851330456,2152.2017851330456,2152.2017851330456,2152.2017851330456,2152.218777965056,2152.218777965056,2152.218777965056,2152.218777965056,switch,letter,lettSwt,f,0.749585933983326,Hi,,,6,,,,,,,,,high,2152.976243497047,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,7,0,7,0,,,,,,,,,,,,,,,,1,1582,,,,2159.0577538380167,,F,167,triangle,0.0020361460046842694,,,,,1,0,,,,,,,,,,,,2155.466742871038,2155.466742871038,2155.466742871038,2155.466742871038,2156.9552317290218,2156.9552317290218,2156.9552317290218,2156.9552317290218,2156.9723562600557,2156.9723562600557,2156.9723562600557,2156.9723562600557,repeat,letter,lettRpt,d,0.5722497399547137,Lo,,,6,,,,,,,,,high,2157.5629261850263,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,8,0,8,0,,,,,,,,,,,,,,,,0,1582,,,,2163.1093744070386,,D,132,circle,0.002595333964563906,,,,,0,0,,,,,,,,,,,,2160.053858138039,2160.053858138039,2160.053858138039,2160.053858138039,2161.541974104999,2161.541974104999,2161.541974104999,2161.541974104999,2161.558906863036,2161.558906863036,2161.558906863036,2161.558906863036,switch,number,NA,k,0.02582172298571095,Lo,,,6,,,,,,,,,high,2161.5999773190124,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,9,0,9,0,,,,,,,,,,,,,,,,0,1582,,,,2167.762836713053,,H,160,star,0.004756217997055501,,,,,1,1,,,,,,,,,,,,2164.0911867050454,2164.0911867050454,2164.0911867050454,2164.0911867050454,2165.578755629016,2165.578755629016,2165.578755629016,2165.578755629016,2165.5957442330546,2165.5957442330546,2165.5957442330546,2165.5957442330546,switch,letter,lettSwt,d,0.6612395639531314,Hi,,,6,,,,,,,,,high,2166.2700738999993,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,10,0,10,0,,,,,,,,,,,,,,,,0,1582,,,,2172.0828632390476,,B,174,hexagon,0.0005951990024186671,,,,,0,0,,,,,,,,,,,,2168.759497476043,2168.759497476043,2168.759497476043,2168.759497476043,2170.249250022054,2170.249250022054,2170.249250022054,2170.249250022054,2170.265475782042,2170.265475782042,2170.265475782042,2170.265475782042,repeat,letter,NA,f,0.29446264496073127,Hi,,,6,,,,,,,,,high,2170.573523905012,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,11,0,11,0,,,,,,,,,,,,,,,,1,1583,,,,2176.2365944440244,,S,139,triangle,0.016280870011541992,,,,,1,1,,,,,,,,,,,,2173.0787368750316,2173.0787368750316,2173.0787368750316,2173.0787368750316,2174.5523643290508,2174.5523643290508,2174.5523643290508,2174.5523643290508,2174.5858626120025,2174.5858626120025,2174.5858626120025,2174.5858626120025,repeat,letter,lettRpt,f,0.1351490449742414,Lo,,,6,,,,,,,,,high,2174.722203030018,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,12,0,12,0,,,,,,,,,,,,,,,,1,1584,,,,2180.356317086029,,Y,146,hexagon,0.01142860105028376,,,,,1,0,,,,,,,,,,,,2177.2317070330027,2177.2317070330027,2177.2317070330027,2177.2317070330027,2178.722403309017,2178.722403309017,2178.722403309017,2178.722403309017,2178.7390335020027,2178.7390335020027,2178.7390335020027,2178.7390335020027,switch,number,numSwt,j,0.09395248995861039,Lo,,,6,,,,,,,,,high,2178.845263767056,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,13,0,13,0,,,,,,,,,,,,,,,,1,1585,,,,2184.6429746620124,,W,181,triangle,0.01703565800562501,,,,,1,0,,,,,,,,,,,,2181.35244522203,2181.35244522203,2181.35244522203,2181.35244522203,2182.8237530300394,2182.8237530300394,2182.8237530300394,2182.8237530300394,2182.857065715012,2182.857065715012,2182.857065715012,2182.857065715012,switch,letter,lettSwt,f,0.2964603699510917,Lo,,,6,,,,,,,,,high,2183.1458446630277,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,14,0,14,0,,,,,,,,,,,,,,,,0,1585,,,,2189.063123042055,,U,125,circle,0.001996878010686487,,,,,1,0,,,,,,,,,,,,2185.638484908035,2185.638484908035,2185.638484908035,2185.638484908035,2187.1271886230097,2187.1271886230097,2187.1271886230097,2187.1271886230097,2187.144079994003,2187.144079994003,2187.144079994003,2187.144079994003,switch,number,numSwt,j,0.41666485695168376,Hi,,,6,,,,,,,,,high,2187.569052498031,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,15,0,15,0,,,,,,,,,,,,,,,,10,1595,,,,2193.1645515920245,,F,167,star,0.002046916983090341,,,,,1,0,,,,,,,,,,,,2190.0590298050083,2190.0590298050083,2190.0590298050083,2190.0590298050083,2191.547592102026,2191.547592102026,2191.547592102026,2191.547592102026,2191.56374070904,2191.56374070904,2191.56374070904,2191.56374070904,repeat,number,numRpt,k,0.06901744200149551,Hi,,,6,,,,,,,,,high,2191.654820341035,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,16,0,16,0,,,,,,,,,,,,,,,,0,1595,,,,2197.5679771860014,,Y,132,circle,0.0020733060082420707,,,,,0,0,,,,,,,,,,,,2194.1448037740192,2194.1448037740192,2194.1448037740192,2194.1448037740192,2195.6339484920027,2195.6339484920027,2195.6339484920027,2195.6339484920027,2195.6507300390513,2195.6507300390513,2195.6507300390513,2195.6507300390513,switch,letter,NA,d,0.38987022498622537,Hi,,,6,,,,,,,,,high,2196.058532110008,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,17,0,17,0,,,,,,,,,,,,,,,,0,1595,,,,2201.8548341930145,,W,167,star,0.00043118803296238184,,,,,0,1,,,,,,,,,,,,2198.5479298150167,2198.5479298150167,2198.5479298150167,2198.5479298150167,2200.0377884090412,2200.0377884090412,2200.0377884090412,2200.0377884090412,2200.053932032024,2200.053932032024,2200.053932032024,2200.053932032024,repeat,letter,NA,d,0.28162373695522547,Hi,,,6,,,,,,,,,high,2200.3425128480303,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,18,0,18,0,,,,,,,,,,,,,,,,0,1595,,,,2206.1413000230095,,D,139,triangle,0.01701785298064351,,,,,0,1,,,,,,,,,,,,2202.8502112290007,2202.8502112290007,2202.8502112290007,2202.8502112290007,2204.3238972120453,2204.3238972120453,2204.3238972120453,2204.3238972120453,2204.3576219380484,2204.3576219380484,2204.3576219380484,2204.3576219380484,repeat,letter,NA,f,0.27597551594953984,Hi,,,6,,,,,,,,,high,2204.629790239036,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,19,0,19,0,,,,,,,,,,,,,,,,0,1595,,,,2210.1948931640363,,F,125,hexagon,0.016271710977889597,,,,,0,1,,,,,,,,,,,,2207.1368206680054,2207.1368206680054,2207.1368206680054,2207.1368206680054,2208.6137681149994,2208.6137681149994,2208.6137681149994,2208.6137681149994,2208.644366907014,2208.644366907014,2208.644366907014,2208.644366907014,repeat,letter,NA,f,0.042641048959922045,Hi,,,6,,,,,,,,,high,2208.6834428170114,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,20,0,20,0,,,,,,,,,,,,,,,,10,1605,,,,2214.8145858190255,,S,160,triangle,0.017112675996031612,,,,,1,1,,,,,,,,,,,,2211.1905415730434,2211.1905415730434,2211.1905415730434,2211.1905415730434,2212.662133257021,2212.662133257021,2212.662133257021,2212.662133257021,2212.695856564038,2212.695856564038,2212.695856564038,2212.695856564038,repeat,letter,lettRpt,f,0.601430922979489,Lo,,,6,,,,,,,,,high,2213.299030082999,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,21,0,21,0,,,,,,,,,,,,,,,,1,1606,,,,2219.3519188740174,,B,174,hexagon,0.013297331985086203,,,,,1,0,,,,,,,,,,,,2215.81102664402,2215.81102664402,2215.81102664402,2215.81102664402,2217.299330682028,2217.299330682028,2217.299330682028,2217.299330682028,2217.315609803016,2217.315609803016,2217.315609803016,2217.315609803016,switch,number,numSwt,k,0.5321426779846661,Lo,,,6,,,,,,,,,high,2217.8566588740214,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,22,0,22,0,,,,,,,,,,,,,,,,0,1606,,,,2223.9884585680556,,H,146,circle,0.0021715190378017724,,,,,1,0,,,,,,,,,,,,2220.3470214740373,2220.3470214740373,2220.3470214740373,2220.3470214740373,2221.8357431430486,2221.8357431430486,2221.8357431430486,2221.8357431430486,2221.8527599990484,2221.8527599990484,2221.8527599990484,2221.8527599990484,switch,letter,lettSwt,d,0.6198513099807315,Hi,,,6,,,,,,,,,high,2222.494944774022,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,23,0,23,0,,,,,,,,,,,,,,,,10,1616,,,,2228.123582613014,,U,181,star,0.0016238079988397658,,,,,1,0,,,,,,,,,,,,2224.983583129011,2224.983583129011,2224.983583129011,2224.983583129011,2226.4726847960264,2226.4726847960264,2226.4726847960264,2226.4726847960264,2226.4895843660343,2226.4895843660343,2226.4895843660343,2226.4895843660343,repeat,letter,lettRpt,f,0.11205488693667576,Hi,,,6,,,,,,,,,high,2226.6140477370354,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,24,0,24,0,,,,,,,,,,,,,,,,0,1616,,,,2232.4934489160078,,B,167,circle,0.014420679013710469,,,,,0,0,,,,,,,,,,,,2229.118770967005,2229.118770967005,2229.118770967005,2229.118770967005,2230.5926071490394,2230.5926071490394,2230.5926071490394,2230.5926071490394,2230.62621113105,2230.62621113105,2230.62621113105,2230.62621113105,switch,number,NA,j,0.35923225397709757,Hi,,,6,,,,,,,,,high,2230.984796669043,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,25,0,25,0,,,,,,,,,,,,,,,,1,1617,,,,2236.946796434,,U,174,triangle,0.016270686988718808,,,,,1,1,,,,,,,,,,,,2233.4886983140022,2233.4886983140022,2233.4886983140022,2233.4886983140022,2234.9630859630415,2234.9630859630415,2234.9630859630415,2234.9630859630415,2234.996048155008,2234.996048155008,2234.996048155008,2234.996048155008,repeat,number,numRpt,k,0.43737176299327984,Lo,,,6,,,,,,,,,high,2235.4373574940255,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
