LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,top_target_prac2.stopped,tgt_fix_prac2.stopped,bott_target_prac2.stopped,target_resp_prac2.stopped,target_resp_prac2.keys,prac_fback_text.stopped,fix.stopped,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,19,0,19,0,,,,,,,,,,,,,,,,0,1382,,,,2409.933172326011,132,H,triangle,0.0018273070163559169,,,,,1,0,,,,,,,,,,,,,,,,,2406.322461461008,2406.322461461008,2406.322461461008,2406.322461461008,2407.831191534002,2407.831191534002,2407.831191534002,2407.831191534002,2407.831191534002,2407.831191534002,2407.831191534002,2407.831191534002,repeat,number,numRpt,d,0.5797682519769296,Hi,,4,,,,,low,2408.43292656602,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,20,0,20,0,,,,,,,,,,,,,,,,10,1392,,,,2414.738602399011,139,D,star,0.0014931409968994558,,,,,1,0,,,,,,,,,,,,,,,,,2410.9108065540204,2410.9108065540204,2410.9108065540204,2410.9108065540204,2412.4193315840093,2412.4193315840093,2412.4193315840093,2412.4193315840093,2412.4193315840093,2412.4193315840093,2412.4193315840093,2412.4193315840093,repeat,number,numRpt,d,0.7851641199667938,Lo,,4,,,,,low,2413.237196703005,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,21,0,21,0,,,,,,,,,,,,,,,,0,1392,,,,2419.3102699629962,160,W,hexagon,0.0016714550147298723,,,,,1,0,,,,,,,,,,,,,,,,,2415.715730249998,2415.715730249998,2415.715730249998,2415.715730249998,2417.224577977002,2417.224577977002,2417.224577977002,2417.224577977002,2417.224577977002,2417.224577977002,2417.224577977002,2417.224577977002,repeat,number,numRpt,f,0.5627782639639918,Hi,,4,,,,,low,2417.809576799016,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,22,0,22,0,,,,,,,,,,,,,,,,1,1393,,,,2423.8317323950178,125,F,triangle,0.0016581139934714884,,,,,1,0,,,,,,,,,,,,,,,,,2420.288002576999,2420.288002576999,2420.288002576999,2420.288002576999,2421.7963496400043,2421.7963496400043,2421.7963496400043,2421.7963496400043,2421.7963496400043,2421.7963496400043,2421.7963496400043,2421.7963496400043,switch,letter,lettSwt,j,0.5119487769843545,Hi,,4,,,,,low,2422.330772657995,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,23,0,23,0,,,,,,,,,,,,,,,,1,1394,,,,2428.4034861639957,146,U,circle,0.0015555060235783458,,,,,1,0,,,,,,,,,,,,,,,,,2424.8105506499996,2424.8105506499996,2424.8105506499996,2424.8105506499996,2426.317977419996,2426.317977419996,2426.317977419996,2426.317977419996,2426.317977419996,2426.317977419996,2426.317977419996,2426.317977419996,repeat,letter,lettRpt,k,0.5572640659811441,Lo,,4,,,,,low,2426.90192088802,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,24,0,24,0,,,,,,,,,,,,,,,,0,1394,,,,2433.0253151080105,167,B,triangle,0.0016698589897714555,,,,,1,0,,,,,,,,,,,,,,,,,2429.3801872040203,2429.3801872040203,2429.3801872040203,2429.3801872040203,2430.889601681003,2430.889601681003,2430.889601681003,2430.889601681003,2430.889601681003,2430.889601681003,2430.889601681003,2430.889601681003,repeat,letter,lettRpt,j,0.6024723129812628,Hi,,4,,,,,low,2431.523706603999,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,25,0,25,0,,,,,,,,,,,,,,,,0,1394,,,,2437.780618848017,139,H,hexagon,0.001685817987890914,,,,,1,0,,,,,,,,,,,,,,,,,2434.002929477021,2434.002929477021,2434.002929477021,2434.002929477021,2435.5114185010025,2435.5114185010025,2435.5114185010025,2435.5114185010025,2435.5114185010025,2435.5114185010025,2435.5114185010025,2435.5114185010025,repeat,letter,lettRpt,j,0.7404271439590957,Hi,,4,,,,,low,2436.2791592460126,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,26,0,26,0,,,,,,,,,,,,,,,,1,1395,,,,2442.485930597002,132,U,circle,0.0015771110192872584,,,,,1,0,,,,,,,,,,,,,,,,,2438.7577186370036,2438.7577186370036,2438.7577186370036,2438.7577186370036,2440.2667680650193,2440.2667680650193,2440.2667680650193,2440.2667680650193,2440.2667680650193,2440.2667680650193,2440.2667680650193,2440.2667680650193,repeat,letter,lettRpt,k,0.6966940529819112,Lo,,4,,,,,low,2440.984509214002,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,27,0,27,0,,,,,,,,,,,,,,,,1,1396,,,,2446.9740255060024,125,D,star,0.0016014639986678958,,,,,1,0,,,,,,,,,,,,,,,,,2443.4625975840027,2443.4625975840027,2443.4625975840027,2443.4625975840027,2444.9719123000104,2444.9719123000104,2444.9719123000104,2444.9719123000104,2444.9719123000104,2444.9719123000104,2444.9719123000104,2444.9719123000104,repeat,letter,lettRpt,j,0.47928762997617014,Lo,,4,,,,,low,2445.4724361599947,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,28,0,28,0,,,,,,,,,,,,,,,,10,1406,,,,2451.5123195320193,174,W,star,0.0016614769992884248,,,,,1,0,,,,,,,,,,,,,,,,,2447.950790404022,2447.950790404022,2447.950790404022,2447.950790404022,2449.460137257003,2449.460137257003,2449.460137257003,2449.460137257003,2449.460137257003,2449.460137257003,2449.460137257003,2449.460137257003,repeat,letter,lettRpt,k,0.5187819759885315,Lo,,4,,,,,low,2450.0107878560084,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,29,0,29,0,,,,,,,,,,,,,,,,1,1407,,,,2456.0673102370056,160,S,triangle,0.0016952470177784562,,,,,1,0,,,,,,,,,,,,,,,,,2452.4903106249985,2452.4903106249985,2452.4903106249985,2452.4903106249985,2453.998581338994,2453.998581338994,2453.998581338994,2453.998581338994,2453.998581338994,2453.998581338994,2453.998581338994,2453.998581338994,repeat,letter,lettRpt,k,0.5348468939773738,Hi,,4,,,,,low,2454.5658192700066,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,30,0,30,0,,,,,,,,,,,,,,,,10,1417,,,,2460.62244199001,146,Y,hexagon,0.0014950950280763209,,,,,1,0,,,,,,,,,,,,,,,,,2457.0445462909993,2457.0445462909993,2457.0445462909993,2457.0445462909993,2458.5535211639944,2458.5535211639944,2458.5535211639944,2458.5535211639944,2458.5535211639944,2458.5535211639944,2458.5535211639944,2458.5535211639944,repeat,letter,lettRpt,k,0.5389516849827487,Hi,,4,,,,,low,2459.121339471021,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,31,0,31,0,,,,,,,,,,,,,,,,10,1427,,,,2465.244315618009,181,F,circle,0.0014481699909083545,,,,,1,0,,,,,,,,,,,,,,,,,2461.5997786330117,2461.5997786330117,2461.5997786330117,2461.5997786330117,2463.1087879280094,2463.1087879280094,2463.1087879280094,2463.1087879280094,2463.1087879280094,2463.1087879280094,2463.1087879280094,2463.1087879280094,repeat,letter,lettRpt,j,0.6156483499798924,Lo,,4,,,,,low,2463.742783701018,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,0,1427,,,,2474.170685248013,160,U,hexagon,0.0013823859917465597,,,,,1,0,,,,,,,,,,,,,,,,,2470.5095195159956,2470.5095195159956,2470.5095195159956,2470.5095195159956,2472.0184612710145,2472.0184612710145,2472.0184612710145,2472.0184612710145,2472.0184612710145,2472.0184612710145,2472.0184612710145,2472.0184612710145,repeat,letter,lettRpt,k,0.6259827030007727,Hi,,5,,,space,0.7152165199804585,low,2472.670471963007,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,10,1437,,,,2478.692379440996,174,W,triangle,0.0015141719777602702,,,,,1,0,,,,,,,,,,,,,,,,,2475.1475745130156,2475.1475745130156,2475.1475745130156,2475.1475745130156,2476.6569731899945,2476.6569731899945,2476.6569731899945,2476.6569731899945,2476.6569731899945,2476.6569731899945,2476.6569731899945,2476.6569731899945,repeat,letter,lettRpt,k,0.5149635019770358,Hi,,5,,,,,low,2477.1917288569966,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,1,1438,,,,2483.247471055016,167,Y,circle,0.0012165570224169642,,,,,1,0,,,,,,,,,,,,,,,,,2479.6689037189935,2479.6689037189935,2479.6689037189935,2479.6689037189935,2481.1784668990003,2481.1784668990003,2481.1784668990003,2481.1784668990003,2481.1784668990003,2481.1784668990003,2481.1784668990003,2481.1784668990003,repeat,letter,lettRpt,k,0.545388047961751,Lo,,5,,,,,low,2481.7463973360136,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,1,1439,,,,2487.869217656,125,S,star,0.0016550010186620057,,,,,1,0,,,,,,,,,,,,,,,,,2484.225089722022,2484.225089722022,2484.225089722022,2484.225089722022,2485.7334835660004,2485.7334835660004,2485.7334835660004,2485.7334835660004,2485.7334835660004,2485.7334835660004,2485.7334835660004,2485.7334835660004,repeat,letter,lettRpt,k,0.614493255969137,Lo,,5,,,,,low,2486.3675985340087,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,10,1449,,,,2492.3407065340143,181,B,triangle,0.0014306899975053966,,,,,1,0,,,,,,,,,,,,,,,,,2488.846803879016,2488.846803879016,2488.846803879016,2488.846803879016,2490.355221195001,2490.355221195001,2490.355221195001,2490.355221195001,2490.355221195001,2490.355221195001,2490.355221195001,2490.355221195001,repeat,letter,lettRpt,j,0.4645461879845243,Hi,,5,,,,,low,2490.840146734001,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,1,1450,,,,2496.8957428880094,132,H,star,0.0014105770096648484,,,,,1,0,,,,,,,,,,,,,,,,,2493.318729847,2493.318729847,2493.318729847,2493.318729847,2494.8268779490027,2494.8268779490027,2494.8268779490027,2494.8268779490027,2494.8268779490027,2494.8268779490027,2494.8268779490027,2494.8268779490027,repeat,letter,lettRpt,j,0.5444084539776668,Lo,,5,,,,,low,2495.3949887060153,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,6,0,6,0,,,,,,,,,,,,,,,,1,1451,,,,2501.617576103017,146,F,circle,0.001334570988547057,,,,,1,0,,,,,,,,,,,,,,,,,2497.873826725001,2497.873826725001,2497.873826725001,2497.873826725001,2499.3818885690125,2499.3818885690125,2499.3818885690125,2499.3818885690125,2499.3818885690125,2499.3818885690125,2499.3818885690125,2499.3818885690125,switch,number,numSwt,d,0.7022652189771179,Lo,,5,,,,,low,2500.115959980001,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,7,0,7,0,,,,,,,,,,,,,,,,10,1461,,,,2506.1393767950067,139,D,hexagon,0.0015818400133866817,,,,,1,0,,,,,,,,,,,,,,,,,2502.594969247002,2502.594969247002,2502.594969247002,2502.594969247002,2504.1038116489945,2504.1038116489945,2504.1038116489945,2504.1038116489945,2504.1038116489945,2504.1038116489945,2504.1038116489945,2504.1038116489945,repeat,number,numRpt,d,0.5175158409692813,Hi,,5,,,,,low,2504.6390117350093,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,8,0,8,0,,,,,,,,,,,,,,,,1,1462,,,,2510.7778491780045,160,U,star,0.0009834770171437413,,,,,1,0,,,,,,,,,,,,,,,,,2507.115981176001,2507.115981176001,2507.115981176001,2507.115981176001,2508.6254145150015,2508.6254145150015,2508.6254145150015,2508.6254145150015,2508.6254145150015,2508.6254145150015,2508.6254145150015,2508.6254145150015,repeat,number,numRpt,f,0.6187250649672933,Lo,,5,,,,,low,2509.2761717230023,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,9,0,9,0,,,,,,,,,,,,,,,,0,1462,,,,2515.3828148439934,174,W,hexagon,0.0015401299751829356,,,,,1,0,,,,,,,,,,,,,,,,,2511.754530110018,2511.754530110018,2511.754530110018,2511.754530110018,2513.2637472350034,2513.2637472350034,2513.2637472350034,2513.2637472350034,2513.2637472350034,2513.2637472350034,2513.2637472350034,2513.2637472350034,repeat,number,numRpt,f,0.5959719459642656,Hi,,5,,,,,low,2513.882483755995,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,10,0,10,0,,,,,,,,,,,,,,,,10,1472,,,,2519.9545522900007,167,Y,circle,0.0016307570040225983,,,,,1,0,,,,,,,,,,,,,,,,,2516.360669634014,2516.360669634014,2516.360669634014,2516.360669634014,2517.8689443720214,2517.8689443720214,2517.8689443720214,2517.8689443720214,2517.8689443720214,2517.8689443720214,2517.8689443720214,2517.8689443720214,repeat,number,numRpt,f,0.5514747049601283,Lo,,5,,,,,low,2518.4530468030134,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,11,0,11,0,,,,,,,,,,,,,,,,0,1472,,,,2524.8437299630023,125,S,triangle,0.0015147789963521063,,,,,1,0,,,,,,,,,,,,,,,,,2520.932411995018,2520.932411995018,2520.932411995018,2520.932411995018,2522.4410459130013,2522.4410459130013,2522.4410459130013,2522.4410459130013,2522.4410459130013,2522.4410459130013,2522.4410459130013,2522.4410459130013,repeat,number,numRpt,d,0.8678740839823149,Hi,,5,,,,,low,2523.3405959840165,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,12,0,12,0,,,,,,,,,,,,,,,,1,1473,,,,2529.4150935719954,181,B,circle,0.000763379008276388,,,,,1,0,,,,,,,,,,,,,,,,,2525.803608841001,2525.803608841001,2525.803608841001,2525.803608841001,2527.3128888630017,2527.3128888630017,2527.3128888630017,2527.3128888630017,2527.3128888630017,2527.3128888630017,2527.3128888630017,2527.3128888630017,repeat,number,numRpt,f,0.5783428809954785,Lo,,5,,,,,low,2527.9139570910193,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,13,0,13,0,,,,,,,,,,,,,,,,1,1474,,,,2533.986700420006,132,H,star,0.001893344015115872,,,,,1,0,,,,,,,,,,,,,,,,,2530.3936387750146,2530.3936387750146,2530.3936387750146,2530.3936387750146,2531.9011126290134,2531.9011126290134,2531.9011126290134,2531.9011126290134,2531.9011126290134,2531.9011126290134,2531.9011126290134,2531.9011126290134,repeat,number,numRpt,d,0.5591115029819775,Lo,,5,,,,,low,2532.4850424439937,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,14,0,14,0,,,,,,,,,,,,,,,,0,1474,,,,2538.7252530849946,146,F,triangle,0.0014992940123192966,,,,,1,0,,,,,,,,,,,,,,,,,2534.964051993011,2534.964051993011,2534.964051993011,2534.964051993011,2536.472835618013,2536.472835618013,2536.472835618013,2536.472835618013,2536.472835618013,2536.472835618013,2536.472835618013,2536.472835618013,repeat,number,numRpt,d,0.7312771999859251,Hi,,5,,,,,low,2537.225476440013,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,15,0,15,0,,,,,,,,,,,,,,,,0,1474,,,,2543.397242683015,139,D,hexagon,0.0015686939877923578,,,,,1,0,,,,,,,,,,,,,,,,,2539.703360996995,2539.703360996995,2539.703360996995,2539.703360996995,2541.2116552299995,2541.2116552299995,2541.2116552299995,2541.2116552299995,2541.2116552299995,2541.2116552299995,2541.2116552299995,2541.2116552299995,repeat,number,numRpt,d,0.6641611699888017,Hi,,5,,,,,low,2541.8955457640113,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,16,0,16,0,,,,,,,,,,,,,,,,0,1474,,,,2548.0689415720117,167,H,hexagon,0.0011894769850187004,,,,,1,0,,,,,,,,,,,,,,,,,2544.3741307989985,2544.3741307989985,2544.3741307989985,2544.3741307989985,2545.883201115008,2545.883201115008,2545.883201115008,2545.883201115008,2545.883201115008,2545.883201115008,2545.883201115008,2545.883201115008,repeat,number,numRpt,f,0.6649754379759543,Hi,,5,,,,,low,2546.5674736869987,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,17,0,17,0,,,,,,,,,,,,,,,,1,1475,,,,2552.6741656700033,139,U,triangle,0.0012652099831029773,,,,,1,0,,,,,,,,,,,,,,,,,2549.046686349,2549.046686349,2549.046686349,2549.046686349,2550.555135022005,2550.555135022005,2550.555135022005,2550.555135022005,2550.555135022005,2550.555135022005,2550.555135022005,2550.555135022005,switch,letter,lettSwt,k,0.5921023469709326,Hi,,5,,,,,low,2551.1728095209983,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,18,0,18,0,,,,,,,,,,,,,,,,0,1475,,,,2557.1957316640182,146,S,circle,0.0018034840177278966,,,,,0,0,,,,,,,,,,,,,,,,,2553.6509100139956,2553.6509100139956,2553.6509100139956,2553.6509100139956,2555.1601861510135,2555.1601861510135,2555.1601861510135,2555.1601861510135,2555.1601861510135,2555.1601861510135,2555.1601861510135,2555.1601861510135,repeat,letter,NA,j,0.5172132339794189,Hi,,5,,,,,low,2555.695746281999,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,19,0,19,0,,,,,,,,,,,,,,,,10,1485,,,,2561.9508101039974,160,D,star,0.0010045180097222328,,,,,1,1,,,,,,,,,,,,,,,,,2558.1734359080147,2558.1734359080147,2558.1734359080147,2558.1734359080147,2559.681931764004,2559.681931764004,2559.681931764004,2559.681931764004,2559.681931764004,2559.681931764004,2559.681931764004,2559.681931764004,repeat,letter,lettRpt,j,0.7463562419870868,Lo,,5,,,,,low,2560.449987729022,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,20,0,20,0,,,,,,,,,,,,,,,,1,1486,,,,2566.8062618010154,181,B,star,0.001696502004051581,,,,,1,0,,,,,,,,,,,,,,,,,2562.9289169640106,2562.9289169640106,2562.9289169640106,2562.9289169640106,2564.436936039012,2564.436936039012,2564.436936039012,2564.436936039012,2564.436936039012,2564.436936039012,2564.436936039012,2564.436936039012,repeat,letter,lettRpt,j,0.8467382149829064,Lo,,5,,,,,low,2565.305403004022,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,21,0,21,0,,,,,,,,,,,,,,,,0,1486,,,,2571.5617135630164,174,Y,hexagon,0.0015998669841792434,,,,,1,0,,,,,,,,,,,,,,,,,2567.7838399790053,2567.7838399790053,2567.7838399790053,2567.7838399790053,2569.2925526949984,2569.2925526949984,2569.2925526949984,2569.2925526949984,2569.2925526949984,2569.2925526949984,2569.2925526949984,2569.2925526949984,repeat,letter,lettRpt,k,0.7432578969746828,Hi,,5,,,,,low,2570.0612030090124,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
