LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,blockNum,norew_fback.started,norew_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,24,0,24,0,,,,,,,,,,,,,,,,1,1336,,,2233.760454361007,,,F,125,star,0.0016038549947552383,,,,,,,,,1,0,,,,,,,,,,,,2230.082557026006,2230.082557026006,2230.082557026006,2230.082557026006,2231.591491086001,2231.591491086001,2231.591491086001,2231.591491086001,2231.591491086001,2231.591491086001,2231.591491086001,2231.591491086001,repeat,number,numRpt,j,0.6484607000020333,Lo,,4,,,,,,,,,high,2232.2594156830164,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,25,0,25,0,,,,,,,,,,,,,,,,1,1337,,,2238.449040342006,,,U,160,hexagon,0.0014039450034033507,,,,,,,,,1,0,,,,,,,,,,,,2234.738351345004,2234.738351345004,2234.738351345004,2234.738351345004,2236.2467714350205,2236.2467714350205,2236.2467714350205,2236.2467714350205,2236.2467714350205,2236.2467714350205,2236.2467714350205,2236.2467714350205,repeat,number,numRpt,k,0.6728680770029314,Lo,,4,,,,,,,,,high,2236.947362836014,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,26,0,26,0,,,,,,,,,,,,,,,,0,1337,,,2243.1876951990125,,,D,146,circle,0.001560261007398367,,,,,,,,,1,0,,,,,,,,,,,,2239.4265926990192,2239.4265926990192,2239.4265926990192,2239.4265926990192,2240.9350549480005,2240.9350549480005,2240.9350549480005,2240.9350549480005,2240.9350549480005,2240.9350549480005,2240.9350549480005,2240.9350549480005,repeat,number,numRpt,j,0.7207811059779488,Hi,,4,,,,,,,,,high,2241.6880621790187,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,27,0,27,0,,,,,,,,,,,,,,,,0,1337,,,2247.892877758015,,,S,132,triangle,0.0014750580012332648,,,,,,,,,1,0,,,,,,,,,,,,2244.164882584999,2244.164882584999,2244.164882584999,2244.164882584999,2245.673646193027,2245.673646193027,2245.673646193027,2245.673646193027,2245.673646193027,2245.673646193027,2245.673646193027,2245.673646193027,repeat,number,numRpt,j,0.6855014690081589,Hi,,4,,,,,,,,,high,2246.3912501170125,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,28,0,28,0,,,,,,,,,,,,,,,,0,1337,,,2252.748046461027,,,B,167,circle,0.0014268589729908854,,,,,,,,,1,0,,,,,,,,,,,,2248.870297939022,2248.870297939022,2248.870297939022,2248.870297939022,2250.379238250025,2250.379238250025,2250.379238250025,2250.379238250025,2250.379238250025,2250.379238250025,2250.379238250025,2250.379238250025,repeat,number,numRpt,k,0.8389685079746414,Hi,,4,,,,,,,,,high,2251.246555943013,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,29,0,29,0,,,,,,,,,,,,,,,,0,1337,,,2257.453208894003,,,W,181,hexagon,0.0015858240076340735,,,,,,,,,0,0,,,,,,,,,,,,2253.725300370017,2253.725300370017,2253.725300370017,2253.725300370017,2255.234158894018,2255.234158894018,2255.234158894018,2255.234158894018,2255.234158894018,2255.234158894018,2255.234158894018,2255.234158894018,repeat,number,NA,j,0.698145256988937,Hi,,4,,,,,,,,,high,2255.953612768004,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,30,0,30,0,,,,,,,,,,,,,,,,10,1347,,,2261.708063107013,,,H,139,triangle,0.001126073009800166,,,,,,,,,1,1,,,,,,,,,,,,2258.430209145008,2258.430209145008,2258.430209145008,2258.430209145008,2259.9392097040254,2259.9392097040254,2259.9392097040254,2259.9392097040254,2259.9392097040254,2259.9392097040254,2259.9392097040254,2259.9392097040254,repeat,number,numRpt,j,0.24656275499728508,Hi,,4,,,,,,,,,high,2260.2076901630207,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,31,0,31,0,,,,,,,,,,,,,,,,1,1348,,,2266.613430360012,,,Y,174,star,0.0016993499884847552,,,,,,,,,1,0,,,,,,,,,,,,2262.685503696004,2262.685503696004,2262.685503696004,2262.685503696004,2264.194257059018,2264.194257059018,2264.194257059018,2264.194257059018,2264.194257059018,2264.194257059018,2264.194257059018,2264.194257059018,repeat,number,numRpt,k,0.896323119988665,Lo,,4,,,,,,,,,high,2265.114181430021,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,0,1348,,,2275.606644183019,,,Y,167,circle,0.0019637339864857495,,,,,,,,,1,0,,,,,,,,,,,,2270.94268836602,2270.94268836602,2270.94268836602,2270.94268836602,2272.4531692510063,2272.4531692510063,2272.4531692510063,2272.4531692510063,2272.4531692510063,2272.4531692510063,2272.4531692510063,2272.4531692510063,switch,letter,lettSwt,f,1.6258451540197711,Hi,,5,,,,,,,space,0.3677305820165202,high,2274.1048658340005,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,1,1349,,,2280.29522994702,,,B,132,hexagon,0.0023979950055945665,,,,,,,,,1,0,,,,,,,,,,,,2276.5836212560243,2276.5836212560243,2276.5836212560243,2276.5836212560243,2278.092887493025,2278.092887493025,2278.092887493025,2278.092887493025,2278.092887493025,2278.092887493025,2278.092887493025,2278.092887493025,repeat,letter,lettRpt,d,0.6686925380199682,Lo,,5,,,,,,,,,high,2278.7935567290115,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,1,1350,,,2285.0171164560015,,,D,139,star,0.0014933650090824813,,,,,,,,,1,0,,,,,,,,,,,,2281.2727279710234,2281.2727279710234,2281.2727279710234,2281.2727279710234,2282.781336753018,2282.781336753018,2282.781336753018,2282.781336753018,2282.781336753018,2282.781336753018,2282.781336753018,2282.781336753018,repeat,letter,lettRpt,d,0.7148358020058367,Lo,,5,,,,,,,,,high,2283.5163767019985,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,0,1350,,,2290.2393366550095,,,F,146,triangle,0.001058898982591927,,,,,,,,,1,0,,,,,,,,,,,,2285.994401899021,2285.994401899021,2285.994401899021,2285.994401899021,2287.5029823510267,2287.5029823510267,2287.5029823510267,2287.5029823510267,2287.5029823510267,2287.5029823510267,2287.5029823510267,2287.5029823510267,repeat,letter,lettRpt,d,1.2137540739786346,Hi,,5,,,,,,,,,high,2288.739712073002,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,0,1350,,,2295.1783362710266,,,H,174,circle,0.0017447590071242303,,,,,,,,,1,0,,,,,,,,,,,,2291.217123413022,2291.217123413022,2291.217123413022,2291.217123413022,2292.7257960950083,2292.7257960950083,2292.7257960950083,2292.7257960950083,2292.7257960950083,2292.7257960950083,2292.7257960950083,2292.7257960950083,repeat,letter,lettRpt,d,0.9288157699920703,Hi,,5,,,,,,,,,high,2293.6767092860246,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,1,1351,,,2300.3505552990246,,,S,181,hexagon,0.0017928430170286447,,,,,,,,,1,0,,,,,,,,,,,,2296.154902609007,2296.154902609007,2296.154902609007,2296.154902609007,2297.664237303019,2297.664237303019,2297.664237303019,2297.664237303019,2297.664237303019,2297.664237303019,2297.664237303019,2297.664237303019,repeat,letter,lettRpt,f,1.1661656349897385,Lo,,5,,,,,,,,,high,2298.8507246700174,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,6,0,6,0,,,,,,,,,,,,,,,,1,1352,,,2305.155908178014,,,U,160,star,0.0010015500010922551,,,,,,,,,1,0,,,,,,,,,,,,2301.3279604359996,2301.3279604359996,2301.3279604359996,2301.3279604359996,2302.836645759002,2302.836645759002,2302.836645759002,2302.836645759002,2302.836645759002,2302.836645759002,2302.836645759002,2302.836645759002,switch,number,numSwt,k,0.7968340269871987,Lo,,5,,,,,,,,,high,2303.6542450530105,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,7,0,7,0,,,,,,,,,,,,,,,,10,1362,,,2309.811207610008,,,W,125,triangle,0.001477721001720056,,,,,,,,,1,0,,,,,,,,,,,,2306.132795428013,2306.132795428013,2306.132795428013,2306.132795428013,2307.6418770580203,2307.6418770580203,2307.6418770580203,2307.6418770580203,2307.6418770580203,2307.6418770580203,2307.6418770580203,2307.6418770580203,repeat,number,numRpt,j,0.6399445680144709,Hi,,5,,,,,,,,,high,2308.310889263026,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,8,0,8,0,,,,,,,,,,,,,,,,0,1362,,,2314.6330432110117,,,Y,167,circle,0.0018339969974476844,,,,,,,,,1,0,,,,,,,,,,,,2310.7881783269986,2310.7881783269986,2310.7881783269986,2310.7881783269986,2312.2971433960192,2312.2971433960192,2312.2971433960192,2312.2971433960192,2312.2971433960192,2312.2971433960192,2312.2971433960192,2312.2971433960192,repeat,number,numRpt,k,0.8092593009932898,Hi,,5,,,,,,,,,high,2313.1333540050255,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,9,0,9,0,,,,,,,,,,,,,,,,0,1362,,,2319.4550550810236,,,B,132,triangle,0.001806621003197506,,,,,,,,,1,0,,,,,,,,,,,,2315.610789158003,2315.610789158003,2315.610789158003,2315.610789158003,2317.1192040730093,2317.1192040730093,2317.1192040730093,2317.1192040730093,2317.1192040730093,2317.1192040730093,2317.1192040730093,2317.1192040730093,repeat,number,numRpt,j,0.8145799679914489,Hi,,5,,,,,,,,,high,2317.95385558001,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,10,0,10,0,,,,,,,,,,,,,,,,1,1363,,,2324.644146678009,,,D,139,star,0.0013675890222657472,,,,,,,,,1,0,,,,,,,,,,,,2320.432612768025,2320.432612768025,2320.432612768025,2320.432612768025,2321.9412932140112,2321.9412932140112,2321.9412932140112,2321.9412932140112,2321.9412932140112,2321.9412932140112,2321.9412932140112,2321.9412932140112,repeat,number,numRpt,j,1.1686525520053692,Lo,,5,,,,,,,,,high,2323.1425184660184,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,11,0,11,0,,,,,,,,,,,,,,,,1,1364,,,2329.299345938023,,,F,146,hexagon,0.0011102120042778552,,,,,,,,,1,0,,,,,,,,,,,,2325.6214358319994,2325.6214358319994,2325.6214358319994,2325.6214358319994,2327.130250207003,2327.130250207003,2327.130250207003,2327.130250207003,2327.130250207003,2327.130250207003,2327.130250207003,2327.130250207003,repeat,number,numRpt,j,0.6353110710042529,Lo,,5,,,,,,,,,high,2327.797658791009,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,12,0,12,0,,,,,,,,,,,,,,,,0,1364,,,2334.071212236013,,,H,174,triangle,0.001094216015189886,,,,,,,,,1,0,,,,,,,,,,,,2330.276665650017,2330.276665650017,2330.276665650017,2330.276665650017,2331.785297007009,2331.785297007009,2331.785297007009,2331.785297007009,2331.785297007009,2331.785297007009,2331.785297007009,2331.785297007009,repeat,number,numRpt,k,0.7617600669909734,Hi,,5,,,,,,,,,high,2332.5714635710174,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,13,0,13,0,,,,,,,,,,,,,,,,0,1364,,,2338.9764991770207,,,S,181,circle,0.0017161300056613982,,,,,,,,,1,0,,,,,,,,,,,,2335.047877528006,2335.047877528006,2335.047877528006,2335.047877528006,2336.5572751450236,2336.5572751450236,2336.5572751450236,2336.5572751450236,2336.5572751450236,2336.5572751450236,2336.5572751450236,2336.5572751450236,repeat,number,numRpt,k,0.8948649209924042,Hi,,5,,,,,,,,,high,2337.47479338001,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,14,0,14,0,,,,,,,,,,,,,,,,1,1365,,,2343.965503897023,,,U,160,star,0.00165262701921165,,,,,,,,,1,0,,,,,,,,,,,,2339.952935524023,2339.952935524023,2339.952935524023,2339.952935524023,2341.4628369370184,2341.4628369370184,2341.4628369370184,2341.4628369370184,2341.4628369370184,2341.4628369370184,2341.4628369370184,2341.4628369370184,repeat,number,numRpt,k,0.9726761119964067,Lo,,5,,,,,,,,,high,2342.465576428018,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,15,0,15,0,,,,,,,,,,,,,,,,1,1366,,,2348.737399030011,,,W,125,hexagon,0.0015890890208538622,,,,,,,,,1,0,,,,,,,,,,,,2344.9436427190085,2344.9436427190085,2344.9436427190085,2344.9436427190085,2346.4514075580228,2346.4514075580228,2346.4514075580228,2346.4514075580228,2346.4514075580228,2346.4514075580228,2346.4514075580228,2346.4514075580228,switch,letter,lettSwt,f,0.7559174509951845,Lo,,5,,,,,,,,,high,2347.2357769420196,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,16,0,16,0,,,,,,,,,,,,,,,,1,1367,,,2353.9927586150006,,,S,167,star,0.0018209510017186403,,,,,,,,,1,0,,,,,,,,,,,,2349.7149636020185,2349.7149636020185,2349.7149636020185,2349.7149636020185,2351.2233944600157,2351.2233944600157,2351.2233944600157,2351.2233944600157,2351.2233944600157,2351.2233944600157,2351.2233944600157,2351.2233944600157,repeat,letter,lettRpt,f,1.2362506499921437,Lo,,5,,,,,,,,,high,2352.491560765018,2353.9927586150006,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,17,0,17,0,,,,,,,,,,,,,,,,0,1367,,,2358.831882415019,,,F,160,circle,0.001328450016444549,,,,,,,,,1,0,,,,,,,,,,,,2354.969860567013,2354.969860567013,2354.969860567013,2354.969860567013,2356.4792535950255,2356.4792535950255,2356.4792535950255,2356.4792535950255,2356.4792535950255,2356.4792535950255,2356.4792535950255,2356.4792535950255,repeat,letter,lettRpt,d,0.8304546439903788,Hi,,5,,,,,,,,,high,2357.3314573180105,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,18,0,18,0,,,,,,,,,,,,,,,,1,1368,,,2363.7539173910045,,,Y,174,hexagon,0.0012269229919184,,,,,,,,,1,0,,,,,,,,,,,,2359.809334205027,2359.809334205027,2359.809334205027,2359.809334205027,2361.3179369810096,2361.3179369810096,2361.3179369810096,2361.3179369810096,2361.3179369810096,2361.3179369810096,2361.3179369810096,2361.3179369810096,repeat,letter,lettRpt,f,0.907330029993318,Lo,,5,,,,,,,,,high,2362.2538050190196,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,19,0,19,0,,,,,,,,,,,,,,,,0,1368,,,2368.5258853970154,,,U,146,triangle,0.001757029996952042,,,,,,,,,0,0,,,,,,,,,,,,2364.7315210700035,2364.7315210700035,2364.7315210700035,2364.7315210700035,2366.24003734102,2366.24003734102,2366.24003734102,2366.24003734102,2366.24003734102,2366.24003734102,2366.24003734102,2366.24003734102,repeat,letter,NA,d,0.7560446819989011,Lo,,5,,,,,,,,,high,2367.0261060699995,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,20,0,20,0,,,,,,,,,,,,,,,,0,1368,,,2373.3311933440273,,,D,125,circle,0.0015966310165822506,,,,,,,,,1,1,,,,,,,,,,,,2369.503997492022,2369.503997492022,2369.503997492022,2369.503997492022,2371.0121221580193,2371.0121221580193,2371.0121221580193,2371.0121221580193,2371.0121221580193,2371.0121221580193,2371.0121221580193,2371.0121221580193,repeat,letter,lettRpt,d,0.7879033799981698,Hi,,5,,,,,,,,,high,2371.8315960949985,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,21,0,21,0,,,,,,,,,,,,,,,,0,1368,,,2378.4534628680267,,,W,139,triangle,0.0017332409915979952,,,,,,,,,1,0,,,,,,,,,,,,2374.308034976013,2374.308034976013,2374.308034976013,2374.308034976013,2375.8172895669995,2375.8172895669995,2375.8172895669995,2375.8172895669995,2375.8172895669995,2375.8172895669995,2375.8172895669995,2375.8172895669995,repeat,letter,lettRpt,f,1.1023747849976644,Hi,,5,,,,,,,,,high,2376.95175943902,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,22,0,22,0,,,,,,,,,,,,,,,,1,1369,,,2384.0094956040266,,,H,181,hexagon,0.0011826360132545233,,,,,,,,,1,0,,,,,,,,,,,,2379.431011280016,2379.431011280016,2379.431011280016,2379.431011280016,2380.9395186240145,2380.9395186240145,2380.9395186240145,2380.9395186240145,2380.9395186240145,2380.9395186240145,2380.9395186240145,2380.9395186240145,repeat,letter,lettRpt,d,1.5364141619938891,Lo,,5,,,,,,,,,high,2382.507990471,2384.0094956040266,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,23,0,23,0,,,,,,,,,,,,,,,,1,1370,,,2388.748190962011,,,B,132,star,0.0009368899918626994,,,,,,,,,1,0,,,,,,,,,,,,2384.986185921007,2384.986185921007,2384.986185921007,2384.986185921007,2386.4957077910076,2386.4957077910076,2386.4957077910076,2386.4957077910076,2386.4957077910076,2386.4957077910076,2386.4957077910076,2386.4957077910076,repeat,letter,lettRpt,d,0.7181930869992357,Lo,,5,,,,,,,,,high,2387.246577543003,2388.748190962011,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,24,0,24,0,,,,,,,,,,,,,,,,1,1371,,,2393.9538636290235,,,W,139,hexagon,0.0009034519898705184,,,,,,,,,1,0,,,,,,,,,,,,2389.725482675014,2389.725482675014,2389.725482675014,2389.725482675014,2391.2343764750112,2391.2343764750112,2391.2343764750112,2391.2343764750112,2391.2343764750112,2391.2343764750112,2391.2343764750112,2391.2343764750112,repeat,letter,lettRpt,f,1.1871556309924927,Lo,,5,,,,,,,,,high,2392.4526975260233,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,25,0,25,0,,,,,,,,,,,,,,,,0,1371,,,2399.309840508009,,,B,181,triangle,0.001591537002241239,,,,,,,,,1,0,,,,,,,,,,,,2394.931404813018,2394.931404813018,2394.931404813018,2394.931404813018,2396.4404934060003,2396.4404934060003,2396.4404934060003,2396.4404934060003,2396.4404934060003,2396.4404934060003,2396.4404934060003,2396.4404934060003,switch,number,numSwt,k,1.3365621490229387,Hi,,5,,,,,,,,,high,2397.810262730025,,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,26,0,26,0,,,,,,,,,,,,,,,,1,1372,,,2404.015365257015,,,F,125,star,0.0010979290236718953,,,,,,,,,1,0,,,,,,,,,,,,2400.2863931190223,2400.2863931190223,2400.2863931190223,2400.2863931190223,2401.7958956700168,2401.7958956700168,2401.7958956700168,2401.7958956700168,2401.7958956700168,2401.7958956700168,2401.7958956700168,2401.7958956700168,repeat,number,numRpt,j,0.6850820690160617,Lo,,5,,,,,,,,,high,2402.513467966026,2404.015365257015,,,,,,,,,,,,,,,,95243,2022-11-17_08h05.55.763,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93543862033485,
