LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,blockNum,norew_fback.started,norew_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,29,0,29,0,,,,,,,,,,,,,,,,1,1082,,,1861.7237139069475,,,181,W,circle,0.016964972019195557,,,,,1,1,,,,,,,,,,,,1858.1660550290253,1858.1660550290253,1858.1660550290253,1858.1660550290253,1859.639589915052,1859.639589915052,1859.639589915052,1859.639589915052,1859.6724130869843,1859.6724130869843,1859.6724130869843,1859.6724130869843,repeat,letter,lettRpt,k,0.5443279081955552,Lo,,3,,,,,,,,,low,1860.210829645861,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,30,0,30,0,,,,,,,,,,,,,,,,0,1082,,,1866.5104789780453,,,125,H,triangle,0.016393252881243825,,,,,0,0,,,,,,,,,,,,1862.7190070420038,1862.7190070420038,1862.7190070420038,1862.7190070420038,1864.1906942729838,1864.1906942729838,1864.1906942729838,1864.1906942729838,1864.2240720419213,1864.2240720419213,1864.2240720419213,1864.2240720419213,repeat,letter,NA,k,0.7855330852326006,Lo,,3,,,,,,,,,low,1864.9981202390045,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,31,0,31,0,,,,,,,,,,,,,,,,0,1082,,,1870.5135745450389,,,146,D,hexagon,0.017091508954763412,,,,,0,1,,,,,,,,,,,,1867.5061289458536,1867.5061289458536,1867.5061289458536,1867.5061289458536,1868.9777908069082,1868.9777908069082,1868.9777908069082,1868.9777908069082,1869.0147411050275,1869.0147411050275,1869.0147411050275,1869.0147411050275,repeat,letter,NA,k,0.0037719071842730045,Lo,,3,,,,,,,,,low,1869.0147411050275,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,0,1082,,,1884.0221567959525,,,132,H,triangle,0.0026167279575020075,,,,,0,1,,,,,,,,,,,,1880.5322414890397,1880.5322414890397,1880.5322414890397,1880.5322414890397,1882.0215976550244,1882.0215976550244,1882.0215976550244,1882.0215976550244,1882.038090762915,1882.038090762915,1882.038090762915,1882.038090762915,repeat,letter,NA,k,0.4606425780802965,Lo,,4,,,,,,,space,3.4672522691544145,low,1882.5080174729228,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,0,1,0,,,,,,,,,,,,,,,,0,1082,,,1888.54237844795,,,146,Y,hexagon,0.0014692689292132854,,,,,1,1,,,,,,,,,,,,1885.002520272974,1885.002520272974,1885.002520272974,1885.002520272974,1886.4918877179734,1886.4918877179734,1886.4918877179734,1886.4918877179734,1886.508123727981,1886.508123727981,1886.508123727981,1886.508123727981,repeat,letter,lettRpt,k,0.5010058633051813,Hi,,4,,,,,,,,,low,1887.0285604388919,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,2,0,2,0,,,,,,,,,,,,,,,,10,1092,,,1892.8293014748488,,,160,U,star,0.014082168927416205,,,,,1,0,,,,,,,,,,,,1889.5386529618409,1889.5386529618409,1889.5386529618409,1889.5386529618409,1891.0286057309713,1891.0286057309713,1891.0286057309713,1891.0286057309713,1891.0450529570226,1891.0450529570226,1891.0450529570226,1891.0450529570226,repeat,letter,lettRpt,k,0.2624013191089034,Hi,,4,,,,,,,,,low,1891.316444441909,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,3,0,3,0,,,,,,,,,,,,,,,,10,1102,,,1897.199109193869,,,125,D,circle,0.016684441827237606,,,,,1,0,,,,,,,,,,,,1893.8250923519954,1893.8250923519954,1893.8250923519954,1893.8250923519954,1895.2983124780003,1895.2983124780003,1895.2983124780003,1895.2983124780003,1895.3319818798918,1895.3319818798918,1895.3319818798918,1895.3319818798918,repeat,letter,lettRpt,j,0.35893743112683296,Lo,,4,,,,,,,,,low,1895.6852601750288,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,4,0,4,0,,,,,,,,,,,,,,,,0,1102,,,1901.835600764025,,,167,W,triangle,0.017422025790438056,,,,,0,0,,,,,,,,,,,,1898.195218164008,1898.195218164008,1898.195218164008,1898.195218164008,1899.6686312609818,1899.6686312609818,1899.6686312609818,1899.6686312609818,1899.701637692051,1899.701637692051,1899.701637692051,1899.701637692051,repeat,letter,NA,j,0.6232256111688912,Lo,,4,,,,,,,,,low,1900.3239002348855,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,5,0,5,0,,,,,,,,,,,,,,,,1,1103,,,1906.1222898508422,,,181,F,circle,0.017306105932220817,,,,,1,1,,,,,,,,,,,,1902.8316901288927,1902.8316901288927,1902.8316901288927,1902.8316901288927,1904.303191240877,1904.303191240877,1904.303191240877,1904.303191240877,1904.336582598975,1904.336582598975,1904.336582598975,1904.336582598975,repeat,letter,lettRpt,j,0.2858845661394298,Lo,,4,,,,,,,,,low,1904.6107233259827,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,6,0,6,0,,,,,,,,,,,,,,,,0,1103,,,1910.442460188875,,,139,B,hexagon,0.01622242806479335,,,,,0,0,,,,,,,,,,,,1907.1180719980039,1907.1180719980039,1907.1180719980039,1907.1180719980039,1908.590608344879,1908.590608344879,1908.590608344879,1908.590608344879,1908.623203256866,1908.623203256866,1908.623203256866,1908.623203256866,repeat,letter,NA,k,0.3188066561706364,Lo,,4,,,,,,,,,low,1908.9451544398908,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,7,0,7,0,,,,,,,,,,,,,,,,0,1103,,,1916.1464630200062,,,174,S,star,0.0024218920152634382,,,,,1,1,,,,,,,,,,,,1911.4382898889016,1911.4382898889016,1911.4382898889016,1911.4382898889016,1912.9273149948567,1912.9273149948567,1912.9273149948567,1912.9273149948567,1912.9434547920246,1912.9434547920246,1912.9434547920246,1912.9434547920246,repeat,letter,lettRpt,k,1.6753656931687146,Hi,,4,,,,,,,,,low,1914.634833579883,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,8,0,8,0,,,,,,,,,,,,,,,,0,1103,,,1920.8666684289929,,,132,H,hexagon,0.017177426954731345,,,,,0,0,,,,,,,,,,,,1917.1424611590337,1917.1424611590337,1917.1424611590337,1917.1424611590337,1918.6138527649455,1918.6138527649455,1918.6138527649455,1918.6138527649455,1918.647441884037,1918.647441884037,1918.647441884037,1918.647441884037,repeat,letter,NA,k,0.725003763101995,Hi,,4,,,,,,,,,low,1919.3695273189805,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,9,0,9,0,,,,,,,,,,,,,,,,1,1104,,,1927.5375961558893,,,146,Y,circle,0.002184283919632435,,,,,1,1,,,,,,,,,,,,1921.8620523689315,1921.8620523689315,1921.8620523689315,1921.8620523689315,1923.350878437981,1923.350878437981,1923.350878437981,1923.350878437981,1923.3674234980717,1923.3674234980717,1923.3674234980717,1923.3674234980717,repeat,letter,lettRpt,k,2.6479431150946766,Lo,,4,,,,,,,,,low,1926.0251651848666,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,10,0,10,0,,,,,,,,,,,,,,,,1,1105,,,1931.99132492207,,,160,U,star,0.01714551099576056,,,,,1,0,,,,,,,,,,,,1928.5338054748718,1928.5338054748718,1928.5338054748718,1928.5338054748718,1930.0069372279104,1930.0069372279104,1930.0069372279104,1930.0069372279104,1930.0404864649754,1930.0404864649754,1930.0404864649754,1930.0404864649754,repeat,letter,lettRpt,k,0.436577876098454,Hi,,4,,,,,,,,,low,1930.4770213379525,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,11,0,11,0,,,,,,,,,,,,,,,,10,1115,,,1936.5448179999366,,,125,D,triangle,0.01659136009402573,,,,,1,0,,,,,,,,,,,,1932.9869017789606,1932.9869017789606,1932.9869017789606,1932.9869017789606,1934.4623893729877,1934.4623893729877,1934.4623893729877,1934.4623893729877,1934.4940227989573,1934.4940227989573,1934.4940227989573,1934.4940227989573,repeat,letter,lettRpt,j,0.5366973022464663,Lo,,4,,,,,,,,,low,1935.0322763400618,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,12,0,12,0,,,,,,,,,,,,,,,,0,1115,,,1941.0145132390317,,,167,W,hexagon,0.00040402403101325035,,,,,1,0,,,,,,,,,,,,1937.5352583469357,1937.5352583469357,1937.5352583469357,1937.5352583469357,1939.0119664559606,1939.0119664559606,1939.0119664559606,1939.0119664559606,1939.0457102369983,1939.0457102369983,1939.0457102369983,1939.0457102369983,repeat,letter,lettRpt,k,0.47652334603480995,Hi,,4,,,,,,,,,low,1939.5198796328623,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,13,0,13,0,,,,,,,,,,,,,,,,0,1115,,,1945.284291679971,,,181,F,star,0.00045900908298790455,,,,,0,0,,,,,,,,,,,,1942.0225936539937,1942.0225936539937,1942.0225936539937,1942.0225936539937,1943.4993278658949,1943.4993278658949,1943.4993278658949,1943.4993278658949,1943.5319843899924,1943.5319843899924,1943.5319843899924,1943.5319843899924,repeat,letter,NA,k,0.25364525709301233,Hi,,4,,,,,,,,,low,1943.7874799270649,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,14,0,14,0,,,,,,,,,,,,,,,,0,1115,,,1949.3694812939502,,1949.8719497320708,139,B,circle,0.0027402169071137905,,,,,0,1,,,,,,,,,,,,1946.2803137509618,1946.2803137509618,1946.2803137509618,1946.2803137509618,1947.7688051159494,1947.7688051159494,1947.7688051159494,1947.7688051159494,1947.7852017029654,1947.7852017029654,1947.7852017029654,1947.7852017029654,repeat,letter,NA,k,0.068017021054402,Hi,,4,,,,,,,,,low,1947.8702838839963,1949.3694812939502,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,15,0,15,0,,,,,,,,,,,,,,,,0,1115,,,1953.739587543998,,,174,S,triangle,0.015404453966766596,,,,,0,1,,,,,,,,,,,,1950.3833333118819,1950.3833333118819,1950.3833333118819,1950.3833333118819,1951.8726390970405,1951.8726390970405,1951.8726390970405,1951.8726390970405,1951.8889456640463,1951.8889456640463,1951.8889456640463,1951.8889456640463,repeat,letter,NA,j,0.318434318061918,Hi,,4,,,,,,,,,low,1952.2260460609104,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,16,0,16,0,,,,,,,,,,,,,,,,1,1116,,,1958.242894015042,,,146,U,circle,0.0005144779570400715,,,,,1,1,,,,,,,,,,,,1954.7308262169827,1954.7308262169827,1954.7308262169827,1954.7308262169827,1956.2093713509385,1956.2093713509385,1956.2093713509385,1956.2093713509385,1956.2421359098516,1956.2421359098516,1956.2421359098516,1956.2421359098516,repeat,letter,lettRpt,k,0.4933329790364951,Lo,,4,,,,,,,,,low,1956.7387873909902,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,17,0,17,0,,,,,,,,,,,,,,,,0,1116,,,1962.6795620960183,,,160,D,hexagon,0.017150095896795392,,,,,0,0,,,,,,,,,,,,1959.2393465880305,1959.2393465880305,1959.2393465880305,1959.2393465880305,1960.7160855680704,1960.7160855680704,1960.7160855680704,1960.7160855680704,1960.7453741868958,1960.7453741868958,1960.7453741868958,1960.7453741868958,repeat,letter,NA,k,0.4182134191505611,Lo,,4,,,,,,,,,low,1961.1679813398514,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,18,0,18,0,,,,,,,,,,,,,,,,0,1116,,,1967.4671331129503,,,132,F,star,0.017312272917479277,,,,,1,1,,,,,,,,,,,,1963.6758346399292,1963.6758346399292,1963.6758346399292,1963.6758346399292,1965.1491958869155,1965.1491958869155,1965.1491958869155,1965.1491958869155,1965.182811246952,1965.182811246952,1965.182811246952,1965.182811246952,repeat,letter,lettRpt,j,0.7785028000362217,Hi,,4,,,,,,,,,low,1965.955989242997,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,19,0,19,0,,,,,,,,,,,,,,,,0,1116,,,1971.9699805390555,,,181,S,triangle,0.01611928502097726,,,,,0,0,,,,,,,,,,,,1968.4625609340146,1968.4625609340146,1968.4625609340146,1968.4625609340146,1969.9357777039986,1969.9357777039986,1969.9357777039986,1969.9357777039986,1969.9698422139045,1969.9698422139045,1969.9698422139045,1969.9698422139045,repeat,letter,NA,j,0.5140043960418552,Hi,,4,,,,,,,,,low,1970.475089951884,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,20,0,20,0,,,,,,,,,,,,,,,,1,1117,,,1976.623518578941,,,174,Y,circle,0.0004920279607176781,,,,,1,1,,,,,,,,,,,,1972.9779539539013,1972.9779539539013,1972.9779539539013,1972.9779539539013,1974.4560299199075,1974.4560299199075,1974.4560299199075,1974.4560299199075,1974.489385170862,1974.489385170862,1974.489385170862,1974.489385170862,repeat,letter,lettRpt,k,0.6181003572419286,Lo,,4,,,,,,,,,low,1975.1098568490706,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,21,0,21,0,,,,,,,,,,,,,,,,0,1117,,,1981.1774678728543,,,167,B,hexagon,0.014115825993940234,,,,,0,0,,,,,,,,,,,,1977.6196112639736,1977.6196112639736,1977.6196112639736,1977.6196112639736,1979.1081562798936,1979.1081562798936,1979.1081562798936,1979.1081562798936,1979.124481135048,1979.124481135048,1979.124481135048,1979.124481135048,repeat,letter,NA,k,0.5340414261445403,Lo,,4,,,,,,,,,low,1979.6654524828773,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,22,0,22,0,,,,,,,,,,,,,,,,1,1118,,,1985.6973279600497,,,139,W,triangle,0.016709670890122652,,,,,1,1,,,,,,,,,,,,1982.1727177179419,1982.1727177179419,1982.1727177179419,1982.1727177179419,1983.6442561959848,1983.6442561959848,1983.6442561959848,1983.6442561959848,1983.677804699866,1983.677804699866,1983.677804699866,1983.677804699866,switch,number,numSwt,d,0.5321162042673677,Lo,,4,,,,,,,,,low,1984.1994490099605,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,23,0,23,0,,,,,,,,,,,,,,,,0,1118,,,1990.2508883799892,,,125,H,star,0.0024031000211834908,,,,,1,0,,,,,,,,,,,,1986.692785260966,1986.692785260966,1986.692785260966,1986.692785260966,1988.181669587968,1988.181669587968,1988.181669587968,1988.181669587968,1988.1980438199826,1988.1980438199826,1988.1980438199826,1988.1980438199826,repeat,number,numRpt,d,0.5170721493195742,Hi,,4,,,,,,,,,low,1988.7353003120515,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,24,0,24,0,,,,,,,,,,,,,,,,1,1119,,,1994.970957417041,,,132,B,triangle,0.01522057713009417,,,,,1,0,,,,,,,,,,,,1991.2460693670437,1991.2460693670437,1991.2460693670437,1991.2460693670437,1992.7180026818532,1992.7180026818532,1992.7180026818532,1992.7180026818532,1992.7512325639836,1992.7512325639836,1992.7512325639836,1992.7512325639836,repeat,number,numRpt,d,0.7287857809569687,Lo,,4,,,,,,,,,low,1993.473641952034,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,25,0,25,0,,,,,,,,,,,,,,,,1,1120,,,1999.5412439520005,,,174,U,circle,0.0024918231647461653,,,,,1,0,,,,,,,,,,,,1995.9665586659685,1995.9665586659685,1995.9665586659685,1995.9665586659685,1997.4551716989372,1997.4551716989372,1997.4551716989372,1997.4551716989372,1997.4715451779775,1997.4715451779775,1997.4715451779775,1997.4715451779775,repeat,number,numRpt,f,0.5594654432497919,Lo,,4,,,,,,,,,low,1998.0415659309365,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,26,0,26,0,,,,,,,,,,,,,,,,0,1120,,,2004.2595960730687,,,181,D,star,0.0018490368966013193,,,,,1,0,,,,,,,,,,,,2000.5360332778655,2000.5360332778655,2000.5360332778655,2000.5360332778655,2002.0256523578428,2002.0256523578428,2002.0256523578428,2002.0256523578428,2002.0420433029067,2002.0420433029067,2002.0420433029067,2002.0420433029067,repeat,number,numRpt,f,0.6918923419434577,Hi,,4,,,,,,,,,low,2002.7490500579588,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,27,0,27,0,,,,,,,,,,,,,,,,0,1120,,,2008.746270247968,,,125,S,hexagon,0.0010796559508889914,,,,,0,0,,,,,,,,,,,,2005.2396082929336,2005.2396082929336,2005.2396082929336,2005.2396082929336,2006.7291090858635,2006.7291090858635,2006.7291090858635,2006.7291090858635,2006.7455528329592,2006.7455528329592,2006.7455528329592,2006.7455528329592,repeat,number,NA,f,0.47638866025954485,Hi,,4,,,,,,,,,low,2007.234500427032,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,28,0,28,0,,,,,,,,,,,,,,,,0,1120,,,2013.2000297128689,,,146,Y,circle,0.00042562815360724926,,,,,0,1,,,,,,,,,,,,2009.7374065788463,2009.7374065788463,2009.7374065788463,2009.7374065788463,2011.2158673128579,2011.2158673128579,2011.2158673128579,2011.2158673128579,2011.248695333954,2011.248695333954,2011.248695333954,2011.248695333954,repeat,number,NA,f,0.44470087718218565,Hi,,4,,,,,,,,,low,2011.6860842339229,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,29,0,29,0,,,,,,,,,,,,,,,,0,1120,,,2017.9367120498791,,,167,F,star,0.01615921501070261,,,,,0,1,,,,,,,,,,,,2014.1952805789188,2014.1952805789188,2014.1952805789188,2014.1952805789188,2015.6688379328698,2015.6688379328698,2015.6688379328698,2015.6688379328698,2015.7026182068512,2015.7026182068512,2015.7026182068512,2015.7026182068512,repeat,number,NA,d,0.7285048661287874,Hi,,4,,,,,,,,,low,2016.4227212159894,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,30,0,30,0,,,,,,,,,,,,,,,,10,1130,,,2022.4397079870105,,,160,W,triangle,0.016220254823565483,,,,,1,1,,,,,,,,,,,,2018.9317020999733,2018.9317020999733,2018.9317020999733,2018.9317020999733,2020.4061106930021,2020.4061106930021,2020.4061106930021,2020.4061106930021,2020.438795943046,2020.438795943046,2020.438795943046,2020.438795943046,repeat,number,numRpt,f,0.4914374479558319,Lo,,4,,,,,,,,,low,2020.9283248840366,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,31,0,31,0,,,,,,,,,,,,,,,,10,1140,,,2026.5104784870055,,,139,H,hexagon,0.016113131074234843,,,,,1,0,,,,,,,,,,,,2023.435709694866,2023.435709694866,2023.435709694866,2023.435709694866,2024.9089621158782,2024.9089621158782,2024.9089621158782,2024.9089621158782,2024.9427115488797,2024.9427115488797,2024.9427115488797,2024.9427115488797,repeat,number,numRpt,d,0.06224112515337765,Hi,,4,,,,,,,,,low,2024.9963430010248,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
