LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,top_target_prac2.stopped,tgt_fix_prac2.stopped,bott_target_prac2.stopped,target_resp_prac2.stopped,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,22,0,22,0,,,,,,,,,,,,,,,,10,1225,,,,1920.6924433940148,,160,H,triangle,0.0015014310192782432,,,,,1,0,,,,,,,,,,,,,,,,1916.7712104849925,1916.7712104849925,1916.7712104849925,1916.7712104849925,1918.272968305013,1918.272968305013,1918.272968305013,1918.272968305013,1918.272968305013,1918.272968305013,1918.272968305013,1918.272968305013,repeat,number,numRpt,f,0.8920516549842432,Lo,,,,,,,4,,,,,low,1919.2071461570158,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,23,0,23,0,,,,,,,,,,,,,,,,0,1225,,,,1925.4974089949974,,181,F,star,0.0010866110096685588,,,,,1,0,,,,,,,,,,,,,,,,1921.676533913007,1921.676533913007,1921.676533913007,1921.676533913007,1923.1783459520084,1923.1783459520084,1923.1783459520084,1923.1783459520084,1923.1783459520084,1923.1783459520084,1923.1783459520084,1923.1783459520084,repeat,number,numRpt,f,0.7683543229941279,Hi,,,,,,,4,,,,,low,1923.9957148529938,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,24,0,24,0,,,,,,,,,,,,,,,,0,1225,,,,1931.8544283219962,,125,B,circle,0.0011974840017501265,,,,,1,0,,,,,,,,,,,,,,,,1926.4819763429987,1926.4819763429987,1926.4819763429987,1926.4819763429987,1927.9834942180023,1927.9834942180023,1927.9834942180023,1927.9834942180023,1927.9834942180023,1927.9834942180023,1927.9834942180023,1927.9834942180023,repeat,number,numRpt,d,2.3428271479788236,Hi,,,,,,,4,,,,,low,1930.36948285799,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,25,0,25,0,,,,,,,,,,,,,,,,0,1225,,,,1936.5095454450056,,132,S,triangle,0.0014839179930277169,,,,,0,0,,,,,,,,,,,,,,,,1932.8388646779931,1932.8388646779931,1932.8388646779931,1932.8388646779931,1934.340413449012,1934.340413449012,1934.340413449012,1934.340413449012,1934.340413449012,1934.340413449012,1934.340413449012,1934.340413449012,repeat,number,NA,f,0.6342640149814542,Hi,,,,,,,4,,,,,low,1935.0079880949925,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,26,0,26,0,,,,,,,,,,,,,,,,1,1226,,,,1941.1479909929913,,139,W,hexagon,0.000605465000262484,,,,,1,1,,,,,,,,,,,,,,,,1937.477415603993,1937.477415603993,1937.477415603993,1937.477415603993,1938.979007840011,1938.979007840011,1938.979007840011,1938.979007840011,1938.979007840011,1938.979007840011,1938.979007840011,1938.979007840011,switch,letter,lettSwt,k,0.6412475059914868,Lo,,,,,,,4,,,,,low,1939.6631342949986,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,27,0,27,0,,,,,,,,,,,,,,,,0,1226,,,,1945.8367157120083,,174,F,star,0.001244832994416356,,,,,1,0,,,,,,,,,,,,,,,,1942.1326253630104,1942.1326253630104,1942.1326253630104,1942.1326253630104,1943.6342107650125,1943.6342107650125,1943.6342107650125,1943.6342107650125,1943.6342107650125,1943.6342107650125,1943.6342107650125,1943.6342107650125,repeat,letter,lettRpt,j,0.6676408599887509,Hi,,,,,,,4,,,,,low,1944.334840349009,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,28,0,28,0,,,,,,,,,,,,,,,,10,1236,,,,1950.2580120220082,,181,Y,triangle,0.0005606380000244826,,,,,1,0,,,,,,,,,,,,,,,,1946.8044047139992,1946.8044047139992,1946.8044047139992,1946.8044047139992,1948.306064734992,1948.306064734992,1948.306064734992,1948.306064734992,1948.306064734992,1948.306064734992,1948.306064734992,1948.306064734992,repeat,letter,lettRpt,k,0.4035775769734755,Lo,,,,,,,4,,,,,low,1948.7563851519953,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,29,0,29,0,,,,,,,,,,,,,,,,1,1237,,,,1954.7799358289922,,167,H,hexagon,0.0010117570054717362,,,,,1,0,,,,,,,,,,,,,,,,1951.226035788015,1951.226035788015,1951.226035788015,1951.226035788015,1952.7274783480098,1952.7274783480098,1952.7274783480098,1952.7274783480098,1952.7274783480098,1952.7274783480098,1952.7274783480098,1952.7274783480098,repeat,letter,lettRpt,j,0.5279615659965202,Lo,,,,,,,4,,,,,low,1953.2946334000153,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,30,0,30,0,,,,,,,,,,,,,,,,0,1237,,,,1960.2858146599901,,160,U,circle,0.0011200049775652587,,,,,1,0,,,,,,,,,,,,,,,,1955.7643272890127,1955.7643272890127,1955.7643272890127,1955.7643272890127,1957.2659069049987,1957.2659069049987,1957.2659069049987,1957.2659069049987,1957.2659069049987,1957.2659069049987,1957.2659069049987,1957.2659069049987,repeat,letter,lettRpt,k,1.4694338469707873,Hi,,,,,,,4,,,,,low,1958.7842373890162,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,31,0,31,0,,,,,,,,,,,,,,,,0,1237,,,,1965.3082935330167,,146,D,star,0.0012992080010008067,,,,,1,0,,,,,,,,,,,,,,,,1961.270357660018,1961.270357660018,1961.270357660018,1961.270357660018,1962.771816788998,1962.771816788998,1962.771816788998,1962.771816788998,1962.771816788998,1962.771816788998,1962.771816788998,1962.771816788998,repeat,letter,lettRpt,j,1.0150938919978216,Hi,,,,,,,4,,,,,low,1963.8230804979976,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,10,1247,,,,1974.9021162840072,,125,U,triangle,0.0018508929933886975,,,,,1,0,,,,,,,,,,,,,,,,1971.047745413991,1971.047745413991,1971.047745413991,1971.047745413991,1972.5492899329984,1972.5492899329984,1972.5492899329984,1972.5492899329984,1972.5492899329984,1972.5492899329984,1972.5492899329984,1972.5492899329984,switch,number,numSwt,d,0.8017046400054824,Lo,,,,,,,5,,,space,1.318845784990117,low,1973.4003323270008,1974.9021162840072,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,0,1247,,,,1979.974256482994,,146,W,star,0.0009412069921381772,,,,,1,0,,,,,,,,,,,,,,,,1975.8865994850057,1975.8865994850057,1975.8865994850057,1975.8865994850057,1977.3882148220146,1977.3882148220146,1977.3882148220146,1977.3882148220146,1977.3882148220146,1977.3882148220146,1977.3882148220146,1977.3882148220146,repeat,number,numRpt,d,1.0578880209941417,Hi,,,,,,,5,,,,,low,1978.4897486620175,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,10,1257,,,,1984.5960953439935,,181,Y,hexagon,0.0012374540092423558,,,,,1,0,,,,,,,,,,,,,,,,1980.9587526300165,1980.9587526300165,1980.9587526300165,1980.9587526300165,1982.4601589330123,1982.4601589330123,1982.4601589330123,1982.4601589330123,1982.4601589330123,1982.4601589330123,1982.4601589330123,1982.4601589330123,repeat,number,numRpt,f,0.6102074099762831,Lo,,,,,,,5,,,,,low,1983.110994994,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,1,1258,,,,1989.2013031599927,,174,S,circle,0.001186612993478775,,,,,1,0,,,,,,,,,,,,,,,,1985.5804154979996,1985.5804154979996,1985.5804154979996,1985.5804154979996,1987.0821190839924,1987.0821190839924,1987.0821190839924,1987.0821190839924,1987.0821190839924,1987.0821190839924,1987.0821190839924,1987.0821190839924,repeat,number,numRpt,f,0.5680475539993495,Hi,,,,,,,5,,,,,low,1987.6994474340172,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,1,1259,,,,1993.7894946070155,,139,H,triangle,0.0016314240056090057,,,,,1,0,,,,,,,,,,,,,,,,1990.185518178012,1990.185518178012,1990.185518178012,1990.185518178012,1991.6871738090122,1991.6871738090122,1991.6871738090122,1991.6871738090122,1991.6871738090122,1991.6871738090122,1991.6871738090122,1991.6871738090122,repeat,number,numRpt,d,0.5749306139769033,Lo,,,,,,,5,,,,,low,1992.304773397016,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,0,1259,,,,1998.494488522003,,167,B,star,0.001136535982368514,,,,,1,0,,,,,,,,,,,,,,,,1994.7739460229932,1994.7739460229932,1994.7739460229932,1994.7739460229932,1996.2755942090007,1996.2755942090007,1996.2755942090007,1996.2755942090007,1996.2755942090007,1996.2755942090007,1996.2755942090007,1996.2755942090007,repeat,number,numRpt,f,0.6907849849958438,Hi,,,,,,,5,,,,,low,1997.0097001490067,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,6,0,6,0,,,,,,,,,,,,,,,,10,1269,,,,2003.1163573419908,,132,D,hexagon,0.0011581220023799688,,,,,1,0,,,,,,,,,,,,,,,,1999.479223798,1999.479223798,1999.479223798,1999.479223798,2000.9808764930058,2000.9808764930058,2000.9808764930058,2000.9808764930058,2000.9808764930058,2000.9808764930058,2000.9808764930058,2000.9808764930058,repeat,number,numRpt,d,0.5856073680042755,Lo,,,,,,,5,,,,,low,2001.6149510650139,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,7,0,7,0,,,,,,,,,,,,,,,,10,1279,,,,2007.788303887006,,160,F,circle,0.001229312998475507,,,,,1,0,,,,,,,,,,,,,,,,2004.1009965770063,2004.1009965770063,2004.1009965770063,2004.1009965770063,2005.602605913009,2005.602605913009,2005.602605913009,2005.602605913009,2005.602605913009,2005.602605913009,2005.602605913009,2005.602605913009,repeat,number,numRpt,f,0.6444254899979569,Hi,,,,,,,5,,,,,low,2006.2866518480005,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,8,0,8,0,,,,,,,,,,,,,,,,10,1289,,,,2012.3766221929982,,125,U,hexagon,0.0010109099966939539,,,,,1,0,,,,,,,,,,,,,,,,2008.7560273199924,2008.7560273199924,2008.7560273199924,2008.7560273199924,2010.2575165750168,2010.2575165750168,2010.2575165750168,2010.2575165750168,2010.2575165750168,2010.2575165750168,2010.2575165750168,2010.2575165750168,repeat,number,numRpt,d,0.5685191740049049,Lo,,,,,,,5,,,,,low,2010.8751039199997,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,9,0,9,0,,,,,,,,,,,,,,,,1,1290,,,,2016.9316155530105,,146,W,circle,0.0012277350178919733,,,,,1,0,,,,,,,,,,,,,,,,2013.3611804640095,2013.3611804640095,2013.3611804640095,2013.3611804640095,2014.8627585530048,2014.8627585530048,2014.8627585530048,2014.8627585530048,2014.8627585530048,2014.8627585530048,2014.8627585530048,2014.8627585530048,switch,letter,lettSwt,k,0.5429389989876654,Hi,,,,,,,5,,,,,low,2015.4465398869943,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,10,0,10,0,,,,,,,,,,,,,,,,10,1300,,,,2021.4701638639963,,181,Y,triangle,0.0013616189826279879,,,,,1,0,,,,,,,,,,,,,,,,2017.9159174239903,2017.9159174239903,2017.9159174239903,2017.9159174239903,2019.4177064849937,2019.4177064849937,2019.4177064849937,2019.4177064849937,2019.4177064849937,2019.4177064849937,2019.4177064849937,2019.4177064849937,repeat,letter,lettRpt,k,0.5213068189914338,Lo,,,,,,,5,,,,,low,2019.9851000490016,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,11,0,11,0,,,,,,,,,,,,,,,,0,1300,,,,2026.2086641270143,,174,S,star,0.001204329018946737,,,,,1,0,,,,,,,,,,,,,,,,2022.4545343299978,2022.4545343299978,2022.4545343299978,2022.4545343299978,2023.9561639479944,2023.9561639479944,2023.9561639479944,2023.9561639479944,2023.9561639479944,2023.9561639479944,2023.9561639479944,2023.9561639479944,repeat,letter,lettRpt,k,0.731826323986752,Hi,,,,,,,5,,,,,low,2024.7236220549967,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,12,0,12,0,,,,,,,,,,,,,,,,10,1310,,,,2030.780248494004,,139,H,triangle,0.0012670400028582662,,,,,1,0,,,,,,,,,,,,,,,,2027.1932459780073,2027.1932459780073,2027.1932459780073,2027.1932459780073,2028.6945917239937,2028.6945917239937,2028.6945917239937,2028.6945917239937,2028.6945917239937,2028.6945917239937,2028.6945917239937,2028.6945917239937,repeat,letter,lettRpt,j,0.5598200219683349,Lo,,,,,,,5,,,,,low,2029.2952763469948,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,13,0,13,0,,,,,,,,,,,,,,,,1,1311,,,,2035.268512672017,,167,B,star,0.0011190389923285693,,,,,1,0,,,,,,,,,,,,,,,,2031.7646361500083,2031.7646361500083,2031.7646361500083,2031.7646361500083,2033.2662519680161,2033.2662519680161,2033.2662519680161,2033.2662519680161,2033.2662519680161,2033.2662519680161,2033.2662519680161,2033.2662519680161,repeat,letter,lettRpt,j,0.47793906700098887,Hi,,,,,,,5,,,,,low,2033.7836240300094,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,14,0,14,0,,,,,,,,,,,,,,,,1,1312,,,,2039.9070001020154,,132,D,hexagon,0.0012936459970660508,,,,,1,0,,,,,,,,,,,,,,,,2036.252810637001,2036.252810637001,2036.252810637001,2036.252810637001,2037.754534926993,2037.754534926993,2037.754534926993,2037.754534926993,2037.754534926993,2037.754534926993,2037.754534926993,2037.754534926993,switch,number,numSwt,d,0.6028678390139248,Lo,,,,,,,5,,,,,low,2038.4053491140075,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,15,0,15,0,,,,,,,,,,,,,,,,10,1322,,,,2044.3953908699914,,160,F,circle,0.0010352819808758795,,,,,1,0,,,,,,,,,,,,,,,,2040.8915349119925,2040.8915349119925,2040.8915349119925,2040.8915349119925,2042.393197347992,2042.393197347992,2042.393197347992,2042.393197347992,2042.393197347992,2042.393197347992,2042.393197347992,2042.393197347992,repeat,number,numRpt,f,0.4530898040102329,Hi,,,,,,,5,,,,,low,2042.893593351997,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,16,0,16,0,,,,,,,,,,,,,,,,10,1332,,,,2049.1339344390144,,146,S,triangle,0.001077616005204618,,,,,1,0,,,,,,,,,,,,,,,,2045.379728038999,2045.379728038999,2045.379728038999,2045.379728038999,2046.8814519350126,2046.8814519350126,2046.8814519350126,2046.8814519350126,2046.8814519350126,2046.8814519350126,2046.8814519350126,2046.8814519350126,switch,letter,lettSwt,k,0.7017769619706087,Lo,,,,,,,5,,,,,low,2047.6323040770076,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,17,0,17,0,,,,,,,,,,,,,,,,0,1332,,,,2054.005849903013,,125,Y,hexagon,0.001049561018589884,,,,,0,0,,,,,,,,,,,,,,,,2050.118929738004,2050.118929738004,2050.118929738004,2050.118929738004,2051.6199320830056,2051.6199320830056,2051.6199320830056,2051.6199320830056,2051.6199320830056,2051.6199320830056,2051.6199320830056,2051.6199320830056,switch,number,NA,f,0.8448597959941253,Lo,,,,,,,5,,,,,low,2052.5042652740085,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,18,0,18,0,,,,,,,,,,,,,,,,0,1332,,,,2058.460938859993,,174,B,circle,0.0008916940132621676,,,,,0,1,,,,,,,,,,,,,,,,2054.9736572770053,2054.9736572770053,2054.9736572770053,2054.9736572770053,2056.4752102720086,2056.4752102720086,2056.4752102720086,2056.4752102720086,2056.4752102720086,2056.4752102720086,2056.4752102720086,2056.4752102720086,repeat,number,NA,d,0.43505163298686966,Lo,,,,,,,5,,,,,low,2056.959201843012,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,19,0,19,0,,,,,,,,,,,,,,,,1,1333,,,,2063.0994733170082,,167,U,star,0.0012038800050504506,,,,,1,1,,,,,,,,,,,,,,,,2059.4454068090126,2059.4454068090126,2059.4454068090126,2059.4454068090126,2060.946871952008,2060.946871952008,2060.946871952008,2060.946871952008,2060.946871952008,2060.946871952008,2060.946871952008,2060.946871952008,repeat,number,numRpt,f,0.6325681309972424,Hi,,,,,,,5,,,,,low,2061.614368912007,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,20,0,20,0,,,,,,,,,,,,,,,,1,1334,,,,2067.8878862890124,,160,W,circle,0.0011257700098212808,,,,,1,0,,,,,,,,,,,,,,,,2064.0839229880075,2064.0839229880075,2064.0839229880075,2064.0839229880075,2065.58526748899,2065.58526748899,2065.58526748899,2065.58526748899,2065.58526748899,2065.58526748899,2065.58526748899,2065.58526748899,switch,letter,lettSwt,k,0.7521673890005331,Hi,,,,,,,5,,,,,low,2066.3863883329905,2067.8878862890124,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,21,0,21,0,,,,,,,,,,,,,,,,1,1335,,,,2072.576308602991,,139,F,triangle,0.0008326600072905421,,,,,1,0,,,,,,,,,,,,,,,,2068.8724522080156,2068.8724522080156,2068.8724522080156,2068.8724522080156,2070.373892169009,2070.373892169009,2070.373892169009,2070.373892169009,2070.373892169009,2070.373892169009,2070.373892169009,2070.373892169009,repeat,letter,lettRpt,j,0.6678086809988599,Lo,,,,,,,5,,,,,low,2071.0746142440184,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,22,0,22,0,,,,,,,,,,,,,,,,0,1335,,,,2077.2148132080038,,132,D,star,0.017020408005919307,,,,,1,0,,,,,,,,,,,,,,,,2073.560818007012,2073.560818007012,2073.560818007012,2073.560818007012,2075.04593955999,2075.04593955999,2075.04593955999,2075.04593955999,2075.062527397007,2075.062527397007,2075.062527397007,2075.062527397007,repeat,letter,lettRpt,j,0.6182130690140184,Hi,,,,,,,5,,,,,low,2075.7132547550136,2077.2148132080038,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,23,0,23,0,,,,,,,,,,,,,,,,10,1345,,,,2081.8870915269945,,181,H,hexagon,0.0009910679946187884,,,,,1,0,,,,,,,,,,,,,,,,2078.1994068750064,2078.1994068750064,2078.1994068750064,2078.1994068750064,2079.7011331490066,2079.7011331490066,2079.7011331490066,2079.7011331490066,2079.7011331490066,2079.7011331490066,2079.7011331490066,2079.7011331490066,repeat,letter,lettRpt,j,0.6344664259813726,Lo,,,,,,,5,,,,,low,2080.3850504739967,2081.8870915269945,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
