LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,23,0,23,0,,,,,,,,,,,,,,,,10,1653,,,2221.1339976298623,,,Y,139,hexagon,0.016722546191886067,,,,,1,0,,,,,,,,,,,,2217.6599518929143,2217.6599518929143,2217.6599518929143,2217.6599518929143,2219.1333524619695,2219.1333524619695,2219.1333524619695,2219.1333524619695,2219.1668837580364,2219.1668837580364,2219.1668837580364,2219.1668837580364,repeat,number,numRpt,j,0.46315000602044165,Hi,,,5,,,,,high,2219.6207178039476,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,24,0,24,0,,,,,,,,,,,,,,,,0,1653,,,2225.8210108908825,,,H,181,hexagon,0.0167220130097121,,,,,1,0,,,,,,,,,,,,2222.1301724070217,2222.1301724070217,2222.1301724070217,2222.1301724070217,2223.60339649301,2223.60339649301,2223.60339649301,2223.60339649301,2223.6368532578927,2223.6368532578927,2223.6368532578927,2223.6368532578927,repeat,number,numRpt,k,0.6837928900495172,Hi,,,5,,,,,high,2224.3181369788945,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,25,0,25,0,,,,,,,,,,,,,,,,0,1653,,,2230.4744518620428,,,B,139,circle,0.01648830296471715,,,,,1,0,,,,,,,,,,,,2226.8170779398642,2226.8170779398642,2226.8170779398642,2226.8170779398642,2228.2885184339248,2228.2885184339248,2228.2885184339248,2228.2885184339248,2228.321969256038,2228.321969256038,2228.321969256038,2228.321969256038,repeat,number,numRpt,j,0.6458176169544458,Hi,,,5,,,,,high,2228.9611271109898,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,26,0,26,0,,,,,,,,,,,,,,,,10,1663,,,2234.927924594842,,,U,132,star,0.016630274010822177,,,,,1,0,,,,,,,,,,,,2231.4699115159456,2231.4699115159456,2231.4699115159456,2231.4699115159456,2232.9419914649334,2232.9419914649334,2232.9419914649334,2232.9419914649334,2232.9753846570384,2232.9753846570384,2232.9753846570384,2232.9753846570384,repeat,number,numRpt,j,0.4584077310282737,Lo,,,5,,,,,high,2233.428262047004,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,27,0,27,0,,,,,,,,,,,,,,,,1,1664,,,2239.58132887003,,2240.0815712038893,D,146,triangle,0.004737847950309515,,,,,1,0,,,,,,,,,,,,2235.9236229439266,2235.9236229439266,2235.9236229439266,2235.9236229439266,2237.412105596857,2237.412105596857,2237.412105596857,2237.412105596857,2237.428705747938,2237.428705747938,2237.428705747938,2237.428705747938,switch,letter,lettSwt,d,0.6348324290011078,Lo,,,5,,,,,high,2238.0822043558583,,,,,2239.58132887003,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,28,0,28,0,,,,,,,,,,,,,,,,0,1664,,,2244.7184698458295,,,Y,160,hexagon,-0.0009094320703297853,,,,,1,0,,,,,,,,,,,,2240.58891014196,2240.58891014196,2240.58891014196,2240.58891014196,2242.082305187825,2242.082305187825,2242.082305187825,2242.082305187825,2242.0989749520086,2242.0989749520086,2242.0989749520086,2242.0989749520086,repeat,letter,lettRpt,f,1.1057055070996284,Hi,,,5,,,,,high,2243.2220122190192,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,29,0,29,0,,,,,,,,,,,,,,,,1,1665,,,2249.422116657952,,,S,174,triangle,0.0019357348792254925,,,,,1,0,,,,,,,,,,,,2245.7136681778356,2245.7136681778356,2245.7136681778356,2245.7136681778356,2247.2027526949532,2247.2027526949532,2247.2027526949532,2247.2027526949532,2247.2193706599064,2247.2193706599064,2247.2193706599064,2247.2193706599064,repeat,letter,lettRpt,f,0.6991352511104196,Lo,,,5,,,,,high,2247.925103261834,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,30,0,30,0,,,,,,,,,,,,,,,,1,1666,,,2254.1087405579165,,,W,125,star,0.001965421950444579,,,,,1,0,,,,,,,,,,,,2250.417502364842,2250.417502364842,2250.417502364842,2250.417502364842,2251.9061277369037,2251.9061277369037,2251.9061277369037,2251.9061277369037,2251.9230018039234,2251.9230018039234,2251.9230018039234,2251.9230018039234,switch,number,numSwt,j,0.676003301050514,Lo,,,5,,,,,high,2252.61021330487,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,31,0,31,0,,,,,,,,,,,,,,,,10,1676,,,2258.912377039902,,,F,167,circle,0.0019186818972229958,,,,,1,0,,,,,,,,,,,,2255.1046125129797,2255.1046125129797,2255.1046125129797,2255.1046125129797,2256.593107147841,2256.593107147841,2256.593107147841,2256.593107147841,2256.609578399919,2256.609578399919,2256.609578399919,2256.609578399919,switch,letter,lettSwt,d,0.7939659559633583,Hi,,,5,,,,,high,2257.415869744029,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,10,1686,,,2267.5174312228337,,,D,125,hexagon,0.01704608998261392,,,,,1,0,,,,,,,,,,,,2263.9266598669346,2263.9266598669346,2263.9266598669346,2263.9266598669346,2265.399745572824,2265.399745572824,2265.399745572824,2265.399745572824,2265.4331030680332,2265.4331030680332,2265.4331030680332,2265.4331030680332,repeat,letter,lettRpt,d,0.5706993089988828,Hi,,,6,,,space,0.49761100416071713,high,2266.004500512965,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,0,1686,,,2272.170782636851,,,U,146,circle,0.01670952094718814,,,,,1,0,,,,,,,,,,,,2268.5137640079483,2268.5137640079483,2268.5137640079483,2268.5137640079483,2269.9869240848348,2269.9869240848348,2269.9869240848348,2269.9869240848348,2270.0199871419463,2270.0199871419463,2270.0199871419463,2270.0199871419463,repeat,letter,lettRpt,f,0.6412408959586173,Hi,,,6,,,,,high,2270.660443289904,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,1,1687,,,2276.840965214884,,,H,174,star,0.016770555172115564,,,,,1,0,,,,,,,,,,,,2273.166870289948,2273.166870289948,2273.166870289948,2273.166870289948,2274.640281153843,2274.640281153843,2274.640281153843,2274.640281153843,2274.6736049689353,2274.6736049689353,2274.6736049689353,2274.6736049689353,repeat,letter,lettRpt,d,0.6578558620531112,Lo,,,6,,,,,high,2275.3290526219644,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,0,3,0,,,,,,,,,,,,,,,,1,1688,,,2281.51132596191,,,S,160,triangle,0.017028458882123232,,,,,1,0,,,,,,,,,,,,2277.8369272849523,2277.8369272849523,2277.8369272849523,2277.8369272849523,2279.3104332280345,2279.3104332280345,2279.3104332280345,2279.3104332280345,2279.343671626877,2279.343671626877,2279.343671626877,2279.343671626877,repeat,letter,lettRpt,f,0.6565251140855253,Lo,,,6,,,,,high,2279.9978982738685,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,4,0,4,0,,,,,,,,,,,,,,,,0,1688,,,2286.1478929780424,,,Y,132,circle,0.01672047097235918,,,,,1,0,,,,,,,,,,,,2282.50719832303,2282.50719832303,2282.50719832303,2282.50719832303,2283.9807257568464,2283.9807257568464,2283.9807257568464,2283.9807257568464,2284.0138543178327,2284.0138543178327,2284.0138543178327,2284.0138543178327,repeat,letter,lettRpt,f,0.632011208217591,Hi,,,6,,,,,high,2284.637265166035,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,5,0,5,0,,,,,,,,,,,,,,,,0,1688,,,2290.784986801911,,,B,139,hexagon,0.016871856059879065,,,,,1,0,,,,,,,,,,,,2287.143919416005,2287.143919416005,2287.143919416005,2287.143919416005,2288.617533603916,2288.617533603916,2288.617533603916,2288.617533603916,2288.6507490850054,2288.6507490850054,2288.6507490850054,2288.6507490850054,switch,number,numSwt,j,0.6188003341667354,Hi,,,6,,,,,high,2289.2723553429823,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,6,0,6,0,,,,,,,,,,,,,,,,1,1689,,,2295.371745054843,,,W,181,triangle,0.01664932002313435,,,,,1,0,,,,,,,,,,,,2291.7807560029905,2291.7807560029905,2291.7807560029905,2291.7807560029905,2293.2523386299144,2293.2523386299144,2293.2523386299144,2293.2523386299144,2293.2857495530043,2293.2857495530043,2293.2857495530043,2293.2857495530043,repeat,number,numRpt,k,0.5856551849283278,Lo,,,6,,,,,high,2293.860430464847,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,7,0,7,0,,,,,,,,,,,,,,,,10,1699,,,2300.058564774925,,,F,167,star,0.01653633499518037,,,,,1,0,,,,,,,,,,,,2296.367247954011,2296.367247954011,2296.367247954011,2296.367247954011,2297.8392594289035,2297.8392594289035,2297.8392594289035,2297.8392594289035,2297.8725302210078,2297.8725302210078,2297.8725302210078,2297.8725302210078,repeat,number,numRpt,k,0.67910012206994,Lo,,,6,,,,,high,2298.5468802140094,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,8,0,8,0,,,,,,,,,,,,,,,,1,1700,,,2305.078809497878,,,D,125,star,0.0003741700202226639,,,,,1,0,,,,,,,,,,,,2301.037789394846,2301.037789394846,2301.037789394846,2301.037789394846,2302.525990257971,2302.525990257971,2302.525990257971,2302.525990257971,2302.5427565409336,2302.5427565409336,2302.5427565409336,2302.5427565409336,repeat,number,numRpt,j,1.0101252940949053,Lo,,,6,,,,,high,2303.567681789864,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,9,0,9,0,,,,,,,,,,,,,,,,1,1701,,,2309.8661724110134,,,U,146,triangle,0.01659913407638669,,,,,1,0,,,,,,,,,,,,2306.0746516149957,2306.0746516149957,2306.0746516149957,2306.0746516149957,2307.54642140097,2307.54642140097,2307.54642140097,2307.54642140097,2307.5798644588795,2307.5798644588795,2307.5798644588795,2307.5798644588795,repeat,number,numRpt,j,0.7938445860054344,Lo,,,6,,,,,high,2308.3671934108716,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,10,0,10,0,,,,,,,,,,,,,,,,0,1701,,,2314.5189797519706,,,H,174,circle,0.0019747770857065916,,,,,1,0,,,,,,,,,,,,2310.8610176618677,2310.8610176618677,2310.8610176618677,2310.8610176618677,2312.3498578059953,2312.3498578059953,2312.3498578059953,2312.3498578059953,2312.3666228039656,2312.3666228039656,2312.3666228039656,2312.3666228039656,repeat,number,numRpt,k,0.6373510360717773,Hi,,,6,,,,,high,2313.0240196560044,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,11,0,11,0,,,,,,,,,,,,,,,,0,1701,,,2319.222698432859,,,S,160,hexagon,0.001985774142667651,,,,,1,0,,,,,,,,,,,,2315.5149269199464,2315.5149269199464,2315.5149269199464,2315.5149269199464,2317.0034745449666,2317.0034745449666,2317.0034745449666,2317.0034745449666,2317.020227439003,2317.020227439003,2317.020227439003,2317.020227439003,repeat,number,numRpt,k,0.686109010130167,Hi,,,6,,,,,high,2317.7245259918272,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,12,0,12,0,,,,,,,,,,,,,,,,1,1702,,,2323.9262326599564,,,Y,132,triangle,0.0020454619079828262,,,,,1,0,,,,,,,,,,,,2320.2182814488187,2320.2182814488187,2320.2182814488187,2320.2182814488187,2321.707119826926,2321.707119826926,2321.707119826926,2321.707119826926,2321.7235423829406,2321.7235423829406,2321.7235423829406,2321.7235423829406,repeat,number,numRpt,j,0.6969008520245552,Lo,,,6,,,,,high,2322.429657849949,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,13,0,13,0,,,,,,,,,,,,,,,,10,1712,,,2328.4995608190075,,,B,139,hexagon,0.0018157679587602615,,,,,1,0,,,,,,,,,,,,2324.921462242026,2324.921462242026,2324.921462242026,2324.921462242026,2326.4105751710013,2326.4105751710013,2326.4105751710013,2326.4105751710013,2326.427113506943,2326.427113506943,2326.427113506943,2326.427113506943,switch,letter,lettSwt,d,0.5616264520213008,Hi,,,6,,,,,high,2326.9997751510236,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,14,0,14,0,,,,,,,,,,,,,,,,1,1713,,,2333.298124268884,,,W,181,star,0.002090933034196496,,,,,1,0,,,,,,,,,,,,2329.492040948011,2329.492040948011,2329.492040948011,2329.492040948011,2330.980774427997,2330.980774427997,2330.980774427997,2330.980774427997,2330.997506988002,2330.997506988002,2330.997506988002,2330.997506988002,repeat,letter,lettRpt,f,0.7837129880208522,Lo,,,6,,,,,high,2331.787756590871,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,15,0,15,0,,,,,,,,,,,,,,,,10,1723,,,2337.9015612779185,,,F,167,circle,0.0012380119878798723,,,,,1,0,,,,,,,,,,,,2334.2787781688385,2334.2787781688385,2334.2787781688385,2334.2787781688385,2335.7677232339047,2335.7677232339047,2335.7677232339047,2335.7677232339047,2335.784399966011,2335.784399966011,2335.784399966011,2335.784399966011,repeat,letter,lettRpt,d,0.597565985051915,Hi,,,6,,,,,high,2336.390135681024,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,16,0,16,0,,,,,,,,,,,,,,,,10,1733,,,2342.471865464933,,,B,174,circle,0.016980959102511406,,,,,1,0,,,,,,,,,,,,2338.897917922819,2338.897917922819,2338.897917922819,2338.897917922819,2340.3711041128263,2340.3711041128263,2340.3711041128263,2340.3711041128263,2340.404409478884,2340.404409478884,2340.404409478884,2340.404409478884,repeat,letter,lettRpt,d,0.5513848930131644,Hi,,,6,,,,,high,2340.9565068050288,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,17,0,17,0,,,,,,,,,,,,,,,,0,1733,,,2347.2087238489185,,,F,181,star,0.013229158939793706,,,,,0,0,,,,,,,,,,,,2343.4679406839423,2343.4679406839423,2343.4679406839423,2343.4679406839423,2344.957884382922,2344.957884382922,2344.957884382922,2344.957884382922,2344.974603735842,2344.974603735842,2344.974603735842,2344.974603735842,repeat,letter,NA,f,0.7117902580648661,Hi,,,6,,,,,high,2345.6975968719926,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,18,0,18,0,,,,,,,,,,,,,,,,1,1734,,,2353.2126766620204,,,S,139,triangle,0.016769777983427048,,,,,1,1,,,,,,,,,,,,2348.2047377929557,2348.2047377929557,2348.2047377929557,2348.2047377929557,2349.6780670189764,2349.6780670189764,2349.6780670189764,2349.6780670189764,2349.711368891876,2349.711368891876,2349.711368891876,2349.711368891876,switch,number,numSwt,j,1.9892365701962262,Lo,,,6,,,,,high,2351.7009355698247,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,19,0,19,0,,,,,,,,,,,,,,,,10,1744,,,2357.866118810838,,,H,160,hexagon,0.0021315529011189938,,,,,1,0,,,,,,,,,,,,2354.1930825549643,2354.1930825549643,2354.1930825549643,2354.1930825549643,2355.6821275318507,2355.6821275318507,2355.6821275318507,2355.6821275318507,2355.6988924799953,2355.6988924799953,2355.6988924799953,2355.6988924799953,switch,letter,lettSwt,d,0.6426200810819864,Hi,,,6,,,,,high,2356.3553010229953,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,20,0,20,0,,,,,,,,,,,,,,,,1,1745,,,2363.053376494907,,,U,146,triangle,0.016528729116544127,,,,,1,0,,,,,,,,,,,,2358.8624387418386,2358.8624387418386,2358.8624387418386,2358.8624387418386,2360.3355268419255,2360.3355268419255,2360.3355268419255,2360.3355268419255,2360.368899340043,2360.368899340043,2360.368899340043,2360.368899340043,repeat,letter,lettRpt,f,1.1751492240000516,Lo,,,6,,,,,high,2361.5415933718905,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,21,0,21,0,,,,,,,,,,,,,,,,10,1755,,,2367.6567111560144,,,W,125,circle,0.005316245136782527,,,,,1,0,,,,,,,,,,,,2364.034848542884,2364.034848542884,2364.034848542884,2364.034848542884,2365.5227655728813,2365.5227655728813,2365.5227655728813,2365.5227655728813,2365.5391893628985,2365.5391893628985,2365.5391893628985,2365.5391893628985,repeat,letter,lettRpt,f,0.5896641700528562,Hi,,,6,,,,,high,2366.145421935944,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,22,0,22,0,,,,,,,,,,,,,,,,1,1756,,,2372.293457492022,,,D,132,star,0.016686508897691965,,,,,1,0,,,,,,,,,,,,2368.652969941031,2368.652969941031,2368.652969941031,2368.652969941031,2370.1262560028117,2370.1262560028117,2370.1262560028117,2370.1262560028117,2370.1595269029494,2370.1595269029494,2370.1595269029494,2370.1595269029494,repeat,letter,lettRpt,d,0.6321658669039607,Lo,,,6,,,,,high,2370.7823174218647,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,23,0,23,0,,,,,,,,,,,,,,,,1,1757,,,2376.913472425891,,,Y,167,hexagon,0.016640554182231426,,,,,1,0,,,,,,,,,,,,2373.2893472029828,2373.2893472029828,2373.2893472029828,2373.2893472029828,2374.7628359508235,2374.7628359508235,2374.7628359508235,2374.7628359508235,2374.7963723898865,2374.7963723898865,2374.7963723898865,2374.7963723898865,repeat,letter,lettRpt,f,0.6092539511155337,Hi,,,6,,,,,high,2375.400200498989,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,24,0,24,0,,,,,,,,,,,,,,,,1,1758,,,2381.7672711499035,,,F,160,triangle,0.0004910810384899378,,,,,1,0,,,,,,,,,,,,2377.8930642770138,2377.8930642770138,2377.8930642770138,2377.8930642770138,2379.38286889391,2379.38286889391,2379.38286889391,2379.38286889391,2379.3998365509324,2379.3998365509324,2379.3998365509324,2379.3998365509324,repeat,letter,lettRpt,d,0.8494612579233944,Lo,,,6,,,,,high,2380.253976479871,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,25,0,25,0,,,,,,,,,,,,,,,,1,1759,,,2386.5374611529987,,,D,139,star,0.01699527003802359,,,,,1,0,,,,,,,,,,,,2382.7630762129556,2382.7630762129556,2382.7630762129556,2382.7630762129556,2384.236587818945,2384.236587818945,2384.236587818945,2384.236587818945,2384.2700417099986,2384.2700417099986,2384.2700417099986,2384.2700417099986,switch,number,numSwt,j,0.7540164201054722,Lo,,,6,,,,,high,2385.0245998769533,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
