LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,fix.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,27,0,27,0,,,,,,,,,,,,,,,,10,1556,,,,2679.0483195548877,125,D,triangle,0.0012027660850435495,,,,,1,1,,,,,,,,,,,,2675.4609400469344,2675.4609400469344,2675.4609400469344,2675.4609400469344,2676.962581244996,2676.962581244996,2676.962581244996,2676.962581244996,2676.962581244996,2676.962581244996,2676.962581244996,2676.962581244996,switch,letter,lettSwt,j,0.5359852551482618,Lo,,,4,,,,,,high,2677.546630262863,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,28,0,28,0,,,,,,,,,,,,,,,,1,1557,,,,2683.4530807649717,160,B,triangle,0.0010568930301815271,,,,,1,0,,,,,,,,,,,,2680.032611616887,2680.032611616887,2680.032611616887,2680.032611616887,2681.5341515778564,2681.5341515778564,2681.5341515778564,2681.5341515778564,2681.5341515778564,2681.5341515778564,2681.5341515778564,2681.5341515778564,repeat,letter,lettRpt,j,0.39868499618023634,Lo,,,4,,,,,,high,2681.9681662779767,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,29,0,29,0,,,,,,,,,,,,,,,,1,1558,,,,2688.0413872830104,146,U,star,0.0010749639477580786,,,,,1,0,,,,,,,,,,,,2684.4374206128996,2684.4374206128996,2684.4374206128996,2684.4374206128996,2685.9392998798285,2685.9392998798285,2685.9392998798285,2685.9392998798285,2685.9392998798285,2685.9392998798285,2685.9392998798285,2685.9392998798285,switch,number,numSwt,d,0.5513172470964491,Lo,,,4,,,,,,high,2686.539888103958,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,30,0,30,0,,,,,,,,,,,,,,,,0,1558,,,,2692.3964556839783,132,F,hexagon,0.0012230530846863985,,,,,0,0,,,,,,,,,,,,2689.025891901925,2689.025891901925,2689.025891901925,2689.025891901925,2690.527791409986,2690.527791409986,2690.527791409986,2690.527791409986,2690.527791409986,2690.527791409986,2690.527791409986,2690.527791409986,repeat,number,NA,f,0.3173896980006248,Lo,,,4,,,,,,high,2690.8945749539416,2692.3964556839783,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,31,0,31,0,,,,,,,,,,,,,,,,0,1558,,,,2697.0347532539163,181,S,circle,0.0008412920869886875,,,,,1,1,,,,,,,,,,,,2693.3806968790013,2693.3806968790013,2693.3806968790013,2693.3806968790013,2694.882386862999,2694.882386862999,2694.882386862999,2694.882386862999,2694.882386862999,2694.882386862999,2694.882386862999,2694.882386862999,repeat,number,numRpt,f,0.6068829901050776,Hi,,,4,,,,,,high,2695.5333939089905,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,0,1558,,,,2736.3613324288744,132,W,hexagon,0.0021118000149726868,,,,,1,0,,,,,,,,,,,,2732.908370884834,2732.908370884834,2732.908370884834,2732.908370884834,2734.4094032989815,2734.4094032989815,2734.4094032989815,2734.4094032989815,2734.4094032989815,2734.4094032989815,2734.4094032989815,2734.4094032989815,repeat,number,numRpt,d,0.4017593371681869,Hi,,,5,,,,space,17.914971304126084,high,2734.859858904965,2736.3613324288744,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,0,1558,,,,2740.7497270838358,181,U,circle,0.001005734084174037,,,,,0,0,,,,,,,,,,,,2737.3459382599685,2737.3459382599685,2737.3459382599685,2737.3459382599685,2738.847380631836,2738.847380631836,2738.847380631836,2738.847380631836,2738.847380631836,2738.847380631836,2738.847380631836,2738.847380631836,switch,letter,NA,j,0.3629447740968317,Hi,,,5,,,,,,high,2739.2478999679442,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,1,1559,,,,2745.304655994987,167,Y,star,0.0013328120112419128,,,,,1,1,,,,,,,,,,,,2741.7174611918163,2741.7174611918163,2741.7174611918163,2741.7174611918163,2743.218943011947,2743.218943011947,2743.218943011947,2743.218943011947,2743.218943011947,2743.218943011947,2743.218943011947,2743.218943011947,repeat,letter,lettRpt,k,0.5361527830827981,Lo,,,5,,,,,,high,2743.8030225029215,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,10,1569,,,,2749.742977462942,174,S,triangle,0.0014616649132221937,,,,,1,0,,,,,,,,,,,,2746.2891845789272,2746.2891845789272,2746.2891845789272,2746.2891845789272,2747.7906672689132,2747.7906672689132,2747.7906672689132,2747.7906672689132,2747.7906672689132,2747.7906672689132,2747.7906672689132,2747.7906672689132,repeat,letter,lettRpt,k,0.4329861360602081,Lo,,,5,,,,,,high,2748.2577805919573,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,1,1570,,,,2754.0809481767938,125,H,star,0.0012369549367576838,,,,,1,0,,,,,,,,,,,,2750.727475763997,2750.727475763997,2750.727475763997,2750.727475763997,2752.2289717218373,2752.2289717218373,2752.2289717218373,2752.2289717218373,2752.2289717218373,2752.2289717218373,2752.2289717218373,2752.2289717218373,switch,number,numSwt,d,0.32437956309877336,Lo,,,5,,,,,,high,2752.596198173007,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,0,1570,,,,2758.5025915578008,160,D,circle,0.0013274699449539185,,,,,1,0,,,,,,,,,,,,2755.065385293914,2755.065385293914,2755.065385293914,2755.065385293914,2756.5671896419954,2756.5671896419954,2756.5671896419954,2756.5671896419954,2756.5671896419954,2756.5671896419954,2756.5671896419954,2756.5671896419954,repeat,number,numRpt,f,0.40825382131151855,Hi,,,5,,,,,,high,2757.017712083878,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,6,0,6,0,,,,,,,,,,,,,,,,10,1580,,,,2763.024097527843,146,B,triangle,0.0013604180421680212,,,,,1,0,,,,,,,,,,,,2759.487055212958,2759.487055212958,2759.487055212958,2759.487055212958,2760.9888077639043,2760.9888077639043,2760.9888077639043,2760.9888077639043,2760.9888077639043,2760.9888077639043,2760.9888077639043,2760.9888077639043,switch,letter,lettSwt,j,0.48592785303480923,Lo,,,5,,,,,,high,2761.5224195430055,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,7,0,7,0,,,,,,,,,,,,,,,,10,1590,,,,2767.4123342749663,139,F,hexagon,0.0009261448867619038,,,,,1,0,,,,,,,,,,,,2764.0087429748382,2764.0087429748382,2764.0087429748382,2764.0087429748382,2765.510296202963,2765.510296202963,2765.510296202963,2765.510296202963,2765.510296202963,2765.510296202963,2765.510296202963,2765.510296202963,repeat,letter,lettRpt,j,0.3651338980998844,Hi,,,5,,,,,,high,2765.9110696648713,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,8,0,8,0,,,,,,,,,,,,,,,,10,1600,,,,2771.833889957983,132,W,star,0.0010717329569160938,,,,,1,0,,,,,,,,,,,,2768.380392676918,2768.380392676918,2768.380392676918,2768.380392676918,2769.881766391918,2769.881766391918,2769.881766391918,2769.881766391918,2769.881766391918,2769.881766391918,2769.881766391918,2769.881766391918,switch,number,numSwt,d,0.4023547852411866,Lo,,,5,,,,,,high,2770.332157440018,2771.833889957983,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,9,0,9,0,,,,,,,,,,,,,,,,0,1600,,,,2776.2221076749265,181,U,hexagon,0.0010729320347309113,,,,,0,0,,,,,,,,,,,,2772.818457379937,2772.818457379937,2772.818457379937,2772.818457379937,2774.3199926938396,2774.3199926938396,2774.3199926938396,2774.3199926938396,2774.3199926938396,2774.3199926938396,2774.3199926938396,2774.3199926938396,switch,letter,NA,j,0.352985589299351,Lo,,,5,,,,,,high,2774.720325829927,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,10,0,10,0,,,,,,,,,,,,,,,,10,1610,,,,2780.6102919599507,167,Y,triangle,0.0015277429483830929,,,,,1,1,,,,,,,,,,,,2777.2067522399593,2777.2067522399593,2777.2067522399593,2777.2067522399593,2778.7083887117915,2778.7083887117915,2778.7083887117915,2778.7083887117915,2778.7083887117915,2778.7083887117915,2778.7083887117915,2778.7083887117915,switch,number,numSwt,f,0.3514583259820938,Lo,,,5,,,,,,high,2779.108827706892,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,11,0,11,0,,,,,,,,,,,,,,,,0,1610,,,,2785.0151470319834,174,S,circle,0.0012884598691016436,,,,,1,0,,,,,,,,,,,,2781.5947603229433,2781.5947603229433,2781.5947603229433,2781.5947603229433,2783.096535894787,2783.096535894787,2783.096535894787,2783.096535894787,2783.096535894787,2783.096535894787,2783.096535894787,2783.096535894787,repeat,number,numRpt,f,0.3976228723768145,Hi,,,5,,,,,,high,2783.530259181978,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,12,0,12,0,,,,,,,,,,,,,,,,1,1611,,,,2789.386547752889,125,H,hexagon,0.0013657421804964542,,,,,1,0,,,,,,,,,,,,2786.0000285648275,2786.0000285648275,2786.0000285648275,2786.0000285648275,2787.501117591979,2787.501117591979,2787.501117591979,2787.501117591979,2787.501117591979,2787.501117591979,2787.501117591979,2787.501117591979,switch,letter,lettSwt,j,0.34619207703508437,Hi,,,5,,,,,,high,2787.885032846825,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,13,0,13,0,,,,,,,,,,,,,,,,1,1612,,,,2793.8079958469607,160,D,triangle,0.0009859590791165829,,,,,1,0,,,,,,,,,,,,2790.354240054963,2790.354240054963,2790.354240054963,2790.354240054963,2791.8559630948585,2791.8559630948585,2791.8559630948585,2791.8559630948585,2791.8559630948585,2791.8559630948585,2791.8559630948585,2791.8559630948585,repeat,letter,lettRpt,j,0.4236450700554997,Lo,,,5,,,,,,high,2792.323216834804,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,14,0,14,0,,,,,,,,,,,,,,,,0,1612,,,,2798.2298378399573,146,B,star,0.001338317058980465,,,,,0,0,,,,,,,,,,,,2794.792460497003,2794.792460497003,2794.792460497003,2794.792460497003,2796.2943740079645,2796.2943740079645,2796.2943740079645,2796.2943740079645,2796.2943740079645,2796.2943740079645,2796.2943740079645,2796.2943740079645,switch,number,NA,f,0.4075307243037969,Lo,,,5,,,,,,high,2796.7449275888503,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,15,0,15,0,,,,,,,,,,,,,,,,10,1622,,,,2802.651315758005,139,F,circle,0.0012690681032836437,,,,,1,1,,,,,,,,,,,,2799.214209617814,2799.214209617814,2799.214209617814,2799.214209617814,2800.7157777028624,2800.7157777028624,2800.7157777028624,2800.7157777028624,2800.7157777028624,2800.7157777028624,2800.7157777028624,2800.7157777028624,switch,letter,lettSwt,j,0.38478413014672697,Hi,,,5,,,2803.1515399338678,,,high,2801.1496152128093,2802.651315758005,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,16,0,16,0,,,,,,,,,,,,,,,,10,1632,,,,2806.9728435038123,174,S,hexagon,0.0011024039704352617,,,,,1,0,,,,,,,,,,,,2803.635519908974,2803.635519908974,2803.635519908974,2803.635519908974,2805.1374972967897,2805.1374972967897,2805.1374972967897,2805.1374972967897,2805.1374972967897,2805.1374972967897,2805.1374972967897,2805.1374972967897,switch,number,numSwt,f,0.3065861843060702,Hi,,,5,,,,,,high,2805.4878929278348,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,17,0,17,0,,,,,,,,,,,,,,,,10,1642,,,,2811.411085479893,181,Y,star,0.0012981151230633259,,,,,1,0,,,,,,,,,,,,2807.957259241957,2807.957259241957,2807.957259241957,2807.957259241957,2809.458758418914,2809.458758418914,2809.458758418914,2809.458758418914,2809.458758418914,2809.458758418914,2809.458758418914,2809.458758418914,switch,letter,lettSwt,k,0.4288945682346821,Lo,,,5,,,,,,high,2809.9259504748043,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,18,0,18,0,,,,,,,,,,,,,,,,0,1642,,,,2815.7826411027927,160,U,circle,0.0012436038814485073,,,,,0,0,,,,,,,,,,,,2812.3954418569338,2812.3954418569338,2812.3954418569338,2812.3954418569338,2813.8970385238063,2813.8970385238063,2813.8970385238063,2813.8970385238063,2813.8970385238063,2813.8970385238063,2813.8970385238063,2813.8970385238063,switch,number,NA,d,0.35687269922345877,Lo,,,5,,,,,,high,2814.297330842819,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,19,0,19,0,,,,,,,,,,,,,,,,0,1642,,,,2820.3208821699955,125,W,triangle,0.0013405971694737673,,,,,0,1,,,,,,,,,,,,2816.7668796749786,2816.7668796749786,2816.7668796749786,2816.7668796749786,2818.2686589998193,2818.2686589998193,2818.2686589998193,2818.2686589998193,2818.2686589998193,2818.2686589998193,2818.2686589998193,2818.2686589998193,repeat,number,NA,f,0.5289990701712668,Lo,,,5,,,,,,high,2818.835957449861,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,20,0,20,0,,,,,,,,,,,,,,,,1,1643,,,,2824.7923778118566,132,H,triangle,0.0010136798955500126,,,,,1,1,,,,,,,,,,,,2821.305225681979,2821.305225681979,2821.305225681979,2821.305225681979,2822.8066759468056,2822.8066759468056,2822.8066759468056,2822.8066759468056,2822.8066759468056,2822.8066759468056,2822.8066759468056,2822.8066759468056,repeat,number,numRpt,d,0.45847895205952227,Lo,,,5,,,,,,high,2823.307277334854,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,21,0,21,0,,,,,,,,,,,,,,,,1,1644,,,,2829.2805868228897,139,B,hexagon,0.001158860046416521,,,,,1,0,,,,,,,,,,,,2825.7767789878417,2825.7767789878417,2825.7767789878417,2825.7767789878417,2827.2783378339373,2827.2783378339373,2827.2783378339373,2827.2783378339373,2827.2783378339373,2827.2783378339373,2827.2783378339373,2827.2783378339373,switch,letter,lettSwt,j,0.4531475792173296,Hi,,,5,,,,,,high,2827.7789391339757,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,22,0,22,0,,,,,,,,,,,,,,,,10,1654,,,,2833.7357252398506,167,F,star,0.0012488551437854767,,,,,1,0,,,,,,,,,,,,2830.265240423847,2830.265240423847,2830.265240423847,2830.265240423847,2831.7667817238253,2831.7667817238253,2831.7667817238253,2831.7667817238253,2831.7667817238253,2831.7667817238253,2831.7667817238253,2831.7667817238253,switch,number,numSwt,f,0.41936740023083985,Lo,,,5,,,,,,high,2832.2341484078206,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,23,0,23,0,,,,,,,,,,,,,,,,0,1654,,,,2838.1404704928864,146,D,circle,0.001095675164833665,,,,,0,0,,,,,,,,,,,,2834.719967048848,2834.719967048848,2834.719967048848,2834.719967048848,2836.2215404720046,2836.2215404720046,2836.2215404720046,2836.2215404720046,2836.2215404720046,2836.2215404720046,2836.2215404720046,2836.2215404720046,switch,letter,NA,k,0.3990198022220284,Lo,,,5,,,,,,high,2836.655248351861,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,24,0,24,0,,,,,,,,,,,,,,,,10,1664,,,,2842.5788131228182,160,H,triangle,0.0011507370509207249,,,,,1,1,,,,,,,,,,,,2839.1248026499525,2839.1248026499525,2839.1248026499525,2839.1248026499525,2840.6265784138814,2840.6265784138814,2840.6265784138814,2840.6265784138814,2840.6265784138814,2840.6265784138814,2840.6265784138814,2840.6265784138814,repeat,letter,lettRpt,j,0.40275280619971454,Lo,,,5,,,,,,high,2841.076865983894,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,25,0,25,0,,,,,,,,,,,,,,,,10,1674,,,,2847.150437571807,132,D,star,0.001191318966448307,,,,,1,0,,,,,,,,,,,,2843.562952203909,2843.562952203909,2843.562952203909,2843.562952203909,2845.064970911946,2845.064970911946,2845.064970911946,2845.064970911946,2845.064970911946,2845.064970911946,2845.064970911946,2845.064970911946,repeat,letter,lettRpt,j,0.5436165551654994,Lo,,,5,,,,,,high,2845.6492952969857,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,26,0,26,0,,,,,,,,,,,,,,,,0,1674,,,,2851.605257114861,125,Y,hexagon,0.0011111949570477009,,,,,1,0,,,,,,,,,,,,2848.118135111872,2848.118135111872,2848.118135111872,2848.118135111872,2849.619896119926,2849.619896119926,2849.619896119926,2849.619896119926,2849.619896119926,2849.619896119926,2849.619896119926,2849.619896119926,switch,number,numSwt,d,0.4562171131838113,Hi,,,5,,,,,,high,2850.1204455238767,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,27,0,27,0,,,,,,,,,,,,,,,,0,1674,,,,2855.993570270017,167,U,circle,0.0010735171381384134,,,,,0,0,,,,,,,,,,,,2852.589592097793,2852.589592097793,2852.589592097793,2852.589592097793,2854.0914653998334,2854.0914653998334,2854.0914653998334,2854.0914653998334,2854.0914653998334,2854.0914653998334,2854.0914653998334,2854.0914653998334,switch,letter,NA,j,0.3728686112444848,Hi,,,5,,,,,,high,2854.508757183794,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,28,0,28,0,,,,,,,,,,,,,,,,1,1675,,,,2860.414742133813,139,B,star,0.001259051961824298,,,,,1,1,,,,,,,,,,,,2856.977770961821,2856.977770961821,2856.977770961821,2856.977770961821,2858.4794024098665,2858.4794024098665,2858.4794024098665,2858.4794024098665,2858.4794024098665,2858.4794024098665,2858.4794024098665,2858.4794024098665,repeat,letter,lettRpt,j,0.3938934712205082,Lo,,,5,,,,,,high,2858.9133798889816,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,29,0,29,0,,,,,,,,,,,,,,,,0,1675,,,,2864.886817978928,146,W,circle,0.0011512301862239838,,,,,1,0,,,,,,,,,,,,2861.3828309047967,2861.3828309047967,2861.3828309047967,2861.3828309047967,2862.8844866079744,2862.8844866079744,2862.8844866079744,2862.8844866079744,2862.8844866079744,2862.8844866079744,2862.8844866079744,2862.8844866079744,switch,number,numSwt,d,0.47862270404584706,Hi,,,5,,,,,,high,2863.4017617430072,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,30,0,30,0,,,,,,,,,,,,,,,,1,1676,,,,2869.3917190888897,181,S,triangle,0.0013081810902804136,,,,,1,0,,,,,,,,,,,,2865.8709425269626,2865.8709425269626,2865.8709425269626,2865.8709425269626,2867.372763597872,2867.372763597872,2867.372763597872,2867.372763597872,2867.372763597872,2867.372763597872,2867.372763597872,2867.372763597872,repeat,number,numRpt,f,0.49033134221099317,Lo,,,5,,,,,,high,2867.9066230379976,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
