LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,31,0,31,0,,,,,,,,,,,,,,,,10,1385,,,2318.0914381879993,,,Y,139,star,0.0014493800008494873,,,,,,,,,1,0,,,,,,,,,,,,2314.220559081001,2314.220559081001,2314.220559081001,2314.220559081001,2315.7222869809993,2315.7222869809993,2315.7222869809993,2315.7222869809993,2315.7222869809993,2315.7222869809993,2315.7222869809993,2315.7222869809993,repeat,number,numRpt,j,0.8194868579994363,Hi,,,3,,,,,low,2316.5901047240004,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,0,1385,,,2327.084864618999,,,S,146,star,0.001505102998635266,,,,,,,,,1,0,,,,,,,,,,,,2323.3973168109987,2323.3973168109987,2323.3973168109987,2323.3973168109987,2324.8989073560006,2324.8989073560006,2324.8989073560006,2324.8989073560006,2324.8989073560006,2324.8989073560006,2324.8989073560006,2324.8989073560006,repeat,number,numRpt,j,0.6587754460015276,Hi,,,4,,,space,0.8352351450012065,low,2325.599852648,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,0,1,0,,,,,,,,,,,,,,,,1,1386,,,2331.6564743609997,,,F,181,hexagon,0.001041661002091132,,,,,,,,,1,0,,,,,,,,,,,,2328.0692670450007,2328.0692670450007,2328.0692670450007,2328.0692670450007,2329.5708256489997,2329.5708256489997,2329.5708256489997,2329.5708256489997,2329.5708256489997,2329.5708256489997,2329.5708256489997,2329.5708256489997,repeat,number,numRpt,k,0.5551682250006706,Lo,,,4,,,,,low,2330.171492123998,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,2,0,2,0,,,,,,,,,,,,,,,,1,1387,,,2336.378406205,,,W,139,hexagon,0.0011027029977412894,,,,,,,,,1,0,,,,,,,,,,,,2332.6410069239973,2332.6410069239973,2332.6410069239973,2332.6410069239973,2334.142554023998,2334.142554023998,2334.142554023998,2334.142554023998,2334.142554023998,2334.142554023998,2334.142554023998,2334.142554023998,repeat,number,numRpt,j,0.6863310820008337,Lo,,,4,,,,,low,2334.876717043,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,3,0,3,0,,,,,,,,,,,,,,,,1,1388,,,2340.832799069998,,,H,132,star,0.0009656139991420787,,,,,,,,,1,0,,,,,,,,,,,,2337.362694558,2337.362694558,2337.362694558,2337.362694558,2338.864253784999,2338.864253784999,2338.864253784999,2338.864253784999,2338.864253784999,2338.864253784999,2338.864253784999,2338.864253784999,repeat,number,numRpt,j,0.4448326530000486,Hi,,,4,,,,,low,2339.3481562060006,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,4,0,4,0,,,,,,,,,,,,,,,,10,1398,,,2345.3384122209973,,,D,125,star,0.001284133002627641,,,,,,,,,1,0,,,,,,,,,,,,2341.8177266290004,2341.8177266290004,2341.8177266290004,2341.8177266290004,2343.319290263,2343.319290263,2343.319290263,2343.319290263,2343.319290263,2343.319290263,2343.319290263,2343.319290263,repeat,number,numRpt,j,0.4696465500019258,Hi,,,4,,,,,low,2343.8365606459993,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,5,0,5,0,,,,,,,,,,,,,,,,10,1408,,,2350.0268697799984,,,U,174,hexagon,0.0011393259992473759,,,,,,,,,1,0,,,,,,,,,,,,2346.322795805998,2346.322795805998,2346.322795805998,2346.322795805998,2347.8243733809977,2347.8243733809977,2347.8243733809977,2347.8243733809977,2347.8243733809977,2347.8243733809977,2347.8243733809977,2347.8243733809977,repeat,number,numRpt,k,0.6531666960036091,Lo,,,4,,,,,low,2348.5251155709993,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,6,0,6,0,,,,,,,,,,,,,,,,0,1408,,,2354.8487973810006,,,B,167,star,0.0011232060023758095,,,,,,,,,0,0,,,,,,,,,,,,2351.0112046430004,2351.0112046430004,2351.0112046430004,2351.0112046430004,2352.5127915759986,2352.5127915759986,2352.5127915759986,2352.5127915759986,2352.5127915759986,2352.5127915759986,2352.5127915759986,2352.5127915759986,repeat,number,NA,j,0.8133554180021747,Lo,,,4,,,,,low,2353.3640749849983,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,7,0,7,0,,,,,,,,,,,,,,,,1,1409,,,2359.670788088999,,,Y,160,hexagon,0.0014099439977144357,,,,,,,,,1,1,,,,,,,,,,,,2355.833009744998,2355.833009744998,2355.833009744998,2355.833009744998,2357.334890774,2357.334890774,2357.334890774,2357.334890774,2357.334890774,2357.334890774,2357.334890774,2357.334890774,repeat,number,numRpt,k,0.8151981530027115,Lo,,,4,,,,,low,2358.1860109379995,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,8,0,8,0,,,,,,,,,,,,,,,,1,1410,,,2364.1089428279993,,,S,146,hexagon,0.001077968001482077,,,,,,,,,1,0,,,,,,,,,,,,2360.6552530249974,2360.6552530249974,2360.6552530249974,2360.6552530249974,2362.1566808299976,2362.1566808299976,2362.1566808299976,2362.1566808299976,2362.1566808299976,2362.1566808299976,2362.1566808299976,2362.1566808299976,repeat,number,numRpt,j,0.42521399300312623,Lo,,,4,,,,,low,2362.6240243859975,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,9,0,9,0,,,,,,,,,,,,,,,,10,1420,,,2368.580489836,,,F,181,star,0.0010522880002099555,,,,,,,,,1,0,,,,,,,,,,,,2365.0934315339982,2365.0934315339982,2365.0934315339982,2365.0934315339982,2366.5950588889973,2366.5950588889973,2366.5950588889973,2366.5950588889973,2366.5950588889973,2366.5950588889973,2366.5950588889973,2366.5950588889973,repeat,number,numRpt,k,0.4348404610027501,Hi,,,4,,,,,low,2367.0788305429996,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,10,0,10,0,,,,,,,,,,,,,,,,10,1430,,,2373.369270602998,,,W,139,hexagon,0.0012086749993613921,,,,,,,,,1,0,,,,,,,,,,,,2369.5649570709975,2369.5649570709975,2369.5649570709975,2369.5649570709975,2371.0665486129983,2371.0665486129983,2371.0665486129983,2371.0665486129983,2371.0665486129983,2371.0665486129983,2371.0665486129983,2371.0665486129983,repeat,number,numRpt,j,0.7559966880035063,Lo,,,4,,,,,low,2371.8676341779974,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,11,0,11,0,,,,,,,,,,,,,,,,0,1430,,,2378.0909249409997,,,H,132,star,0.000989812000625534,,,,,,,,,1,0,,,,,,,,,,,,2374.3368454789997,2374.3368454789997,2374.3368454789997,2374.3368454789997,2375.8385116729987,2375.8385116729987,2375.8385116729987,2375.8385116729987,2375.8385116729987,2375.8385116729987,2375.8385116729987,2375.8385116729987,repeat,number,numRpt,j,0.7114151080022566,Hi,,,4,,,,,low,2376.5892993729976,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,12,0,12,0,,,,,,,,,,,,,,,,0,1430,,,2383.6137926979973,,,D,125,star,0.0009350820000690874,,,,,,,,,1,0,,,,,,,,,,,,2379.0587800639987,2379.0587800639987,2379.0587800639987,2379.0587800639987,2380.560664700999,2380.560664700999,2380.560664700999,2380.560664700999,2380.560664700999,2380.560664700999,2380.560664700999,2380.560664700999,repeat,number,numRpt,j,1.5253622120035288,Hi,,,4,,,,,low,2382.1287863840007,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,13,0,13,0,,,,,,,,,,,,,,,,0,1430,,,2389.3200231409974,,,U,174,star,0.0013216039988037664,,,,,,,,,0,0,,,,,,,,,,,,2384.598286592998,2384.598286592998,2384.598286592998,2384.598286592998,2386.0998899279984,2386.0998899279984,2386.0998899279984,2386.0998899279984,2386.0998899279984,2386.0998899279984,2386.0998899279984,2386.0998899279984,repeat,number,NA,j,1.697499024005083,Hi,,,4,,,,,low,2387.835040353999,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,14,0,14,0,,,,,,,,,,,,,,,,1,1431,,,2394.0919732129987,,,B,167,hexagon,0.0011487550000310875,,,,,,,,,1,1,,,,,,,,,,,,2390.304616082998,2390.304616082998,2390.304616082998,2390.304616082998,2391.806266271,2391.806266271,2391.806266271,2391.806266271,2391.806266271,2391.806266271,2391.806266271,2391.806266271,repeat,number,numRpt,k,0.7597121740036528,Lo,,,4,,,,,low,2392.6071513009992,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,15,0,15,0,,,,,,,,,,,,,,,,10,1441,,,2398.597120339,,,Y,160,hexagon,0.0013139490001776721,,,,,,,,,1,0,,,,,,,,,,,,2395.0764103859983,2395.0764103859983,2395.0764103859983,2395.0764103859983,2396.5782341150007,2396.5782341150007,2396.5782341150007,2396.5782341150007,2396.5782341150007,2396.5782341150007,2396.5782341150007,2396.5782341150007,repeat,number,numRpt,k,0.4913610170042375,Lo,,,4,,,,,low,2397.1123111849993,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,16,0,16,0,,,,,,,,,,,,,,,,1,1442,,,2403.135223055,,,F,174,hexagon,0.0014548360013577621,,,,,,,,,1,0,,,,,,,,,,,,2399.5813890940008,2399.5813890940008,2399.5813890940008,2399.5813890940008,2401.0831227550007,2401.0831227550007,2401.0831227550007,2401.0831227550007,2401.0831227550007,2401.0831227550007,2401.0831227550007,2401.0831227550007,repeat,number,numRpt,k,0.5311898319996544,Lo,,,4,,,,,low,2401.650457771,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,17,0,17,0,,,,,,,,,,,,,,,,0,1442,,,2407.757168690998,,,S,160,star,0.0012569729988172185,,,,,,,,,1,0,,,,,,,,,,,,2404.1199593989986,2404.1199593989986,2404.1199593989986,2404.1199593989986,2405.621303740998,2405.621303740998,2405.621303740998,2405.621303740998,2405.621303740998,2405.621303740998,2405.621303740998,2405.621303740998,repeat,number,numRpt,k,0.585310524002125,Hi,,,4,,,,,low,2406.255458202999,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,18,0,18,0,,,,,,,,,,,,,,,,1,1443,,,2412.3456081410004,,,D,139,hexagon,0.0011734580002666917,,,,,,,,,1,0,,,,,,,,,,,,2408.7414101449976,2408.7414101449976,2408.7414101449976,2408.7414101449976,2410.2431237130004,2410.2431237130004,2410.2431237130004,2410.2431237130004,2410.2431237130004,2410.2431237130004,2410.2431237130004,2410.2431237130004,repeat,number,numRpt,j,0.5624347560042224,Lo,,,4,,,,,low,2410.8439419299975,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,19,0,19,0,,,,,,,,,,,,,,,,0,1443,,,2417.050887341,,,Y,125,star,0.0011517050006659701,,,,,,,,,1,0,,,,,,,,,,,,2413.3133906799994,2413.3133906799994,2413.3133906799994,2413.3133906799994,2414.8148725989995,2414.8148725989995,2414.8148725989995,2414.8148725989995,2414.8148725989995,2414.8148725989995,2414.8148725989995,2414.8148725989995,repeat,number,numRpt,j,0.710062314003153,Hi,,,4,,,,,low,2415.5659517780005,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,20,0,20,0,,,,,,,,,,,,,,,,1,1444,,,2421.6222907439987,,,H,132,star,0.001287373001105152,,,,,,,,,1,0,,,,,,,,,,,,2418.0351122149987,2418.0351122149987,2418.0351122149987,2418.0351122149987,2419.536654045998,2419.536654045998,2419.536654045998,2419.536654045998,2419.536654045998,2419.536654045998,2419.536654045998,2419.536654045998,repeat,number,numRpt,j,0.5507145380033762,Hi,,,4,,,,,low,2420.1209626799973,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,21,0,21,0,,,,,,,,,,,,,,,,0,1444,,,2426.160758078,,,B,146,hexagon,0.0006241959999897517,,,,,,,,,0,0,,,,,,,,,,,,2422.5901833299977,2422.5901833299977,2422.5901833299977,2422.5901833299977,2424.091754934998,2424.091754934998,2424.091754934998,2424.091754934998,2424.091754934998,2424.091754934998,2424.091754934998,2424.091754934998,repeat,number,NA,k,0.5379660799990233,Hi,,,4,,,,,low,2424.675885092998,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,22,0,22,0,,,,,,,,,,,,,,,,0,1444,,,2430.982597918999,,,U,181,star,0.0013770149998890702,,,,,,,,,1,1,,,,,,,,,,,,2427.1450856089978,2427.1450856089978,2427.1450856089978,2427.1450856089978,2428.6467781499996,2428.6467781499996,2428.6467781499996,2428.6467781499996,2428.6467781499996,2428.6467781499996,2428.6467781499996,2428.6467781499996,repeat,number,numRpt,k,0.7847385099994426,Hi,,,4,,,,,low,2429.481025085999,2430.982597918999,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,23,0,23,0,,,,,,,,,,,,,,,,1,1445,,,2435.6714422749974,,,W,167,hexagon,0.0011387730010028463,,,,,,,,,1,0,,,,,,,,,,,,2431.9671834189976,2431.9671834189976,2431.9671834189976,2431.9671834189976,2433.4688506050006,2433.4688506050006,2433.4688506050006,2433.4688506050006,2433.4688506050006,2433.4688506050006,2433.4688506050006,2433.4688506050006,repeat,number,numRpt,k,0.6815562580013648,Lo,,,4,,,,,low,2434.186508070001,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,24,0,24,0,,,,,,,,,,,,,,,,1,1446,,,2440.3429583709985,,,F,132,hexagon,0.0010808970000653062,,,,,,,,,1,0,,,,,,,,,,,,2436.655825891001,2436.655825891001,2436.655825891001,2436.655825891001,2438.157281265998,2438.157281265998,2438.157281265998,2438.157281265998,2438.157281265998,2438.157281265998,2438.157281265998,2438.157281265998,repeat,number,numRpt,j,0.6407023810024839,Lo,,,4,,,,,low,2438.841559179,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,25,0,25,0,,,,,,,,,,,,,,,,0,1446,,,2445.1650766780003,,,B,181,star,0.0009567699999024626,,,,,,,,,1,0,,,,,,,,,,,,2441.3107042409974,2441.3107042409974,2441.3107042409974,2441.3107042409974,2442.8124833500005,2442.8124833500005,2442.8124833500005,2442.8124833500005,2442.8124833500005,2442.8124833500005,2442.8124833500005,2442.8124833500005,repeat,number,numRpt,k,0.8014893460021995,Hi,,,4,,,,,low,2443.6634382999982,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,26,0,26,0,,,,,,,,,,,,,,,,0,1446,,,2449.9703089510003,,,Y,174,hexagon,0.0009712889986985829,,,,,,,,,0,0,,,,,,,,,,,,2446.1494281609994,2446.1494281609994,2446.1494281609994,2446.1494281609994,2447.6511149689977,2447.6511149689977,2447.6511149689977,2447.6511149689977,2447.6511149689977,2447.6511149689977,2447.6511149689977,2447.6511149689977,repeat,number,NA,j,0.7945447750025778,Hi,,,4,,,,,low,2448.4854991699976,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,27,0,27,0,,,,,,,,,,,,,,,,0,1446,,,2454.8424360940007,,,H,146,star,0.0012522699980763718,,,,,,,,,1,1,,,,,,,,,,,,2450.9546346139978,2450.9546346139978,2450.9546346139978,2450.9546346139978,2452.456413013999,2452.456413013999,2452.456413013999,2452.456413013999,2452.456413013999,2452.456413013999,2452.456413013999,2452.456413013999,repeat,number,numRpt,j,0.8365763219990185,Hi,,,4,,,,,low,2453.3406090709977,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,28,0,28,0,,,,,,,,,,,,,,,,1,1447,,,2459.6142356009987,,,U,125,hexagon,0.0012236939983267803,,,,,,,,,1,0,,,,,,,,,,,,2455.826919244999,2455.826919244999,2455.826919244999,2455.826919244999,2457.328509283998,2457.328509283998,2457.328509283998,2457.328509283998,2457.328509283998,2457.328509283998,2457.328509283998,2457.328509283998,repeat,number,numRpt,j,0.7572380870005873,Lo,,,4,,,,,low,2458.1295565399996,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,29,0,29,0,,,,,,,,,,,,,,,,0,1447,,,2464.720028047999,,,D,160,star,0.001361761002044659,,,,,,,,,1,0,,,,,,,,,,,,2460.5989893000005,2460.5989893000005,2460.5989893000005,2460.5989893000005,2462.100328962999,2462.100328962999,2462.100328962999,2462.100328962999,2462.100328962999,2462.100328962999,2462.100328962999,2462.100328962999,repeat,number,numRpt,k,1.0905706810008269,Hi,,,4,,,,,low,2463.2351941060006,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,30,0,30,0,,,,,,,,,,,,,,,,1,1448,,,2469.225049659999,,,S,139,hexagon,0.0013684200021089055,,,,,,,,,1,0,,,,,,,,,,,,2465.7044241209987,2465.7044241209987,2465.7044241209987,2465.7044241209987,2467.2059597959997,2467.2059597959997,2467.2059597959997,2467.2059597959997,2467.2059597959997,2467.2059597959997,2467.2059597959997,2467.2059597959997,repeat,number,numRpt,j,0.4957151780035929,Lo,,,4,,,,,low,2467.739817993999,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,31,0,31,0,,,,,,,,,,,,,,,,0,1448,,,2473.8635673009994,,,W,167,star,0.0014491219990304671,,,,,,,,,1,0,,,,,,,,,,,,2470.2093387940004,2470.2093387940004,2470.2093387940004,2470.2093387940004,2471.7110514429987,2471.7110514429987,2471.7110514429987,2471.7110514429987,2471.7110514429987,2471.7110514429987,2471.7110514429987,2471.7110514429987,repeat,number,numRpt,k,0.6238784100023622,Hi,,,4,,,,,low,2472.3783305430006,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,1,1449,,,2607.81110798,,,D,167,hexagon,0.001652969000133453,,,,,,,,,1,0,,,,,,,,,,,,2602.6555946000008,2602.6555946000008,2602.6555946000008,2602.6555946000008,2604.156968943,2604.156968943,2604.156968943,2604.156968943,2604.156968943,2604.156968943,2604.156968943,2604.156968943,switch,letter,lettSwt,d,2.1282191530008276,Lo,,,5,,,space,1.607755230001203,low,2606.3261893339986,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,1,1450,,,2612.399590625999,,,F,132,star,0.0011640179982350674,,,,,,,,,1,0,,,,,,,,,,,,2608.7956825109977,2608.7956825109977,2608.7956825109977,2608.7956825109977,2610.2972278589987,2610.2972278589987,2610.2972278589987,2610.2972278589987,2610.2972278589987,2610.2972278589987,2610.2972278589987,2610.2972278589987,repeat,letter,lettRpt,d,0.5814260420011124,Hi,,,5,,,,,low,2610.9144341779975,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
