LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,fix.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,10,1350,,,2779.300843,,S,181,circle,0.001612871,,,,,,,,,1,0,,,,,,,,,,,,,2775.708005,2775.708005,2775.708005,2775.708005,2777.215431,2777.215431,2777.215431,2777.215431,2777.215431,2777.215431,2777.215431,2777.215431,switch,number,numSwt,k,0.558863778,Hi,,,,,,,5,,,,,high,2777.801836,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,10,1360,,,2783.789435,,W,167,triangle,0.001659446,,,,,,,,,1,0,,,,,,,,,,,,,2780.279853,2780.279853,2780.279853,2780.279853,2781.786983,2781.786983,2781.786983,2781.786983,2781.786983,2781.786983,2781.786983,2781.786983,repeat,number,numRpt,k,0.483773128,Hi,,,,,,,5,,,,,high,2782.289169,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,1,1361,,,2788.26096,,B,160,star,0.001429178,,,,,,,,,1,0,,,,,,,,,,,,,2784.767367,2784.767367,2784.767367,2784.767367,2786.275381,2786.275381,2786.275381,2786.275381,2786.275381,2786.275381,2786.275381,2786.275381,repeat,number,numRpt,k,0.459155443,Lo,,,,,,,5,,,,,high,2786.761936,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,0,1361,,,2792.899305,,D,132,circle,0.001570921,,,,,,,,,0,0,,,,,,,,,,,,,2789.240961,2789.240961,2789.240961,2789.240961,2790.746756,2790.746756,2790.746756,2790.746756,2790.746756,2790.746756,2790.746756,2790.746756,switch,letter,NA,f,0.626998846,Lo,,,,,,,5,,,,,high,2791.39945,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,0,1361,,,2797.437782,,F,139,hexagon,0.001668263,,,,,,,,,0,1,,,,,,,,,,,,,2793.878803,2793.878803,2793.878803,2793.878803,2795.385508,2795.385508,2795.385508,2795.385508,2795.385508,2795.385508,2795.385508,2795.385508,switch,number,NA,k,0.525255321,Lo,,,,,,,5,,,,,high,2795.937244,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,6,0,6,0,,,,,,,,,,,,,,,,10,1371,,,2801.942704,,Y,146,triangle,0.001751213,,,,,,,,,1,1,,,,,,,,,,,,,2798.416862,2798.416862,2798.416862,2798.416862,2799.923725,2799.923725,2799.923725,2799.923725,2799.923725,2799.923725,2799.923725,2799.923725,switch,letter,lettSwt,f,0.49939599,Hi,,,,,,,5,,,,,high,2800.442961,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,7,0,7,0,,,,,,,,,,,,,,,,0,1371,,,2806.347574,,H,174,star,0.001339757,,,,,,,,,0,0,,,,,,,,,,,,,2802.923794,2802.923794,2802.923794,2802.923794,2804.428653,2804.428653,2804.428653,2804.428653,2804.428653,2804.428653,2804.428653,2804.428653,repeat,letter,NA,f,0.393586479,Hi,,,,,,,5,,,,,high,2804.848336,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,8,0,8,0,,,,,,,,,,,,,,,,10,1381,,,2810.869103,,U,125,triangle,0.001512434,,,,,,,,,1,1,,,,,,,,,,,,,2807.327374,2807.327374,2807.327374,2807.327374,2808.833553,2808.833553,2808.833553,2808.833553,2808.833553,2808.833553,2808.833553,2808.833553,switch,number,numSwt,j,0.516786338,Hi,,,,,,,5,,,,,high,2809.370153,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,9,0,9,0,,,,,,,,,,,,,,,,1,1382,,,2815.891208,,S,181,hexagon,0.001470365,,,,,,,,,1,0,,,,,2816.391795,,,,,,,,2811.847453,2811.847453,2811.847453,2811.847453,2813.355073,2813.355073,2813.355073,2813.355073,2813.355073,2813.355073,2813.355073,2813.355073,repeat,number,numRpt,k,1.003117232,Lo,,,,,,,5,,,,,high,2814.389537,2815.891208,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,10,0,10,0,,,,,,,,,,,,,,,,0,1382,,,2820.479653,,W,167,star,0.000683377,,,,,,,,,0,0,,,,,,,,,,,,,2816.870894,2816.870894,2816.870894,2816.870894,2818.377281,2818.377281,2818.377281,2818.377281,2818.377281,2818.377281,2818.377281,2818.377281,repeat,number,NA,j,0.581083195,Lo,,,,,,,5,,,,,high,2818.979785,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,11,0,11,0,,,,,,,,,,,,,,,,10,1392,,,2824.967951,,B,160,circle,0.001630864,,,,,,,,,1,1,,,,,,,,,,,,,2821.459266,2821.459266,2821.459266,2821.459266,2822.965672,2822.965672,2822.965672,2822.965672,2822.965672,2822.965672,2822.965672,2822.965672,switch,letter,lettSwt,d,0.472926992,Hi,,,,,,,5,,,,,high,2823.468166,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,12,0,12,0,,,,,,,,,,,,,,,,10,1402,,,2829.489839,,D,132,circle,0.001608241,,,,,,,,,1,0,,,,,,,,,,,,,2825.946596,2825.946596,2825.946596,2825.946596,2827.454028,2827.454028,2827.454028,2827.454028,2827.454028,2827.454028,2827.454028,2827.454028,repeat,letter,lettRpt,d,0.512467364,Hi,,,,,,,5,,,,,high,2827.989364,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,13,0,13,0,,,,,,,,,,,,,,,,1,1403,,,2834.094751,,F,139,hexagon,0.001728469,,,,,,,,,1,0,,,,,,,,,,,,,2830.469531,2830.469531,2830.469531,2830.469531,2831.975774,2831.975774,2831.975774,2831.975774,2831.975774,2831.975774,2831.975774,2831.975774,repeat,letter,lettRpt,d,0.599131213,Lo,,,,,,,5,,,,,high,2832.59544,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,14,0,14,0,,,,,,,,,,,,,,,,0,1403,,,2838.933431,,Y,146,triangle,0.001203417,,,,,,,,,1,0,,,,,,,,,,,,,2835.073104,2835.073104,2835.073104,2835.073104,2836.580837,2836.580837,2836.580837,2836.580837,2836.580837,2836.580837,2836.580837,2836.580837,switch,number,numSwt,j,0.825427128,Hi,,,,,,,5,,,,,high,2837.434354,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,15,0,15,0,,,,,,,,,,,,,,,,1,1404,,,2843.58852,,H,174,star,0.001556949,,,,,,,,,1,0,,,,,,,,,,,,,2839.913008,2839.913008,2839.913008,2839.913008,2841.419496,2841.419496,2841.419496,2841.419496,2841.419496,2841.419496,2841.419496,2841.419496,repeat,number,numRpt,k,0.650820897,Lo,,,,,,,5,,,,,high,2842.090314,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,16,0,16,0,,,,,,,,,,,,,,,,1,1405,,,2848.110149,,Y,132,hexagon,0.001294758,,,,,,,,,1,0,,,,,,,,,,,,,2844.567764,2844.567764,2844.567764,2844.567764,2846.074787,2846.074787,2846.074787,2846.074787,2846.074787,2846.074787,2846.074787,2846.074787,repeat,number,numRpt,j,0.515727771,Lo,,,,,,,5,,,,,high,2846.609181,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,17,0,17,0,,,,,,,,,,,,,,,,0,1405,,,2852.682032,,S,167,circle,0.001098436,,,,,,,,,1,0,,,,,,,,,,,,,2849.089442,2849.089442,2849.089442,2849.089442,2850.596241,2850.596241,2850.596241,2850.596241,2850.596241,2850.596241,2850.596241,2850.596241,repeat,number,numRpt,k,0.562169054,Hi,,,,,,,5,,,,,high,2851.184157,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,18,0,18,0,,,,,,,,,,,,,,,,1,1406,,,2857.303622,,H,125,star,0.001363723,,,,,,,,,1,0,,,,,,,,,,,,,2853.663119,2853.663119,2853.663119,2853.663119,2855.168037,2855.168037,2855.168037,2855.168037,2855.168037,2855.168037,2855.168037,2855.168037,switch,letter,lettSwt,d,0.614951375,Lo,,,,,,,5,,,,,high,2855.803804,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,19,0,19,0,,,,,,,,,,,,,,,,0,1406,,,2862.008832,,U,146,triangle,0.001627463,,,,,,,,,1,0,,,,,,,,,,,,,2858.282309,2858.282309,2858.282309,2858.282309,2859.789749,2859.789749,2859.789749,2859.789749,2859.789749,2859.789749,2859.789749,2859.789749,repeat,letter,lettRpt,f,0.689342288,Hi,,,,,,,5,,,,,high,2860.510956,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,20,0,20,0,,,,,,,,,,,,,,,,1,1407,,,2866.447128,,F,160,hexagon,0.001570968,,,,,,,,,1,0,,,,,,,,,,,,,2862.989881,2862.989881,2862.989881,2862.989881,2864.494894,2864.494894,2864.494894,2864.494894,2864.494894,2864.494894,2864.494894,2864.494894,repeat,letter,lettRpt,d,0.422950148,Lo,,,,,,,5,,,,,high,2864.947082,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,21,0,21,0,,,,,,,,,,,,,,,,0,1407,,,2871.03555,,D,139,circle,0.001651647,,,,,,,,,0,0,,,,,2871.536182,,,,,,,,2867.426219,2867.426219,2867.426219,2867.426219,2868.933213,2868.933213,2868.933213,2868.933213,2868.933213,2868.933213,2868.933213,2868.933213,repeat,letter,NA,f,0.568305678,Lo,,,,,,,5,,,,,high,2869.533924,2871.03555,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,22,0,22,0,,,,,,,,,,,,,,,,0,1407,,,2875.640539,,B,181,triangle,0.000494963,,,,,,,,,1,1,,,,,,,,,,,,,2872.016599,2872.016599,2872.016599,2872.016599,2873.521688,2873.521688,2873.521688,2873.521688,2873.521688,2873.521688,2873.521688,2873.521688,switch,number,numSwt,k,0.596712529,Hi,,,,,,,5,,,,,high,2874.141601,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,23,0,23,0,,,,,,,,,,,,,,,,1,1408,,,2880.195434,,W,174,star,0.001446114,,,,,,,,,1,0,,,,,,,,,,,,,2876.618947,2876.618947,2876.618947,2876.618947,2878.126733,2878.126733,2878.126733,2878.126733,2878.126733,2878.126733,2878.126733,2878.126733,repeat,number,numRpt,k,0.542885131,Lo,,,,,,,5,,,,,high,2878.69565,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,24,0,24,0,,,,,,,,,,,,,,,,1,1409,,,2884.633987,,U,132,star,0.001632186,,,,,,,,,1,0,,,,,,,,,,,,,2881.175197,2881.175197,2881.175197,2881.175197,2882.681699,2882.681699,2882.681699,2882.681699,2882.681699,2882.681699,2882.681699,2882.681699,repeat,number,numRpt,j,0.420964692,Lo,,,,,,,5,,,,,high,2883.13285,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,25,0,25,0,,,,,,,,,,,,,,,,1,1410,,,2889.222271,,B,139,hexagon,0.001505791,,,,,,,,,1,0,,,,,,,,,,,,,2885.61372,2885.61372,2885.61372,2885.61372,2887.11948,2887.11948,2887.11948,2887.11948,2887.11948,2887.11948,2887.11948,2887.11948,repeat,number,numRpt,j,0.583438303,Lo,,,,,,,5,,,,,high,2887.721341,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,26,0,26,0,,,,,,,,,,,,,,,,0,1410,,,2893.92736,,Y,181,triangle,0.001308118,,,,,,,,,1,0,,,,,,,,,,,,,2890.202144,2890.202144,2890.202144,2890.202144,2891.708423,2891.708423,2891.708423,2891.708423,2891.708423,2891.708423,2891.708423,2891.708423,repeat,number,numRpt,k,0.6905001,Hi,,,,,,,5,,,,,high,2892.428336,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,27,0,27,0,,,,,,,,,,,,,,,,0,1410,,,2898.549321,,F,174,circle,0.001687767,,,,,,,,,1,0,,,,,,,,,,,,,2894.906606,2894.906606,2894.906606,2894.906606,2896.413331,2896.413331,2896.413331,2896.413331,2896.413331,2896.413331,2896.413331,2896.413331,repeat,number,numRpt,k,0.617498896,Hi,,,,,,,5,,,,,high,2897.048164,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,28,0,28,0,,,,,,,,,,,,,,,,1,1411,,,2903.07076,,D,146,star,0.001541272,,,,,,,,,1,0,,,,,,,,,,,,,2899.530487,2899.530487,2899.530487,2899.530487,2901.035386,2901.035386,2901.035386,2901.035386,2901.035386,2901.035386,2901.035386,2901.035386,switch,letter,lettSwt,d,0.515451144,Lo,,,,,,,5,,,,,high,2901.571422,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,29,0,29,0,,,,,,,,,,,,,,,,0,1411,,,2907.676106,,W,160,circle,0.001508158,,,,,,,,,1,0,,,,,2908.176644,,,,,,,,2904.049513,2904.049513,2904.049513,2904.049513,2905.556908,2905.556908,2905.556908,2905.556908,2905.556908,2905.556908,2905.556908,2905.556908,repeat,letter,lettRpt,f,0.585359009,Hi,,,,,,,5,,,,,high,2906.174211,2907.676106,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,30,0,30,0,,,,,,,,,,,,,,,,10,1421,,,2912.08083,,H,167,triangle,0.000411469,,,,,,,,,1,0,,,,,,,,,,,,,2908.657601,2908.657601,2908.657601,2908.657601,2910.162068,2910.162068,2910.162068,2910.162068,2910.162068,2910.162068,2910.162068,2910.162068,repeat,letter,lettRpt,d,0.395802744,Hi,,,,,,,5,,,,,high,2910.580911,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,31,0,31,0,,,,,,,,,,,,,,,,1,1422,,,2916.852632,,S,125,hexagon,0.001702863,,,,,,,,,1,0,,,,,,,,,,,,,2913.060755,2913.060755,2913.060755,2913.060755,2914.566989,2914.566989,2914.566989,2914.566989,2914.566989,2914.566989,2914.566989,2914.566989,repeat,letter,lettRpt,f,0.759315653,Lo,,,,,,,5,,,,,high,2915.353212,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,10,1432,,,2926.296297,,W,125,hexagon,0.001818879,,,,,,,,,1,0,,,,,,,,,,,,,2922.689313,2922.689313,2922.689313,2922.689313,2924.194038,2924.194038,2924.194038,2924.194038,2924.194038,2924.194038,2924.194038,2924.194038,repeat,letter,lettRpt,f,0.572938115,Lo,,,,,,,6,,,space,0.709165179,high,2924.796892,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,0,1432,,,2931.068386,,H,132,circle,0.00168978,,,,,,,,,0,0,,,,,,,,,,,,,2927.275667,2927.275667,2927.275667,2927.275667,2928.782609,2928.782609,2928.782609,2928.782609,2928.782609,2928.782609,2928.782609,2928.782609,repeat,letter,NA,f,0.751449747,Lo,,,,,,,6,,,,,high,2929.566649,2931.068386,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,1,1433,,,2936.557757,,F,160,star,0.000501713,,,,,,,,,1,1,,,,,,,,,,,,,2932.049805,2932.049805,2932.049805,2932.049805,2933.554404,2933.554404,2933.554404,2933.554404,2933.554404,2933.554404,2933.554404,2933.554404,switch,number,numSwt,k,1.475336749,Lo,,,,,,,6,,,,,high,2935.058169,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,0,3,0,,,,,,,,,,,,,,,,0,1433,,,2941.096153,,U,167,triangle,0.001666766,,,,,,,,,1,0,,,,,,,,,,,,,2937.536492,2937.536492,2937.536492,2937.536492,2939.043958,2939.043958,2939.043958,2939.043958,2939.043958,2939.043958,2939.043958,2939.043958,repeat,number,numRpt,k,0.530082223,Hi,,,,,,,6,,,,,high,2939.597687,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,4,0,4,0,,,,,,,,,,,,,,,,1,1434,,,2945.66771,,Y,174,star,0.001305296,,,,,,,,,1,0,,,,,2946.16832,,,,,,,,2942.076235,2942.076235,2942.076235,2942.076235,2943.582124,2943.582124,2943.582124,2943.582124,2943.582124,2943.582124,2943.582124,2943.582124,repeat,number,numRpt,k,0.55175485,Lo,,,,,,,6,,,,,high,2944.166179,2945.66771,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,5,0,5,0,,,,,,,,,,,,,,,,0,1434,,,2950.156176,,B,139,hexagon,0.000201708,,,,,,,,,0,0,,,,,,,,,,,,,2946.647228,2946.647228,2946.647228,2946.647228,2948.154048,2948.154048,2948.154048,2948.154048,2948.154048,2948.154048,2948.154048,2948.154048,repeat,number,NA,k,0.475879356,Lo,,,,,,,6,,,,,high,2948.658182,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,6,0,6,0,,,,,,,,,,,,,,,,0,1434,,,2954.777764,,D,181,triangle,0.001757355,,,,,,,,,1,1,,,,,,,,,,,,,2951.135337,2951.135337,2951.135337,2951.135337,2952.64223,2952.64223,2952.64223,2952.64223,2952.64223,2952.64223,2952.64223,2952.64223,switch,letter,lettSwt,d,0.611942866,Hi,,,,,,,6,,,,,high,2953.279358,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,7,0,7,0,,,,,,,,,,,,,,,,0,1434,,,2959.332885,,S,146,circle,0.001354625,,,,,,,,,1,0,,,,,,,,,,,,,2955.757089,2955.757089,2955.757089,2955.757089,2957.263957,2957.263957,2957.263957,2957.263957,2957.263957,2957.263957,2957.263957,2957.263957,repeat,letter,lettRpt,f,0.542066425,Hi,,,,,,,6,,,,,high,2957.831937,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
