LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,target_resp_prac1.rt,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,20,0,20,0,,,,,,,,,,,,,,,,1,1501,,,,3318.0603848532774,,160,Y,hexagon,0.016561022028326988,,,,,,,,1,0,,,,,,,,,,,,3314.5526655502617,3314.5526655502617,3314.5526655502617,3314.5526655502617,3316.024400279857,3316.024400279857,3316.024400279857,3316.024400279857,3316.058206240181,3316.058206240181,3316.058206240181,3316.058206240181,switch,number,numSwt,f,0.49776156106963754,Hi,,,5,,,,,high,3316.548541407101,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,21,0,21,0,,,,,,,,,,,,,,,,1,1502,,,,3322.697582487017,,132,B,triangle,0.0007707118056714535,,,,,,,,1,0,,,,,,,,,,,,3319.0395959182642,3319.0395959182642,3319.0395959182642,3319.0395959182642,3320.528249630239,3320.528249630239,3320.528249630239,3320.528249630239,3320.5448484588414,3320.5448484588414,3320.5448484588414,3320.5448484588414,repeat,number,numRpt,d,0.6422895039431751,Lo,,,5,,,,,high,3321.1989429141395,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,22,0,22,0,,,,,,,,,,,,,,,,10,1512,,,,3327.1674473532476,,181,U,circle,0.0013564890250563622,,,,,,,,1,0,,,,,,,,,,,,3323.692766136024,3323.692766136024,3323.692766136024,3323.692766136024,3325.1809553452767,3325.1809553452767,3325.1809553452767,3325.1809553452767,3325.198279396165,3325.198279396165,3325.198279396165,3325.198279396165,repeat,number,numRpt,f,0.46546300407499075,Lo,,,5,,,,,high,3325.671072880272,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,23,0,23,0,,,,,,,,,,,,,,,,0,1512,,,,3331.8038801760413,,139,F,star,0.0015171519480645657,,,,,,,,1,0,,,,,,,,,,,,3328.1627800650895,3328.1627800650895,3328.1627800650895,3328.1627800650895,3329.6513358000666,3329.6513358000666,3329.6513358000666,3329.6513358000666,3329.668532156851,3329.668532156851,3329.668532156851,3329.668532156851,repeat,number,numRpt,d,0.6199614028446376,Hi,,,5,,,,,high,3330.3089011181146,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,24,0,24,0,,,,,,,,,,,,,,,,10,1522,,,,3336.3747389842756,,160,S,circle,0.0019567012786865234,,,,,,,,1,0,,,,,,,,,,,,3332.799327018205,3332.799327018205,3332.799327018205,3332.799327018205,3334.2882877322845,3334.2882877322845,3334.2882877322845,3334.2882877322845,3334.3052854728885,3334.3052854728885,3334.3052854728885,3334.3052854728885,repeat,number,numRpt,f,0.5612420616671443,Lo,,,5,,,,,high,3334.877451139968,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,25,0,25,0,,,,,,,,,,,,,,,,0,1522,,,,3340.9090900071897,,174,F,hexagon,0.0016944031231105328,,,,,,,,0,0,,,,,,,,,,,,3337.36903070705,3337.36903070705,3337.36903070705,3337.36903070705,3338.8584685102105,3338.8584685102105,3338.8584685102105,3338.8584685102105,3338.8753446470946,3338.8753446470946,3338.8753446470946,3338.8753446470946,repeat,number,NA,d,0.5023720026947558,Lo,,,5,,,,,high,3339.3983929562382,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,26,0,26,0,,,,,,,,,,,,,,,,1,1523,,,,3345.5293561778963,,132,B,triangle,0.0017111869528889656,,,,,,,,1,1,,,,,,,,,,,,3341.8896833909675,3341.8896833909675,3341.8896833909675,3341.8896833909675,3343.3784887730144,3343.3784887730144,3343.3784887730144,3343.3784887730144,3343.395451106131,3343.395451106131,3343.395451106131,3343.395451106131,repeat,number,numRpt,d,0.6066259760409594,Lo,,,5,,,,,high,3344.017909502145,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,27,0,27,0,,,,,,,,,,,,,,,,0,1523,,,,3350.116153643001,,125,Y,star,0.01674930425360799,,,,,,,,1,0,,,,,,,,,,,,3346.5254102479666,3346.5254102479666,3346.5254102479666,3346.5254102479666,3347.998735754285,3347.998735754285,3347.998735754285,3347.998735754285,3348.0325467041694,3348.0325467041694,3348.0325467041694,3348.0325467041694,repeat,number,numRpt,d,0.5764871640130877,Hi,,,5,,,,,high,3348.606005314272,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,28,0,28,0,,,,,,,,,,,,,,,,0,1523,,,,3354.61947016418,,139,W,star,0.01665264880284667,,,,,,,,1,0,,,,,,,,,,,,3351.1121280598454,3351.1121280598454,3351.1121280598454,3351.1121280598454,3352.58570688311,3352.58570688311,3352.58570688311,3352.58570688311,3352.6188627160154,3352.6188627160154,3352.6188627160154,3352.6188627160154,repeat,number,numRpt,d,0.4903075168840587,Hi,,,5,,,,,high,3353.1064294809476,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,29,0,29,0,,,,,,,,,,,,,,,,10,1533,,,,3359.0900867679156,,167,H,triangle,0.016606535762548447,,,,,,,,1,0,,,,,,,,,,,,3355.615893516224,3355.615893516224,3355.615893516224,3355.615893516224,3357.0893939859234,3357.0893939859234,3357.0893939859234,3357.0893939859234,3357.122152165044,3357.122152165044,3357.122152165044,3357.122152165044,repeat,number,numRpt,f,0.46389333391562104,Lo,,,5,,,,,high,3357.5783255491406,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,30,0,30,0,,,,,,,,,,,,,,,,0,1533,,,,3363.7099940390326,3364.210290473886,146,D,hexagon,0.017006373032927513,,,,,,,,1,0,,,,,,,,,,,,3360.085666911211,3360.085666911211,3360.085666911211,3360.085666911211,3361.5596205140464,3361.5596205140464,3361.5596205140464,3361.5596205140464,3361.5926363542676,3361.5926363542676,3361.5926363542676,3361.5926363542676,switch,letter,lettSwt,j,0.6288344939239323,Hi,,,5,,,,,high,3362.215720709879,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,31,0,31,0,,,,,,,,,,,,,,,,0,1533,,,,3368.3304691012017,,181,U,circle,0.0005699503235518932,,,,,,,,0,0,,,,,,,,,,,,3364.706088218838,3364.706088218838,3364.706088218838,3364.706088218838,3366.194428937044,3366.194428937044,3366.194428937044,3366.194428937044,3366.211019524839,3366.211019524839,3366.211019524839,3366.211019524839,repeat,letter,NA,j,0.6067364090122283,Hi,,,5,,,,,high,3366.835955973249,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,10,1543,,,,3377.570180096198,,132,D,circle,0.017165459226816893,,,,,,,,1,1,,,,,,,,,,,,3374.012764167972,3374.012764167972,3374.012764167972,3374.012764167972,3375.484410624951,3375.484410624951,3375.484410624951,3375.484410624951,3375.5180129669607,3375.5180129669607,3375.5180129669607,3375.5180129669607,repeat,letter,lettRpt,j,0.5645024818368256,Lo,,,6,,,space,1.0348245659843087,high,3376.073680982925,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,1,1544,,,,3381.9736685249954,,146,Y,triangle,0.0021707802079617977,,,,,,,,1,0,,,,,,,,,,,,3378.5661853719503,3378.5661853719503,3378.5661853719503,3378.5661853719503,3380.0546450950205,3380.0546450950205,3380.0546450950205,3380.0546450950205,3380.0716528319754,3380.0716528319754,3380.0716528319754,3380.0716528319754,repeat,letter,lettRpt,k,0.393862949218601,Lo,,,6,,,,,high,3380.4767066319473,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,10,1554,,,,3386.394353458192,,125,B,star,0.0019885553047060966,,,,,,,,1,0,,,,,,,,,,,,3382.9693661369383,3382.9693661369383,3382.9693661369383,3382.9693661369383,3384.4578467118554,3384.4578467118554,3384.4578467118554,3384.4578467118554,3384.4749093218707,3384.4749093218707,3384.4749093218707,3384.4749093218707,repeat,letter,lettRpt,j,0.4117890973575413,Hi,,,6,,,,,high,3384.897279664874,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,0,3,0,,,,,,,,,,,,,,,,10,1564,,,,3390.8957917499356,,167,H,hexagon,0.0015759370289742947,,,,,,,,1,0,,,,,,,,,,,,3387.388764352072,3387.388764352072,3387.388764352072,3387.388764352072,3388.878205634188,3388.878205634188,3388.878205634188,3388.878205634188,3388.8950583739206,3388.8950583739206,3388.8950583739206,3388.8950583739206,switch,number,numSwt,f,0.48123555397614837,Hi,,,6,,,,,high,3389.382600488141,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,4,0,4,0,,,,,,,,,,,,,,,,1,1565,,,,3395.4159008162096,,174,U,circle,0.0021217879839241505,,,,,,,,1,0,,,,,,,,,,,,3391.876211450901,3391.876211450901,3391.876211450901,3391.876211450901,3393.3652861369774,3393.3652861369774,3393.3652861369774,3393.3652861369774,3393.381723023951,3393.381723023951,3393.381723023951,3393.381723023951,repeat,number,numRpt,f,0.5050182249397039,Lo,,,6,,,,,high,3393.904857317917,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,5,0,5,0,,,,,,,,,,,,,,,,10,1575,,,,3399.9524329788983,,160,W,triangle,0.016945564188063145,,,,,,,,1,0,,,,,,,,,,,,3396.4122057091445,3396.4122057091445,3396.4122057091445,3396.4122057091445,3397.885018636007,3397.885018636007,3397.885018636007,3397.885018636007,3397.9186793020926,3397.9186793020926,3397.9186793020926,3397.9186793020926,repeat,number,numRpt,f,0.5193249527364969,Lo,,,6,,,,,high,3398.441329980269,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,6,0,6,0,,,,,,,,,,,,,,,,10,1585,,,,3404.4891883670352,,181,S,hexagon,0.017054528929293156,,,,,,,,1,0,,,,,,,,,,,,3400.948654275853,3400.948654275853,3400.948654275853,3400.948654275853,3402.42221316183,3402.42221316183,3402.42221316183,3402.42221316183,3402.455695739016,3402.455695739016,3402.455695739016,3402.455695739016,repeat,number,numRpt,f,0.528074680827558,Hi,,,6,,,,,high,3402.97623006301,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,7,0,7,0,,,,,,,,,,,,,,,,10,1595,,,,3408.859191621188,,139,F,star,0.01657620770856738,,,,,,,,1,0,,,,,,,,,,,,3405.485069749877,3405.485069749877,3405.485069749877,3405.485069749877,3406.958438973874,3406.958438973874,3406.958438973874,3406.958438973874,3406.991991557181,3406.991991557181,3406.991991557181,3406.991991557181,repeat,number,numRpt,d,0.3672402761876583,Hi,,,6,,,,,high,3407.3461087448522,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,8,0,8,0,,,,,,,,,,,,,,,,10,1605,,,,3413.3796520079486,,132,D,hexagon,0.01650448702275753,,,,,,,,1,0,,,,,,,,,,,,3409.855226479005,3409.855226479005,3409.855226479005,3409.855226479005,3411.3292130660266,3411.3292130660266,3411.3292130660266,3411.3292130660266,3411.3619685270824,3411.3619685270824,3411.3619685270824,3411.3619685270824,repeat,number,numRpt,d,0.5203330251388252,Hi,,,6,,,,,high,3411.88277812209,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,9,0,9,0,,,,,,,,,,,,,,,,0,1605,,,,3417.916359761264,,146,Y,star,0.0006571309641003609,,,,,,,,0,0,,,,,,,,,,,,3414.375355824828,3414.375355824828,3414.375355824828,3414.375355824828,3415.8639171398245,3415.8639171398245,3415.8639171398245,3415.8639171398245,3415.8806047290564,3415.8806047290564,3415.8806047290564,3415.8806047290564,repeat,number,NA,f,0.518931386526674,Hi,,,6,,,,,high,3416.4056273498572,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,10,0,10,0,,,,,,,,,,,,,,,,1,1606,,,,3422.4200971941464,,125,B,triangle,0.016251517925411463,,,,,,,,1,1,,,,,,,,,,,,3418.9120365362614,3418.9120365362614,3418.9120365362614,3418.9120365362614,3420.383601231966,3420.383601231966,3420.383601231966,3420.383601231966,3420.4174336069264,3420.4174336069264,3420.4174336069264,3420.4174336069264,switch,letter,lettSwt,j,0.5109625877812505,Lo,,,6,,,,,high,3420.9230886949226,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,11,0,11,0,,,,,,,,,,,,,,,,1,1607,,,,3426.9567316188477,,167,H,circle,0.0019881892949342728,,,,,,,,1,0,,,,,,,,,,,,3423.415258514229,3423.415258514229,3423.415258514229,3423.415258514229,3424.903856161982,3424.903856161982,3424.903856161982,3424.903856161982,3424.9211242869496,3424.9211242869496,3424.9211242869496,3424.9211242869496,repeat,letter,lettRpt,j,0.5251329452730715,Lo,,,6,,,,,high,3425.458552291151,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,12,0,12,0,,,,,,,,,,,,,,,,0,1607,,,,3431.4937145141885,,174,U,star,0.0019430946558713913,,,,,,,,1,0,,,,,,,,,,,,3427.951999777928,3427.951999777928,3427.951999777928,3427.951999777928,3429.440824107267,3429.440824107267,3429.440824107267,3429.440824107267,3429.457414517179,3429.457414517179,3429.457414517179,3429.457414517179,repeat,letter,lettRpt,k,0.532118886243552,Hi,,,6,,,,,high,3429.9969985322095,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,13,0,13,0,,,,,,,,,,,,,,,,10,1617,,,,3435.9952614279464,,160,W,circle,0.002075115218758583,,,,,,,,1,0,,,,,,,,,,,,3432.488500886131,3432.488500886131,3432.488500886131,3432.488500886131,3433.9774695201777,3433.9774695201777,3433.9774695201777,3433.9774695201777,3433.9943519290537,3433.9943519290537,3433.9943519290537,3433.9943519290537,switch,number,numSwt,f,0.4738219236023724,Lo,,,6,,,,,high,3434.4844689848833,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,14,0,14,0,,,,,,,,,,,,,,,,1,1618,,,,3440.498471336905,,181,S,triangle,0.0018204390071332455,,,,,,,,1,0,,,,,,,,,,,,3436.975320044905,3436.975320044905,3436.975320044905,3436.975320044905,3438.464108624961,3438.464108624961,3438.464108624961,3438.464108624961,3438.4813666609116,3438.4813666609116,3438.4813666609116,3438.4813666609116,repeat,number,numRpt,f,0.49817090667784214,Lo,,,6,,,,,high,3438.986628910061,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,15,0,15,0,,,,,,,,,,,,,,,,10,1628,,,,3444.9016269259155,,139,F,hexagon,0.0005479799583554268,,,,,,,,1,0,,,,,,,,,,,,3441.477643459104,3441.477643459104,3441.477643459104,3441.477643459104,3442.9683163650334,3442.9683163650334,3442.9683163650334,3442.9683163650334,3442.984740257263,3442.984740257263,3442.984740257263,3442.984740257263,repeat,number,numRpt,d,0.3929380406625569,Hi,,,6,,,,,high,3443.39053466497,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,16,0,16,0,,,,,,,,,,,,,,,,10,1638,,,,3449.305132864043,3449.8051881869324,174,D,star,0.016694800928235054,,,,,,,,1,0,,,,,,,,,,,,3445.8977219602093,3445.8977219602093,3445.8977219602093,3445.8977219602093,3447.3711525881663,3447.3711525881663,3447.3711525881663,3447.3711525881663,3447.404820631258,3447.404820631258,3447.404820631258,3447.404820631258,repeat,number,numRpt,f,0.4014306189492345,Hi,,,6,,,,,high,3447.8063201261684,3449.305132864043,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,17,0,17,0,,,,,,,,,,,,,,,,0,1638,,,,3453.841843975242,,146,H,hexagon,0.01254976261407137,,,,,,,,0,0,,,,,,,,,,,,3450.317264262121,3450.317264262121,3450.317264262121,3450.317264262121,3451.807810095139,3451.807810095139,3451.807810095139,3451.807810095139,3451.824454727117,3451.824454727117,3451.824454727117,3451.824454727117,repeat,number,NA,f,0.48729382967576385,Hi,,,6,,,,,high,3452.3317887610756,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,18,0,18,0,,,,,,,,,,,,,,,,1,1639,,,,3458.3287909659557,,167,W,circle,0.016919299960136414,,,,,,,,1,1,,,,,,,,,,,,3454.8378136078827,3454.8378136078827,3454.8378136078827,3454.8378136078827,3456.3068338111043,3456.3068338111043,3456.3068338111043,3456.3068338111043,3456.345887329895,3456.345887329895,3456.345887329895,3456.345887329895,repeat,number,numRpt,f,0.47635843278840184,Lo,,,6,,,,,high,3456.8176562110893,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,19,0,19,0,,,,,,,,,,,,,,,,1,1640,,,,3462.799487092998,,125,F,triangle,0.0006149490363895893,,,,,,,,1,0,,,,,,,,,,,,3459.307712348178,3459.307712348178,3459.307712348178,3459.307712348178,3460.7966118729673,3460.7966118729673,3460.7966118729673,3460.7966118729673,3460.8131855968386,3460.8131855968386,3460.8131855968386,3460.8131855968386,switch,letter,lettSwt,j,0.4758216207846999,Lo,,,6,,,,,high,3461.300714137964,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,20,0,20,0,,,,,,,,,,,,,,,,0,1640,,,,3467.36890143808,,160,U,star,0.0019171889871358871,,,,,,,,1,0,,,,,,,,,,,,3463.7944469461218,3463.7944469461218,3463.7944469461218,3463.7944469461218,3465.2831764928997,3465.2831764928997,3465.2831764928997,3465.2831764928997,3465.3000770448707,3465.3000770448707,3465.3000770448707,3465.3000770448707,repeat,letter,lettRpt,k,0.5341912801377475,Hi,,,6,,,,,high,3465.8533148211427,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,21,0,21,0,,,,,,,,,,,,,,,,0,1640,,,,3472.0062983720563,,132,S,circle,0.01499838288873434,,,,,,,,0,0,,,,,,,,,,,,3468.364386301022,3468.364386301022,3468.364386301022,3468.364386301022,3469.8537080562674,3469.8537080562674,3469.8537080562674,3469.8537080562674,3469.8700197739527,3469.8700197739527,3469.8700197739527,3469.8700197739527,repeat,letter,NA,j,0.6216612681746483,Hi,,,6,,,,,high,3470.509680076968,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,22,0,22,0,,,,,,,,,,,,,,,,1,1641,,,,3476.4924377850257,,181,Y,triangle,0.0017835581675171852,,,,,,,,1,1,,,,,,,,,,,,3473.000799028203,3473.000799028203,3473.000799028203,3473.000799028203,3474.4901127018966,3474.4901127018966,3474.4901127018966,3474.4901127018966,3474.507028669119,3474.507028669119,3474.507028669119,3474.507028669119,repeat,letter,lettRpt,k,0.47493695793673396,Lo,,,6,,,,,high,3474.9968717512675,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
