LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,fix.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,2,5,29,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.6531204329949,169.6531204329949,169.6531204329949,169.6531204329949,169.6531204329949,169.6531204329949,169.6531204329949,169.6531204329949,169.6531204329949,169.6531204329949,l,0.6222699800127884,10,156,0,170.30394600699947,171.80535175699333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,2,6,30,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.30592994998733,172.30592994998733,172.30592994998733,172.30592994998733,172.30592994998733,172.30592994998733,172.30592994998733,172.30592994998733,172.30592994998733,172.30592994998733,l,2.657083355006762,10,166,0,174.9922710749961,176.49399436099338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,2,7,31,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.99448093998944,176.99448093998944,176.99448093998944,176.99448093998944,176.99448093998944,176.99448093998944,176.99448093998944,176.99448093998944,176.99448093998944,176.99448093998944,l,1.064539084021817,10,176,0,178.07897899199452,179.5807383039937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,2,8,32,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.08116942099878,180.08116942099878,180.08116942099878,180.08116942099878,180.08116942099878,180.08116942099878,180.08116942099878,180.08116942099878,180.08116942099878,180.08116942099878,l,1.2827088790072594,10,186,0,181.38276141700044,182.8843985239946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,2,9,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.38488744699862,183.38488744699862,183.38488744699862,183.38488744699862,183.38488744699862,183.38488744699862,183.38488744699862,183.38488744699862,183.38488744699862,183.38488744699862,l,1.3936880789988209,10,196,0,184.80307906599774,186.30489907899755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,2,10,34,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.8053711889952,186.8053711889952,186.8053711889952,186.8053711889952,186.8053711889952,186.8053711889952,186.8053711889952,186.8053711889952,186.8053711889952,186.8053711889952,a,1.5897168219962623,1,197,0,188.42376412599697,189.92547913698945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,2,11,35,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.4258000809932,190.4258000809932,190.4258000809932,190.4258000809932,190.4258000809932,190.4258000809932,190.4258000809932,190.4258000809932,190.4258000809932,190.4258000809932,l,0.6737200210191077,10,207,0,191.12661096699594,192.62828363198787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,3,0,36,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.1288132519985,193.1288132519985,193.1288132519985,193.1288132519985,193.1288132519985,193.1288132519985,193.1288132519985,193.1288132519985,193.1288132519985,193.1288132519985,l,0.6827653290092712,10,217,0,193.82972350199998,195.33139876899077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,3,1,37,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.83201088898932,195.83201088898932,195.83201088898932,195.83201088898932,195.83201088898932,195.83201088898932,195.83201088898932,195.83201088898932,195.83201088898932,195.83201088898932,l,0.5001172909978777,10,227,0,196.3491279969894,197.85082834899367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,3,2,38,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.35141482199833,198.35141482199833,198.35141482199833,198.35141482199833,198.35141482199833,198.35141482199833,198.35141482199833,198.35141482199833,198.35141482199833,198.35141482199833,a,0.6032569300150499,10,237,0,198.9853622889932,200.4872096929903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,3,3,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.98756368899194,200.98756368899194,200.98756368899194,200.98756368899194,200.98756368899194,200.98756368899194,200.98756368899194,200.98756368899194,200.98756368899194,200.98756368899194,l,1.3109693790029269,1,238,0,202.3225989759958,203.8241875429958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,3,4,40,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.32450061599957,204.32450061599957,204.32450061599957,204.32450061599957,204.32450061599957,204.32450061599957,204.32450061599957,204.32450061599957,204.32450061599957,204.32450061599957,a,0.9261371040192898,10,248,0,205.27587121998658,206.77730081698974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,3,5,41,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.27788170699205,207.27788170699205,207.27788170699205,207.27788170699205,207.27788170699205,207.27788170699205,207.27788170699205,207.27788170699205,207.27788170699205,207.27788170699205,a,2.2529337300074985,10,258,0,209.56371664498874,211.06538445899787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,3,6,42,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.56597848399542,211.56597848399542,211.56597848399542,211.56597848399542,211.56597848399542,211.56597848399542,211.56597848399542,211.56597848399542,211.56597848399542,211.56597848399542,l,0.4847741770063294,1,259,0,212.08321553199494,213.58501841699763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,3,7,43,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.08547824199195,214.08547824199195,214.08547824199195,214.08547824199195,214.08547824199195,214.08547824199195,214.08547824199195,214.08547824199195,214.08547824199195,214.08547824199195,l,0.6770697180036223,10,269,0,214.78619710999192,216.28792920299747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,3,8,44,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.7884245079913,216.7884245079913,216.7884245079913,216.7884245079913,216.7884245079913,216.7884245079913,216.7884245079913,216.7884245079913,216.7884245079913,216.7884245079913,a,0.47073164200992323,10,279,0,217.28891648699937,218.79060212499462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,3,9,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.29108062799787,219.29108062799787,219.29108062799787,219.29108062799787,219.29108062799787,219.29108062799787,219.29108062799787,219.29108062799787,219.29108062799787,219.29108062799787,a,0.49629200900380965,10,289,0,219.80852787698677,221.31016970198834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,3,10,46,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.8105532579939,221.8105532579939,221.8105532579939,221.8105532579939,221.8105532579939,221.8105532579939,221.8105532579939,221.8105532579939,221.8105532579939,221.8105532579939,l,0.5204001270030858,1,290,0,222.3613179429958,223.8628277109965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,3,11,47,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.36333451999235,224.36333451999235,224.36333451999235,224.36333451999235,224.36333451999235,224.36333451999235,224.36333451999235,224.36333451999235,224.36333451999235,224.36333451999235,a,0.432287832009024,10,300,0,224.81387418298982,226.3156786969921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.22873639099998,232.22873639099998,232.22873639099998,232.22873639099998,232.22873639099998,232.22873639099998,232.22873639099998,232.22873639099998,232.22873639099998,232.22873639099998,a,0.8700555359973805,1,301,1,233.12298302300042,234.62463994599239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.12538475199835,235.12538475199835,235.12538475199835,235.12538475199835,235.12538475199835,235.12538475199835,235.12538475199835,235.12538475199835,235.12538475199835,235.12538475199835,l,0.429798164012027,1,302,1,235.5757697779918,237.0775029209908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,2,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.5780042839906,237.5780042839906,237.5780042839906,237.5780042839906,237.5780042839906,237.5780042839906,237.5780042839906,237.5780042839906,237.5780042839906,237.5780042839906,a,0.385179152013734,1,303,1,237.9950736519968,239.49677725799847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,3,3,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.99729078100063,239.99729078100063,239.99729078100063,239.99729078100063,239.99729078100063,239.99729078100063,239.99729078100063,239.99729078100063,239.99729078100063,239.99729078100063,l,0.25301007700909395,1,304,1,240.28110640999512,241.78266259199881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.28328097998747,242.28328097998747,242.28328097998747,242.28328097998747,242.28328097998747,242.28328097998747,242.28328097998747,242.28328097998747,242.28328097998747,242.28328097998747,a,0.10299553199729417,10,314,1,242.41656359098852,243.9185333489877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.4189552399912,244.4189552399912,244.4189552399912,244.4189552399912,244.4189552399912,244.4189552399912,244.4189552399912,244.4189552399912,244.4189552399912,244.4189552399912,a,0.3359146770089865,1,315,1,244.7859804769978,246.28771799399692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,6,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.78815267399477,246.78815267399477,246.78815267399477,246.78815267399477,246.78815267399477,246.78815267399477,246.78815267399477,246.78815267399477,246.78815267399477,246.78815267399477,l,0.3022486130212201,10,325,1,247.12184462799632,248.6235921829939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.1240559509897,249.1240559509897,249.1240559509897,249.1240559509897,249.1240559509897,249.1240559509897,249.1240559509897,249.1240559509897,249.1240559509897,249.1240559509897,l,0.43941338401054963,10,335,1,249.5911863779911,251.0928732369939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,8,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.59352415399917,251.59352415399917,251.59352415399917,251.59352415399917,251.59352415399917,251.59352415399917,251.59352415399917,251.59352415399917,251.59352415399917,251.59352415399917,a,0.35273511201376095,10,345,1,251.97729141099262,253.4788211589912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,9,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.97940162599843,253.97940162599843,253.97940162599843,253.97940162599843,253.97940162599843,253.97940162599843,253.97940162599843,253.97940162599843,253.97940162599843,253.97940162599843,l,0.7349470670160372,10,355,1,254.7465301379998,256.24852880099206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,10,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.7491311049962,256.7491311049962,256.7491311049962,256.7491311049962,256.7491311049962,256.7491311049962,256.7491311049962,256.7491311049962,256.7491311049962,256.7491311049962,a,0.39039760701416526,10,365,1,257.16624245599087,258.6678302559885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,11,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.1684532020008,259.1684532020008,259.1684532020008,259.1684532020008,259.1684532020008,259.1684532020008,259.1684532020008,259.1684532020008,259.1684532020008,259.1684532020008,l,1.0030017450044397,1,366,1,260.2029552009917,261.70418869199057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,1,0,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.20510964999266,262.20510964999266,262.20510964999266,262.20510964999266,262.20510964999266,262.20510964999266,262.20510964999266,262.20510964999266,262.20510964999266,262.20510964999266,l,0.7987085290078539,10,376,1,263.02275843799,264.524465614988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,1,1,13,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.0248797050008,265.0248797050008,265.0248797050008,265.0248797050008,265.0248797050008,265.0248797050008,265.0248797050008,265.0248797050008,265.0248797050008,265.0248797050008,l,0.5462671630084515,1,377,1,265.59218165998755,267.0939785669907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,1,2,14,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.5945395299932,267.5945395299932,267.5945395299932,267.5945395299932,267.5945395299932,267.5945395299932,267.5945395299932,267.5945395299932,267.5945395299932,267.5945395299932,a,0.49625456500507426,10,387,1,268.1115854399977,269.6134534289886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,1,3,15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.1139171440009,270.1139171440009,270.1139171440009,270.1139171440009,270.1139171440009,270.1139171440009,270.1139171440009,270.1139171440009,270.1139171440009,270.1139171440009,a,0.48954783301451243,1,388,1,270.6311538359878,272.1327927449893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,1,4,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.6332861899864,272.6332861899864,272.6332861899864,272.6332861899864,272.6332861899864,272.6332861899864,272.6332861899864,272.6332861899864,272.6332861899864,272.6332861899864,l,0.3530694400105858,10,398,1,273.0170444059913,274.51889913799823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,1,5,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.01938680699095,275.01938680699095,275.01938680699095,275.01938680699095,275.01938680699095,275.01938680699095,275.01938680699095,275.01938680699095,275.01938680699095,275.01938680699095,l,0.5680147090024548,1,399,1,275.62017147599545,277.1215911269974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,1,6,18,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.6219554329873,277.6219554329873,277.6219554329873,277.6219554329873,277.6219554329873,277.6219554329873,277.6219554329873,277.6219554329873,277.6219554329873,277.6219554329873,a,0.2370260580064496,1,400,1,277.88918723899405,279.39071168599185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,1,7,19,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.8913188039878,279.8913188039878,279.8913188039878,279.8913188039878,279.8913188039878,279.8913188039878,279.8913188039878,279.8913188039878,279.8913188039878,279.8913188039878,l,0.23225128299964126,1,401,1,280.1415467279876,281.6432251639926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,1,8,20,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.1439703179931,282.1439703179931,282.1439703179931,282.1439703179931,282.1439703179931,282.1439703179931,282.1439703179931,282.1439703179931,282.1439703179931,282.1439703179931,a,0.4586246530088829,10,411,1,282.6278306909953,284.12931157898856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60628,2022-11-02_10h19.54.445,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89845582044152,
