LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,0,53,0,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,,1275.2413040848915,,167,D,triangle,0.001305007841438055,,,,,1,0,,,,,,,,,,,,1271.471351499902,1271.471351499902,1271.471351499902,1271.471351499902,1272.9721338590607,1272.9721338590607,1272.9721338590607,1272.9721338590607,1272.9721338590607,1272.9721338590607,1272.9721338590607,1272.9721338590607,repeat,number,numRpt,f,0.7365148349199444,noRew,,,,,,,0,1273.7397898030467,1275.2413040848915,,,,,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,0,54,0,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,,1279.829969553044,,174,B,triangle,0.0008271289989352226,,,,,1,0,,,,,,,,,,,,1276.2258596799802,1276.2258596799802,1276.2258596799802,1276.2258596799802,1277.7274336989503,1277.7274336989503,1277.7274336989503,1277.7274336989503,1277.7274336989503,1277.7274336989503,1277.7274336989503,1277.7274336989503,repeat,number,numRpt,f,0.572645572014153,noRew,,,,,,,0,1278.328445791034,,,,,,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,0,55,0,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,,1284.351414470002,,125,S,star,0.0010654828511178493,,,,,1,0,,,,,,,,,,,,1280.814325202955,1280.814325202955,1280.814325202955,1280.814325202955,1282.3158357548527,1282.3158357548527,1282.3158357548527,1282.3158357548527,1282.3158357548527,1282.3158357548527,1282.3158357548527,1282.3158357548527,repeat,number,numRpt,d,0.5069218347780406,noRew,,,,,,,0,1282.84997474798,1284.351414470002,,,,,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,,1289.2068465729244,,160,S,hexagon,0.0010946639813482761,,,,,1,0,,,,,,,,,,,,1285.335992612876,1285.335992612876,1285.335992612876,1285.335992612876,1286.8373588428367,1286.8373588428367,1286.8373588428367,1286.8373588428367,1286.8373588428367,1286.8373588428367,1286.8373588428367,1286.8373588428367,switch,letter,lettSwt,k,0.8447154350578785,noRew,,,,,,,0,1287.7055710458662,1289.2068465729244,,,,,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,0,57,0,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,,1293.978680399945,,146,B,circle,0.0009866580367088318,,,,,1,0,,,,,,,,,,,,1290.1912011499517,1290.1912011499517,1290.1912011499517,1290.1912011499517,1291.6928936028853,1291.6928936028853,1291.6928936028853,1291.6928936028853,1291.6928936028853,1291.6928936028853,1291.6928936028853,1291.6928936028853,repeat,letter,lettRpt,j,0.7596852330025285,noRew,,,,,,,0,1292.4772479860112,,,,,,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,,1298.7675648299046,,167,W,star,0.0013864848297089338,,,,,1,0,,,,,,,,,,,,1294.9631627190392,1294.9631627190392,1294.9631627190392,1294.9631627190392,1296.4649122059345,1296.4649122059345,1296.4649122059345,1296.4649122059345,1296.4649122059345,1296.4649122059345,1296.4649122059345,1296.4649122059345,repeat,letter,lettRpt,k,0.7685840579215437,noRew,,,,,,,0,1297.2659036749974,1298.7675648299046,,,,,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,0,59,0,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,,1303.5059421439655,,125,U,hexagon,0.0010140619706362486,,,,,1,0,,,,,,,,,,,,1299.7519146958366,1299.7519146958366,1299.7519146958366,1299.7519146958366,1301.2533626039512,1301.2533626039512,1301.2533626039512,1301.2533626039512,1301.2533626039512,1301.2533626039512,1301.2533626039512,1301.2533626039512,repeat,letter,lettRpt,k,0.728268173057586,noRew,,,,,,,0,1302.004838062916,,,,,,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,,1308.4113335888833,,174,W,circle,0.0012396948877722025,,,,,1,0,,,,,,,,,,,,1304.4904818800278,1304.4904818800278,1304.4904818800278,1304.4904818800278,1305.991939564934,1305.991939564934,1305.991939564934,1305.991939564934,1305.991939564934,1305.991939564934,1305.991939564934,1305.991939564934,switch,number,numSwt,f,0.8851164618972689,noRew,,,,,,,0,1306.90981601784,1308.4113335888833,,,,,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,,1312.9831887378823,,139,B,hexagon,0.0008086790330708027,,,,,1,0,,,,,,,,,,,,1309.3957023359835,1309.3957023359835,1309.3957023359835,1309.3957023359835,1310.8976013059728,1310.8976013059728,1310.8976013059728,1310.8976013059728,1310.8976013059728,1310.8976013059728,1310.8976013059728,1310.8976013059728,repeat,number,numRpt,d,0.5572692540008575,noRew,,,,,,,0,1311.481844251044,,,,,,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,,1317.7383715759497,1318.2389612139668,132,Y,circle,0.0012560850009322166,,,,,1,0,,,,,,,,,,,,1313.9676134909969,1313.9676134909969,1313.9676134909969,1313.9676134909969,1315.4691165089607,1315.4691165089607,1315.4691165089607,1315.4691165089607,1315.4691165089607,1315.4691165089607,1315.4691165089607,1315.4691165089607,repeat,number,numRpt,d,0.7348086880519986,noRew,,,,,,,0,1316.2365522859618,1317.7383715759497,,,,,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,0,837,,,,1322.7438872789498,1323.2610913498793,125,U,hexagon,0.0006839358247816563,,,,,1,0,,,,,,,,,,,,1318.7228247609455,1318.7228247609455,1318.7228247609455,1318.7228247609455,1320.2246171890292,1320.2246171890292,1320.2246171890292,1320.2246171890292,1320.2246171890292,1320.2246171890292,1320.2246171890292,1320.2246171890292,repeat,number,numRpt,d,0.985221829963848,noRew,,,,,,,0,1321.2422445078846,1322.7438872789498,,,,,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,838,,,,1378.0716498459224,,160,U,hexagon,0.0012412520591169596,,,,,1,0,,,,,,,,,,,,1373.2828542559873,1373.2828542559873,1373.2828542559873,1373.2828542559873,1374.784440395888,1374.784440395888,1374.784440395888,1374.784440395888,1374.784440395888,1374.784440395888,1374.784440395888,1374.784440395888,repeat,number,numRpt,f,1.7360497559420764,Lo,,,,,,,0,,,space,6.096024204045534,low,1376.5697437438648,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,0,838,,,,1384.1781921898946,,125,Y,star,0.00114101218059659,,,,,1,0,,,,,,,,,,,,1379.0559130089823,1379.0559130089823,1379.0559130089823,1379.0559130089823,1380.557637278922,1380.557637278922,1380.557637278922,1380.557637278922,1380.557637278922,1380.557637278922,1380.557637278922,1380.557637278922,switch,letter,lettSwt,k,2.070043447893113,Hi,,,,,,,0,,,,,low,1382.676749136066,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,10,848,,,,1389.200503192842,,146,B,triangle,0.01712717511691153,,,,,1,0,,,,,,,,,,,,1385.1627604889218,1385.1627604889218,1385.1627604889218,1385.1627604889218,1386.6476021499839,1386.6476021499839,1386.6476021499839,1386.6476021499839,1386.6642918358557,1386.6642918358557,1386.6642918358557,1386.6642918358557,repeat,letter,lettRpt,j,1.0328465518541634,Lo,,,,,,,0,,,,,low,1387.7157369249035,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,0,848,,,,1394.48981628404,,181,D,circle,0.0011288179084658623,,,,,1,0,,,,,,,,,,,,1390.1847820130643,1390.1847820130643,1390.1847820130643,1390.1847820130643,1391.6864818329923,1391.6864818329923,1391.6864818329923,1391.6864818329923,1391.6864818329923,1391.6864818329923,1391.6864818329923,1391.6864818329923,repeat,letter,lettRpt,j,1.2805183487944305,Hi,,,,,,,0,,,,,low,1393.004524484044,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,0,848,,,,1399.661944533931,,174,F,circle,0.001360217109322548,,,,,1,0,,,,,,,,,,,,1395.4741724750493,1395.4741724750493,1395.4741724750493,1395.4741724750493,1396.9758606490213,1396.9758606490213,1396.9758606490213,1396.9758606490213,1396.9758606490213,1396.9758606490213,1396.9758606490213,1396.9758606490213,switch,number,numSwt,f,1.1350543880835176,Hi,,,,,,,0,,,,,low,1398.1605487528723,1399.661944533931,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,1,849,,,,1404.8177128499374,,167,H,triangle,0.000858318991959095,,,,,1,0,,,,,,,,,,,,1400.6463925580028,1400.6463925580028,1400.6463925580028,1400.6463925580028,1402.1481623980217,1402.1481623980217,1402.1481623980217,1402.1481623980217,1402.1481623980217,1402.1481623980217,1402.1481623980217,1402.1481623980217,switch,letter,lettSwt,j,1.1474202051758766,Lo,,,,,,,0,,,,,low,1403.3326745599043,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,0,849,,,,1409.7897640529554,,132,S,star,0.00138998799957335,,,,,1,0,,,,,,,,,,,,1405.802233317867,1405.802233317867,1405.802233317867,1405.802233317867,1407.3037553459872,1407.3037553459872,1407.3037553459872,1407.3037553459872,1407.3037553459872,1407.3037553459872,1407.3037553459872,1407.3037553459872,repeat,letter,lettRpt,k,0.9423839279916137,Hi,,,,,,,0,,,,,low,1408.288294577971,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,10,859,,,,1414.6116371029057,,139,W,hexagon,0.0007716170512139797,,,,,1,0,,,,,,,,,,,,1410.757464793045,1410.757464793045,1410.757464793045,1410.757464793045,1412.259229670046,1412.259229670046,1412.259229670046,1412.259229670046,1412.259229670046,1412.259229670046,1412.259229670046,1412.259229670046,repeat,letter,lettRpt,k,0.8019555299542844,Lo,,,,,,,0,,,,,low,1413.110291058896,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,1,860,,,,1419.4671151938383,,160,U,hexagon,0.016881808172911406,,,,,1,0,,,,,,,,,,,,1415.596203215886,1415.596203215886,1415.596203215886,1415.596203215886,1417.0813362200279,1417.0813362200279,1417.0813362200279,1417.0813362200279,1417.097816692898,1417.097816692898,1417.097816692898,1417.097816692898,switch,number,numSwt,f,0.8623929340392351,Lo,,,,,,,0,,,,,low,1417.982238668017,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,0,860,,,,1424.6896751590539,,125,Y,star,0.0012389239855110645,,,,,1,0,,,,,,,,,,,,1420.4515219428577,1420.4515219428577,1420.4515219428577,1420.4515219428577,1421.9533063429408,1421.9533063429408,1421.9533063429408,1421.9533063429408,1421.9533063429408,1421.9533063429408,1421.9533063429408,1421.9533063429408,repeat,number,numRpt,d,1.2016269268933684,Hi,,,,,,,0,,,,,low,1423.188135865843,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,1,861,,,,1429.6619180398993,,146,B,triangle,0.0007500508800148964,,,,,1,0,,,,,,,,,,,,1425.6574538238347,1425.6574538238347,1425.6574538238347,1425.6574538238347,1427.1589999829885,1427.1589999829885,1427.1589999829885,1427.1589999829885,1427.1589999829885,1427.1589999829885,1427.1589999829885,1427.1589999829885,switch,letter,lettSwt,j,0.9782393330242485,Lo,,,,,,,0,,,,,low,1428.1770092099905,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,0,861,,,,1434.5504075880162,,181,D,circle,0.001101622125133872,,,,,1,0,,,,,,,,,,,,1430.6462920529302,1430.6462920529302,1430.6462920529302,1430.6462920529302,1432.148081389023,1432.148081389023,1432.148081389023,1432.148081389023,1432.148081389023,1432.148081389023,1432.148081389023,1432.148081389023,switch,number,numSwt,f,0.851716386154294,Hi,,,,,,,0,,,,,low,1433.0488630679902,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,0,861,,,,1439.5892881760374,,174,F,star,0.0010455509182065725,,,,,1,0,,,,,,,,,,,,1435.5350051659625,1435.5350051659625,1435.5350051659625,1435.5350051659625,1437.036671937909,1437.036671937909,1437.036671937909,1437.036671937909,1437.036671937909,1437.036671937909,1437.036671937909,1437.036671937909,switch,letter,lettSwt,j,1.002233014907688,Hi,,,,,,,0,,,,,low,1438.0879309428856,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,10,871,,,,1444.3112212908454,,167,H,triangle,0.01576585602015257,,,,,1,0,,,,,,,,,,,,1440.5736946598627,1440.5736946598627,1440.5736946598627,1440.5736946598627,1442.058699559886,1442.058699559886,1442.058699559886,1442.058699559886,1442.0755944000557,1442.0755944000557,1442.0755944000557,1442.0755944000557,repeat,letter,lettRpt,j,0.704816838959232,Lo,,,,,,,0,,,,,low,1442.8097345950082,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,10,881,,,,1449.1498668279964,,132,S,hexagon,0.0008595969993621111,,,,,1,0,,,,,,,,,,,,1445.278996373061,1445.278996373061,1445.278996373061,1445.278996373061,1446.7806007950567,1446.7806007950567,1446.7806007950567,1446.7806007950567,1446.7806007950567,1446.7806007950567,1446.7806007950567,1446.7806007950567,repeat,letter,lettRpt,k,0.8201376779470593,Lo,,,,,,,0,,,,,low,1447.6484408108518,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,0,881,,,,1453.838451423915,1454.3390340530314,139,W,circle,0.016019240021705627,,,,,0,0,,,,,,,,,,,,1450.1342007659841,1450.1342007659841,1450.1342007659841,1450.1342007659841,1451.6192489860114,1451.6192489860114,1451.6192489860114,1451.6192489860114,1451.6359318059403,1451.6359318059403,1451.6359318059403,1451.6359318059403,switch,number,NA,f,0.685038757044822,Lo,,,,,,,0,,,,,low,1452.3368489858694,1453.838451423915,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,0,881,,,,1459.0943436189555,,132,H,hexagon,0.0007968260906636715,,,,,0,1,,,,,,,,,,,,1454.822942474857,1454.822942474857,1454.822942474857,1454.822942474857,1456.3246088000014,1456.3246088000014,1456.3246088000014,1456.3246088000014,1456.3246088000014,1456.3246088000014,1456.3246088000014,1456.3246088000014,repeat,number,NA,f,1.2450171690434217,Lo,,,,,,,0,,,,,low,1457.6093856140506,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,0,881,,,,1464.3835818988737,,167,D,circle,0.001023187069222331,,,,,1,1,,,,,,,,,,,,1460.0791634239722,1460.0791634239722,1460.0791634239722,1460.0791634239722,1461.5803983979858,1461.5803983979858,1461.5803983979858,1461.5803983979858,1461.5803983979858,1461.5803983979858,1461.5803983979858,1461.5803983979858,repeat,number,numRpt,f,1.2772905831225216,Hi,,,,,,,0,,,,,low,1462.8984079400543,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,0,881,,,,1469.2220128499903,,160,Y,star,0.0011146420147269964,,,,,1,0,,,,,,,,,,,,1465.3678461390082,1465.3678461390082,1465.3678461390082,1465.3678461390082,1466.8696642229334,1466.8696642229334,1466.8696642229334,1466.8696642229334,1466.8696642229334,1466.8696642229334,1466.8696642229334,1466.8696642229334,switch,letter,lettSwt,k,0.8033233578316867,Hi,,,,,,,0,,,,,low,1467.7204273939133,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,10,891,,,,1474.0441315060016,,174,B,triangle,0.016141487983986735,,,,,1,0,,,,,,,,,,,,1470.206482412992,1470.206482412992,1470.206482412992,1470.206482412992,1471.6915140058845,1471.6915140058845,1471.6915140058845,1471.6915140058845,1471.708125189878,1471.708125189878,1471.708125189878,1471.708125189878,repeat,letter,lettRpt,j,0.8074687370099127,Lo,,,,,,,0,,,,,low,1472.542526437901,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,0,891,,,,1478.849387475988,,181,F,circle,0.01725236908532679,,,,,1,0,,,,,,,,,,,,1475.0287720060442,1475.0287720060442,1475.0287720060442,1475.0287720060442,1476.5133809759282,1476.5133809759282,1476.5133809759282,1476.5133809759282,1476.5301360108424,1476.5301360108424,1476.5301360108424,1476.5301360108424,switch,number,numSwt,f,0.8129330941010267,Hi,,,,,,,0,,,,,low,1477.364344730042,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,10,901,,,,1483.4712458448485,,139,S,triangle,0.0013822780456393957,,,,,1,0,,,,,,,,,,,,1479.8337515350431,1479.8337515350431,1479.8337515350431,1479.8337515350431,1481.3355837310664,1481.3355837310664,1481.3355837310664,1481.3355837310664,1481.3355837310664,1481.3355837310664,1481.3355837310664,1481.3355837310664,repeat,number,numRpt,d,0.6154608428478241,Lo,,,,,,,0,,,,,low,1481.9862125699874,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,1,902,,,,1488.376631889958,,125,U,hexagon,0.001222014892846346,,,,,1,0,,,,,,,,,,,,1484.4557148108725,1484.4557148108725,1484.4557148108725,1484.4557148108725,1485.9571407949552,1485.9571407949552,1485.9571407949552,1485.9571407949552,1485.9571407949552,1485.9571407949552,1485.9571407949552,1485.9571407949552,repeat,number,numRpt,d,0.8756581428460777,Lo,,,,,,,0,,,,,low,1486.8750281189568,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,0,902,,,,1493.3820402498823,,146,W,star,0.0006442719604820013,,,,,1,0,,,,,,,,,,,,1489.3443755579647,1489.3443755579647,1489.3443755579647,1489.3443755579647,1490.846013218863,1490.846013218863,1490.846013218863,1490.846013218863,1490.846013218863,1490.846013218863,1490.846013218863,1490.846013218863,switch,letter,lettSwt,k,0.9937002500519156,Hi,,,,,,,0,,,,,low,1491.880473922938,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
