LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,top_target_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,19,0,19,0,,,,,,,,,,,,,,,,0,1288,,,1876.3158397600055,,,S,146,star,0.016017773654311895,,,,,1,0,,,,,,,,,,,,,,,1872.808074228,1872.808074228,1872.808074228,1872.808074228,1874.2829233761877,1874.2829233761877,1874.2829233761877,1874.2829233761877,1874.315353360027,1874.315353360027,1874.315353360027,1874.315353360027,repeat,letter,lettRpt,f,0.4938255869783461,Hi,,,4,,,,,low,1874.805173441302,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,20,0,20,0,,,,,,,,,,,,,,,,0,1288,,,1880.8532157409936,,,W,167,circle,0.01661192812025547,,,,,1,0,,,,,,,,,,,,,,,1877.3126161880791,1877.3126161880791,1877.3126161880791,1877.3126161880791,1878.7853384399787,1878.7853384399787,1878.7853384399787,1878.7853384399787,1878.8193598319776,1878.8193598319776,1878.8193598319776,1878.8193598319776,repeat,letter,lettRpt,f,0.5368234748020768,Hi,,,4,,,,,low,1879.356492164079,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,21,0,21,0,,,,,,,,,,,,,,,,10,1298,,,1885.407094964292,,,Y,132,hexagon,0.00142305763438344,,,,,1,0,,,,,,,,,,,,,,,1881.8497538832016,1881.8497538832016,1881.8497538832016,1881.8497538832016,1883.3385958140716,1883.3385958140716,1883.3385958140716,1883.3385958140716,1883.3564641550183,1883.3564641550183,1883.3564641550183,1883.3564641550183,repeat,letter,lettRpt,f,0.5279103820212185,Lo,,,4,,,,,low,1883.8949201712385,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,22,0,22,0,,,,,,,,,,,,,,,,1,1299,,,1889.8275278611109,,,U,125,star,0.016000899020582438,,,,,1,0,,,,,,,,,,,,,,,1886.4015481220558,1886.4015481220558,1886.4015481220558,1886.4015481220558,1887.876650778111,1887.876650778111,1887.876650778111,1887.876650778111,1887.9087633551098,1887.9087633551098,1887.9087633551098,1887.9087633551098,repeat,letter,lettRpt,f,0.401179663836956,Hi,,,4,,,,,low,1888.3121976810507,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,23,0,23,0,,,,,,,,,,,,,,,,1,1300,,,1894.463919809088,,,H,139,triangle,0.012762663885951042,,,,,1,0,,,,,,,,,,,,,,,1890.8222970329225,1890.8222970329225,1890.8222970329225,1890.8222970329225,1892.310216368176,1892.310216368176,1892.310216368176,1892.310216368176,1892.328020887915,1892.328020887915,1892.328020887915,1892.328020887915,repeat,letter,lettRpt,d,0.6250750655308366,Lo,,,4,,,,,low,1892.9666365520097,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,24,0,24,0,,,,,,,,,,,,,,,,0,1300,,,1898.934206541162,,,W,160,circle,0.0012791319750249386,,,,,1,0,,,,,,,,,,,,,,,1895.459930215031,1895.459930215031,1895.459930215031,1895.459930215031,1896.9484170088544,1896.9484170088544,1896.9484170088544,1896.9484170088544,1896.964793362189,1896.964793362189,1896.964793362189,1896.964793362189,repeat,letter,lettRpt,f,0.4640141511335969,Hi,,,4,,,,,low,1897.4377064309083,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,25,0,25,0,,,,,,,,,,,,,,,,0,1300,,,1903.5209066942334,,,H,132,star,0.0022846991196274757,,,,,1,0,,,,,,,,,,,,,,,1899.9297423190437,1899.9297423190437,1899.9297423190437,1899.9297423190437,1901.4183819601312,1901.4183819601312,1901.4183819601312,1901.4183819601312,1901.4347808081657,1901.4347808081657,1901.4347808081657,1901.4347808081657,repeat,letter,lettRpt,d,0.5728895980864763,Hi,,,4,,,,,low,1902.0219509270974,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,26,0,26,0,,,,,,,,,,,,,,,,1,1301,,,1907.9913000720553,,,Y,167,triangle,0.0021443627774715424,,,,,1,0,,,,,,,,,,,,,,,1904.5157696609385,1904.5157696609385,1904.5157696609385,1904.5157696609385,1906.0041379812174,1906.0041379812174,1906.0041379812174,1906.0041379812174,1906.0220710919239,1906.0220710919239,1906.0220710919239,1906.0220710919239,repeat,letter,lettRpt,f,0.4540847521275282,Lo,,,4,,,,,low,1906.4937613890506,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,27,0,27,0,,,,,,,,,,,,,,,,1,1302,,,1912.5247315978631,,,D,181,hexagon,0.00047134701162576675,,,,,1,0,,,,,,,,,,,,,,,1908.9855451248586,1908.9855451248586,1908.9855451248586,1908.9855451248586,1910.4742784262635,1910.4742784262635,1910.4742784262635,1910.4742784262635,1910.4918844238855,1910.4918844238855,1910.4918844238855,1910.4918844238855,switch,number,numSwt,k,0.5176221318542957,Lo,,,4,,,,,low,1911.0118272760883,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,28,0,28,0,,,,,,,,,,,,,,,,10,1312,,,1916.9283773079515,,,U,125,circle,0.0015785680152475834,,,,,1,0,,,,,,,,,,,,,,,1913.5062810000964,1913.5062810000964,1913.5062810000964,1913.5062810000964,1914.9943743320182,1914.9943743320182,1914.9943743320182,1914.9943743320182,1915.0122761800885,1915.0122761800885,1915.0122761800885,1915.0122761800885,repeat,number,numRpt,j,0.38492675963789225,Hi,,,4,,,,,low,1915.415054009296,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,29,0,29,0,,,,,,,,,,,,,,,,1,1313,,,1921.415226091165,,,S,174,triangle,0.014230149332433939,,,,,1,0,,,,,,,,,,,,,,,1917.9254131019115,1917.9254131019115,1917.9254131019115,1917.9254131019115,1919.398819936905,1919.398819936905,1919.398819936905,1919.398819936905,1919.432341651991,1919.432341651991,1919.432341651991,1919.432341651991,repeat,number,numRpt,k,0.4813687829300761,Lo,,,4,,,,,low,1919.903961493168,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,30,0,30,0,,,,,,,,,,,,,,,,10,1323,,,1925.836159083061,,,B,146,star,0.01641921792179346,,,,,1,0,,,,,,,,,,,,,,,1922.4112774841487,1922.4112774841487,1922.4112774841487,1922.4112774841487,1923.8859041309915,1923.8859041309915,1923.8859041309915,1923.8859041309915,1923.918005445972,1923.918005445972,1923.918005445972,1923.918005445972,repeat,number,numRpt,j,0.40496114967390895,Hi,,,4,,,,,low,1924.3244104622863,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,31,0,31,0,,,,,,,,,,,,,,,,1,1324,,,1930.189500789158,,,F,139,hexagon,0.01730249123647809,,,,,1,0,,,,,,,,,,,,,,,1926.8326530531049,1926.8326530531049,1926.8326530531049,1926.8326530531049,1928.30552077014,1928.30552077014,1928.30552077014,1928.30552077014,1928.33883874584,1928.33883874584,1928.33883874584,1928.33883874584,repeat,number,numRpt,j,0.33841564739122987,Lo,,,4,,,,,low,1928.6777646830305,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,10,1334,,,1939.5466838842258,,,H,139,hexagon,0.017216507345438004,,,,,1,0,,,,,,,,,,,,,,,1935.9553858670406,1935.9553858670406,1935.9553858670406,1935.9553858670406,1937.427417895291,1937.427417895291,1937.427417895291,1937.427417895291,1937.4610083908774,1937.4610083908774,1937.4610083908774,1937.4610083908774,repeat,number,numRpt,j,0.599534478969872,Lo,,,5,,,space,0.5186483459547162,low,1938.0504482192919,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,1,1335,,,1943.9502294161357,,1944.4500679201446,U,174,triangle,0.0011600321158766747,,,,,1,0,,,,,,,,,,,,,,,1940.5425907312892,1940.5425907312892,1940.5425907312892,1940.5425907312892,1942.0308795189485,1942.0308795189485,1942.0308795189485,1942.0308795189485,1942.047511797864,1942.047511797864,1942.047511797864,1942.047511797864,repeat,number,numRpt,k,0.38372387597337365,Lo,,,5,,,,,low,1942.4501693639904,1943.9502294161357,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,0,1335,,,1948.5860721589997,,,D,160,circle,0.015074107330292463,,,,,1,0,,,,,,,,,,,,,,,1944.962557359133,1944.962557359133,1944.962557359133,1944.962557359133,1946.4331766208634,1946.4331766208634,1946.4331766208634,1946.4331766208634,1946.4678564318456,1946.4678564318456,1946.4678564318456,1946.4678564318456,repeat,number,numRpt,k,0.6284943018108606,Hi,,,5,,,,,low,1947.0911518409848,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,0,1335,,,1953.0069004599936,,,S,125,star,0.0019466378726065159,,,,,1,0,,,,,,,,,,,,,,,1949.5821351232007,1949.5821351232007,1949.5821351232007,1949.5821351232007,1951.0701633472927,1951.0701633472927,1951.0701633472927,1951.0701633472927,1951.08788104821,1951.08788104821,1951.08788104821,1951.08788104821,repeat,number,numRpt,j,0.41227836813777685,Hi,,,5,,,,,low,1951.5079237618484,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,1,1336,,,1957.6086710221134,,,Y,181,triangle,0.0009659868665039539,,,,,1,0,,,,,,,,,,,,,,,1954.001685122028,1954.001685122028,1954.001685122028,1954.001685122028,1955.4903123639524,1955.4903123639524,1955.4903123639524,1955.4903123639524,1955.5082870488986,1955.5082870488986,1955.5082870488986,1955.5082870488986,switch,letter,lettSwt,f,0.5823532901704311,Lo,,,5,,,,,low,1956.0969725488685,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,1,1337,,,1962.0611071470194,,1962.561111273244,W,146,circle,0.0020148325711488724,,,,,1,0,,,,,,,,,,,,,,,1958.5889268489555,1958.5889268489555,1958.5889268489555,1958.5889268489555,1960.0772251700982,1960.0772251700982,1960.0772251700982,1960.0772251700982,1960.0949182128534,1960.0949182128534,1960.0949182128534,1960.0949182128534,repeat,letter,lettRpt,f,0.45099753187969327,Hi,,,5,,,,,low,1960.5623765750788,1962.0611071470194,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,6,0,6,0,,,,,,,,,,,,,,,,10,1347,,,1966.5322597292252,,,B,167,star,0.011966351885348558,,,,,1,0,,,,,,,,,,,,,,,1963.0739062931389,1963.0739062931389,1963.0739062931389,1963.0739062931389,1964.5649136151187,1964.5649136151187,1964.5649136151187,1964.5649136151187,1964.580453203991,1964.580453203991,1964.580453203991,1964.580453203991,repeat,letter,lettRpt,d,0.41844627959653735,Hi,,,5,,,,,low,1965.0203591920435,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,7,0,7,0,,,,,,,,,,,,,,,,10,1357,,,1970.9679039982148,,,F,132,hexagon,0.0165858780965209,,,,,1,0,,,,,,,,,,,,,,,1967.5284283421934,1967.5284283421934,1967.5284283421934,1967.5284283421934,1969.0017290022224,1969.0017290022224,1969.0017290022224,1969.0017290022224,1969.0354022900574,1969.0354022900574,1969.0354022900574,1969.0354022900574,repeat,letter,lettRpt,d,0.4255552110262215,Lo,,,5,,,,,low,1969.4552487391047,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,8,0,8,0,,,,,,,,,,,,,,,,0,1357,,,1975.4889635099098,,,H,139,triangle,0.016647978220134974,,,,,0,0,,,,,,,,,,,,,,,1971.9646594300866,1971.9646594300866,1971.9646594300866,1971.9646594300866,1973.4386486341245,1973.4386486341245,1973.4386486341245,1973.4386486341245,1973.4707403080538,1973.4707403080538,1973.4707403080538,1973.4707403080538,repeat,letter,NA,f,0.5120298359543085,Lo,,,5,,,,,low,1973.9781694691628,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,9,0,9,0,,,,,,,,,,,,,,,,0,1357,,,1979.9925431539305,,,U,174,circle,0.016819306183606386,,,,,1,1,,,,,,,,,,,,,,,1976.4847507309169,1976.4847507309169,1976.4847507309169,1976.4847507309169,1977.958243957255,1977.958243957255,1977.958243957255,1977.958243957255,1977.9918191782199,1977.9918191782199,1977.9918191782199,1977.9918191782199,repeat,letter,lettRpt,f,0.503135992679745,Hi,,,5,,,,,low,1978.4968103128485,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,10,0,10,0,,,,,,,,,,,,,,,,1,1358,,,1984.4960172148421,,,D,160,star,0.0010990607552230358,,,,,1,0,,,,,,,,,,,,,,,1980.9880879279226,1980.9880879279226,1980.9880879279226,1980.9880879279226,1982.4768030061387,1982.4768030061387,1982.4768030061387,1982.4768030061387,1982.4934236281551,1982.4934236281551,1982.4934236281551,1982.4934236281551,switch,number,numSwt,k,0.4851844753138721,Hi,,,5,,,,,low,1982.9845189382322,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,11,0,11,0,,,,,,,,,,,,,,,,1,1359,,,1988.9658657149412,,,S,125,hexagon,0.017185495235025883,,,,,1,0,,,,,,,,,,,,,,,1985.4917961671017,1985.4917961671017,1985.4917961671017,1985.4917961671017,1986.9627581662498,1986.9627581662498,1986.9627581662498,1986.9627581662498,1986.9968775529414,1986.9968775529414,1986.9968775529414,1986.9968775529414,repeat,number,numRpt,j,0.4766963990405202,Lo,,,5,,,,,low,1987.4671250772662,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,12,0,12,0,,,,,,,,,,,,,,,,0,1359,,,1993.5694238082506,,,Y,181,star,0.002381867729127407,,,,,1,0,,,,,,,,,,,,,,,1989.9617698988877,1989.9617698988877,1989.9617698988877,1989.9617698988877,1991.4505230332725,1991.4505230332725,1991.4505230332725,1991.4505230332725,1991.4667300321162,1991.4667300321162,1991.4667300321162,1991.4667300321162,switch,letter,lettSwt,f,0.5679476060904562,Hi,,,5,,,,,low,1992.0538111920469,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,13,0,13,0,,,,,,,,,,,,,,,,10,1369,,,1998.0389122939669,,,W,146,triangle,0.01561427116394043,,,,,1,0,,,,,,,,,,,,,,,1994.56539076427,1994.56539076427,1994.56539076427,1994.56539076427,1996.0543078761548,1996.0543078761548,1996.0543078761548,1996.0543078761548,1996.070360564161,1996.070360564161,1996.070360564161,1996.070360564161,switch,number,numSwt,j,0.46418636897578835,Lo,,,5,,,,,low,1996.5429307101294,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,14,0,14,0,,,,,,,,,,,,,,,,1,1370,,,2002.4246972240508,,,B,167,hexagon,0.001982285175472498,,,,,1,0,,,,,,,,,,,,,,,1999.034806702286,1999.034806702286,1999.034806702286,1999.034806702286,2000.5228958418593,2000.5228958418593,2000.5228958418593,2000.5228958418593,2000.5410827249289,2000.5410827249289,2000.5410827249289,2000.5410827249289,switch,letter,lettSwt,d,0.35038384422659874,Lo,,,5,,,,,low,2000.9097902779467,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,15,0,15,0,,,,,,,,,,,,,,,,10,1380,,,2006.810416009277,,,F,132,circle,0.015270189847797155,,,,,1,0,,,,,,,,,,,,,,,2003.4215445090085,2003.4215445090085,2003.4215445090085,2003.4215445090085,2004.8940701112151,2004.8940701112151,2004.8940701112151,2004.8940701112151,2004.9277781480923,2004.9277781480923,2004.9277781480923,2004.9277781480923,switch,number,numSwt,j,0.3772704740986228,Hi,,,5,,,,,low,2005.2990671480075,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,16,0,16,0,,,,,,,,,,,,,,,,10,1390,,,2011.2312119882554,,,B,139,star,0.0005981358699500561,,,,,1,0,,,,,,,,,,,,,,,2007.791093769949,2007.791093769949,2007.791093769949,2007.791093769949,2009.2808179440908,2009.2808179440908,2009.2808179440908,2009.2808179440908,2009.2974826470017,2009.2974826470017,2009.2974826470017,2009.2974826470017,switch,letter,lettSwt,d,0.42440296802669764,Hi,,,5,,,,,low,2009.7337280879728,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,17,0,17,0,,,,,,,,,,,,,,,,10,1400,,,2015.6840435569175,,,Y,167,hexagon,0.0013823010958731174,,,,,1,0,,,,,,,,,,,,,,,2012.2275590989739,2012.2275590989739,2012.2275590989739,2012.2275590989739,2013.7173147411086,2013.7173147411086,2013.7173147411086,2013.7173147411086,2013.7332798782736,2013.7332798782736,2013.7332798782736,2013.7332798782736,switch,number,numSwt,k,0.4310600538738072,Lo,,,5,,,,,low,2014.1706697940826,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,18,0,18,0,,,,,,,,,,,,,,,,10,1410,,,2020.0549247451127,,,U,132,circle,0.0167258121073246,,,,,1,0,,,,,,,,,,,,,,,2016.6802611392923,2016.6802611392923,2016.6802611392923,2016.6802611392923,2018.1544131310657,2018.1544131310657,2018.1544131310657,2018.1544131310657,2018.1867123688571,2018.1867123688571,2018.1867123688571,2018.1867123688571,repeat,number,numRpt,j,0.3811696390621364,Hi,,,5,,,,,low,2018.5576181532815,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,19,0,19,0,,,,,,,,,,,,,,,,1,1411,,,2024.4906820510514,,,S,181,triangle,0.0012150881811976433,,,,,1,0,,,,,,,,,,,,,,,2021.050918475259,2021.050918475259,2021.050918475259,2021.050918475259,2022.539358315058,2022.539358315058,2022.539358315058,2022.539358315058,2022.5554724861868,2022.5554724861868,2022.5554724861868,2022.5554724861868,repeat,number,numRpt,k,0.4182192641310394,Lo,,,5,,,,,low,2022.9796919738874,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,20,0,20,0,,,,,,,,,,,,,,,,0,1411,,,2028.978505579289,,,H,146,circle,0.0167043199762702,,,,,1,0,,,,,,,,,,,,,,,2025.48724622,2025.48724622,2025.48724622,2025.48724622,2026.9590822872706,2026.9590822872706,2026.9590822872706,2026.9590822872706,2026.9929264942184,2026.9929264942184,2026.9929264942184,2026.9929264942184,switch,letter,lettSwt,d,0.49928748700767756,Hi,,,5,,,,,low,2027.482729346957,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,21,0,21,0,,,,,,,,,,,,,,,,1,1412,,,2033.415401516948,,,W,160,triangle,0.0020778579637408257,,,,,1,0,,,,,,,,,,,,,,,2029.9741107779555,2029.9741107779555,2029.9741107779555,2029.9741107779555,2031.462821691297,2031.462821691297,2031.462821691297,2031.462821691297,2031.4793423591182,2031.4793423591182,2031.4793423591182,2031.4793423591182,repeat,letter,lettRpt,f,0.42732815677300096,Lo,,,5,,,,,low,2031.9167348910123,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
