LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,fix.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,blockNum,norew_fback.started,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,2,5,29,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.4664174309873,585.4664174309873,585.4664174309873,585.4664174309873,585.4664174309873,585.4664174309873,585.4664174309873,585.4664174309873,585.4664174309873,585.4664174309873,a,0.7477280080202036,10,174,0,586.2338846880011,587.7356024080073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,2,6,30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.2362847389886,588.2362847389886,588.2362847389886,588.2362847389886,588.2362847389886,588.2362847389886,588.2362847389886,588.2362847389886,588.2362847389886,588.2362847389886,a,0.6781131510215346,1,175,0,588.936995127995,590.438567389996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,2,7,31,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.9391577249917,590.9391577249917,590.9391577249917,590.9391577249917,590.9391577249917,590.9391577249917,590.9391577249917,590.9391577249917,590.9391577249917,590.9391577249917,a,0.9570899239915889,1,176,0,591.9236201010062,593.4252563549962,593.4252563549962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,2,8,32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.9257721680042,593.9257721680042,593.9257721680042,593.9257721680042,593.9257721680042,593.9257721680042,593.9257721680042,593.9257721680042,593.9257721680042,593.9257721680042,l,1.130872409004951,1,177,0,595.0770201050036,596.5786764259974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,2,9,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.0794048729877,597.0794048729877,597.0794048729877,597.0794048729877,597.0794048729877,597.0794048729877,597.0794048729877,597.0794048729877,597.0794048729877,597.0794048729877,l,1.3308496419922449,10,187,0,598.430654611002,599.9324635049852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,2,10,34,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.4327558359946,600.4327558359946,600.4327558359946,600.4327558359946,600.4327558359946,600.4327558359946,600.4327558359946,600.4327558359946,600.4327558359946,600.4327558359946,a,0.8790206600097008,10,197,0,601.3339295240003,602.835564745008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,2,11,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.3363030150067,603.3363030150067,603.3363030150067,603.3363030150067,603.3363030150067,603.3363030150067,603.3363030150067,603.3363030150067,603.3363030150067,603.3363030150067,a,0.9240358670067508,10,207,0,604.2873955130053,605.7888882280095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,3,0,36,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.2895260619989,606.2895260619989,606.2895260619989,606.2895260619989,606.2895260619989,606.2895260619989,606.2895260619989,606.2895260619989,606.2895260619989,606.2895260619989,l,1.1092456559999846,1,208,0,607.4240713760082,608.9256759459968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,3,1,37,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.4263527560106,609.4263527560106,609.4263527560106,609.4263527560106,609.4263527560106,609.4263527560106,609.4263527560106,609.4263527560106,609.4263527560106,609.4263527560106,l,1.088504940009443,1,209,0,610.544162309001,612.0458204270108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,3,2,38,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.5463792429946,612.5463792429946,612.5463792429946,612.5463792429946,612.5463792429946,612.5463792429946,612.5463792429946,612.5463792429946,612.5463792429946,612.5463792429946,a,1.872408899012953,10,219,0,614.4483799040026,615.9501433929836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,3,3,39,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.4505495970079,616.4505495970079,616.4505495970079,616.4505495970079,616.4505495970079,616.4505495970079,616.4505495970079,616.4505495970079,616.4505495970079,616.4505495970079,a,0.9603716470010113,1,220,0,617.4350372059853,618.9366883329931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,3,4,40,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.4373254299862,619.4373254299862,619.4373254299862,619.4373254299862,619.4373254299862,619.4373254299862,619.4373254299862,619.4373254299862,619.4373254299862,619.4373254299862,l,0.6851950399868656,1,221,0,620.1546541599964,621.6564387179969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,3,5,41,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.1570123540005,622.1570123540005,622.1570123540005,622.1570123540005,622.1570123540005,622.1570123540005,622.1570123540005,622.1570123540005,622.1570123540005,622.1570123540005,l,1.4081946620135568,1,222,0,623.5919562499912,625.093489389983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,3,6,42,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.594042126002,625.594042126002,625.594042126002,625.594042126002,625.594042126002,625.594042126002,625.594042126002,625.594042126002,625.594042126002,625.594042126002,a,1.2348809239920229,1,223,0,626.8453452780086,628.3470901850087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,3,7,43,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.8477008519985,628.8477008519985,628.8477008519985,628.8477008519985,628.8477008519985,628.8477008519985,628.8477008519985,628.8477008519985,628.8477008519985,628.8477008519985,l,0.7694598280068021,1,224,0,629.6486794670054,631.150248630991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,3,8,44,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.6507150270045,631.6507150270045,631.6507150270045,631.6507150270045,631.6507150270045,631.6507150270045,631.6507150270045,631.6507150270045,631.6507150270045,631.6507150270045,l,1.5110048490168992,1,225,0,633.1858809929981,634.6874119940039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,3,9,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.1880277429882,635.1880277429882,635.1880277429882,635.1880277429882,635.1880277429882,635.1880277429882,635.1880277429882,635.1880277429882,635.1880277429882,635.1880277429882,l,0.7528113420121372,1,226,0,635.9721763620037,637.4738046379935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,3,10,46,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.9743750419875,637.9743750419875,637.9743750419875,637.9743750419875,637.9743750419875,637.9743750419875,637.9743750419875,637.9743750419875,637.9743750419875,637.9743750419875,a,0.9365981880109757,1,227,0,638.9421573810105,640.4438374440069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,3,11,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.9445089100045,640.9445089100045,640.9445089100045,640.9445089100045,640.9445089100045,640.9445089100045,640.9445089100045,640.9445089100045,640.9445089100045,640.9445089100045,a,1.2516610700113233,1,228,0,642.2291604249913,643.730683103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.4457648599928,650.4457648599928,650.4457648599928,650.4457648599928,650.4457648599928,650.4457648599928,650.4457648599928,650.4457648599928,650.4457648599928,650.4457648599928,l,1.3924377280054614,10,238,1,651.8564726499899,653.3581883590086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,1,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.858704082988,653.858704082988,653.858704082988,653.858704082988,653.858704082988,653.858704082988,653.858704082988,653.858704082988,653.858704082988,653.858704082988,a,1.0605843300290871,1,239,1,654.943055234995,656.4447737330047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,2,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.9452811559895,656.9452811559895,656.9452811559895,656.9452811559895,656.9452811559895,656.9452811559895,656.9452811559895,656.9452811559895,656.9452811559895,656.9452811559895,l,0.7766664449882228,1,240,1,657.7462592079828,659.2481056700053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.7485084240034,659.7485084240034,659.7485084240034,659.7485084240034,659.7485084240034,659.7485084240034,659.7485084240034,659.7485084240034,659.7485084240034,659.7485084240034,a,1.0894452100037597,1,241,1,660.866233785986,662.3678691920068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,4,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.8686325319868,662.8686325319868,662.8686325319868,662.8686325319868,662.8686325319868,662.8686325319868,662.8686325319868,662.8686325319868,662.8686325319868,662.8686325319868,a,0.9397662980190944,1,242,1,663.8362856629828,665.3379744119884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,5,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.8385323249968,665.8385323249968,665.8385323249968,665.8385323249968,665.8385323249968,665.8385323249968,665.8385323249968,665.8385323249968,665.8385323249968,665.8385323249968,a,2.08659568298026,10,252,1,667.9575049229898,669.4590837169962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.9596002300095,669.9596002300095,669.9596002300095,669.9596002300095,669.9596002300095,669.9596002300095,669.9596002300095,669.9596002300095,669.9596002300095,669.9596002300095,a,1.5210583920124918,10,262,1,671.5114880680048,673.0130593619833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.5135646710114,673.5135646710114,673.5135646710114,673.5135646710114,673.5135646710114,673.5135646710114,673.5135646710114,673.5135646710114,673.5135646710114,673.5135646710114,a,3.6141986770089716,1,263,1,677.1510146159853,678.6526081979973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,8,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.1531310139981,679.1531310139981,679.1531310139981,679.1531310139981,679.1531310139981,679.1531310139981,679.1531310139981,679.1531310139981,679.1531310139981,679.1531310139981,l,1.3279148040164728,10,273,1,680.5045844140113,682.0065503680089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,9,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.5069961539994,682.5069961539994,682.5069961539994,682.5069961539994,682.5069961539994,682.5069961539994,682.5069961539994,682.5069961539994,682.5069961539994,682.5069961539994,a,0.7855608690297231,10,283,1,683.324426125997,684.8260670299933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,10,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.3265440689865,685.3265440689865,685.3265440689865,685.3265440689865,685.3265440689865,685.3265440689865,685.3265440689865,685.3265440689865,685.3265440689865,685.3265440689865,l,0.7582698210026138,1,284,1,686.1109778649989,687.6124724510009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,11,11,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.113076595997,688.113076595997,688.113076595997,688.113076595997,688.113076595997,688.113076595997,688.113076595997,688.113076595997,688.113076595997,688.113076595997,a,2.4485522339819,10,294,1,690.582625977986,692.0840396400017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,1,0,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.5845332609897,692.5845332609897,692.5845332609897,692.5845332609897,692.5845332609897,692.5845332609897,692.5845332609897,692.5845332609897,692.5845332609897,692.5845332609897,a,1.3523080900195055,1,295,1,693.969594877999,695.4711931849888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,1,1,13,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.971671509993,695.971671509993,695.971671509993,695.971671509993,695.971671509993,695.971671509993,695.971671509993,695.971671509993,695.971671509993,695.971671509993,l,0.7330395359895192,1,296,1,696.7224948820076,698.2241423339874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,1,2,14,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.7248334969918,698.7248334969918,698.7248334969918,698.7248334969918,698.7248334969918,698.7248334969918,698.7248334969918,698.7248334969918,698.7248334969918,698.7248334969918,a,0.993723191000754,1,297,1,699.742478664004,701.2440907910059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,1,3,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.7447872659832,701.7447872659832,701.7447872659832,701.7447872659832,701.7447872659832,701.7447872659832,701.7447872659832,701.7447872659832,701.7447872659832,701.7447872659832,l,0.5401766750146635,10,307,1,702.3119462449977,703.8136814250029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,1,4,16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.3144038569881,704.3144038569881,704.3144038569881,704.3144038569881,704.3144038569881,704.3144038569881,704.3144038569881,704.3144038569881,704.3144038569881,704.3144038569881,a,0.7158221749996301,10,317,1,705.0484612889995,706.5500622190011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,1,5,17,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.0508044489834,707.0508044489834,707.0508044489834,707.0508044489834,707.0508044489834,707.0508044489834,707.0508044489834,707.0508044489834,707.0508044489834,707.0508044489834,l,1.297627543011913,1,318,1,708.3686719159887,709.8704516589933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,1,6,18,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.3709602500021,710.3709602500021,710.3709602500021,710.3709602500021,710.3709602500021,710.3709602500021,710.3709602500021,710.3709602500021,710.3709602500021,710.3709602500021,a,2.0264227830048185,10,328,1,712.4230750580027,713.9248036950012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,1,7,19,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.42542997899,714.42542997899,714.42542997899,714.42542997899,714.42542997899,714.42542997899,714.42542997899,714.42542997899,714.42542997899,714.42542997899,l,0.8862766160164028,10,338,1,715.3428035189863,716.8447827339987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
