LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,trainBlock,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,fix.started,fix.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,points_trial,points_cumul,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,29,0,29,0,,,,Y,181,star,0.001284325,,,,,,,,,1,0,,,,,1619.049777,,,,,,,,,1615.41249,1615.41249,1615.41249,1615.41249,1616.913946,1616.913946,1616.913946,1616.913946,1616.913946,1616.913946,1616.913946,1616.913946,repeat,number,numRpt,k,0.60828387,Lo,1,1156,,,3,,,,,low,1617.564825,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,30,0,30,0,,,,H,160,hexagon,0.001153725,,,,,,,,,1,0,,,,,1623.554976,,,,,,,,,1620.034106,1620.034106,1620.034106,1620.034106,1621.53588,1621.53588,1621.53588,1621.53588,1621.53588,1621.53588,1621.53588,1621.53588,repeat,number,numRpt,k,0.490167603,Hi,10,1166,,,3,,,,,low,1622.069787,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,31,0,31,0,,,,S,132,star,0.001212941,,,,,,,,,1,0,,,,,1627.809631,,,,,,,,,1624.539436,1624.539436,1624.539436,1624.539436,1626.040919,1626.040919,1626.040919,1626.040919,1626.040919,1626.040919,1626.040919,1626.040919,repeat,number,numRpt,j,0.241745864,Lo,1,1167,,,3,,,,,low,1626.32446,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,0,0,0,,,,D,160,star,0.001719961,,,,,,,,,1,0,,,,,1895.605119,,,,,,,,,1892.051086,1892.051086,1892.051086,1892.051086,1893.552603,1893.552603,1893.552603,1893.552603,1893.552603,1893.552603,1893.552603,1893.552603,switch,letter,lettSwt,d,0.522888471,Lo,1,1168,,,4,,,space,3.488284147,low,1894.103683,1895.605119,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,0,1,0,,,,B,167,hexagon,0.001055165,,,,,,,,,1,0,,,,,1900.109995,,,,,,,,,1896.589457,1896.589457,1896.589457,1896.589457,1898.090986,1898.090986,1898.090986,1898.090986,1898.090986,1898.090986,1898.090986,1898.090986,repeat,letter,lettRpt,d,0.487140534,Hi,10,1178,,,4,,,,,low,1898.624824,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,2,0,2,0,,,,U,132,hexagon,0.001240931,,,,,,,,,1,0,,,,,1904.681578,,,,,,,,,1901.094226,1901.094226,1901.094226,1901.094226,1902.5959,1902.5959,1902.5959,1902.5959,1902.5959,1902.5959,1902.5959,1902.5959,repeat,letter,lettRpt,f,0.558794812,Hi,0,1178,,,4,,,,,low,1903.196785,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,3,0,3,0,,,,W,125,star,0.001251899,,,,,,,,,1,0,,,,,1909.153165,,,,,,,,,1905.666081,1905.666081,1905.666081,1905.666081,1907.167841,1907.167841,1907.167841,1907.167841,1907.167841,1907.167841,1907.167841,1907.167841,repeat,letter,lettRpt,f,0.45828904,Lo,10,1188,,,4,,,,,low,1907.668306,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,4,0,4,0,,,,H,146,hexagon,0.001235279,,,,,,,,,1,0,,,,,1913.641531,,,,,,,,,1910.137719,1910.137719,1910.137719,1910.137719,1911.639244,1911.639244,1911.639244,1911.639244,1911.639244,1911.639244,1911.639244,1911.639244,switch,number,numSwt,j,0.475835472,Hi,10,1198,,,4,,,,,low,1912.14022,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,5,0,5,0,,,,Y,174,star,0.001538293,,,,,,,,,0,0,,,,,1918.096424,,,,,,,,,1914.626047,1914.626047,1914.626047,1914.626047,1916.127674,1916.127674,1916.127674,1916.127674,1916.127674,1916.127674,1916.127674,1916.127674,repeat,number,NA,j,0.434769292,Hi,0,1198,,,4,,,,,low,1916.594541,1918.096424,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,6,0,6,0,,,,F,139,hexagon,0.000594265,,,,,,,,,1,1,,,,,1922.668261,,,,,,,,,1919.08095,1919.08095,1919.08095,1919.08095,1920.582621,1920.582621,1920.582621,1920.582621,1920.582621,1920.582621,1920.582621,1920.582621,repeat,number,numRpt,j,0.565642032,Hi,0,1198,,,4,,,,,low,1921.183237,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,7,0,7,0,,,,S,181,star,0.001365085,,,,,,,,,1,0,,,,,1927.273141,,,,,,,,,1923.652571,1923.652571,1923.652571,1923.652571,1925.154109,1925.154109,1925.154109,1925.154109,1925.154109,1925.154109,1925.154109,1925.154109,repeat,number,numRpt,k,0.585071334,Lo,10,1208,,,4,,,,,low,1925.771486,1927.273141,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,8,0,8,0,,,,D,160,hexagon,0.000920445,,,,,,,,,1,0,,,,,1931.978396,,,,,,,,,1928.257784,1928.257784,1928.257784,1928.257784,1929.759419,1929.759419,1929.759419,1929.759419,1929.759419,1929.759419,1929.759419,1929.759419,switch,letter,lettSwt,d,0.691280589,Hi,0,1208,,,4,,,,,low,1930.4936,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,9,0,9,0,,,,B,167,star,0.001208325,,,,,,,,,1,0,,,,,1936.566619,,,,,,,,,1932.962724,1932.962724,1932.962724,1932.962724,1934.46444,1934.46444,1934.46444,1934.46444,1934.46444,1934.46444,1934.46444,1934.46444,repeat,letter,lettRpt,d,0.578080994,Lo,10,1218,,,4,,,,,low,1935.081853,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,10,0,10,0,,,,U,132,star,0.001154306,,,,,,,,,1,0,,,,,1941.121789,,,,,,,,,1937.551256,1937.551256,1937.551256,1937.551256,1939.05278,1939.05278,1939.05278,1939.05278,1939.05278,1939.05278,1939.05278,1939.05278,repeat,letter,lettRpt,f,0.541586123,Lo,10,1228,,,4,,,,,low,1939.620762,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,11,0,11,0,,,,W,125,hexagon,0.001334688,,,,,,,,,1,0,,,,,1945.743438,,,,,,,,,1942.10624,1942.10624,1942.10624,1942.10624,1943.607913,1943.607913,1943.607913,1943.607913,1943.607913,1943.607913,1943.607913,1943.607913,switch,number,numSwt,j,0.587078867,Hi,1,1229,,,4,,,,,low,1944.24214,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,12,0,12,0,,,,H,146,star,0.001074419,,,,,,,,,1,0,,,,,1950.84928,,,,,,,,,1946.711095,1946.711095,1946.711095,1946.711095,1948.212528,1948.212528,1948.212528,1948.212528,1948.212528,1948.212528,1948.212528,1948.212528,repeat,number,numRpt,j,1.102666644,Lo,1,1230,,,4,,,,,low,1949.347471,1950.84928,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,13,0,13,0,,,,Y,174,star,0.000605054,,,,,,,,,1,0,,,,,1955.404352,,,,,,,,,1951.833641,1951.833641,1951.833641,1951.833641,1953.33531,1953.33531,1953.33531,1953.33531,1953.33531,1953.33531,1953.33531,1953.33531,switch,letter,lettSwt,f,0.548319197,Lo,10,1240,,,4,,,,,low,1953.919357,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,14,0,14,0,,,,F,139,hexagon,0.001350772,,,,,,,,,1,0,,,,,1960.025935,,,,,,,,,1956.388594,1956.388594,1956.388594,1956.388594,1957.890472,1957.890472,1957.890472,1957.890472,1957.890472,1957.890472,1957.890472,1957.890472,repeat,letter,lettRpt,d,0.600788946,Hi,0,1240,,,4,,,,,low,1958.524475,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,15,0,15,0,,,,S,181,hexagon,0.00080833,,,,,,,,,1,0,,,,,1964.597971,,,,,,,,,1960.993804,1960.993804,1960.993804,1960.993804,1962.495469,1962.495469,1962.495469,1962.495469,1962.495469,1962.495469,1962.495469,1962.495469,repeat,letter,lettRpt,f,0.578686821,Hi,0,1240,,,4,,,,,low,1963.096658,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,16,0,16,0,,,,F,167,star,0.001203923,,,,,,,,,1,0,,,,,1969.469887,,,,,,,,,1965.582192,1965.582192,1965.582192,1965.582192,1967.083977,1967.083977,1967.083977,1967.083977,1967.083977,1967.083977,1967.083977,1967.083977,repeat,letter,lettRpt,d,0.854600264,Lo,1,1241,,,4,,,,,low,1967.985031,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,17,0,17,0,,,,S,181,hexagon,0.001413291,,,,,,,,,1,0,,,,,1973.891368,,,,,,,,,1970.454413,1970.454413,1970.454413,1970.454413,1971.95565,1971.95565,1971.95565,1971.95565,1971.95565,1971.95565,1971.95565,1971.95565,switch,number,numSwt,k,0.406862973,Hi,1,1242,,,4,,,,,low,1972.390131,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,18,0,18,0,,,,H,146,hexagon,0.001378828,,,,,,,,,1,0,,,,,1978.31292,,,,,,,,,1974.875787,1974.875787,1974.875787,1974.875787,1976.377437,1976.377437,1976.377437,1976.377437,1976.377437,1976.377437,1976.377437,1976.377437,repeat,number,numRpt,j,0.40130368,Hi,1,1243,,,4,,,,,low,1976.811146,1978.31292,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,19,0,19,0,,,,W,132,star,0.000721465,,,,,,,,,1,0,,,,,1982.784615,,,,,,,,,1979.297383,1979.297383,1979.297383,1979.297383,1980.798781,1980.798781,1980.798781,1980.798781,1980.798781,1980.798781,1980.798781,1980.798781,repeat,number,numRpt,j,0.460302661,Lo,10,1253,,,4,,,,,low,1981.299731,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,20,0,20,0,,,,B,174,star,0.001451696,,,,,,,,,1,0,,,,,1987.239368,,,,,,,,,1983.768749,1983.768749,1983.768749,1983.768749,1985.27056,1985.27056,1985.27056,1985.27056,1985.27056,1985.27056,1985.27056,1985.27056,repeat,number,numRpt,k,0.428438977,Lo,1,1254,,,4,,,,,low,1985.737868,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,21,0,21,0,,,,U,160,star,0.001163804,,,,,,,,,1,0,,,,,1991.877667,,,,,,,,,1988.206912,1988.206912,1988.206912,1988.206912,1989.708573,1989.708573,1989.708573,1989.708573,1989.708573,1989.708573,1989.708573,1989.708573,switch,letter,lettSwt,f,0.623219282,Lo,10,1264,,,4,,,,,low,1990.376381,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,22,0,22,0,,,,D,125,hexagon,0.001077774,,,,,,,,,1,0,,,,,1996.366161,,,,,,,,,1992.845411,1992.845411,1992.845411,1992.845411,1994.34731,1994.34731,1994.34731,1994.34731,1994.34731,1994.34731,1994.34731,1994.34731,repeat,letter,lettRpt,d,0.479563713,Hi,1,1265,,,4,,,,,low,1994.864438,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,23,0,23,0,,,,Y,139,hexagon,0.001186331,,,,,,,,,1,0,,,,,2000.954513,,,,,,,,,1997.333829,1997.333829,1997.333829,1997.333829,1998.835823,1998.835823,1998.835823,1998.835823,1998.835823,1998.835823,1998.835823,1998.835823,repeat,letter,lettRpt,f,0.584554336,Hi,0,1265,,,4,,,,,low,1999.452918,2000.954513,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,24,0,24,0,,,,H,167,star,0.000735692,,,,,,,,,1,0,,,,,2005.543015,2006.043424,,,,,,,,2001.938913,2001.938913,2001.938913,2001.938913,2003.440769,2003.440769,2003.440769,2003.440769,2003.440769,2003.440769,2003.440769,2003.440769,repeat,letter,lettRpt,d,0.569314495,Lo,10,1275,,,4,,,,,low,2004.041328,2005.543015,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,25,0,25,0,,,,U,132,hexagon,0.000782028,,,,,,,,,1,0,,,,,2010.21468,,,,,,,,,2006.527392,2006.527392,2006.527392,2006.527392,2008.02915,2008.02915,2008.02915,2008.02915,2008.02915,2008.02915,2008.02915,2008.02915,repeat,letter,lettRpt,f,0.653609303,Hi,0,1275,,,4,,,,,low,2008.729883,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,26,0,26,0,,,,W,181,star,0.001359802,,,,,,,,,1,0,,,,,2014.819899,,,,,,,,,2011.199014,2011.199014,2011.199014,2011.199014,2012.700729,2012.700729,2012.700729,2012.700729,2012.700729,2012.700729,2012.700729,2012.700729,switch,number,numSwt,k,0.59053718,Lo,1,1276,,,4,,,,,low,2013.335013,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,27,0,27,0,,,,F,160,hexagon,0.00111753,,,,,,,,,1,0,,,,,2019.425059,,,,,,,,,2015.804379,2015.804379,2015.804379,2015.804379,2017.30601,2017.30601,2017.30601,2017.30601,2017.30601,2017.30601,2017.30601,2017.30601,repeat,number,numRpt,k,0.5849847,Hi,0,1276,,,4,,,,,low,2017.923167,2019.425059,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,28,0,28,0,,,,B,139,hexagon,0.00066606,,,,,,,,,1,0,,,,,2024.113254,,,,,,,,,2020.409349,2020.409349,2020.409349,2020.409349,2021.910869,2021.910869,2021.910869,2021.910869,2021.910869,2021.910869,2021.910869,2021.910869,repeat,number,numRpt,j,0.676379833,Hi,0,1276,,,4,,,,,low,2022.612366,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,29,0,29,0,,,,S,174,star,0.001074924,,,,,,,,,0,0,,,,,2028.384648,,,,,,,,,2025.097741,2025.097741,2025.097741,2025.097741,2026.599546,2026.599546,2026.599546,2026.599546,2026.599546,2026.599546,2026.599546,2026.599546,repeat,number,NA,j,0.258558443,Hi,0,1276,,,4,,,,,low,2026.899748,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,30,0,30,0,,,,D,125,star,0.001156474,,,,,,,,,1,1,,,,,2032.822993,2033.323502,,,,,,,,2029.369022,2029.369022,2029.369022,2029.369022,2030.870755,2030.870755,2030.870755,2030.870755,2030.870755,2030.870755,2030.870755,2030.870755,repeat,number,numRpt,j,0.419287114,Lo,10,1286,,,4,,,,,low,2031.321508,2032.822993,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,31,0,31,0,,,,Y,146,hexagon,0.00080465,,,,,,,,,1,0,,,,,2037.377909,,,,,,,,,2033.80736,2033.80736,2033.80736,2033.80736,2035.309177,2035.309177,2035.309177,2035.309177,2035.309177,2035.309177,2035.309177,2035.309177,repeat,number,numRpt,j,0.524950887,Hi,0,1286,,,4,,,,,low,2035.876593,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,D,160,star,0.001904959,,,,,,,,,1,0,,,,,2047.62255,,,,,,,,,2043.551612,2043.551612,2043.551612,2043.551612,2045.053125,2045.053125,2045.053125,2045.053125,2045.053125,2045.053125,2045.053125,2045.053125,switch,letter,lettSwt,d,1.022007849,Lo,1,1287,,,5,,,space,0.626988459,low,2046.121145,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,0,1,0,,,,F,174,star,0.000963318,,,,,,,,,1,0,,,,,2052.077758,,,,,,,,,2048.590466,2048.590466,2048.590466,2048.590466,2050.091922,2050.091922,2050.091922,2050.091922,2050.091922,2050.091922,2050.091922,2050.091922,repeat,letter,lettRpt,d,0.45484292,Lo,10,1297,,,5,,,,,low,2050.592829,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,2,0,2,0,,,,H,146,hexagon,0.001038873,,,,,,,,,1,0,,,,,2056.482574,,,,,,,,,2053.062173,2053.062173,2053.062173,2053.062173,2054.563837,2054.563837,2054.563837,2054.563837,2054.563837,2054.563837,2054.563837,2054.563837,switch,number,numSwt,j,0.390891827,Hi,10,1307,,,5,,,,,low,2054.98163,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,3,0,3,0,,,,Y,139,hexagon,0.001424989,,,,,,,,,1,0,,,,,2061.037347,,,,,,,,,2057.466921,2057.466921,2057.466921,2057.466921,2058.96861,2058.96861,2058.96861,2058.96861,2058.96861,2058.96861,2058.96861,2058.96861,repeat,number,numRpt,j,0.545403329,Hi,0,1307,,,5,,,,,low,2059.552657,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,4,0,4,0,,,,S,181,hexagon,0.001499291,,,,,,,,,1,0,,,,,2065.692585,,,,,,,,,2062.022023,2062.022023,2062.022023,2062.022023,2063.523581,2063.523581,2063.523581,2063.523581,2063.523581,2063.523581,2063.523581,2063.523581,switch,letter,lettSwt,f,0.647476408,Hi,0,1307,,,5,,,,,low,2064.192229,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,5,0,5,0,,,,W,132,star,0.001198341,,,,,,,,,1,0,,,,,2071.115328,,,,,,,,,2066.677104,2066.677104,2066.677104,2066.677104,2068.178775,2068.178775,2068.178775,2068.178775,2068.178775,2068.178775,2068.178775,2068.178775,repeat,letter,lettRpt,f,1.401781947,Lo,1,1308,,,5,,,,,low,2069.613531,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
