LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,prac_fback_text.stopped,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,fix.stopped,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,21,0,21,0,,,,,,,,,,,,,,,,0,1343,,,2597.875708958003,,139,W,hexagon,0.0017187500052386895,,,,,1,0,,,,,,,,,,,,2594.385567766003,2594.385567766003,2594.385567766003,2594.385567766003,2595.890185647004,2595.890185647004,2595.890185647004,2595.890185647004,2595.890185647004,2595.890185647004,2595.890185647004,2595.890185647004,repeat,letter,lettRpt,k,0.4616687810048461,Hi,,4,,,,,low,2596.3767302790075,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,22,0,22,0,,,,,,,,,,,,,,,,0,1343,,,2602.630982500006,,146,D,triangle,0.0015595130098517984,,,,,1,0,,,,,,,,,,,,2598.8554591260036,2598.8554591260036,2598.8554591260036,2598.8554591260036,2600.361852186994,2600.361852186994,2600.361852186994,2600.361852186994,2600.361852186994,2600.361852186994,2600.361852186994,2600.361852186994,switch,number,numSwt,d,0.7493490510096308,Hi,,4,,,,,low,2601.1303326110065,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,23,0,23,0,,,,,,,,,,,,,,,,1,1344,,,2606.9858187140053,,174,U,star,0.0015721239906270057,,,,,1,0,,,,,,,,,,,,2603.6102932079957,2603.6102932079957,2603.6102932079957,2603.6102932079957,2605.117063896003,2605.117063896003,2605.117063896003,2605.117063896003,2605.117063896003,2605.117063896003,2605.117063896003,2605.117063896003,repeat,number,numRpt,f,0.34679285100719426,Lo,,4,,,,,low,2605.4867543370056,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,24,0,24,0,,,,,,,,,,,,,,,,1,1345,,,2612.2918713649997,,160,S,circle,0.0015666580002289265,,,,,1,0,,,,,,,,,,,,2607.9649879930075,2607.9649879930075,2607.9649879930075,2607.9649879930075,2609.471817533995,2609.471817533995,2609.471817533995,2609.471817533995,2609.471817533995,2609.471817533995,2609.471817533995,2609.471817533995,repeat,number,numRpt,f,1.2906566169986036,Lo,,4,,,,,low,2610.7907482589944,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,25,0,25,0,,,,,,,,,,,,,,,,0,1345,,,2616.8132427480014,,125,F,star,0.001649902987992391,,,,,0,0,,,,,,,,,,,,2613.270914403998,2613.270914403998,2613.270914403998,2613.270914403998,2614.7779453830008,2614.7779453830008,2614.7779453830008,2614.7779453830008,2614.7779453830008,2614.7779453830008,2614.7779453830008,2614.7779453830008,switch,letter,NA,k,0.5086645260016667,Lo,,4,,,,,low,2615.313574747008,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,26,0,26,0,,,,,,,,,,,,,,,,1,1346,,,2621.418485072005,,167,Y,triangle,0.0013721349969273433,,,,,1,1,,,,,,,,,,,,2617.792930771,2617.792930771,2617.792930771,2617.792930771,2619.299415596004,2619.299415596004,2619.299415596004,2619.299415596004,2619.299415596004,2619.299415596004,2619.299415596004,2619.299415596004,switch,number,numSwt,f,0.5867252380121499,Hi,,4,,,,,low,2619.919345839997,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,27,0,27,0,,,,,,,,,,,,,,,,0,1346,,,2625.9567810220033,,146,U,hexagon,0.0016207879962166771,,,,,1,0,,,,,,,,,,,,2622.397969796002,2622.397969796002,2622.397969796002,2622.397969796002,2623.9046281509945,2623.9046281509945,2623.9046281509945,2623.9046281509945,2623.9046281509945,2623.9046281509945,2623.9046281509945,2623.9046281509945,switch,letter,lettSwt,k,0.5279553240106907,Hi,,4,,,,,low,2624.456895319003,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,28,0,28,0,,,,,,,,,,,,,,,,0,1346,,,2630.4618357860018,,174,B,triangle,0.0018080570007441565,,,,,1,0,,,,,,,,,,,,2626.935945642006,2626.935945642006,2626.935945642006,2626.935945642006,2628.442970026008,2628.442970026008,2628.442970026008,2628.442970026008,2628.442970026008,2628.442970026008,2628.442970026008,2628.442970026008,repeat,letter,lettRpt,j,0.48937293300696183,Hi,,4,,,,,low,2628.961405848997,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,29,0,29,0,,,,,,,,,,,,,,,,1,1347,,,2634.966585087008,,132,H,star,0.0015133169945329428,,,,,1,0,,,,,,,,,,,,2631.441117862996,2631.441117862996,2631.441117862996,2631.441117862996,2632.947740606003,2632.947740606003,2632.947740606003,2632.947740606003,2632.947740606003,2632.947740606003,2632.947740606003,2632.947740606003,switch,number,numSwt,d,0.48517815000377595,Lo,,4,,,,,low,2633.4650021340058,,2634.966585087008,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,30,0,30,0,,,,,,,,,,,,,,,,0,1347,,,2639.521712083995,,181,W,hexagon,0.0007834610005374998,,,,,1,0,,,,,,,,,,,,2635.9457538660063,2635.9457538660063,2635.9457538660063,2635.9457538660063,2637.452949699,2637.452949699,2637.452949699,2637.452949699,2637.452949699,2637.452949699,2637.452949699,2637.452949699,switch,letter,lettSwt,k,0.5468167520011775,Hi,,4,,,,,low,2638.021893847006,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,31,0,31,0,,,,,,,,,,,,,,,,10,1357,,,2644.0099739949947,,139,D,circle,0.0016144410037668422,,,,,1,0,,,,,,,,,,,,2640.500137205003,2640.500137205003,2640.500137205003,2640.500137205003,2642.0079736500047,2642.0079736500047,2642.0079736500047,2642.0079736500047,2642.0079736500047,2642.0079736500047,2642.0079736500047,2642.0079736500047,repeat,letter,lettRpt,j,0.4694871710089501,Lo,,4,,,,,low,2642.5111248080066,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,0,1357,,,2659.4770165920054,,181,U,triangle,0.0012209410051582381,,,,,1,0,,,,,,,,,,,,2655.8342709650024,2655.8342709650024,2655.8342709650024,2655.8342709650024,2657.341442375997,2657.341442375997,2657.341442375997,2657.341442375997,2657.341442375997,2657.341442375997,2657.341442375997,2657.341442375997,switch,number,numSwt,f,0.6170548270019935,Hi,,5,,,space,1.4688080990017625,low,2657.978021211995,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,10,1367,,,2664.015442418997,,146,S,circle,0.0012995829893043265,,,,,1,0,,,,,,,,,,,,2660.4570925659937,2660.4570925659937,2660.4570925659937,2660.4570925659937,2661.9633836270077,2661.9633836270077,2661.9633836270077,2661.9633836270077,2661.9633836270077,2661.9633836270077,2661.9633836270077,2661.9633836270077,switch,letter,lettSwt,k,0.5282667300052708,Lo,,5,,,,,low,2662.5154475599993,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,1,1368,,,2668.403568239999,,132,F,star,0.001492719995439984,,,,,1,0,,,,,,,,,,,,2664.9947989619977,2664.9947989619977,2664.9947989619977,2664.9947989619977,2666.501524392006,2666.501524392006,2666.501524392006,2666.501524392006,2666.501524392006,2666.501524392006,2666.501524392006,2666.501524392006,repeat,letter,lettRpt,j,0.37844739301363006,Lo,,5,,,,,low,2666.9038218880014,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,0,1368,,,2673.1088296020025,,167,W,hexagon,0.0014352989965118468,,,,,1,0,,,,,,,,,,,,2669.381654265002,2669.381654265002,2669.381654265002,2669.381654265002,2670.8898005730007,2670.8898005730007,2670.8898005730007,2670.8898005730007,2670.8898005730007,2670.8898005730007,2670.8898005730007,2670.8898005730007,switch,number,numSwt,f,0.6927751900075236,Hi,,5,,,,,low,2671.609529391004,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,10,1378,,,2677.5470099359954,,174,B,circle,0.001469503011321649,,,,,1,0,,,,,,,,,,,,2674.088348078003,2674.088348078003,2674.088348078003,2674.088348078003,2675.594852577997,2675.594852577997,2675.594852577997,2675.594852577997,2675.594852577997,2675.594852577997,2675.594852577997,2675.594852577997,repeat,number,numRpt,f,0.4197922450111946,Lo,,5,,,,,low,2676.0471605399944,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,0,1378,,,2682.1521976759977,,139,H,triangle,0.0016424519999418408,,,,,1,0,,,,,,,,,,,,2678.526283101004,2678.526283101004,2678.526283101004,2678.526283101004,2680.033241662997,2680.033241662997,2680.033241662997,2680.033241662997,2680.033241662997,2680.033241662997,2680.033241662997,2680.033241662997,switch,letter,lettSwt,j,0.5946687649993692,Hi,,5,,,,,low,2680.6528830140014,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,6,0,6,0,,,,,,,,,,,,,,,,1,1379,,,2686.5736698840046,,160,Y,hexagon,0.0018112690013367683,,,,,1,0,,,,,,,,,,,,2683.131884728995,2683.131884728995,2683.131884728995,2683.131884728995,2684.638205876996,2684.638205876996,2684.638205876996,2684.638205876996,2684.638205876996,2684.638205876996,2684.638205876996,2684.638205876996,switch,number,numSwt,f,0.41034653200767934,Hi,,5,,,,,low,2685.0737402560044,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,7,0,7,0,,,,,,,,,,,,,,,,10,1389,,,2691.0452929629973,,125,D,star,0.0014425139961531386,,,,,1,0,,,,,,,,,,,,2687.5529127140035,2687.5529127140035,2687.5529127140035,2687.5529127140035,2689.060091677995,2689.060091677995,2689.060091677995,2689.060091677995,2689.060091677995,2689.060091677995,2689.060091677995,2689.060091677995,repeat,number,numRpt,d,0.45666869801061694,Lo,,5,,,,,low,2689.546346803996,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,8,0,8,0,,,,,,,,,,,,,,,,0,1389,,,2695.7840132139972,,181,U,hexagon,0.0016356819978682324,,,,,1,0,,,,,,,,,,,,2692.0244087180035,2692.0244087180035,2692.0244087180035,2692.0244087180035,2693.5312667529943,2693.5312667529943,2693.5312667529943,2693.5312667529943,2693.5312667529943,2693.5312667529943,2693.5312667529943,2693.5312667529943,switch,letter,lettSwt,k,0.7204255940159783,Hi,,5,,,,,low,2694.284540196997,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,9,0,9,0,,,,,,,,,,,,,,,,10,1399,,,2700.388872987998,,146,S,star,0.0015073430113261566,,,,,1,0,,,,,,,,,,,,2696.763093454996,2696.763093454996,2696.763093454996,2696.763093454996,2698.269753668006,2698.269753668006,2698.269753668006,2698.269753668006,2698.269753668006,2698.269753668006,2698.269753668006,2698.269753668006,switch,number,numSwt,d,0.5843871520046378,Lo,,5,,,,,low,2698.8872077950073,,2700.388872987998,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,10,0,10,0,,,,,,,,,,,,,,,,0,1399,,,2704.943815022998,,132,F,triangle,0.0005565079918596894,,,,,1,0,,,,,,,,,,,,2701.3687447840057,2701.3687447840057,2701.3687447840057,2701.3687447840057,2702.8748417140014,2702.8748417140014,2702.8748417140014,2702.8748417140014,2702.8748417140014,2702.8748417140014,2702.8748417140014,2702.8748417140014,switch,letter,lettSwt,j,0.546425894004642,Hi,,5,,,,,low,2703.444716166996,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,11,0,11,0,,,,,,,,,,,,,,,,1,1400,,,2709.4319813129987,,167,W,circle,0.0013851330004399642,,,,,1,0,,,,,,,,,,,,2705.9229652399954,2705.9229652399954,2705.9229652399954,2705.9229652399954,2707.429963468996,2707.429963468996,2707.429963468996,2707.429963468996,2707.429963468996,2707.429963468996,2707.429963468996,2707.429963468996,switch,number,numSwt,f,0.4799891670118086,Lo,,5,,,,,low,2707.933191007003,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,12,0,12,0,,,,,,,,,,,,,,,,1,1401,,,2713.8870286940073,,174,B,circle,0.0017508299933979288,,,,,1,0,,,,,,,,,,,,2710.4106789840007,2710.4106789840007,2710.4106789840007,2710.4106789840007,2711.9184117580007,2711.9184117580007,2711.9184117580007,2711.9184117580007,2711.9184117580007,2711.9184117580007,2711.9184117580007,2711.9184117580007,switch,letter,lettSwt,j,0.43460807400697377,Lo,,5,,,,,low,2712.3855893940054,2714.387809217995,2713.8870286940073,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,13,0,13,0,,,,,,,,,,,,,,,,1,1402,,,2718.4587265360024,,139,H,star,0.0006327720038825646,,,,,1,0,,,,,,,,,,,,2714.8684681099985,2714.8684681099985,2714.8684681099985,2714.8684681099985,2716.3730853150046,2716.3730853150046,2716.3730853150046,2716.3730853150046,2716.3730853150046,2716.3730853150046,2716.3730853150046,2716.3730853150046,repeat,letter,lettRpt,j,0.5591475929977605,Lo,,5,,,,,low,2716.958301413004,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,14,0,14,0,,,,,,,,,,,,,,,,1,1403,,,2722.8970281219954,,160,Y,triangle,0.001324366996414028,,,,,1,0,,,,,,,,,,,,2719.4381967619993,2719.4381967619993,2719.4381967619993,2719.4381967619993,2720.9449125350075,2720.9449125350075,2720.9449125350075,2720.9449125350075,2720.9449125350075,2720.9449125350075,2720.9449125350075,2720.9449125350075,switch,number,numSwt,f,0.419240418006666,Hi,,5,,,,,low,2721.3964973709953,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,15,0,15,0,,,,,,,,,,,,,,,,0,1403,,,2727.385455149997,,125,D,hexagon,0.0015764779964229092,,,,,1,0,,,,,,,,,,,,2723.8783016980015,2723.8783016980015,2723.8783016980015,2723.8783016980015,2725.3831823490036,2725.3831823490036,2725.3831823490036,2725.3831823490036,2725.3831823490036,2725.3831823490036,2725.3831823490036,2725.3831823490036,repeat,number,numRpt,d,0.4835231370088877,Hi,,5,,,,,low,2725.886147530997,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,16,0,16,0,,,,,,,,,,,,,,,,10,1413,,,2732.0238595209958,,174,F,circle,0.0014692879922222346,,,,,1,0,,,,,,,,,,,,2728.364577800996,2728.364577800996,2728.364577800996,2728.364577800996,2729.871450427003,2729.871450427003,2729.871450427003,2729.871450427003,2729.871450427003,2729.871450427003,2729.871450427003,2729.871450427003,switch,letter,lettSwt,j,0.6176656699972227,Lo,,5,,,,,low,2730.507385902005,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,17,0,17,0,,,,,,,,,,,,,,,,0,1413,,,2736.5787237439945,,132,B,triangle,0.0010806430072989315,,,,,1,0,,,,,,,,,,,,2732.988434703002,2732.988434703002,2732.988434703002,2732.988434703002,2734.4931271530077,2734.4931271530077,2734.4931271530077,2734.4931271530077,2734.4931271530077,2734.4931271530077,2734.4931271530077,2734.4931271530077,switch,number,numSwt,d,0.5516559850075282,Hi,,5,,,,,low,2735.0772055220004,2737.0794138030033,2736.5787237439945,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,18,0,18,0,,,,,,,,,,,,,,,,1,1414,,,2741.1671313779952,,167,S,star,0.0004488920094445348,,,,,1,0,,,,,,,,,,,,2737.557556669999,2737.557556669999,2737.557556669999,2737.557556669999,2739.0646909890056,2739.0646909890056,2739.0646909890056,2739.0646909890056,2739.0646909890056,2739.0646909890056,2739.0646909890056,2739.0646909890056,switch,letter,lettSwt,k,0.5834269879997009,Lo,,5,,,,,low,2739.668370045998,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,19,0,19,0,,,,,,,,,,,,,,,,0,1414,,,2745.7555987109954,,139,W,hexagon,0.0017609070055186749,,,,,1,0,,,,,,,,,,,,2742.146604124995,2742.146604124995,2742.146604124995,2742.146604124995,2743.6531822270044,2743.6531822270044,2743.6531822270044,2743.6531822270044,2743.6531822270044,2743.6531822270044,2743.6531822270044,2743.6531822270044,repeat,letter,lettRpt,k,0.5841806930111488,Hi,,5,,,,,low,2744.257636053997,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,20,0,20,0,,,,,,,,,,,,,,,,0,1414,,,2750.3606488679943,,160,U,triangle,0.0011438629881013185,,,,,1,0,,,,,,,,,,,,2746.7347478360025,2746.7347478360025,2746.7347478360025,2746.7347478360025,2748.241715159995,2748.241715159995,2748.241715159995,2748.241715159995,2748.241715159995,2748.241715159995,2748.241715159995,2748.241715159995,switch,number,numSwt,f,0.5968492150132079,Hi,,5,,,,,low,2748.8604749460064,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,21,0,21,0,,,,,,,,,,,,,,,,1,1415,,,2754.949013145,,181,Y,circle,0.0014431510062422603,,,,,1,0,,,,,,,,,,,,2751.342036432994,2751.342036432994,2751.342036432994,2751.342036432994,2752.8466219170077,2752.8466219170077,2752.8466219170077,2752.8466219170077,2752.8466219170077,2752.8466219170077,2752.8466219170077,2752.8466219170077,switch,letter,lettSwt,k,0.5832435820047976,Lo,,5,,,,,low,2753.4500876709935,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,22,0,22,0,,,,,,,,,,,,,,,,0,1415,,,2759.4874108140066,,125,H,hexagon,0.0016328010096913204,,,,,1,0,,,,,,,,,,,,2755.928278747,2755.928278747,2755.928278747,2755.928278747,2757.435170063007,2757.435170063007,2757.435170063007,2757.435170063007,2757.435170063007,2757.435170063007,2757.435170063007,2757.435170063007,switch,number,numSwt,d,0.5266517940035556,Hi,,5,,,,,low,2757.9884033790004,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,23,0,23,0,,,,,,,,,,,,,,,,0,1415,,,2764.042507930004,,146,D,star,0.0015747760044177994,,,,,0,0,,,,,,,,,,,,2760.4666289529996,2760.4666289529996,2760.4666289529996,2760.4666289529996,2761.9734897970047,2761.9734897970047,2761.9734897970047,2761.9734897970047,2761.9734897970047,2761.9734897970047,2761.9734897970047,2761.9734897970047,repeat,number,NA,f,0.5448269229964353,Hi,,5,,,,,low,2762.5427665680036,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,24,0,24,0,,,,,,,,,,,,,,,,10,1425,,,2768.5807962800027,,132,W,star,0.00154128999565728,,,,,1,1,,,,,,,,,,,,2765.0216141499986,2765.0216141499986,2765.0216141499986,2765.0216141499986,2766.528570527007,2766.528570527007,2766.528570527007,2766.528570527007,2766.528570527007,2766.528570527007,2766.528570527007,2766.528570527007,repeat,number,numRpt,d,0.5234469180140877,Lo,,5,,,,,low,2767.081752571001,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
