LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,target_resp.rt,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,27,0,27,0,,,,,,,,,,,,,,,,10,1265,,,,2039.6225453560473,,125,W,hexagon,0.0015100109158083797,,,,,1,1,,,,,,,,,,,,2035.9074734949972,2035.9074734949972,2035.9074734949972,2035.9074734949972,2037.3960804040544,2037.3960804040544,2037.3960804040544,2037.3960804040544,2037.412676597014,2037.412676597014,2037.412676597014,2037.412676597014,,,,,repeat,letter,lettRpt,k,Hi,,0.6848761179717258,,3,,,,,low,2038.1165411740076,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,28,0,28,0,,,,,,,,,,,,,,,,0,1265,,,,2044.5170617880067,,181,Y,star,0.012868595076724887,,,,,1,0,,,,,,,,,,,,2040.62760522007,2040.62760522007,2040.62760522007,2040.62760522007,2042.1163853280013,2042.1163853280013,2042.1163853280013,2042.1163853280013,2042.133016776992,2042.133016776992,2042.133016776992,2042.133016776992,,,,,switch,number,numSwt,f,Hi,,0.8529359758831561,,3,,,,,low,2043.0083392889937,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,29,0,29,0,,,,,,,,,,,,,,,,10,1275,,,,2049.0705798800336,,160,D,circle,0.0017159129492938519,,,,,1,0,,,,,,,,,,,,2045.4973457560409,2045.4973457560409,2045.4973457560409,2045.4973457560409,2046.9865778720705,2046.9865778720705,2046.9865778720705,2046.9865778720705,2047.003288181033,2047.003288181033,2047.003288181033,2047.003288181033,,,,,switch,letter,lettSwt,j,Lo,,0.5501472048927099,,3,,,,,low,2047.560946165002,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,30,0,30,0,,,,,,,,,,,,,,,,10,1285,,,,2053.8243493860355,,146,S,hexagon,0.016438511083833873,,,,,1,0,,,,,,,,,,,,2050.0662008309737,2050.0662008309737,2050.0662008309737,2050.0662008309737,2051.5401635440066,2051.5401635440066,2051.5401635440066,2051.5401635440066,2051.5734326810343,2051.5734326810343,2051.5734326810343,2051.5734326810343,,,,,switch,number,numSwt,d,Hi,,0.7414710819721222,,3,,,,,low,2052.3127740729833,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,31,0,31,0,,,,,,,,,,,,,,,,1,1286,,,,2058.8111579329707,,174,F,triangle,0.01687634107656777,,,,,1,0,,,,,,,,,,,,2054.8199359599967,2054.8199359599967,2054.8199359599967,2054.8199359599967,2056.2936017690226,2056.2936017690226,2056.2936017690226,2056.2936017690226,2056.3269465760095,2056.3269465760095,2056.3269465760095,2056.3269465760095,,,,,repeat,number,numRpt,f,Lo,,0.970993093913421,,3,,,,,low,2057.312351103057,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,10,1296,,,,2067.9346899699885,,132,W,circle,0.017201818991452456,,,,,1,0,,,,,,,,,,,,2064.210730766994,2064.210730766994,2064.210730766994,2064.210730766994,2065.683737070998,2065.683737070998,2065.683737070998,2065.683737070998,2065.717116711079,2065.717116711079,2065.717116711079,2065.717116711079,,,,,repeat,number,numRpt,d,Lo,,0.7017823780188337,,4,,,space,0.6039488880196586,low,2066.4309734420385,2067.9346899699885,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,0,1,0,,,,,,,,,,,,,,,,1,1297,,,,2072.6717129530152,,146,F,triangle,0.0006965219508856535,,,,,1,0,,,,,,,,,,,,2068.930539714056,2068.930539714056,2068.930539714056,2068.930539714056,2070.42070913699,2070.42070913699,2070.42070913699,2070.42070913699,2070.4372361470014,2070.4372361470014,2070.4372361470014,2070.4372361470014,,,,,repeat,number,numRpt,d,Lo,,0.7158300898736343,,4,,,,,low,2071.1619386459934,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,2,0,2,0,,,,,,,,,,,,,,,,10,1307,,,,2077.358569517033,,139,U,hexagon,0.01678356504999101,,,,,1,0,,,,,,,,,,,,2073.6676274620695,2073.6676274620695,2073.6676274620695,2073.6676274620695,2075.140762053081,2075.140762053081,2075.140762053081,2075.140762053081,2075.1741333639948,2075.1741333639948,2075.1741333639948,2075.1741333639948,,,,,repeat,number,numRpt,d,Hi,,0.6685468659270555,,4,,,,,low,2075.8448225300526,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,3,0,3,0,,,,,,,,,,,,,,,,1,1308,,,,2081.8787966270465,,160,Y,star,0.011077177943661809,,,,,1,0,,,,,,,,,,,,2078.354258129024,2078.354258129024,2078.354258129024,2078.354258129024,2079.844542563078,2079.844542563078,2079.844542563078,2079.844542563078,2079.861328092986,2079.861328092986,2079.861328092986,2079.861328092986,,,,,repeat,number,numRpt,f,Hi,,0.5001932069426402,,4,,,,,low,2080.369146939018,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,4,0,4,0,,,,,,,,,,,,,,,,1,1309,,,,2086.5487100540195,,174,H,circle,0.016506989020854235,,,,,1,0,,,,,,,,,,,,2082.874194525066,2082.874194525066,2082.874194525066,2082.874194525066,2084.3462518909946,2084.3462518909946,2084.3462518909946,2084.3462518909946,2084.379474913003,2084.379474913003,2084.379474913003,2084.379474913003,,,,,repeat,number,numRpt,f,Lo,,0.654373676981777,,4,,,,,low,2085.037542480044,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,5,0,5,0,,,,,,,,,,,,,,,,0,1309,,,,2091.3523686850676,,167,S,star,0.01733389205764979,,,,,1,0,,,,,,,,,,,,2087.5442376360297,2087.5442376360297,2087.5442376360297,2087.5442376360297,2089.016220771009,2089.016220771009,2089.016220771009,2089.016220771009,2089.0498706210637,2089.0498706210637,2089.0498706210637,2089.0498706210637,,,,,repeat,number,numRpt,f,Hi,,0.7923338508699089,,4,,,,,low,2089.8435461410554,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,6,0,6,0,,,,,,,,,,,,,,,,0,1309,,,,2096.20608723897,,181,B,hexagon,0.016889055026695132,,,,,0,0,,,,,,,,,,,,2092.3477262030356,2092.3477262030356,2092.3477262030356,2092.3477262030356,2093.8199590200093,2093.8199590200093,2093.8199590200093,2093.8199590200093,2093.853313448024,2093.853313448024,2093.853313448024,2093.853313448024,,,,,switch,letter,NA,k,Hi,,0.8526881738798693,,4,,,,,low,2094.711536271032,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,7,0,7,0,,,,,,,,,,,,,,,,1,1310,,,,2100.9594083230477,,125,D,triangle,0.013966102036647499,,,,,1,1,,,,,,,,,,,,2097.201273758081,2097.201273758081,2097.201273758081,2097.201273758081,2098.6902589100646,2098.6902589100646,2098.6902589100646,2098.6902589100646,2098.706843571039,2098.706843571039,2098.706843571039,2098.706843571039,,,,,switch,number,numSwt,d,Lo,,0.7503473769174889,,4,,,,,low,2099.465240305988,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,8,0,8,0,,,,,,,,,,,,,,,,1,1311,,,,2105.712946382002,,132,W,hexagon,0.0015136359725147486,,,,,1,0,,,,,,,,,,,,2101.9547074059956,2101.9547074059956,2101.9547074059956,2101.9547074059956,2103.443713476998,2103.443713476998,2103.443713476998,2103.443713476998,2103.460350092035,2103.460350092035,2103.460350092035,2103.460350092035,,,,,repeat,number,numRpt,d,Hi,,0.7494382108561695,,4,,,,,low,2104.216476619011,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,9,0,9,0,,,,,,,,,,,,,,,,1,1312,,,,2111.050193159026,,146,F,triangle,0.0022398990113288164,,,,,1,0,,,,,,,,,,,,2106.7087672720663,2106.7087672720663,2106.7087672720663,2106.7087672720663,2108.1970690500457,2108.1970690500457,2108.1970690500457,2108.1970690500457,2108.213873839006,2108.213873839006,2108.213873839006,2108.213873839006,,,,,repeat,number,numRpt,d,Lo,,1.3316326189087704,,4,,,,,low,2109.564682986005,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,10,0,10,0,,,,,,,,,,,,,,,,0,1312,,,,2116.0369385390077,,139,U,star,0.0020563399884849787,,,,,1,0,,,,,,,,,,,,2112.0457702210406,2112.0457702210406,2112.0457702210406,2112.0457702210406,2113.5342862190446,2113.5342862190446,2113.5342862190446,2113.5342862190446,2113.5508270460414,2113.5508270460414,2113.5508270460414,2113.5508270460414,,,,,repeat,number,numRpt,d,Hi,,0.9789570549037308,,4,,,,,low,2114.5546973160235,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,11,0,11,0,,,,,,,,,,,,,,,,10,1322,,,,2121.0241443520645,,160,Y,circle,0.002083432045765221,,,,,1,0,,,,,,,,,,,,2117.0324123590253,2117.0324123590253,2117.0324123590253,2117.0324123590253,2118.521156082046,2118.521156082046,2118.521156082046,2118.521156082046,2118.5379518560367,2118.5379518560367,2118.5379518560367,2118.5379518560367,,,,,repeat,number,numRpt,f,Lo,,0.9764963388442993,,4,,,,,low,2119.540716179996,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,12,0,12,0,,,,,,,,,,,,,,,,1,1323,,,,2126.1276867149863,,174,H,triangle,0.002158468938432634,,,,,1,0,,,,,,,,,,,,2122.0198172900127,2122.0198172900127,2122.0198172900127,2122.0198172900127,2123.5082140109735,2123.5082140109735,2123.5082140109735,2123.5082140109735,2123.524815206998,2123.524815206998,2123.524815206998,2123.524815206998,,,,,repeat,number,numRpt,f,Lo,,1.1006024159723893,,4,,,,,low,2124.64498377603,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,13,0,13,0,,,,,,,,,,,,,,,,0,1323,,,,2131.181403403054,,167,S,hexagon,0.001516210031695664,,,,,1,0,,,,,,,,,,,,2127.123010133044,2127.123010133044,2127.123010133044,2127.123010133044,2128.611950681079,2128.611950681079,2128.611950681079,2128.611950681079,2128.6286731360015,2128.6286731360015,2128.6286731360015,2128.6286731360015,,,,,repeat,number,numRpt,f,Hi,,1.037296570953913,,4,,,,,low,2129.6984563440783,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,14,0,14,0,,,,,,,,,,,,,,,,10,1333,,,,2135.934931011987,,181,B,star,0.0020514309871941805,,,,,1,0,,,,,,,,,,,,2132.1773100469727,2132.1773100469727,2132.1773100469727,2132.1773100469727,2133.6656683980254,2133.6656683980254,2133.6656683980254,2133.6656683980254,2133.6822689590044,2133.6822689590044,2133.6822689590044,2133.6822689590044,,,,,repeat,number,numRpt,f,Hi,,0.7438959149876609,,4,,,,,low,2134.4523062970256,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,15,0,15,0,,,,,,,,,,,,,,,,1,1334,,,,2140.604952750029,,125,D,circle,0.0015578200109302998,,,,,1,0,,,,,,,,,,,,2136.9306349270046,2136.9306349270046,2136.9306349270046,2136.9306349270046,2138.4191060980083,2138.4191060980083,2138.4191060980083,2138.4191060980083,2138.435844997992,2138.435844997992,2138.435844997992,2138.435844997992,,,,,repeat,number,numRpt,d,Lo,,0.6619878058554605,,4,,,,,low,2139.1224609360797,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,16,0,16,0,,,,,,,,,,,,,,,,0,1334,,,,2145.5254298549844,,160,U,circle,0.0020154090598225594,,,,,0,0,,,,,,,,,,,,2141.6002832790837,2141.6002832790837,2141.6002832790837,2141.6002832790837,2143.089226625976,2143.089226625976,2143.089226625976,2143.089226625976,2143.1059410660528,2143.1059410660528,2143.1059410660528,2143.1059410660528,,,,,switch,letter,NA,j,Lo,,0.9044619079213589,,4,,,,,low,2144.0427122369874,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,17,0,17,0,,,,,,,,,,,,,,,,10,1344,,,,2150.5122392360354,,174,H,triangle,0.0019046240486204624,,,,,1,1,,,,,,,,,,,,2146.5208465959877,2146.5208465959877,2146.5208465959877,2146.5208465959877,2148.009464464034,2148.009464464034,2148.009464464034,2148.009464464034,2148.0264209690504,2148.0264209690504,2148.0264209690504,2148.0264209690504,,,,,switch,number,numSwt,f,Lo,,0.9837069829227403,,4,,,,,low,2149.0184835310793,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,18,0,18,0,,,,,,,,,,,,,,,,10,1354,,,,2155.2157067490043,,139,B,hexagon,0.0015720309456810355,,,,,1,0,,,,,,,,,,,,2151.507646254031,2151.507646254031,2151.507646254031,2151.507646254031,2152.9964072740404,2152.9964072740404,2152.9964072740404,2152.9964072740404,2153.0129376819823,2153.0129376819823,2153.0129376819823,2153.0129376819823,,,,,repeat,number,numRpt,d,Hi,,0.6683020319323987,,4,,,,,low,2153.709547652048,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,19,0,19,0,,,,,,,,,,,,,,,,0,1354,,,,2160.136279038037,,181,F,star,0.001230285968631506,,,,,1,0,,,,,,,,,,,,2156.211043272051,2156.211043272051,2156.211043272051,2156.211043272051,2157.6999517830554,2157.6999517830554,2157.6999517830554,2157.6999517830554,2157.716667414061,2157.716667414061,2157.716667414061,2157.716667414061,,,,,repeat,number,numRpt,f,Hi,,0.8854380949633196,,4,,,,,low,2158.6324136300245,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,20,0,20,0,,,,,,,,,,,,,,,,0,1354,,,,2165.2396901440807,,167,D,hexagon,0.012232352048158646,,,,,1,0,,,,,,,,,,,,2161.1316310140537,2161.1316310140537,2161.1316310140537,2161.1316310140537,2162.6200728430413,2162.6200728430413,2162.6200728430413,2162.6200728430413,2162.6370601659874,2162.6370601659874,2162.6370601659874,2162.6370601659874,,,,,repeat,number,numRpt,f,Hi,,1.0688881289679557,,4,,,,,low,2163.7346714719897,2165.2396901440807,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,21,0,21,0,,,,,,,,,,,,,,,,0,1354,,,,2170.0599719689926,,125,W,star,0.00046014401596039534,,,,,1,0,,,,,,,,,,,,2166.2355774149764,2166.2355774149764,2166.2355774149764,2166.2355774149764,2167.72403968405,2167.72403968405,2167.72403968405,2167.72403968405,2167.7409498130437,2167.7409498130437,2167.7409498130437,2167.7409498130437,,,,,switch,letter,lettSwt,k,Hi,,0.805688569904305,,4,,,,,low,2168.5756930810167,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,22,0,22,0,,,,,,,,,,,,,,,,1,1355,,,,2174.6283629700774,,146,S,triangle,0.0018805500585585833,,,,,1,0,,,,,,,,,,,,2171.0557061709696,2171.0557061709696,2171.0557061709696,2171.0557061709696,2172.5442969920114,2172.5442969920114,2172.5442969920114,2172.5442969920114,2172.56096535502,2172.56096535502,2172.56096535502,2172.56096535502,,,,,switch,number,numSwt,d,Lo,,0.5371725920122117,,4,,,,,low,2173.119433341082,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,23,0,23,0,,,,,,,,,,,,,,,,10,1365,,,,2179.0984908180544,,132,Y,circle,0.001926732948049903,,,,,1,0,,,,,,,,,,,,2175.6087004350265,2175.6087004350265,2175.6087004350265,2175.6087004350265,2177.0975345970364,2177.0975345970364,2177.0975345970364,2177.0975345970364,2177.114411349059,2177.114411349059,2177.114411349059,2177.114411349059,,,,,repeat,number,numRpt,d,Lo,,0.4555448410101235,,4,,,,,low,2177.5893495359924,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,24,0,24,0,,,,,,,,,,,,,,,,10,1375,,,,2183.5851987140486,,167,H,star,0.016830925014801323,,,,,1,0,,,,,,,,,,,,2180.094464033027,2180.094464033027,2180.094464033027,2180.094464033027,2181.567781721009,2181.567781721009,2181.567781721009,2181.567781721009,2181.6011589979753,2181.6011589979753,2181.6011589979753,2181.6011589979753,,,,,repeat,number,numRpt,f,Hi,,0.481062724837102,,4,,,,,low,2182.0740786910756,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,25,0,25,0,,,,,,,,,,,,,,,,10,1385,,,,2188.0884843950626,,174,U,circle,0.016963267931714654,,,,,1,0,,,,,,,,,,,,2184.5815099320607,2184.5815099320607,2184.5815099320607,2184.5815099320607,2186.0547163310694,2186.0547163310694,2186.0547163310694,2186.0547163310694,2186.0880651610205,2186.0880651610205,2186.0880651610205,2186.0880651610205,,,,,repeat,number,numRpt,f,Lo,,0.4899792418582365,,4,,,,,low,2186.5777853770414,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,26,0,26,0,,,,,,,,,,,,,,,,0,1385,,,,2193.0256635920377,,125,Y,hexagon,0.01708697190042585,,,,,1,0,,,,,,,,,,,,2189.0850356430747,2189.0850356430747,2189.0850356430747,2189.0850356430747,2190.5580711520743,2190.5580711520743,2190.5580711520743,2190.5580711520743,2190.5913765160367,2190.5913765160367,2190.5913765160367,2190.5913765160367,,,,,switch,letter,lettSwt,k,Hi,,0.9225001019658521,,4,,,,,low,2191.5176186020253,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,27,0,27,0,,,,,,,,,,,,,,,,1,1386,,,,2197.695749653969,,146,W,triangle,0.016680913977324963,,,,,1,0,,,,,,,,,,,,2194.021603921079,2194.021603921079,2194.021603921079,2194.021603921079,2195.4946944840485,2195.4946944840485,2195.4946944840485,2195.4946944840485,2195.52813335706,2195.52813335706,2195.52813335706,2195.52813335706,,,,,switch,number,numSwt,d,Lo,,0.6582616348750889,,4,,,,,low,2196.1867263050517,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,28,0,28,0,,,,,,,,,,,,,,,,10,1396,,,,2202.432716279989,,160,B,hexagon,0.016833667061291635,,,,,1,0,,,,,,,,,,,,2198.6916998190572,2198.6916998190572,2198.6916998190572,2198.6916998190572,2200.165069160983,2200.165069160983,2200.165069160983,2200.165069160983,2200.198457853985,2200.198457853985,2200.198457853985,2200.198457853985,,,,,repeat,number,numRpt,f,Hi,,0.7315962219145149,,4,,,,,low,2200.9346933200723,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,29,0,29,0,,,,,,,,,,,,,,,,1,1397,,,,2207.653091809014,,181,F,triangle,0.01668980997055769,,,,,1,0,,,,,,,,,,,,2203.428730738,2203.428730738,2203.428730738,2203.428730738,2204.902091811993,2204.902091811993,2204.902091811993,2204.902091811993,2204.935402872972,2204.935402872972,2204.935402872972,2204.935402872972,,,,,repeat,number,numRpt,f,Lo,,1.21105506492313,,4,,,,,low,2206.156342189992,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
