LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,2,5,29,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.8243455219781,895.8243455219781,895.8243455219781,895.8243455219781,895.8243455219781,895.8243455219781,895.8243455219781,895.8243455219781,895.8243455219781,895.8243455219781,l,0.5992942220182158,10,201,0,896.4416909449792,897.9431962079834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,2,6,30,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898.4436755229835,898.4436755229835,898.4436755229835,898.4436755229835,898.4436755229835,898.4436755229835,898.4436755229835,898.4436755229835,898.4436755229835,898.4436755229835,l,0.6233616560057271,1,202,0,899.0945365469961,900.596097451984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,2,7,31,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.0966015799786,901.0966015799786,901.0966015799786,901.0966015799786,901.0966015799786,901.0966015799786,901.0966015799786,901.0966015799786,901.0966015799786,901.0966015799786,l,0.6249079010158312,10,212,0,901.7474120859988,903.2489557929803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,2,8,32,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903.7495986519789,903.7495986519789,903.7495986519789,903.7495986519789,903.7495986519789,903.7495986519789,903.7495986519789,903.7495986519789,903.7495986519789,903.7495986519789,a,0.5942073570331559,1,213,0,904.3670090549858,905.8687045739789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,2,9,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906.3692441500025,906.3692441500025,906.3692441500025,906.3692441500025,906.3692441500025,906.3692441500025,906.3692441500025,906.3692441500025,906.3692441500025,906.3692441500025,l,0.6181565590086393,1,214,0,907.0031645199924,908.5049461860035,908.5049461860035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,2,10,34,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.005805134977,909.005805134977,909.005805134977,909.005805134977,909.005805134977,909.005805134977,909.005805134977,909.005805134977,909.005805134977,909.005805134977,a,0.5229100470314734,1,215,0,909.5561795279791,911.0577137229848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,2,11,35,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911.5584702839842,911.5584702839842,911.5584702839842,911.5584702839842,911.5584702839842,911.5584702839842,911.5584702839842,911.5584702839842,911.5584702839842,911.5584702839842,a,0.6026964830234647,1,216,0,912.1925592789776,913.693955131981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,3,0,36,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914.194759992999,914.194759992999,914.194759992999,914.194759992999,914.194759992999,914.194759992999,914.194759992999,914.194759992999,914.194759992999,914.194759992999,a,0.6351225190155674,10,226,0,914.8619713439839,916.3635236090049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,3,1,37,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.8641164760047,916.8641164760047,916.8641164760047,916.8641164760047,916.8641164760047,916.8641164760047,916.8641164760047,916.8641164760047,916.8641164760047,916.8641164760047,a,0.43971315401722677,10,236,0,917.3312811409996,918.8329997760011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,3,2,38,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.3336061279988,919.3336061279988,919.3336061279988,919.3336061279988,919.3336061279988,919.3336061279988,919.3336061279988,919.3336061279988,919.3336061279988,919.3336061279988,a,0.5458695270353928,10,246,0,919.9008350629883,921.4024100489914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,3,3,39,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921.903075041977,921.903075041977,921.903075041977,921.903075041977,921.903075041977,921.903075041977,921.903075041977,921.903075041977,921.903075041977,921.903075041977,a,0.46263430701219477,10,256,0,922.3869385069993,923.8885245150013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,3,4,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924.3891459309962,924.3891459309962,924.3891459309962,924.3891459309962,924.3891459309962,924.3891459309962,924.3891459309962,924.3891459309962,924.3891459309962,924.3891459309962,a,0.531884385010926,10,266,0,924.9395948239835,926.441557588987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,3,5,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,926.9417700640042,926.9417700640042,926.9417700640042,926.9417700640042,926.9417700640042,926.9417700640042,926.9417700640042,926.9417700640042,926.9417700640042,926.9417700640042,l,0.7025553820130881,10,276,0,927.6760701949825,929.1777806890022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,3,6,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929.678338511003,929.678338511003,929.678338511003,929.678338511003,929.678338511003,929.678338511003,929.678338511003,929.678338511003,929.678338511003,929.678338511003,a,0.7321281320182607,10,286,0,930.4291408749996,931.930790739978,931.930790739978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,3,7,43,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932.4314464239869,932.4314464239869,932.4314464239869,932.4314464239869,932.4314464239869,932.4314464239869,932.4314464239869,932.4314464239869,932.4314464239869,932.4314464239869,l,0.7235746149963234,1,287,0,933.1822607879876,934.6839937969926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,3,8,44,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935.1843313389982,935.1843313389982,935.1843313389982,935.1843313389982,935.1843313389982,935.1843313389982,935.1843313389982,935.1843313389982,935.1843313389982,935.1843313389982,a,0.5812930160318501,1,288,0,935.7852430869825,937.2866597959946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,3,9,45,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937.7873062019935,937.7873062019935,937.7873062019935,937.7873062019935,937.7873062019935,937.7873062019935,937.7873062019935,937.7873062019935,937.7873062019935,937.7873062019935,l,0.702427547017578,1,289,0,938.5213647880009,940.0229782839888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,3,10,46,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940.5234794199932,940.5234794199932,940.5234794199932,940.5234794199932,940.5234794199932,940.5234794199932,940.5234794199932,940.5234794199932,940.5234794199932,940.5234794199932,a,0.49517216501408257,10,299,0,941.0406497969816,942.5424256679835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,3,11,47,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.0429674649786,943.0429674649786,943.0429674649786,943.0429674649786,943.0429674649786,943.0429674649786,943.0429674649786,943.0429674649786,943.0429674649786,943.0429674649786,l,0.7000133110268507,10,309,0,943.7604405369784,945.2621962339908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953.726337508997,953.726337508997,953.726337508997,953.726337508997,953.726337508997,953.726337508997,953.726337508997,953.726337508997,953.726337508997,953.726337508997,a,0.8381389510177542,10,319,1,954.5891411239863,956.0907226759882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956.5912158299761,956.5912158299761,956.5912158299761,956.5912158299761,956.5912158299761,956.5912158299761,956.5912158299761,956.5912158299761,956.5912158299761,956.5912158299761,a,0.12266479001846164,1,320,1,956.7415283419832,958.2432012129866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,2,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958.7436865569907,958.7436865569907,958.7436865569907,958.7436865569907,958.7436865569907,958.7436865569907,958.7436865569907,958.7436865569907,958.7436865569907,958.7436865569907,l,0.5565697959973477,10,330,1,959.3278311099857,960.8293056209804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,3,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961.3298579799884,961.3298579799884,961.3298579799884,961.3298579799884,961.3298579799884,961.3298579799884,961.3298579799884,961.3298579799884,961.3298579799884,961.3298579799884,a,0.873995683999965,10,340,1,962.2309165079787,963.7327611539804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,4,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964.2331181949994,964.2331181949994,964.2331181949994,964.2331181949994,964.2331181949994,964.2331181949994,964.2331181949994,964.2331181949994,964.2331181949994,964.2331181949994,a,0.8280492920312099,10,350,1,965.0843094860029,966.5856822569913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,967.0862333079858,967.0862333079858,967.0862333079858,967.0862333079858,967.0862333079858,967.0862333079858,967.0862333079858,967.0862333079858,967.0862333079858,967.0862333079858,l,0.9120181830076035,1,351,1,968.0209096839826,969.5223167309887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970.0231964989798,970.0231964989798,970.0231964989798,970.0231964989798,970.0231964989798,970.0231964989798,970.0231964989798,970.0231964989798,970.0231964989798,970.0231964989798,l,0.9902698820224032,1,352,1,971.0405459979957,972.5422601239989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973.0427341619798,973.0427341619798,973.0427341619798,973.0427341619798,973.0427341619798,973.0427341619798,973.0427341619798,973.0427341619798,973.0427341619798,973.0427341619798,a,0.8272001470322721,10,362,1,973.8938264689932,975.395458953979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,8,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975.895992714999,975.895992714999,975.895992714999,975.895992714999,975.895992714999,975.895992714999,975.895992714999,975.895992714999,975.895992714999,975.895992714999,l,0.6736612140084617,1,363,1,976.5967845229898,978.0985345929803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,9,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978.5989268779813,978.5989268779813,978.5989268779813,978.5989268779813,978.5989268779813,978.5989268779813,978.5989268779813,978.5989268779813,978.5989268779813,978.5989268779813,l,1.6522476440295577,1,364,1,980.2675866269856,981.7690609209822,981.7690609209822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,10,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,982.269646560977,982.269646560977,982.269646560977,982.269646560977,982.269646560977,982.269646560977,982.269646560977,982.269646560977,982.269646560977,982.269646560977,a,0.7351413329888601,10,374,1,983.0370819809905,984.5393443880021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985.0392826570023,985.0392826570023,985.0392826570023,985.0392826570023,985.0392826570023,985.0392826570023,985.0392826570023,985.0392826570023,985.0392826570023,985.0392826570023,l,0.6552841530065052,10,384,1,985.7233813519997,987.2249301529955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,1,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987.7256045700051,987.7256045700051,987.7256045700051,987.7256045700051,987.7256045700051,987.7256045700051,987.7256045700051,987.7256045700051,987.7256045700051,987.7256045700051,a,1.6246004500135314,10,394,1,989.3775318299886,990.8791992990009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,1,1,13,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991.3796674219775,991.3796674219775,991.3796674219775,991.3796674219775,991.3796674219775,991.3796674219775,991.3796674219775,991.3796674219775,991.3796674219775,991.3796674219775,l,2.459330852027051,10,404,1,993.8657153550012,995.367485669005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,1,2,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995.8679499569989,995.8679499569989,995.8679499569989,995.8679499569989,995.8679499569989,995.8679499569989,995.8679499569989,995.8679499569989,995.8679499569989,995.8679499569989,l,1.3466991859895643,1,405,1,997.2361940190021,998.737922425993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,1,3,15,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999.238348902989,999.238348902989,999.238348902989,999.238348902989,999.238348902989,999.238348902989,999.238348902989,999.238348902989,999.238348902989,999.238348902989,a,0.9579484760179184,1,406,1,1000.2228261349956,1001.72447504499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,1,4,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002.2250386480009,1002.2250386480009,1002.2250386480009,1002.2250386480009,1002.2250386480009,1002.2250386480009,1002.2250386480009,1002.2250386480009,1002.2250386480009,1002.2250386480009,a,0.5478606750257313,10,416,1,1002.7923815129907,1004.2938745239808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,1,5,17,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004.7944987039955,1004.7944987039955,1004.7944987039955,1004.7944987039955,1004.7944987039955,1004.7944987039955,1004.7944987039955,1004.7944987039955,1004.7944987039955,1004.7944987039955,a,0.6435260540165473,1,417,1,1005.4617141159833,1006.9634754639992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,1,6,18,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007.4639407949871,1007.4639407949871,1007.4639407949871,1007.4639407949871,1007.4639407949871,1007.4639407949871,1007.4639407949871,1007.4639407949871,1007.4639407949871,1007.4639407949871,l,0.5731650410161819,10,427,1,1008.0646983009938,1009.5664458969841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,1,7,19,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010.0669319469889,1010.0669319469889,1010.0669319469889,1010.0669319469889,1010.0669319469889,1010.0669319469889,1010.0669319469889,1010.0669319469889,1010.0669319469889,1010.0669319469889,l,0.6371460870141163,1,428,1,1010.7343985789921,1012.2359678359935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,1,8,20,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012.73646034798,1012.73646034798,1012.73646034798,1012.73646034798,1012.73646034798,1012.73646034798,1012.73646034798,1012.73646034798,1012.73646034798,1012.73646034798,a,0.6231796820065938,1,429,1,1013.3871573299984,1014.8888872079842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16861,2022-11-21_10h38.16.206,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90117372623791,
