LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,9,0,9,0,,,,,,,,,,,,,,,,10,1449,,,3299.1708641080186,,,W,125,circle,0.0006592429708689451,,,,,,,,,1,0,,,,,,,,,,,,3295.633619213011,3295.633619213011,3295.633619213011,3295.633619213011,3297.1353292200947,3297.1353292200947,3297.1353292200947,3297.1353292200947,3297.1353292200947,3297.1353292200947,3297.1353292200947,3297.1353292200947,switch,letter,lettSwt,f,0.4845102139515802,Lo,,,5,,,,,low,3297.669432720053,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,10,0,10,0,,,,,,,,,,,,,,,,0,1449,,,3303.7260327410186,,,D,167,star,0.0013146109413355589,,,,,,,,,1,0,,,,,,,,,,,,3300.1554292479996,3300.1554292479996,3300.1554292479996,3300.1554292479996,3301.6570508769946,3301.6570508769946,3301.6570508769946,3301.6570508769946,3301.6570508769946,3301.6570508769946,3301.6570508769946,3301.6570508769946,switch,number,numSwt,k,0.5182890829164535,Hi,,,5,,,,,low,3302.224197503063,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,11,0,11,0,,,,,,,,,,,,,,,,10,1459,,,3308.2477712380933,,,Y,160,triangle,0.0010697350371629,,,,,,,,,1,0,,,,,,,,,,,,3304.7103012410225,3304.7103012410225,3304.7103012410225,3304.7103012410225,3306.2121560020605,3306.2121560020605,3306.2121560020605,3306.2121560020605,3306.2121560020605,3306.2121560020605,3306.2121560020605,3306.2121560020605,switch,letter,lettSwt,f,0.48500956303905696,Hi,,,5,,,,,low,3306.7460846829927,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,12,0,12,0,,,,,,,,,,,,,,,,0,1459,,,3312.785743828048,,,B,132,triangle,0.001148467999882996,,,,,,,,,1,0,,,,,,,,,,,,3309.2320350930095,3309.2320350930095,3309.2320350930095,3309.2320350930095,3310.733575110091,3310.733575110091,3310.733575110091,3310.733575110091,3310.733575110091,3310.733575110091,3310.733575110091,3310.733575110091,repeat,letter,lettRpt,d,0.5325117448810488,Hi,,,5,,,,,low,3311.3010670710355,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,13,0,13,0,,,,,,,,,,,,,,,,0,1459,,,3317.3075755500467,,,F,181,circle,0.0012063640169799328,,,,,,,,,0,0,,,,,,,,,,,,3313.770485857036,3313.770485857036,3313.770485857036,3313.770485857036,3315.272178945015,3315.272178945015,3315.272178945015,3315.272178945015,3315.272178945015,3315.272178945015,3315.272178945015,3315.272178945015,repeat,letter,NA,f,0.504142360878177,Hi,,,5,,,,,low,3315.822787502082,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,14,0,14,0,,,,,,,,,,,,,,,,1,1460,,,3321.929500219994,,,U,146,hexagon,0.0011219369480386376,,,,,,,,,1,1,,,,,,,,,,,,3318.291880292003,3318.291880292003,3318.291880292003,3318.291880292003,3319.7936951670563,3319.7936951670563,3319.7936951670563,3319.7936951670563,3319.7936951670563,3319.7936951670563,3319.7936951670563,3319.7936951670563,repeat,letter,lettRpt,f,0.6073813809780404,Lo,,,5,,,,,low,3320.4444342460483,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,15,0,15,0,,,,,,,,,,,,,,,,0,1460,,,3326.467876781011,,,H,174,star,0.001594864996150136,,,,,,,,,1,0,,,,,,,,,,,,3322.913834422012,3322.913834422012,3322.913834422012,3322.913834422012,3324.4156833019806,3324.4156833019806,3324.4156833019806,3324.4156833019806,3324.4156833019806,3324.4156833019806,3324.4156833019806,3324.4156833019806,switch,number,numSwt,k,0.5078620238928124,Hi,,,5,,,,,low,3324.9662576210685,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,16,0,16,0,,,,,,,,,,,,,,,,0,1460,,,3331.006033307058,,,B,132,triangle,0.0010498869232833385,,,,,,,,,1,0,,,,,,,,,,,,3327.43559783604,3327.43559783604,3327.43559783604,3327.43559783604,3328.937211291981,3328.937211291981,3328.937211291981,3328.937211291981,3328.937211291981,3328.937211291981,3328.937211291981,3328.937211291981,repeat,number,numRpt,j,0.5428551459917799,Hi,,,5,,,,,low,3329.521098897094,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,17,0,17,0,,,,,,,,,,,,,,,,1,1461,,,3335.5113702160306,,,W,174,hexagon,0.0012615170562639832,,,,,,,,,1,0,,,,,,,,,,,,3331.9907473420026,3331.9907473420026,3331.9907473420026,3331.9907473420026,3333.492179385037,3333.492179385037,3333.492179385037,3333.492179385037,3333.492179385037,3333.492179385037,3333.492179385037,3333.492179385037,repeat,number,numRpt,k,0.48863510496448725,Lo,,,5,,,,,low,3334.0262038470246,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,18,0,18,0,,,,,,,,,,,,,,,,1,1462,,,3339.982657868066,,,U,181,star,0.0013374070404097438,,,,,,,,,1,0,,,,,,,,,,,,3336.495883507072,3336.495883507072,3336.495883507072,3336.495883507072,3337.9972388449823,3337.9972388449823,3337.9972388449823,3337.9972388449823,3337.9972388449823,3337.9972388449823,3337.9972388449823,3337.9972388449823,switch,letter,lettSwt,f,0.46091254497878253,Hi,,,5,,,,,low,3338.497775695054,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,19,0,19,0,,,,,,,,,,,,,,,,1,1463,,,3344.4875783580355,,,Y,125,circle,0.0013707369798794389,,,,,,,,,1,0,,,,,,,,,,,,3340.967185905087,3340.967185905087,3340.967185905087,3340.967185905087,3342.468663800042,3342.468663800042,3342.468663800042,3342.468663800042,3342.468663800042,3342.468663800042,3342.468663800042,3342.468663800042,repeat,letter,lettRpt,f,0.4677948069293052,Lo,,,5,,,,,low,3342.986103162053,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,20,0,20,0,,,,,,,,,,,,,,,,1,1464,,,3349.009229621035,,,S,167,triangle,0.0013095190515741706,,,,,,,,,1,0,,,,,,,,,,,,3345.472146747983,3345.472146747983,3345.472146747983,3345.472146747983,3346.9735538170207,3346.9735538170207,3346.9735538170207,3346.9735538170207,3346.9735538170207,3346.9735538170207,3346.9735538170207,3346.9735538170207,switch,number,numSwt,k,0.4853839989518747,Hi,,,5,,,,,low,3347.507650958025,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,21,0,21,0,,,,,,,,,,,,,,,,1,1465,,,3353.5643071610248,,,H,139,circle,0.0015775710344314575,,,,,,,,,1,0,,,,,,,,,,,,3349.993578450987,3349.993578450987,3349.993578450987,3349.993578450987,3351.495639782981,3351.495639782981,3351.495639782981,3351.495639782981,3351.495639782981,3351.495639782981,3351.495639782981,3351.495639782981,switch,letter,lettSwt,d,0.5416514419484884,Lo,,,5,,,,,low,3352.0794507950777,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,22,0,22,0,,,,,,,,,,,,,,,,0,1465,,,3358.136061933008,,,D,146,star,0.0012395239900797606,,,,,,,,,1,0,,,,,,,,,,,,3354.548853266053,3354.548853266053,3354.548853266053,3354.548853266053,3356.050484345993,3356.050484345993,3356.050484345993,3356.050484345993,3356.050484345993,3356.050484345993,3356.050484345993,3356.050484345993,switch,number,numSwt,j,0.5564927438972518,Hi,,,5,,,,,low,3356.6512336550513,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,23,0,23,0,,,,,,,,,,,,,,,,10,1475,,,3362.69100212201,,,F,160,hexagon,0.0012332940241321921,,,,,,,,,1,0,,,,,,,,,,,,3359.1203483709833,3359.1203483709833,3359.1203483709833,3359.1203483709833,3360.6221369369887,3360.6221369369887,3360.6221369369887,3360.6221369369887,3360.6221369369887,3360.6221369369887,3360.6221369369887,3360.6221369369887,repeat,number,numRpt,k,0.5179307899670675,Lo,,,5,,,,,low,3361.1894459869945,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,24,0,24,0,,,,,,,,,,,,,,,,1,1476,,,3367.146050753072,,,D,174,triangle,0.0013377260183915496,,,,,,,,,1,0,,,,,,,,,,,,3363.675464328029,3363.675464328029,3363.675464328029,3363.675464328029,3365.1773243260104,3365.1773243260104,3365.1773243260104,3365.1773243260104,3365.1773243260104,3365.1773243260104,3365.1773243260104,3365.1773243260104,switch,letter,lettSwt,d,0.4402141530299559,Hi,,,5,,,,,low,3365.6609632520704,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,25,0,25,0,,,,,,,,,,,,,,,,1,1477,,,3371.617850296083,,,U,125,star,0.0010119809303432703,,,,,,,,,1,0,,,,,,,,,,,,3368.130458677071,3368.130458677071,3368.130458677071,3368.130458677071,3369.6322455820628,3369.6322455820628,3369.6322455820628,3369.6322455820628,3369.6322455820628,3369.6322455820628,3369.6322455820628,3369.6322455820628,repeat,letter,lettRpt,f,0.46264665899798274,Hi,,,5,,,,,low,3370.132688452024,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,26,0,26,0,,,,,,,,,,,,,,,,0,1477,,,3376.206174865016,,,H,167,circle,0.0011509020114317536,,,,,,,,,0,0,,,,,,,,,,,,3372.6019671100657,3372.6019671100657,3372.6019671100657,3372.6019671100657,3374.1036651420873,3374.1036651420873,3374.1036651420873,3374.1036651420873,3374.1036651420873,3374.1036651420873,3374.1036651420873,3374.1036651420873,switch,number,NA,j,0.5707461859565228,Hi,,,5,,,,,low,3374.720963881002,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,27,0,27,0,,,,,,,,,,,,,,,,0,1477,,,3380.7277963130036,,,S,181,hexagon,0.0013658199459314346,,,,,,,,,0,1,,,,,,,,,,,,3377.1905316649936,3377.1905316649936,3377.1905316649936,3377.1905316649936,3378.6921539950417,3378.6921539950417,3378.6921539950417,3378.6921539950417,3378.6921539950417,3378.6921539950417,3378.6921539950417,3378.6921539950417,switch,letter,NA,d,0.5061729840235785,Hi,,,5,,,,,low,3379.2426326810382,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,28,0,28,0,,,,,,,,,,,,,,,,0,1477,,,3385.3829483879963,,,Y,160,triangle,0.0015001280698925257,,,,,,,,,1,1,,,,,,,,,,,,3381.711908538011,3381.711908538011,3381.711908538011,3381.711908538011,3383.213669897057,3383.213669897057,3383.213669897057,3383.213669897057,3383.213669897057,3383.213669897057,3383.213669897057,3383.213669897057,repeat,letter,lettRpt,f,0.6185496848775074,Hi,,,5,,,,,low,3383.881055408041,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,29,0,29,0,,,,,,,,,,,,,,,,1,1478,,,3389.9210450070677,,,W,139,hexagon,0.0011339710326865315,,,,,,,,,1,0,,,,,,,,,,,,3386.3670502670575,3386.3670502670575,3386.3670502670575,3386.3670502670575,3387.868630276993,3387.868630276993,3387.868630276993,3387.868630276993,3387.868630276993,3387.868630276993,3387.868630276993,3387.868630276993,repeat,letter,lettRpt,f,0.5207983530126512,Lo,,,5,,,,,low,3388.436055425089,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,30,0,30,0,,,,,,,,,,,,,,,,0,1478,,,3394.5260935960105,,,B,132,star,0.0017919749952852726,,,,,,,,,1,0,,,,,,,,,,,,3390.9055696650175,3390.9055696650175,3390.9055696650175,3390.9055696650175,3392.4070065800333,3392.4070065800333,3392.4070065800333,3392.4070065800333,3392.4070065800333,3392.4070065800333,3392.4070065800333,3392.4070065800333,switch,number,numSwt,j,0.5945889330469072,Hi,,,5,,,,,low,3393.041216431069,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,31,0,31,0,,,,,,,,,,,,,,,,0,1478,,,3399.2313999730395,,,F,146,circle,0.0013579969527199864,,,,,,,,,0,0,,,,,,,,,,,,3395.510619761073,3395.510619761073,3395.510619761073,3395.510619761073,3397.0123585780384,3397.0123585780384,3397.0123585780384,3397.0123585780384,3397.0123585780384,3397.0123585780384,3397.0123585780384,3397.0123585780384,switch,letter,NA,f,0.6695802200119942,Hi,,,5,,,,,low,3397.7298204679973,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,0,1478,,,3459.8150631600292,,,W,139,star,0.0017480769893154502,,,,,,,,,0,1,,,,,,,,,,,,3456.277800698066,3456.277800698066,3456.277800698066,3456.277800698066,3457.76278138801,3457.76278138801,3457.76278138801,3457.76278138801,3457.779563787044,3457.779563787044,3457.779563787044,3457.779563787044,repeat,letter,NA,d,0.5069026529090479,Hi,,,6,,,space,2.0225127349840477,low,3458.3133838420035,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,1,1479,,,3464.3531812949805,,,U,146,hexagon,0.001000607036985457,,,,,,,,,1,1,,,,,,,,,,,,3460.7829113220796,3460.7829113220796,3460.7829113220796,3460.7829113220796,3462.2841684500454,3462.2841684500454,3462.2841684500454,3462.2841684500454,3462.2841684500454,3462.2841684500454,3462.2841684500454,3462.2841684500454,switch,number,numSwt,j,0.5184149089036509,Lo,,,6,,,,,low,3462.8515618450474,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,10,1489,,,3468.841640553088,,,B,160,triangle,0.0012900169240310788,,,,,,,,,1,0,,,,,,,,,,,,3465.3376412900398,3465.3376412900398,3465.3376412900398,3465.3376412900398,3466.8393216250697,3466.8393216250697,3466.8393216250697,3466.8393216250697,3466.8393216250697,3466.8393216250697,3466.8393216250697,3466.8393216250697,switch,letter,lettSwt,d,0.46373748092446476,Hi,,,6,,,,,low,3467.339906923007,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,0,3,0,,,,,,,,,,,,,,,,0,1489,,,3473.2963083160575,,,Y,174,circle,0.0010996459750458598,,,,,,,,,0,0,,,,,,,,,,,,3469.8090774770826,3469.8090774770826,3469.8090774770826,3469.8090774770826,3471.3107753850054,3471.3107753850054,3471.3107753850054,3471.3107753850054,3471.3107753850054,3471.3107753850054,3471.3107753850054,3471.3107753850054,switch,number,NA,j,0.43515630590263754,Hi,,,6,,,,,low,3471.7946739849867,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,4,0,4,0,,,,,,,,,,,,,,,,10,1499,,,3477.9681264350656,,,F,167,circle,0.0013844299828633666,,,,,,,,,1,1,,,,,,,,,,,,3474.280875236029,3474.280875236029,3474.280875236029,3474.280875236029,3475.7824142460013,3475.7824142460013,3475.7824142460013,3475.7824142460013,3475.7824142460013,3475.7824142460013,3475.7824142460013,3475.7824142460013,repeat,number,numRpt,k,0.6566920339828357,Lo,,,6,,,,,low,3476.483333476004,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,5,0,5,0,,,,,,,,,,,,,,,,0,1499,,,3482.590208451031,,,H,181,triangle,0.0013484880328178406,,,,,,,,,1,0,,,,,,,,,,,,3478.9525798209943,3478.9525798209943,3478.9525798209943,3478.9525798209943,3480.454362133052,3480.454362133052,3480.454362133052,3480.454362133052,3480.454362133052,3480.454362133052,3480.454362133052,3480.454362133052,repeat,number,numRpt,k,0.6079585659317672,Hi,,,6,,,,,low,3481.105008288054,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,6,0,6,0,,,,,,,,,,,,,,,,0,1499,,,3487.1618099320913,,,D,132,hexagon,0.0011251659598201513,,,,,,,,,0,0,,,,,,,,,,,,3483.574496585992,3483.574496585992,3483.574496585992,3483.574496585992,3485.0759443930583,3485.0759443930583,3485.0759443930583,3485.0759443930583,3485.0759443930583,3485.0759443930583,3485.0759443930583,3485.0759443930583,switch,letter,NA,f,0.5540856759762391,Hi,,,6,,,,,low,3485.6766510270536,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,7,0,7,0,,,,,,,,,,,,,,,,1,1500,,,3491.7168954950757,,,S,125,star,0.0012072880053892732,,,,,,,,,1,1,,,,,,,,,,,,3488.145964307012,3488.145964307012,3488.145964307012,3488.145964307012,3489.6477507230593,3489.6477507230593,3489.6477507230593,3489.6477507230593,3489.6477507230593,3489.6477507230593,3489.6477507230593,3489.6477507230593,repeat,letter,lettRpt,f,0.5178426209604368,Hi,,,6,,,,,low,3490.2149901799858,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,8,0,8,0,,,,,,,,,,,,,,,,10,1510,,,3496.2217876560753,,,W,139,hexagon,0.001233499962836504,,,,,,,,,1,0,,,,,,,,,,,,3492.7011832110584,3492.7011832110584,3492.7011832110584,3492.7011832110584,3494.2029273870867,3494.2029273870867,3494.2029273870867,3494.2029273870867,3494.2029273870867,3494.2029273870867,3494.2029273870867,3494.2029273870867,switch,number,numSwt,j,0.4950700729386881,Lo,,,6,,,,,low,3494.736799365026,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,9,0,9,0,,,,,,,,,,,,,,,,0,1510,,,3500.893341205083,,,U,146,star,0.0011088100727647543,,,,,,,,,0,0,,,,,,,,,,,,3497.2061863660347,3497.2061863660347,3497.2061863660347,3497.2061863660347,3498.707745373016,3498.707745373016,3498.707745373016,3498.707745373016,3498.707745373016,3498.707745373016,3498.707745373016,3498.707745373016,repeat,number,NA,k,0.6487411520211026,Lo,,,6,,,,,low,3499.3919810620137,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,10,0,10,0,,,,,,,,,,,,,,,,1,1511,,,3505.298406632035,,,B,160,circle,0.0012483750469982624,,,,,,,,,1,1,,,,,,,,,,,,3501.87769639201,3501.87769639201,3501.87769639201,3501.87769639201,3503.3629540670663,3503.3629540670663,3503.3629540670663,3503.3629540670663,3503.379811573075,3503.379811573075,3503.379811573075,3503.379811573075,repeat,number,numRpt,k,0.41550274391192943,Lo,,,6,,,,,low,3503.813559063012,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,11,0,11,0,,,,,,,,,,,,,,,,10,1521,,,3509.7868823820027,,,Y,174,triangle,0.0012624480295926332,,,,,,,,,1,0,,,,,,,,,,,,3506.282724573044,3506.282724573044,3506.282724573044,3506.282724573044,3507.784630530048,3507.784630530048,3507.784630530048,3507.784630530048,3507.784630530048,3507.784630530048,3507.784630530048,3507.784630530048,repeat,number,numRpt,k,0.4701650289352983,Hi,,,6,,,,,low,3508.3020237220917,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
