LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,vts_fback.stopped,fix.stopped,target_resp.rt,blockNum,norew_fback.started,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,3,7,43,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.9264198,175.9264198,175.9264198,175.9264198,175.9264198,175.9264198,175.9264198,175.9264198,175.9264198,175.9264198,a,0.310031855,10,224,0,176.2601082,177.7617172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,3,8,44,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.2622036,178.2622036,178.2622036,178.2622036,178.2622036,178.2622036,178.2622036,178.2622036,178.2622036,178.2622036,l,0.29082105,10,234,0,178.5791086,180.0811249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,3,9,45,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.581511,180.581511,180.581511,180.581511,180.581511,180.581511,180.581511,180.581511,180.581511,180.581511,l,0.189004435,1,235,0,180.7982784,182.2998761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,3,10,46,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.8005123,182.8005123,182.8005123,182.8005123,182.8005123,182.8005123,182.8005123,182.8005123,182.8005123,182.8005123,a,0.28731908,1,236,0,183.1176832,184.6194066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,3,11,47,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.1197957,185.1197957,185.1197957,185.1197957,185.1197957,185.1197957,185.1197957,185.1197957,185.1197957,185.1197957,l,0.217551144,1,237,0,185.3700213,186.8716639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.1019962,193.1019962,193.1019962,193.1019962,193.1019962,193.1019962,193.1019962,193.1019962,193.1019962,193.1019962,a,1.067068233,10,247,1,194.1964005,195.6982607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.1986631,196.1986631,196.1986631,196.1986631,196.1986631,196.1986631,196.1986631,196.1986631,196.1986631,196.1986631,l,0.659027859,10,257,1,196.8827231,198.3843694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.8850761,198.8850761,198.8850761,198.8850761,198.8850761,198.8850761,198.8850761,198.8850761,198.8850761,198.8850761,l,0.402486338,1,258,1,199.3187245,200.82055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,3,3,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.3210457,201.3210457,201.3210457,201.3210457,201.3210457,201.3210457,201.3210457,201.3210457,201.3210457,201.3210457,a,0.329441906,10,268,1,201.6712875,203.1729661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,4,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.6736118,203.6736118,203.6736118,203.6736118,203.6736118,203.6736118,203.6736118,203.6736118,203.6736118,203.6736118,l,2.286768443,1,269,1,205.9928497,207.4945013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,5,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.994987,207.994987,207.994987,207.994987,207.994987,207.994987,207.994987,207.994987,207.994987,207.994987,a,1.113747259,10,279,1,209.1296423,210.6312057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.1318598,211.1318598,211.1318598,211.1318598,211.1318598,211.1318598,211.1318598,211.1318598,211.1318598,211.1318598,l,9.55488726,10,289,1,220.708937,222.210618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.7111913,222.7111913,222.7111913,222.7111913,222.7111913,222.7111913,222.7111913,222.7111913,222.7111913,222.7111913,l,0.258164748,1,290,1,222.9948265,224.4965675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,8,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.9971409,224.9971409,224.9971409,224.9971409,224.9971409,224.9971409,224.9971409,224.9971409,224.9971409,224.9971409,a,0.414915164,10,300,1,225.4309815,226.9326133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,9,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.4331442,227.4331442,227.4331442,227.4331442,227.4331442,227.4331442,227.4331442,227.4331442,227.4331442,227.4331442,a,0.251020615,1,301,1,227.7169215,229.2185387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.7189793,229.7189793,229.7189793,229.7189793,229.7189793,229.7189793,229.7189793,229.7189793,229.7189793,229.7189793,a,0.215991272,1,302,1,229.9525468,231.4542094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,11,11,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.9550258,231.9550258,231.9550258,231.9550258,231.9550258,231.9550258,231.9550258,231.9550258,231.9550258,231.9550258,l,0.239921222,10,312,1,232.2216744,233.7235021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,1,0,12,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.224077,234.224077,234.224077,234.224077,234.224077,234.224077,234.224077,234.224077,234.224077,234.224077,l,0.266956179,1,313,1,234.5077379,236.009397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,1,1,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.5097287,236.5097287,236.5097287,236.5097287,236.5097287,236.5097287,236.5097287,236.5097287,236.5097287,236.5097287,l,0.25309957,10,323,1,236.7933065,238.2950944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,1,2,14,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.7955991,238.7955991,238.7955991,238.7955991,238.7955991,238.7955991,238.7955991,238.7955991,238.7955991,238.7955991,a,0.747000081,1,324,1,239.5631028,241.0647104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,1,3,15,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.5654722,241.5654722,241.5654722,241.5654722,241.5654722,241.5654722,241.5654722,241.5654722,241.5654722,241.5654722,l,0.283468513,10,334,1,241.8656175,243.3674395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,1,4,16,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.8677897,243.8677897,243.8677897,243.8677897,243.8677897,243.8677897,243.8677897,243.8677897,243.8677897,243.8677897,a,0.387848883,10,344,1,244.2850202,245.7867111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,1,5,17,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.287353,246.287353,246.287353,246.287353,246.287353,246.287353,246.287353,246.287353,246.287353,246.287353,a,0.52352003,10,354,1,246.8380246,248.33955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,1,6,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.8401607,248.8401607,248.8401607,248.8401607,248.8401607,248.8401607,248.8401607,248.8401607,248.8401607,248.8401607,l,0.275948756,1,355,1,249.1404634,250.6420784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,1,7,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.142664,251.142664,251.142664,251.142664,251.142664,251.142664,251.142664,251.142664,251.142664,251.142664,l,0.245914441,10,365,1,251.4095574,252.9112555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,1,8,20,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.4117547,253.4117547,253.4117547,253.4117547,253.4117547,253.4117547,253.4117547,253.4117547,253.4117547,253.4117547,a,0.23725327,1,366,1,253.6787318,255.1803122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,1,9,21,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.680958,255.680958,255.680958,255.680958,255.680958,255.680958,255.680958,255.680958,255.680958,255.680958,l,0.30828464,10,376,1,256.014796,257.5162661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,1,10,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.0167649,258.0167649,258.0167649,258.0167649,258.0167649,258.0167649,258.0167649,258.0167649,258.0167649,258.0167649,l,0.268023056,1,377,1,258.3171863,259.8188213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,1,11,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.3194603,260.3194603,260.3194603,260.3194603,260.3194603,260.3194603,260.3194603,260.3194603,260.3194603,260.3194603,a,0.306333633,1,378,1,260.6529727,262.1546988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,2,0,24,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.6553113,262.6553113,262.6553113,262.6553113,262.6553113,262.6553113,262.6553113,262.6553113,262.6553113,262.6553113,l,0.299739556,10,388,1,262.9723297,264.4737833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,2,1,25,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.9747049,264.9747049,264.9747049,264.9747049,264.9747049,264.9747049,264.9747049,264.9747049,264.9747049,264.9747049,l,0.2846614,1,389,1,265.291424,266.7931453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,2,2,26,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.2936743,267.2936743,267.2936743,267.2936743,267.2936743,267.2936743,267.2936743,267.2936743,267.2936743,267.2936743,a,0.4238246,10,399,1,267.744084,269.2457949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,2,3,27,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.7454865,269.7454865,269.7454865,269.7454865,269.7454865,269.7454865,269.7454865,269.7454865,269.7454865,269.7454865,a,0.408305915,10,409,1,270.1803959,271.6820334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,2,4,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.1823709,272.1823709,272.1823709,272.1823709,272.1823709,272.1823709,272.1823709,272.1823709,272.1823709,272.1823709,l,0.390769834,1,410,1,272.59962,274.1012106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,2,5,29,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.6017951,274.6017951,274.6017951,274.6017951,274.6017951,274.6017951,274.6017951,274.6017951,274.6017951,274.6017951,a,0.287882946,1,411,1,274.918859,276.4205458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,2,6,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.9210459,276.9210459,276.9210459,276.9210459,276.9210459,276.9210459,276.9210459,276.9210459,276.9210459,276.9210459,a,0.308370478,1,412,1,277.2546492,278.7564757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,2,7,31,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.2570183,279.2570183,279.2570183,279.2570183,279.2570183,279.2570183,279.2570183,279.2570183,279.2570183,279.2570183,a,0.448986389,1,413,1,279.7240924,281.2258436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,2,8,32,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.7263764,281.7263764,281.7263764,281.7263764,281.7263764,281.7263764,281.7263764,281.7263764,281.7263764,281.7263764,a,0.07050883,1,414,1,281.826362,283.3281489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,2,9,33,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.8285266,283.8285266,283.8285266,283.8285266,283.8285266,283.8285266,283.8285266,283.8285266,283.8285266,283.8285266,a,0.219840203,1,415,1,284.078876,285.5806581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,2,10,34,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.0811781,286.0811781,286.0811781,286.0811781,286.0811781,286.0811781,286.0811781,286.0811781,286.0811781,286.0811781,l,0.217179294,1,416,1,286.3148226,287.8164137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,2,11,35,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.3170642,288.3170642,288.3170642,288.3170642,288.3170642,288.3170642,288.3170642,288.3170642,288.3170642,288.3170642,a,0.265554132,1,417,1,288.6006137,290.1022551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,3,0,36,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.6027698,290.6027698,290.6027698,290.6027698,290.6027698,290.6027698,290.6027698,290.6027698,290.6027698,290.6027698,l,0.229328915,10,427,1,290.8531526,292.3547448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,3,1,37,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.8552212,292.8552212,292.8552212,292.8552212,292.8552212,292.8552212,292.8552212,292.8552212,292.8552212,292.8552212,l,0.306459674,1,428,1,293.1890058,294.6906893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,3,2,38,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.1911145,295.1911145,295.1911145,295.1911145,295.1911145,295.1911145,295.1911145,295.1911145,295.1911145,295.1911145,l,0.197274377,1,429,1,295.4081432,296.9096457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
