LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,fix.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,blockNum,norew_fback.started,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,2,5,29,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.77393680201203,177.77393680201203,177.77393680201203,177.77393680201203,177.77393680201203,177.77393680201203,177.77393680201203,177.77393680201203,177.77393680201203,177.77393680201203,a,0.6856716229958693,1,165,0,178.49130308200256,179.99301345100685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,2,6,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.49367131100735,180.49367131100735,180.49367131100735,180.49367131100735,180.49367131100735,180.49367131100735,180.49367131100735,180.49367131100735,180.49367131100735,180.49367131100735,l,1.4049072670022724,10,175,0,181.92857832601294,183.43024957401212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,2,7,31,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.93072072201176,183.93072072201176,183.93072072201176,183.93072072201176,183.93072072201176,183.93072072201176,183.93072072201176,183.93072072201176,183.93072072201176,183.93072072201176,l,1.3930637919984292,1,176,0,185.34914713801118,186.85067895401153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,2,8,32,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.35118712601252,187.35118712601252,187.35118712601252,187.35118712601252,187.35118712601252,187.35118712601252,187.35118712601252,187.35118712601252,187.35118712601252,187.35118712601252,l,1.6437041099998169,10,186,0,189.0195658020093,190.52150040700508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,2,9,33,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.02193862800777,191.02193862800777,191.02193862800777,191.02193862800777,191.02193862800777,191.02193862800777,191.02193862800777,191.02193862800777,191.02193862800777,191.02193862800777,a,0.32492016900505405,1,187,0,191.3724765770021,192.87399896800343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,2,10,34,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.37450930800696,193.37450930800696,193.37450930800696,193.37450930800696,193.37450930800696,193.37450930800696,193.37450930800696,193.37450930800696,193.37450930800696,193.37450930800696,l,0.6683059250062797,10,197,0,194.07554933300707,195.57697932200972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,2,11,35,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.07780357300362,196.07780357300362,196.07780357300362,196.07780357300362,196.07780357300362,196.07780357300362,196.07780357300362,196.07780357300362,196.07780357300362,196.07780357300362,a,0.861764001994743,10,207,0,196.9617101180047,198.4636114830064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,3,0,36,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.9640207420016,198.9640207420016,198.9640207420016,198.9640207420016,198.9640207420016,198.9640207420016,198.9640207420016,198.9640207420016,198.9640207420016,198.9640207420016,l,0.4792856900021434,1,208,0,199.46453390200622,200.96606872401026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,3,1,37,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.46665820899943,201.46665820899943,201.46665820899943,201.46665820899943,201.46665820899943,201.46665820899943,201.46665820899943,201.46665820899943,201.46665820899943,201.46665820899943,a,0.6173699010105338,1,209,0,202.1007212280092,203.60238150300574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,3,2,38,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.10300200000347,204.10300200000347,204.10300200000347,204.10300200000347,204.10300200000347,204.10300200000347,204.10300200000347,204.10300200000347,204.10300200000347,204.10300200000347,l,0.5645902380056214,10,219,0,204.68678947800072,206.18871867700364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,3,3,39,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.6891058080073,206.6891058080073,206.6891058080073,206.6891058080073,206.6891058080073,206.6891058080073,206.6891058080073,206.6891058080073,206.6891058080073,206.6891058080073,a,1.0508455649978714,1,220,0,207.75701159900927,209.2587842320063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,3,4,40,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.75924099300755,209.75924099300755,209.75924099300755,209.75924099300755,209.75924099300755,209.75924099300755,209.75924099300755,209.75924099300755,209.75924099300755,209.75924099300755,l,0.48420094899483956,10,230,0,210.27656287200807,211.77812474001257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,3,5,41,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.27877692600305,212.27877692600305,212.27877692600305,212.27877692600305,212.27877692600305,212.27877692600305,212.27877692600305,212.27877692600305,212.27877692600305,212.27877692600305,l,1.8766730290080886,10,240,0,214.18088832200738,215.68242831600946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,3,6,42,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.1830749110086,216.1830749110086,216.1830749110086,216.1830749110086,216.1830749110086,216.1830749110086,216.1830749110086,216.1830749110086,216.1830749110086,216.1830749110086,a,4.779814377994626,10,250,0,220.98830952199933,222.48994147400663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,3,7,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.9904764439998,222.9904764439998,222.9904764439998,222.9904764439998,222.9904764439998,222.9904764439998,222.9904764439998,222.9904764439998,222.9904764439998,222.9904764439998,a,3.76501621499483,1,251,0,226.77797893701063,228.2796802560042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,3,8,44,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.7803613920114,228.7803613920114,228.7803613920114,228.7803613920114,228.7803613920114,228.7803613920114,228.7803613920114,228.7803613920114,228.7803613920114,228.7803613920114,a,1.0390981390082743,1,252,0,229.84802072100865,231.34967467001115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,3,9,45,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.8503893550078,231.8503893550078,231.8503893550078,231.8503893550078,231.8503893550078,231.8503893550078,231.8503893550078,231.8503893550078,231.8503893550078,231.8503893550078,l,1.1455855849926593,10,262,0,233.01828146600747,234.51986036100425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,3,10,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.0205089860101,235.0205089860101,235.0205089860101,235.0205089860101,235.0205089860101,235.0205089860101,235.0205089860101,235.0205089860101,235.0205089860101,235.0205089860101,l,1.335114881003392,10,272,0,236.38880961701216,237.89031639200402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,3,11,47,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.39081065601204,238.39081065601204,238.39081065601204,238.39081065601204,238.39081065601204,238.39081065601204,238.39081065601204,238.39081065601204,238.39081065601204,238.39081065601204,a,1.3960523900022963,10,282,0,239.80904897800065,241.31070873200952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.4583649920096,248.4583649920096,248.4583649920096,248.4583649920096,248.4583649920096,248.4583649920096,248.4583649920096,248.4583649920096,248.4583649920096,248.4583649920096,a,1.2801782739988994,10,292,1,249.77001859000302,251.2717427710013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,1,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.7722672450036,251.7722672450036,251.7722672450036,251.7722672450036,251.7722672450036,251.7722672450036,251.7722672450036,251.7722672450036,251.7722672450036,251.7722672450036,a,0.6793717840046156,10,302,1,252.47314634200302,253.97465701799956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.47517233600956,254.47517233600956,254.47517233600956,254.47517233600956,254.47517233600956,254.47517233600956,254.47517233600956,254.47517233600956,254.47517233600956,254.47517233600956,l,1.4329949660022976,1,303,1,255.92685055700713,257.428572749006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,3,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.9291895780043,257.9291895780043,257.9291895780043,257.9291895780043,257.9291895780043,257.9291895780043,257.9291895780043,257.9291895780043,257.9291895780043,257.9291895780043,l,1.2095772909960942,1,304,1,259.1638584940083,260.6653829900024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,4,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.1659549390024,261.1659549390024,261.1659549390024,261.1659549390024,261.1659549390024,261.1659549390024,261.1659549390024,261.1659549390024,261.1659549390024,261.1659549390024,a,0.7823261150042526,1,305,1,261.9668034560018,263.46850248400006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.969186997012,263.969186997012,263.969186997012,263.969186997012,263.969186997012,263.969186997012,263.969186997012,263.969186997012,263.969186997012,263.969186997012,l,0.7626238859957084,10,315,1,264.75341276401014,266.25505756700295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.7554567170009,266.7554567170009,266.7554567170009,266.7554567170009,266.7554567170009,266.7554567170009,266.7554567170009,266.7554567170009,266.7554567170009,266.7554567170009,a,1.4080310829886002,10,325,1,268.19039517499914,269.6917423170089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,7,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.19264549101354,270.19264549101354,270.19264549101354,270.19264549101354,270.19264549101354,270.19264549101354,270.19264549101354,270.19264549101354,270.19264549101354,270.19264549101354,l,1.0915300460037543,10,335,1,271.31049841501226,272.81220388000656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.3127926820016,273.3127926820016,273.3127926820016,273.3127926820016,273.3127926820016,273.3127926820016,273.3127926820016,273.3127926820016,273.3127926820016,273.3127926820016,l,1.0347643260029145,10,345,1,274.36383852201106,275.86547029700887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,9,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.3659343590116,276.3659343590116,276.3659343590116,276.3659343590116,276.3659343590116,276.3659343590116,276.3659343590116,276.3659343590116,276.3659343590116,276.3659343590116,l,1.0455475089984247,10,355,1,277.43387357301253,278.9355943670089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,10,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.43616416701116,279.43616416701116,279.43616416701116,279.43616416701116,279.43616416701116,279.43616416701116,279.43616416701116,279.43616416701116,279.43616416701116,279.43616416701116,a,2.184093618998304,10,365,1,281.63867520001077,283.14029602200026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,11,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.64071851001063,283.64071851001063,283.64071851001063,283.64071851001063,283.64071851001063,283.64071851001063,283.64071851001063,283.64071851001063,283.64071851001063,283.64071851001063,a,0.8344525290012825,10,375,1,284.4917917470011,285.9932328480063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,1,0,12,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.4938891000056,286.4938891000056,286.4938891000056,286.4938891000056,286.4938891000056,286.4938891000056,286.4938891000056,286.4938891000056,286.4938891000056,286.4938891000056,l,1.2290298820007592,10,385,1,287.745295257002,289.24703682500694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,1,1,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.74757539801067,289.74757539801067,289.74757539801067,289.74757539801067,289.74757539801067,289.74757539801067,289.74757539801067,289.74757539801067,289.74757539801067,289.74757539801067,l,0.8800795919960365,10,395,1,290.6485491180065,292.1500704630016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,1,2,14,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.6506854160107,292.6506854160107,292.6506854160107,292.6506854160107,292.6506854160107,292.6506854160107,292.6506854160107,292.6506854160107,292.6506854160107,292.6506854160107,l,1.4489156789932167,10,405,1,294.1189239130035,295.6207268110011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,1,3,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.121188065008,296.121188065008,296.121188065008,296.121188065008,296.121188065008,296.121188065008,296.121188065008,296.121188065008,296.121188065008,296.121188065008,l,0.8746895740041509,10,415,1,297.0222367610113,298.52382272201066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,1,4,16,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.02433551099966,299.02433551099966,299.02433551099966,299.02433551099966,299.02433551099966,299.02433551099966,299.02433551099966,299.02433551099966,299.02433551099966,299.02433551099966,l,2.683575400005793,10,425,1,301.72732210700633,303.2289823790052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,1,5,17,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.72948129000724,303.72948129000724,303.72948129000724,303.72948129000724,303.72948129000724,303.72948129000724,303.72948129000724,303.72948129000724,303.72948129000724,303.72948129000724,a,1.2819827559869736,10,435,1,305.0310265170119,306.5325872770045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,1,6,18,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.03334062499925,307.03334062499925,307.03334062499925,307.03334062499925,307.03334062499925,307.03334062499925,307.03334062499925,307.03334062499925,307.03334062499925,307.03334062499925,l,0.9136170959973242,10,445,1,307.96758923100424,309.469287363012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,1,7,19,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.96997743900283,309.96997743900283,309.96997743900283,309.96997743900283,309.96997743900283,309.96997743900283,309.96997743900283,309.96997743900283,309.96997743900283,309.96997743900283,l,0.9206186850060476,10,455,1,310.9209626590018,312.4225777410029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,1,8,20,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.9231274000049,312.9231274000049,312.9231274000049,312.9231274000049,312.9231274000049,312.9231274000049,312.9231274000049,312.9231274000049,312.9231274000049,312.9231274000049,l,1.0408527219988173,1,456,1,313.99092753601144,315.4925226040068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92584,2022-10-27_13h57.55.785,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10451646780016,
