LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,fix.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.0515639189398,139,U,hexagon,0.0012686080299317837,,,,,1,1,,,1,649.5500330330105,,647.1972708569374,648.6988862439757,648.6988862439757,648.6988862439757,k,0.8187902311328799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.6064539150102,160,D,triangle,0.0009406129829585552,,,,,1,0,,,1,654.1048933229176,,652.0358896079706,653.5377007370116,653.5377007370116,653.5377007370116,j,0.5458321131300181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.1615655230125,181,S,circle,0.0012112210970371962,,,,,1,0,,,1,658.6598965319572,,656.5911541639362,658.0928343699779,658.0928343699779,658.0928343699779,k,0.5358099379809573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.7335383569589,132,B,star,0.001224634936079383,,,,,1,0,,,1,663.2317105300026,,661.1460327149834,662.6478571989574,662.6478571989574,662.6478571989574,j,0.5612049141200259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.3552587149898,125,W,star,0.001415099948644638,,,,,1,0,,,1,667.8535239879275,,665.717853559996,667.2194239089731,667.2194239089731,667.2194239089731,k,0.6020144590875134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.1270714369603,146,F,circle,0.0012437880504876375,,,,,1,0,,,1,672.6257619740209,,670.3397050279891,671.8413985049119,671.8413985049119,671.8413985049119,j,0.7517650281079113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,990,,,,703.7096779720159,174,U,triangle,0.001897557987831533,,,,,1,0,,,2,,,,,,,,,698.6707806069171,698.6707806069171,698.6707806069171,698.6707806069171,700.1557169139851,700.1557169139851,700.1557169139851,700.1557169139851,700.1725836879341,700.1725836879341,700.1725836879341,700.1725836879341,-1,number,NA,f,2.0261927830288187,vtsPrac,702.2248697290197,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,990,,,,709.1991308999714,125,B,star,0.001141684944741428,,,,,1,0,,,2,,,,,,,,,704.6947642739397,704.6947642739397,704.6947642739397,704.6947642739397,706.1956980879186,706.1956980879186,706.1956980879186,706.1956980879186,706.1956980879186,706.1956980879186,706.1956980879186,706.1956980879186,repeat,number,numRpt,d,1.4755226559937,vtsPrac,707.6975869250018,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,990,,,,714.6717517049983,167,Y,star,0.0011807739501819015,,,,,1,0,,,2,,,,,,,,,710.1835191450082,710.1835191450082,710.1835191450082,710.1835191450082,711.6850936539704,711.6850936539704,711.6850936539704,711.6850936539704,711.6850936539704,711.6850936539704,711.6850936539704,711.6850936539704,switch,letter,lettSwt,k,1.4433106870856136,vtsPrac,713.1701776229311,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,990,,,,720.6450810069218,132,D,hexagon,0.0008236299036070704,,,,,1,0,,,2,,,,,,,,,715.6403925640043,715.6403925640043,715.6403925640043,715.6403925640043,717.1412056689151,717.1412056689151,717.1412056689151,717.1412056689151,717.1412056689151,717.1412056689151,717.1412056689151,717.1412056689151,switch,number,numSwt,d,1.9726575970416889,vtsPrac,719.1435218489496,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,990,,,,725.4169506189646,174,U,hexagon,0.0014933509519323707,,,,,1,0,,,2,,,,,,,,,721.6294121849351,721.6294121849351,721.6294121849351,721.6294121849351,723.1313254729612,723.1313254729612,723.1313254729612,723.1313254729612,723.1313254729612,723.1313254729612,723.1313254729612,723.1313254729612,repeat,number,numRpt,f,0.7530653420835733,vtsPrac,723.9153433740139,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,990,,,,729.872038043919,125,B,triangle,0.0011731620179489255,,,,,1,0,,,2,,,,,,,,,726.4014926169766,726.4014926169766,726.4014926169766,726.4014926169766,727.9030947439605,727.9030947439605,727.9030947439605,727.9030947439605,727.9030947439605,727.9030947439605,727.9030947439605,727.9030947439605,switch,letter,lettSwt,j,0.44885902816895396,vtsPrac,728.3701624339446,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,990,,,,735.1609528500121,167,Y,circle,0.0012825630838051438,,,,,1,0,,,2,,,,,,,,,730.8561352789402,730.8561352789402,730.8561352789402,730.8561352789402,732.3579110630089,732.3579110630089,732.3579110630089,732.3579110630089,732.3579110630089,732.3579110630089,732.3579110630089,732.3579110630089,switch,number,numSwt,f,1.269223541021347,vtsPrac,733.6594102500239,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,990,,,,739.6660885139136,132,D,star,0.0012234039604663849,,,,,1,0,,,2,,,,,,,,,736.1454539539991,736.1454539539991,736.1454539539991,736.1454539539991,737.6470668769907,737.6470668769907,737.6470668769907,737.6470668769907,737.6470668769907,737.6470668769907,737.6470668769907,737.6470668769907,switch,letter,lettSwt,j,0.49208516406361014,vtsPrac,738.1644556199899,739.6660885139136,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,990,,,,744.4213111089775,174,F,circle,0.0010030870325863361,,,,,1,0,,,2,,,,,,,,,740.6505059839692,740.6505059839692,740.6505059839692,740.6505059839692,742.1520692099584,742.1520692099584,742.1520692099584,742.1520692099584,742.1520692099584,742.1520692099584,742.1520692099584,742.1520692099584,switch,number,numSwt,f,0.7351865030359477,vtsPrac,742.9197997129522,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,990,,,,749.0432113929419,139,D,triangle,0.001323146978393197,,,,,1,0,,,2,,,,,,,,,745.4056362619158,745.4056362619158,745.4056362619158,745.4056362619158,746.9072953769937,746.9072953769937,746.9072953769937,746.9072953769937,746.9072953769937,746.9072953769937,746.9072953769937,746.9072953769937,repeat,number,numRpt,d,0.6029578869929537,vtsPrac,747.5412212419324,749.0432113929419,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,990,,,,753.5981625949498,167,S,star,0.0012835660018026829,,,,,1,0,,,2,,,,,,,,,750.0276932979468,750.0276932979468,750.0276932979468,750.0276932979468,751.5291482629254,751.5291482629254,751.5291482629254,751.5291482629254,751.5291482629254,751.5291482629254,751.5291482629254,751.5291482629254,switch,letter,lettSwt,k,0.5509179370710626,vtsPrac,752.0964619179722,753.5981625949498,754.0985045200214,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,990,,,,759.0041383469943,146,B,triangle,0.0009152709972113371,,,,,1,0,,,2,,,,,,,,,754.5823698439635,754.5823698439635,754.5823698439635,754.5823698439635,756.0841387929395,756.0841387929395,756.0841387929395,756.0841387929395,756.0841387929395,756.0841387929395,756.0841387929395,756.0841387929395,repeat,letter,lettRpt,j,1.3949218750931323,vtsPrac,757.5023643330205,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,990,,,,763.8093667429639,125,F,triangle,0.0013677580282092094,,,,,1,0,,,2,,,,,,,,,759.9885252199601,759.9885252199601,759.9885252199601,759.9885252199601,761.4901353300083,761.4901353300083,761.4901353300083,761.4901353300083,761.4901353300083,761.4901353300083,761.4901353300083,761.4901353300083,repeat,letter,lettRpt,j,0.7921246330952272,vtsPrac,762.3077163419221,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,990,,,,768.4978882590076,139,B,star,0.001216356991790235,,,,,1,0,,,2,,,,,,,,,764.7937401719391,764.7937401719391,764.7937401719391,764.7937401719391,766.2953246439574,766.2953246439574,766.2953246439574,766.2953246439574,766.2953246439574,766.2953246439574,766.2953246439574,766.2953246439574,switch,number,numSwt,d,0.6685568890534341,vtsPrac,766.9961465599481,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,990,,,,773.3366437179502,146,S,circle,0.0012391480850055814,,,,,1,0,,,2,,,,,,,,,769.4823025739752,769.4823025739752,769.4823025739752,769.4823025739752,770.9839635739336,770.9839635739336,770.9839635739336,770.9839635739336,770.9839635739336,770.9839635739336,770.9839635739336,770.9839635739336,repeat,number,numRpt,d,0.8182866600109264,vtsPrac,771.8347468819702,773.3366437179502,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,990,,,,777.9415914519923,132,U,star,0.00131914799567312,,,,,1,0,,,2,,,,,,,,,774.3211326620076,774.3211326620076,774.3211326620076,774.3211326620076,775.8228166729677,775.8228166729677,775.8228166729677,775.8228166729677,775.8228166729677,775.8228166729677,775.8228166729677,775.8228166729677,repeat,number,numRpt,d,0.5913762050913647,vtsPrac,776.4399131590035,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,990,,,,782.5967953390209,167,W,star,0.0010312109952792525,,,,,1,0,,,2,,,,,,,,,778.9259494839935,778.9259494839935,778.9259494839935,778.9259494839935,780.4278248299379,780.4278248299379,780.4278248299379,780.4278248299379,780.4278248299379,780.4278248299379,780.4278248299379,780.4278248299379,switch,letter,lettSwt,k,0.6345716411015019,vtsPrac,781.0953228869475,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,990,,,,787.6355732119409,132,D,hexagon,0.0011813949095085263,,,,,1,0,,,2,,,,,,,,,783.5812632489251,783.5812632489251,783.5812632489251,783.5812632489251,785.0829068149906,785.0829068149906,785.0829068149906,785.0829068149906,785.0829068149906,785.0829068149906,785.0829068149906,785.0829068149906,switch,number,numSwt,d,1.0189784821122885,vtsPrac,786.1338712839643,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,990,,,,792.2907502239104,125,U,star,0.0013137840433046222,,,,,1,0,,,2,,,,,,,,,788.6200686669908,788.6200686669908,788.6200686669908,788.6200686669908,790.1216300389497,790.1216300389497,790.1216300389497,790.1216300389497,790.1216300389497,790.1216300389497,790.1216300389497,790.1216300389497,repeat,number,numRpt,d,0.6492163650691509,vtsPrac,790.7890618919628,792.2907502239104,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,990,,,,797.3295449879952,160,H,circle,0.0010482810903340578,,,,,0,0,,,2,,,,,,,,,793.2758836200228,793.2758836200228,793.2758836200228,793.2758836200228,794.7768065619748,794.7768065619748,794.7768065619748,794.7768065619748,794.7768065619748,794.7768065619748,794.7768065619748,794.7768065619748,switch,letter,NA,k,1.0241560480790213,vtsPrac,795.8447708300082,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,990,,,,802.3520592999412,174,H,hexagon,0.001204964006319642,,,,,1,1,,,2,,,,,,,,,798.31409845897,798.31409845897,798.31409845897,798.31409845897,799.8158198469318,799.8158198469318,799.8158198469318,799.8158198469318,799.8158198469318,799.8158198469318,799.8158198469318,799.8158198469318,repeat,letter,lettRpt,j,1.0122173421550542,vtsPrac,800.8670094090048,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,990,,,,806.9402772899484,146,S,circle,0.0012417890829965472,,,,,1,0,,,2,,,,,,,,,803.3364240629598,803.3364240629598,803.3364240629598,803.3364240629598,804.838126268005,804.838126268005,804.838126268005,804.838126268005,804.838126268005,804.838126268005,804.838126268005,804.838126268005,switch,number,numSwt,d,0.5809767610626295,vtsPrac,805.4384810969932,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,990,,,,811.5452231479576,125,D,triangle,0.001268463907763362,,,,,1,0,,,2,,,,,,,,,807.92477545992,807.92477545992,807.92477545992,807.92477545992,809.426288563991,809.426288563991,809.426288563991,809.426288563991,809.426288563991,809.426288563991,809.426288563991,809.426288563991,repeat,number,numRpt,d,0.5933835310861468,vtsPrac,810.0437990289647,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,990,,,,816.4673665199662,160,B,star,0.0014405330875888467,,,,,1,0,,,2,,,,,,,,,812.529708734015,812.529708734015,812.529708734015,812.529708734015,814.0313992640004,814.0313992640004,814.0313992640004,814.0313992640004,814.0313992640004,814.0313992640004,814.0313992640004,814.0313992640004,repeat,number,numRpt,f,0.906806662096642,vtsPrac,814.9659235780127,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,990,,,,821.790022188914,125,F,circle,0.0012773839989677072,,,,,1,0,,,2,,,,,,,,,817.4517972349422,817.4517972349422,817.4517972349422,817.4517972349422,818.9534704389516,818.9534704389516,818.9534704389516,818.9534704389516,818.9534704389516,818.9534704389516,818.9534704389516,818.9534704389516,switch,letter,lettSwt,j,1.3183837750693783,vtsPrac,820.2882214270066,821.790022188914,822.2906247419305,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,990,,,,826.3949615639867,146,B,triangle,0.0010435640579089522,,,,,1,0,,,2,,,,,,,,,822.7743774619885,822.7743774619885,822.7743774619885,822.7743774619885,824.2761140679941,824.2761140679941,824.2761140679941,824.2761140679941,824.2761140679941,824.2761140679941,824.2761140679941,824.2761140679941,repeat,letter,lettRpt,j,0.5954318670555949,vtsPrac,824.8932359939208,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,990,,,,831.0668704520212,174,Y,hexagon,0.0012824320001527667,,,,,1,0,,,2,,,,,,,,,827.3793957739836,827.3793957739836,827.3793957739836,827.3793957739836,828.8813246439677,828.8813246439677,828.8813246439677,828.8813246439677,828.8813246439677,828.8813246439677,828.8813246439677,828.8813246439677,repeat,letter,lettRpt,k,0.6594761740416288,vtsPrac,829.5652292430168,831.0668704520212,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,990,,,,836.0892151939915,132,H,circle,0.0013184620765969157,,,,,0,0,,,2,,,,,,,,,832.0518440050073,832.0518440050073,832.0518440050073,832.0518440050073,833.5530771350022,833.5530771350022,833.5530771350022,833.5530771350022,833.5530771350022,833.5530771350022,833.5530771350022,833.5530771350022,repeat,letter,NA,k,1.0047089700819924,vtsPrac,834.5890120589174,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,990,,,,841.1446403139271,146,F,star,0.0012734229676425457,,,,,1,1,,,2,,,,,,,,,837.0734728719108,837.0734728719108,837.0734728719108,837.0734728719108,838.5752997749951,838.5752997749951,838.5752997749951,838.5752997749951,838.5752997749951,838.5752997749951,838.5752997749951,838.5752997749951,repeat,letter,lettRpt,j,1.045398619142361,vtsPrac,839.6448548720218,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,990,,,,845.6998750049388,174,Y,circle,0.0012748439330607653,,,,,1,0,,,2,,,,,,,,,842.1290083199274,842.1290083199274,842.1290083199274,842.1290083199274,843.6306565069826,843.6306565069826,843.6306565069826,843.6306565069826,843.6306565069826,843.6306565069826,843.6306565069826,843.6306565069826,switch,number,numSwt,f,0.5470207030884922,vtsPrac,844.1979549139505,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,990,,,,850.8554778629914,139,W,star,0.0012139779282733798,,,,,1,0,,,2,,,,,,,,,846.6840034290217,846.6840034290217,846.6840034290217,846.6840034290217,848.1859372719191,848.1859372719191,848.1859372719191,848.1859372719191,848.1859372719191,848.1859372719191,848.1859372719191,848.1859372719191,repeat,number,numRpt,d,1.145094696083106,vtsPrac,849.3539053319255,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,990,,,,855.4770853179507,125,U,triangle,0.0012856899993494153,,,,,1,0,,,2,,,,,,,,,851.8399526019348,851.8399526019348,851.8399526019348,851.8399526019348,853.3415514039807,853.3415514039807,853.3415514039807,853.3415514039807,853.3415514039807,853.3415514039807,853.3415514039807,853.3415514039807,repeat,number,numRpt,d,0.6129599590785801,vtsPrac,853.9754717940232,,,,,,,,,,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
