LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,target_resp_prac1.rt,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,0,1,0,,,,,,,,,,,,,,,,0,1189,,,2096.727891249,,,W,174,star,0.0019295699894428253,,,,,,,,0,0,,,,,,,,,,,,2093.2046259169874,2093.2046259169874,2093.2046259169874,2093.2046259169874,2094.6938225589984,2094.6938225589984,2094.6938225589984,2094.6938225589984,2094.7103854589805,2094.7103854589805,2094.7103854589805,2094.7103854589805,repeat,letter,NA,d,0.49513884499901906,Hi,,,4,,,,,low,2095.2151218579966,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,2,0,2,0,,,,,,,,,,,,,,,,10,1199,,,2101.2647152270074,,2101.7649527769827,D,132,triangle,0.0019141259836032987,,,,,,,,1,1,,,,,,,,,,,,2097.707509651984,2097.707509651984,2097.707509651984,2097.707509651984,2099.1972925559967,2099.1972925559967,2099.1972925559967,2099.1972925559967,2099.2138832329947,2099.2138832329947,2099.2138832329947,2099.2138832329947,switch,number,numSwt,j,0.5359328130434733,Lo,,,4,,,,,low,2099.767685453,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,3,0,3,0,,,,,,,,,,,,,,,,10,1209,,,2105.934782030992,,,B,125,circle,0.0005316890019457787,,,,,,,,1,0,,,,,,,,,,,,2102.2602948450076,2102.2602948450076,2102.2602948450076,2102.2602948450076,2103.7506641070067,2103.7506641070067,2103.7506641070067,2103.7506641070067,2103.767497360008,2103.767497360008,2103.767497360008,2103.767497360008,repeat,number,numRpt,j,0.6377918980142567,Lo,,,4,,,,,low,2104.4207307889883,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,4,0,4,0,,,,,,,,,,,,,,,,10,1219,,,2110.4715768820024,,,H,139,triangle,0.017090234003262594,,,,,,,,1,0,,,,,,,,,,,,2106.9303034189797,2106.9303034189797,2106.9303034189797,2106.9303034189797,2108.404061092995,2108.404061092995,2108.404061092995,2108.404061092995,2108.4374373040046,2108.4374373040046,2108.4374373040046,2108.4374373040046,repeat,number,numRpt,j,0.5288797480170615,Lo,,,4,,,,,low,2108.957976731006,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,5,0,5,0,,,,,,,,,,,,,,,,0,1219,,,2115.1749892779917,,,F,181,star,0.016648507997160777,,,,,,,,1,0,,,,,,,,,,,,2111.4673600539973,2111.4673600539973,2111.4673600539973,2111.4673600539973,2112.9408338929934,2112.9408338929934,2112.9408338929934,2112.9408338929934,2112.9741559620015,2112.9741559620015,2112.9741559620015,2112.9741559620015,switch,letter,lettSwt,d,0.6966123190359212,Hi,,,4,,,,,low,2113.662788746995,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,6,0,6,0,,,,,,,,,,,,,,,,1,1220,,,2119.895214277989,,,Y,160,circle,0.01682281802641228,,,,,,,,1,0,,,,,,,,,,,,2116.170978559996,2116.170978559996,2116.170978559996,2116.170978559996,2117.644574773003,2117.644574773003,2117.644574773003,2117.644574773003,2117.677723370987,2117.677723370987,2117.677723370987,2117.677723370987,repeat,letter,lettRpt,f,0.7118362930195872,Lo,,,4,,,,,low,2118.38211827699,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,7,0,7,0,,,,,,,,,,,,,,,,0,1220,,,2124.515613121999,,,S,167,hexagon,0.016781966987764463,,,,,,,,0,0,,,,,,,,,,,,2120.890984056983,2120.890984056983,2120.890984056983,2120.890984056983,2122.364753976988,2122.364753976988,2122.364753976988,2122.364753976988,2122.397972959996,2122.397972959996,2122.397972959996,2122.397972959996,repeat,letter,NA,d,0.6089563780406024,Lo,,,4,,,,,low,2123.002885121008,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,8,0,8,0,,,,,,,,,,,,,,,,10,1230,,,2129.0524109529797,,,U,146,hexagon,0.016863853990798816,,,,,,,,1,1,,,,,,,,,,,,2125.5110333779885,2125.5110333779885,2125.5110333779885,2125.5110333779885,2126.98293156398,2126.98293156398,2126.98293156398,2126.98293156398,2127.016346096003,2127.016346096003,2127.016346096003,2127.016346096003,repeat,letter,lettRpt,f,0.5343888839997817,Hi,,,4,,,,,low,2127.539010849985,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,9,0,9,0,,,,,,,,,,,,,,,,1,1231,,,2133.8558734990074,,,W,174,triangle,0.016821222990984097,,,,,,,,1,0,,,,,,,,,,,,2130.047916287993,2130.047916287993,2130.047916287993,2130.047916287993,2131.520003368001,2131.520003368001,2131.520003368001,2131.520003368001,2131.5533650080033,2131.5533650080033,2131.5533650080033,2131.5533650080033,repeat,letter,lettRpt,f,0.7965207750385161,Lo,,,4,,,,,low,2132.342804335989,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,10,0,10,0,,,,,,,,,,,,,,,,0,1231,,,2138.3926784519863,,,D,132,star,0.01690332798170857,,,,,,,,0,0,,,,,,,,,,,,2134.8513750339916,2134.8513750339916,2134.8513750339916,2134.8513750339916,2136.3233210159815,2136.3233210159815,2136.3233210159815,2136.3233210159815,2136.356664777006,2136.356664777006,2136.356664777006,2136.356664777006,switch,number,NA,k,0.537577332026558,Lo,,,4,,,,,low,2136.894934537995,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,11,0,11,0,,,,,,,,,,,,,,,,10,1241,,,2142.979281304986,,,B,125,circle,0.002092485985485837,,,,,,,,1,1,,,,,,,,,,,,2139.3882170440047,2139.3882170440047,2139.3882170440047,2139.3882170440047,2140.87674724299,2140.87674724299,2140.87674724299,2140.87674724299,2140.893713993981,2140.893713993981,2140.893713993981,2140.893713993981,repeat,number,numRpt,j,0.5837543660309166,Lo,,,4,,,,,low,2141.4815520419797,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,12,0,12,0,,,,,,,,,,,,,,,,0,1241,,,2147.5827805519802,,,H,139,triangle,0.0034665889979805797,,,,,,,,0,0,,,,,,,,,,,,2143.9757992899977,2143.9757992899977,2143.9757992899977,2143.9757992899977,2145.463478294987,2145.463478294987,2145.463478294987,2145.463478294987,2145.4802948609868,2145.4802948609868,2145.4802948609868,2145.4802948609868,switch,letter,NA,f,0.5888977610156871,Lo,,,4,,,,,low,2146.0851933649974,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,13,0,13,0,,,,,,,,,,,,,,,,10,1251,,,2152.353028288984,,,F,181,circle,0.001998510997509584,,,,,,,,1,1,,,,,,,,,,,,2148.5782760809816,2148.5782760809816,2148.5782760809816,2148.5782760809816,2150.06710722798,2150.06710722798,2150.06710722798,2150.06710722798,2150.0839777799847,2150.0839777799847,2150.0839777799847,2150.0839777799847,repeat,letter,lettRpt,d,0.754267473006621,Lo,,,4,,,,,low,2150.854557113984,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,14,0,14,0,,,,,,,,,,,,,,,,0,1251,,,2156.988213779987,,,Y,160,star,0.0019554450118448585,,,,,,,,1,0,,,,,,,,,,,,2153.348383443983,2153.348383443983,2153.348383443983,2153.348383443983,2154.8373559489846,2154.8373559489846,2154.8373559489846,2154.8373559489846,2154.8540272719983,2154.8540272719983,2154.8540272719983,2154.8540272719983,repeat,letter,lettRpt,f,0.6158251910237595,Hi,,,4,,,,,low,2155.4760192609974,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,15,0,15,0,,,,,,,,,,,,,,,,10,1261,,,2161.475222050998,,,S,167,hexagon,0.0017541790148243308,,,,,,,,1,0,,,,,,,,,,,,2157.9682292789803,2157.9682292789803,2157.9682292789803,2157.9682292789803,2159.457447713008,2159.457447713008,2159.457447713008,2159.457447713008,2159.474462740007,2159.474462740007,2159.474462740007,2159.474462740007,switch,number,numSwt,k,0.48292915703495964,Hi,,,4,,,,,low,2159.9617135399894,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,16,0,16,0,,,,,,,,,,,,,,,,10,1271,,,2166.128552142007,,,F,181,circle,0.000523861002875492,,,,,,,,1,0,,,,,,,,,,,,2162.4543768430012,2162.4543768430012,2162.4543768430012,2162.4543768430012,2163.944368577999,2163.944368577999,2163.944368577999,2163.944368577999,2163.9608882309985,2163.9608882309985,2163.9608882309985,2163.9608882309985,repeat,number,numRpt,k,0.6360660220379941,Lo,,,4,,,,,low,2164.614617123996,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,17,0,17,0,,,,,,,,,,,,,,,,0,1271,,,2170.748715420981,,,Y,139,hexagon,0.01671206101309508,,,,,,,,1,0,,,,,,,,,,,,2167.124309665989,2167.124309665989,2167.124309665989,2167.124309665989,2168.597900923982,2168.597900923982,2168.597900923982,2168.597900923982,2168.631219725008,2168.631219725008,2168.631219725008,2168.631219725008,repeat,number,numRpt,j,0.6065941620327067,Hi,,,4,,,,,low,2169.2366804349876,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,18,0,18,0,,,,,,,,,,,,,,,,0,1271,,,2175.2687394429813,,,H,174,star,0.01670890301465988,,,,,,,,1,0,,,,,,,,,,,,2171.7443798510067,2171.7443798510067,2171.7443798510067,2171.7443798510067,2173.2180361950013,2173.2180361950013,2173.2180361950013,2173.2180361950013,2173.2513654310023,2173.2513654310023,2173.2513654310023,2173.2513654310023,switch,letter,lettSwt,d,0.5144383730075788,Hi,,,4,,,,,low,2173.754855201987,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,19,0,19,0,,,,,,,,,,,,,,,,0,1271,,,2179.7558235559845,,,S,160,triangle,0.016946927993558347,,,,,,,,0,0,,,,,,,,,,,,2176.264645635005,2176.264645635005,2176.264645635005,2176.264645635005,2177.7389250069973,2177.7389250069973,2177.7389250069973,2177.7389250069973,2177.7714268220006,2177.7714268220006,2177.7714268220006,2177.7714268220006,repeat,letter,NA,d,0.47419846200500615,Hi,,,4,,,,,low,2178.242962354998,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,20,0,20,0,,,,,,,,,,,,,,,,10,1281,,,2184.2757363859855,,,B,132,circle,0.01690890800091438,,,,,,,,1,1,,,,,,,,,,,,2180.7511596739932,2180.7511596739932,2180.7511596739932,2180.7511596739932,2182.2251535340038,2182.2251535340038,2182.2251535340038,2182.2251535340038,2182.2583360489807,2182.2583360489807,2182.2583360489807,2182.2583360489807,repeat,letter,lettRpt,d,0.5076094280229881,Lo,,,4,,,,,low,2182.7629361510044,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,21,0,21,0,,,,,,,,,,,,,,,,0,1281,,,2188.7791556309967,,,U,125,star,0.01664673798950389,,,,,,,,0,0,,,,,,,,,,,,2185.271195615991,2185.271195615991,2185.271195615991,2185.271195615991,2186.74295725298,2186.74295725298,2186.74295725298,2186.74295725298,2186.776481418987,2186.776481418987,2186.776481418987,2186.776481418987,repeat,letter,NA,d,0.501916171022458,Lo,,,4,,,,,low,2187.2737329409865,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,22,0,22,0,,,,,,,,,,,,,,,,1,1282,,,2193.315881293005,,,W,146,triangle,0.016618029010714963,,,,,,,,1,1,,,,,,,,,,,,2189.7745730209863,2189.7745730209863,2189.7745730209863,2189.7745730209863,2191.2464574099868,2191.2464574099868,2191.2464574099868,2191.2464574099868,2191.2798092110024,2191.2798092110024,2191.2798092110024,2191.2798092110024,repeat,letter,lettRpt,f,0.550611763028428,Lo,,,4,,,,,low,2191.8182569000055,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,23,0,23,0,,,,,,,,,,,,,,,,1,1283,,,2197.836102100002,,,D,167,hexagon,0.001610489998711273,,,,,,,,1,0,,,,,,,,,,,,2194.311398847989,2194.311398847989,2194.311398847989,2194.311398847989,2195.8001181719883,2195.8001181719883,2195.8001181719883,2195.8001181719883,2195.816849741008,2195.816849741008,2195.816849741008,2195.816849741008,repeat,letter,lettRpt,d,0.5169715280062519,Hi,,,4,,,,,low,2196.3368409269897,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,24,0,24,0,,,,,,,,,,,,,,,,1,1284,,,2202.289390179998,,,U,181,circle,0.0015061199956107885,,,,,,,,1,0,,,,,,,,,,,,2198.8309841220034,2198.8309841220034,2198.8309841220034,2198.8309841220034,2200.3202820069855,2200.3202820069855,2200.3202820069855,2200.3202820069855,2200.3371699510026,2200.3371699510026,2200.3371699510026,2200.3371699510026,repeat,letter,lettRpt,f,0.4360294630168937,Lo,,,4,,,,,low,2200.790231332998,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,25,0,25,0,,,,,,,,,,,,,,,,0,1284,,,2207.0413655189914,,,B,139,hexagon,0.0020189780043438077,,,,,,,,1,0,,,,,,,,,,,,2203.284508162993,2203.284508162993,2203.284508162993,2203.284508162993,2204.7736818970006,2204.7736818970006,2204.7736818970006,2204.7736818970006,2204.790267931996,2204.790267931996,2204.790267931996,2204.790267931996,switch,number,numSwt,j,0.719416481006192,Hi,,,4,,,,,low,2205.529462896986,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,26,0,26,0,,,,,,,,,,,,,,,,10,1294,,,2211.4447473909822,,,H,160,triangle,0.001828139997087419,,,,,,,,1,0,,,,,,,,,,,,2208.0214222020004,2208.0214222020004,2208.0214222020004,2208.0214222020004,2209.5104681259836,2209.5104681259836,2209.5104681259836,2209.5104681259836,2209.5271640199935,2209.5271640199935,2209.5271640199935,2209.5271640199935,repeat,number,numRpt,k,0.39044324003043585,Lo,,,4,,,,,low,2209.932012017991,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,27,0,27,0,,,,,,,,,,,,,,,,10,1304,,,2215.848151004,,,W,174,star,0.016671151999616995,,,,,,,,1,0,,,,,,,,,,,,2212.4406921670015,2212.4406921670015,2212.4406921670015,2212.4406921670015,2213.9140437140013,2213.9140437140013,2213.9140437140013,2213.9140437140013,2213.947337613994,2213.947337613994,2213.947337613994,2213.947337613994,repeat,number,numRpt,k,0.3945975050155539,Hi,,,4,,,,,low,2214.3338881919917,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,28,0,28,0,,,,,,,,,,,,,,,,1,1305,,,2220.6182780679956,,,F,146,triangle,0.016618352005025372,,,,,,,,1,0,,,,,,,,,,,,2216.8438353149977,2216.8438353149977,2216.8438353149977,2216.8438353149977,2218.317412362987,2218.317412362987,2218.317412362987,2218.317412362987,2218.3507619400043,2218.3507619400043,2218.3507619400043,2218.3507619400043,repeat,number,numRpt,j,0.7516668160096742,Lo,,,4,,,,,low,2219.104002876993,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,29,0,29,0,,,,,,,,,,,,,,,,10,1315,,,2225.1213652849838,,,D,125,circle,0.01378350198501721,,,,,,,,1,0,,,,,,,,,,,,2221.614076619997,2221.614076619997,2221.614076619997,2221.614076619997,2223.0876175439917,2223.0876175439917,2223.0876175439917,2223.0876175439917,2223.1208034610027,2223.1208034610027,2223.1208034610027,2223.1208034610027,repeat,number,numRpt,j,0.4934429050190374,Lo,,,4,,,,,low,2223.608829208999,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,30,0,30,0,,,,,,,,,,,,,,,,10,1325,,,2229.55854274999,,,Y,132,hexagon,0.016890008992049843,,,,,,,,1,0,,,,,,,,,,,,2226.1174707280006,2226.1174707280006,2226.1174707280006,2226.1174707280006,2227.5910932059924,2227.5910932059924,2227.5910932059924,2227.5910932059924,2227.6246051559865,2227.6246051559865,2227.6246051559865,2227.6246051559865,switch,letter,lettSwt,f,0.4218175450223498,Hi,,,4,,,,,low,2228.0444019009883,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,31,0,31,0,,,,,,,,,,,,,,,,0,1325,,,2233.895057362999,,,S,167,star,0.01699623398599215,,,,,,,,0,0,,,,,,,,,,,,2230.553869747004,2230.553869747004,2230.553869747004,2230.553869747004,2232.025960367988,2232.025960367988,2232.025960367988,2232.025960367988,2232.059386601002,2232.059386601002,2232.059386601002,2232.059386601002,switch,number,NA,j,0.33124172303359956,Hi,,,4,,,,,low,2232.3827452709957,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,10,1335,,,2277.610800972994,,2278.111088773003,H,146,circle,0.0022079970221966505,,,,,,,,1,1,,,,,,,,,,,,2273.9859178150073,2273.9859178150073,2273.9859178150073,2273.9859178150073,2275.474908031989,2275.474908031989,2275.474908031989,2275.474908031989,2275.491458401986,2275.491458401986,2275.491458401986,2275.491458401986,switch,letter,lettSwt,d,0.60143317602342,Lo,,,5,,,space,1.5784055330150295,low,2276.1114769630076,,,,,2277.610800972994,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,10,1345,,,2282.0456953599933,,,F,125,star,-0.000524314003996551,,,,,,,,1,0,,,,,,,,,,,,2278.6179588729865,2278.6179588729865,2278.6179588729865,2278.6179588729865,2280.094853343995,2280.094853343995,2280.094853343995,2280.094853343995,2280.128220273007,2280.128220273007,2280.128220273007,2280.128220273007,repeat,letter,lettRpt,d,0.40655757900094613,Hi,,,5,,,,,low,2280.5316282720014,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,0,1345,,,2286.6660836679803,,,S,160,hexagon,0.002094252995448187,,,,,,,,1,0,,,,,,,,,,,,2283.0259118370013,2283.0259118370013,2283.0259118370013,2283.0259118370013,2284.5150927320065,2284.5150927320065,2284.5150927320065,2284.5150927320065,2284.5320060029917,2284.5320060029917,2284.5320060029917,2284.5320060029917,repeat,letter,lettRpt,f,0.6013169220241252,Hi,,,5,,,,,low,2285.151922797988,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,0,1345,,,2291.2694783970073,,,W,139,triangle,0.013722087984206155,,,,,,,,0,0,,,,,,,,,,,,2287.661874563986,2287.661874563986,2287.661874563986,2287.661874563986,2289.1520675289794,2289.1520675289794,2289.1520675289794,2289.1520675289794,2289.1686115810007,2289.1686115810007,2289.1686115810007,2289.1686115810007,repeat,letter,NA,d,0.5803316320234444,Hi,,,5,,,,,low,2289.757214637997,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
