LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,top_target_prac2.stopped,tgt_fix_prac2.stopped,bott_target_prac2.stopped,target_resp_prac2.stopped,fix.stopped,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,vts_fback.stopped,target_resp.rt,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945.7800461919978,,146,W,circle,0.008859389985445887,,,,,1,1,,,1,944.2780361269834,,940.7516118790081,942.2592445350019,942.2592445350019,942.2592445350019,k,2.0015669919957872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952.6209894579952,,174,U,star,0.0017674859846010804,,,,,1,0,,,1,951.1188039970002,,946.7588054570078,948.2658802219958,948.2658802219958,948.2658802219958,k,2.8228007170255296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957.4093392459909,,125,B,triangle,0.0017259269952774048,,,,,1,0,,,1,955.9080061200075,,953.6003186109883,955.1069041230076,955.1069041230076,955.1069041230076,j,0.7738059730036184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962.2312477729865,,160,D,hexagon,0.0008544839802198112,,,,,1,0,,,1,960.7296931649907,,958.3869044449821,959.8954836089979,959.8954836089979,959.8954836089979,j,0.8017047240282409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,967.3871084959828,,139,Y,hexagon,0.0018473819945938885,,,,,1,0,,,1,965.8851781580015,,963.2108359109843,964.7176024070068,964.7176024070068,964.7176024070068,k,1.1437692590116058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.7925032429921,,167,H,triangle,0.0012348529999144375,,,,,1,0,,,1,971.2910364269919,,968.3679447339964,969.8729646099964,969.8729646099964,969.8729646099964,j,1.400914484023815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,909,,,1026.3522918160015,,146,B,hexagon,0.0022621400130447,,,,,-1,0,,,2,,,,,,,,,,,,,1026.8525566530006,1020.3439206449839,1020.3439206449839,1020.3439206449839,1020.3439206449839,1021.8470610679942,1021.8470610679942,1021.8470610679942,1021.8470610679942,1021.8470610679942,1021.8470610679942,1021.8470610679942,1021.8470610679942,1024.8512114129844,1024.8512114129844,1024.8512114129844,1024.8512114129844,-1,no_choice,NA,None,vtsPrac,1024.8512114129844,1026.3522918160015,,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,909,,,1033.359990063007,,160,F,triangle,0.008812704007141292,,,,,-1,0,,,2,,,,,,,,,,,,,,1027.3485144219885,1027.3485144219885,1027.3485144219885,1027.3485144219885,1028.8548466280045,1028.8548466280045,1028.8548466280045,1028.8548466280045,1028.8548466280045,1028.8548466280045,1028.8548466280045,1028.8548466280045,1031.858167442988,1031.858167442988,1031.858167442988,1031.858167442988,repeat,no_choice,NA,None,vtsPrac,1031.858167442988,1033.359990063007,,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,909,,,1040.351119539002,,181,W,star,0.0006227600097190589,,,,,-1,0,,,2,,,,,,,,,,,,,1040.8516283869976,1034.3394357009965,1034.3394357009965,1034.3394357009965,1034.3394357009965,1035.8460803930066,1035.8460803930066,1035.8460803930066,1035.8460803930066,1035.8460803930066,1035.8460803930066,1035.8460803930066,1035.8460803930066,1038.849412777985,1038.849412777985,1038.849412777985,1038.849412777985,repeat,no_choice,NA,None,vtsPrac,1038.849412777985,1040.351119539002,,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,909,,,1044.705659645988,,174,U,hexagon,0.007858800003305078,,,,,0,0,,,2,,,,,,,,,,,,,,1041.3482396059844,1041.3482396059844,1041.3482396059844,1041.3482396059844,1042.85348297999,1042.85348297999,1042.85348297999,1042.85348297999,1042.85348297999,1042.85348297999,1042.85348297999,1042.85348297999,,,,,switch,number,NA,d,vtsPrac,1043.2042370959825,,0.3193053819995839,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,909,,,1050.9455921869958,,146,B,star,0.0012438049889169633,,,,,1,1,,,2,,,,,,,,,,,,,,1045.684723571001,1045.684723571001,1045.684723571001,1045.684723571001,1047.1914763230016,1047.1914763230016,1047.1914763230016,1047.1914763230016,1047.1914763230016,1047.1914763230016,1047.1914763230016,1047.1914763230016,,,,,repeat,number,numRpt,d,vtsPrac,1049.4446087009856,,2.2359884539910126,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,909,,,1056.2015002919943,,160,F,triangle,0.0008491830085404217,,,,,1,0,,,2,,,,,,,,,,,,,,1051.9251803639927,1051.9251803639927,1051.9251803639927,1051.9251803639927,1053.4316861639963,1053.4316861639963,1053.4316861639963,1053.4316861639963,1053.4316861639963,1053.4316861639963,1053.4316861639963,1053.4316861639963,,,,,repeat,number,numRpt,f,vtsPrac,1054.6999411190045,,1.251115685008699,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,909,,,1061.1236392149876,,181,W,triangle,0.0016203109989874065,,,,,1,0,,,2,,,,,,,,,,,,,,1057.1815671259828,1057.1815671259828,1057.1815671259828,1057.1815671259828,1058.687778497988,1058.687778497988,1058.687778497988,1058.687778497988,1058.687778497988,1058.687778497988,1058.687778497988,1058.687778497988,,,,,repeat,number,numRpt,f,vtsPrac,1059.6218960809929,,0.9100332709786016,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,909,,,1065.9125437650073,,174,U,hexagon,0.0013640480174217373,,,,,1,0,,,2,,,,,,,,,,,,,,1062.1049260259897,1062.1049260259897,1062.1049260259897,1062.1049260259897,1063.6099250479892,1063.6099250479892,1063.6099250479892,1063.6099250479892,1063.6099250479892,1063.6099250479892,1063.6099250479892,1063.6099250479892,,,,,switch,letter,lettSwt,k,vtsPrac,1064.4105517900025,,0.7826222960138693,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,909,,,1070.6507912800007,,125,S,star,0.0016401010216213763,,,,,1,0,,,2,,,,,,,,,,,,,,1066.895806251996,1066.895806251996,1066.895806251996,1066.895806251996,1068.3983763080032,1068.3983763080032,1068.3983763080032,1068.3983763080032,1068.3983763080032,1068.3983763080032,1068.3983763080032,1068.3983763080032,,,,,switch,number,numSwt,d,vtsPrac,1069.1491371929878,,0.7286107509862632,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,909,,,1075.3394455859961,,139,D,triangle,0.0014158450067043304,,,,,1,0,,,2,,,,,,,,,,,,,,1071.632322866004,1071.632322866004,1071.632322866004,1071.632322866004,1073.1369793140038,1073.1369793140038,1073.1369793140038,1073.1369793140038,1073.1369793140038,1073.1369793140038,1073.1369793140038,1073.1369793140038,,,,,switch,letter,lettSwt,j,vtsPrac,1073.837667966989,1075.3394455859961,0.6706722500093747,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,909,,,1080.4284035270102,,181,Y,hexagon,0.0007379660091828555,,,,,1,0,,,2,,,,,,,,,,,,,,1076.3190144010005,1076.3190144010005,1076.3190144010005,1076.3190144010005,1077.825497932994,1077.825497932994,1077.825497932994,1077.825497932994,1077.825497932994,1077.825497932994,1077.825497932994,1077.825497932994,,,,,repeat,letter,lettRpt,k,vtsPrac,1078.926986535982,,1.0781120239989832,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,909,,,1085.4675650009885,,174,F,star,0.0014387329865712672,,,,,1,0,,,2,,,,,,,,,,,,,,1081.4078558989859,1081.4078558989859,1081.4078558989859,1081.4078558989859,1082.9147572139918,1082.9147572139918,1082.9147572139918,1082.9147572139918,1082.9147572139918,1082.9147572139918,1082.9147572139918,1082.9147572139918,,,,,repeat,letter,lettRpt,j,vtsPrac,1083.9656910249905,,1.0292345590132754,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,909,,,1090.5894480290008,,125,D,triangle,0.0017681260069366544,,,,,1,0,,,2,,,,,,,,,,,,,,1086.4463871560001,1086.4463871560001,1086.4463871560001,1086.4463871560001,1087.95322493001,1087.95322493001,1087.95322493001,1087.95322493001,1087.95322493001,1087.95322493001,1087.95322493001,1087.95322493001,,,,,switch,number,numSwt,d,vtsPrac,1089.0878231539973,,1.1091259579989128,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,909,,,1095.494710236002,,146,H,circle,0.0012669900024775416,,,,,0,0,,,2,,,,,,,,,,,,,,1091.5701551430102,1091.5701551430102,1091.5701551430102,1091.5701551430102,1093.075462015986,1093.075462015986,1093.075462015986,1093.075462015986,1093.075462015986,1093.075462015986,1093.075462015986,1093.075462015986,,,,,repeat,number,NA,f,vtsPrac,1093.9932832139893,,0.8929745249915868,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,909,,,1100.9841406249907,,160,U,star,0.001259095995919779,,,,,1,1,,,2,,,,,,,,,,,,,,1096.4752711119945,1096.4752711119945,1096.4752711119945,1096.4752711119945,1097.980869566003,1097.980869566003,1097.980869566003,1097.980869566003,1097.980869566003,1097.980869566003,1097.980869566003,1097.980869566003,,,,,switch,letter,lettSwt,k,vtsPrac,1099.482888797007,1100.9841406249907,1.4772992829966825,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,909,,,1106.0568897420017,,132,Y,circle,0.001139305008109659,,,,,1,0,,,2,,,,,,,,,,,,,,1101.963379680994,1101.963379680994,1101.963379680994,1101.963379680994,1103.4701571890037,1103.4701571890037,1103.4701571890037,1103.4701571890037,1103.4701571890037,1103.4701571890037,1103.4701571890037,1103.4701571890037,,,,,switch,number,numSwt,d,vtsPrac,1104.554875700007,,1.0518898490117863,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,909,,,1111.2454264039989,,146,S,hexagon,0.001362935989163816,,,,,1,0,,,2,,,,,,,,,,,,,,1107.0359392600076,1107.0359392600076,1107.0359392600076,1107.0359392600076,1108.5425947690092,1108.5425947690092,1108.5425947690092,1108.5425947690092,1108.5425947690092,1108.5425947690092,1108.5425947690092,1108.5425947690092,,,,,switch,letter,lettSwt,k,vtsPrac,1109.7438160770107,,1.1755029560008552,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,909,,,1116.45160149,,125,H,star,0.0009759629901964217,,,,,1,0,,,2,,,,,,,,,,,,,,1112.2252148859843,1112.2252148859843,1112.2252148859843,1112.2252148859843,1113.7315712049895,1113.7315712049895,1113.7315712049895,1113.7315712049895,1113.7315712049895,1113.7315712049895,1113.7315712049895,1113.7315712049895,,,,,repeat,letter,lettRpt,j,vtsPrac,1114.949526573997,1116.45160149,1.1849756439914927,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,909,,,1121.6906322840077,,139,W,hexagon,0.001464226981624961,,,,,1,0,,,2,,,,,,,,,,,,,,1117.4308455970022,1117.4308455970022,1117.4308455970022,1117.4308455970022,1118.937572683004,1118.937572683004,1118.937572683004,1118.937572683004,1118.937572683004,1118.937572683004,1118.937572683004,1118.937572683004,,,,,switch,number,numSwt,d,vtsPrac,1120.1889497969823,,1.2213789920206182,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,909,,,1126.979796694999,,174,Y,circle,0.001923676987644285,,,,,1,0,,,2,,,,,,,,,,,,,,1122.6718648579845,1122.6718648579845,1122.6718648579845,1122.6718648579845,1124.1769755829882,1124.1769755829882,1124.1769755829882,1124.1769755829882,1124.1769755829882,1124.1769755829882,1124.1769755829882,1124.1769755829882,,,,,repeat,number,numRpt,f,vtsPrac,1125.478223512997,,1.2690953420242295,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,909,,,1131.6848004519998,,125,D,circle,0.001828064996516332,,,,,1,0,,,2,,,,,,,,,,,,,,1127.9610827380093,1127.9610827380093,1127.9610827380093,1127.9610827380093,1129.4657993569854,1129.4657993569854,1129.4657993569854,1129.4657993569854,1129.4657993569854,1129.4657993569854,1129.4657993569854,1129.4657993569854,,,,,repeat,number,numRpt,d,vtsPrac,1130.1831609270012,,0.6940645299910102,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,909,,,1136.87395935299,,146,S,triangle,0.0015536049904767424,,,,,1,0,,,2,,,,,,,,,,,,,,1132.6661111300054,1132.6661111300054,1132.6661111300054,1132.6661111300054,1134.170853085001,1134.170853085001,1134.170853085001,1134.170853085001,1134.170853085001,1134.170853085001,1134.170853085001,1134.170853085001,,,,,repeat,number,numRpt,d,vtsPrac,1135.3723752000078,,1.1767803049879149,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,909,,,1141.5958017949888,,181,U,triangle,0.0015126750222407281,,,,,1,0,,,2,,,,,,,,,,,,,,1137.8535393119964,1137.8535393119964,1137.8535393119964,1137.8535393119964,1139.3601292670064,1139.3601292670064,1139.3601292670064,1139.3601292670064,1139.3601292670064,1139.3601292670064,1139.3601292670064,1139.3601292670064,,,,,repeat,number,numRpt,f,vtsPrac,1140.0940319490037,,0.7117586669919547,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,909,,,1146.4180471639847,,174,W,circle,0.0013682749995496124,,,,,1,0,,,2,,,,,,,,,,,,,1146.9183516060002,1142.5749474299955,1142.5749474299955,1142.5749474299955,1142.5749474299955,1144.0817887239973,1144.0817887239973,1144.0817887239973,1144.0817887239973,1144.0817887239973,1144.0817887239973,1144.0817887239973,1144.0817887239973,,,,,switch,letter,lettSwt,k,vtsPrac,1144.9160046190082,,0.8173404519911855,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,909,,,1151.173134518991,,174,U,circle,0.0012131620023865253,,,,,1,0,,,2,,,,,,,,,,,,,,1147.39915230099,1147.39915230099,1147.39915230099,1147.39915230099,1148.903723563999,1148.903723563999,1148.903723563999,1148.903723563999,1148.903723563999,1148.903723563999,1148.903723563999,1148.903723563999,,,,,repeat,letter,lettRpt,k,vtsPrac,1149.6714079869853,,0.743179513985524,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,909,,,1155.7447260470071,,146,B,hexagon,0.0016416240250691772,,,,,1,0,,,2,,,,,,,,,,,,,,1152.1546878709923,1152.1546878709923,1152.1546878709923,1152.1546878709923,1153.6591161550023,1153.6591161550023,1153.6591161550023,1153.6591161550023,1153.6591161550023,1153.6591161550023,1153.6591161550023,1153.6591161550023,,,,,repeat,letter,lettRpt,j,vtsPrac,1154.2428965989966,,0.5541039319941774,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,909,,,1160.533090929006,,139,F,hexagon,0.001551230001496151,,,,,1,0,,,2,,,,,,,,,,,,,,1156.7241566999874,1156.7241566999874,1156.7241566999874,1156.7241566999874,1158.2308712629892,1158.2308712629892,1158.2308712629892,1158.2308712629892,1158.2308712629892,1158.2308712629892,1158.2308712629892,1158.2308712629892,,,,,repeat,letter,lettRpt,j,vtsPrac,1159.0315469529887,,0.7750691680121236,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,909,,,1165.355386287003,,160,S,star,0.0016960359935183078,,,,,1,0,,,2,,,,,,,,,,,,,,1161.5143949860067,1161.5143949860067,1161.5143949860067,1161.5143949860067,1163.0193202249939,1163.0193202249939,1163.0193202249939,1163.0193202249939,1163.0193202249939,1163.0193202249939,1163.0193202249939,1163.0193202249939,,,,,switch,number,numSwt,f,vtsPrac,1163.8537195489916,,0.8140989219828043,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,909,,,1170.2939550520096,,139,D,hexagon,0.0013052819995209575,,,,,1,0,,,2,,,,,,,,,,,,,,1166.334565733996,1166.334565733996,1166.334565733996,1166.334565733996,1167.8411335730052,1167.8411335730052,1167.8411335730052,1167.8411335730052,1167.8411335730052,1167.8411335730052,1167.8411335730052,1167.8411335730052,,,,,switch,letter,lettSwt,j,vtsPrac,1168.7922009629838,1170.2939550520096,0.9188461610174272,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,909,,,1175.6999837659823,,181,S,circle,0.0006679170182906091,,,,,1,0,,,2,,,,,,,,,,,,,,1171.275071584998,1171.275071584998,1171.275071584998,1171.275071584998,1172.7798880409973,1172.7798880409973,1172.7798880409973,1172.7798880409973,1172.7798880409973,1172.7798880409973,1172.7798880409973,1172.7798880409973,,,,,repeat,letter,lettRpt,k,vtsPrac,1174.1984684859926,,1.3913885860238224,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,909,,,1181.0227014269913,,167,U,triangle,0.001898243004688993,,,,,1,0,,,2,,,,,,,,,,,,,,1176.678859593987,1176.678859593987,1176.678859593987,1176.678859593987,1178.1859139789885,1178.1859139789885,1178.1859139789885,1178.1859139789885,1178.1859139789885,1178.1859139789885,1178.1859139789885,1178.1859139789885,,,,,switch,number,numSwt,f,vtsPrac,1179.5209652670019,,1.307918790000258,,,,,,,,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
