LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,2,5,29,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.8958679919597,398.8958679919597,398.8958679919597,398.8958679919597,398.8958679919597,398.8958679919597,398.8958679919597,398.8958679919597,398.8958679919597,398.8958679919597,l,0.386087620863691,10,120,0,399.31584003102034,400.8150154980831,400.8150154980831,401.31543293897994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,2,6,30,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.31543293897994,401.31543293897994,401.31543293897994,401.31543293897994,401.31543293897994,401.31543293897994,401.31543293897994,401.31543293897994,401.31543293897994,401.31543293897994,l,0.3860687508713454,10,130,0,401.73293400905095,403.2324556710664,403.2324556710664,403.7337461709976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,2,7,31,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.7337461709976,403.7337461709976,403.7337461709976,403.7337461709976,403.7337461709976,403.7337461709976,403.7337461709976,403.7337461709976,403.7337461709976,403.7337461709976,l,0.6219517639838159,10,140,0,404.37576695601456,405.8852782121394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,2,8,32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.38577583711594,406.38577583711594,406.38577583711594,406.38577583711594,406.38577583711594,406.38577583711594,406.38577583711594,406.38577583711594,406.38577583711594,406.38577583711594,l,0.3549357741139829,10,150,0,406.7723203320056,408.2862426659558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,2,9,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.7862908700481,408.7862908700481,408.7862908700481,408.7862908700481,408.7862908700481,408.7862908700481,408.7862908700481,408.7862908700481,408.7862908700481,408.7862908700481,a,0.6322630038484931,1,151,0,409.4419439169578,410.9559251400642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,2,10,34,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.4560324191116,411.4560324191116,411.4560324191116,411.4560324191116,411.4560324191116,411.4560324191116,411.4560324191116,411.4560324191116,411.4560324191116,411.4560324191116,a,1.0679402649402618,1,152,0,412.5581258421298,414.0735334409401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,2,11,35,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.57560300198384,414.57560300198384,414.57560300198384,414.57560300198384,414.57560300198384,414.57560300198384,414.57560300198384,414.57560300198384,414.57560300198384,414.57560300198384,a,0.6031223181635141,10,162,0,415.21236845012754,416.7097421840299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,3,0,36,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.21010541100986,417.21010541100986,417.21010541100986,417.21010541100986,417.21010541100986,417.21010541100986,417.21010541100986,417.21010541100986,417.21010541100986,417.21010541100986,a,0.9961676369421184,1,163,0,418.23029660992324,419.72940741013736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,3,1,37,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.229543433059,420.229543433059,420.229543433059,420.229543433059,420.229543433059,420.229543433059,420.229543433059,420.229543433059,420.229543433059,420.229543433059,l,0.56392503506504,1,164,0,420.813705946086,422.31352041009814,422.31352041009814,422.8138427310623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,3,2,38,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.8138427310623,422.8138427310623,422.8138427310623,422.8138427310623,422.8138427310623,422.8138427310623,422.8138427310623,422.8138427310623,422.8138427310623,422.8138427310623,l,0.4547526789829135,10,174,0,423.30083759408444,424.79972021398135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,3,3,39,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.2998133490328,425.2998133490328,425.2998133490328,425.2998133490328,425.2998133490328,425.2998133490328,425.2998133490328,425.2998133490328,425.2998133490328,425.2998133490328,l,0.533530015964061,10,184,0,425.85305451392196,427.36719944910146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,3,4,40,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.86730511207134,427.86730511207134,427.86730511207134,427.86730511207134,427.86730511207134,427.86730511207134,427.86730511207134,427.86730511207134,427.86730511207134,427.86730511207134,a,1.1610455811023712,10,194,0,429.0545256389305,430.5534284960013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,3,5,41,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.05386794614606,431.05386794614606,431.05386794614606,431.05386794614606,431.05386794614606,431.05386794614606,431.05386794614606,431.05386794614606,431.05386794614606,431.05386794614606,l,0.3825567609164864,1,195,0,431.4568955509458,432.97105789813213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,3,6,42,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.4709797159303,433.4709797159303,433.4709797159303,433.4709797159303,433.4709797159303,433.4709797159303,433.4709797159303,433.4709797159303,433.4709797159303,433.4709797159303,a,0.13711817702278495,10,205,0,433.6403362599667,435.1403957500588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,3,7,43,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.64028370706365,435.64028370706365,435.64028370706365,435.64028370706365,435.64028370706365,435.64028370706365,435.64028370706365,435.64028370706365,435.64028370706365,435.64028370706365,l,0.3754234160296619,1,206,0,436.04391312994994,437.55782830296084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,3,8,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.05794961494394,438.05794961494394,438.05794961494394,438.05794961494394,438.05794961494394,438.05794961494394,438.05794961494394,438.05794961494394,438.05794961494394,438.05794961494394,a,0.6233047009445727,10,216,0,438.71104100509547,440.210634293966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,3,9,45,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.71092312410474,440.71092312410474,440.71092312410474,440.71092312410474,440.71092312410474,440.71092312410474,440.71092312410474,440.71092312410474,440.71092312410474,440.71092312410474,a,0.5926730181090534,1,217,0,441.3304653079249,442.84527824097313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,3,10,46,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.3450566921383,443.3450566921383,443.3450566921383,443.3450566921383,443.3450566921383,443.3450566921383,443.3450566921383,443.3450566921383,443.3450566921383,443.3450566921383,l,0.4552287070546299,10,227,0,443.8312125450466,445.331050734967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,3,11,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.8311239241157,445.8311239241157,445.8311239241157,445.8311239241157,445.8311239241157,445.8311239241157,445.8311239241157,445.8311239241157,445.8311239241157,445.8311239241157,l,0.6363624839577824,1,228,0,446.5012300310191,448.0153183690272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.7339470370207,453.7339470370207,453.7339470370207,453.7339470370207,453.7339470370207,453.7339470370207,453.7339470370207,453.7339470370207,453.7339470370207,453.7339470370207,a,0.9914626318495721,1,229,1,454.75617933110334,456.2553346869536,456.2553346869536,456.7555434110109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.7555434110109,456.7555434110109,456.7555434110109,456.7555434110109,456.7555434110109,456.7555434110109,456.7555434110109,456.7555434110109,456.7555434110109,456.7555434110109,a,0.46788306697271764,1,230,1,457.2555408079643,458.75618126406334,458.75618126406334,459.2561716691125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.2561716691125,459.2561716691125,459.2561716691125,459.2561716691125,459.2561716691125,459.2561716691125,459.2561716691125,459.2561716691125,459.2561716691125,459.2561716691125,l,0.4075228509027511,10,240,1,459.6945785440039,461.2090582740493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.69262764812447,461.69262764812447,461.69262764812447,461.69262764812447,461.69262764812447,461.69262764812447,461.69262764812447,461.69262764812447,461.69262764812447,461.69262764812447,l,0.6487920628860593,1,241,1,462.36195888207294,463.87680843798444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,4,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.3765561899636,464.3765561899636,464.3765561899636,464.3765561899636,464.3765561899636,464.3765561899636,464.3765561899636,464.3765561899636,464.3765561899636,464.3765561899636,a,0.3949608891271055,1,242,1,464.79601977812126,466.295959466137,466.295959466137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.79604144510813,466.79604144510813,466.79604144510813,466.79604144510813,466.79604144510813,466.79604144510813,466.79604144510813,466.79604144510813,466.79604144510813,466.79604144510813,l,0.45146564999595284,1,243,1,467.279852704145,468.7800540190656,468.7800540190656,469.28028487507254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,6,6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.28028487507254,469.28028487507254,469.28028487507254,469.28028487507254,469.28028487507254,469.28028487507254,469.28028487507254,469.28028487507254,469.28028487507254,469.28028487507254,a,0.38512880099005997,10,253,1,469.68576913513243,471.1992743210867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.6998868640512,471.6998868640512,471.6998868640512,471.6998868640512,471.6998868640512,471.6998868640512,471.6998868640512,471.6998868640512,471.6998868640512,471.6998868640512,l,2.1399766420945525,10,263,1,473.8684604871087,475.3695922889747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,8,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.8697054400109,475.8697054400109,475.8697054400109,475.8697054400109,475.8697054400109,475.8697054400109,475.8697054400109,475.8697054400109,475.8697054400109,475.8697054400109,l,0.5920348570216447,1,264,1,476.4893067639787,478.0040598481428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,9,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.48728040605783,478.48728040605783,478.48728040605783,478.48728040605783,478.48728040605783,478.48728040605783,478.48728040605783,478.48728040605783,478.48728040605783,478.48728040605783,l,1.303533066995442,10,274,1,479.8252646080218,481.3403197780717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,10,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.8406227740925,481.8406227740925,481.8406227740925,481.8406227740925,481.8406227740925,481.8406227740925,481.8406227740925,481.8406227740925,481.8406227740925,481.8406227740925,a,0.9093449220526963,10,284,1,482.7748144620564,484.2743159800302,484.2743159800302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,11,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.7765263810288,484.7765263810288,484.7765263810288,484.7765263810288,484.7765263810288,484.7765263810288,484.7765263810288,484.7765263810288,484.7765263810288,484.7765263810288,l,1.360842120833695,1,285,1,486.16331431409344,487.67757169599645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,1,0,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.16175389895216,488.16175389895216,488.16175389895216,488.16175389895216,488.16175389895216,488.16175389895216,488.16175389895216,488.16175389895216,488.16175389895216,488.16175389895216,l,0.8774121911264956,1,286,1,489.0622839301359,490.5636714680586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,1,1,13,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.0639396200422,491.0639396200422,491.0639396200422,491.0639396200422,491.0639396200422,491.0639396200422,491.0639396200422,491.0639396200422,491.0639396200422,491.0639396200422,l,1.305410305969417,1,287,1,492.4010491371155,493.9152443141211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,1,2,14,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.4118914040737,494.4118914040737,494.4118914040737,494.4118914040737,494.4118914040737,494.4118914040737,494.4118914040737,494.4118914040737,494.4118914040737,494.4118914040737,a,1.0513728170190006,1,288,1,495.4874246909749,497.0012693449389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,1,3,15,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.5015779850073,497.5015779850073,497.5015779850073,497.5015779850073,497.5015779850073,497.5015779850073,497.5015779850073,497.5015779850073,497.5015779850073,497.5015779850073,a,0.5267732550855726,10,298,1,498.05485416506417,499.55424072803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,1,4,16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.054362348048,500.054362348048,500.054362348048,500.054362348048,500.054362348048,500.054362348048,500.054362348048,500.054362348048,500.054362348048,500.054362348048,a,0.48339692899025977,1,299,1,500.5577416969463,502.0715196360834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,1,5,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.572518463945,502.572518463945,502.572518463945,502.572518463945,502.572518463945,502.572518463945,502.572518463945,502.572518463945,502.572518463945,502.572518463945,a,1.4755226871930063,1,300,1,504.07583899702877,505.5746851461008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,1,6,18,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.0749430099968,506.0749430099968,506.0749430099968,506.0749430099968,506.0749430099968,506.0749430099968,506.0749430099968,506.0749430099968,506.0749430099968,506.0749430099968,l,0.5157591579481959,1,301,1,506.61182824196294,508.1255988359917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,1,7,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.6258269699756,508.6258269699756,508.6258269699756,508.6258269699756,508.6258269699756,508.6258269699756,508.6258269699756,508.6258269699756,508.6258269699756,508.6258269699756,l,0.5067016480024904,10,311,1,509.16264643799514,510.6617330699228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
