LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,2,5,29,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.44048243999714,439.44048243999714,439.44048243999714,439.44048243999714,439.44048243999714,439.44048243999714,439.44048243999714,439.44048243999714,439.44048243999714,439.44048243999714,l,0.5667913710058201,10,183,0,440.0332539230003,441.54169599499437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,2,6,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.04185461299494,442.04185461299494,442.04185461299494,442.04185461299494,442.04185461299494,442.04185461299494,442.04185461299494,442.04185461299494,442.04185461299494,442.04185461299494,a,0.5336633810075,10,193,0,442.5933872519963,444.094063298995,444.094063298995,444.59429765898676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,2,7,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.59429765898676,444.59429765898676,444.59429765898676,444.59429765898676,444.59429765898676,444.59429765898676,444.59429765898676,444.59429765898676,444.59429765898676,444.59429765898676,l,0.5488124530093046,1,194,0,445.16300386798684,446.67782576598984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,2,8,32,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.16815081499226,447.16815081499226,447.16815081499226,447.16815081499226,447.16815081499226,447.16815081499226,447.16815081499226,447.16815081499226,447.16815081499226,447.16815081499226,l,0.6073936300090281,1,195,0,447.7974140669976,449.29807371099014,449.29807371099014,449.79832802499004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,2,9,33,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.79832802499004,449.79832802499004,449.79832802499004,449.79832802499004,449.79832802499004,449.79832802499004,449.79832802499004,449.79832802499004,449.79832802499004,449.79832802499004,a,0.569310362014221,10,205,0,450.39990056199895,451.8986349039915,451.8986349039915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,2,10,34,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.4009425289987,452.4009425289987,452.4009425289987,452.4009425289987,452.4009425289987,452.4009425289987,452.4009425289987,452.4009425289987,452.4009425289987,452.4009425289987,l,0.5992212160053896,10,215,0,453.01845600699016,454.5192793449969,454.5192793449969,455.01911683299113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,2,11,35,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.01911683299113,455.01911683299113,455.01911683299113,455.01911683299113,455.01911683299113,455.01911683299113,455.01911683299113,455.01911683299113,455.01911683299113,455.01911683299113,a,0.40475795000384096,10,225,0,455.45167492399924,456.95255602798716,456.95255602798716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,3,0,36,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.45426323098945,457.45426323098945,457.45426323098945,457.45426323098945,457.45426323098945,457.45426323098945,457.45426323098945,457.45426323098945,457.45426323098945,457.45426323098945,a,0.5133109430025797,10,235,0,457.98834559899115,459.48887718499464,459.48887718499464,459.98884397798975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,3,1,37,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.98884397798975,459.98884397798975,459.98884397798975,459.98884397798975,459.98884397798975,459.98884397798975,459.98884397798975,459.98884397798975,459.98884397798975,459.98884397798975,a,0.4593362320010783,10,245,0,460.472112501986,461.97262282299926,461.97262282299926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,3,2,38,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.47550305999175,462.47550305999175,462.47550305999175,462.47550305999175,462.47550305999175,462.47550305999175,462.47550305999175,462.47550305999175,462.47550305999175,462.47550305999175,a,0.4206708860147046,1,246,0,462.9267664759973,464.44165615299426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,3,3,39,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.9418314809882,464.9418314809882,464.9418314809882,464.9418314809882,464.9418314809882,464.9418314809882,464.9418314809882,464.9418314809882,464.9418314809882,464.9418314809882,l,0.36986781102314126,10,256,0,465.3444431159878,466.842769742987,466.842769742987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,3,4,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.3456548679969,467.3456548679969,467.3456548679969,467.3456548679969,467.3456548679969,467.3456548679969,467.3456548679969,467.3456548679969,467.3456548679969,467.3456548679969,l,0.5498125070153037,1,257,0,467.9139179809863,469.41278305699234,469.41278305699234,469.91270658400026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,3,5,41,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.91270658400026,469.91270658400026,469.91270658400026,469.91270658400026,469.91270658400026,469.91270658400026,469.91270658400026,469.91270658400026,469.91270658400026,469.91270658400026,l,0.4388410660030786,1,258,0,470.379342396991,471.8796648379939,471.8796648379939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,3,6,42,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.3829771249875,472.3829771249875,472.3829771249875,472.3829771249875,472.3829771249875,472.3829771249875,472.3829771249875,472.3829771249875,472.3829771249875,472.3829771249875,a,0.9364867770054843,10,268,0,473.35047134698834,474.84895950899227,474.84895950899227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,3,7,43,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.3491716219869,475.3491716219869,475.3491716219869,475.3491716219869,475.3491716219869,475.3491716219869,475.3491716219869,475.3491716219869,475.3491716219869,475.3491716219869,a,1.2339492020109901,10,278,0,476.5997376939922,478.1029351229954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,3,8,44,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.60319806599,478.60319806599,478.60319806599,478.60319806599,478.60319806599,478.60319806599,478.60319806599,478.60319806599,478.60319806599,478.60319806599,l,0.5326173750072485,10,288,0,479.1532813879894,480.6539129099983,480.6539129099983,481.15391641399765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,3,9,45,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.15391641399765,481.15391641399765,481.15391641399765,481.15391641399765,481.15391641399765,481.15391641399765,481.15391641399765,481.15391641399765,481.15391641399765,481.15391641399765,a,0.3579523250082275,1,289,0,481.5383876209962,483.04004361099214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,3,10,46,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.54055992199574,483.54055992199574,483.54055992199574,483.54055992199574,483.54055992199574,483.54055992199574,483.54055992199574,483.54055992199574,483.54055992199574,483.54055992199574,l,0.7630775830039056,10,299,0,484.32381129699934,485.8237861089874,485.8237861089874,486.3239987889974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,3,11,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.3239987889974,486.3239987889974,486.3239987889974,486.3239987889974,486.3239987889974,486.3239987889974,486.3239987889974,486.3239987889974,486.3239987889974,486.3239987889974,l,0.8117994040076155,10,309,0,487.1574734379974,488.6605675799947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.7073987509939,493.7073987509939,493.7073987509939,493.7073987509939,493.7073987509939,493.7073987509939,493.7073987509939,493.7073987509939,493.7073987509939,493.7073987509939,l,0.8283675050188322,10,319,1,494.5644691130001,496.0647708049946,496.0647708049946,496.5646397549863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.5646397549863,496.5646397549863,496.5646397549863,496.5646397549863,496.5646397549863,496.5646397549863,496.5646397549863,496.5646397549863,496.5646397549863,496.5646397549863,l,0.8992640630167443,10,329,1,497.4834307709971,498.9842587919993,498.9842587919993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.4844954789878,499.4844954789878,499.4844954789878,499.4844954789878,499.4844954789878,499.4844954789878,499.4844954789878,499.4844954789878,499.4844954789878,499.4844954789878,l,0.5795487970026443,10,339,1,500.0846032929985,501.5850827959948,501.5850827959948,502.08529428798647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,3,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.08529428798647,502.08529428798647,502.08529428798647,502.08529428798647,502.08529428798647,502.08529428798647,502.08529428798647,502.08529428798647,502.08529428798647,502.08529428798647,l,0.4183280070137698,1,340,1,502.5220623409987,504.0204454069899,504.0204454069899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.5206652709894,504.5206652709894,504.5206652709894,504.5206652709894,504.5206652709894,504.5206652709894,504.5206652709894,504.5206652709894,504.5206652709894,504.5206652709894,a,1.0871114110050257,10,350,1,505.63824288999604,507.1388345479936,507.1388345479936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,5,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.6409311199968,507.6409311199968,507.6409311199968,507.6409311199968,507.6409311199968,507.6409311199968,507.6409311199968,507.6409311199968,507.6409311199968,507.6409311199968,l,0.3101316770189442,1,351,1,507.97582519099524,509.47549799099215,509.47549799099215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.98135602999537,509.98135602999537,509.98135602999537,509.98135602999537,509.98135602999537,509.98135602999537,509.98135602999537,509.98135602999537,509.98135602999537,509.98135602999537,a,0.3617338460026076,1,352,1,510.3737250599952,511.8768717979983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.3772930289997,512.3772930289997,512.3772930289997,512.3772930289997,512.3772930289997,512.3772930289997,512.3772930289997,512.3772930289997,512.3772930289997,512.3772930289997,l,0.5103446030116174,10,362,1,512.9137835779984,514.4281725799956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,8,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.9279397270002,514.9279397270002,514.9279397270002,514.9279397270002,514.9279397270002,514.9279397270002,514.9279397270002,514.9279397270002,514.9279397270002,514.9279397270002,a,0.5913128130196128,10,372,1,515.5455075789941,517.0460431249958,517.0460431249958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,9,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.5479972429894,517.5479972429894,517.5479972429894,517.5479972429894,517.5479972429894,517.5479972429894,517.5479972429894,517.5479972429894,517.5479972429894,517.5479972429894,l,0.7391592420171946,10,382,1,518.3149688829872,519.8152627439995,519.8152627439995,520.315542308992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,10,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.315542308992,520.315542308992,520.315542308992,520.315542308992,520.315542308992,520.315542308992,520.315542308992,520.315542308992,520.315542308992,520.315542308992,l,0.8518366940115811,10,392,1,521.1996164429875,522.7018040529947,522.7018040529947,523.2018950739875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,11,11,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.2018950739875,523.2018950739875,523.2018950739875,523.2018950739875,523.2018950739875,523.2018950739875,523.2018950739875,523.2018950739875,523.2018950739875,523.2018950739875,a,1.149148648008122,1,393,1,524.3712536969979,525.8857174399891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,1,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.3707885969925,526.3707885969925,526.3707885969925,526.3707885969925,526.3707885969925,526.3707885969925,526.3707885969925,526.3707885969925,526.3707885969925,526.3707885969925,l,0.46925799100426957,1,394,1,526.8708390259999,528.3721119759866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,1,1,13,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.8723882209888,528.8723882209888,528.8723882209888,528.8723882209888,528.8723882209888,528.8723882209888,528.8723882209888,528.8723882209888,528.8723882209888,528.8723882209888,a,1.3671418450103374,1,395,1,530.2566591109935,531.7569870599982,531.7569870599982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,1,2,14,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.258988304995,532.258988304995,532.258988304995,532.258988304995,532.258988304995,532.258988304995,532.258988304995,532.258988304995,532.258988304995,532.258988304995,l,0.372561697018682,10,405,1,532.6600734419917,534.1597817519942,534.1597817519942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,1,3,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.6597961069929,534.6597961069929,534.6597961069929,534.6597961069929,534.6597961069929,534.6597961069929,534.6597961069929,534.6597961069929,534.6597961069929,534.6597961069929,l,0.9953020800166996,1,406,1,535.6791139019915,537.1935307739914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,1,4,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.678856827988,537.678856827988,537.678856827988,537.678856827988,537.678856827988,537.678856827988,537.678856827988,537.678856827988,537.678856827988,537.678856827988,a,0.3288426640065154,1,407,1,538.0293253809941,539.5299861839885,539.5299861839885,540.0300998149905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,1,5,17,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.0300998149905,540.0300998149905,540.0300998149905,540.0300998149905,540.0300998149905,540.0300998149905,540.0300998149905,540.0300998149905,540.0300998149905,540.0300998149905,l,0.2969123260118067,10,417,1,540.3485692939867,541.8643860399898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,1,6,18,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.349370328986,542.349370328986,542.349370328986,542.349370328986,542.349370328986,542.349370328986,542.349370328986,542.349370328986,542.349370328986,542.349370328986,l,0.6104716240079142,10,427,1,542.9833378059993,544.4839000349893,544.4839000349893,544.9840489049966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,1,7,19,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.9840489049966,544.9840489049966,544.9840489049966,544.9840489049966,544.9840489049966,544.9840489049966,544.9840489049966,544.9840489049966,544.9840489049966,544.9840489049966,l,0.7116904040012741,10,437,1,545.7177753999858,547.2151131179999,547.2151131179999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
