LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.774059155985,,S,132,star,0.0019011549884453416,,,,,1,0,,,1,613.2725638329866,,611.0033750279981,612.5050241900026,612.5050241900026,612.5050241900026,j,0.7406174940115307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.395908343984,,F,174,hexagon,0.0014380200009327382,,,,,1,0,,,1,617.8943599509948,,615.7585963729944,617.2604008199996,617.2604008199996,617.2604008199996,k,0.608110896020662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.184564575,,D,160,triangle,0.0013718169939238578,,,,,1,0,,,1,622.6828739689954,,620.3803430989792,621.8819518979872,621.8819518979872,621.8819518979872,k,0.7686196590075269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.9396950329829,,H,139,circle,0.0012819569965358824,,,,,1,0,,,1,627.4388313849922,628.9396950329829,625.1704348299827,626.6705428150017,626.6705428150017,626.6705428150017,j,0.7404130540089682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.6281276399968,,B,146,circle,0.0006310550088528544,,,,,1,0,,,1,632.1265205309901,,629.9241745329928,631.4258804289857,631.4258804289857,631.4258804289857,j,0.6755912390071899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.316686960985,,Y,167,hexagon,0.001423535984940827,,,,,1,0,,,1,636.8152841049887,,634.6126552479982,636.114221189986,636.114221189986,636.114221189986,k,0.6779350440192502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.9386418399808,,U,181,star,0.0009163920185528696,,,,,1,0,,,1,641.4370000679919,,639.3013716689893,640.8029307809775,640.8029307809775,640.8029307809775,k,0.6030506000097375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.526834742981,,W,125,triangle,0.0012826909951400012,,,,,1,0,,,1,646.025209554995,,643.9231945359788,645.4246376989759,645.4246376989759,645.4246376989759,j,0.5713728660193738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.9985714689828,,S,132,triangle,0.0012153070128988475,,,,,1,0,,,1,650.4967478390026,,648.5114404699998,650.0131621679757,650.0131621679757,650.0131621679757,j,0.46115324302809313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.72042697898,,F,174,hexagon,0.0010840579925570637,,,,,1,0,,,1,655.2188940240012,,652.982925689983,654.4846041539859,654.4846041539859,654.4846041539859,k,0.7151492750272155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,687.1374039849907,,F,174,triangle,0.0020607089973054826,,,,,1,0,,,2,,,,,,,,,683.0659608129936,683.0659608129936,683.0659608129936,683.0659608129936,684.5510514729831,684.5510514729831,684.5510514729831,684.5510514729831,684.5677181560022,684.5677181560022,684.5677181560022,684.5677181560022,-1,number,NA,k,1.0478877870191354,vtsPrac,685.6356175179826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,692.0428572849778,,H,181,circle,0.0007952099840622395,,,,,1,0,,,2,,,,,,,,,688.1053083139996,688.1053083139996,688.1053083139996,688.1053083139996,689.6065733389987,689.6065733389987,689.6065733389987,689.6065733389987,689.6065733389987,689.6065733389987,689.6065733389987,689.6065733389987,repeat,number,numRpt,k,0.9089308890106622,vtsPrac,690.5412793399883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,697.4988909329986,,U,139,hexagon,0.001307413971517235,,,,,1,0,,,2,,,,,,,,,693.0279694339843,693.0279694339843,693.0279694339843,693.0279694339843,694.5286757189897,694.5286757189897,694.5286757189897,694.5286757189897,694.5286757189897,694.5286757189897,694.5286757189897,694.5286757189897,switch,letter,lettSwt,f,1.4432827190030366,vtsPrac,695.9971120959963,697.4988909329986,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,702.8213417399966,,B,125,circle,0.0012901010049972683,,,,,1,0,,,2,,,,,,,,,698.4843553029932,698.4843553029932,698.4843553029932,698.4843553029932,699.9846977629932,699.9846977629932,699.9846977629932,699.9846977629932,699.9846977629932,699.9846977629932,699.9846977629932,699.9846977629932,switch,number,numSwt,j,1.3084284260112327,vtsPrac,701.3194772339775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,708.2939767279895,,F,174,hexagon,0.0012206390092615038,,,,,1,0,,,2,,,,,,,,,703.8055654639902,703.8055654639902,703.8055654639902,703.8055654639902,705.3074475629837,705.3074475629837,705.3074475629837,705.3074475629837,705.3074475629837,705.3074475629837,705.3074475629837,705.3074475629837,switch,letter,lettSwt,d,1.4540464819874614,vtsPrac,706.7923591599974,708.2939767279895,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,713.4831229729753,,H,181,star,0.001242508995346725,,,,,1,0,,,2,,,,,,,,,709.2786580279935,709.2786580279935,709.2786580279935,709.2786580279935,710.7801550099975,710.7801550099975,710.7801550099975,710.7801550099975,710.7801550099975,710.7801550099975,710.7801550099975,710.7801550099975,repeat,letter,lettRpt,d,1.169103503023507,vtsPrac,711.9814617099764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,718.1716262059927,,U,139,hexagon,0.0011896550131496042,,,,,1,0,,,2,,,,,,,,,714.4677202079911,714.4677202079911,714.4677202079911,714.4677202079911,715.9690814279893,715.9690814279893,715.9690814279893,715.9690814279893,715.9690814279893,715.9690814279893,715.9690814279893,715.9690814279893,repeat,letter,lettRpt,f,0.6707029220124241,vtsPrac,716.6699863399845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,723.1268753100012,,B,125,star,0.0012124159839004278,,,,,1,0,,,2,,,,,,,,,719.1557318609848,719.1557318609848,719.1557318609848,719.1557318609848,720.657465258002,720.657465258002,720.657465258002,720.657465258002,720.657465258002,720.657465258002,720.657465258002,720.657465258002,repeat,letter,lettRpt,d,0.9441251590033062,vtsPrac,721.6253117379965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,728.1827222759894,,D,167,hexagon,0.0013006530061829835,,,,,1,0,,,2,,,,,,,,,724.1119109150022,724.1119109150022,724.1119109150022,724.1119109150022,725.6130669559934,725.6130669559934,725.6130669559934,725.6130669559934,725.6130669559934,725.6130669559934,725.6130669559934,725.6130669559934,switch,number,numSwt,k,1.0414648420119192,vtsPrac,726.6810443339928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,732.8044578199915,,H,181,star,0.0011531960044521838,,,,,1,0,,,2,,,,,,,,,729.1672709909908,729.1672709909908,729.1672709909908,729.1672709909908,730.6686588930024,730.6686588930024,730.6686588930024,730.6686588930024,730.6686588930024,730.6686588930024,730.6686588930024,730.6686588930024,repeat,number,numRpt,k,0.6083277450234164,vtsPrac,731.3026454209758,732.8044578199915,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,738.2771591449855,,W,125,circle,0.0014093650097493082,,,,,1,0,,,2,,,,,,,,,733.7887440259801,733.7887440259801,733.7887440259801,733.7887440259801,735.29039151498,735.29039151498,735.29039151498,735.29039151498,735.29039151498,735.29039151498,735.29039151498,735.29039151498,switch,letter,lettSwt,f,1.454040052019991,vtsPrac,736.7753356109897,738.2771591449855,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,743.1322928829759,,S,174,hexagon,0.0009280649828724563,,,,,1,0,,,2,,,,,,,,,739.2617174059851,739.2617174059851,739.2617174059851,739.2617174059851,740.7630453110032,740.7630453110032,740.7630453110032,740.7630453110032,740.7630453110032,740.7630453110032,740.7630453110032,740.7630453110032,repeat,letter,lettRpt,f,0.8420310560031794,vtsPrac,741.6308333030029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,747.8543181809946,,B,174,circle,0.001357600005576387,,,,,1,0,,,2,,,,,,,,,744.1169787659892,744.1169787659892,744.1169787659892,744.1169787659892,745.6185401739785,745.6185401739785,745.6185401739785,745.6185401739785,745.6185401739785,745.6185401739785,745.6185401739785,745.6185401739785,switch,number,numSwt,k,0.7121800640015863,vtsPrac,746.3526139909809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,752.7598295490025,,H,125,hexagon,0.0013009679969400167,,,,,1,0,,,2,,,,,,,,,748.8386988309794,748.8386988309794,748.8386988309794,748.8386988309794,750.3404998999904,750.3404998999904,750.3404998999904,750.3404998999904,750.3404998999904,750.3404998999904,750.3404998999904,750.3404998999904,switch,letter,lettSwt,d,0.8853574359964114,vtsPrac,751.2580237959919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,758.2324074779754,,D,167,hexagon,0.0012577190063893795,,,,,1,0,,,2,,,,,,,,,753.7442735029908,753.7442735029908,753.7442735029908,753.7442735029908,755.2457727959845,755.2457727959845,755.2457727959845,755.2457727959845,755.2457727959845,755.2457727959845,755.2457727959845,755.2457727959845,repeat,letter,lettRpt,d,1.458702333009569,vtsPrac,756.730873552995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,763.9219223909895,,S,160,triangle,0.0013941889919806272,,,,,1,0,,,2,,,,,,,,,759.2168979900016,759.2168979900016,759.2168979900016,759.2168979900016,760.7184711139998,760.7184711139998,760.7184711139998,760.7184711139998,760.7184711139998,760.7184711139998,760.7184711139998,760.7184711139998,switch,number,numSwt,k,1.6785043900017627,vtsPrac,762.4204219439998,763.9219223909895,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,769.194373292994,,S,160,triangle,0.0011543500004336238,,,,,1,0,,,2,,,,,,,,,764.9064160999842,764.9064160999842,764.9064160999842,764.9064160999842,766.4081088450039,766.4081088450039,766.4081088450039,766.4081088450039,766.4081088450039,766.4081088450039,766.4081088450039,766.4081088450039,switch,letter,lettSwt,f,1.2672276070225053,vtsPrac,767.6928577639919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,774.0498769809783,,B,174,circle,0.0010668299801182002,,,,,1,0,,,2,,,,,,,,,770.17897403799,770.17897403799,770.17897403799,770.17897403799,771.680540034984,771.680540034984,771.680540034984,771.680540034984,771.680540034984,771.680540034984,771.680540034984,771.680540034984,switch,number,numSwt,k,0.8414611700281966,vtsPrac,772.5483385779953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,779.8563432539813,,U,146,hexagon,0.0012314250052440912,,,,,1,0,,,2,,,,,,,,,775.0343615549791,775.0343615549791,775.0343615549791,775.0343615549791,776.5359668379824,776.5359668379824,776.5359668379824,776.5359668379824,776.5359668379824,776.5359668379824,776.5359668379824,776.5359668379824,repeat,number,numRpt,j,1.7927281020092778,vtsPrac,778.3546186249878,779.8563432539813,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,784.6784285909962,,D,132,circle,0.0010746280022431165,,,,,1,0,,,2,,,,,,,,,780.8408340929891,780.8408340929891,780.8408340929891,780.8408340929891,782.3425660389767,782.3425660389767,782.3425660389767,782.3425660389767,782.3425660389767,782.3425660389767,782.3425660389767,782.3425660389767,switch,letter,lettSwt,d,0.8014599390153307,vtsPrac,783.1766450789873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,789.567210979003,,B,160,hexagon,0.0013935050228610635,,,,,1,0,,,2,,,,,,,,,785.6627771380008,785.6627771380008,785.6627771380008,785.6627771380008,787.1642318090016,787.1642318090016,787.1642318090016,787.1642318090016,787.1642318090016,787.1642318090016,787.1642318090016,787.1642318090016,repeat,letter,lettRpt,d,0.8740262590290513,vtsPrac,788.0653148510028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,794.4558138389839,,W,125,circle,0.0013887940149288625,,,,,1,0,,,2,,,,,,,,,790.5518764109875,790.5518764109875,790.5518764109875,790.5518764109875,792.053179925977,792.053179925977,792.053179925977,792.053179925977,792.053179925977,792.053179925977,792.053179925977,792.053179925977,switch,number,numSwt,j,0.8684802790230606,vtsPrac,792.9540577009902,794.4558138389839,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,799.8115097609989,,H,174,triangle,0.0010991650051437318,,,,,1,0,,,2,,,,,,,,,795.4401806499809,795.4401806499809,795.4401806499809,795.4401806499809,796.9417354500038,796.9417354500038,796.9417354500038,796.9417354500038,796.9417354500038,796.9417354500038,796.9417354500038,796.9417354500038,repeat,number,numRpt,k,1.3452449470059946,vtsPrac,798.3100136659923,799.8115097609989,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,805.1508165599953,,U,167,star,0.0010040850029326975,,,,,1,0,,,2,,,,,,,,,800.7961234659888,800.7961234659888,800.7961234659888,800.7961234659888,802.2976078359934,802.2976078359934,802.2976078359934,802.2976078359934,802.2976078359934,802.2976078359934,802.2976078359934,802.2976078359934,repeat,number,numRpt,k,1.3352417820133269,vtsPrac,803.6490871539863,805.1508165599953,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,810.3398146449763,,W,160,circle,0.0005890520114917308,,,,,0,0,,,2,,,,,,,,,806.1352099590003,806.1352099590003,806.1352099590003,806.1352099590003,807.6369068310014,807.6369068310014,807.6369068310014,807.6369068310014,807.6369068310014,807.6369068310014,807.6369068310014,807.6369068310014,switch,letter,NA,d,1.1691837590187788,vtsPrac,808.8384204879985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,815.2454495609854,,D,139,hexagon,0.001234624010976404,,,,,1,1,,,2,,,,,,,,,811.3243115389778,811.3243115389778,811.3243115389778,811.3243115389778,812.826112693001,812.826112693001,812.826112693001,812.826112693001,812.826112693001,812.826112693001,812.826112693001,812.826112693001,repeat,letter,lettRpt,d,0.8852270460338332,vtsPrac,813.743659202999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,820.5345666729845,,U,132,triangle,0.0011519450054038316,,,,,1,0,,,2,,,,,,,,,816.2297830379975,816.2297830379975,816.2297830379975,816.2297830379975,817.7314844539796,817.7314844539796,817.7314844539796,817.7314844539796,817.7314844539796,817.7314844539796,817.7314844539796,817.7314844539796,repeat,letter,lettRpt,f,1.2796765940147452,vtsPrac,819.0327904579754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,825.4399418859975,,Y,181,star,0.001233621995197609,,,,,1,0,,,2,,,,,,,,,821.5188305689953,821.5188305689953,821.5188305689953,821.5188305689953,823.0206795079866,823.0206795079866,823.0206795079866,823.0206795079866,823.0206795079866,823.0206795079866,823.0206795079866,823.0206795079866,repeat,letter,lettRpt,f,0.8950777330028359,vtsPrac,823.9381921780005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
