LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,top_target_prac2.stopped,bott_target_prac2.stopped,target_resp_prac2.stopped,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906.7003866948653,,,W,181,star,0.0004496390465646982,,,,,1,0,,,1,905.1847393109929,,903.0430735189002,904.5327166109346,904.5327166109346,904.5327166109346,k,0.6340315460693091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.1746817140374,,918.6749376449734,F,160,hexagon,0.0027934678364545107,,,,,1,0,,,2,916.6741961359512,918.1746817140374,914.5014989988413,915.9905805669259,915.9905805669259,915.9905805669259,k,0.6516388859599829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.72834095289,,923.2284443648532,H,146,circle,-0.000840446911752224,,,,,1,0,,,2,921.2287313619163,922.72834095289,919.182387865847,920.661018922925,920.661018922925,920.661018922925,j,0.549942275043577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927.2485204630066,,,B,167,triangle,0.00015348196029663086,,,,,1,0,,,2,925.7325953659602,,923.7241042659152,925.2142751389183,925.2142751389183,925.2142751389183,k,0.49698036001063883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931.8351575250272,,932.3352259348612,U,132,star,0.0005650278180837631,,,,,1,0,,,2,930.3359763359185,931.8351575250272,928.2280292019714,929.7177460370585,929.7177460370585,929.7177460370585,j,0.594094191910699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936.5053777338471,,937.0056418660097,Y,174,circle,0.00043575093150138855,,,,,1,0,,,2,935.0060518160462,936.5053777338471,932.8314165249467,934.3211236959323,934.3211236959323,934.3211236959323,k,0.6596353189088404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941.042076474987,,941.5423611449078,D,181,triangle,4.810909740626812e-05,,,,,1,0,,,2,939.5430175669026,941.042076474987,937.5014438100625,938.991376366932,938.991376366932,938.991376366932,k,0.5234434481244534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945.8623305070214,,946.3626573169604,W,125,hexagon,0.0006578490138053894,,,,,1,0,,,2,944.3618710569572,945.8623305070214,942.0381668738555,943.5264783939347,943.5264783939347,943.5264783939347,j,0.8036417497787625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950.4660038719885,,,S,139,star,-0.0005263551138341427,,,,,1,0,,,2,948.9502029509749,,946.8586924169213,948.3467613579705,948.3467613579705,948.3467613579705,j,0.5853657370898873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954.9861203199252,,,F,160,star,0.01637639501132071,,,,,1,0,,,2,953.4847328630276,,951.4614917780273,952.933402084047,952.933402084047,952.933402084047,k,0.5331845581531525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959.5227298759855,,,H,146,circle,0.002779973903670907,,,,,1,0,,,2,958.0206018660683,959.5227298759855,955.9818945489824,957.4700239398517,957.4700239398517,957.4700239398517,j,0.5181816951371729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,1001.8028001789935,,,Y,132,triangle,0.0008113200310617685,,,,,1,0,,,3,,,,,,,,,,,,997.2630482038949,997.2630482038949,997.2630482038949,997.2630482038949,998.7493408389855,998.7493408389855,998.7493408389855,998.7493408389855,998.7665140598547,998.7665140598547,998.7665140598547,998.7665140598547,-1,letter,NA,f,1.5086795839015394,vtsPrac,1000.2894697869197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,1006.5229646710213,,1007.0229863990098,U,174,hexagon,0.01655472000129521,,,,,1,0,,,3,,,,,,,,,,,,1002.7996496369597,1002.7996496369597,1002.7996496369597,1002.7996496369597,1004.2722584658768,1004.2722584658768,1004.2722584658768,1004.2722584658768,1004.3052851660177,1004.3052851660177,1004.3052851660177,1004.3052851660177,repeat,letter,lettRpt,f,0.7325215451419353,vtsPrac,1005.0239565779921,1006.5229646710213,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,1011.643314251909,,1012.1435109360609,H,160,circle,0.0001660599373281002,,,,,1,0,,,3,,,,,,,,,,,,1007.5197543860413,1007.5197543860413,1007.5197543860413,1007.5197543860413,1009.0090983819682,1009.0090983819682,1009.0090983819682,1009.0090983819682,1009.0254924688488,1009.0254924688488,1009.0254924688488,1009.0254924688488,switch,number,numSwt,k,1.1039938419125974,vtsPrac,1010.1439241438638,1011.643314251909,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,1016.3468942709733,,1016.8467892420013,W,167,star,0.00039146491326391697,,,,,1,0,,,3,,,,,,,,,,,,1012.6396616578568,1012.6396616578568,1012.6396616578568,1012.6396616578568,1014.1293258180376,1014.1293258180376,1014.1293258180376,1014.1293258180376,1014.1455019309651,1014.1455019309651,1014.1455019309651,1014.1455019309651,switch,letter,lettSwt,f,0.6865781520027667,vtsPrac,1014.8477357700467,1016.3468942709733,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,1021.0170534478966,,1021.5170638510026,Y,132,circle,0.00022019213065505028,,,,,1,0,,,3,,,,,,,,,,,,1017.3427435529884,1017.3427435529884,1017.3427435529884,1017.3427435529884,1018.830910040997,1018.830910040997,1018.830910040997,1018.830910040997,1018.8476236688439,1018.8476236688439,1018.8476236688439,1018.8476236688439,switch,number,numSwt,j,0.6538167579565197,vtsPrac,1019.516414240934,1021.0170534478966,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,1026.0874011178967,,1026.587639993988,U,174,hexagon,0.014746793080121279,,,,,1,0,,,3,,,,,,,,,,,,1022.0293779720087,1022.0293779720087,1022.0293779720087,1022.0293779720087,1023.5178969099652,1023.5178969099652,1023.5178969099652,1023.5178969099652,1023.5344055648893,1023.5344055648893,1023.5344055648893,1023.5344055648893,repeat,number,numRpt,k,1.0408812770619988,vtsPrac,1024.5881171498913,1026.0874011178967,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,1030.8241420290433,,,H,160,circle,0.00020118500106036663,,,,,1,0,,,3,,,,,,,,,,,,1027.0835208960343,1027.0835208960343,1027.0835208960343,1027.0835208960343,1028.5715041779913,1028.5715041779913,1028.5715041779913,1028.5715041779913,1028.5880451160483,1028.5880451160483,1028.5880451160483,1028.5880451160483,repeat,number,numRpt,k,0.7343573828693479,vtsPrac,1029.3249993498903,1030.8241420290433,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,1035.5276640919037,,,W,167,triangle,0.0004999670200049877,,,,,1,0,,,3,,,,,,,,,,,,1031.8203868388664,1031.8203868388664,1031.8203868388664,1031.8203868388664,1033.3086642748676,1033.3086642748676,1033.3086642748676,1033.3086642748676,1033.3251296030357,1033.3251296030357,1033.3251296030357,1033.3251296030357,repeat,number,numRpt,k,0.6775835377629846,vtsPrac,1034.0119658198673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,1040.1646085449029,,,S,139,triangle,0.01659851404838264,,,,,1,0,,,3,,,,,,,,,,,,1036.5242531460244,1036.5242531460244,1036.5242531460244,1036.5242531460244,1037.9952578109223,1037.9952578109223,1037.9952578109223,1037.9952578109223,1038.0285507510416,1038.0285507510416,1038.0285507510416,1038.0285507510416,switch,letter,lettSwt,f,0.6490154759958386,vtsPrac,1038.6633027228527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,1044.8013654029928,,,F,174,star,0.0021737071219831705,,,,,1,0,,,3,,,,,,,,,,,,1041.160720804939,1041.160720804939,1041.160720804939,1041.160720804939,1042.6487056040205,1042.6487056040205,1042.6487056040205,1042.6487056040205,1042.6654414790682,1042.6654414790682,1042.6654414790682,1042.6654414790682,switch,number,numSwt,k,0.6198138010222465,vtsPrac,1043.3001517278608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,1049.8549887659028,,,B,181,hexagon,0.0024232170544564724,,,,,1,0,,,3,,,,,,,,,,,,1045.7979729990475,1045.7979729990475,1045.7979729990475,1045.7979729990475,1047.2856869760435,1047.2856869760435,1047.2856869760435,1047.2856869760435,1047.3022611900233,1047.3022611900233,1047.3022611900233,1047.3022611900233,switch,letter,lettSwt,d,1.0447393648792058,vtsPrac,1048.354396832874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,1054.992043624865,,,H,125,triangle,0.0017460009548813105,,,,,1,0,,,3,,,,,,,,,,,,1050.8509686789475,1050.8509686789475,1050.8509686789475,1050.8509686789475,1052.3392386899795,1052.3392386899795,1052.3392386899795,1052.3392386899795,1052.355769783957,1052.355769783957,1052.355769783957,1052.355769783957,switch,number,numSwt,j,1.1337358399759978,vtsPrac,1053.4913766710088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,1060.862656551879,,1061.3626732379198,B,174,circle,0.0018842080608010292,,,,,1,0,,,3,,,,,,,,,,,,1055.9879769228864,1055.9879769228864,1055.9879769228864,1055.9879769228864,1057.4762732540257,1057.4762732540257,1057.4762732540257,1057.4762732540257,1057.4930001250468,1057.4930001250468,1057.4930001250468,1057.4930001250468,repeat,number,numRpt,k,1.8582366059999913,vtsPrac,1059.3634935540613,1060.862656551879,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,1065.7828679280356,,,D,125,hexagon,0.0004087388515472412,,,,,1,0,,,3,,,,,,,,,,,,1061.8591561948415,1061.8591561948415,1061.8591561948415,1061.8591561948415,1063.34688120801,1063.34688120801,1063.34688120801,1063.34688120801,1063.363482243847,1063.363482243847,1063.363482243847,1063.363482243847,switch,letter,lettSwt,d,0.8922222710680217,vtsPrac,1064.2671698250342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,1070.386496329913,,,U,167,triangle,0.016817515017464757,,,,,1,0,,,3,,,,,,,,,,,,1066.7787285428494,1066.7787285428494,1066.7787285428494,1066.7787285428494,1068.2504615599755,1068.2504615599755,1068.2504615599755,1068.2504615599755,1068.2838348450605,1068.2838348450605,1068.2838348450605,1068.2838348450605,repeat,letter,lettRpt,f,0.6015271849464625,vtsPrac,1068.8837953498587,1070.386496329913,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,1075.9234911929816,,,S,160,hexagon,0.0004626929294317961,,,,,1,0,,,3,,,,,,,,,,,,1071.382305948995,1071.382305948995,1071.382305948995,1071.382305948995,1072.8708439779002,1072.8708439779002,1072.8708439779002,1072.8708439779002,1072.8873335379176,1072.8873335379176,1072.8873335379176,1072.8873335379176,switch,number,numSwt,k,1.5164065710268915,vtsPrac,1074.4077531239018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,1080.8939035329968,,1081.3940620319918,S,174,triangle,0.017122328048571944,,,,,1,0,,,3,,,,,,,,,,,,1076.9192719219718,1076.9192719219718,1076.9192719219718,1076.9192719219718,1078.391107315896,1078.391107315896,1078.391107315896,1078.391107315896,1078.4242966359016,1078.4242966359016,1078.4242966359016,1078.4242966359016,switch,letter,lettSwt,f,0.9691559148486704,vtsPrac,1079.3933652590495,1080.8939035329968,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,1085.4476669258438,,,B,139,star,-0.0008499547839164734,,,,,1,0,,,3,,,,,,,,,,,,1081.9010941709857,1081.9010941709857,1081.9010941709857,1081.9010941709857,1083.3949689080473,1083.3949689080473,1083.3949689080473,1083.3949689080473,1083.4114383689594,1083.4114383689594,1083.4114383689594,1083.4114383689594,repeat,letter,lettRpt,d,0.5210131269413978,vtsPrac,1083.9424922410399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,1089.9505633679219,,1090.4509387088474,F,160,circle,0.004032650031149387,,,,,1,0,,,3,,,,,,,,,,,,1086.4431225629523,1086.4431225629523,1086.4431225629523,1086.4431225629523,1087.931701459922,1087.931701459922,1087.931701459922,1087.931701459922,1087.948373466963,1087.948373466963,1087.948373466963,1087.948373466963,switch,number,numSwt,k,0.4846563278697431,vtsPrac,1088.4482810469344,1089.9505633679219,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,1094.537497434998,,,W,167,star,0.0003999511245638132,,,,,1,0,,,3,,,,,,,,,,,,1090.9470592448488,1090.9470592448488,1090.9470592448488,1090.9470592448488,1092.4350954098627,1092.4350954098627,1092.4350954098627,1092.4350954098627,1092.4515600139275,1092.4515600139275,1092.4515600139275,1092.4515600139275,repeat,number,numRpt,k,0.582679582061246,vtsPrac,1093.0366774050053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,1099.7244755139109,,,F,139,circle,0.0020346438977867365,,,,,1,0,,,3,,,,,,,,,,,,1095.5331808750052,1095.5331808750052,1095.5331808750052,1095.5331808750052,1097.0217351838946,1097.0217351838946,1097.0217351838946,1097.0217351838946,1097.0384928800631,1097.0384928800631,1097.0384928800631,1097.0384928800631,switch,letter,lettSwt,d,1.1828689388930798,vtsPrac,1098.2237933289725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,1104.2780481078662,,,S,174,hexagon,0.0019405209459364414,,,,,1,0,,,3,,,,,,,,,,,,1100.7206757538952,1100.7206757538952,1100.7206757538952,1100.7206757538952,1102.2087452020496,1102.2087452020496,1102.2087452020496,1102.2087452020496,1102.2255018730648,1102.2255018730648,1102.2255018730648,1102.2255018730648,repeat,letter,lettRpt,f,0.5411000880412757,vtsPrac,1102.7774869438726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,1109.0315053889062,,,H,160,triangle,0.0020060439128428698,,,,,1,0,,,3,,,,,,,,,,,,1105.2740156040527,1105.2740156040527,1105.2740156040527,1105.2740156040527,1106.7624760719482,1106.7624760719482,1106.7624760719482,1106.7624760719482,1106.7788509009406,1106.7788509009406,1106.7788509009406,1106.7788509009406,switch,number,numSwt,k,0.7467448760289699,vtsPrac,1107.5308479778469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,1114.185382572934,,,W,125,star,0.0021056081168353558,,,,,1,0,,,3,,,,,,,,,,,,1110.0277054039761,1110.0277054039761,1110.0277054039761,1110.0277054039761,1111.5158040020615,1111.5158040020615,1111.5158040020615,1111.5158040020615,1111.532620863989,1111.532620863989,1111.532620863989,1111.532620863989,switch,letter,lettSwt,f,1.1457499009557068,vtsPrac,1112.6848639119416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,1118.7871983740479,,,Y,125,hexagon,0.0019206542056053877,,,,,1,0,,,3,,,,,,,,,,,,1115.1807833858766,1115.1807833858766,1115.1807833858766,1115.1807833858766,1116.6696672739927,1116.6696672739927,1116.6696672739927,1116.6696672739927,1116.6863903258927,1116.6863903258927,1116.6863903258927,1116.6863903258927,switch,number,numSwt,j,0.5936332289129496,vtsPrac,1117.2878588000312,1118.7871983740479,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
