LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,target_resp_prac1.rt,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,2,5,29,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.6788332350552,574.6788332350552,574.6788332350552,574.6788332350552,574.6788332350552,574.6788332350552,574.6788332350552,574.6788332350552,574.6788332350552,574.6788332350552,l,1.5931362689007074,10,228,0,576.2961507400032,577.7965372420149,577.7965372420149,578.2966707720188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,2,6,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.2966707720188,578.2966707720188,578.2966707720188,578.2966707720188,578.2966707720188,578.2966707720188,578.2966707720188,578.2966707720188,578.2966707720188,578.2966707720188,l,0.6471785010071471,1,229,0,578.9672870470677,580.4663954800926,580.4663954800926,580.9662835740019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,2,7,31,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.9662835740019,580.9662835740019,580.9662835740019,580.9662835740019,580.9662835740019,580.9662835740019,580.9662835740019,580.9662835740019,580.9662835740019,580.9662835740019,a,1.232848501065746,10,239,0,582.2181944110198,583.7173396890284,583.7173396890284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,2,8,32,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.219271521084,584.219271521084,584.219271521084,584.219271521084,584.219271521084,584.219271521084,584.219271521084,584.219271521084,584.219271521084,584.219271521084,a,0.9399867240572348,10,249,0,585.1862128910143,586.6868368680589,586.6868368680589,587.18708999909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,2,9,33,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.18708999909,587.18708999909,587.18708999909,587.18708999909,587.18708999909,587.18708999909,587.18708999909,587.18708999909,587.18708999909,587.18708999909,a,0.6926523229340091,10,259,0,587.9041632500011,589.4065484621096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,2,10,34,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.9066258741077,589.9066258741077,589.9066258741077,589.9066258741077,589.9066258741077,589.9066258741077,589.9066258741077,589.9066258741077,589.9066258741077,589.9066258741077,l,0.9402268180856481,10,269,0,590.8735605271067,592.3740134150721,592.3740134150721,592.8742719190195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,2,11,35,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.8742719190195,592.8742719190195,592.8742719190195,592.8742719190195,592.8742719190195,592.8742719190195,592.8742719190195,592.8742719190195,592.8742719190195,592.8742719190195,l,1.2214137009577826,1,270,0,594.1282774530118,595.6439274250297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,3,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.1271706710104,596.1271706710104,596.1271706710104,596.1271706710104,596.1271706710104,596.1271706710104,596.1271706710104,596.1271706710104,596.1271706710104,596.1271706710104,l,0.5121647940250114,10,280,0,596.6623875080841,598.178199031041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,3,1,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.6782468591118,598.6782468591118,598.6782468591118,598.6782468591118,598.6782468591118,598.6782468591118,598.6782468591118,598.6782468591118,598.6782468591118,598.6782468591118,l,0.7136280320119113,10,290,0,599.4137500160141,600.9144829970319,600.9144829970319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,3,2,38,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.4144728970714,601.4144728970714,601.4144728970714,601.4144728970714,601.4144728970714,601.4144728970714,601.4144728970714,601.4144728970714,601.4144728970714,601.4144728970714,a,0.8169779109302908,10,300,0,602.2481002201093,603.7484958540881,603.7484958540881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,3,3,39,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.2506863910239,604.2506863910239,604.2506863910239,604.2506863910239,604.2506863910239,604.2506863910239,604.2506863910239,604.2506863910239,604.2506863910239,604.2506863910239,l,1.0606340679805726,10,310,0,605.3345079220599,606.8349328680197,606.8349328680197,607.3349082310451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,3,4,40,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.3349082310451,607.3349082310451,607.3349082310451,607.3349082310451,607.3349082310451,607.3349082310451,607.3349082310451,607.3349082310451,607.3349082310451,607.3349082310451,a,0.5043844770407304,10,320,0,607.8686125600943,609.3709664620692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,3,5,41,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.871192494058,609.871192494058,609.871192494058,609.871192494058,609.871192494058,609.871192494058,609.871192494058,609.871192494058,609.871192494058,609.871192494058,a,0.44778402301017195,10,330,0,610.3379669591086,611.8383302550064,611.8383302550064,612.3386951111024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,3,6,42,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.3386951111024,612.3386951111024,612.3386951111024,612.3386951111024,612.3386951111024,612.3386951111024,612.3386951111024,612.3386951111024,612.3386951111024,612.3386951111024,l,0.5646167619852349,10,340,0,612.9222122270148,614.4247080980567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,3,7,43,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.9247357810382,614.9247357810382,614.9247357810382,614.9247357810382,614.9247357810382,614.9247357810382,614.9247357810382,614.9247357810382,614.9247357810382,614.9247357810382,a,0.7470779829891399,10,350,0,615.6918069761014,617.1922834180295,617.1922834180295,617.6922432930442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,3,8,44,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.6922432930442,617.6922432930442,617.6922432930442,617.6922432930442,617.6922432930442,617.6922432930442,617.6922432930442,617.6922432930442,617.6922432930442,617.6922432930442,a,0.6993360940832645,10,360,0,618.4093262220267,619.9118522540666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,3,9,45,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.4119667120976,620.4119667120976,620.4119667120976,620.4119667120976,620.4119667120976,620.4119667120976,620.4119667120976,620.4119667120976,620.4119667120976,620.4119667120976,l,0.45930190896615386,1,361,0,620.8970264190575,622.395946924109,622.395946924109,622.8959425711073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,3,10,46,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.8959425711073,622.8959425711073,622.8959425711073,622.8959425711073,622.8959425711073,622.8959425711073,622.8959425711073,622.8959425711073,622.8959425711073,622.8959425711073,a,1.7435899549163878,1,362,0,624.6654999040766,626.165854751016,626.165854751016,626.6659774410073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,3,11,47,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.6659774410073,626.6659774410073,626.6659774410073,626.6659774410073,626.6659774410073,626.6659774410073,626.6659774410073,626.6659774410073,626.6659774410073,626.6659774410073,a,0.6055017829639837,1,363,0,627.2996300800005,628.7998872770695,628.7998872770695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.3552895950852,643.3552895950852,643.3552895950852,643.3552895950852,643.3552895950852,643.3552895950852,643.3552895950852,643.3552895950852,643.3552895950852,643.3552895950852,l,0.8280529020121321,10,373,1,644.2145173250465,645.7136551110307,645.7136551110307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.2137717830483,646.2137717830483,646.2137717830483,646.2137717830483,646.2137717830483,646.2137717830483,646.2137717830483,646.2137717830483,646.2137717830483,646.2137717830483,a,0.6014874689280987,10,383,1,646.8471057300922,648.34790015209,648.34790015209,648.8479948620079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.8479948620079,648.8479948620079,648.8479948620079,648.8479948620079,648.8479948620079,648.8479948620079,648.8479948620079,648.8479948620079,648.8479948620079,648.8479948620079,a,0.5916246909182519,10,393,1,649.4667667309986,650.9674622000894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,3,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.46745202702,651.46745202702,651.46745202702,651.46745202702,651.46745202702,651.46745202702,651.46745202702,651.46745202702,651.46745202702,651.46745202702,l,0.7873255559243262,1,394,1,652.2861828140449,653.8016568160383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.2868565650424,654.2868565650424,654.2868565650424,654.2868565650424,654.2868565650424,654.2868565650424,654.2868565650424,654.2868565650424,654.2868565650424,654.2868565650424,l,1.0004460740601644,1,395,1,655.3040344309993,656.8044573001098,656.8044573001098,657.3046865620418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.3046865620418,657.3046865620418,657.3046865620418,657.3046865620418,657.3046865620418,657.3046865620418,657.3046865620418,657.3046865620418,657.3046865620418,657.3046865620418,a,0.8220759970135987,10,405,1,658.1569717481034,659.6576083800755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,6,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.1577373880427,660.1577373880427,660.1577373880427,660.1577373880427,660.1577373880427,660.1577373880427,660.1577373880427,660.1577373880427,660.1577373880427,660.1577373880427,a,1.017152233980596,10,415,1,661.1915136760799,662.6919605520088,662.6919605520088,663.1919628740288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.1919628740288,663.1919628740288,663.1919628740288,663.1919628740288,663.1919628740288,663.1919628740288,663.1919628740288,663.1919628740288,663.1919628740288,663.1919628740288,a,1.4318410090636462,10,425,1,664.6441354100825,666.1450512500014,666.1450512500014,666.6451228880323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,8,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.6451228880323,666.6451228880323,666.6451228880323,666.6451228880323,666.6451228880323,666.6451228880323,666.6451228880323,666.6451228880323,666.6451228880323,666.6451228880323,a,1.0182847590185702,1,426,1,667.6960869790055,669.197985288105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,9,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.6980738400016,669.6980738400016,669.6980738400016,669.6980738400016,669.6980738400016,669.6980738400016,669.6980738400016,669.6980738400016,669.6980738400016,669.6980738400016,a,0.781434862059541,10,436,1,670.5001898630289,672.0155358390184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,10,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.5158449941082,672.5158449941082,672.5158449941082,672.5158449941082,672.5158449941082,672.5158449941082,672.5158449941082,672.5158449941082,672.5158449941082,672.5158449941082,l,0.8521307779010385,10,446,1,673.3992375010857,674.9017251150217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.4020950070117,675.4020950070117,675.4020950070117,675.4020950070117,675.4020950070117,675.4020950070117,675.4020950070117,675.4020950070117,675.4020950070117,675.4020950070117,l,1.9731605029664934,10,456,1,677.4024578760145,678.9032114600996,678.9032114600996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,1,0,12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.4052395410836,679.4052395410836,679.4052395410836,679.4052395410836,679.4052395410836,679.4052395410836,679.4052395410836,679.4052395410836,679.4052395410836,679.4052395410836,l,0.6897548889974132,1,457,1,680.1241680510575,681.6393424320268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,1,1,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.1395780050661,682.1395780050661,682.1395780050661,682.1395780050661,682.1395780050661,682.1395780050661,682.1395780050661,682.1395780050661,682.1395780050661,682.1395780050661,a,0.9722168480511755,1,458,1,683.1399484840222,684.6422639940865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,1,2,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.1424853720237,685.1424853720237,685.1424853720237,685.1424853720237,685.1424853720237,685.1424853720237,685.1424853720237,685.1424853720237,685.1424853720237,685.1424853720237,l,1.5775166020030156,1,459,1,686.7431163250003,688.2434479870135,688.2434479870135,688.7436789140338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,1,3,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.7436789140338,688.7436789140338,688.7436789140338,688.7436789140338,688.7436789140338,688.7436789140338,688.7436789140338,688.7436789140338,688.7436789140338,688.7436789140338,l,0.6071996199898422,1,460,1,689.378967148019,690.8796060070163,690.8796060070163,691.3798103610752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,1,4,16,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.3798103610752,691.3798103610752,691.3798103610752,691.3798103610752,691.3798103610752,691.3798103610752,691.3798103610752,691.3798103610752,691.3798103610752,691.3798103610752,l,0.963103951071389,10,470,1,692.3656144890701,693.8809520551004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,1,5,17,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.3662581871031,694.3662581871031,694.3662581871031,694.3662581871031,694.3662581871031,694.3662581871031,694.3662581871031,694.3662581871031,694.3662581871031,694.3662581871031,a,0.5615182990441099,10,480,1,694.9497569500236,696.4502415660536,696.4502415660536,696.9504523470532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,1,6,18,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.9504523470532,696.9504523470532,696.9504523470532,696.9504523470532,696.9504523470532,696.9504523470532,696.9504523470532,696.9504523470532,696.9504523470532,696.9504523470532,a,0.5051583290332928,1,481,1,697.4858164211037,698.9861209430965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,1,7,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.4865183160873,699.4865183160873,699.4865183160873,699.4865183160873,699.4865183160873,699.4865183160873,699.4865183160873,699.4865183160873,699.4865183160873,699.4865183160873,a,1.056587188038975,10,491,1,700.5727189111058,702.0873444860335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
