LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,fix.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,target_resp.rt,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,12,0,12,0,,,,,,,,,,,,,,,,10,1412,,,,2064.9128235089884,181,H,triangle,0.00113156798761338,,,,,1,0,,,,,,,,,,,,,2061.4254916439822,2061.4254916439822,2061.4254916439822,2061.4254916439822,2062.9273431850015,2062.9273431850015,2062.9273431850015,2062.9273431850015,2062.9273431850015,2062.9273431850015,2062.9273431850015,2062.9273431850015,,,,,repeat,number,numRpt,f,Hi,,0.45958261500345543,,5,,,,,high,2063.427929052006,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,13,0,13,0,,,,,,,,,,,,,,,,1,1413,,,,2069.517970977002,146,D,hexagon,0.0014779179764445871,,,,,1,0,,,,,,,,,,,,,2065.897128862998,2065.897128862998,2065.897128862998,2065.897128862998,2067.398858544999,2067.398858544999,2067.398858544999,2067.398858544999,2067.398858544999,2067.398858544999,2067.398858544999,2067.398858544999,,,,,repeat,number,numRpt,d,Lo,,0.5874720239953604,,5,,,,,high,2068.033260851982,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,14,0,14,0,,,,,,,,,,,,,,,,1,1414,,,,2074.006124732987,167,B,star,0.0011272180126979947,,,,,1,0,,,,,,,,,,,,,2070.5024328120053,2070.5024328120053,2070.5024328120053,2070.5024328120053,2072.0042114440002,2072.0042114440002,2072.0042114440002,2072.0042114440002,2072.0042114440002,2072.0042114440002,2072.0042114440002,2072.0042114440002,,,,,repeat,number,numRpt,f,Lo,,0.47813690500333905,,5,,,,,high,2072.5213265779894,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,15,0,15,0,,,,,,,,,,,,,,,,10,1424,,,,2078.544502039993,139,F,circle,0.0013596460048574954,,,,,1,0,,,,,,,,,,,,,2074.9907830019947,2074.9907830019947,2074.9907830019947,2074.9907830019947,2076.4923459879938,2076.4923459879938,2076.4923459879938,2076.4923459879938,2076.4923459879938,2076.4923459879938,2076.4923459879938,2076.4923459879938,,,,,repeat,number,numRpt,d,Hi,,0.502446360012982,,5,,,,,high,2077.042887699994,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,16,0,16,0,,,,,,,,,,,,,,,,10,1434,,,,2083.1161165680096,132,W,hexagon,0.0012547759979497641,,,,,1,0,,,,,,,,,,,,,2079.5288774390065,2079.5288774390065,2079.5288774390065,2079.5288774390065,2081.0306481320004,2081.0306481320004,2081.0306481320004,2081.0306481320004,2081.0306481320004,2081.0306481320004,2081.0306481320004,2081.0306481320004,,,,,repeat,number,numRpt,d,Lo,,0.5565870459831785,,5,,,,,high,2081.6311885640025,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,17,0,17,0,,,,,,,,,,,,,,,,0,1434,,,,2087.8715980289853,146,F,star,0.0013565639965236187,,,,,0,0,,,,,,,,,,,,,2084.1006821079936,2084.1006821079936,2084.1006821079936,2084.1006821079936,2085.602319581987,2085.602319581987,2085.602319581987,2085.602319581987,2085.602319581987,2085.602319581987,2085.602319581987,2085.602319581987,,,,,repeat,number,NA,f,Lo,,0.7446420750056859,,5,,,,,high,2086.3867607179855,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,18,0,18,0,,,,,,,,,,,,,,,,10,1444,,,,2092.526494232996,181,U,circle,0.0014346629905048758,,,,,1,1,,,,,,,,,,,,,2088.856536236999,2088.856536236999,2088.856536236999,2088.856536236999,2090.357595349982,2090.357595349982,2090.357595349982,2090.357595349982,2090.357595349982,2090.357595349982,2090.357595349982,2090.357595349982,,,,,repeat,number,numRpt,f,Hi,,0.6453116280026734,,5,,,,,high,2091.0418438790075,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,19,0,19,0,,,,,,,,,,,,,,,,10,1454,,,,2097.465529278008,167,S,triangle,0.0011090759944636375,,,,,1,0,,,,,,,,,,,,,2093.5111989669967,2093.5111989669967,2093.5111989669967,2093.5111989669967,2095.0127401599893,2095.0127401599893,2095.0127401599893,2095.0127401599893,2095.0127401599893,2095.0127401599893,2095.0127401599893,2095.0127401599893,,,,,repeat,number,numRpt,f,Hi,,0.9254845569957979,,5,,,,,high,2095.980438642,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,20,0,20,0,,,,,,,,,,,,,,,,10,1464,,,,2102.520946376986,174,H,triangle,0.0013277609832584858,,,,,1,0,,,,,,,,,,,,,2098.4497684089874,2098.4497684089874,2098.4497684089874,2098.4497684089874,2099.951608442003,2099.951608442003,2099.951608442003,2099.951608442003,2099.951608442003,2099.951608442003,2099.951608442003,2099.951608442003,,,,,repeat,number,numRpt,f,Hi,,1.027332716010278,,5,,,,,high,2101.019339263992,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,21,0,21,0,,,,,,,,,,,,,,,,0,1464,,,,2106.6586127300106,160,D,star,0.0011946659942623228,,,,,0,0,,,,,,,,,,,,,2103.488719469984,2103.488719469984,2103.488719469984,2103.488719469984,2104.990280589991,2104.990280589991,2104.990280589991,2104.990280589991,2104.990280589991,2104.990280589991,2104.990280589991,2104.990280589991,,,,,repeat,number,NA,d,Hi,,0.14077228601672687,,5,,,,,high,2105.1738128069846,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,22,0,22,0,,,,,,,,,,,,,,,,10,1474,,,,2111.097031712008,139,Y,circle,0.0013054879964329302,,,,,1,1,,,,,,,,,,,,,2107.6432178599935,2107.6432178599935,2107.6432178599935,2107.6432178599935,2109.144877081999,2109.144877081999,2109.144877081999,2109.144877081999,2109.144877081999,2109.144877081999,2109.144877081999,2109.144877081999,,,,,repeat,number,numRpt,d,Hi,,0.40160575599293225,,5,,,,,high,2109.5953410369984,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,23,0,23,0,,,,,,,,,,,,,,,,1,1475,,,,2115.6353263589845,125,B,hexagon,0.0012356480001471937,,,,,1,0,,,,,,,,,,,,,2112.0816263720044,2112.0816263720044,2112.0816263720044,2112.0816263720044,2113.583079801989,2113.583079801989,2113.583079801989,2113.583079801989,2113.583079801989,2113.583079801989,2113.583079801989,2113.583079801989,,,,,repeat,number,numRpt,d,Lo,,0.5238644600030966,,5,,,,,high,2114.1507099349983,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,24,0,24,0,,,,,,,,,,,,,,,,1,1476,,,,2120.107074333995,139,D,hexagon,0.0013105029938742518,,,,,1,0,,,,,,,,,,,,,2116.6197878780076,2116.6197878780076,2116.6197878780076,2116.6197878780076,2118.1216409899935,2118.1216409899935,2118.1216409899935,2118.1216409899935,2118.1216409899935,2118.1216409899935,2118.1216409899935,2118.1216409899935,,,,,repeat,number,numRpt,d,Lo,,0.4574194620072376,,5,,,,,high,2118.622017746995,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,25,0,25,0,,,,,,,,,,,,,,,,1,1477,,,,2124.6119353589893,174,H,triangle,0.0012462279992178082,,,,,1,0,,,,,,,,,,,,,2121.0913583799847,2121.0913583799847,2121.0913583799847,2121.0913583799847,2122.5931729339936,2122.5931729339936,2122.5931729339936,2122.5931729339936,2122.5931729339936,2122.5931729339936,2122.5931729339936,2122.5931729339936,,,,,repeat,number,numRpt,f,Hi,,0.49960336700314656,,5,,,,,high,2123.1269998149946,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,26,0,26,0,,,,,,,,,,,,,,,,1,1478,,,,2129.0839410939952,160,F,circle,0.0011827249836642295,,,,,1,0,,,,,,,,,,,,,2125.5966537229833,2125.5966537229833,2125.5966537229833,2125.5966537229833,2127.0980825620063,2127.0980825620063,2127.0980825620063,2127.0980825620063,2127.0980825620063,2127.0980825620063,2127.0980825620063,2127.0980825620063,,,,,repeat,number,numRpt,f,Hi,,0.4656648809905164,,5,,,,,high,2127.598622821999,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,27,0,27,0,,,,,,,,,,,,,,,,1,1479,,,,2133.7055153769907,167,U,star,0.0013348230277188122,,,,,1,0,,,,,,,,,,,,,2130.067933713988,2130.067933713988,2130.067933713988,2130.067933713988,2131.569918852998,2131.569918852998,2131.569918852998,2131.569918852998,2131.569918852998,2131.569918852998,2131.569918852998,2131.569918852998,,,,,repeat,number,numRpt,f,Lo,,0.6087045269960072,,5,,,,,high,2132.220548866986,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,28,0,28,0,,,,,,,,,,,,,,,,1,1480,,,,2138.5440384490066,132,B,star,0.0013037339958827943,,,,,1,0,,,,,,,,,,,,,2134.689884497988,2134.689884497988,2134.689884497988,2134.689884497988,2136.191465826996,2136.191465826996,2136.191465826996,2136.191465826996,2136.191465826996,2136.191465826996,2136.191465826996,2136.191465826996,,,,,repeat,number,numRpt,d,Lo,,0.8277792829903774,,5,,,,,high,2137.059213576984,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,29,0,29,0,,,,,,,,,,,,,,,,1,1481,,,,2143.115614649985,125,S,hexagon,0.0012793309870176017,,,,,1,0,,,,,,,,,,,,,2139.528355549992,2139.528355549992,2139.528355549992,2139.528355549992,2141.029954803991,2141.029954803991,2141.029954803991,2141.029954803991,2141.029954803991,2141.029954803991,2141.029954803991,2141.029954803991,,,,,repeat,number,numRpt,d,Lo,,0.53496257198276,,5,,,,,high,2141.613819621998,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,30,0,30,0,,,,,,,,,,,,,,,,10,1491,,,,2147.6539285699837,146,Y,triangle,0.001063077012076974,,,,,1,0,,,,,,,,,,,,,2144.100108179002,2144.100108179002,2144.100108179002,2144.100108179002,2145.6017281689856,2145.6017281689856,2145.6017281689856,2145.6017281689856,2145.6017281689856,2145.6017281689856,2145.6017281689856,2145.6017281689856,,,,,repeat,number,numRpt,d,Hi,,0.5130861619836651,,5,,,,,high,2146.1524546839937,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,31,0,31,0,,,,,,,,,,,,,,,,10,1501,,,,2152.2592563630024,181,W,circle,0.0012242569937370718,,,,,1,0,,,,,,,,,,,,,2148.6218119419937,2148.6218119419937,2148.6218119419937,2148.6218119419937,2150.1234925239987,2150.1234925239987,2150.1234925239987,2150.1234925239987,2150.1234925239987,2150.1234925239987,2150.1234925239987,2150.1234925239987,,,,,repeat,number,numRpt,f,Hi,,0.5845438189862762,,5,,,,,high,2150.7575615829846,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,1,1502,,,,2176.185569858004,160,W,hexagon,0.0020010849984828383,,,,,1,0,,,,,,,,,,,,,2172.214451404987,2172.214451404987,2172.214451404987,2172.214451404987,2173.716082619998,2173.716082619998,2173.716082619998,2173.716082619998,2173.716082619998,2173.716082619998,2173.716082619998,2173.716082619998,,,,,switch,letter,lettSwt,k,Lo,,0.9190069269970991,,6,,,space,2.4079296269919723,high,2174.68396687301,2176.185569858004,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,10,1512,,,,2180.5904185719846,139,D,circle,0.0010537099733483046,,,,,1,0,,,,,,,,,,,,,2177.1700782819826,2177.1700782819826,2177.1700782819826,2177.1700782819826,2178.6716758719995,2178.6716758719995,2178.6716758719995,2178.6716758719995,2178.6716758719995,2178.6716758719995,2178.6716758719995,2178.6716758719995,,,,,repeat,letter,lettRpt,j,Hi,,0.3954612409870606,,6,,,,,high,2179.105591712985,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,1,1513,,,,2185.1955473299895,146,S,star,0.0011629209911916405,,,,,1,0,,,,,,,,,,,,,2181.57477029899,2181.57477029899,2181.57477029899,2181.57477029899,2183.076538549998,2183.076538549998,2183.076538549998,2183.076538549998,2183.076538549998,2183.076538549998,2183.076538549998,2183.076538549998,,,,,repeat,letter,lettRpt,k,Lo,,0.5905030840076506,,6,,,,,high,2183.710412777,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,0,3,0,,,,,,,,,,,,,,,,10,1523,,,,2189.5838263600017,125,Y,triangle,0.0011512049823068082,,,,,1,0,,,,,,,,,,,,,2186.179946222983,2186.179946222983,2186.179946222983,2186.179946222983,2187.6817246979917,2187.6817246979917,2187.6817246979917,2187.6817246979917,2187.6817246979917,2187.6817246979917,2187.6817246979917,2187.6817246979917,,,,,repeat,letter,lettRpt,k,Hi,,0.3764797850162722,,6,,,,,high,2188.098928681982,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,4,0,4,0,,,,,,,,,,,,,,,,10,1533,,,,2194.372441424988,167,U,triangle,0.001204066997161135,,,,,1,0,,,,,,,,,,,,,2190.5679856429924,2190.5679856429924,2190.5679856429924,2190.5679856429924,2192.0698610619875,2192.0698610619875,2192.0698610619875,2192.0698610619875,2192.0698610619875,2192.0698610619875,2192.0698610619875,2192.0698610619875,,,,,repeat,letter,lettRpt,k,Hi,,0.7655714379798155,,6,,,,,high,2192.8707493699912,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,5,0,5,0,,,,,,,,,,,,,,,,1,1534,,,,2198.9605483519845,132,H,circle,0.0010177179938182235,,,,,1,0,,,,,,,,,,,,,2195.3401394340035,2195.3401394340035,2195.3401394340035,2195.3401394340035,2196.841788307007,2196.841788307007,2196.841788307007,2196.841788307007,2196.841788307007,2196.841788307007,2196.841788307007,2196.841788307007,,,,,repeat,letter,lettRpt,j,Hi,,0.5684770590160042,,6,,,,,high,2197.4591171990032,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,6,0,6,0,,,,,,,,,,,,,,,,10,1544,,,,2203.5823897540104,181,F,hexagon,0.0013384939811658114,,,,,1,0,,,,,,,,,,,,,2199.9451975779957,2199.9451975779957,2199.9451975779957,2199.9451975779957,2201.4467307739833,2201.4467307739833,2201.4467307739833,2201.4467307739833,2201.4467307739833,2201.4467307739833,2201.4467307739833,2201.4467307739833,,,,,repeat,letter,lettRpt,j,Lo,,0.6122517039766535,,6,,,,,high,2202.097525560006,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,7,0,7,0,,,,,,,,,,,,,,,,1,1545,,,,2208.3043623020058,174,B,star,0.0013933540030848235,,,,,1,0,,,,,,,,,,,,,2204.566759927984,2204.566759927984,2204.566759927984,2204.566759927984,2206.0684752099914,2206.0684752099914,2206.0684752099914,2206.0684752099914,2206.0684752099914,2206.0684752099914,2206.0684752099914,2206.0684752099914,,,,,repeat,letter,lettRpt,j,Lo,,0.7096649809973314,,6,,,,,high,2206.8194127239985,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,8,0,8,0,,,,,,,,,,,,,,,,1,1546,,,,2212.8095207150036,160,W,circle,0.0020364880037959665,,,,,1,0,,,,,,,,,,,,,2209.288802241994,2209.288802241994,2209.288802241994,2209.288802241994,2210.7906294440036,2210.7906294440036,2210.7906294440036,2210.7906294440036,2210.7906294440036,2210.7906294440036,2210.7906294440036,2210.7906294440036,,,,,repeat,letter,lettRpt,k,Hi,,0.49236717901658267,,6,,,,,high,2211.324261976988,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,9,0,9,0,,,,,,,,,,,,,,,,1,1547,,,,2217.5143968519988,139,D,hexagon,0.001421569992089644,,,,,1,0,,,,,,,,,,,,,2213.7937207600044,2213.7937207600044,2213.7937207600044,2213.7937207600044,2215.295397492009,2215.295397492009,2215.295397492009,2215.295397492009,2215.295397492009,2215.295397492009,2215.295397492009,2215.295397492009,,,,,repeat,letter,lettRpt,j,Lo,,0.6911914459778927,,6,,,,,high,2216.0294538349845,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,10,0,10,0,,,,,,,,,,,,,,,,1,1548,,,,2222.052709206997,146,S,star,0.0011127499747090042,,,,,1,0,,,,,,,,,,,,,2218.4990066419996,2218.4990066419996,2218.4990066419996,2218.4990066419996,2220.0004643749853,2220.0004643749853,2220.0004643749853,2220.0004643749853,2220.0004643749853,2220.0004643749853,2220.0004643749853,2220.0004643749853,,,,,repeat,letter,lettRpt,k,Lo,,0.5239231149898842,,6,,,,,high,2220.5677030470106,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,11,0,11,0,,,,,,,,,,,,,,,,10,1558,,,,2226.624498772988,125,Y,triangle,0.0010981690138578415,,,,,1,0,,,,,,,,,,,,,2223.0372804680082,2223.0372804680082,2223.0372804680082,2223.0372804680082,2224.5388140069845,2224.5388140069845,2224.5388140069845,2224.5388140069845,2224.5388140069845,2224.5388140069845,2224.5388140069845,2224.5388140069845,,,,,repeat,letter,lettRpt,k,Hi,,0.5601341539877467,,6,,,,,high,2225.139599608985,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,12,0,12,0,,,,,,,,,,,,,,,,1,1559,,,,2231.396392392984,167,U,star,0.0014239029842428863,,,,,1,0,,,,,,,,,,,,,2227.608707678999,2227.608707678999,2227.608707678999,2227.608707678999,2229.1104325070046,2229.1104325070046,2229.1104325070046,2229.1104325070046,2229.1104325070046,2229.1104325070046,2229.1104325070046,2229.1104325070046,,,,,repeat,letter,lettRpt,k,Lo,,0.7645740699954331,,6,,,,,high,2229.9116514339985,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,13,0,13,0,,,,,,,,,,,,,,,,10,1569,,,,2236.3852360729943,132,H,circle,0.0012132010015193373,,,,,1,0,,,,,,,,,,,,,2232.380953432992,2232.380953432992,2232.380953432992,2232.380953432992,2233.882571831986,2233.882571831986,2233.882571831986,2233.882571831986,2233.882571831986,2233.882571831986,2233.882571831986,2233.882571831986,,,,,repeat,letter,lettRpt,j,Hi,,0.9756389619724359,,6,,,,,high,2234.9003022240067,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,14,0,14,0,,,,,,,,,,,,,,,,1,1570,,,,2241.5743278989976,181,F,hexagon,0.001260708988411352,,,,,1,0,,,,,,,,,,,,,2237.3698146950046,2237.3698146950046,2237.3698146950046,2237.3698146950046,2238.8713980249886,2238.8713980249886,2238.8713980249886,2238.8713980249886,2238.8713980249886,2238.8713980249886,2238.8713980249886,2238.8713980249886,,,,,repeat,letter,lettRpt,j,Lo,,1.1790554120088927,,6,,,,,high,2240.089602672,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
