LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,fix.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,3101.750818032073,,U,174,circle,0.001451592892408371,,,,,,,,,1,0,,2,,,,,,,,,,,3098.1967414100654,3098.1967414100654,3098.1967414100654,3098.1967414100654,3099.698633932043,3099.698633932043,3099.698633932043,3099.698633932043,3099.698633932043,3099.698633932043,3099.698633932043,3099.698633932043,repeat,letter,lettRpt,f,0.525084595894441,vtsPrac,3100.248995680129,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,3106.372520911973,,D,160,circle,0.0013060560449957848,,,,,,,,,1,0,,2,,,,,,,,,,,3102.73500152817,3102.73500152817,3102.73500152817,3102.73500152817,3104.236960376147,3104.236960376147,3104.236960376147,3104.236960376147,3104.236960376147,3104.236960376147,3104.236960376147,3104.236960376147,repeat,letter,lettRpt,d,0.6013045308645815,vtsPrac,3104.870696897153,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,3111.1613271350507,,Y,139,star,0.0011465409770607948,,,,,,,,,1,0,,2,,,,,,,,,,,3107.357056887122,3107.357056887122,3107.357056887122,3107.357056887122,3108.858736470109,3108.858736470109,3108.858736470109,3108.858736470109,3108.858736470109,3108.858736470109,3108.858736470109,3108.858736470109,switch,number,numSwt,j,0.7704807347618043,vtsPrac,3109.659534950042,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,3115.5660499620717,,Y,181,hexagon,0.001600049901753664,,,,,,,,,1,0,,2,,,,,,,,,,,3112.145741363056,3112.145741363056,3112.145741363056,3112.145741363056,3113.6470767471474,3113.6470767471474,3113.6470767471474,3113.6470767471474,3113.6470767471474,3113.6470767471474,3113.6470767471474,3113.6470767471474,switch,letter,lettSwt,f,0.3934642788954079,vtsPrac,3114.0642738770694,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,3120.1710306771565,,H,146,triangle,0.0011014752089977264,,,,,,,,,1,0,,2,,,,,,,,,,,3116.550330418162,3116.550330418162,3116.550330418162,3116.550330418162,3118.0520344830584,3118.0520344830584,3118.0520344830584,3118.0520344830584,3118.0520344830584,3118.0520344830584,3118.0520344830584,3118.0520344830584,switch,number,numSwt,j,0.5904233078472316,vtsPrac,3118.6693192331586,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,3124.6426467101555,,S,132,circle,0.0009732639882713556,,,,,,,,,1,0,,2,,,,,,,,,,,3121.155419346178,3121.155419346178,3121.155419346178,3121.155419346178,3122.657223802991,3122.657223802991,3122.657223802991,3122.657223802991,3122.657223802991,3122.657223802991,3122.657223802991,3122.657223802991,repeat,number,numRpt,j,0.45171652385033667,vtsPrac,3123.1409131430555,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,3129.097514691064,,F,167,star,0.0012994189746677876,,,,,,,,,1,0,,2,,,,,,,,,,,3125.627244457137,3125.627244457137,3125.627244457137,3125.627244457137,3127.1287736119702,3127.1287736119702,3127.1287736119702,3127.1287736119702,3127.1287736119702,3127.1287736119702,3127.1287736119702,3127.1287736119702,switch,letter,lettSwt,d,0.4456630968488753,vtsPrac,3127.5956538720056,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,3133.6859243111685,,F,167,star,0.0012819550465792418,,,,,,,,,1,0,,2,,,,,,,,,,,3130.081911717076,3130.081911717076,3130.081911717076,3130.081911717076,3131.583639617078,3131.583639617078,3131.583639617078,3131.583639617078,3131.583639617078,3131.583639617078,3131.583639617078,3131.583639617078,repeat,letter,lettRpt,d,0.5824952449183911,vtsPrac,3132.184315677965,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,3138.1744200580288,,B,160,triangle,0.0013471799902617931,,,,,,,,,1,0,,2,,,,,,,,,,,3134.670446088072,3134.670446088072,3134.670446088072,3134.670446088072,3136.172205303097,3136.172205303097,3136.172205303097,3136.172205303097,3136.172205303097,3136.172205303097,3136.172205303097,3136.172205303097,repeat,letter,lettRpt,d,0.4702194379642606,vtsPrac,3136.6725140830968,3138.1744200580288,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,3142.6125331311487,,H,139,hexagon,0.0010776908602565527,,,,,,,,,1,0,,2,,,,,,,,,,,3139.158794985153,3139.158794985153,3139.158794985153,3139.158794985153,3140.660329382168,3140.660329382168,3140.660329382168,3140.660329382168,3140.660329382168,3140.660329382168,3140.660329382168,3140.660329382168,switch,number,numSwt,j,0.4177824219223112,vtsPrac,3141.11075415113,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,3147.1342461169697,,Y,181,circle,0.0013894429430365562,,,,,,,,,1,0,,2,,,,,,,,,,,3143.5970657521393,3143.5970657521393,3143.5970657521393,3143.5970657521393,3145.0986483129673,3145.0986483129673,3145.0986483129673,3145.0986483129673,3145.0986483129673,3145.0986483129673,3145.0986483129673,3145.0986483129673,repeat,number,numRpt,k,0.5012216558679938,vtsPrac,3145.632236703066,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,3151.655731776962,,D,139,triangle,0.0012760402169078588,,,,,,,,,1,0,,2,,,,,,,,,,,3148.1186034830753,3148.1186034830753,3148.1186034830753,3148.1186034830753,3149.6201727960724,3149.6201727960724,3149.6201727960724,3149.6201727960724,3149.6201727960724,3149.6201727960724,3149.6201727960724,3149.6201727960724,switch,letter,lettSwt,d,0.5121308607049286,vtsPrac,3150.1540582601447,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,3156.1608414209913,,H,181,star,0.0011893699411302805,,,,,,,,,1,0,,2,,,,,,,,,,,3152.6401585661806,3152.6401585661806,3152.6401585661806,3152.6401585661806,3154.1420028279535,3154.1420028279535,3154.1420028279535,3154.1420028279535,3154.1420028279535,3154.1420028279535,3154.1420028279535,3154.1420028279535,switch,number,numSwt,k,0.49134127190336585,vtsPrac,3154.6593520820606,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,3160.682450406952,,F,174,triangle,0.0011477838270366192,,,,,,,,,1,0,,2,,,,,,,,,,,3157.145162836183,3157.145162836183,3157.145162836183,3157.145162836183,3158.646887046052,3158.646887046052,3158.646887046052,3158.646887046052,3158.646887046052,3158.646887046052,3158.646887046052,3158.646887046052,switch,letter,lettSwt,d,0.50931676174514,vtsPrac,3159.180738090072,3160.682450406952,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,3165.270918808179,,S,160,circle,0.0011089800391346216,,,,,,,,,1,0,,2,,,,,,,,,,,3161.6669454821385,3161.6669454821385,3161.6669454821385,3161.6669454821385,3163.168419777183,3163.168419777183,3163.168419777183,3163.168419777183,3163.168419777183,3163.168419777183,3163.168419777183,3163.168419777183,repeat,letter,lettRpt,f,0.5776531167794019,vtsPrac,3163.769398508128,3165.270918808179,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,3169.6256662961096,,F,181,hexagon,0.001158962957561016,,,,,,,,,1,0,,2,,,,,,,,,,,3166.2553216130473,3166.2553216130473,3166.2553216130473,3166.2553216130473,3167.7569870201405,3167.7569870201405,3167.7569870201405,3167.7569870201405,3167.7569870201405,3167.7569870201405,3167.7569870201405,3167.7569870201405,repeat,letter,lettRpt,d,0.3430336357560009,vtsPrac,3168.1240770411678,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,3174.064058808144,,U,146,circle,0.0010630858596414328,,,,,,,,,1,0,,2,,,,,,,,,,,3170.610151576111,3170.610151576111,3170.610151576111,3170.610151576111,3172.1115710071754,3172.1115710071754,3172.1115710071754,3172.1115710071754,3172.1115710071754,3172.1115710071754,3172.1115710071754,3172.1115710071754,repeat,letter,lettRpt,f,0.42121753585524857,vtsPrac,3172.5622823031154,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,3178.5522296780255,,Y,139,triangle,0.0013530030846595764,,,,,,,,,1,0,,2,,,,,,,,,,,3175.0484954381827,3175.0484954381827,3175.0484954381827,3175.0484954381827,3176.5500107370317,3176.5500107370317,3176.5500107370317,3176.5500107370317,3176.5500107370317,3176.5500107370317,3176.5500107370317,3176.5500107370317,repeat,letter,lettRpt,f,0.47306114598177373,vtsPrac,3177.0507209179923,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,3182.9404706279747,,W,167,hexagon,0.0013152800966054201,,,,,,,,,1,0,,2,,,,,,,,,,,3179.5365284429863,3179.5365284429863,3179.5365284429863,3179.5365284429863,3181.0384208881296,3181.0384208881296,3181.0384208881296,3181.0384208881296,3181.0384208881296,3181.0384208881296,3181.0384208881296,3181.0384208881296,switch,number,numSwt,k,0.3728743689134717,vtsPrac,3181.438938349951,,,,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,3210.9379409370013,,Y,139,star,0.0023746800143271685,,,,,,,,,1,0,,,,,,,,,,,,,3207.1670851670206,3207.1670851670206,3207.1670851670206,3207.1670851670206,3208.6685854899697,3208.6685854899697,3208.6685854899697,3208.6685854899697,3208.6685854899697,3208.6685854899697,3208.6685854899697,3208.6685854899697,switch,letter,lettSwt,f,0.7352142890449613,noRew,,,0,3209.4360924251378,3210.9379409370013,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,3215.476743275067,,W,132,circle,0.001196736004203558,,,,,,,,,1,0,,,,,,,,,,,,,3211.9220520181116,3211.9220520181116,3211.9220520181116,3211.9220520181116,3213.423742662184,3213.423742662184,3213.423742662184,3213.423742662184,3213.423742662184,3213.423742662184,3213.423742662184,3213.423742662184,repeat,letter,lettRpt,f,0.5245681768283248,noRew,,,0,3213.9745087311603,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,3219.9979248570744,,H,181,hexagon,0.0016334340907633305,,,,,,,,,1,0,,,,,,,,,,,,,3216.4607093581,3216.4607093581,3216.4607093581,3216.4607093581,3217.9620154160075,3217.9620154160075,3217.9620154160075,3217.9620154160075,3217.9620154160075,3217.9620154160075,3217.9620154160075,3217.9620154160075,repeat,letter,lettRpt,d,0.5078540768008679,noRew,,,0,3218.4958869111724,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,3224.703071196098,,U,167,circle,0.0013917181640863419,,,,,,,,,1,0,,,,,,,,,,,,,3220.982059671078,3220.982059671078,3220.982059671078,3220.982059671078,3222.4840163781773,3222.4840163781773,3222.4840163781773,3222.4840163781773,3222.4840163781773,3222.4840163781773,3222.4840163781773,3222.4840163781773,switch,number,numSwt,k,0.6896580427419394,noRew,,,0,3223.2013430721126,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,3229.1413055870216,,Y,139,star,0.0012251089792698622,,,,,,,,,1,0,,,,,,,,,,,,,3225.6874965471216,3225.6874965471216,3225.6874965471216,3225.6874965471216,3227.189117703121,3227.189117703121,3227.189117703121,3227.189117703121,3227.189117703121,3227.189117703121,3227.189117703121,3227.189117703121,repeat,number,numRpt,j,0.418257346842438,noRew,,,0,3227.6398409060203,3229.1413055870216,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,3233.6628982000984,,W,132,circle,0.0012816900853067636,,,,,,,,,1,0,,,,,,,,,,,,,3230.1256660970394,3230.1256660970394,3230.1256660970394,3230.1256660970394,3231.6272537910845,3231.6272537910845,3231.6272537910845,3231.6272537910845,3231.6272537910845,3231.6272537910845,3231.6272537910845,3231.6272537910845,switch,letter,lettSwt,f,0.5121800408232957,noRew,,,0,3232.161214203108,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,3238.0345016021747,,H,181,triangle,0.0014598139096051455,,,,,,,,,1,0,,,,,,,,,,,,,3234.647569576977,3234.647569576977,3234.647569576977,3234.647569576977,3236.1492548079696,3236.1492548079696,3236.1492548079696,3236.1492548079696,3236.1492548079696,3236.1492548079696,3236.1492548079696,3236.1492548079696,repeat,letter,lettRpt,d,0.3566667907871306,noRew,,,0,3236.532720525982,3238.0345016021747,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,3242.6227817200124,,U,167,hexagon,0.001106909941881895,,,,,,,,,1,0,,,,,,,,,,,,,3239.0190158421174,3239.0190158421174,3239.0190158421174,3239.0190158421174,3240.520562580088,3240.520562580088,3240.520562580088,3240.520562580088,3240.520562580088,3240.520562580088,3240.520562580088,3240.520562580088,switch,number,numSwt,k,0.5742211248725653,noRew,,,0,3241.12125115213,3242.6227817200124,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,3247.0442260000855,,W,125,circle,0.001268449006602168,,,,,,,,,1,0,,,,,,,,,,,,,3243.6071992481593,3243.6071992481593,3243.6071992481593,3243.6071992481593,3245.1089633700904,3245.1089633700904,3245.1089633700904,3245.1089633700904,3245.1089633700904,3245.1089633700904,3245.1089633700904,3245.1089633700904,repeat,number,numRpt,j,0.40741763077676296,noRew,,,0,3245.5426739980467,3247.0442260000855,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,3251.5492935630027,,D,160,hexagon,0.001194709911942482,,,,,,,,,1,0,,,,,,,,,,,,,3248.028795933118,3248.028795933118,3248.028795933118,3248.028795933118,3249.53039320698,3249.53039320698,3249.53039320698,3249.53039320698,3249.53039320698,3249.53039320698,3249.53039320698,3249.53039320698,repeat,number,numRpt,k,0.4863617329392582,noRew,,,0,3250.0477168071084,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,3255.937642140081,,F,174,star,0.0011551110073924065,,,,,,,,,1,0,,,,,,,,,,,,,3252.5337241520174,3252.5337241520174,3252.5337241520174,3252.5337241520174,3254.0352910410147,3254.0352910410147,3254.0352910410147,3254.0352910410147,3254.0352910410147,3254.0352910410147,3254.0352910410147,3254.0352910410147,repeat,number,numRpt,k,0.3828646899200976,noRew,,,0,3254.435658829985,3255.937642140081,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,3260.342501346022,,Y,139,circle,0.00115140900015831,,,,,,,,,1,0,,,,,,,,,,,,,3256.9220275771804,3256.9220275771804,3256.9220275771804,3256.9220275771804,3258.423523579957,3258.423523579957,3258.423523579957,3258.423523579957,3258.423523579957,3258.423523579957,3258.423523579957,3258.423523579957,repeat,number,numRpt,j,0.3917827547993511,noRew,,,0,3258.840764247114,3260.342501346022,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,3264.8144982180092,,H,139,hexagon,0.0010585100390017033,,,,,,,,,1,0,,,,,,,,,,,,,3261.3270452620927,3261.3270452620927,3261.3270452620927,3261.3270452620927,3262.82844071812,3262.82844071812,3262.82844071812,3262.82844071812,3262.82844071812,3262.82844071812,3262.82844071812,3262.82844071812,switch,letter,lettSwt,d,0.4530206269118935,noRew,,,0,3263.3125052300747,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,3269.335683327168,,B,160,triangle,0.001309175044298172,,,,,,,,,1,0,,,,,,,,,,,,,3265.798414696008,3265.798414696008,3265.798414696008,3265.798414696008,3267.2999462771695,3267.2999462771695,3267.2999462771695,3267.2999462771695,3267.2999462771695,3267.2999462771695,3267.2999462771695,3267.2999462771695,repeat,letter,lettRpt,d,0.5055335089564323,noRew,,,0,3267.833816592116,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,3273.7070656879805,,S,174,circle,0.0013571770396083593,,,,,,,,,1,0,,,,,,,,,,,,,3270.3202386770863,3270.3202386770863,3270.3202386770863,3270.3202386770863,3271.8217948910315,3271.8217948910315,3271.8217948910315,3271.8217948910315,3271.8217948910315,3271.8217948910315,3271.8217948910315,3271.8217948910315,repeat,letter,lettRpt,f,0.3596808179281652,noRew,,,0,3272.20527134696,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,0,855,,,3278.1119696709793,,W,125,triangle,0.0015105500351637602,,,,,,,,,1,0,,,,,,,,,,,,,3274.6916596780065,3274.6916596780065,3274.6916596780065,3274.6916596780065,3276.193260685075,3276.193260685075,3276.193260685075,3276.193260685075,3276.193260685075,3276.193260685075,3276.193260685075,3276.193260685075,switch,number,numSwt,j,0.38782430277206004,noRew,,,0,3276.610376171069,,,,,,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
