LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,3,1,37,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1143.3679336410132,1143.3679336410132,1143.3679336410132,1143.3679336410132,1143.3679336410132,1143.3679336410132,1143.3679336410132,1143.3679336410132,1143.3679336410132,1143.3679336410132,l,2.438508051011013,10,209,0,1145.8374904230004,,1147.3390338630124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,3,2,38,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1147.839522727998,1147.839522727998,1147.839522727998,1147.839522727998,1147.839522727998,1147.839522727998,1147.839522727998,1147.839522727998,1147.839522727998,1147.839522727998,a,2.0629648710018955,10,219,0,1149.9252669630223,,1151.4270666149969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,3,3,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1151.9275213720102,1151.9275213720102,1151.9275213720102,1151.9275213720102,1151.9275213720102,1151.9275213720102,1151.9275213720102,1151.9275213720102,1151.9275213720102,1151.9275213720102,a,3.4784957619849592,1,220,0,1155.4314771250065,1156.9329149800178,1156.9329149800178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,3,4,40,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1157.4334274280118,1157.4334274280118,1157.4334274280118,1157.4334274280118,1157.4334274280118,1157.4334274280118,1157.4334274280118,1157.4334274280118,1157.4334274280118,1157.4334274280118,l,1.4597016810148489,1,221,0,1158.91847331202,,1160.4203374360222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,3,5,41,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1160.9208638980053,1160.9208638980053,1160.9208638980053,1160.9208638980053,1160.9208638980053,1160.9208638980053,1160.9208638980053,1160.9208638980053,1160.9208638980053,1160.9208638980053,a,0.9972361859981902,1,222,0,1161.9387330450118,,1163.4401798120234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,3,6,42,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1163.940655895014,1163.940655895014,1163.940655895014,1163.940655895014,1163.940655895014,1163.940655895014,1163.940655895014,1163.940655895014,1163.940655895014,1163.940655895014,a,0.8253366529825144,1,223,0,1164.7916215830192,,1166.2934073720244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,3,7,43,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1166.7938379950065,1166.7938379950065,1166.7938379950065,1166.7938379950065,1166.7938379950065,1166.7938379950065,1166.7938379950065,1166.7938379950065,1166.7938379950065,1166.7938379950065,l,0.6029765570128802,1,224,0,1167.4281418230094,,1168.929681892012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,3,8,44,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1169.4303175850073,1169.4303175850073,1169.4303175850073,1169.4303175850073,1169.4303175850073,1169.4303175850073,1169.4303175850073,1169.4303175850073,1169.4303175850073,1169.4303175850073,l,1.2296559030073695,10,234,0,1170.681619592011,,1172.1831023810082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,3,9,45,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1172.6836474010197,1172.6836474010197,1172.6836474010197,1172.6836474010197,1172.6836474010197,1172.6836474010197,1172.6836474010197,1172.6836474010197,1172.6836474010197,1172.6836474010197,l,2.2061084139859304,1,235,0,1174.9194462510059,,1176.4212296850164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,3,10,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1176.9217499430233,1176.9217499430233,1176.9217499430233,1176.9217499430233,1176.9217499430233,1176.9217499430233,1176.9217499430233,1176.9217499430233,1176.9217499430233,1176.9217499430233,l,1.2424391060194466,1,236,0,1178.1897630320163,,1179.6915087860252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,3,11,47,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180.191977267008,1180.191977267008,1180.191977267008,1180.191977267008,1180.191977267008,1180.191977267008,1180.191977267008,1180.191977267008,1180.191977267008,1180.191977267008,a,1.1689382259792183,10,246,0,1181.3934220470255,,1182.8950295780087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192.9560276160191,1192.9560276160191,1192.9560276160191,1192.9560276160191,1192.9560276160191,1192.9560276160191,1192.9560276160191,1192.9560276160191,1192.9560276160191,1192.9560276160191,a,1.2971129960205872,1,247,1,1194.2742040970188,,1195.7759134470252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,1,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1196.2763877300022,1196.2763877300022,1196.2763877300022,1196.2763877300022,1196.2763877300022,1196.2763877300022,1196.2763877300022,1196.2763877300022,1196.2763877300022,1196.2763877300022,l,0.6773822089890018,1,248,1,1196.9771118170174,1198.4787284570048,1198.4787284570048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1198.979153398017,1198.979153398017,1198.979153398017,1198.979153398017,1198.979153398017,1198.979153398017,1198.979153398017,1198.979153398017,1198.979153398017,1198.979153398017,a,0.9786169400031213,10,258,1,1199.9803953020019,,1201.4820701080025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,3,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.9826065580128,1201.9826065580128,1201.9826065580128,1201.9826065580128,1201.9826065580128,1201.9826065580128,1201.9826065580128,1201.9826065580128,1201.9826065580128,1201.9826065580128,a,2.003032037988305,1,259,1,1204.0182960469974,,1205.5198378710193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1206.0203868300014,1206.0203868300014,1206.0203868300014,1206.0203868300014,1206.0203868300014,1206.0203868300014,1206.0203868300014,1206.0203868300014,1206.0203868300014,1206.0203868300014,l,1.4975324030092452,1,260,1,1207.5389702370157,,1209.0404436420067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1209.541111996019,1209.541111996019,1209.541111996019,1209.541111996019,1209.541111996019,1209.541111996019,1209.541111996019,1209.541111996019,1209.541111996019,1209.541111996019,a,6.540669526992133,1,261,1,1216.09825435502,1217.5999765029992,1217.5999765029992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,6,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1218.100417321024,1218.100417321024,1218.100417321024,1218.100417321024,1218.100417321024,1218.100417321024,1218.100417321024,1218.100417321024,1218.100417321024,1218.100417321024,a,1.5691888380097225,10,271,1,1219.7021998550044,,1221.2039277779986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,7,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1221.7044285080046,1221.7044285080046,1221.7044285080046,1221.7044285080046,1221.7044285080046,1221.7044285080046,1221.7044285080046,1221.7044285080046,1221.7044285080046,1221.7044285080046,l,1.3619471669953782,1,272,1,1223.0892546700197,,1224.5912146570045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,8,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225.0916934980196,1225.0916934980196,1225.0916934980196,1225.0916934980196,1225.0916934980196,1225.0916934980196,1225.0916934980196,1225.0916934980196,1225.0916934980196,1225.0916934980196,a,2.217259812023258,10,282,1,1227.3274338070187,1228.8291437060107,1228.8291437060107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1229.3293079520226,1229.3293079520226,1229.3293079520226,1229.3293079520226,1229.3293079520226,1229.3293079520226,1229.3293079520226,1229.3293079520226,1229.3293079520226,1229.3293079520226,l,1.297887922002701,10,292,1,1230.6476143430045,,1232.1492424560129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1232.650123755011,1232.650123755011,1232.650123755011,1232.650123755011,1232.650123755011,1232.650123755011,1232.650123755011,1232.650123755011,1232.650123755011,1232.650123755011,l,3.2544028599804733,1,293,1,1235.9367620510166,1237.438381451997,1237.438381451997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,11,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237.9390762850235,1237.9390762850235,1237.9390762850235,1237.9390762850235,1237.9390762850235,1237.9390762850235,1237.9390762850235,1237.9390762850235,1237.9390762850235,1237.9390762850235,l,1.3191802490036935,1,294,1,1239.290579588007,,1240.7921919960063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,1,0,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1241.29276978501,1241.29276978501,1241.29276978501,1241.29276978501,1241.29276978501,1241.29276978501,1241.29276978501,1241.29276978501,1241.29276978501,1241.29276978501,l,1.6092144800059032,1,295,1,1242.9279586550256,,1244.4295782580157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,1,1,13,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1244.9300585500023,1244.9300585500023,1244.9300585500023,1244.9300585500023,1244.9300585500023,1244.9300585500023,1244.9300585500023,1244.9300585500023,1244.9300585500023,1244.9300585500023,a,1.1549384570098482,1,296,1,1246.114948094997,,1247.6165658330137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,1,2,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1248.1170482410234,1248.1170482410234,1248.1170482410234,1248.1170482410234,1248.1170482410234,1248.1170482410234,1248.1170482410234,1248.1170482410234,1248.1170482410234,1248.1170482410234,l,1.2656007729819976,1,297,1,1249.4015691880195,,1250.9032508310047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,1,3,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1251.4038680200174,1251.4038680200174,1251.4038680200174,1251.4038680200174,1251.4038680200174,1251.4038680200174,1251.4038680200174,1251.4038680200174,1251.4038680200174,1251.4038680200174,l,0.5880786720081232,10,307,1,1252.0213279279997,,1253.5229785050033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,1,4,16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254.0236184399982,1254.0236184399982,1254.0236184399982,1254.0236184399982,1254.0236184399982,1254.0236184399982,1254.0236184399982,1254.0236184399982,1254.0236184399982,1254.0236184399982,l,1.4911235359904822,10,317,1,1255.5418610130146,,1257.0435546730005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,1,5,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1257.5438632210135,1257.5438632210135,1257.5438632210135,1257.5438632210135,1257.5438632210135,1257.5438632210135,1257.5438632210135,1257.5438632210135,1257.5438632210135,1257.5438632210135,l,0.9750487100100145,10,327,1,1258.5449904850102,1260.046654905018,1260.046654905018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,1,6,18,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1260.5471771820157,1260.5471771820157,1260.5471771820157,1260.5471771820157,1260.5471771820157,1260.5471771820157,1260.5471771820157,1260.5471771820157,1260.5471771820157,1260.5471771820157,l,2.898413064016495,10,337,1,1263.467178677005,,1264.9687470380159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,1,7,19,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1265.4695322400075,1265.4695322400075,1265.4695322400075,1265.4695322400075,1265.4695322400075,1265.4695322400075,1265.4695322400075,1265.4695322400075,1265.4695322400075,1265.4695322400075,l,5.040820238995366,10,347,1,1270.5417759780248,,1272.04322865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,1,8,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1272.5440954150108,1272.5440954150108,1272.5440954150108,1272.5440954150108,1272.5440954150108,1272.5440954150108,1272.5440954150108,1272.5440954150108,1272.5440954150108,1272.5440954150108,a,5.764175324991811,10,357,1,1278.333656080009,,1279.8353362060152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,1,9,21,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1280.33589180102,1280.33589180102,1280.33589180102,1280.33589180102,1280.33589180102,1280.33589180102,1280.33589180102,1280.33589180102,1280.33589180102,1280.33589180102,a,1.2689802340173628,1,358,1,1281.6372956770065,,1283.1388159870112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,1,10,22,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1283.6394792270148,1283.6394792270148,1283.6394792270148,1283.6394792270148,1283.6394792270148,1283.6394792270148,1283.6394792270148,1283.6394792270148,1283.6394792270148,1283.6394792270148,a,4.0186684879881795,10,368,1,1287.6772802620253,,1289.1787672920036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,1,11,23,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1289.679536420008,1289.679536420008,1289.679536420008,1289.679536420008,1289.679536420008,1289.679536420008,1289.679536420008,1289.679536420008,1289.679536420008,1289.679536420008,a,3.3780600470199715,1,369,1,1293.083181251015,,1294.584863126016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,2,0,24,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1295.085449856997,1295.085449856997,1295.085449856997,1295.085449856997,1295.085449856997,1295.085449856997,1295.085449856997,1295.085449856997,1295.085449856997,1295.085449856997,l,1.0344176040089224,1,370,1,1296.136435485998,1297.6381015870138,1297.6381015870138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,2,1,25,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1298.1388590030256,1298.1388590030256,1298.1388590030256,1298.1388590030256,1298.1388590030256,1298.1388590030256,1298.1388590030256,1298.1388590030256,1298.1388590030256,1298.1388590030256,l,1.0852604529936798,10,380,1,1299.2566364509985,,1300.758302962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,2,2,26,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1301.258880792011,1301.258880792011,1301.258880792011,1301.258880792011,1301.258880792011,1301.258880792011,1301.258880792011,1301.258880792011,1301.258880792011,1301.258880792011,a,1.5864984180079773,10,390,1,1302.8775510819978,,1304.3789318269992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37040,2022-11-22_10h17.54.641,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.063949969640696,
